"Status","Year","Disability","Function_of_post","Parent_department","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Undeclared","Project Delivery","Food Standards Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Project Delivery","Food Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Project Delivery","Foreign, Commonwealth and Development Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Project Delivery","Foreign, Commonwealth and Development Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Project Delivery","HM Land Registry","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Project Delivery","HM Land Registry","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Project Delivery","HM Revenue and Customs","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Project Delivery","HM Revenue and Customs","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Project Delivery","HM Revenue and Customs","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Project Delivery","HM Treasury","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Project Delivery","HM Treasury","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Project Delivery","HM Treasury","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Project Delivery","Home Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Project Delivery","Home Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Project Delivery","Ministry of Defence","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Project Delivery","Ministry of Defence","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Project Delivery","Ministry of Defence","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Project Delivery","Ministry of Justice","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Project Delivery","Ministry of Justice","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Project Delivery","National Crime Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Project Delivery","National Crime Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Project Delivery","Office of Gas and Electricity Markets","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Project Delivery","Office of Gas and Electricity Markets","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Project Delivery","Scottish Government","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Project Delivery","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Project Delivery","UK Export Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Project Delivery","UK Export Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Project Delivery","UK Statistics Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Project Delivery","UK Statistics Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Project Delivery","Water Services Regulation Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Project Delivery","Water Services Regulation Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Property","Attorney General's Departments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Property","Attorney General's Departments","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Property","Cabinet Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Property","Cabinet Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Property","Competition and Markets Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Property","Competition and Markets Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Property","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Property","Department for Business, Energy and Industrial Strategy","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Property","Department for Digital, Culture, Media and Sport","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Property","Department for Digital, Culture, Media and Sport","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Property","Department for Environment, Food and Rural Affairs","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Property","Department for Environment, Food and Rural Affairs","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Property","Department for Levelling Up, Housing and Communities","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Property","Department for Levelling Up, Housing and Communities","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Property","Department for Transport","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Property","Department for Transport","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Property","Department for Transport","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Property","Department for Work and Pensions","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Property","Department for Work and Pensions","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Property","Department of Health and Social Care","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Property","Department of Health and Social Care","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Property","Foreign, Commonwealth and Development Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Property","Foreign, Commonwealth and Development Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Property","HM Land Registry","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Property","HM Land Registry","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Property","HM Revenue and Customs","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Property","HM Revenue and Customs","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Property","HM Revenue and Customs","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Property","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Property","Home Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Property","Home Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Property","Ministry of Defence","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Property","Ministry of Defence","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Property","Ministry of Defence","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Property","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Property","Ministry of Justice","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Property","Ministry of Justice","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Property","National Crime Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Property","National Crime Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Property","Office of Rail and Road","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Property","Office of Rail and Road","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Property","Scottish Government","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Property","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Property","The National Archives","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Property","The National Archives","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Property","UK Statistics Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Property","UK Statistics Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Property","UK Supreme Court","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Property","UK Supreme Court","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Security","Cabinet Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Security","Cabinet Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Security","Cabinet Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Security","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Security","Department for Business, Energy and Industrial Strategy","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Security","Department for Business, Energy and Industrial Strategy","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Security","Department for Education","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Security","Department for Education","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Security","Department for Transport","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Security","Department for Transport","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Security","Department for Transport","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Security","Department for Work and Pensions","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Security","Department for Work and Pensions","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Security","Estyn","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Security","Estyn","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Security","Food Standards Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Security","Food Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Security","Food Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Security","Foreign, Commonwealth and Development Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Security","Foreign, Commonwealth and Development Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Security","HM Revenue and Customs","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Security","HM Revenue and Customs","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Security","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Security","Home Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Security","Home Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Security","Home Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Security","Ministry of Defence","Heterosexual / straight","35","[c]","29490","25540"
"Leaver CS","2023","Undeclared","Security","Ministry of Defence","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Security","Ministry of Defence","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Security","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Security","Ministry of Justice","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Security","Ministry of Justice","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Security","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Security","National Crime Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Security","National Crime Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Security","Office of Gas and Electricity Markets","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Security","Office of Gas and Electricity Markets","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Security","UK Statistics Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Security","UK Statistics Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Attorney General's Departments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Attorney General's Departments","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Cabinet Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Cabinet Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Department for Business, Energy and Industrial Strategy","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Department for Education","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Department for Education","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Department for Environment, Food and Rural Affairs","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Department for Environment, Food and Rural Affairs","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Department for International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Department for International Trade","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Department for Work and Pensions","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Department for Work and Pensions","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Department for Work and Pensions","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Department of Health and Social Care","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Department of Health and Social Care","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Department of Health and Social Care","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Food Standards Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Food Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Foreign, Commonwealth and Development Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Foreign, Commonwealth and Development Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Ministry of Defence","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Ministry of Defence","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Northern Ireland Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Northern Ireland Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Office of Gas and Electricity Markets","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Office of Gas and Electricity Markets","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Office of the Secretary of State for Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Office of the Secretary of State for Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Office of the Secretary of State for Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Scottish Government","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Scottish Government","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Welsh Government","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Welsh Government","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Welsh Government","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","Cabinet Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","Cabinet Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","Cabinet Office","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","Chancellor's other departments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","Chancellor's other departments","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","Chancellor's other departments","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","Competition and Markets Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","Competition and Markets Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","Competition and Markets Authority","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","Department for Business, Energy and Industrial Strategy","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","Department for Business, Energy and Industrial Strategy","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","Department for Digital, Culture, Media and Sport","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","Department for Digital, Culture, Media and Sport","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","Department for Education","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","Department for Education","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","Department for Education","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","Department for Environment, Food and Rural Affairs","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","Department for Environment, Food and Rural Affairs","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","Department for Environment, Food and Rural Affairs","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","Department for Environment, Food and Rural Affairs","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","Department for International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","Department for International Trade","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","Department for International Trade","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","Department for Levelling Up, Housing and Communities","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","Department for Levelling Up, Housing and Communities","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","Department for Transport","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","Department for Transport","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","Department for Work and Pensions","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","Department for Work and Pensions","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","Department for Work and Pensions","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","Department of Health and Social Care","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","Department of Health and Social Care","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","Estyn","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","Estyn","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","Food Standards Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","Food Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","Foreign, Commonwealth and Development Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","Foreign, Commonwealth and Development Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","HM Land Registry","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","HM Land Registry","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","HM Revenue and Customs","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","HM Revenue and Customs","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","HM Revenue and Customs","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","HM Treasury","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","HM Treasury","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","HM Treasury","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","Home Office","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","Home Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","Home Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","Home Office","Unknown","30","[c]","28260","23500"
"Leaver CS","2023","Unknown","Analysis","Ministry of Defence","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","Ministry of Defence","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","Ministry of Defence","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","Ministry of Defence","Unknown","200","[c]","35170","30650"
"Leaver CS","2023","Unknown","Analysis","Ministry of Justice","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","Ministry of Justice","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","Ministry of Justice","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","Office for Standards in Education, Children's Services and Skills","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","Office for Standards in Education, Children's Services and Skills","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","Office of Gas and Electricity Markets","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","Office of Gas and Electricity Markets","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","Office of Rail and Road","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","Office of Rail and Road","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","Scottish Government","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","UK Export Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","UK Export Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","UK Statistics Authority","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","UK Statistics Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","UK Statistics Authority","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","UK Statistics Authority","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","Water Services Regulation Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","Water Services Regulation Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","Attorney General's Departments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","Attorney General's Departments","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","Cabinet Office","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","Cabinet Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","Cabinet Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","Cabinet Office","Unknown","155","[c]","69930","66400"
"Leaver CS","2023","Unknown","Commercial","Chancellor's other departments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","Chancellor's other departments","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","Competition and Markets Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","Competition and Markets Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","Department for Business, Energy and Industrial Strategy","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","Department for Digital, Culture, Media and Sport","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","Department for Digital, Culture, Media and Sport","LGBO","[c]","[c]","[c]","[c]"
