"Status","Year","Ethnicity","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Mixed","West Wales and The Valleys","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","West Yorkshire","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Inner London - East","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Inner London - West","55","[c]","40480","36310"
"Leaver Dept.","2023","Other ethnicity","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","West Midlands","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Derbyshire and Nottinghamshire","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Devon","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","East Anglia","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","East Wales","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Eastern Scotland","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Greater Manchester","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Hampshire and Isle of Wight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Herefordshire, Worcestershire and Warwickshire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Inner London - East","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Inner London - West","135","[c]","45560","41750"
"Leaver Dept.","2023","Undeclared","Kent","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Lancashire","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Merseyside","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Northumberland, and Tyne and Wear","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Outer London - East and North East","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Outer London - South","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Outer London - West and North West","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Shropshire and Staffordshire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","South Yorkshire","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","West Central Scotland","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","West Midlands","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","West Wales and The Valleys","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","West Yorkshire","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Bedfordshire and Hertfordshire","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Berkshire, Buckinghamshire and Oxfordshire","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Cheshire","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Derbyshire and Nottinghamshire","40","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Devon","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Dorset and Somerset","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","East Anglia","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","East Wales","90","[c]","32540","31060"
"Leaver Dept.","2023","Unknown","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Eastern Scotland","85","[c]","38070","31970"
"Leaver Dept.","2023","Unknown","Essex","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","70","[c]","37370","33610"
"Leaver Dept.","2023","Unknown","Greater Manchester","115","[c]","33300","31260"
"Leaver Dept.","2023","Unknown","Hampshire and Isle of Wight","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Herefordshire, Worcestershire and Warwickshire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Inner London - East","175","[c]","35980","32000"
"Leaver Dept.","2023","Unknown","Inner London - West","1540","[c]","42100","35650"
"Leaver Dept.","2023","Unknown","Kent","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Lancashire","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Leicestershire, Rutland and Northamptonshire","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Merseyside","105","[c]","31010","26120"
"Leaver Dept.","2023","Unknown","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","North Yorkshire","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Northern Ireland","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Northumberland, and Tyne and Wear","125","[c]","27180","26130"
"Leaver Dept.","2023","Unknown","Outer London - East and North East","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Outer London - South","70","[c]","35710","30900"
"Leaver Dept.","2023","Unknown","Outer London - West and North West","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Overseas","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Shropshire and Staffordshire","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","South Yorkshire","40","[c]","31480","28120"
"Leaver Dept.","2023","Unknown","Southern Scotland","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Surrey, East and West Sussex","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Tees Valley and Durham","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","95","[c]","33780","32000"
"Leaver Dept.","2023","Unknown","West Central Scotland","75","[c]","29640","27650"
"Leaver Dept.","2023","Unknown","West Midlands","120","[c]","30890","28120"
"Leaver Dept.","2023","Unknown","West Wales and The Valleys","40","[c]","31850","27570"
"Leaver Dept.","2023","Unknown","West Yorkshire","160","[c]","33250","31270"
"Leaver Dept.","2023","White","Bedfordshire and Hertfordshire","45","[c]","35530","37560"
"Leaver Dept.","2023","White","Berkshire, Buckinghamshire and Oxfordshire","70","[c]","33880","29460"
"Leaver Dept.","2023","White","Cheshire","80","[c]","32070","27840"
"Leaver Dept.","2023","White","Cornwall and Isles of Scilly","15","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Cumbria","20","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Derbyshire and Nottinghamshire","145","[c]","32300","28120"
"Leaver Dept.","2023","White","Devon","115","[c]","29780","27570"
"Leaver Dept.","2023","White","Dorset and Somerset","45","[c]","31950","30640"
"Leaver Dept.","2023","White","East Anglia","120","[c]","32140","28120"
"Leaver Dept.","2023","White","East Wales","390","[c]","36190","31560"
"Leaver Dept.","2023","White","East Yorkshire and Northern Lincolnshire","35","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Eastern Scotland","310","[c]","31200","27570"
"Leaver Dept.","2023","White","Essex","35","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Gloucestershire, Wiltshire and Bath/Bristol area","410","[c]","39880","37500"
"Leaver Dept.","2023","White","Greater Manchester","465","[c]","34200","30190"
"Leaver Dept.","2023","White","Hampshire and Isle of Wight","185","[c]","34610","32420"
"Leaver Dept.","2023","White","Herefordshire, Worcestershire and Warwickshire","35","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Highlands and Islands","15","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Inner London - East","315","[c]","46320","40470"
"Leaver Dept.","2023","White","Inner London - West","2540","[c]","47660","42470"
"Leaver Dept.","2023","White","Kent","120","[c]","28460","29290"
"Leaver Dept.","2023","White","Lancashire","145","[c]","31920","28120"
"Leaver Dept.","2023","White","Leicestershire, Rutland and Northamptonshire","45","[c]","25680","22680"
"Leaver Dept.","2023","White","Lincolnshire","30","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Merseyside","370","[c]","29510","28120"
"Leaver Dept.","2023","White","North Eastern Scotland","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","North Yorkshire","110","[c]","35530","33020"
"Leaver Dept.","2023","White","Northern Ireland","50","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Northumberland, and Tyne and Wear","455","[c]","31020","28120"
"Leaver Dept.","2023","White","Outer London - East and North East","20","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Outer London - South","105","[c]","48280","43210"
"Leaver Dept.","2023","White","Outer London - West and North West","65","[c]","33900","32520"
"Leaver Dept.","2023","White","Overseas","20","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Shropshire and Staffordshire","150","[c]","27320","26930"
"Leaver Dept.","2023","White","South Yorkshire","195","[c]","35400","32000"
"Leaver Dept.","2023","White","Southern Scotland","95","[c]","27660","27570"
"Leaver Dept.","2023","White","Surrey, East and West Sussex","100","[c]","33400","28120"
"Leaver Dept.","2023","White","Tees Valley and Durham","180","[c]","33380","30330"
"Leaver Dept.","2023","White","Unknown","35","[c]","33380","28120"
"Leaver Dept.","2023","White","West Central Scotland","400","[c]","28840","27570"
"Leaver Dept.","2023","White","West Midlands","280","[c]","36260","31540"
"Leaver Dept.","2023","White","West Wales and The Valleys","285","[c]","30910","28120"
"Leaver Dept.","2023","White","West Yorkshire","310","[c]","35820","31270"
"New entrant CS","2023","Asian","Bedfordshire and Hertfordshire","50","[c]","28280","25480"
"New entrant CS","2023","Asian","Berkshire, Buckinghamshire and Oxfordshire","75","[c]","28160","27080"
"New entrant CS","2023","Asian","Cheshire","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Cumbria","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Derbyshire and Nottinghamshire","125","[c]","27720","22870"
"New entrant CS","2023","Asian","Devon","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Dorset and Somerset","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","East Anglia","50","[c]","27090","23310"
"New entrant CS","2023","Asian","East Wales","90","[c]","30540","24840"
"New entrant CS","2023","Asian","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Eastern Scotland","45","[c]","33270","29100"
"New entrant CS","2023","Asian","Essex","15","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","130","[c]","30240","27540"
"New entrant CS","2023","Asian","Greater Manchester","230","[c]","28760","25830"
"New entrant CS","2023","Asian","Hampshire and Isle of Wight","85","[c]","28850","26310"
"New entrant CS","2023","Asian","Herefordshire, Worcestershire and Warwickshire","15","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Inner London - East","390","[c]","35970","32260"
"New entrant CS","2023","Asian","Inner London - West","605","[c]","35900","32150"
"New entrant CS","2023","Asian","Kent","25","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Lancashire","120","[c]","25050","21690"
"New entrant CS","2023","Asian","Leicestershire, Rutland and Northamptonshire","100","[c]","23920","21780"
"New entrant CS","2023","Asian","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Merseyside","25","[c]","[c]","[c]"
"New entrant CS","2023","Asian","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","North Yorkshire","20","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Northern Ireland","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Northumberland, and Tyne and Wear","90","[c]","27140","22520"
"New entrant CS","2023","Asian","Outer London - East and North East","25","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Outer London - South","95","[c]","31610","26920"
"New entrant CS","2023","Asian","Outer London - West and North West","100","[c]","31370","29750"
"New entrant CS","2023","Asian","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Shropshire and Staffordshire","50","[c]","35500","34400"
"New entrant CS","2023","Asian","South Yorkshire","50","[c]","28480","25750"
"New entrant CS","2023","Asian","Southern Scotland","15","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Surrey, East and West Sussex","50","[c]","31490","26860"
"New entrant CS","2023","Asian","Tees Valley and Durham","30","[c]","32350","29970"
"New entrant CS","2023","Asian","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","West Central Scotland","80","[c]","29180","23450"
"New entrant CS","2023","Asian","West Midlands","585","[c]","26380","22520"
"New entrant CS","2023","Asian","West Wales and The Valleys","35","[c]","24730","22500"
"New entrant CS","2023","Asian","West Yorkshire","355","[c]","26620","22520"
"New entrant CS","2023","Black","Bedfordshire and Hertfordshire","40","[c]","27240","24130"
"New entrant CS","2023","Black","Berkshire, Buckinghamshire and Oxfordshire","45","[c]","29550","29880"
"New entrant CS","2023","Black","Cheshire","5","[c]","[c]","[c]"
"New entrant CS","2023","Black","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Derbyshire and Nottinghamshire","70","[c]","25840","22520"
"New entrant CS","2023","Black","Devon","5","[c]","[c]","[c]"
"New entrant CS","2023","Black","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","East Anglia","25","[c]","[c]","[c]"
"New entrant CS","2023","Black","East Wales","40","[c]","31950","31060"
"New entrant CS","2023","Black","East Yorkshire and Northern Lincolnshire","5","[c]","[c]","[c]"
"New entrant CS","2023","Black","Eastern Scotland","25","[c]","[c]","[c]"
"New entrant CS","2023","Black","Essex","15","[c]","[c]","[c]"
"New entrant CS","2023","Black","Gloucestershire, Wiltshire and Bath/Bristol area","80","[c]","31220","31530"
"New entrant CS","2023","Black","Greater Manchester","110","[c]","30150","25260"
"New entrant CS","2023","Black","Hampshire and Isle of Wight","35","[c]","28720","30650"
"New entrant CS","2023","Black","Herefordshire, Worcestershire and Warwickshire","10","[c]","[c]","[c]"
"New entrant CS","2023","Black","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Inner London - East","225","[c]","35340","32320"
"New entrant CS","2023","Black","Inner London - West","310","[c]","34560","30500"
"New entrant CS","2023","Black","Kent","40","[c]","27900","28880"
"New entrant CS","2023","Black","Lancashire","5","[c]","[c]","[c]"
"New entrant CS","2023","Black","Leicestershire, Rutland and Northamptonshire","30","[c]","25600","23640"
"New entrant CS","2023","Black","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Merseyside","30","[c]","[c]","[c]"
"New entrant CS","2023","Black","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","North Yorkshire","10","[c]","[c]","[c]"
"New entrant CS","2023","Black","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Northumberland, and Tyne and Wear","40","[c]","31580","31270"
"New entrant CS","2023","Black","Outer London - East and North East","50","[c]","32100","32110"
"New entrant CS","2023","Black","Outer London - South","95","[c]","31150","27640"
"New entrant CS","2023","Black","Outer London - West and North West","35","[c]","31560","29750"
"New entrant CS","2023","Black","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Shropshire and Staffordshire","20","[c]","[c]","[c]"
"New entrant CS","2023","Black","South Yorkshire","30","[c]","29990","28120"
"New entrant CS","2023","Black","Southern Scotland","5","[c]","[c]","[c]"
"New entrant CS","2023","Black","Surrey, East and West Sussex","45","[c]","28680","28550"
"New entrant CS","2023","Black","Tees Valley and Durham","20","[c]","[c]","[c]"
"New entrant CS","2023","Black","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Black","West Central Scotland","50","[c]","30530","26270"
"New entrant CS","2023","Black","West Midlands","150","[c]","27550","23640"
"New entrant CS","2023","Black","West Wales and The Valleys","25","[c]","[c]","[c]"
"New entrant CS","2023","Black","West Yorkshire","70","[c]","29720","27650"
"New entrant CS","2023","Mixed","Bedfordshire and Hertfordshire","20","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Berkshire, Buckinghamshire and Oxfordshire","30","[c]","27060","24570"
"New entrant CS","2023","Mixed","Cheshire","10","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Cumbria","5","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Derbyshire and Nottinghamshire","50","[c]","26250","23640"
"New entrant CS","2023","Mixed","Devon","25","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Dorset and Somerset","10","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","East Anglia","20","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","East Wales","45","[c]","27600","24840"
"New entrant CS","2023","Mixed","East Yorkshire and Northern Lincolnshire","5","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Eastern Scotland","25","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Essex","5","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Gloucestershire, Wiltshire and Bath/Bristol area","80","[c]","30960","27540"
"New entrant CS","2023","Mixed","Greater Manchester","70","[c]","30060","25960"
"New entrant CS","2023","Mixed","Hampshire and Isle of Wight","40","[c]","27820","24840"
"New entrant CS","2023","Mixed","Herefordshire, Worcestershire and Warwickshire","5","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Inner London - East","85","[c]","36080","33800"
"New entrant CS","2023","Mixed","Inner London - West","220","[c]","36430","32970"
"New entrant CS","2023","Mixed","Kent","30","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Lancashire","20","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Leicestershire, Rutland and Northamptonshire","20","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Merseyside","45","[c]","25060","23640"
"New entrant CS","2023","Mixed","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","North Yorkshire","10","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Northumberland, and Tyne and Wear","25","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Outer London - East and North East","10","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Outer London - South","30","[c]","30550","27640"
"New entrant CS","2023","Mixed","Outer London - West and North West","30","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Shropshire and Staffordshire","20","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","South Yorkshire","25","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Surrey, East and West Sussex","20","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Tees Valley and Durham","20","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","West Central Scotland","25","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","West Midlands","65","[c]","27950","22520"
"New entrant CS","2023","Mixed","West Wales and The Valleys","25","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","West Yorkshire","55","[c]","27680","25190"
"New entrant CS","2023","Other ethnicity","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Berkshire, Buckinghamshire and Oxfordshire","10","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Derbyshire and Nottinghamshire","5","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","East Anglia","5","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","East Wales","15","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Eastern Scotland","10","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Gloucestershire, Wiltshire and Bath/Bristol area","10","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Greater Manchester","20","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Inner London - East","30","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Inner London - West","95","[c]","34360","29660"
"New entrant CS","2023","Other ethnicity","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Leicestershire, Rutland and Northamptonshire","5","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Merseyside","10","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Northumberland, and Tyne and Wear","10","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Outer London - East and North East","[c]","[c]","[c]","[c]"
