"Status","Year","Age","Ethnicity","Function_of_post","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","30-39","Unknown","Communications","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Unknown","Communications","Unknown","30","30","[c]","[c]"
"In post","2023","30-39","Unknown","Counter Fraud","Counter Fraud","215","205","31960","28130"
"In post","2023","30-39","Unknown","Counter Fraud","Finance","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Unknown","Counter Fraud","Intelligence Analysis","10","10","[c]","[c]"
"In post","2023","30-39","Unknown","Counter Fraud","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Unknown","Counter Fraud","Legal","100","100","32700","30990"
"In post","2023","30-39","Unknown","Counter Fraud","Operational Delivery","140","135","31580","28130"
"In post","2023","30-39","Unknown","Counter Fraud","Other","5","5","[c]","[c]"
"In post","2023","30-39","Unknown","Counter Fraud","Tax","95","95","37100","34700"
"In post","2023","30-39","Unknown","Counter Fraud","Unknown","25","25","[c]","[c]"
"In post","2023","30-39","Unknown","Debt","Operational Delivery","265","250","23870","22520"
"In post","2023","30-39","Unknown","Debt","Operational Research","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Unknown","Debt","Other","40","35","23700","21690"
"In post","2023","30-39","Unknown","Debt","Tax","75","70","23200","22520"
"In post","2023","30-39","Unknown","Debt","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Unknown","Digital, Data & Technology","Commercial","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Unknown","Digital, Data & Technology","Communications","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Unknown","Digital, Data & Technology","Digital, Data and Technology","1000","985","43940","40890"
"In post","2023","30-39","Unknown","Digital, Data & Technology","Finance","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Unknown","Digital, Data & Technology","Human Resources","5","5","[c]","[c]"
"In post","2023","30-39","Unknown","Digital, Data & Technology","Knowledge and Information Management","15","15","[c]","[c]"
"In post","2023","30-39","Unknown","Digital, Data & Technology","Operational Delivery","45","40","37290","36210"
"In post","2023","30-39","Unknown","Digital, Data & Technology","Operational Research","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Unknown","Digital, Data & Technology","Other","20","20","[c]","[c]"
"In post","2023","30-39","Unknown","Digital, Data & Technology","Policy","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Unknown","Digital, Data & Technology","Project Delivery","25","25","[c]","[c]"
"In post","2023","30-39","Unknown","Digital, Data & Technology","Property","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Unknown","Digital, Data & Technology","Science and Engineering","20","20","[c]","[c]"
"In post","2023","30-39","Unknown","Digital, Data & Technology","Security","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Unknown","Digital, Data & Technology","Statistics","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Unknown","Digital, Data & Technology","Tax","5","5","[c]","[c]"
"In post","2023","30-39","Unknown","Digital, Data & Technology","Unknown","65","65","44610","38050"
"In post","2023","30-39","Unknown","Finance","Commercial","10","10","[c]","[c]"
"In post","2023","30-39","Unknown","Finance","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Unknown","Finance","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Unknown","Finance","Finance","280","275","42960","40750"
"In post","2023","30-39","Unknown","Finance","Operational Delivery","55","50","27260","22520"
"In post","2023","30-39","Unknown","Finance","Other","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Unknown","Finance","Policy","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Unknown","Finance","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Unknown","Finance","Security","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Unknown","Finance","Tax","10","5","[c]","[c]"
"In post","2023","30-39","Unknown","Finance","Unknown","35","35","49320","45960"
"In post","2023","30-39","Unknown","Grants Management","Operational Delivery","110","105","24720","22150"
"In post","2023","30-39","Unknown","Grants Management","Policy","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Unknown","Human Resources","Commercial","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Unknown","Human Resources","Communications","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Unknown","Human Resources","Human Resources","360","345","38830","35650"
"In post","2023","30-39","Unknown","Human Resources","Operational Delivery","30","30","34150","31890"
"In post","2023","30-39","Unknown","Human Resources","Other","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Unknown","Human Resources","Policy","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Unknown","Human Resources","Project Delivery","5","5","[c]","[c]"
"In post","2023","30-39","Unknown","Human Resources","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Unknown","Human Resources","Tax","5","5","[c]","[c]"
"In post","2023","30-39","Unknown","Human Resources","Unknown","30","30","45840","40610"
"In post","2023","30-39","Unknown","Internal Audit","Internal Audit","10","10","[c]","[c]"
"In post","2023","30-39","Unknown","Internal Audit","Policy","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Unknown","Legal","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Unknown","Legal","Legal","255","245","52000","52790"
"In post","2023","30-39","Unknown","Legal","Operational Delivery","50","50","28960","28190"
"In post","2023","30-39","Unknown","Legal","Other","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Unknown","Legal","Policy","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Unknown","Legal","Tax","20","20","[c]","[c]"
"In post","2023","30-39","Unknown","Legal","Unknown","20","20","[c]","[c]"
"In post","2023","30-39","Unknown","No function","Commercial","15","10","[c]","[c]"
"In post","2023","30-39","Unknown","No function","Communications","20","15","[c]","[c]"
"In post","2023","30-39","Unknown","No function","Counter Fraud","10","10","[c]","[c]"
"In post","2023","30-39","Unknown","No function","Digital, Data and Technology","55","55","54700","56430"
"In post","2023","30-39","Unknown","No function","Economics","5","5","[c]","[c]"
"In post","2023","30-39","Unknown","No function","Finance","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Unknown","No function","Geography","20","20","[c]","[c]"
"In post","2023","30-39","Unknown","No function","Human Resources","10","10","[c]","[c]"
"In post","2023","30-39","Unknown","No function","Inspector of Education and Training","10","10","[c]","[c]"
"In post","2023","30-39","Unknown","No function","Intelligence Analysis","70","70","33860","30420"
"In post","2023","30-39","Unknown","No function","International Trade","165","160","50430","55220"
"In post","2023","30-39","Unknown","No function","Knowledge and Information Management","35","35","41620","36120"
"In post","2023","30-39","Unknown","No function","Legal","40","40","39930","37680"
"In post","2023","30-39","Unknown","No function","Medicine","135","115","47730","39210"
"In post","2023","30-39","Unknown","No function","Operational Delivery","9475","8945","28520","26960"
"In post","2023","30-39","Unknown","No function","Operational Research","25","25","[c]","[c]"
"In post","2023","30-39","Unknown","No function","Other","225","210","32930","29820"
"In post","2023","30-39","Unknown","No function","Planning","10","10","[c]","[c]"
"In post","2023","30-39","Unknown","No function","Planning Inspectors","10","10","[c]","[c]"
"In post","2023","30-39","Unknown","No function","Policy","1290","1265","50570","53500"
"In post","2023","30-39","Unknown","No function","Project Delivery","80","80","44910","43000"
"In post","2023","30-39","Unknown","No function","Psychology","80","75","36530","36880"
"In post","2023","30-39","Unknown","No function","Science and Engineering","125","125","39190","36080"
"In post","2023","30-39","Unknown","No function","Security","15","15","[c]","[c]"
"In post","2023","30-39","Unknown","No function","Social Research","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Unknown","No function","Statistics","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Unknown","No function","Tax","970","925","33080","32540"
"In post","2023","30-39","Unknown","No function","Unknown","645","625","46980","42510"
"In post","2023","30-39","Unknown","No function","Veterinarian","10","5","[c]","[c]"
"In post","2023","30-39","Unknown","Project Delivery","Communications","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Unknown","Project Delivery","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Unknown","Project Delivery","International Trade","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Unknown","Project Delivery","Legal","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Unknown","Project Delivery","Operational Delivery","40","40","35260","34550"
"In post","2023","30-39","Unknown","Project Delivery","Operational Research","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Unknown","Project Delivery","Other","10","10","[c]","[c]"
"In post","2023","30-39","Unknown","Project Delivery","Policy","120","115","52370","53500"
"In post","2023","30-39","Unknown","Project Delivery","Project Delivery","435","425","44600","42140"
"In post","2023","30-39","Unknown","Project Delivery","Science and Engineering","30","30","42480","43540"
"In post","2023","30-39","Unknown","Project Delivery","Tax","30","30","34930","35000"
"In post","2023","30-39","Unknown","Project Delivery","Unknown","20","20","[c]","[c]"
"In post","2023","30-39","Unknown","Property","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Unknown","Property","Finance","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Unknown","Property","Human Resources","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Unknown","Property","Operational Delivery","85","80","26430","22520"
"In post","2023","30-39","Unknown","Property","Other","40","40","35180","34370"
"In post","2023","30-39","Unknown","Property","Policy","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Unknown","Property","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Unknown","Property","Property","180","175","34870","32970"
"In post","2023","30-39","Unknown","Property","Security","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Unknown","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Unknown","Security","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Unknown","Security","Human Resources","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Unknown","Security","Intelligence Analysis","10","10","[c]","[c]"
"In post","2023","30-39","Unknown","Security","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Unknown","Security","Policy","10","10","[c]","[c]"
"In post","2023","30-39","Unknown","Security","Security","390","390","34710","32700"
"In post","2023","30-39","Unknown","Security","Unknown","40","40","32380","27100"
"In post","2023","30-39","Unknown","Unknown","Communications","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Unknown","Unknown","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Unknown","Unknown","Economics","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Unknown","Unknown","Finance","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Unknown","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Unknown","Unknown","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Unknown","Unknown","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Unknown","Unknown","Legal","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Unknown","Unknown","Medicine","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Unknown","Unknown","Operational Delivery","30","25","[c]","[c]"
"In post","2023","30-39","Unknown","Unknown","Other","395","395","42230","41300"
"In post","2023","30-39","Unknown","Unknown","Planning","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Unknown","Unknown","Policy","35","35","44930","43650"
"In post","2023","30-39","Unknown","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Unknown","Unknown","Science and Engineering","35","35","36630","35410"
"In post","2023","30-39","Unknown","Unknown","Social Research","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Unknown","Unknown","Unknown","1525","1465","36830","33520"
"In post","2023","30-39","White","Analysis","Digital, Data and Technology","40","35","48800","51770"
"In post","2023","30-39","White","Analysis","Economics","270","260","59440","59430"
"In post","2023","30-39","White","Analysis","Finance","[c]","[c]","[c]","[c]"
"In post","2023","30-39","White","Analysis","Human Resources","[c]","[c]","[c]","[c]"
"In post","2023","30-39","White","Analysis","Intelligence Analysis","25","25","[c]","[c]"
"In post","2023","30-39","White","Analysis","International Trade","[c]","[c]","[c]","[c]"
"In post","2023","30-39","White","Analysis","Knowledge and Information Management","10","10","[c]","[c]"
"In post","2023","30-39","White","Analysis","Legal","[c]","[c]","[c]","[c]"
"In post","2023","30-39","White","Analysis","Operational Delivery","135","130","37010","35410"
"In post","2023","30-39","White","Analysis","Operational Research","165","155","50260","49260"
"In post","2023","30-39","White","Analysis","Other","110","105","56070","48670"
"In post","2023","30-39","White","Analysis","Policy","45","40","53190","57240"
"In post","2023","30-39","White","Analysis","Project Delivery","5","5","[c]","[c]"
"In post","2023","30-39","White","Analysis","Science and Engineering","280","270","39980","39890"
"In post","2023","30-39","White","Analysis","Social Research","350","330","46660","43320"
"In post","2023","30-39","White","Analysis","Statistics","590","565","46760","43760"
"In post","2023","30-39","White","Analysis","Tax","[c]","[c]","[c]","[c]"
"In post","2023","30-39","White","Analysis","Unknown","40","40","48820","45780"
"In post","2023","30-39","White","Commercial","Commercial","1115","1080","45400","41200"
"In post","2023","30-39","White","Commercial","Communications","[c]","[c]","[c]","[c]"
"In post","2023","30-39","White","Commercial","Digital, Data and Technology","5","5","[c]","[c]"
"In post","2023","30-39","White","Commercial","Finance","[c]","[c]","[c]","[c]"
"In post","2023","30-39","White","Commercial","Human Resources","10","10","[c]","[c]"
"In post","2023","30-39","White","Commercial","Operational Delivery","50","50","42890","42380"
"In post","2023","30-39","White","Commercial","Other","40","35","40730","40140"
"In post","2023","30-39","White","Commercial","Policy","10","10","[c]","[c]"
"In post","2023","30-39","White","Commercial","Project Delivery","15","15","[c]","[c]"
"In post","2023","30-39","White","Commercial","Property","[c]","[c]","[c]","[c]"
"In post","2023","30-39","White","Commercial","Science and Engineering","5","5","[c]","[c]"
"In post","2023","30-39","White","Commercial","Tax","[c]","[c]","[c]","[c]"
"In post","2023","30-39","White","Commercial","Unknown","20","20","[c]","[c]"
"In post","2023","30-39","White","Communications","Communications","710","685","45220","43110"
"In post","2023","30-39","White","Communications","Digital, Data and Technology","5","5","[c]","[c]"
"In post","2023","30-39","White","Communications","Human Resources","5","5","[c]","[c]"
"In post","2023","30-39","White","Communications","Knowledge and Information Management","15","15","[c]","[c]"
"In post","2023","30-39","White","Communications","Operational Delivery","20","20","[c]","[c]"
"In post","2023","30-39","White","Communications","Other","10","10","[c]","[c]"
"In post","2023","30-39","White","Communications","Policy","5","5","[c]","[c]"
"In post","2023","30-39","White","Communications","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2023","30-39","White","Communications","Psychology","[c]","[c]","[c]","[c]"
"In post","2023","30-39","White","Communications","Unknown","25","20","[c]","[c]"
"In post","2023","30-39","White","Counter Fraud","Commercial","[c]","[c]","[c]","[c]"
"In post","2023","30-39","White","Counter Fraud","Counter Fraud","1090","1040","31190","28120"
"In post","2023","30-39","White","Counter Fraud","Digital, Data and Technology","5","5","[c]","[c]"
"In post","2023","30-39","White","Counter Fraud","Finance","[c]","[c]","[c]","[c]"
"In post","2023","30-39","White","Counter Fraud","Intelligence Analysis","55","55","39580","35000"
"In post","2023","30-39","White","Counter Fraud","International Trade","[c]","[c]","[c]","[c]"
"In post","2023","30-39","White","Counter Fraud","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2023","30-39","White","Counter Fraud","Legal","290","280","33630","32540"
"In post","2023","30-39","White","Counter Fraud","Operational Delivery","430","415","34430","34700"
"In post","2023","30-39","White","Counter Fraud","Operational Research","[c]","[c]","[c]","[c]"
"In post","2023","30-39","White","Counter Fraud","Other","40","35","48350","54680"
"In post","2023","30-39","White","Counter Fraud","Security","[c]","[c]","[c]","[c]"
"In post","2023","30-39","White","Counter Fraud","Tax","265","260","43070","39450"
"In post","2023","30-39","White","Counter Fraud","Unknown","45","45","36580","34700"
"In post","2023","30-39","White","Debt","Operational Delivery","445","415","25830","22520"
"In post","2023","30-39","White","Debt","Operational Research","[c]","[c]","[c]","[c]"
"In post","2023","30-39","White","Debt","Other","300","260","23330","21690"
"In post","2023","30-39","White","Debt","Policy","[c]","[c]","[c]","[c]"
"In post","2023","30-39","White","Debt","Tax","75","70","24520","22520"
"In post","2023","30-39","White","Debt","Unknown","10","5","[c]","[c]"
"In post","2023","30-39","White","Digital, Data & Technology","Commercial","[c]","[c]","[c]","[c]"
"In post","2023","30-39","White","Digital, Data & Technology","Communications","[c]","[c]","[c]","[c]"
"In post","2023","30-39","White","Digital, Data & Technology","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2023","30-39","White","Digital, Data & Technology","Digital, Data and Technology","3120","3060","43390","41000"
"In post","2023","30-39","White","Digital, Data & Technology","Economics","[c]","[c]","[c]","[c]"
"In post","2023","30-39","White","Digital, Data & Technology","Finance","10","10","[c]","[c]"
"In post","2023","30-39","White","Digital, Data & Technology","Geography","[c]","[c]","[c]","[c]"
"In post","2023","30-39","White","Digital, Data & Technology","Human Resources","10","10","[c]","[c]"
"In post","2023","30-39","White","Digital, Data & Technology","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2023","30-39","White","Digital, Data & Technology","Knowledge and Information Management","140","135","33880","32240"
"In post","2023","30-39","White","Digital, Data & Technology","Operational Delivery","210","205","39010","38740"
"In post","2023","30-39","White","Digital, Data & Technology","Operational Research","10","10","[c]","[c]"
"In post","2023","30-39","White","Digital, Data & Technology","Other","45","40","36400","37420"
"In post","2023","30-39","White","Digital, Data & Technology","Policy","20","15","[c]","[c]"
"In post","2023","30-39","White","Digital, Data & Technology","Project Delivery","40","40","40800","38940"
"In post","2023","30-39","White","Digital, Data & Technology","Property","[c]","[c]","[c]","[c]"
"In post","2023","30-39","White","Digital, Data & Technology","Science and Engineering","105","100","38790","38200"
"In post","2023","30-39","White","Digital, Data & Technology","Security","10","10","[c]","[c]"
"In post","2023","30-39","White","Digital, Data & Technology","Statistics","5","5","[c]","[c]"
"In post","2023","30-39","White","Digital, Data & Technology","Tax","10","10","[c]","[c]"
"In post","2023","30-39","White","Digital, Data & Technology","Unknown","155","155","47200","42510"
"In post","2023","30-39","White","Finance","Commercial","85","80","38530","38470"
"In post","2023","30-39","White","Finance","Communications","[c]","[c]","[c]","[c]"
"In post","2023","30-39","White","Finance","Corporate Finance","10","10","[c]","[c]"
"In post","2023","30-39","White","Finance","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2023","30-39","White","Finance","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2023","30-39","White","Finance","Economics","[c]","[c]","[c]","[c]"
"In post","2023","30-39","White","Finance","Finance","1255","1210","43940","41010"
"In post","2023","30-39","White","Finance","Human Resources","[c]","[c]","[c]","[c]"
"In post","2023","30-39","White","Finance","Operational Delivery","160","150","30710","28130"
"In post","2023","30-39","White","Finance","Operational Research","[c]","[c]","[c]","[c]"
"In post","2023","30-39","White","Finance","Other","[c]","[c]","[c]","[c]"
"In post","2023","30-39","White","Finance","Policy","10","10","[c]","[c]"
"In post","2023","30-39","White","Finance","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2023","30-39","White","Finance","Security","45","45","41040","38470"
"In post","2023","30-39","White","Finance","Social Research","[c]","[c]","[c]","[c]"
"In post","2023","30-39","White","Finance","Statistics","[c]","[c]","[c]","[c]"
"In post","2023","30-39","White","Finance","Tax","10","10","[c]","[c]"
"In post","2023","30-39","White","Finance","Unknown","55","50","45860","42140"
"In post","2023","30-39","White","Grants Management","Finance","[c]","[c]","[c]","[c]"
"In post","2023","30-39","White","Grants Management","Operational Delivery","315","295","25610","22150"
"In post","2023","30-39","White","Grants Management","Policy","15","15","[c]","[c]"
"In post","2023","30-39","White","Grants Management","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2023","30-39","White","Human Resources","Commercial","[c]","[c]","[c]","[c]"
"In post","2023","30-39","White","Human Resources","Communications","[c]","[c]","[c]","[c]"
"In post","2023","30-39","White","Human Resources","Digital, Data and Technology","10","10","[c]","[c]"
"In post","2023","30-39","White","Human Resources","Finance","[c]","[c]","[c]","[c]"
"In post","2023","30-39","White","Human Resources","Human Resources","1770","1695","39270","36180"
"In post","2023","30-39","White","Human Resources","Knowledge and Information Management","5","5","[c]","[c]"
"In post","2023","30-39","White","Human Resources","Legal","[c]","[c]","[c]","[c]"
"In post","2023","30-39","White","Human Resources","Operational Delivery","165","160","33020","28130"
"In post","2023","30-39","White","Human Resources","Other","5","5","[c]","[c]"
"In post","2023","30-39","White","Human Resources","Planning","[c]","[c]","[c]","[c]"
"In post","2023","30-39","White","Human Resources","Policy","5","5","[c]","[c]"
"In post","2023","30-39","White","Human Resources","Project Delivery","10","10","[c]","[c]"
"In post","2023","30-39","White","Human Resources","Property","[c]","[c]","[c]","[c]"
"In post","2023","30-39","White","Human Resources","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2023","30-39","White","Human Resources","Tax","45","40","35070","34400"
"In post","2023","30-39","White","Human Resources","Unknown","85","85","45300","39940"
"In post","2023","30-39","White","Internal Audit","Internal Audit","85","80","44310","42700"
"In post","2023","30-39","White","Internal Audit","Policy","[c]","[c]","[c]","[c]"
"In post","2023","30-39","White","Legal","Communications","[c]","[c]","[c]","[c]"
"In post","2023","30-39","White","Legal","Finance","10","10","[c]","[c]"
"In post","2023","30-39","White","Legal","Human Resources","[c]","[c]","[c]","[c]"
"In post","2023","30-39","White","Legal","Knowledge and Information Management","15","15","[c]","[c]"
"In post","2023","30-39","White","Legal","Legal","1475","1410","55490","53600"
"In post","2023","30-39","White","Legal","Operational Delivery","370","345","28580","26900"
"In post","2023","30-39","White","Legal","Other","15","15","[c]","[c]"
"In post","2023","30-39","White","Legal","Policy","20","20","[c]","[c]"
"In post","2023","30-39","White","Legal","Project Delivery","10","5","[c]","[c]"
"In post","2023","30-39","White","Legal","Property","[c]","[c]","[c]","[c]"
"In post","2023","30-39","White","Legal","Security","[c]","[c]","[c]","[c]"
"In post","2023","30-39","White","Legal","Tax","65","60","47000","42510"
"In post","2023","30-39","White","Legal","Unknown","35","35","51090","52600"
"In post","2023","30-39","White","No function","Commercial","80","75","44770","44330"
"In post","2023","30-39","White","No function","Communications","30","30","47030","41870"
"In post","2023","30-39","White","No function","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2023","30-39","White","No function","Counter Fraud","40","35","28390","25930"
"In post","2023","30-39","White","No function","Digital, Data and Technology","125","125","46290","43210"
"In post","2023","30-39","White","No function","Economics","45","45","59390","59600"
"In post","2023","30-39","White","No function","Finance","25","25","[c]","[c]"
"In post","2023","30-39","White","No function","Geography","100","100","34760","34370"
"In post","2023","30-39","White","No function","Human Resources","45","45","42450","39190"
"In post","2023","30-39","White","No function","Inspector of Education and Training","120","115","60140","52750"
"In post","2023","30-39","White","No function","Intelligence Analysis","510","490","34220","31810"
"In post","2023","30-39","White","No function","International Trade","340","335","51340","55370"
"In post","2023","30-39","White","No function","Knowledge and Information Management","115","110","36200","34170"
"In post","2023","30-39","White","No function","Legal","95","85","42620","37810"
"In post","2023","30-39","White","No function","Medicine","290","250","46670","40590"
"In post","2023","30-39","White","No function","Operational Delivery","32615","30670","30350","28120"
"In post","2023","30-39","White","No function","Operational Research","15","15","[c]","[c]"
"In post","2023","30-39","White","No function","Other","965","910","33470","31280"
"In post","2023","30-39","White","No function","Planning","35","35","46120","44010"
"In post","2023","30-39","White","No function","Planning Inspectors","60","55","52350","48660"
"In post","2023","30-39","White","No function","Policy","5745","5605","51450","54090"
"In post","2023","30-39","White","No function","Project Delivery","300","295","46600","43210"
"In post","2023","30-39","White","No function","Property","[c]","[c]","[c]","[c]"
"In post","2023","30-39","White","No function","Psychology","485","465","36550","32420"
"In post","2023","30-39","White","No function","Science and Engineering","1150","1125","41320","41200"
"In post","2023","30-39","White","No function","Security","30","25","[c]","[c]"
"In post","2023","30-39","White","No function","Social Research","10","10","[c]","[c]"
"In post","2023","30-39","White","No function","Statistics","10","10","[c]","[c]"
"In post","2023","30-39","White","No function","Tax","2320","2245","38890","35000"
"In post","2023","30-39","White","No function","Unknown","1095","1060","46330","41950"
"In post","2023","30-39","White","No function","Veterinarian","70","65","39290","37720"
"In post","2023","30-39","White","Project Delivery","Commercial","[c]","[c]","[c]","[c]"
"In post","2023","30-39","White","Project Delivery","Communications","10","5","[c]","[c]"
"In post","2023","30-39","White","Project Delivery","Digital, Data and Technology","15","15","[c]","[c]"
"In post","2023","30-39","White","Project Delivery","Finance","[c]","[c]","[c]","[c]"
"In post","2023","30-39","White","Project Delivery","Human Resources","[c]","[c]","[c]","[c]"
"In post","2023","30-39","White","Project Delivery","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2023","30-39","White","Project Delivery","International Trade","[c]","[c]","[c]","[c]"
"In post","2023","30-39","White","Project Delivery","Knowledge and Information Management","10","10","[c]","[c]"
"In post","2023","30-39","White","Project Delivery","Legal","5","5","[c]","[c]"
"In post","2023","30-39","White","Project Delivery","Medicine","5","5","[c]","[c]"
"In post","2023","30-39","White","Project Delivery","Operational Delivery","240","230","37300","34700"
"In post","2023","30-39","White","Project Delivery","Operational Research","40","35","42550","41480"
"In post","2023","30-39","White","Project Delivery","Other","25","25","[c]","[c]"
"In post","2023","30-39","White","Project Delivery","Policy","280","275","55790","55700"
"In post","2023","30-39","White","Project Delivery","Project Delivery","2535","2460","44350","41780"
"In post","2023","30-39","White","Project Delivery","Property","[c]","[c]","[c]","[c]"
"In post","2023","30-39","White","Project Delivery","Science and Engineering","285","280","45520","43400"
"In post","2023","30-39","White","Project Delivery","Security","[c]","[c]","[c]","[c]"
"In post","2023","30-39","White","Project Delivery","Social Research","[c]","[c]","[c]","[c]"
"In post","2023","30-39","White","Project Delivery","Statistics","5","5","[c]","[c]"
"In post","2023","30-39","White","Project Delivery","Tax","100","95","37780","35000"
"In post","2023","30-39","White","Project Delivery","Unknown","60","55","46860","42140"
"In post","2023","30-39","White","Property","Commercial","[c]","[c]","[c]","[c]"
"In post","2023","30-39","White","Property","Communications","[c]","[c]","[c]","[c]"
"In post","2023","30-39","White","Property","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2023","30-39","White","Property","Finance","10","10","[c]","[c]"
"In post","2023","30-39","White","Property","Human Resources","10","10","[c]","[c]"
"In post","2023","30-39","White","Property","Operational Delivery","205","195","32110","26890"
"In post","2023","30-39","White","Property","Other","20","20","[c]","[c]"
"In post","2023","30-39","White","Property","Policy","10","10","[c]","[c]"
"In post","2023","30-39","White","Property","Project Delivery","10","10","[c]","[c]"
"In post","2023","30-39","White","Property","Property","640","625","38010","34440"
"In post","2023","30-39","White","Property","Security","[c]","[c]","[c]","[c]"
"In post","2023","30-39","White","Property","Unknown","10","10","[c]","[c]"
"In post","2023","30-39","White","Security","Commercial","[c]","[c]","[c]","[c]"
"In post","2023","30-39","White","Security","Digital, Data and Technology","15","15","[c]","[c]"
"In post","2023","30-39","White","Security","Finance","[c]","[c]","[c]","[c]"
"In post","2023","30-39","White","Security","Human Resources","5","5","[c]","[c]"
"In post","2023","30-39","White","Security","Intelligence Analysis","25","25","[c]","[c]"
"In post","2023","30-39","White","Security","Knowledge and Information Management","10","5","[c]","[c]"
"In post","2023","30-39","White","Security","Legal","[c]","[c]","[c]","[c]"
"In post","2023","30-39","White","Security","Operational Delivery","5","5","[c]","[c]"
"In post","2023","30-39","White","Security","Other","[c]","[c]","[c]","[c]"
"In post","2023","30-39","White","Security","Policy","10","10","[c]","[c]"
"In post","2023","30-39","White","Security","Property","[c]","[c]","[c]","[c]"
"In post","2023","30-39","White","Security","Security","1055","1045","34510","33020"
"In post","2023","30-39","White","Security","Unknown","100","100","33350","32640"
"In post","2023","30-39","White","Unknown","Commercial","[c]","[c]","[c]","[c]"
"In post","2023","30-39","White","Unknown","Communications","45","40","40180","39690"
"In post","2023","30-39","White","Unknown","Digital, Data and Technology","35","35","34400","32460"
