"Status","Year","Organisation","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Planning Inspectorate","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectorate","East of England","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectorate","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectorate","London","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Planning Inspectorate","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectorate","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectorate","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectorate","North East (England)","Heterosexual / straight","40","35","57150","60050"
"In post","2023","Planning Inspectorate","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectorate","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectorate","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectorate","North West (England)","Heterosexual / straight","40","35","59400","60050"
"In post","2023","Planning Inspectorate","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectorate","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectorate","North West (England)","Unknown","10","5","[c]","[c]"
"In post","2023","Planning Inspectorate","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectorate","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectorate","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectorate","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectorate","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectorate","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectorate","South East (England)","Heterosexual / straight","40","30","60340","60050"
"In post","2023","Planning Inspectorate","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectorate","South East (England)","Undeclared","5","5","[c]","[c]"
"In post","2023","Planning Inspectorate","South East (England)","Unknown","5","5","[c]","[c]"
"In post","2023","Planning Inspectorate","South West (England)","Heterosexual / straight","345","315","39200","33450"
"In post","2023","Planning Inspectorate","South West (England)","LGBO","20","20","[c]","[c]"
"In post","2023","Planning Inspectorate","South West (England)","Undeclared","45","40","36600","33450"
"In post","2023","Planning Inspectorate","South West (England)","Unknown","100","90","31170","24920"
"In post","2023","Planning Inspectorate","Wales","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Planning Inspectorate","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectorate","Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectorate","Wales","Unknown","5","5","[c]","[c]"
"In post","2023","Planning Inspectorate","West Midlands (England)","Heterosexual / straight","35","30","55540","48660"
"In post","2023","Planning Inspectorate","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectorate","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectorate","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectorate","Yorkshire and The Humber","Heterosexual / straight","30","30","60140","60050"
"In post","2023","Planning Inspectorate","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectorate","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectorate","Yorkshire and The Humber","Unknown","5","5","[c]","[c]"
"In post","2023","Queen Elizabeth II Centre","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Queen Elizabeth II Centre","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Queen Elizabeth II Centre","London","Unknown","40","40","42100","39000"
"In post","2023","Registers of Scotland","Scotland","Heterosexual / straight","680","660","36880","32510"
"In post","2023","Registers of Scotland","Scotland","LGBO","40","40","37250","32510"
"In post","2023","Registers of Scotland","Scotland","Undeclared","70","65","37130","32510"
"In post","2023","Registers of Scotland","Scotland","Unknown","395","370","33440","32510"
"In post","2023","Revenue Scotland","Scotland","Heterosexual / straight","50","50","44740","38330"
"In post","2023","Revenue Scotland","Scotland","LGBO","10","10","[c]","[c]"
"In post","2023","Revenue Scotland","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Revenue Scotland","Scotland","Unknown","20","20","[c]","[c]"
"In post","2023","Royal Fleet Auxiliary","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Royal Fleet Auxiliary","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Royal Fleet Auxiliary","Unknown","Unknown","1695","1695","41950","40010"
"In post","2023","Rural Payments Agency","East Midlands (England)","Heterosexual / straight","70","65","26380","25920"
"In post","2023","Rural Payments Agency","East Midlands (England)","LGBO","5","5","[c]","[c]"
"In post","2023","Rural Payments Agency","East Midlands (England)","Undeclared","10","10","[c]","[c]"
"In post","2023","Rural Payments Agency","East Midlands (England)","Unknown","5","5","[c]","[c]"
"In post","2023","Rural Payments Agency","East of England","Heterosexual / straight","35","35","27250","25920"
"In post","2023","Rural Payments Agency","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Rural Payments Agency","East of England","Undeclared","10","10","[c]","[c]"
"In post","2023","Rural Payments Agency","East of England","Unknown","10","10","[c]","[c]"
"In post","2023","Rural Payments Agency","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Rural Payments Agency","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Rural Payments Agency","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Rural Payments Agency","North East (England)","Heterosexual / straight","350","325","27040","22150"
"In post","2023","Rural Payments Agency","North East (England)","LGBO","35","35","26370","22150"
"In post","2023","Rural Payments Agency","North East (England)","Undeclared","40","35","25350","22150"
"In post","2023","Rural Payments Agency","North East (England)","Unknown","100","90","28190","25920"
"In post","2023","Rural Payments Agency","North West (England)","Heterosexual / straight","715","640","26140","22150"
"In post","2023","Rural Payments Agency","North West (England)","LGBO","65","60","27620","22150"
"In post","2023","Rural Payments Agency","North West (England)","Undeclared","85","75","26040","22150"
"In post","2023","Rural Payments Agency","North West (England)","Unknown","225","205","25640","22150"
"In post","2023","Rural Payments Agency","South East (England)","Heterosexual / straight","125","115","31280","26110"
"In post","2023","Rural Payments Agency","South East (England)","LGBO","5","5","[c]","[c]"
"In post","2023","Rural Payments Agency","South East (England)","Undeclared","15","15","[c]","[c]"
"In post","2023","Rural Payments Agency","South East (England)","Unknown","75","70","28760","25920"
"In post","2023","Rural Payments Agency","South West (England)","Heterosexual / straight","200","185","27980","25920"
"In post","2023","Rural Payments Agency","South West (England)","LGBO","10","10","[c]","[c]"
"In post","2023","Rural Payments Agency","South West (England)","Undeclared","50","45","26980","25920"
"In post","2023","Rural Payments Agency","South West (England)","Unknown","55","55","30710","26620"
"In post","2023","Rural Payments Agency","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Rural Payments Agency","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Rural Payments Agency","Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Rural Payments Agency","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Rural Payments Agency","West Midlands (England)","Heterosexual / straight","135","125","25980","25920"
"In post","2023","Rural Payments Agency","West Midlands (England)","LGBO","10","10","[c]","[c]"
"In post","2023","Rural Payments Agency","West Midlands (England)","Undeclared","20","20","[c]","[c]"
"In post","2023","Rural Payments Agency","West Midlands (England)","Unknown","30","30","26730","25920"
"In post","2023","Rural Payments Agency","Yorkshire and The Humber","Heterosexual / straight","200","190","27820","25920"
"In post","2023","Rural Payments Agency","Yorkshire and The Humber","LGBO","25","25","[c]","[c]"
"In post","2023","Rural Payments Agency","Yorkshire and The Humber","Undeclared","30","30","26340","24030"
"In post","2023","Rural Payments Agency","Yorkshire and The Humber","Unknown","60","55","27550","25920"
"In post","2023","Scottish Courts and Tribunals Service","Scotland","Heterosexual / straight","690","645","32340","28540"
"In post","2023","Scottish Courts and Tribunals Service","Scotland","LGBO","55","50","29440","25060"
"In post","2023","Scottish Courts and Tribunals Service","Scotland","Undeclared","30","25","[c]","[c]"
"In post","2023","Scottish Courts and Tribunals Service","Scotland","Unknown","1190","1065","29450","25060"
"In post","2023","Scottish Fiscal Commission","Scotland","Heterosexual / straight","15","10","[c]","[c]"
"In post","2023","Scottish Fiscal Commission","Scotland","LGBO","5","5","[c]","[c]"
"In post","2023","Scottish Fiscal Commission","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Fiscal Commission","Scotland","Unknown","5","5","[c]","[c]"
"In post","2023","Scottish Forestry","Scotland","Heterosexual / straight","120","115","38660","38530"
"In post","2023","Scottish Forestry","Scotland","LGBO","10","10","[c]","[c]"
"In post","2023","Scottish Forestry","Scotland","Undeclared","10","10","[c]","[c]"
"In post","2023","Scottish Forestry","Scotland","Unknown","85","80","38820","38210"
"In post","2023","Scottish Government (excl. agencies)","London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Scottish Government (excl. agencies)","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Government (excl. agencies)","London","Unknown","10","10","[c]","[c]"
"In post","2023","Scottish Government (excl. agencies)","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Government (excl. agencies)","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Government (excl. agencies)","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Government (excl. agencies)","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Government (excl. agencies)","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Government (excl. agencies)","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Government (excl. agencies)","Overseas","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Scottish Government (excl. agencies)","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Government (excl. agencies)","Overseas","Unknown","5","5","[c]","[c]"
"In post","2023","Scottish Government (excl. agencies)","Scotland","Heterosexual / straight","5630","5395","48280","44890"
"In post","2023","Scottish Government (excl. agencies)","Scotland","LGBO","560","545","45350","41640"
"In post","2023","Scottish Government (excl. agencies)","Scotland","Undeclared","385","370","48620","44890"
"In post","2023","Scottish Government (excl. agencies)","Scotland","Unknown","2560","2450","44300","39650"
"In post","2023","Scottish Housing Regulator","Scotland","Heterosexual / straight","30","30","[c]","[c]"
"In post","2023","Scottish Housing Regulator","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Housing Regulator","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Housing Regulator","Scotland","Unknown","15","15","[c]","[c]"
"In post","2023","Scottish Prison Service","Scotland","Heterosexual / straight","1440","1340","37720","37060"
"In post","2023","Scottish Prison Service","Scotland","LGBO","95","90","35580","37060"
"In post","2023","Scottish Prison Service","Scotland","Undeclared","55","50","38180","37060"
"In post","2023","Scottish Prison Service","Scotland","Unknown","2950","2780","33660","34070"
"In post","2023","Scottish Public Pensions Agency","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Public Pensions Agency","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Public Pensions Agency","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Public Pensions Agency","Scotland","Heterosexual / straight","145","135","34530","29450"
"In post","2023","Scottish Public Pensions Agency","Scotland","LGBO","5","5","[c]","[c]"
"In post","2023","Scottish Public Pensions Agency","Scotland","Undeclared","5","5","[c]","[c]"
"In post","2023","Scottish Public Pensions Agency","Scotland","Unknown","210","200","30230","27740"
"In post","2023","Serious Fraud Office","London","Heterosexual / straight","350","340","47730","41800"
"In post","2023","Serious Fraud Office","London","LGBO","20","20","[c]","[c]"
"In post","2023","Serious Fraud Office","London","Undeclared","30","30","53250","54230"
"In post","2023","Serious Fraud Office","London","Unknown","60","60","51180","43750"
"In post","2023","Social Security Scotland","Scotland","Heterosexual / straight","2000","1920","33690","29450"
"In post","2023","Social Security Scotland","Scotland","LGBO","255","245","30510","29100"
"In post","2023","Social Security Scotland","Scotland","Undeclared","85","85","33660","29450"
"In post","2023","Social Security Scotland","Scotland","Unknown","1685","1605","28850","29100"
"In post","2023","Standards and Testing Agency","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Standards and Testing Agency","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Standards and Testing Agency","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Standards and Testing Agency","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Standards and Testing Agency","London","Heterosexual / straight","30","30","[c]","[c]"
"In post","2023","Standards and Testing Agency","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Standards and Testing Agency","London","Undeclared","5","5","[c]","[c]"
"In post","2023","Standards and Testing Agency","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Standards and Testing Agency","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Standards and Testing Agency","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Standards and Testing Agency","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Standards and Testing Agency","North West (England)","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Standards and Testing Agency","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Standards and Testing Agency","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Standards and Testing Agency","West Midlands (England)","Heterosexual / straight","45","40","41370","37740"
"In post","2023","Standards and Testing Agency","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Standards and Testing Agency","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Standards and Testing Agency","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Standards and Testing Agency","Yorkshire and The Humber","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Standards and Testing Agency","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Standards and Testing Agency","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Student Awards Agency for Scotland","Scotland","Heterosexual / straight","95","90","35570","33520"
"In post","2023","Student Awards Agency for Scotland","Scotland","LGBO","5","5","[c]","[c]"
"In post","2023","Student Awards Agency for Scotland","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Student Awards Agency for Scotland","Scotland","Unknown","160","155","31470","27740"
"In post","2023","Submarine Delivery Agency","East Midlands (England)","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Submarine Delivery Agency","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Submarine Delivery Agency","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Submarine Delivery Agency","North West (England)","Heterosexual / straight","140","135","45220","43180"
"In post","2023","Submarine Delivery Agency","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Submarine Delivery Agency","North West (England)","Undeclared","15","15","[c]","[c]"
"In post","2023","Submarine Delivery Agency","North West (England)","Unknown","15","15","[c]","[c]"
"In post","2023","Submarine Delivery Agency","Overseas","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Submarine Delivery Agency","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Submarine Delivery Agency","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Submarine Delivery Agency","Overseas","Unknown","5","5","[c]","[c]"
"In post","2023","Submarine Delivery Agency","Scotland","Heterosexual / straight","90","90","42080","42620"
"In post","2023","Submarine Delivery Agency","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Submarine Delivery Agency","Scotland","Undeclared","10","10","[c]","[c]"
"In post","2023","Submarine Delivery Agency","Scotland","Unknown","5","5","[c]","[c]"
"In post","2023","Submarine Delivery Agency","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Submarine Delivery Agency","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Submarine Delivery Agency","South West (England)","Heterosexual / straight","1375","1340","43720","41250"
"In post","2023","Submarine Delivery Agency","South West (England)","LGBO","45","45","36580","32550"
"In post","2023","Submarine Delivery Agency","South West (England)","Undeclared","160","155","46710","42990"
"In post","2023","Submarine Delivery Agency","South West (England)","Unknown","180","180","37640","33500"
"In post","2023","Teaching Regulation Agency","East Midlands (England)","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Teaching Regulation Agency","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Teaching Regulation Agency","West Midlands (England)","Heterosexual / straight","70","70","32280","30330"
"In post","2023","Teaching Regulation Agency","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Teaching Regulation Agency","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Teaching Regulation Agency","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","East Midlands (England)","Heterosexual / straight","40","40","37300","36270"
"In post","2023","The Insolvency Service","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","East Midlands (England)","Unknown","30","30","[c]","[c]"
"In post","2023","The Insolvency Service","East of England","Heterosexual / straight","30","30","35730","30930"
"In post","2023","The Insolvency Service","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","East of England","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","East of England","Unknown","25","25","[c]","[c]"
"In post","2023","The Insolvency Service","London","Heterosexual / straight","200","190","43170","39670"
"In post","2023","The Insolvency Service","London","LGBO","5","5","[c]","[c]"
"In post","2023","The Insolvency Service","London","Undeclared","15","15","[c]","[c]"
"In post","2023","The Insolvency Service","London","Unknown","115","115","39650","37210"
"In post","2023","The Insolvency Service","North East (England)","Heterosexual / straight","45","40","33700","31620"
"In post","2023","The Insolvency Service","North East (England)","LGBO","5","5","[c]","[c]"
"In post","2023","The Insolvency Service","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","North East (England)","Unknown","15","15","[c]","[c]"
"In post","2023","The Insolvency Service","North West (England)","Heterosexual / straight","170","160","37320","36270"
"In post","2023","The Insolvency Service","North West (England)","LGBO","10","10","[c]","[c]"
"In post","2023","The Insolvency Service","North West (England)","Undeclared","15","15","[c]","[c]"
"In post","2023","The Insolvency Service","North West (England)","Unknown","80","75","33530","33280"
"In post","2023","The Insolvency Service","Scotland","Heterosexual / straight","35","35","29160","25330"
"In post","2023","The Insolvency Service","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","Scotland","Unknown","25","25","[c]","[c]"
"In post","2023","The Insolvency Service","South East (England)","Heterosexual / straight","55","55","33520","31230"
"In post","2023","The Insolvency Service","South East (England)","LGBO","5","5","[c]","[c]"
"In post","2023","The Insolvency Service","South East (England)","Undeclared","5","5","[c]","[c]"
"In post","2023","The Insolvency Service","South East (England)","Unknown","35","35","35690","31430"
"In post","2023","The Insolvency Service","South West (England)","Heterosexual / straight","90","85","34720","31620"
"In post","2023","The Insolvency Service","South West (England)","LGBO","5","5","[c]","[c]"
"In post","2023","The Insolvency Service","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","South West (England)","Unknown","30","30","28250","22180"
"In post","2023","The Insolvency Service","Wales","Heterosexual / straight","45","45","32010","30290"
"In post","2023","The Insolvency Service","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","Wales","Unknown","15","15","[c]","[c]"
"In post","2023","The Insolvency Service","West Midlands (England)","Heterosexual / straight","180","175","34210","30840"
"In post","2023","The Insolvency Service","West Midlands (England)","LGBO","5","5","[c]","[c]"
"In post","2023","The Insolvency Service","West Midlands (England)","Undeclared","15","15","[c]","[c]"
"In post","2023","The Insolvency Service","West Midlands (England)","Unknown","155","145","28660","22180"
"In post","2023","The Insolvency Service","Yorkshire and The Humber","Heterosexual / straight","60","55","34940","31620"
"In post","2023","The Insolvency Service","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","Yorkshire and The Humber","Unknown","45","45","34000","32650"
"In post","2023","The National Archives","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","The National Archives","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","The National Archives","London","Heterosexual / straight","265","255","38610","35000"
"In post","2023","The National Archives","London","LGBO","50","50","33730","31450"
"In post","2023","The National Archives","London","Undeclared","65","60","36940","33560"
"In post","2023","The National Archives","London","Unknown","205","195","36920","34940"
"In post","2023","The National Archives","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","The National Archives","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","The National Archives","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","The National Archives","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","The National Archives","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","The National Archives","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Transport Scotland","Scotland","Heterosexual / straight","325","315","50390","49860"
"In post","2023","Transport Scotland","Scotland","LGBO","25","25","[c]","[c]"
"In post","2023","Transport Scotland","Scotland","Undeclared","20","20","[c]","[c]"
"In post","2023","Transport Scotland","Scotland","Unknown","160","155","45690","42860"
"In post","2023","UK Debt Management Office","London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","UK Debt Management Office","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","UK Debt Management Office","London","Undeclared","5","5","[c]","[c]"
"In post","2023","UK Debt Management Office","London","Unknown","95","95","63780","57210"
"In post","2023","UK Export Finance","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","UK Export Finance","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","UK Export Finance","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","UK Export Finance","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","UK Export Finance","London","Heterosexual / straight","415","410","54420","50100"
"In post","2023","UK Export Finance","London","LGBO","25","25","[c]","[c]"
"In post","2023","UK Export Finance","London","Undeclared","55","55","60500","52080"
"In post","2023","UK Export Finance","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","UK Export Finance","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","UK Export Finance","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","UK Export Finance","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","UK Export Finance","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","UK Export Finance","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","UK Export Finance","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","UK Export Finance","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","UK Export Finance","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","UK Export Finance","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","UK Export Finance","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","UK Export Finance","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","UK Export Finance","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","UK Export Finance","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","UK Export Finance","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","UK Export Finance","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","UK Export Finance","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","UK Export Finance","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","East Midlands (England)","Heterosexual / straight","80","75","52660","49590"
"In post","2023","UK Health Security Agency","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","East Midlands (England)","Undeclared","10","10","[c]","[c]"
"In post","2023","UK Health Security Agency","East Midlands (England)","Unknown","40","40","45920","49590"
"In post","2023","UK Health Security Agency","East of England","Heterosexual / straight","175","160","45840","37350"
"In post","2023","UK Health Security Agency","East of England","LGBO","5","5","[c]","[c]"
"In post","2023","UK Health Security Agency","East of England","Undeclared","20","20","[c]","[c]"
"In post","2023","UK Health Security Agency","East of England","Unknown","85","85","45420","38970"
"In post","2023","UK Health Security Agency","London","Heterosexual / straight","1225","1170","48010","41280"
"In post","2023","UK Health Security Agency","London","LGBO","100","100","50130","41830"
"In post","2023","UK Health Security Agency","London","Undeclared","175","165","48760","41280"
"In post","2023","UK Health Security Agency","London","Unknown","720","685","51030","43210"
"In post","2023","UK Health Security Agency","North East (England)","Heterosexual / straight","60","55","51850","45120"
"In post","2023","UK Health Security Agency","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","North East (England)","Undeclared","10","10","[c]","[c]"
"In post","2023","UK Health Security Agency","North East (England)","Unknown","30","30","47740","48630"
"In post","2023","UK Health Security Agency","North West (England)","Heterosexual / straight","230","220","40860","34610"
"In post","2023","UK Health Security Agency","North West (England)","LGBO","15","15","[c]","[c]"
"In post","2023","UK Health Security Agency","North West (England)","Undeclared","20","20","[c]","[c]"
"In post","2023","UK Health Security Agency","North West (England)","Unknown","130","125","38860","31340"
"In post","2023","UK Health Security Agency","Northern Ireland","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","UK Health Security Agency","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Northern Ireland","Unknown","5","5","[c]","[c]"
"In post","2023","UK Health Security Agency","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Scotland","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","UK Health Security Agency","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Scotland","Unknown","30","30","39400","37060"
"In post","2023","UK Health Security Agency","South East (England)","Heterosexual / straight","270","245","48450","41660"
"In post","2023","UK Health Security Agency","South East (England)","LGBO","15","15","[c]","[c]"
