"Status","Year","Parent_department","Region_ITL1","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","National Crime Agency","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","National Crime Agency","Scotland","EO","30","25","36260","36040"
"In post","2023","National Crime Agency","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","National Crime Agency","Scotland","SEO/HEO","25","25","44300","45610"
"In post","2023","National Crime Agency","South East (England)","AA/AO","20","20","27210","26550"
"In post","2023","National Crime Agency","South East (England)","EO","245","235","38380","38530"
"In post","2023","National Crime Agency","South East (England)","G6/G7","20","20","67420","71430"
"In post","2023","National Crime Agency","South East (England)","SEO/HEO","190","185","47540","47390"
"In post","2023","National Crime Agency","South West (England)","AA/AO","30","25","24760","22950"
"In post","2023","National Crime Agency","South West (England)","EO","200","190","34560","34670"
"In post","2023","National Crime Agency","South West (England)","G6/G7","30","30","61790","57640"
"In post","2023","National Crime Agency","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","National Crime Agency","South West (England)","SEO/HEO","215","205","43430","43510"
"In post","2023","National Crime Agency","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","National Crime Agency","Unknown","EO","15","15","36150","36950"
"In post","2023","National Crime Agency","Unknown","G6/G7","10","10","64290","67160"
"In post","2023","National Crime Agency","Unknown","SEO/HEO","80","75","47640","47380"
"In post","2023","National Crime Agency","Wales","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","National Crime Agency","Wales","EO","35","35","36590","36040"
"In post","2023","National Crime Agency","Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","National Crime Agency","Wales","SEO/HEO","25","25","45290","45610"
"In post","2023","National Crime Agency","West Midlands (England)","AA/AO","20","15","25250","24950"
"In post","2023","National Crime Agency","West Midlands (England)","EO","245","235","35230","36040"
"In post","2023","National Crime Agency","West Midlands (England)","G6/G7","35","30","65460","64690"
"In post","2023","National Crime Agency","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","National Crime Agency","West Midlands (England)","SEO/HEO","225","220","44030","45610"
"In post","2023","National Crime Agency","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","National Crime Agency","Yorkshire and The Humber","EO","130","125","35880","36040"
"In post","2023","National Crime Agency","Yorkshire and The Humber","G6/G7","15","15","66060","67840"
"In post","2023","National Crime Agency","Yorkshire and The Humber","SEO/HEO","115","110","44560","45610"
"In post","2023","Northern Ireland Office","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Northern Ireland Office","London","EO","5","5","[c]","[c]"
"In post","2023","Northern Ireland Office","London","G6/G7","30","30","58340","56080"
"In post","2023","Northern Ireland Office","London","SCS level","15","15","91400","78840"
"In post","2023","Northern Ireland Office","London","SEO/HEO","35","35","41110","43650"
"In post","2023","Northern Ireland Office","Northern Ireland","AA/AO","5","5","[c]","[c]"
"In post","2023","Northern Ireland Office","Northern Ireland","EO","5","5","[c]","[c]"
"In post","2023","Northern Ireland Office","Northern Ireland","G6/G7","15","15","53650","51770"
"In post","2023","Northern Ireland Office","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Northern Ireland Office","Northern Ireland","SEO/HEO","50","50","36040","37680"
"In post","2023","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","AA/AO","30","25","22450","22490"
"In post","2023","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","EO","25","20","27090","27140"
"In post","2023","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","G6/G7","65","65","76160","77470"
"In post","2023","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","SEO/HEO","105","100","46030","47750"
"In post","2023","Office for Standards in Education, Children's Services and Skills","East of England","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","East of England","EO","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","East of England","G6/G7","55","50","77150","77470"
"In post","2023","Office for Standards in Education, Children's Services and Skills","East of England","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","East of England","SEO/HEO","50","45","50590","52750"
"In post","2023","Office for Standards in Education, Children's Services and Skills","London","AA/AO","10","10","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","London","EO","35","35","30120","30340"
"In post","2023","Office for Standards in Education, Children's Services and Skills","London","G6/G7","120","115","71980","72470"
"In post","2023","Office for Standards in Education, Children's Services and Skills","London","SCS level","10","10","115950","114620"
"In post","2023","Office for Standards in Education, Children's Services and Skills","London","SEO/HEO","140","140","43640","44250"
"In post","2023","Office for Standards in Education, Children's Services and Skills","North East (England)","G6/G7","25","25","79300","77470"
"In post","2023","Office for Standards in Education, Children's Services and Skills","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","North East (England)","SEO/HEO","25","25","51430","52750"
"In post","2023","Office for Standards in Education, Children's Services and Skills","North West (England)","AA/AO","115","105","22270","22490"
"In post","2023","Office for Standards in Education, Children's Services and Skills","North West (England)","EO","85","85","27030","27140"
"In post","2023","Office for Standards in Education, Children's Services and Skills","North West (England)","G6/G7","120","120","72130","76140"
"In post","2023","Office for Standards in Education, Children's Services and Skills","North West (England)","SCS level","5","5","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","North West (England)","SEO/HEO","210","205","41350","40850"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","South East (England)","G6/G7","90","90","77740","77470"
"In post","2023","Office for Standards in Education, Children's Services and Skills","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","South East (England)","SEO/HEO","65","65","51670","52750"
"In post","2023","Office for Standards in Education, Children's Services and Skills","South West (England)","AA/AO","30","25","22360","22490"
"In post","2023","Office for Standards in Education, Children's Services and Skills","South West (England)","EO","55","50","27040","27140"
"In post","2023","Office for Standards in Education, Children's Services and Skills","South West (England)","G6/G7","110","105","73970","77390"
"In post","2023","Office for Standards in Education, Children's Services and Skills","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","South West (England)","SEO/HEO","140","130","40840","41050"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Wales","EO","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Wales","G6/G7","10","10","75820","77470"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Wales","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","AA/AO","15","15","22530","22490"
"In post","2023","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","EO","10","10","27160","27140"
"In post","2023","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","G6/G7","65","65","75780","77470"
"In post","2023","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","SEO/HEO","75","75","45080","47750"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","G6/G7","60","60","77050","77470"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","SEO/HEO","45","40","49930","52750"
"In post","2023","Office of Gas and Electricity Markets","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","East of England","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","London","AA/AO","15","15","22900","22370"
"In post","2023","Office of Gas and Electricity Markets","London","EO","175","170","28080","26910"
"In post","2023","Office of Gas and Electricity Markets","London","G6/G7","405","400","61080","60000"
"In post","2023","Office of Gas and Electricity Markets","London","SCS level","50","50","100070","92820"
"In post","2023","Office of Gas and Electricity Markets","London","SEO/HEO","220","220","38330","37500"
"In post","2023","Office of Gas and Electricity Markets","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Scotland","AA/AO","25","25","21000","20970"
"In post","2023","Office of Gas and Electricity Markets","Scotland","EO","205","205","25010","24510"
"In post","2023","Office of Gas and Electricity Markets","Scotland","G6/G7","225","220","55100","56000"
"In post","2023","Office of Gas and Electricity Markets","Scotland","SCS level","10","10","86940","86350"
"In post","2023","Office of Gas and Electricity Markets","Scotland","SEO/HEO","185","180","34700","33150"
"In post","2023","Office of Gas and Electricity Markets","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Wales","EO","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Wales","G6/G7","25","25","52160","47730"
"In post","2023","Office of Gas and Electricity Markets","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Wales","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","East of England","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","West Midlands (England)","AA/AO","5","5","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","West Midlands (England)","EO","25","25","24750","24000"
"In post","2023","Office of Qualifications and Examinations Regulation","West Midlands (England)","G6/G7","125","120","53990","50050"
"In post","2023","Office of Qualifications and Examinations Regulation","West Midlands (England)","SCS level","15","15","92830","86170"
"In post","2023","Office of Qualifications and Examinations Regulation","West Midlands (England)","SEO/HEO","160","155","36510","36800"
"In post","2023","Office of Rail and Road","London","AA/AO","10","10","24590","24210"
"In post","2023","Office of Rail and Road","London","EO","20","20","31780","30720"
"In post","2023","Office of Rail and Road","London","G6/G7","110","105","64600","63240"
"In post","2023","Office of Rail and Road","London","SCS level","15","15","109240","98510"
"In post","2023","Office of Rail and Road","London","SEO/HEO","50","50","41660","43520"
"In post","2023","Office of Rail and Road","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","North West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","North West (England)","G6/G7","20","20","58460","56890"
"In post","2023","Office of Rail and Road","North West (England)","SEO/HEO","10","10","39280","40240"
"In post","2023","Office of Rail and Road","Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","Scotland","G6/G7","20","20","62020","62420"
"In post","2023","Office of Rail and Road","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","Scotland","SEO/HEO","10","10","37780","39430"
"In post","2023","Office of Rail and Road","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","South West (England)","G6/G7","25","25","58850","58610"
"In post","2023","Office of Rail and Road","South West (England)","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Office of Rail and Road","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","West Midlands (England)","EO","5","5","[c]","[c]"
"In post","2023","Office of Rail and Road","West Midlands (England)","G6/G7","20","20","61970","62560"
"In post","2023","Office of Rail and Road","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","West Midlands (England)","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Office of Rail and Road","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","Yorkshire and The Humber","G6/G7","15","15","60850","60320"
"In post","2023","Office of Rail and Road","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","Yorkshire and The Humber","SEO/HEO","10","10","37650","39830"
"In post","2023","Office of the Secretary of State for Scotland","London","EO","5","5","[c]","[c]"
"In post","2023","Office of the Secretary of State for Scotland","London","G6/G7","15","15","59640","56320"
"In post","2023","Office of the Secretary of State for Scotland","London","SCS level","5","5","[c]","[c]"
"In post","2023","Office of the Secretary of State for Scotland","London","SEO/HEO","15","15","39000","35410"
"In post","2023","Office of the Secretary of State for Scotland","Scotland","AA/AO","10","10","24210","24890"
"In post","2023","Office of the Secretary of State for Scotland","Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Secretary of State for Scotland","Scotland","G6/G7","40","40","62450","63190"
"In post","2023","Office of the Secretary of State for Scotland","Scotland","SCS level","5","5","[c]","[c]"
"In post","2023","Office of the Secretary of State for Scotland","Scotland","SEO/HEO","20","20","43820","42860"
"In post","2023","Office of the Secretary of State for Wales","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Secretary of State for Wales","London","G6/G7","5","5","[c]","[c]"
"In post","2023","Office of the Secretary of State for Wales","London","SCS level","5","5","[c]","[c]"
"In post","2023","Office of the Secretary of State for Wales","London","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Office of the Secretary of State for Wales","Wales","EO","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Secretary of State for Wales","Wales","G6/G7","10","10","[c]","[c]"
"In post","2023","Office of the Secretary of State for Wales","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Secretary of State for Wales","Wales","SEO/HEO","10","10","34640","33390"
"In post","2023","Scottish Government","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Government","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Government","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Government","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Government","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Government","North East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Government","North West (England)","G6/G7","5","5","[c]","[c]"
"In post","2023","Scottish Government","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Government","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Government","Overseas","G6/G7","10","10","84510","84250"
"In post","2023","Scottish Government","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Government","Overseas","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Scottish Government","Scotland","AA/AO","7355","6870","25210","24890"
"In post","2023","Scottish Government","Scotland","EO","7035","6715","32400","31940"
"In post","2023","Scottish Government","Scotland","G6/G7","4415","4240","65640","65280"
"In post","2023","Scottish Government","Scotland","SCS level","305","295","90940","85200"
"In post","2023","Scottish Government","Scotland","SEO/HEO","8470","8095","41570","41610"
"In post","2023","The National Archives","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","The National Archives","London","AA/AO","85","75","23490","23460"
"In post","2023","The National Archives","London","EO","75","70","26410","25680"
"In post","2023","The National Archives","London","G6/G7","105","105","53930","52160"
"In post","2023","The National Archives","London","SCS level","10","10","[c]","[c]"
"In post","2023","The National Archives","London","SEO/HEO","310","300","36760","35470"
"In post","2023","The National Archives","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","The National Archives","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","The National Archives","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Export Finance","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Export Finance","East of England","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Export Finance","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","UK Export Finance","London","EO","65","60","32380","32300"
"In post","2023","UK Export Finance","London","G6/G7","185","180","66760","64530"
"In post","2023","UK Export Finance","London","SCS level","35","35","112620","103480"
"In post","2023","UK Export Finance","London","SEO/HEO","215","210","42680","42250"
"In post","2023","UK Export Finance","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Export Finance","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Export Finance","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Export Finance","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Export Finance","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Export Finance","Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Export Finance","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Export Finance","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","East Midlands (England)","SEO/HEO","10","10","[c]","[c]"
"In post","2023","UK Statistics Authority","East of England","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","East of England","SEO/HEO","10","10","37580","38330"
"In post","2023","UK Statistics Authority","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","London","EO","10","10","28710","27700"
"In post","2023","UK Statistics Authority","London","G6/G7","85","85","59820","58100"
"In post","2023","UK Statistics Authority","London","SCS level","30","30","91580","82290"
"In post","2023","UK Statistics Authority","London","SEO/HEO","185","185","37780","34720"
"In post","2023","UK Statistics Authority","North East (England)","AA/AO","15","15","21200","21200"
"In post","2023","UK Statistics Authority","North East (England)","EO","25","20","24840","24840"
"In post","2023","UK Statistics Authority","North East (England)","G6/G7","20","20","53320","51260"
"In post","2023","UK Statistics Authority","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","North East (England)","SEO/HEO","80","75","34380","31560"
"In post","2023","UK Statistics Authority","North West (England)","EO","5","5","[c]","[c]"
"In post","2023","UK Statistics Authority","North West (England)","G6/G7","5","5","[c]","[c]"
"In post","2023","UK Statistics Authority","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","North West (England)","SEO/HEO","25","25","34440","31560"
"In post","2023","UK Statistics Authority","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Scotland","G6/G7","10","10","[c]","[c]"
"In post","2023","UK Statistics Authority","Scotland","SEO/HEO","20","20","35980","37760"
"In post","2023","UK Statistics Authority","South East (England)","AA/AO","1085","700","21560","21200"
"In post","2023","UK Statistics Authority","South East (England)","EO","265","245","25570","24840"
"In post","2023","UK Statistics Authority","South East (England)","G6/G7","345","330","54630","51460"
"In post","2023","UK Statistics Authority","South East (England)","SCS level","20","20","87290","77210"
"In post","2023","UK Statistics Authority","South East (England)","SEO/HEO","810","775","35050","34370"
"In post","2023","UK Statistics Authority","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","South West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","South West (England)","G6/G7","5","5","[c]","[c]"
"In post","2023","UK Statistics Authority","South West (England)","SEO/HEO","10","10","35860","37950"
"In post","2023","UK Statistics Authority","Wales","AA/AO","405","355","21220","21200"
"In post","2023","UK Statistics Authority","Wales","EO","405","375","25250","24840"
"In post","2023","UK Statistics Authority","Wales","G6/G7","740","720","54830","51870"
"In post","2023","UK Statistics Authority","Wales","SCS level","40","40","81580","74280"
"In post","2023","UK Statistics Authority","Wales","SEO/HEO","1415","1365","35260","37690"
"In post","2023","UK Statistics Authority","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","West Midlands (England)","SEO/HEO","10","10","[c]","[c]"
"In post","2023","UK Statistics Authority","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Yorkshire and The Humber","SEO/HEO","10","10","35720","37850"
"In post","2023","UK Supreme Court","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","UK Supreme Court","London","EO","20","20","27900","27880"
"In post","2023","UK Supreme Court","London","G6/G7","10","10","[c]","[c]"
"In post","2023","UK Supreme Court","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","UK Supreme Court","London","SEO/HEO","20","20","36040","37230"
"In post","2023","Water Services Regulation Authority","East of England","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Water Services Regulation Authority","London","EO","15","15","30610","29000"
"In post","2023","Water Services Regulation Authority","London","G6/G7","30","30","81740","76510"
"In post","2023","Water Services Regulation Authority","London","SCS level","5","5","[c]","[c]"
"In post","2023","Water Services Regulation Authority","London","SEO/HEO","30","30","49770","47330"
"In post","2023","Water Services Regulation Authority","West Midlands (England)","AA/AO","5","5","[c]","[c]"
"In post","2023","Water Services Regulation Authority","West Midlands (England)","EO","30","25","30320","30000"
"In post","2023","Water Services Regulation Authority","West Midlands (England)","G6/G7","40","40","83040","79170"
"In post","2023","Water Services Regulation Authority","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Water Services Regulation Authority","West Midlands (England)","SEO/HEO","110","105","47330","45000"
"In post","2023","Welsh Government","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government","London","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Welsh Government","North West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government","Overseas","G6/G7","10","10","[c]","[c]"
"In post","2023","Welsh Government","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government","Wales","AA/AO","845","775","25130","25620"
"In post","2023","Welsh Government","Wales","EO","1075","1015","29860","30610"
"In post","2023","Welsh Government","Wales","G6/G7","1160","1110","64540","63900"
"In post","2023","Welsh Government","Wales","SCS level","190","180","90150","81600"
"In post","2023","Welsh Government","Wales","SEO/HEO","2745","2605","42780","39690"
"In post","2023","Welsh Government","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","East Midlands (England)","AA/AO","15","[c]","21580","22870"
"Leaver CS","2023","Attorney General's Departments","East Midlands (England)","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","East Midlands (England)","G6/G7","20","[c]","56690","56450"
"Leaver CS","2023","Attorney General's Departments","East Midlands (England)","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","East of England","AA/AO","10","[c]","22700","22870"
"Leaver CS","2023","Attorney General's Departments","East of England","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","East of England","G6/G7","10","[c]","61590","63500"
"Leaver CS","2023","Attorney General's Departments","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","London","AA/AO","60","[c]","23880","24480"
"Leaver CS","2023","Attorney General's Departments","London","EO","80","[c]","28500","28060"
"Leaver CS","2023","Attorney General's Departments","London","G6/G7","210","[c]","60630","59230"
"Leaver CS","2023","Attorney General's Departments","London","SCS level","20","[c]","89850","85660"
"Leaver CS","2023","Attorney General's Departments","London","SEO/HEO","65","[c]","39090","40540"
"Leaver CS","2023","Attorney General's Departments","North East (England)","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","North East (England)","G6/G7","10","[c]","56290","56450"
"Leaver CS","2023","Attorney General's Departments","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","North West (England)","AA/AO","15","[c]","21910","22870"
"Leaver CS","2023","Attorney General's Departments","North West (England)","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","North West (England)","G6/G7","25","[c]","57400","56450"
"Leaver CS","2023","Attorney General's Departments","North West (England)","SEO/HEO","10","[c]","34670","35000"
"Leaver CS","2023","Attorney General's Departments","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","South East (England)","AA/AO","25","[c]","22600","21890"
"Leaver CS","2023","Attorney General's Departments","South East (England)","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","South East (England)","G6/G7","20","[c]","61500","61920"
"Leaver CS","2023","Attorney General's Departments","South East (England)","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","South West (England)","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","South West (England)","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","South West (England)","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","South West (England)","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Wales","AA/AO","10","[c]","22360","22870"
"Leaver CS","2023","Attorney General's Departments","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Wales","G6/G7","15","[c]","56820","56450"
"Leaver CS","2023","Attorney General's Departments","Wales","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","West Midlands (England)","AA/AO","10","[c]","22450","22870"
