"Status","Year","Disability","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Unknown","East Kent","1185","1145","27150","25750"
"In post","2023","Unknown","East Lancashire","45","40","31570","27760"
"In post","2023","Unknown","East Lothian and Midlothian","15","15","[c]","[c]"
"In post","2023","Unknown","East Merseyside","110","105","31770","27330"
"In post","2023","Unknown","East Riding of Yorkshire","230","220","29590","28300"
"In post","2023","Unknown","East Surrey","120","120","34750","34110"
"In post","2023","Unknown","East Sussex CC","160","150","30410","28120"
"In post","2023","Unknown","Enfield","35","30","30430","31490"
"In post","2023","Unknown","Essex Haven Gateway","140","135","30730","25880"
"In post","2023","Unknown","Essex Thames Gateway","50","50","26950","25610"
"In post","2023","Unknown","Falkirk","565","520","33690","34070"
"In post","2023","Unknown","Fermanagh and Omagh","5","5","[c]","[c]"
"In post","2023","Unknown","Flintshire and Wrexham","175","165","30570","28880"
"In post","2023","Unknown","Glasgow City","4715","4475","33910","29100"
"In post","2023","Unknown","Gloucestershire CC","260","250","32340","28080"
"In post","2023","Unknown","Greater Manchester North East","110","105","29380","27790"
"In post","2023","Unknown","Greater Manchester North West","165","155","28230","28120"
"In post","2023","Unknown","Greater Manchester South East","55","55","32650","29050"
"In post","2023","Unknown","Greater Manchester South West","2730","2625","32430","28130"
"In post","2023","Unknown","Gwent Valleys","45","40","27770","26900"
"In post","2023","Unknown","Gwynedd","50","45","26760","25300"
"In post","2023","Unknown","Hackney and Newham","1825","1745","40530","39450"
"In post","2023","Unknown","Haringey and Islington","210","200","33940","33800"
"In post","2023","Unknown","Harrow and Hillingdon","755","730","31170","29750"
"In post","2023","Unknown","Hartlepool and Stockton-on-Tees","85","75","29580","28880"
"In post","2023","Unknown","Heart of Essex","205","195","31630","28880"
"In post","2023","Unknown","Herefordshire, County of","125","120","27970","22220"
"In post","2023","Unknown","Hertfordshire CC","530","515","39160","35870"
"In post","2023","Unknown","Hounslow and Richmond upon Thames","645","630","33060","30080"
"In post","2023","Unknown","Inverclyde, East Renfrewshire, and Renfrewshire","345","320","33650","31970"
"In post","2023","Unknown","Inverness and Nairn, Moray, and Badenoch and Strathspey","295","275","31330","28490"
"In post","2023","Unknown","Isle of Anglesey","55","50","26450","25210"
"In post","2023","Unknown","Isle of Wight","50","50","27980","25340"
"In post","2023","Unknown","Kensington & Chelsea and Hammersmith & Fulham","125","120","34910","33800"
"In post","2023","Unknown","Kent Thames Gateway","190","185","30440","30880"
"In post","2023","Unknown","Kingston upon Hull, City of","235","230","27890","25880"
"In post","2023","Unknown","Lambeth","1120","1095","45000","42240"
"In post","2023","Unknown","Lancaster and Wyre","265","250","27550","27080"
"In post","2023","Unknown","Leeds","3035","2930","33390","28880"
"In post","2023","Unknown","Leicester","230","215","28080","25300"
"In post","2023","Unknown","Leicestershire CC and Rutland","340","325","29450","25880"
"In post","2023","Unknown","Lewisham and Southwark","205","190","34840","34390"
"In post","2023","Unknown","Lincolnshire CC","335","325","29410","27080"
"In post","2023","Unknown","Lisburn and Castlereagh","185","180","28860","25750"
"In post","2023","Unknown","Liverpool","3860","3650","28060","25750"
"In post","2023","Unknown","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","50","45","31890","31180"
"In post","2023","Unknown","Luton","90","85","27510","25880"
"In post","2023","Unknown","Manchester","1310","1275","34590","30330"
"In post","2023","Unknown","Medway","205","200","35640","32170"
"In post","2023","Unknown","Merton, Kingston upon Thames and Sutton","135","130","38750","39630"
"In post","2023","Unknown","Mid Kent","105","100","34320","29050"
"In post","2023","Unknown","Mid Lancashire","775","715","28870","23390"
"In post","2023","Unknown","Mid Ulster","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mid and East Antrim","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Milton Keynes","330","320","30300","27650"
"In post","2023","Unknown","Monmouthshire and Newport","1735","1665","35550","31560"
"In post","2023","Unknown","Na h-Eileanan Siar","20","20","[c]","[c]"
"In post","2023","Unknown","Newry, Mourne and Down","25","25","[c]","[c]"
"In post","2023","Unknown","North Hampshire","165","155","38010","29190"
"In post","2023","Unknown","North Lanarkshire","465","435","33240","34070"
"In post","2023","Unknown","North Northamptonshire","60","60","26470","26840"
"In post","2023","Unknown","North Nottinghamshire","165","160","29090","28880"
"In post","2023","Unknown","North Yorkshire CC","345","335","31780","27500"
"In post","2023","Unknown","North and North East Lincolnshire","95","90","25980","25880"
"In post","2023","Unknown","North and West Norfolk","95","90","27320","25010"
"In post","2023","Unknown","Northumberland","50","45","35990","28120"
"In post","2023","Unknown","Norwich and East Norfolk","220","210","33080","30410"
"In post","2023","Unknown","Nottingham","2030","1935","31240","28080"
"In post","2023","Unknown","Orkney Islands","15","15","[c]","[c]"
"In post","2023","Unknown","Overseas","1235","1230","56510","55830"
"In post","2023","Unknown","Oxfordshire CC","365","340","34720","32330"
"In post","2023","Unknown","Perth and Kinross, and Stirling","765","720","33950","31970"
"In post","2023","Unknown","Peterborough","295","270","26790","23390"
"In post","2023","Unknown","Plymouth","745","715","31180","27480"
"In post","2023","Unknown","Portsmouth","915","865","31070","27140"
"In post","2023","Unknown","Powys","70","65","29750","27110"
"In post","2023","Unknown","Redbridge and Waltham Forest","110","100","31900","31960"
"In post","2023","Unknown","Sandwell","55","45","26190","25880"
"In post","2023","Unknown","Scottish Borders","255","240","30320","27740"
"In post","2023","Unknown","Sefton","1030","995","27320","25750"
"In post","2023","Unknown","Sheffield","1890","1830","31310","25880"
"In post","2023","Unknown","Shetland Islands","15","15","[c]","[c]"
"In post","2023","Unknown","Shropshire","165","155","32450","30080"
"In post","2023","Unknown","Solihull","375","360","28470","25880"
"In post","2023","Unknown","Somerset CC","435","410","34060","29880"
"In post","2023","Unknown","South Ayrshire","55","50","31920","29450"
"In post","2023","Unknown","South Hampshire","1255","1080","30990","26960"
"In post","2023","Unknown","South Lanarkshire","1630","1510","33680","28130"
"In post","2023","Unknown","South Nottinghamshire","160","150","33860","28880"
"In post","2023","Unknown","South Teesside","105","105","27370","25880"
"In post","2023","Unknown","South West Wales","150","145","30130","25880"
"In post","2023","Unknown","South and West Derbyshire","65","60","34940","30430"
"In post","2023","Unknown","Southampton","170","160","33440","27190"
"In post","2023","Unknown","Southend-on-Sea","60","50","31820","29890"
"In post","2023","Unknown","Staffordshire CC","615","595","32580","28960"
"In post","2023","Unknown","Stoke-on-Trent","180","175","28610","25750"
"In post","2023","Unknown","Suffolk CC","640","595","30640","27890"
"In post","2023","Unknown","Sunderland","695","605","27040","22520"
"In post","2023","Unknown","Swansea","1230","1140","28120","23390"
"In post","2023","Unknown","Swindon","70","65","37790","31350"
"In post","2023","Unknown","Telford and Wrekin","465","440","36640","34400"
"In post","2023","Unknown","Thurrock","100","100","24640","22400"
"In post","2023","Unknown","Torbay","20","20","[c]","[c]"
"In post","2023","Unknown","Tower Hamlets","1190","1160","47960","41570"
"In post","2023","Unknown","Tyneside","3570","3295","30970","27890"
"In post","2023","Unknown","Unknown","1955","1935","41280","39260"
"In post","2023","Unknown","Wakefield","300","290","32840","29890"
"In post","2023","Unknown","Walsall","20","20","[c]","[c]"
"In post","2023","Unknown","Wandsworth","180","175","33950","33800"
"In post","2023","Unknown","Warrington","1000","980","37300","36040"
"In post","2023","Unknown","Warwickshire CC","135","125","30260","25880"
"In post","2023","Unknown","West Cumbria","265","245","28130","24110"
"In post","2023","Unknown","West Essex","120","110","27990","25880"
"In post","2023","Unknown","West Kent","25","25","[c]","[c]"
"In post","2023","Unknown","West Lothian","90","85","40670","32100"
"In post","2023","Unknown","West Northamptonshire","165","150","28210","26840"
"In post","2023","Unknown","West Surrey","230","210","35350","30880"
"In post","2023","Unknown","West Sussex (North East)","310","290","31820","26880"
"In post","2023","Unknown","West Sussex (South West)","210","190","33080","29730"
"In post","2023","Unknown","Westminster","13675","13435","48140","43320"
"In post","2023","Unknown","Wiltshire","1825","1765","36960","33470"
"In post","2023","Unknown","Wirral","240","230","28730","26290"
"In post","2023","Unknown","Wolverhampton","80","75","29700","28120"
"In post","2023","Unknown","Worcestershire CC","235","225","28810","28880"
"In post","2023","Unknown","York","385","365","34240","29050"
"Leaver CS","2023","Declared disabled","Aberdeen City and Aberdeenshire","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Angus and Dundee City","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Ards and North Down","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Armagh City, Banbridge and Craigavon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Barking & Dagenham and Havering","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Barnet","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Barnsley, Doncaster and Rotherham","45","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","110","[c]","38740","36350"
"Leaver CS","2023","Declared disabled","Bedford","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Belfast","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Berkshire","35","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Bexley and Greenwich","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Birmingham","140","[c]","30480","27570"
"Leaver CS","2023","Declared disabled","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Blackpool","60","[c]","28500","23400"
"Leaver CS","2023","Declared disabled","Bournemouth, Christchurch and Poole","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Bradford","40","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Breckland and South Norfolk","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Brent","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Bridgend and Neath Port Talbot","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Brighton and Hove","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Bristol, City of","65","[c]","29270","27570"
"Leaver CS","2023","Declared disabled","Bromley","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Buckinghamshire","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Calderdale and Kirklees","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Cambridgeshire CC","45","[c]","34340","28120"
"Leaver CS","2023","Declared disabled","Camden and City of London","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Cardiff and Vale of Glamorgan","85","[c]","31710","24630"
"Leaver CS","2023","Declared disabled","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Central Bedfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Central Hampshire","40","[c]","32450","27570"
"Leaver CS","2023","Declared disabled","Central Valleys","35","[c]","26490","21690"
"Leaver CS","2023","Declared disabled","Cheshire East","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Cheshire West and Chester","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Chorley and West Lancashire","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","City of Edinburgh","80","[c]","40430","37060"
"Leaver CS","2023","Declared disabled","Clackmannanshire and Fife","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Conwy and Denbighshire","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Cornwall and Isles of Scilly","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Coventry","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Croydon","80","[c]","36600","32520"
"Leaver CS","2023","Declared disabled","Darlington","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Derby","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Derry City and Strabane","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Devon CC","70","[c]","27110","22150"
"Leaver CS","2023","Declared disabled","Dorset","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Dudley","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Durham","70","[c]","26140","22560"
"Leaver CS","2023","Declared disabled","Ealing","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","East Ayrshire and North Ayrshire mainland","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","East Cumbria","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","East Derbyshire","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","East Kent","35","[c]","27300","25740"
"Leaver CS","2023","Declared disabled","East Lancashire","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","East Merseyside","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","East Riding of Yorkshire","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","East Surrey","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","East Sussex CC","35","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Enfield","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Essex Haven Gateway","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Essex Thames Gateway","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Falkirk","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Flintshire and Wrexham","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Glasgow City","110","[c]","29920","25810"
"Leaver CS","2023","Declared disabled","Gloucestershire CC","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Greater Manchester North East","35","[c]","23000","21500"
"Leaver CS","2023","Declared disabled","Greater Manchester North West","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Greater Manchester South East","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Greater Manchester South West","55","[c]","30510","27150"
"Leaver CS","2023","Declared disabled","Gwent Valleys","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Gwynedd","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Hackney and Newham","60","[c]","30120","27320"
"Leaver CS","2023","Declared disabled","Haringey and Islington","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Harrow and Hillingdon","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Hartlepool and Stockton-on-Tees","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Heart of Essex","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Herefordshire, County of","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Hertfordshire CC","40","[c]","31670","29290"
"Leaver CS","2023","Declared disabled","Hounslow and Richmond upon Thames","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Inverness and Nairn, Moray, and Badenoch and Strathspey","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Isle of Anglesey","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Isle of Wight","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Kensington & Chelsea and Hammersmith & Fulham","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Kent Thames Gateway","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Kingston upon Hull, City of","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Lambeth","35","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Lancaster and Wyre","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Leeds","100","[c]","32820","28120"
"Leaver CS","2023","Declared disabled","Leicester","35","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Leicestershire CC and Rutland","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Lewisham and Southwark","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Lincolnshire CC","35","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Liverpool","95","[c]","30150","28120"
"Leaver CS","2023","Declared disabled","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Luton","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Manchester","90","[c]","32020","28120"
"Leaver CS","2023","Declared disabled","Medway","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Merton, Kingston upon Thames and Sutton","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mid Kent","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mid Lancashire","55","[c]","23880","21690"
"Leaver CS","2023","Declared disabled","Milton Keynes","35","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Monmouthshire and Newport","65","[c]","31680","28120"
"Leaver CS","2023","Declared disabled","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","North Hampshire","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","North Lanarkshire","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","North Northamptonshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","North Nottinghamshire","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","North Yorkshire CC","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","North and North East Lincolnshire","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","North and West Norfolk","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Northumberland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Norwich and East Norfolk","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Nottingham","75","[c]","28900","27570"
"Leaver CS","2023","Declared disabled","Orkney Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Oxfordshire CC","40","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Perth and Kinross, and Stirling","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Peterborough","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Plymouth","35","[c]","30090","25140"
"Leaver CS","2023","Declared disabled","Portsmouth","45","[c]","29640","27570"
"Leaver CS","2023","Declared disabled","Powys","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Redbridge and Waltham Forest","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Sandwell","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Scottish Borders","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Sefton","65","[c]","26940","22410"
"Leaver CS","2023","Declared disabled","Sheffield","50","[c]","31400","27570"
"Leaver CS","2023","Declared disabled","Shetland Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Shropshire","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Solihull","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Somerset CC","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","South Ayrshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","South Hampshire","60","[c]","31020","29590"
"Leaver CS","2023","Declared disabled","South Lanarkshire","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","South Nottinghamshire","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","South Teesside","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","South West Wales","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","South and West Derbyshire","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Southampton","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Southend-on-Sea","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Staffordshire CC","55","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Stoke-on-Trent","55","[c]","23860","21690"
"Leaver CS","2023","Declared disabled","Suffolk CC","50","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Sunderland","45","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Swansea","65","[c]","24640","21840"
"Leaver CS","2023","Declared disabled","Swindon","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Telford and Wrekin","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Thurrock","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Torbay","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Tower Hamlets","60","[c]","44260","40600"
"Leaver CS","2023","Declared disabled","Tyneside","155","[c]","29360","25040"
"Leaver CS","2023","Declared disabled","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Wakefield","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Walsall","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Wandsworth","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Warrington","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Warwickshire CC","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","West Cumbria","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","West Essex","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","West Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","West Lothian","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","West Northamptonshire","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","West Surrey","35","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","West Sussex (North East)","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","West Sussex (South West)","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Westminster","420","[c]","46820","40800"
"Leaver CS","2023","Declared disabled","Wiltshire","65","[c]","32480","29580"
"Leaver CS","2023","Declared disabled","Wirral","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Wolverhampton","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Worcestershire CC","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","York","35","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Aberdeen City and Aberdeenshire","85","[c]","36580","30830"
"Leaver CS","2023","Declared non-disabled","Angus and Dundee City","75","[c]","25750","22080"
"Leaver CS","2023","Declared non-disabled","Antrim and Newtownabbey","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Ards and North Down","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Armagh City, Banbridge and Craigavon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Barking & Dagenham and Havering","45","[c]","31030","31060"
"Leaver CS","2023","Declared non-disabled","Barnet","175","[c]","34220","32330"
"Leaver CS","2023","Declared non-disabled","Barnsley, Doncaster and Rotherham","160","[c]","25640","21690"
"Leaver CS","2023","Declared non-disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","760","[c]","40420","36360"
"Leaver CS","2023","Declared non-disabled","Bedford","75","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Belfast","85","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Berkshire","160","[c]","33730","30450"
"Leaver CS","2023","Declared non-disabled","Bexley and Greenwich","125","[c]","32620","31060"
"Leaver CS","2023","Declared non-disabled","Birmingham","635","[c]","32720","27570"
"Leaver CS","2023","Declared non-disabled","Blackburn with Darwen","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Blackpool","245","[c]","31150","27570"
"Leaver CS","2023","Declared non-disabled","Bournemouth, Christchurch and Poole","55","[c]","27240","27570"
"Leaver CS","2023","Declared non-disabled","Bradford","135","[c]","26680","27570"
"Leaver CS","2023","Declared non-disabled","Breckland and South Norfolk","40","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Brent","55","[c]","33570","31060"
"Leaver CS","2023","Declared non-disabled","Bridgend and Neath Port Talbot","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Brighton and Hove","65","[c]","31300","27570"
"Leaver CS","2023","Declared non-disabled","Bristol, City of","430","[c]","32390","28120"
"Leaver CS","2023","Declared non-disabled","Bromley","45","[c]","32430","32520"
"Leaver CS","2023","Declared non-disabled","Buckinghamshire","125","[c]","33730","31270"
"Leaver CS","2023","Declared non-disabled","Caithness and Sutherland, and Ross and Cromarty","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Calderdale and Kirklees","65","[c]","27820","27570"
"Leaver CS","2023","Declared non-disabled","Cambridgeshire CC","225","[c]","35230","30120"
"Leaver CS","2023","Declared non-disabled","Camden and City of London","105","[c]","37730","31060"
"Leaver CS","2023","Declared non-disabled","Cardiff and Vale of Glamorgan","460","[c]","37640","30540"
"Leaver CS","2023","Declared non-disabled","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Central Bedfordshire","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Central Hampshire","155","[c]","33350","28120"
"Leaver CS","2023","Declared non-disabled","Central Valleys","90","[c]","29730","26440"
"Leaver CS","2023","Declared non-disabled","Cheshire East","85","[c]","29360","23890"
"Leaver CS","2023","Declared non-disabled","Cheshire West and Chester","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Chorley and West Lancashire","80","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","City of Edinburgh","455","[c]","42100","38170"
"Leaver CS","2023","Declared non-disabled","Clackmannanshire and Fife","105","[c]","25950","22080"
"Leaver CS","2023","Declared non-disabled","Conwy and Denbighshire","35","[c]","36110","29430"
"Leaver CS","2023","Declared non-disabled","Cornwall and Isles of Scilly","110","[c]","29460","27210"
"Leaver CS","2023","Declared non-disabled","Coventry","115","[c]","41210","31310"
"Leaver CS","2023","Declared non-disabled","Croydon","420","[c]","39410","35410"
"Leaver CS","2023","Declared non-disabled","Darlington","35","[c]","37120","31140"
"Leaver CS","2023","Declared non-disabled","Derby","65","[c]","28230","21780"
"Leaver CS","2023","Declared non-disabled","Derry City and Strabane","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Devon CC","390","[c]","31950","27570"
"Leaver CS","2023","Declared non-disabled","Dorset","145","[c]","29470","28080"
"Leaver CS","2023","Declared non-disabled","Dudley","55","[c]","25590","21690"
"Leaver CS","2023","Declared non-disabled","Dumfries and Galloway","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Durham","340","[c]","26980","22400"
"Leaver CS","2023","Declared non-disabled","Ealing","35","[c]","[c]","[c]"
