"Status","Year","Ethnicity","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Asian","Department for Environment, Food and Rural Affairs","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for International Trade","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for International Trade","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Levelling Up, Housing and Communities","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Levelling Up, Housing and Communities","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Transport","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Transport","Male","45","[c]","32830","26960"
"Leaver CS","2023","Asian","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Work and Pensions","Female","350","[c]","28190","28120"
"Leaver CS","2023","Asian","Department for Work and Pensions","Male","300","[c]","30090","28120"
"Leaver CS","2023","Asian","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department of Health and Social Care","Female","160","[c]","35520","32330"
"Leaver CS","2023","Asian","Department of Health and Social Care","Male","80","[c]","40340","33330"
"Leaver CS","2023","Asian","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Estyn","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Estyn","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Estyn","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Foreign, Commonwealth and Development Office","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Foreign, Commonwealth and Development Office","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","HM Land Registry","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","HM Land Registry","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Asian","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","HM Revenue and Customs","Female","165","[c]","[c]","[c]"
"Leaver CS","2023","Asian","HM Revenue and Customs","Male","200","[c]","[c]","[c]"
"Leaver CS","2023","Asian","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","HM Treasury","Female","40","[c]","38560","34090"
"Leaver CS","2023","Asian","HM Treasury","Male","30","[c]","36880","32960"
"Leaver CS","2023","Asian","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Home Office","Female","105","[c]","33520","29820"
"Leaver CS","2023","Asian","Home Office","Male","110","[c]","34090","29820"
"Leaver CS","2023","Asian","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Ministry of Defence","Female","45","[c]","34600","32650"
"Leaver CS","2023","Asian","Ministry of Defence","Male","75","[c]","34100","32550"
"Leaver CS","2023","Asian","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Ministry of Justice","Female","220","[c]","27880","24020"
"Leaver CS","2023","Asian","Ministry of Justice","Male","170","[c]","32340","25480"
"Leaver CS","2023","Asian","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","National Crime Agency","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","National Crime Agency","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Office for Standards in Education, Children's Services and Skills","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Office for Standards in Education, Children's Services and Skills","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Office for Standards in Education, Children's Services and Skills","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Office of Gas and Electricity Markets","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Office of Gas and Electricity Markets","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Office of the Secretary of State for Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Office of the Secretary of State for Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Office of the Secretary of State for Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Office of the Secretary of State for Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Office of the Secretary of State for Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Office of the Secretary of State for Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Scottish Government","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Scottish Government","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","The National Archives","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","The National Archives","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","UK Export Finance","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","UK Export Finance","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","UK Statistics Authority","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","UK Statistics Authority","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Asian","UK Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","UK Supreme Court","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Water Services Regulation Authority","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Welsh Government","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Welsh Government","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Attorney General's Departments","Female","45","[c]","38530","29560"
"Leaver CS","2023","Black","Attorney General's Departments","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Black","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Cabinet Office","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Black","Cabinet Office","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Chancellor's other departments","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Charity Commission","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Charity Commission","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Competition and Markets Authority","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","Competition and Markets Authority","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Business, Energy and Industrial Strategy","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Business, Energy and Industrial Strategy","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Digital, Culture, Media and Sport","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Education","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Education","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Environment, Food and Rural Affairs","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Environment, Food and Rural Affairs","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for International Trade","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Levelling Up, Housing and Communities","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Levelling Up, Housing and Communities","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Transport","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Transport","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Work and Pensions","Female","345","[c]","29320","30740"
"Leaver CS","2023","Black","Department for Work and Pensions","Male","140","[c]","30020","29290"
"Leaver CS","2023","Black","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department of Health and Social Care","Female","115","[c]","36000","33330"
"Leaver CS","2023","Black","Department of Health and Social Care","Male","45","[c]","35420","33330"
"Leaver CS","2023","Black","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Estyn","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Estyn","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Estyn","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Foreign, Commonwealth and Development Office","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Black","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","HM Land Registry","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","HM Revenue and Customs","Female","80","[c]","[c]","[c]"
"Leaver CS","2023","Black","HM Revenue and Customs","Male","55","[c]","[c]","[c]"
"Leaver CS","2023","Black","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","HM Treasury","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","HM Treasury","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Home Office","Female","70","[c]","36960","30920"
"Leaver CS","2023","Black","Home Office","Male","45","[c]","38120","32560"
"Leaver CS","2023","Black","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Ministry of Defence","Female","50","[c]","35370","34400"
"Leaver CS","2023","Black","Ministry of Defence","Male","50","[c]","35840","33990"
"Leaver CS","2023","Black","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Ministry of Justice","Female","280","[c]","28850","25480"
"Leaver CS","2023","Black","Ministry of Justice","Male","155","[c]","34710","30060"
"Leaver CS","2023","Black","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office for Standards in Education, Children's Services and Skills","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office for Standards in Education, Children's Services and Skills","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office of Gas and Electricity Markets","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office of Gas and Electricity Markets","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office of the Secretary of State for Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office of the Secretary of State for Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office of the Secretary of State for Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office of the Secretary of State for Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office of the Secretary of State for Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office of the Secretary of State for Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Scottish Government","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","The National Archives","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","The National Archives","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Statistics Authority","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Statistics Authority","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Supreme Court","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Welsh Government","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Welsh Government","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Attorney General's Departments","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Attorney General's Departments","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Cabinet Office","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Cabinet Office","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Charity Commission","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Charity Commission","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Competition and Markets Authority","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Business, Energy and Industrial Strategy","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Business, Energy and Industrial Strategy","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Digital, Culture, Media and Sport","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Digital, Culture, Media and Sport","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Education","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Education","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Environment, Food and Rural Affairs","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Environment, Food and Rural Affairs","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for International Trade","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for International Trade","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Levelling Up, Housing and Communities","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Levelling Up, Housing and Communities","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Transport","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Transport","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Work and Pensions","Female","120","[c]","27380","28120"
"Leaver CS","2023","Mixed","Department for Work and Pensions","Male","75","[c]","29870","28120"
"Leaver CS","2023","Mixed","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department of Health and Social Care","Female","50","[c]","34970","32330"
"Leaver CS","2023","Mixed","Department of Health and Social Care","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Estyn","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Estyn","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Estyn","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Foreign, Commonwealth and Development Office","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","HM Revenue and Customs","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","HM Revenue and Customs","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","HM Treasury","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","HM Treasury","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Home Office","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Home Office","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Ministry of Defence","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Ministry of Defence","Male","30","[c]","37150","31180"
"Leaver CS","2023","Mixed","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Ministry of Justice","Female","140","[c]","32190","29660"
"Leaver CS","2023","Mixed","Ministry of Justice","Male","105","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","National Crime Agency","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Office for Standards in Education, Children's Services and Skills","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Office of the Secretary of State for Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Office of the Secretary of State for Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Office of the Secretary of State for Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Office of the Secretary of State for Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Office of the Secretary of State for Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Office of the Secretary of State for Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Scottish Government","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","The National Archives","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","The National Archives","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","UK Statistics Authority","Female","10","[c]","[c]","[c]"
