"Status","Year","Age","Function_of_post","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","40-49","Legal","Office of Rail and Road","Female","5","5","[c]","[c]"
"In post","2023","40-49","Legal","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Legal","Scottish Government","Female","145","130","64940","65280"
"In post","2023","40-49","Legal","Scottish Government","Male","45","45","67530","65280"
"In post","2023","40-49","Legal","The National Archives","Female","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Legal","The National Archives","Male","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Legal","UK Export Finance","Female","10","10","[c]","[c]"
"In post","2023","40-49","Legal","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Legal","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Legal","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Legal","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Legal","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Legal","Welsh Government","Female","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Legal","Welsh Government","Male","[c]","[c]","[c]","[c]"
"In post","2023","40-49","No function","Attorney General's Departments","Female","5","5","[c]","[c]"
"In post","2023","40-49","No function","Attorney General's Departments","Male","5","5","[c]","[c]"
"In post","2023","40-49","No function","Cabinet Office","Female","210","200","58450","57260"
"In post","2023","40-49","No function","Cabinet Office","Male","185","185","59320","56430"
"In post","2023","40-49","No function","Chancellor's other departments","Female","10","10","[c]","[c]"
"In post","2023","40-49","No function","Chancellor's other departments","Male","5","5","[c]","[c]"
"In post","2023","40-49","No function","Charity Commission","Female","50","45","37760","31280"
"In post","2023","40-49","No function","Charity Commission","Male","35","30","35710","30170"
"In post","2023","40-49","No function","Department for Business, Energy and Industrial Strategy","Female","1040","950","45090","41060"
"In post","2023","40-49","No function","Department for Business, Energy and Industrial Strategy","Male","890","875","49310","50680"
"In post","2023","40-49","No function","Department for Digital, Culture, Media and Sport","Female","110","100","57770","54390"
"In post","2023","40-49","No function","Department for Digital, Culture, Media and Sport","Male","90","90","60010","58180"
"In post","2023","40-49","No function","Department for Education","Female","625","570","50320","51360"
"In post","2023","40-49","No function","Department for Education","Male","340","335","49870","51360"
"In post","2023","40-49","No function","Department for Environment, Food and Rural Affairs","Female","960","885","41750","37980"
"In post","2023","40-49","No function","Department for Environment, Food and Rural Affairs","Male","650","645","43780","40180"
"In post","2023","40-49","No function","Department for International Trade","Female","205","200","52740","52630"
"In post","2023","40-49","No function","Department for International Trade","Male","210","210","57730","55500"
"In post","2023","40-49","No function","Department for Levelling Up, Housing and Communities","Female","400","370","50230","49700"
"In post","2023","40-49","No function","Department for Levelling Up, Housing and Communities","Male","345","340","52790","50790"
"In post","2023","40-49","No function","Department for Transport","Female","1375","1195","31610","26510"
"In post","2023","40-49","No function","Department for Transport","Male","1455","1440","35100","27810"
"In post","2023","40-49","No function","Department for Work and Pensions","Female","9935","8470","28160","28120"
"In post","2023","40-49","No function","Department for Work and Pensions","Male","5140","5030","29070","28120"
"In post","2023","40-49","No function","Department of Health and Social Care","Female","1130","1045","50320","49590"
"In post","2023","40-49","No function","Department of Health and Social Care","Male","620","605","56110","53110"
"In post","2023","40-49","No function","Food Standards Agency","Female","155","150","43140","40750"
"In post","2023","40-49","No function","Food Standards Agency","Male","155","155","40060","38100"
"In post","2023","40-49","No function","Foreign, Commonwealth and Development Office","Female","545","525","58290","58970"
"In post","2023","40-49","No function","Foreign, Commonwealth and Development Office","Male","625","620","57020","58110"
"In post","2023","40-49","No function","HM Land Registry","Female","610","545","30340","28080"
"In post","2023","40-49","No function","HM Land Registry","Male","290","285","30650","28080"
"In post","2023","40-49","No function","HM Revenue and Customs","Female","4255","3795","32790","28130"
"In post","2023","40-49","No function","HM Revenue and Customs","Male","3555","3490","34330","32260"
"In post","2023","40-49","No function","HM Treasury","Female","125","115","58200","64260"
"In post","2023","40-49","No function","HM Treasury","Male","105","105","62740","64950"
"In post","2023","40-49","No function","Home Office","Female","5110","4615","33720","29750"
"In post","2023","40-49","No function","Home Office","Male","4520","4445","34360","29890"
"In post","2023","40-49","No function","Ministry of Defence","Female","2350","2180","35280","28360"
"In post","2023","40-49","No function","Ministry of Defence","Male","2115","2090","39800","35000"
"In post","2023","40-49","No function","Ministry of Justice","Female","10810","9825","32960","29660"
"In post","2023","40-49","No function","Ministry of Justice","Male","7295","7170","34020","32910"
"In post","2023","40-49","No function","National Crime Agency","Female","540","505","42100","41260"
"In post","2023","40-49","No function","National Crime Agency","Male","550","550","46260","45610"
"In post","2023","40-49","No function","Office for Standards in Education, Children's Services and Skills","Female","345","330","55600","52750"
"In post","2023","40-49","No function","Office for Standards in Education, Children's Services and Skills","Male","145","145","61560","72470"
"In post","2023","40-49","No function","Office of Gas and Electricity Markets","Female","60","60","49020","44650"
"In post","2023","40-49","No function","Office of Gas and Electricity Markets","Male","80","80","50780","46320"
"In post","2023","40-49","No function","Office of Qualifications and Examinations Regulation","Female","65","60","47490","47500"
"In post","2023","40-49","No function","Office of Qualifications and Examinations Regulation","Male","35","35","57910","49810"
"In post","2023","40-49","No function","Office of Rail and Road","Female","40","35","53370","57260"
"In post","2023","40-49","No function","Office of Rail and Road","Male","40","40","64080","61290"
"In post","2023","40-49","No function","Office of the Secretary of State for Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","40-49","No function","Office of the Secretary of State for Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","40-49","No function","Office of the Secretary of State for Wales","Female","[c]","[c]","[c]","[c]"
"In post","2023","40-49","No function","Office of the Secretary of State for Wales","Male","[c]","[c]","[c]","[c]"
"In post","2023","40-49","No function","Scottish Government","Female","820","765","33100","31970"
"In post","2023","40-49","No function","Scottish Government","Male","665","660","34790","34310"
"In post","2023","40-49","No function","The National Archives","Female","50","45","41130","35470"
"In post","2023","40-49","No function","The National Archives","Male","35","35","37060","30960"
"In post","2023","40-49","No function","UK Statistics Authority","Female","270","230","30640","24840"
"In post","2023","40-49","No function","UK Statistics Authority","Male","135","125","33420","31060"
"In post","2023","40-49","No function","UK Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","No function","Water Services Regulation Authority","Female","20","15","[c]","[c]"
"In post","2023","40-49","No function","Water Services Regulation Authority","Male","25","20","[c]","[c]"
"In post","2023","40-49","No function","Welsh Government","Female","5","5","[c]","[c]"
"In post","2023","40-49","No function","Welsh Government","Male","5","5","[c]","[c]"
"In post","2023","40-49","Project Delivery","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Project Delivery","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Project Delivery","Cabinet Office","Female","30","30","48170","38260"
"In post","2023","40-49","Project Delivery","Cabinet Office","Male","25","25","[c]","[c]"
"In post","2023","40-49","Project Delivery","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Project Delivery","Chancellor's other departments","Male","10","10","[c]","[c]"
"In post","2023","40-49","Project Delivery","Charity Commission","Female","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Project Delivery","Charity Commission","Male","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Project Delivery","Competition and Markets Authority","Female","60","55","79940","77400"
"In post","2023","40-49","Project Delivery","Competition and Markets Authority","Male","55","55","76550","75660"
"In post","2023","40-49","Project Delivery","Department for Business, Energy and Industrial Strategy","Female","120","115","45470","45150"
"In post","2023","40-49","Project Delivery","Department for Business, Energy and Industrial Strategy","Male","100","100","48480","45150"
"In post","2023","40-49","Project Delivery","Department for Digital, Culture, Media and Sport","Female","10","10","[c]","[c]"
"In post","2023","40-49","Project Delivery","Department for Digital, Culture, Media and Sport","Male","15","15","[c]","[c]"
"In post","2023","40-49","Project Delivery","Department for Education","Female","180","165","49350","51640"
"In post","2023","40-49","Project Delivery","Department for Education","Male","150","150","52390","51780"
"In post","2023","40-49","Project Delivery","Department for Environment, Food and Rural Affairs","Female","60","55","35630","30840"
"In post","2023","40-49","Project Delivery","Department for Environment, Food and Rural Affairs","Male","45","45","37990","37300"
"In post","2023","40-49","Project Delivery","Department for International Trade","Female","20","20","[c]","[c]"
"In post","2023","40-49","Project Delivery","Department for International Trade","Male","5","5","[c]","[c]"
"In post","2023","40-49","Project Delivery","Department for Levelling Up, Housing and Communities","Female","35","30","55570","54630"
"In post","2023","40-49","Project Delivery","Department for Levelling Up, Housing and Communities","Male","25","25","[c]","[c]"
"In post","2023","40-49","Project Delivery","Department for Transport","Female","60","55","50250","50240"
"In post","2023","40-49","Project Delivery","Department for Transport","Male","85","85","58050","56340"
"In post","2023","40-49","Project Delivery","Department for Work and Pensions","Female","215","200","39870","38470"
"In post","2023","40-49","Project Delivery","Department for Work and Pensions","Male","135","135","41920","38470"
"In post","2023","40-49","Project Delivery","Department of Health and Social Care","Female","125","115","55050","54990"
"In post","2023","40-49","Project Delivery","Department of Health and Social Care","Male","60","60","57860","55240"
"In post","2023","40-49","Project Delivery","Estyn","Female","15","15","[c]","[c]"
"In post","2023","40-49","Project Delivery","Estyn","Male","10","10","[c]","[c]"
"In post","2023","40-49","Project Delivery","Food Standards Agency","Female","5","5","[c]","[c]"
"In post","2023","40-49","Project Delivery","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Project Delivery","Foreign, Commonwealth and Development Office","Female","150","140","56790","59850"
"In post","2023","40-49","Project Delivery","Foreign, Commonwealth and Development Office","Male","105","105","58720","57060"
"In post","2023","40-49","Project Delivery","HM Land Registry","Female","25","25","[c]","[c]"
"In post","2023","40-49","Project Delivery","HM Land Registry","Male","25","25","[c]","[c]"
"In post","2023","40-49","Project Delivery","HM Revenue and Customs","Female","780","740","49140","42510"
"In post","2023","40-49","Project Delivery","HM Revenue and Customs","Male","700","695","50460","42900"
"In post","2023","40-49","Project Delivery","HM Treasury","Female","5","5","[c]","[c]"
"In post","2023","40-49","Project Delivery","HM Treasury","Male","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Project Delivery","Home Office","Female","10","10","[c]","[c]"
"In post","2023","40-49","Project Delivery","Home Office","Male","5","5","[c]","[c]"
"In post","2023","40-49","Project Delivery","Ministry of Defence","Female","860","810","44580","41200"
"In post","2023","40-49","Project Delivery","Ministry of Defence","Male","990","985","49160","45750"
"In post","2023","40-49","Project Delivery","Ministry of Justice","Female","60","60","42620","37680"
"In post","2023","40-49","Project Delivery","Ministry of Justice","Male","45","45","49640","51770"
"In post","2023","40-49","Project Delivery","National Crime Agency","Female","15","15","[c]","[c]"
"In post","2023","40-49","Project Delivery","National Crime Agency","Male","15","15","[c]","[c]"
"In post","2023","40-49","Project Delivery","Office of Gas and Electricity Markets","Female","15","15","[c]","[c]"
"In post","2023","40-49","Project Delivery","Office of Gas and Electricity Markets","Male","10","10","[c]","[c]"
"In post","2023","40-49","Project Delivery","Scottish Government","Female","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Project Delivery","Scottish Government","Male","10","10","[c]","[c]"
"In post","2023","40-49","Project Delivery","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Project Delivery","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Project Delivery","UK Statistics Authority","Female","55","50","44950","39190"
"In post","2023","40-49","Project Delivery","UK Statistics Authority","Male","20","20","[c]","[c]"
"In post","2023","40-49","Project Delivery","UK Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Project Delivery","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Project Delivery","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Project Delivery","Welsh Government","Female","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Project Delivery","Welsh Government","Male","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Property","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Property","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Property","Cabinet Office","Female","65","60","51370","51020"
"In post","2023","40-49","Property","Cabinet Office","Male","80","80","55450","53220"
"In post","2023","40-49","Property","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Property","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Property","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Property","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Property","Department for Business, Energy and Industrial Strategy","Female","10","5","[c]","[c]"
"In post","2023","40-49","Property","Department for Business, Energy and Industrial Strategy","Male","15","15","[c]","[c]"
"In post","2023","40-49","Property","Department for Education","Female","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Property","Department for Education","Male","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Property","Department for Environment, Food and Rural Affairs","Female","65","65","41460","37300"
"In post","2023","40-49","Property","Department for Environment, Food and Rural Affairs","Male","55","55","47070","40820"
"In post","2023","40-49","Property","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Property","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Property","Department for Transport","Female","20","15","[c]","[c]"
"In post","2023","40-49","Property","Department for Transport","Male","20","20","[c]","[c]"
"In post","2023","40-49","Property","Department for Work and Pensions","Female","30","30","[c]","[c]"
"In post","2023","40-49","Property","Department for Work and Pensions","Male","40","40","44480","39380"
"In post","2023","40-49","Property","Department of Health and Social Care","Female","5","5","[c]","[c]"
"In post","2023","40-49","Property","Department of Health and Social Care","Male","15","15","[c]","[c]"
"In post","2023","40-49","Property","Foreign, Commonwealth and Development Office","Female","5","5","[c]","[c]"
"In post","2023","40-49","Property","Foreign, Commonwealth and Development Office","Male","40","40","48340","44140"
"In post","2023","40-49","Property","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Property","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Property","HM Revenue and Customs","Female","440","400","35180","32260"
"In post","2023","40-49","Property","HM Revenue and Customs","Male","400","395","38390","34700"
"In post","2023","40-49","Property","HM Treasury","Female","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Property","HM Treasury","Male","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Property","Home Office","Female","5","5","[c]","[c]"
"In post","2023","40-49","Property","Home Office","Male","10","10","[c]","[c]"
"In post","2023","40-49","Property","Ministry of Defence","Female","200","190","36270","34300"
"In post","2023","40-49","Property","Ministry of Defence","Male","210","210","35560","34300"
"In post","2023","40-49","Property","Ministry of Justice","Female","70","65","44610","42580"
"In post","2023","40-49","Property","Ministry of Justice","Male","70","70","44120","41510"
"In post","2023","40-49","Property","National Crime Agency","Female","5","5","[c]","[c]"
"In post","2023","40-49","Property","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Property","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Property","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Property","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Property","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Property","Scottish Government","Female","5","5","[c]","[c]"
"In post","2023","40-49","Property","Scottish Government","Male","35","35","40010","39500"
"In post","2023","40-49","Property","The National Archives","Female","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Property","The National Archives","Male","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Property","UK Statistics Authority","Female","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Property","UK Statistics Authority","Male","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Property","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Property","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Security","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Security","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Security","Cabinet Office","Female","115","105","36890","34320"
"In post","2023","40-49","Security","Cabinet Office","Male","95","95","40100","34320"
"In post","2023","40-49","Security","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Security","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Security","Department for Business, Energy and Industrial Strategy","Female","5","5","[c]","[c]"
"In post","2023","40-49","Security","Department for Business, Energy and Industrial Strategy","Male","10","10","[c]","[c]"
"In post","2023","40-49","Security","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Security","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Security","Department for Education","Female","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Security","Department for Education","Male","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Security","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Security","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Security","Department for Levelling Up, Housing and Communities","Female","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Security","Department for Levelling Up, Housing and Communities","Male","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Security","Department for Transport","Female","25","25","[c]","[c]"
"In post","2023","40-49","Security","Department for Transport","Male","50","50","39240","35800"
"In post","2023","40-49","Security","Department for Work and Pensions","Female","20","20","[c]","[c]"
"In post","2023","40-49","Security","Department for Work and Pensions","Male","15","15","[c]","[c]"
"In post","2023","40-49","Security","Department of Health and Social Care","Female","5","5","[c]","[c]"
"In post","2023","40-49","Security","Department of Health and Social Care","Male","10","10","[c]","[c]"
"In post","2023","40-49","Security","Estyn","Female","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Security","Estyn","Male","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Security","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Security","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Security","Foreign, Commonwealth and Development Office","Female","70","70","50810","54460"
"In post","2023","40-49","Security","Foreign, Commonwealth and Development Office","Male","120","120","49350","44220"
"In post","2023","40-49","Security","HM Revenue and Customs","Female","15","15","[c]","[c]"
"In post","2023","40-49","Security","HM Revenue and Customs","Male","45","45","50100","43730"
"In post","2023","40-49","Security","Home Office","Female","35","35","36820","36180"
"In post","2023","40-49","Security","Home Office","Male","60","60","35680","32400"
"In post","2023","40-49","Security","Ministry of Defence","Female","260","250","34020","30860"
"In post","2023","40-49","Security","Ministry of Defence","Male","1055","1055","34780","37660"
"In post","2023","40-49","Security","Ministry of Justice","Female","15","15","[c]","[c]"
"In post","2023","40-49","Security","Ministry of Justice","Male","15","15","[c]","[c]"
"In post","2023","40-49","Security","National Crime Agency","Female","15","15","[c]","[c]"
"In post","2023","40-49","Security","National Crime Agency","Male","20","20","[c]","[c]"
"In post","2023","40-49","Security","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Security","Office of Gas and Electricity Markets","Male","5","5","[c]","[c]"
"In post","2023","40-49","Security","Scottish Government","Female","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Security","Scottish Government","Male","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Security","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Security","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Security","UK Statistics Authority","Female","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Security","UK Statistics Authority","Male","10","10","[c]","[c]"
"In post","2023","40-49","Security","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Security","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","Attorney General's Departments","Female","5","5","[c]","[c]"
"In post","2023","40-49","Unknown","Attorney General's Departments","Male","5","5","[c]","[c]"
"In post","2023","40-49","Unknown","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","Cabinet Office","Male","5","5","[c]","[c]"
"In post","2023","40-49","Unknown","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","Department for Education","Female","35","35","49360","51460"
"In post","2023","40-49","Unknown","Department for Education","Male","25","25","[c]","[c]"
"In post","2023","40-49","Unknown","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","Department for Work and Pensions","Female","185","165","45430","39150"
"In post","2023","40-49","Unknown","Department for Work and Pensions","Male","105","105","46150","43760"
"In post","2023","40-49","Unknown","Department of Health and Social Care","Female","15","15","[c]","[c]"
"In post","2023","40-49","Unknown","Department of Health and Social Care","Male","15","15","[c]","[c]"
"In post","2023","40-49","Unknown","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","Foreign, Commonwealth and Development Office","Female","35","30","53270","57790"
"In post","2023","40-49","Unknown","Foreign, Commonwealth and Development Office","Male","20","20","[c]","[c]"
"In post","2023","40-49","Unknown","HM Revenue and Customs","Female","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","HM Revenue and Customs","Male","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","Ministry of Defence","Female","215","200","46060","47640"
"In post","2023","40-49","Unknown","Ministry of Defence","Male","610","605","47330","47640"
"In post","2023","40-49","Unknown","Northern Ireland Office","Female","20","15","[c]","[c]"
"In post","2023","40-49","Unknown","Northern Ireland Office","Male","10","10","[c]","[c]"
"In post","2023","40-49","Unknown","Office of Gas and Electricity Markets","Female","20","20","[c]","[c]"
"In post","2023","40-49","Unknown","Office of Gas and Electricity Markets","Male","15","15","[c]","[c]"
"In post","2023","40-49","Unknown","Office of the Secretary of State for Scotland","Female","10","10","[c]","[c]"
"In post","2023","40-49","Unknown","Office of the Secretary of State for Scotland","Male","5","5","[c]","[c]"
"In post","2023","40-49","Unknown","Scottish Government","Female","2570","2385","45270","41500"
"In post","2023","40-49","Unknown","Scottish Government","Male","1930","1910","47320","42860"
"In post","2023","40-49","Unknown","Welsh Government","Female","1125","1045","45760","41700"
"In post","2023","40-49","Unknown","Welsh Government","Male","665","660","47830","43660"
"In post","2023","50-59","Analysis","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Analysis","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Analysis","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Analysis","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Analysis","Chancellor's other departments","Female","10","10","[c]","[c]"
"In post","2023","50-59","Analysis","Chancellor's other departments","Male","10","10","[c]","[c]"
"In post","2023","50-59","Analysis","Competition and Markets Authority","Female","5","5","[c]","[c]"
"In post","2023","50-59","Analysis","Competition and Markets Authority","Male","15","15","[c]","[c]"
"In post","2023","50-59","Analysis","Department for Business, Energy and Industrial Strategy","Female","15","15","[c]","[c]"
"In post","2023","50-59","Analysis","Department for Business, Energy and Industrial Strategy","Male","20","20","[c]","[c]"
"In post","2023","50-59","Analysis","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Analysis","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Analysis","Department for Education","Female","50","45","45120","45010"
"In post","2023","50-59","Analysis","Department for Education","Male","40","35","50940","43590"
"In post","2023","50-59","Analysis","Department for Environment, Food and Rural Affairs","Female","45","40","38940","37310"
"In post","2023","50-59","Analysis","Department for Environment, Food and Rural Affairs","Male","65","65","43190","40000"
"In post","2023","50-59","Analysis","Department for International Trade","Female","5","5","[c]","[c]"
"In post","2023","50-59","Analysis","Department for International Trade","Male","10","10","[c]","[c]"
"In post","2023","50-59","Analysis","Department for Levelling Up, Housing and Communities","Female","10","10","[c]","[c]"
"In post","2023","50-59","Analysis","Department for Levelling Up, Housing and Communities","Male","20","20","[c]","[c]"
"In post","2023","50-59","Analysis","Department for Transport","Female","20","20","[c]","[c]"
"In post","2023","50-59","Analysis","Department for Transport","Male","30","30","49520","50340"
"In post","2023","50-59","Analysis","Department for Work and Pensions","Female","55","50","51250","53190"
"In post","2023","50-59","Analysis","Department for Work and Pensions","Male","70","65","52330","49470"
"In post","2023","50-59","Analysis","Department of Health and Social Care","Female","15","15","[c]","[c]"
"In post","2023","50-59","Analysis","Department of Health and Social Care","Male","20","20","[c]","[c]"
"In post","2023","50-59","Analysis","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Analysis","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Analysis","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Analysis","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Analysis","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Analysis","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Analysis","HM Revenue and Customs","Female","45","40","53580","48570"
"In post","2023","50-59","Analysis","HM Revenue and Customs","Male","60","55","55180","48160"
"In post","2023","50-59","Analysis","HM Treasury","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Analysis","HM Treasury","Male","10","10","[c]","[c]"
"In post","2023","50-59","Analysis","Home Office","Female","20","20","[c]","[c]"
"In post","2023","50-59","Analysis","Home Office","Male","25","25","[c]","[c]"
"In post","2023","50-59","Analysis","Ministry of Defence","Female","55","50","45940","41010"
"In post","2023","50-59","Analysis","Ministry of Defence","Male","170","165","53150","49260"
"In post","2023","50-59","Analysis","Ministry of Justice","Female","40","35","49390","45170"
"In post","2023","50-59","Analysis","Ministry of Justice","Male","40","40","50300","47540"
"In post","2023","50-59","Analysis","Office for Standards in Education, Children's Services and Skills","Female","10","10","[c]","[c]"
"In post","2023","50-59","Analysis","Office for Standards in Education, Children's Services and Skills","Male","10","10","[c]","[c]"
"In post","2023","50-59","Analysis","Office of Gas and Electricity Markets","Female","5","5","[c]","[c]"
"In post","2023","50-59","Analysis","Office of Gas and Electricity Markets","Male","10","10","[c]","[c]"
"In post","2023","50-59","Analysis","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Analysis","Office of Rail and Road","Male","5","5","[c]","[c]"
"In post","2023","50-59","Analysis","Scottish Government","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Analysis","Scottish Government","Male","5","5","[c]","[c]"
"In post","2023","50-59","Analysis","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Analysis","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Analysis","UK Statistics Authority","Female","115","105","40240","37690"
