"Status","Year","Disability","Organisation","Profession_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Unknown","Northern Ireland Office","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Northern Ireland Office","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Northern Ireland Office","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Northern Ireland Office","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Northern Ireland Office","Other","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Northern Ireland Office","Other","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Northern Ireland Office","Policy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office for Standards in Education, Children's Services and Skills","Legal","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office for Standards in Education, Children's Services and Skills","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office for Standards in Education, Children's Services and Skills","Other","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office for Standards in Education, Children's Services and Skills","Policy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office of Gas and Electricity Markets","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office of Gas and Electricity Markets","Corporate Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office of Gas and Electricity Markets","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office of Gas and Electricity Markets","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office of Gas and Electricity Markets","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office of Gas and Electricity Markets","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office of Gas and Electricity Markets","Policy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office of Gas and Electricity Markets","Policy","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office of Gas and Electricity Markets","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office of Gas and Electricity Markets","Unknown","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office of Qualifications and Examinations Regulation","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office of Qualifications and Examinations Regulation","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office of Qualifications and Examinations Regulation","Legal","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office of Qualifications and Examinations Regulation","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office of the Public Guardian","Operational Delivery","Outside London","35","[c]","21600","21780"
"Leaver CS","2023","Unknown","Office of the Scottish Charity Regulator","Unknown","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Policy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Unknown","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Office of the Secretary of State for Wales","Policy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Planning Inspectorate","Operational Delivery","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Planning Inspectorate","Planning Inspectors","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Planning Inspectorate","Planning Inspectors","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Planning Inspectorate","Psychology","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Registers of Scotland","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Registers of Scotland","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Registers of Scotland","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Registers of Scotland","Operational Delivery","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Royal Fleet Auxiliary","Other","Unknown","200","[c]","36910","34110"
"Leaver CS","2023","Unknown","Rural Payments Agency","Operational Delivery","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scottish Courts and Tribunals Service","Commercial","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scottish Courts and Tribunals Service","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scottish Courts and Tribunals Service","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scottish Courts and Tribunals Service","Legal","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scottish Courts and Tribunals Service","Operational Delivery","Outside London","80","[c]","26900","25060"
"Leaver CS","2023","Unknown","Scottish Courts and Tribunals Service","Property","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scottish Fiscal Commission","Unknown","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scottish Government (excl. agencies)","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scottish Government (excl. agencies)","Unknown","Outside London","225","[c]","39500","34730"
"Leaver CS","2023","Unknown","Scottish Government (excl. agencies)","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scottish Prison Service","Commercial","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scottish Prison Service","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scottish Prison Service","Finance","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scottish Prison Service","Human Resources","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scottish Prison Service","Legal","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scottish Prison Service","Operational Delivery","Outside London","270","[c]","32910","37060"
"Leaver CS","2023","Unknown","Scottish Prison Service","Other","Outside London","65","[c]","31920","28490"
"Leaver CS","2023","Unknown","Scottish Prison Service","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scottish Prison Service","Psychology","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scottish Public Pensions Agency","Unknown","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Serious Fraud Office","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Serious Fraud Office","Counter Fraud","London","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Serious Fraud Office","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Serious Fraud Office","Legal","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Serious Fraud Office","Other","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Serious Fraud Office","Property","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Social Security Scotland","Unknown","Outside London","100","[c]","27840","23340"
"Leaver CS","2023","Unknown","Standards and Testing Agency","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Standards and Testing Agency","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Student Awards Agency for Scotland","Unknown","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Submarine Delivery Agency","Commercial","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Submarine Delivery Agency","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Submarine Delivery Agency","Operational Delivery","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Submarine Delivery Agency","Project Delivery","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Submarine Delivery Agency","Science and Engineering","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Teaching Regulation Agency","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","The Insolvency Service","Commercial","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","The Insolvency Service","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","The Insolvency Service","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","The Insolvency Service","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","The Insolvency Service","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","The Insolvency Service","Legal","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","The Insolvency Service","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","The Insolvency Service","Operational Delivery","Outside London","35","[c]","22680","22180"
"Leaver CS","2023","Unknown","The National Archives","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","The National Archives","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","The National Archives","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","The National Archives","Operational Delivery","London","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","The National Archives","Other","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Transport Scotland","Unknown","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Debt Management Office","Corporate Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Debt Management Office","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Debt Management Office","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Debt Management Office","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Debt Management Office","Internal Audit","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Debt Management Office","Legal","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Debt Management Office","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Debt Management Office","Other","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Debt Management Office","Policy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Debt Management Office","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Health Security Agency","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Health Security Agency","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Health Security Agency","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Health Security Agency","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Health Security Agency","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Health Security Agency","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Health Security Agency","Medicine","London","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Health Security Agency","Medicine","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Health Security Agency","Operational Delivery","London","310","[c]","48650","41870"
"Leaver CS","2023","Unknown","UK Health Security Agency","Operational Delivery","Outside London","210","[c]","42930","37920"
"Leaver CS","2023","Unknown","UK Health Security Agency","Science and Engineering","London","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Health Security Agency","Science and Engineering","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Hydrographic Office","Commercial","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Hydrographic Office","Digital, Data and Technology","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Hydrographic Office","Geography","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Hydrographic Office","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Hydrographic Office","Operational Delivery","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Hydrographic Office","Other","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Hydrographic Office","Security","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Space Agency","Commercial","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Space Agency","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Space Agency","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Space Agency","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Space Agency","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Space Agency","Policy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Space Agency","Policy","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Space Agency","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Space Agency","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Space Agency","Science and Engineering","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Statistics Authority","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Statistics Authority","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Statistics Authority","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Statistics Authority","Digital, Data and Technology","Outside London","50","[c]","42990","37690"
"Leaver CS","2023","Unknown","UK Statistics Authority","Economics","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Statistics Authority","Economics","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Statistics Authority","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Statistics Authority","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Statistics Authority","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Statistics Authority","Operational Delivery","Outside London","175","[c]","23160","21200"
"Leaver CS","2023","Unknown","UK Statistics Authority","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Statistics Authority","Policy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Statistics Authority","Policy","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Statistics Authority","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Statistics Authority","Project Delivery","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Statistics Authority","Property","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Statistics Authority","Security","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Statistics Authority","Social Research","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Statistics Authority","Social Research","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Statistics Authority","Statistics","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Statistics Authority","Statistics","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Supreme Court","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Supreme Court","Legal","London","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Valuation Office Agency","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Valuation Office Agency","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Valuation Office Agency","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Valuation Office Agency","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Valuation Office Agency","Operational Delivery","Outside London","30","[c]","23370","22520"
"Leaver CS","2023","Unknown","Valuation Office Agency","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Valuation Office Agency","Property","London","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Valuation Office Agency","Property","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Valuation Office Agency","Statistics","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Valuation Office Agency","Statistics","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Veterinary Medicines Directorate","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Veterinary Medicines Directorate","Unknown","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Water Services Regulation Authority","Economics","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Welsh Government (excl. agencies)","Economics","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Welsh Government (excl. agencies)","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Welsh Government (excl. agencies)","Legal","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Welsh Government (excl. agencies)","Operational Delivery","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Welsh Government (excl. agencies)","Other","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Welsh Government (excl. agencies)","Policy","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Welsh Government (excl. agencies)","Property","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Welsh Government (excl. agencies)","Social Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Welsh Government (excl. agencies)","Statistics","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Welsh Revenue Authority","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Wilton Park","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Active Travel England","Communications","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Active Travel England","Policy","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Active Travel England","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Active Travel England","Security","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Advisory, Conciliation and Arbitration Service","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Advisory, Conciliation and Arbitration Service","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Advisory, Conciliation and Arbitration Service","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Advisory, Conciliation and Arbitration Service","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Advisory, Conciliation and Arbitration Service","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Animal and Plant Health Agency","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Animal and Plant Health Agency","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Animal and Plant Health Agency","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Animal and Plant Health Agency","Science and Engineering","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Animal and Plant Health Agency","Unknown","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Animal and Plant Health Agency","Veterinarian","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Attorney General's Office","Communications","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Attorney General's Office","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Attorney General's Office","Legal","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Attorney General's Office","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Attorney General's Office","Policy","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Building Digital UK","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Building Digital UK","Communications","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Building Digital UK","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Building Digital UK","Economics","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Building Digital UK","Operational Research","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Building Digital UK","Other","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Building Digital UK","Planning","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Building Digital UK","Policy","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Building Digital UK","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Building Digital UK","Statistics","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Cabinet Office (excl. agencies)","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Cabinet Office (excl. agencies)","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Cabinet Office (excl. agencies)","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Cabinet Office (excl. agencies)","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Cabinet Office (excl. agencies)","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Cabinet Office (excl. agencies)","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Cabinet Office (excl. agencies)","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Cabinet Office (excl. agencies)","Policy","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Cabinet Office (excl. agencies)","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Cabinet Office (excl. agencies)","Unknown","London","85","[c]","46920","40600"
"Leaver Dept.","2023","Declared disabled","Cabinet Office (excl. agencies)","Unknown","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Cabinet Office (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Central Civil Service Fast Stream","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Central Civil Service Fast Stream","Commercial","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Central Civil Service Fast Stream","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Central Civil Service Fast Stream","Communications","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Central Civil Service Fast Stream","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Central Civil Service Fast Stream","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Central Civil Service Fast Stream","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Central Civil Service Fast Stream","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Central Civil Service Fast Stream","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Central Civil Service Fast Stream","Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Central Civil Service Fast Stream","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Central Civil Service Fast Stream","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Central Civil Service Fast Stream","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Central Civil Service Fast Stream","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Central Civil Service Fast Stream","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Central Civil Service Fast Stream","Property","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Central Civil Service Fast Stream","Science and Engineering","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Central Civil Service Fast Stream","Science and Engineering","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Central Civil Service Fast Stream","Statistics","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Central Civil Service Fast Stream","Statistics","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Central Civil Service Fast Stream","Statistics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Central Civil Service Fast Stream","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Central Civil Service Fast Stream","Unknown","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Central Civil Service Fast Stream","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","Science and Engineering","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Charity Commission","Commercial","Outside London","[c]","[c]","[c]","[c]"
