"Status","Year","Function_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Unknown","North West (England)","25","[c]","28460","27570"
"Leaver CS","2023","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Overseas","45","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scotland","1110","[c]","38620","33520"
"Leaver CS","2023","Unknown","South East (England)","70","[c]","39250","39890"
"Leaver CS","2023","Unknown","South West (England)","75","[c]","37600","30650"
"Leaver CS","2023","Unknown","Unknown","255","[c]","36600","33690"
"Leaver CS","2023","Unknown","Wales","210","[c]","41720","38160"
"Leaver CS","2023","Unknown","West Midlands (England)","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Yorkshire and The Humber","120","[c]","33130","28120"
"Leaver Dept.","2023","Analysis","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","East of England","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","London","345","[c]","42780","37250"
"Leaver Dept.","2023","Analysis","North East (England)","15","[c]","35770","32260"
"Leaver Dept.","2023","Analysis","North West (England)","30","[c]","40430","42090"
"Leaver Dept.","2023","Analysis","Scotland","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","South East (England)","40","[c]","37120","37820"
"Leaver Dept.","2023","Analysis","South West (England)","35","[c]","42790","39680"
"Leaver Dept.","2023","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Wales","45","[c]","35230","32000"
"Leaver Dept.","2023","Analysis","West Midlands (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Yorkshire and The Humber","20","[c]","37560","33770"
"Leaver Dept.","2023","Commercial","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","East of England","10","[c]","40830","41590"
"Leaver Dept.","2023","Commercial","London","85","[c]","42140","40380"
"Leaver Dept.","2023","Commercial","North East (England)","15","[c]","38170","41590"
"Leaver Dept.","2023","Commercial","North West (England)","50","[c]","39140","39040"
"Leaver Dept.","2023","Commercial","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Scotland","15","[c]","37270","35850"
"Leaver Dept.","2023","Commercial","South East (England)","10","[c]","35660","35640"
"Leaver Dept.","2023","Commercial","South West (England)","35","[c]","41120","41200"
"Leaver Dept.","2023","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Wales","20","[c]","34550","31830"
"Leaver Dept.","2023","Commercial","West Midlands (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Yorkshire and The Humber","35","[c]","37310","37800"
"Leaver Dept.","2023","Communications","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","London","225","[c]","42150","38610"
"Leaver Dept.","2023","Communications","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","North West (England)","15","[c]","39740","35130"
"Leaver Dept.","2023","Communications","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Scotland","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","South West (England)","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Wales","15","[c]","30160","30660"
"Leaver Dept.","2023","Communications","West Midlands (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Yorkshire and The Humber","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","East Midlands (England)","15","[c]","27900","28120"
"Leaver Dept.","2023","Counter Fraud","East of England","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","London","100","[c]","35600","32520"
"Leaver Dept.","2023","Counter Fraud","North East (England)","25","[c]","29070","28120"
"Leaver Dept.","2023","Counter Fraud","North West (England)","35","[c]","28040","28120"
"Leaver Dept.","2023","Counter Fraud","Northern Ireland","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Scotland","35","[c]","27080","27570"
"Leaver Dept.","2023","Counter Fraud","South East (England)","25","[c]","29230","31280"
"Leaver Dept.","2023","Counter Fraud","South West (England)","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Wales","15","[c]","27640","27840"
"Leaver Dept.","2023","Counter Fraud","West Midlands (England)","20","[c]","30490","29230"
"Leaver Dept.","2023","Counter Fraud","Yorkshire and The Humber","30","[c]","33260","34170"
"Leaver Dept.","2023","Debt","East Midlands (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","North East (England)","30","[c]","24540","21690"
"Leaver Dept.","2023","Debt","North West (England)","30","[c]","23230","21690"
"Leaver Dept.","2023","Debt","Scotland","40","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","Wales","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","West Midlands (England)","35","[c]","23630","21690"
"Leaver Dept.","2023","Debt","Yorkshire and The Humber","25","[c]","23250","21690"
"Leaver Dept.","2023","Digital, Data & Technology","East Midlands (England)","20","[c]","36790","31380"
"Leaver Dept.","2023","Digital, Data & Technology","East of England","15","[c]","31310","32020"
"Leaver Dept.","2023","Digital, Data & Technology","London","240","[c]","47370","43650"
"Leaver Dept.","2023","Digital, Data & Technology","North East (England)","75","[c]","37680","34170"
"Leaver Dept.","2023","Digital, Data & Technology","North West (England)","100","[c]","37550","36750"
"Leaver Dept.","2023","Digital, Data & Technology","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Scotland","25","[c]","35870","31970"
"Leaver Dept.","2023","Digital, Data & Technology","South East (England)","25","[c]","35010","35650"
"Leaver Dept.","2023","Digital, Data & Technology","South West (England)","70","[c]","42990","42030"
"Leaver Dept.","2023","Digital, Data & Technology","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Wales","60","[c]","39760","37690"
"Leaver Dept.","2023","Digital, Data & Technology","West Midlands (England)","45","[c]","39550","37730"
"Leaver Dept.","2023","Digital, Data & Technology","Yorkshire and The Humber","60","[c]","42110","37590"
"Leaver Dept.","2023","Finance","East Midlands (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","London","195","[c]","48540","40140"
"Leaver Dept.","2023","Finance","North East (England)","40","[c]","38040","34170"
"Leaver Dept.","2023","Finance","North West (England)","65","[c]","41740","37710"
"Leaver Dept.","2023","Finance","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Scotland","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","South East (England)","15","[c]","37070","34570"
"Leaver Dept.","2023","Finance","South West (England)","25","[c]","49600","45100"
"Leaver Dept.","2023","Finance","Unknown","10","[c]","33260","32630"
"Leaver Dept.","2023","Finance","Wales","15","[c]","37020","31660"
"Leaver Dept.","2023","Finance","West Midlands (England)","20","[c]","36390","34170"
"Leaver Dept.","2023","Finance","Yorkshire and The Humber","40","[c]","42770","34170"
"Leaver Dept.","2023","Grants Management","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","North East (England)","25","[c]","23640","22150"
"Leaver Dept.","2023","Grants Management","North West (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","South West (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","Yorkshire and The Humber","10","[c]","24240","21720"
"Leaver Dept.","2023","Human Resources","East Midlands (England)","15","[c]","27890","27530"
"Leaver Dept.","2023","Human Resources","East of England","15","[c]","34480","27640"
"Leaver Dept.","2023","Human Resources","London","250","[c]","43350","37820"
"Leaver Dept.","2023","Human Resources","North East (England)","70","[c]","30760","28120"
"Leaver Dept.","2023","Human Resources","North West (England)","95","[c]","36100","32640"
"Leaver Dept.","2023","Human Resources","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Scotland","40","[c]","33560","28120"
"Leaver Dept.","2023","Human Resources","South East (England)","30","[c]","32690","32420"
"Leaver Dept.","2023","Human Resources","South West (England)","60","[c]","33310","31660"
"Leaver Dept.","2023","Human Resources","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Wales","85","[c]","33300","31660"
"Leaver Dept.","2023","Human Resources","West Midlands (England)","35","[c]","38160","35530"
"Leaver Dept.","2023","Human Resources","Yorkshire and The Humber","60","[c]","38480","35110"
"Leaver Dept.","2023","Internal Audit","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","East of England","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","London","175","[c]","48610","51250"
"Leaver Dept.","2023","Legal","North East (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","North West (England)","25","[c]","33430","27840"
"Leaver Dept.","2023","Legal","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Scotland","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","South East (England)","15","[c]","31430","28200"
"Leaver Dept.","2023","Legal","South West (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Wales","10","[c]","47460","43250"
"Leaver Dept.","2023","Legal","West Midlands (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Yorkshire and The Humber","20","[c]","37820","28590"
"Leaver Dept.","2023","No function","East Midlands (England)","240","[c]","28410","27570"
"Leaver Dept.","2023","No function","East of England","195","[c]","30020","28120"
"Leaver Dept.","2023","No function","London","3750","[c]","44520","40050"
"Leaver Dept.","2023","No function","North East (England)","480","[c]","29610","27570"
"Leaver Dept.","2023","No function","North West (England)","1050","[c]","29180","27570"
"Leaver Dept.","2023","No function","Northern Ireland","45","[c]","28610","26750"
"Leaver Dept.","2023","No function","Overseas","20","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Scotland","715","[c]","26820","27570"
"Leaver Dept.","2023","No function","South East (England)","440","[c]","30120","28120"
"Leaver Dept.","2023","No function","South West (England)","370","[c]","32350","28120"
"Leaver Dept.","2023","No function","Unknown","45","[c]","34260","31670"
"Leaver Dept.","2023","No function","Wales","470","[c]","29610","27570"
"Leaver Dept.","2023","No function","West Midlands (England)","630","[c]","29780","27570"
"Leaver Dept.","2023","No function","Yorkshire and The Humber","575","[c]","31640","28120"
"Leaver Dept.","2023","Project Delivery","East Midlands (England)","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","East of England","10","[c]","36280","37640"
"Leaver Dept.","2023","Project Delivery","London","225","[c]","41260","35620"
"Leaver Dept.","2023","Project Delivery","North East (England)","30","[c]","39400","35310"
"Leaver Dept.","2023","Project Delivery","North West (England)","45","[c]","37380","34300"
"Leaver Dept.","2023","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Scotland","20","[c]","41680","35920"
"Leaver Dept.","2023","Project Delivery","South East (England)","35","[c]","42080","40580"
"Leaver Dept.","2023","Project Delivery","South West (England)","55","[c]","40980","40000"
"Leaver Dept.","2023","Project Delivery","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Wales","35","[c]","37020","35540"
"Leaver Dept.","2023","Project Delivery","West Midlands (England)","35","[c]","41490","38060"
"Leaver Dept.","2023","Project Delivery","Yorkshire and The Humber","30","[c]","38620","34740"
"Leaver Dept.","2023","Property","East Midlands (England)","10","[c]","34440","26020"
"Leaver Dept.","2023","Property","East of England","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","London","35","[c]","49330","41780"
"Leaver Dept.","2023","Property","North East (England)","35","[c]","26350","22520"
"Leaver Dept.","2023","Property","North West (England)","15","[c]","34980","29140"
"Leaver Dept.","2023","Property","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Scotland","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","South East (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","South West (England)","30","[c]","34480","27740"
"Leaver Dept.","2023","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Wales","20","[c]","35890","34170"
"Leaver Dept.","2023","Property","West Midlands (England)","15","[c]","39110","36050"
"Leaver Dept.","2023","Property","Yorkshire and The Humber","25","[c]","37300","36670"
"Leaver Dept.","2023","Security","East Midlands (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","East of England","10","[c]","29470","27500"
"Leaver Dept.","2023","Security","London","85","[c]","39160","35620"
"Leaver Dept.","2023","Security","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","North West (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Northern Ireland","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Scotland","15","[c]","32450","33020"
"Leaver Dept.","2023","Security","South East (England)","25","[c]","29890","27500"
"Leaver Dept.","2023","Security","South West (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Wales","10","[c]","33910","31840"
"Leaver Dept.","2023","Security","West Midlands (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Yorkshire and The Humber","35","[c]","31780","32640"
"Leaver Dept.","2023","Unknown","East Midlands (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","East of England","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","London","795","[c]","37280","32000"
"Leaver Dept.","2023","Unknown","North East (England)","15","[c]","35760","32000"
"Leaver Dept.","2023","Unknown","North West (England)","30","[c]","31270","31990"
"Leaver Dept.","2023","Unknown","Northern Ireland","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Overseas","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Scotland","175","[c]","39670","34730"
"Leaver Dept.","2023","Unknown","South East (England)","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","South West (England)","25","[c]","39850","32000"
"Leaver Dept.","2023","Unknown","Unknown","55","[c]","35830","33040"
"Leaver Dept.","2023","Unknown","Wales","70","[c]","42500","38160"
"Leaver Dept.","2023","Unknown","West Midlands (England)","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Yorkshire and The Humber","95","[c]","37370","35110"
"New entrant CS","2023","Analysis","East Midlands (England)","15","[c]","35150","34000"
"New entrant CS","2023","Analysis","East of England","35","[c]","29090","30350"
"New entrant CS","2023","Analysis","London","625","[c]","35470","34480"
"New entrant CS","2023","Analysis","North East (England)","110","[c]","31380","31270"
"New entrant CS","2023","Analysis","North West (England)","100","[c]","32430","33130"
"New entrant CS","2023","Analysis","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Scotland","40","[c]","36540","34110"
"New entrant CS","2023","Analysis","South East (England)","165","[c]","31940","31060"
"New entrant CS","2023","Analysis","South West (England)","155","[c]","30720","27330"
"New entrant CS","2023","Analysis","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Wales","130","[c]","31410","31560"
"New entrant CS","2023","Analysis","West Midlands (England)","45","[c]","36230","32800"
"New entrant CS","2023","Analysis","Yorkshire and The Humber","55","[c]","33840","31620"
"New entrant CS","2023","Commercial","East Midlands (England)","10","[c]","32240","30330"
"New entrant CS","2023","Commercial","East of England","15","[c]","34250","31230"
"New entrant CS","2023","Commercial","London","160","[c]","42600","35010"
"New entrant CS","2023","Commercial","North East (England)","15","[c]","43170","39090"
"New entrant CS","2023","Commercial","North West (England)","70","[c]","40970","33950"
"New entrant CS","2023","Commercial","Northern Ireland","5","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Scotland","50","[c]","41270","33990"
"New entrant CS","2023","Commercial","South East (England)","50","[c]","33480","27680"
"New entrant CS","2023","Commercial","South West (England)","235","[c]","33850","31690"
"New entrant CS","2023","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Wales","20","[c]","33630","31640"
"New entrant CS","2023","Commercial","West Midlands (England)","60","[c]","48820","38640"
"New entrant CS","2023","Commercial","Yorkshire and The Humber","50","[c]","47390","37680"
"New entrant CS","2023","Communications","East Midlands (England)","10","[c]","36010","34470"
"New entrant CS","2023","Communications","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","London","300","[c]","40370","37620"
"New entrant CS","2023","Communications","North East (England)","20","[c]","32440","30510"
"New entrant CS","2023","Communications","North West (England)","45","[c]","36020","32800"
"New entrant CS","2023","Communications","Northern Ireland","5","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Scotland","25","[c]","35890","34000"
"New entrant CS","2023","Communications","South East (England)","25","[c]","34470","31350"
"New entrant CS","2023","Communications","South West (England)","40","[c]","37280","37300"
"New entrant CS","2023","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Wales","45","[c]","34310","31640"
"New entrant CS","2023","Communications","West Midlands (England)","25","[c]","33800","31310"
"New entrant CS","2023","Communications","Yorkshire and The Humber","20","[c]","39270","36040"
"New entrant CS","2023","Counter Fraud","East Midlands (England)","30","[c]","30730","27890"
"New entrant CS","2023","Counter Fraud","East of England","25","[c]","26760","27080"
"New entrant CS","2023","Counter Fraud","London","125","[c]","32860","32260"
"New entrant CS","2023","Counter Fraud","North East (England)","35","[c]","31990","28120"
"New entrant CS","2023","Counter Fraud","North West (England)","55","[c]","28360","27770"
"New entrant CS","2023","Counter Fraud","Northern Ireland","15","[c]","31990","27890"
"New entrant CS","2023","Counter Fraud","Scotland","80","[c]","25280","21690"
"New entrant CS","2023","Counter Fraud","South East (England)","110","[c]","26880","25610"
"New entrant CS","2023","Counter Fraud","South West (England)","25","[c]","31740","28120"
"New entrant CS","2023","Counter Fraud","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Wales","70","[c]","25730","25610"
"New entrant CS","2023","Counter Fraud","West Midlands (England)","25","[c]","31500","34170"
"New entrant CS","2023","Counter Fraud","Yorkshire and The Humber","60","[c]","26720","27650"
"New entrant CS","2023","Debt","East Midlands (England)","215","[c]","22590","22520"
"New entrant CS","2023","Debt","London","145","[c]","26890","26920"
"New entrant CS","2023","Debt","North East (England)","215","[c]","22540","22520"
"New entrant CS","2023","Debt","North West (England)","95","[c]","22460","22520"
"New entrant CS","2023","Debt","Scotland","310","[c]","22470","22520"
"New entrant CS","2023","Debt","South West (England)","20","[c]","21690","21690"
"New entrant CS","2023","Debt","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Debt","Wales","110","[c]","22490","22520"
"New entrant CS","2023","Debt","West Midlands (England)","380","[c]","21940","21690"
"New entrant CS","2023","Debt","Yorkshire and The Humber","185","[c]","22490","22520"
"New entrant CS","2023","Digital, Data & Technology","East Midlands (England)","45","[c]","33770","30710"
"New entrant CS","2023","Digital, Data & Technology","East of England","35","[c]","33100","31270"
"New entrant CS","2023","Digital, Data & Technology","London","705","[c]","44610","40000"
"New entrant CS","2023","Digital, Data & Technology","North East (England)","315","[c]","40170","37760"
"New entrant CS","2023","Digital, Data & Technology","North West (England)","445","[c]","37800","34400"
"New entrant CS","2023","Digital, Data & Technology","Northern Ireland","15","[c]","39470","34700"
"New entrant CS","2023","Digital, Data & Technology","Overseas","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Scotland","105","[c]","38860","37350"
"New entrant CS","2023","Digital, Data & Technology","South East (England)","200","[c]","37910","36660"
"New entrant CS","2023","Digital, Data & Technology","South West (England)","440","[c]","33730","30930"
"New entrant CS","2023","Digital, Data & Technology","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Wales","280","[c]","37180","34850"
"New entrant CS","2023","Digital, Data & Technology","West Midlands (England)","330","[c]","39530","36990"
"New entrant CS","2023","Digital, Data & Technology","Yorkshire and The Humber","275","[c]","42370","39190"
"New entrant CS","2023","Finance","East Midlands (England)","15","[c]","31390","34400"
"New entrant CS","2023","Finance","East of England","20","[c]","32340","30950"
"New entrant CS","2023","Finance","London","195","[c]","39930","36630"
"New entrant CS","2023","Finance","North East (England)","45","[c]","39240","37300"
"New entrant CS","2023","Finance","North West (England)","90","[c]","32760","28840"
"New entrant CS","2023","Finance","Northern Ireland","10","[c]","39890","37890"
"New entrant CS","2023","Finance","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Scotland","100","[c]","27300","22520"
"New entrant CS","2023","Finance","South East (England)","65","[c]","30450","27650"
"New entrant CS","2023","Finance","South West (England)","130","[c]","30580","26980"
"New entrant CS","2023","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Wales","50","[c]","34800","26960"
"New entrant CS","2023","Finance","West Midlands (England)","30","[c]","34000","31110"
"New entrant CS","2023","Finance","Yorkshire and The Humber","95","[c]","29520","25830"
"New entrant CS","2023","Grants Management","East Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","East of England","5","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","North East (England)","75","[c]","23430","22150"
"New entrant CS","2023","Grants Management","North West (England)","150","[c]","22200","22150"
"New entrant CS","2023","Grants Management","South East (England)","25","[c]","24060","22150"
"New entrant CS","2023","Grants Management","South West (England)","35","[c]","22290","22150"
"New entrant CS","2023","Grants Management","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","West Midlands (England)","35","[c]","22510","22150"
"New entrant CS","2023","Grants Management","Yorkshire and The Humber","70","[c]","23210","22150"
"New entrant CS","2023","Human Resources","East Midlands (England)","35","[c]","32620","28000"
"New entrant CS","2023","Human Resources","East of England","35","[c]","27030","26560"
"New entrant CS","2023","Human Resources","London","195","[c]","36580","31290"
"New entrant CS","2023","Human Resources","North East (England)","70","[c]","35700","31440"
"New entrant CS","2023","Human Resources","North West (England)","180","[c]","31880","27650"
"New entrant CS","2023","Human Resources","Northern Ireland","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Overseas","20","[c]","45280","45690"
"New entrant CS","2023","Human Resources","Scotland","90","[c]","32390","27650"
"New entrant CS","2023","Human Resources","South East (England)","105","[c]","32590","31160"
"New entrant CS","2023","Human Resources","South West (England)","195","[c]","30650","27080"
"New entrant CS","2023","Human Resources","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Wales","75","[c]","32640","31060"
"New entrant CS","2023","Human Resources","West Midlands (England)","85","[c]","31270","30080"
"New entrant CS","2023","Human Resources","Yorkshire and The Humber","75","[c]","34860","30320"
"New entrant CS","2023","Internal Audit","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","London","20","[c]","45050","43160"
"New entrant CS","2023","Internal Audit","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","South East (England)","5","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","South West (England)","5","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","East Midlands (England)","90","[c]","27680","22870"
"New entrant CS","2023","Legal","East of England","70","[c]","30880","25600"
"New entrant CS","2023","Legal","London","595","[c]","39120","32300"
"New entrant CS","2023","Legal","North East (England)","65","[c]","27450","22870"
"New entrant CS","2023","Legal","North West (England)","160","[c]","34650","31030"
"New entrant CS","2023","Legal","Northern Ireland","5","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Scotland","45","[c]","49700","52360"
"New entrant CS","2023","Legal","South East (England)","120","[c]","29600","25600"
"New entrant CS","2023","Legal","South West (England)","90","[c]","33030","26900"
"New entrant CS","2023","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Wales","60","[c]","34400","37680"
"New entrant CS","2023","Legal","West Midlands (England)","95","[c]","30350","25830"
"New entrant CS","2023","Legal","Yorkshire and The Humber","150","[c]","34010","27650"
"New entrant CS","2023","No function","East Midlands (England)","2200","[c]","26880","23640"
"New entrant CS","2023","No function","East of England","2125","[c]","27160","24070"
"New entrant CS","2023","No function","London","5695","[c]","34170","29750"
"New entrant CS","2023","No function","North East (England)","2170","[c]","26280","23640"
"New entrant CS","2023","No function","North West (England)","5685","[c]","25690","23390"
"New entrant CS","2023","No function","Northern Ireland","430","[c]","25510","22520"
"New entrant CS","2023","No function","Overseas","30","[c]","47550","46170"
"New entrant CS","2023","No function","Scotland","2210","[c]","25960","23190"
"New entrant CS","2023","No function","South East (England)","3895","[c]","27670","25340"
"New entrant CS","2023","No function","South West (England)","2735","[c]","29580","25920"
"New entrant CS","2023","No function","Unknown","150","[c]","28500","25750"
"New entrant CS","2023","No function","Wales","2345","[c]","24820","22520"
"New entrant CS","2023","No function","West Midlands (England)","2770","[c]","26990","23640"
"New entrant CS","2023","No function","Yorkshire and The Humber","3570","[c]","26960","25750"
"New entrant CS","2023","Project Delivery","East Midlands (England)","50","[c]","36270","34400"
"New entrant CS","2023","Project Delivery","East of England","55","[c]","38200","33670"
"New entrant CS","2023","Project Delivery","London","410","[c]","40700","35010"
"New entrant CS","2023","Project Delivery","North East (England)","50","[c]","38110","34400"
"New entrant CS","2023","Project Delivery","North West (England)","145","[c]","37910","32500"
"New entrant CS","2023","Project Delivery","Northern Ireland","10","[c]","42140","41380"
"New entrant CS","2023","Project Delivery","Scotland","60","[c]","39870","41000"
"New entrant CS","2023","Project Delivery","South East (England)","195","[c]","37620","33830"
"New entrant CS","2023","Project Delivery","South West (England)","620","[c]","33600","31960"
