"Status","Year","Age","Ethnicity","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","60-64","Undeclared","HEO","Unknown","50","40","36350","35000"
"In post","2023","60-64","Undeclared","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","SCS level","Undeclared","15","15","[c]","[c]"
"In post","2023","60-64","Undeclared","SCS level","Unknown","5","5","[c]","[c]"
"In post","2023","60-64","Undeclared","SEO","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","60-64","Undeclared","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","SEO","Undeclared","175","150","44030","43590"
"In post","2023","60-64","Undeclared","SEO","Unknown","40","35","43820","43400"
"In post","2023","60-64","Undeclared","Unknown","Heterosexual / straight","20","15","[c]","[c]"
"In post","2023","60-64","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Unknown","Undeclared","45","40","37780","33980"
"In post","2023","60-64","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","AA","Heterosexual / straight","30","25","22770","23000"
"In post","2023","60-64","Unknown","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","AA","Undeclared","15","15","[c]","[c]"
"In post","2023","60-64","Unknown","AA","Unknown","300","250","22470","22520"
"In post","2023","60-64","Unknown","AO","Heterosexual / straight","100","75","23450","22520"
"In post","2023","60-64","Unknown","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","AO","Undeclared","35","30","23410","22520"
"In post","2023","60-64","Unknown","AO","Unknown","1080","910","23950","22520"
"In post","2023","60-64","Unknown","EO","Heterosexual / straight","55","50","28840","28120"
"In post","2023","60-64","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","EO","Undeclared","30","25","30030","28950"
"In post","2023","60-64","Unknown","EO","Unknown","765","635","30490","29450"
"In post","2023","60-64","Unknown","G6","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","60-64","Unknown","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","G6","Undeclared","10","10","[c]","[c]"
"In post","2023","60-64","Unknown","G6","Unknown","70","65","74850","72920"
"In post","2023","60-64","Unknown","G7","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","60-64","Unknown","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","G7","Undeclared","25","20","[c]","[c]"
"In post","2023","60-64","Unknown","G7","Unknown","190","175","58260","57970"
"In post","2023","60-64","Unknown","HEO","Heterosexual / straight","45","40","37100","35350"
"In post","2023","60-64","Unknown","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","HEO","Undeclared","25","20","[c]","[c]"
"In post","2023","60-64","Unknown","HEO","Unknown","325","280","36770","35740"
"In post","2023","60-64","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","SCS level","Undeclared","5","5","[c]","[c]"
"In post","2023","60-64","Unknown","SCS level","Unknown","30","30","102860","95770"
"In post","2023","60-64","Unknown","SEO","Heterosexual / straight","25","20","[c]","[c]"
"In post","2023","60-64","Unknown","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","SEO","Undeclared","15","15","[c]","[c]"
"In post","2023","60-64","Unknown","SEO","Unknown","240","210","45810","44910"
"In post","2023","60-64","Unknown","Unknown","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","60-64","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Unknown","Unknown","360","325","36200","33690"
"In post","2023","60-64","White","AA","Heterosexual / straight","1825","1545","21580","21380"
"In post","2023","60-64","White","AA","LGBO","50","45","22030","21570"
"In post","2023","60-64","White","AA","Undeclared","230","180","20840","19930"
"In post","2023","60-64","White","AA","Unknown","260","200","22880","22920"
"In post","2023","60-64","White","AO","Heterosexual / straight","7080","5725","23530","22220"
"In post","2023","60-64","White","AO","LGBO","160","135","23450","22310"
"In post","2023","60-64","White","AO","Undeclared","820","640","23430","22220"
"In post","2023","60-64","White","AO","Unknown","1175","870","24330","22520"
"In post","2023","60-64","White","EO","Heterosexual / straight","7050","5650","29040","28120"
"In post","2023","60-64","White","EO","LGBO","195","165","29160","28120"
"In post","2023","60-64","White","EO","Undeclared","870","670","29000","28120"
"In post","2023","60-64","White","EO","Unknown","945","705","29380","28120"
"In post","2023","60-64","White","G6","Heterosexual / straight","825","735","72990","71910"
"In post","2023","60-64","White","G6","LGBO","20","20","[c]","[c]"
"In post","2023","60-64","White","G6","Undeclared","65","55","72960","71520"
"In post","2023","60-64","White","G6","Unknown","75","70","74010","72920"
"In post","2023","60-64","White","G7","Heterosexual / straight","1780","1555","58370","57970"
"In post","2023","60-64","White","G7","LGBO","50","45","60010","58960"
"In post","2023","60-64","White","G7","Undeclared","150","130","58450","58020"
"In post","2023","60-64","White","G7","Unknown","185","145","58120","57260"
"In post","2023","60-64","White","HEO","Heterosexual / straight","3515","2955","35850","34970"
"In post","2023","60-64","White","HEO","LGBO","85","70","36180","34970"
"In post","2023","60-64","White","HEO","Undeclared","330","275","36080","35000"
"In post","2023","60-64","White","HEO","Unknown","340","270","36770","35070"
"In post","2023","60-64","White","SCS level","Heterosexual / straight","280","255","102800","96390"
"In post","2023","60-64","White","SCS level","LGBO","15","15","[c]","[c]"
"In post","2023","60-64","White","SCS level","Undeclared","20","20","[c]","[c]"
"In post","2023","60-64","White","SCS level","Unknown","45","40","102280","90430"
"In post","2023","60-64","White","SEO","Heterosexual / straight","2575","2215","44360","43180"
"In post","2023","60-64","White","SEO","LGBO","75","65","43360","42750"
"In post","2023","60-64","White","SEO","Undeclared","260","220","44620","43310"
"In post","2023","60-64","White","SEO","Unknown","215","185","44560","42510"
"In post","2023","60-64","White","Unknown","Heterosexual / straight","1155","1005","33490","29050"
"In post","2023","60-64","White","Unknown","LGBO","35","30","35470","38290"
"In post","2023","60-64","White","Unknown","Undeclared","80","70","34930","35030"
"In post","2023","60-64","White","Unknown","Unknown","15","10","[c]","[c]"
"In post","2023","65+","Asian","AA","Heterosexual / straight","45","40","23230","23500"
"In post","2023","65+","Asian","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","AA","Undeclared","10","10","[c]","[c]"
"In post","2023","65+","Asian","AA","Unknown","5","5","[c]","[c]"
"In post","2023","65+","Asian","AO","Heterosexual / straight","210","165","25200","25610"
"In post","2023","65+","Asian","AO","LGBO","15","10","[c]","[c]"
"In post","2023","65+","Asian","AO","Undeclared","45","30","24350","25480"
"In post","2023","65+","Asian","AO","Unknown","60","45","24560","25540"
"In post","2023","65+","Asian","EO","Heterosexual / straight","185","145","30800","30850"
"In post","2023","65+","Asian","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","EO","Undeclared","40","25","30700","30670"
"In post","2023","65+","Asian","EO","Unknown","30","25","31530","32520"
"In post","2023","65+","Asian","G6","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","65+","Asian","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","G7","Heterosexual / straight","25","20","[c]","[c]"
"In post","2023","65+","Asian","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","HEO","Heterosexual / straight","55","45","37690","38020"
"In post","2023","65+","Asian","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","HEO","Unknown","10","5","[c]","[c]"
"In post","2023","65+","Asian","SCS level","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","65+","Asian","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","SEO","Heterosexual / straight","30","25","47250","46170"
"In post","2023","65+","Asian","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","SEO","Undeclared","5","5","[c]","[c]"
"In post","2023","65+","Asian","SEO","Unknown","5","5","[c]","[c]"
"In post","2023","65+","Asian","Unknown","Heterosexual / straight","15","10","[c]","[c]"
"In post","2023","65+","Asian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","AA","Heterosexual / straight","35","30","23240","23500"
"In post","2023","65+","Black","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","AA","Undeclared","5","5","[c]","[c]"
"In post","2023","65+","Black","AA","Unknown","10","5","[c]","[c]"
"In post","2023","65+","Black","AO","Heterosexual / straight","130","110","25280","25480"
"In post","2023","65+","Black","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","AO","Undeclared","15","10","[c]","[c]"
"In post","2023","65+","Black","AO","Unknown","25","20","[c]","[c]"
"In post","2023","65+","Black","EO","Heterosexual / straight","95","80","31420","32410"
"In post","2023","65+","Black","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","EO","Undeclared","10","5","[c]","[c]"
"In post","2023","65+","Black","EO","Unknown","25","20","[c]","[c]"
"In post","2023","65+","Black","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","G7","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","65+","Black","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","HEO","Heterosexual / straight","35","30","38580","37000"
"In post","2023","65+","Black","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","HEO","Unknown","10","5","[c]","[c]"
"In post","2023","65+","Black","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","SEO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","65+","Black","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","Unknown","Heterosexual / straight","50","45","31320","29050"
"In post","2023","65+","Black","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","AA","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","65+","Mixed","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","AO","Heterosexual / straight","25","20","[c]","[c]"
"In post","2023","65+","Mixed","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","AO","Unknown","5","5","[c]","[c]"
"In post","2023","65+","Mixed","EO","Heterosexual / straight","35","30","29970","28390"
"In post","2023","65+","Mixed","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","EO","Undeclared","5","5","[c]","[c]"
"In post","2023","65+","Mixed","EO","Unknown","5","5","[c]","[c]"
"In post","2023","65+","Mixed","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","G7","Heterosexual / straight","10","5","[c]","[c]"
"In post","2023","65+","Mixed","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","HEO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","65+","Mixed","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","HEO","Undeclared","5","5","[c]","[c]"
"In post","2023","65+","Mixed","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","SEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","65+","Mixed","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","Unknown","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","65+","Mixed","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Other ethnicity","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","65+","Other ethnicity","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Other ethnicity","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","65+","Other ethnicity","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Other ethnicity","AO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","65+","Other ethnicity","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Other ethnicity","AO","Undeclared","5","5","[c]","[c]"
"In post","2023","65+","Other ethnicity","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Other ethnicity","EO","Heterosexual / straight","15","10","[c]","[c]"
"In post","2023","65+","Other ethnicity","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Other ethnicity","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","65+","Other ethnicity","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Other ethnicity","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","65+","Other ethnicity","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Other ethnicity","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","65+","Other ethnicity","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Other ethnicity","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","65+","Other ethnicity","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Other ethnicity","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","65+","Other ethnicity","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Other ethnicity","HEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","65+","Other ethnicity","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Other ethnicity","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","65+","Other ethnicity","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Other ethnicity","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","65+","Other ethnicity","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Other ethnicity","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","65+","Other ethnicity","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Other ethnicity","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","65+","Other ethnicity","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Other ethnicity","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","65+","Other ethnicity","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Other ethnicity","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","65+","Other ethnicity","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Other ethnicity","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","65+","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","AA","Heterosexual / straight","15","10","[c]","[c]"
"In post","2023","65+","Undeclared","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","AA","Undeclared","15","15","[c]","[c]"
"In post","2023","65+","Undeclared","AA","Unknown","5","5","[c]","[c]"
"In post","2023","65+","Undeclared","AO","Heterosexual / straight","30","25","23450","22400"
"In post","2023","65+","Undeclared","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","AO","Undeclared","100","80","23610","22400"
"In post","2023","65+","Undeclared","AO","Unknown","65","45","23980","22520"
"In post","2023","65+","Undeclared","EO","Heterosexual / straight","40","30","30170","29730"
"In post","2023","65+","Undeclared","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","EO","Undeclared","140","105","29410","28800"
"In post","2023","65+","Undeclared","EO","Unknown","65","45","29670","28120"
"In post","2023","65+","Undeclared","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","G6","Undeclared","25","15","[c]","[c]"
"In post","2023","65+","Undeclared","G6","Unknown","5","5","[c]","[c]"
"In post","2023","65+","Undeclared","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","G7","Undeclared","25","20","[c]","[c]"
"In post","2023","65+","Undeclared","G7","Unknown","5","5","[c]","[c]"
"In post","2023","65+","Undeclared","HEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","65+","Undeclared","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","HEO","Undeclared","85","70","36500","35070"
"In post","2023","65+","Undeclared","HEO","Unknown","25","20","[c]","[c]"
"In post","2023","65+","Undeclared","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","SCS level","Undeclared","5","5","[c]","[c]"
"In post","2023","65+","Undeclared","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","SEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","65+","Undeclared","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","SEO","Undeclared","40","30","45670","46550"
"In post","2023","65+","Undeclared","SEO","Unknown","15","10","[c]","[c]"
"In post","2023","65+","Undeclared","Unknown","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","65+","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","Unknown","Undeclared","20","10","[c]","[c]"
"In post","2023","65+","Unknown","AA","Heterosexual / straight","25","15","[c]","[c]"
"In post","2023","65+","Unknown","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","AA","Unknown","140","105","22200","22080"
"In post","2023","65+","Unknown","AO","Heterosexual / straight","30","25","23460","22520"
"In post","2023","65+","Unknown","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","AO","Undeclared","25","15","[c]","[c]"
"In post","2023","65+","Unknown","AO","Unknown","345","270","23910","22520"
"In post","2023","65+","Unknown","EO","Heterosexual / straight","20","15","[c]","[c]"
"In post","2023","65+","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","EO","Undeclared","15","10","[c]","[c]"
"In post","2023","65+","Unknown","EO","Unknown","210","155","30220","29450"
"In post","2023","65+","Unknown","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","G6","Unknown","25","20","[c]","[c]"
"In post","2023","65+","Unknown","G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","65+","Unknown","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","G7","Unknown","65","50","59680","59290"
"In post","2023","65+","Unknown","HEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","65+","Unknown","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","HEO","Undeclared","5","5","[c]","[c]"
"In post","2023","65+","Unknown","HEO","Unknown","95","70","37300","36990"
"In post","2023","65+","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","SCS level","Unknown","5","5","[c]","[c]"
"In post","2023","65+","Unknown","SEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","65+","Unknown","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","SEO","Undeclared","15","10","[c]","[c]"
"In post","2023","65+","Unknown","SEO","Unknown","90","70","46420","45770"
"In post","2023","65+","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Unknown","Unknown","110","85","33780","29050"
"In post","2023","65+","White","AA","Heterosexual / straight","855","665","21420","21380"
"In post","2023","65+","White","AA","LGBO","20","15","[c]","[c]"
"In post","2023","65+","White","AA","Undeclared","110","75","20900","19930"
"In post","2023","65+","White","AA","Unknown","140","95","22610","22520"
"In post","2023","65+","White","AO","Heterosexual / straight","2440","1885","23400","22220"
"In post","2023","65+","White","AO","LGBO","40","35","23130","22510"
"In post","2023","65+","White","AO","Undeclared","290","215","23240","22330"
"In post","2023","65+","White","AO","Unknown","430","315","24720","22520"
"In post","2023","65+","White","EO","Heterosexual / straight","2020","1495","29070","28120"
"In post","2023","65+","White","EO","LGBO","55","45","29350","28120"
"In post","2023","65+","White","EO","Undeclared","285","200","29070","28120"
"In post","2023","65+","White","EO","Unknown","320","220","29470","28120"
"In post","2023","65+","White","G6","Heterosexual / straight","200","155","74870","73710"
"In post","2023","65+","White","G6","LGBO","5","5","[c]","[c]"
"In post","2023","65+","White","G6","Undeclared","15","15","[c]","[c]"
"In post","2023","65+","White","G6","Unknown","30","20","75540","75100"
"In post","2023","65+","White","G7","Heterosexual / straight","460","375","59040","59130"
"In post","2023","65+","White","G7","LGBO","10","5","[c]","[c]"
"In post","2023","65+","White","G7","Undeclared","40","30","60020","59290"
"In post","2023","65+","White","G7","Unknown","60","40","60480","59290"
"In post","2023","65+","White","HEO","Heterosexual / straight","950","745","36340","35070"
"In post","2023","65+","White","HEO","LGBO","25","20","[c]","[c]"
"In post","2023","65+","White","HEO","Undeclared","110","85","36560","35200"
"In post","2023","65+","White","HEO","Unknown","75","60","36800","36400"
"In post","2023","65+","White","SCS level","Heterosexual / straight","65","55","112130","98450"
"In post","2023","65+","White","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","White","SCS level","Undeclared","10","10","[c]","[c]"
"In post","2023","65+","White","SCS level","Unknown","15","10","[c]","[c]"
"In post","2023","65+","White","SEO","Heterosexual / straight","630","510","45440","44920"
"In post","2023","65+","White","SEO","LGBO","10","10","[c]","[c]"
"In post","2023","65+","White","SEO","Undeclared","65","55","44500","43830"
"In post","2023","65+","White","SEO","Unknown","55","40","46830","47100"
"In post","2023","65+","White","Unknown","Heterosexual / straight","410","315","31880","29050"
"In post","2023","65+","White","Unknown","LGBO","10","10","[c]","[c]"
"In post","2023","65+","White","Unknown","Undeclared","45","35","37540","38290"
"In post","2023","65+","White","Unknown","Unknown","5","5","[c]","[c]"
"In post","2023","Unknown","Asian","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","SCS level","LGBO","[c]","[c]","[c]","[c]"
