"Status","Year","Ethnicity","Parent_department","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Mixed","HM Revenue and Customs","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","HM Revenue and Customs","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","HM Revenue and Customs","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","HM Revenue and Customs","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","HM Revenue and Customs","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","HM Revenue and Customs","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","HM Revenue and Customs","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","HM Treasury","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","HM Treasury","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","HM Treasury","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","HM Treasury","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","HM Treasury","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","HM Treasury","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","HM Treasury","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","HM Treasury","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Home Office","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Home Office","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Home Office","London","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Home Office","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Home Office","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Home Office","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Home Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Home Office","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Home Office","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Home Office","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Home Office","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Home Office","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Home Office","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Ministry of Defence","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Ministry of Defence","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Ministry of Defence","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Ministry of Defence","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Ministry of Defence","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Ministry of Defence","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Ministry of Defence","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Ministry of Defence","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Ministry of Defence","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Ministry of Defence","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Ministry of Defence","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Ministry of Justice","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Ministry of Justice","East of England","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Ministry of Justice","London","40","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Ministry of Justice","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Ministry of Justice","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Ministry of Justice","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Ministry of Justice","South East (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Ministry of Justice","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Ministry of Justice","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Ministry of Justice","West Midlands (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Ministry of Justice","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","National Crime Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","National Crime Agency","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","National Crime Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","National Crime Agency","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","National Crime Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","National Crime Agency","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","National Crime Agency","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","National Crime Agency","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","National Crime Agency","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","National Crime Agency","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","National Crime Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","National Crime Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Northern Ireland Office","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Office for Standards in Education, Children's Services and Skills","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Office for Standards in Education, Children's Services and Skills","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Office for Standards in Education, Children's Services and Skills","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Office of Gas and Electricity Markets","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Office of Gas and Electricity Markets","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Office of Qualifications and Examinations Regulation","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Office of Rail and Road","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Office of Rail and Road","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Office of Rail and Road","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Office of Rail and Road","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Office of the Secretary of State for Scotland","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Office of the Secretary of State for Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Office of the Secretary of State for Wales","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Office of the Secretary of State for Wales","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Scottish Government","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Scottish Government","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","The National Archives","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","UK Export Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","UK Statistics Authority","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","UK Statistics Authority","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","UK Statistics Authority","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","UK Statistics Authority","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Water Services Regulation Authority","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Welsh Government","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Welsh Government","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Welsh Government","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Welsh Government","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Attorney General's Departments","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Attorney General's Departments","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Attorney General's Departments","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Attorney General's Departments","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Attorney General's Departments","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Attorney General's Departments","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Attorney General's Departments","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Attorney General's Departments","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Attorney General's Departments","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Cabinet Office","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Cabinet Office","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Cabinet Office","London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Cabinet Office","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Cabinet Office","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Cabinet Office","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Cabinet Office","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Cabinet Office","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Cabinet Office","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Cabinet Office","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Cabinet Office","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Chancellor's other departments","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Charity Commission","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Charity Commission","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Competition and Markets Authority","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Competition and Markets Authority","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Department for Business, Energy and Industrial Strategy","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Department for Business, Energy and Industrial Strategy","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Department for Business, Energy and Industrial Strategy","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Department for Business, Energy and Industrial Strategy","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Department for Business, Energy and Industrial Strategy","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Department for Business, Energy and Industrial Strategy","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Department for Business, Energy and Industrial Strategy","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Department for Business, Energy and Industrial Strategy","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Department for Business, Energy and Industrial Strategy","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Department for Education","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Department for Education","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Department for Education","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Department for Education","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Department for Education","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Department for Education","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Department for Education","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Department for Education","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Department for Education","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Department for Education","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Department for Environment, Food and Rural Affairs","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Department for Environment, Food and Rural Affairs","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Department for Environment, Food and Rural Affairs","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Department for Environment, Food and Rural Affairs","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Department for Environment, Food and Rural Affairs","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Department for Environment, Food and Rural Affairs","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Department for Environment, Food and Rural Affairs","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Department for Environment, Food and Rural Affairs","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Department for Environment, Food and Rural Affairs","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Department for International Trade","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Department for International Trade","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Department for International Trade","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Department for International Trade","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Department for International Trade","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Department for International Trade","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Department for International Trade","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Department for International Trade","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Department for International Trade","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Department for International Trade","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Department for Levelling Up, Housing and Communities","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Department for Levelling Up, Housing and Communities","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Department for Levelling Up, Housing and Communities","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Department for Levelling Up, Housing and Communities","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Department for Levelling Up, Housing and Communities","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Department for Levelling Up, Housing and Communities","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Department for Levelling Up, Housing and Communities","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Department for Levelling Up, Housing and Communities","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Department for Levelling Up, Housing and Communities","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Department for Levelling Up, Housing and Communities","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Department for Transport","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Department for Transport","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Department for Transport","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Department for Transport","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Department for Transport","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Department for Transport","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Department for Transport","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Department for Transport","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Department for Transport","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Department for Transport","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Department for Transport","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Department for Transport","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Department for Work and Pensions","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Department for Work and Pensions","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Department for Work and Pensions","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Department for Work and Pensions","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Department for Work and Pensions","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Department for Work and Pensions","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Department for Work and Pensions","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Department for Work and Pensions","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Department for Work and Pensions","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Department for Work and Pensions","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Department for Work and Pensions","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Department of Health and Social Care","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Department of Health and Social Care","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Department of Health and Social Care","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Department of Health and Social Care","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Department of Health and Social Care","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Department of Health and Social Care","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Department of Health and Social Care","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Department of Health and Social Care","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Department of Health and Social Care","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Department of Health and Social Care","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Department of Health and Social Care","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Estyn","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Food Standards Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Food Standards Agency","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Food Standards Agency","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Food Standards Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Food Standards Agency","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Food Standards Agency","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Food Standards Agency","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Food Standards Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Food Standards Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Foreign, Commonwealth and Development Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Foreign, Commonwealth and Development Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Foreign, Commonwealth and Development Office","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Foreign, Commonwealth and Development Office","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","HM Revenue and Customs","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","HM Revenue and Customs","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","HM Revenue and Customs","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","HM Revenue and Customs","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","HM Revenue and Customs","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","HM Revenue and Customs","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","HM Revenue and Customs","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","HM Revenue and Customs","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","HM Revenue and Customs","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","HM Revenue and Customs","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","HM Revenue and Customs","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","HM Treasury","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","HM Treasury","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","HM Treasury","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","HM Treasury","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","HM Treasury","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","HM Treasury","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","HM Treasury","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","HM Treasury","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Home Office","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Home Office","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Home Office","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Home Office","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Home Office","North West (England)","[c]","[c]","[c]","[c]"
