"Status","Year","Age","Parent_department","Region_ITL2","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","30-39","HM Revenue and Customs","Eastern Scotland","Female","290","275","31850","28130"
"In post","2023","30-39","HM Revenue and Customs","Eastern Scotland","Male","315","315","34390","34700"
"In post","2023","30-39","HM Revenue and Customs","Essex","Female","10","5","[c]","[c]"
"In post","2023","30-39","HM Revenue and Customs","Essex","Male","[c]","[c]","[c]","[c]"
"In post","2023","30-39","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","Female","200","190","41760","35000"
"In post","2023","30-39","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","Male","235","230","41090","35000"
"In post","2023","30-39","HM Revenue and Customs","Greater Manchester","Female","800","755","35810","34700"
"In post","2023","30-39","HM Revenue and Customs","Greater Manchester","Male","1135","1125","36490","34700"
"In post","2023","30-39","HM Revenue and Customs","Hampshire and Isle of Wight","Female","70","65","29450","27650"
"In post","2023","30-39","HM Revenue and Customs","Hampshire and Isle of Wight","Male","65","65","30450","22520"
"In post","2023","30-39","HM Revenue and Customs","Inner London - East","Female","505","480","46640","39790"
"In post","2023","30-39","HM Revenue and Customs","Inner London - East","Male","595","590","47290","39790"
"In post","2023","30-39","HM Revenue and Customs","Inner London - West","Female","135","130","62920","65230"
"In post","2023","30-39","HM Revenue and Customs","Inner London - West","Male","175","170","61930","65230"
"In post","2023","30-39","HM Revenue and Customs","Kent","Female","20","20","[c]","[c]"
"In post","2023","30-39","HM Revenue and Customs","Kent","Male","20","20","[c]","[c]"
"In post","2023","30-39","HM Revenue and Customs","Lancashire","Female","100","85","28530","22520"
"In post","2023","30-39","HM Revenue and Customs","Lancashire","Male","135","135","28030","22520"
"In post","2023","30-39","HM Revenue and Customs","Merseyside","Female","770","710","33010","29690"
"In post","2023","30-39","HM Revenue and Customs","Merseyside","Male","735","730","33950","34400"
"In post","2023","30-39","HM Revenue and Customs","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","30-39","HM Revenue and Customs","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","30-39","HM Revenue and Customs","Northern Ireland","Female","315","290","31570","28130"
"In post","2023","30-39","HM Revenue and Customs","Northern Ireland","Male","405","400","32190","28130"
"In post","2023","30-39","HM Revenue and Customs","Northumberland, and Tyne and Wear","Female","1320","1200","31900","28130"
"In post","2023","30-39","HM Revenue and Customs","Northumberland, and Tyne and Wear","Male","1250","1225","34500","34400"
"In post","2023","30-39","HM Revenue and Customs","Outer London - East and North East","Female","[c]","[c]","[c]","[c]"
"In post","2023","30-39","HM Revenue and Customs","Outer London - East and North East","Male","[c]","[c]","[c]","[c]"
"In post","2023","30-39","HM Revenue and Customs","Outer London - South","Female","250","240","44020","39790"
"In post","2023","30-39","HM Revenue and Customs","Outer London - South","Male","330","325","43370","39790"
"In post","2023","30-39","HM Revenue and Customs","Outer London - West and North West","Female","[c]","[c]","[c]","[c]"
"In post","2023","30-39","HM Revenue and Customs","Outer London - West and North West","Male","15","15","[c]","[c]"
"In post","2023","30-39","HM Revenue and Customs","Shropshire and Staffordshire","Female","100","95","39760","36990"
"In post","2023","30-39","HM Revenue and Customs","Shropshire and Staffordshire","Male","145","145","42140","42140"
"In post","2023","30-39","HM Revenue and Customs","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","30-39","HM Revenue and Customs","South Yorkshire","Male","5","5","[c]","[c]"
"In post","2023","30-39","HM Revenue and Customs","Southern Scotland","Female","260","235","27960","22520"
"In post","2023","30-39","HM Revenue and Customs","Southern Scotland","Male","215","210","28300","22520"
"In post","2023","30-39","HM Revenue and Customs","Surrey, East and West Sussex","Female","30","25","35410","34430"
"In post","2023","30-39","HM Revenue and Customs","Surrey, East and West Sussex","Male","30","30","33650","34440"
"In post","2023","30-39","HM Revenue and Customs","Tees Valley and Durham","Female","100","95","25500","22520"
"In post","2023","30-39","HM Revenue and Customs","Tees Valley and Durham","Male","65","65","25680","22520"
"In post","2023","30-39","HM Revenue and Customs","West Central Scotland","Female","440","405","32170","28130"
"In post","2023","30-39","HM Revenue and Customs","West Central Scotland","Male","480","475","33760","34400"
"In post","2023","30-39","HM Revenue and Customs","West Midlands","Female","490","460","33930","34700"
"In post","2023","30-39","HM Revenue and Customs","West Midlands","Male","600","595","35380","34700"
"In post","2023","30-39","HM Revenue and Customs","West Wales and The Valleys","Female","10","10","[c]","[c]"
"In post","2023","30-39","HM Revenue and Customs","West Wales and The Valleys","Male","20","20","[c]","[c]"
"In post","2023","30-39","HM Revenue and Customs","West Yorkshire","Female","620","565","33210","29710"
"In post","2023","30-39","HM Revenue and Customs","West Yorkshire","Male","805","800","34380","34400"
"In post","2023","30-39","HM Treasury","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","30-39","HM Treasury","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","30-39","HM Treasury","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","30-39","HM Treasury","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","30-39","HM Treasury","Devon","Female","[c]","[c]","[c]","[c]"
"In post","2023","30-39","HM Treasury","Devon","Male","[c]","[c]","[c]","[c]"
"In post","2023","30-39","HM Treasury","East Anglia","Female","15","10","[c]","[c]"
"In post","2023","30-39","HM Treasury","East Anglia","Male","10","10","[c]","[c]"
"In post","2023","30-39","HM Treasury","East Wales","Female","[c]","[c]","[c]","[c]"
"In post","2023","30-39","HM Treasury","East Wales","Male","[c]","[c]","[c]","[c]"
"In post","2023","30-39","HM Treasury","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","30-39","HM Treasury","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","30-39","HM Treasury","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"In post","2023","30-39","HM Treasury","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"In post","2023","30-39","HM Treasury","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"In post","2023","30-39","HM Treasury","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"In post","2023","30-39","HM Treasury","Inner London - West","Female","320","310","56170","54850"
"In post","2023","30-39","HM Treasury","Inner London - West","Male","375","375","55640","54440"
"In post","2023","30-39","HM Treasury","Lancashire","Female","[c]","[c]","[c]","[c]"
"In post","2023","30-39","HM Treasury","Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2023","30-39","HM Treasury","Merseyside","Female","[c]","[c]","[c]","[c]"
"In post","2023","30-39","HM Treasury","Merseyside","Male","[c]","[c]","[c]","[c]"
"In post","2023","30-39","HM Treasury","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","30-39","HM Treasury","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","30-39","HM Treasury","Northumberland, and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"In post","2023","30-39","HM Treasury","Northumberland, and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"In post","2023","30-39","HM Treasury","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","30-39","HM Treasury","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","30-39","HM Treasury","Tees Valley and Durham","Female","30","30","41550","33480"
"In post","2023","30-39","HM Treasury","Tees Valley and Durham","Male","35","35","46620","51000"
"In post","2023","30-39","HM Treasury","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","30-39","HM Treasury","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","30-39","HM Treasury","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","30-39","HM Treasury","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","30-39","HM Treasury","West Midlands","Female","[c]","[c]","[c]","[c]"
"In post","2023","30-39","HM Treasury","West Midlands","Male","[c]","[c]","[c]","[c]"
"In post","2023","30-39","HM Treasury","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"In post","2023","30-39","HM Treasury","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"In post","2023","30-39","HM Treasury","West Yorkshire","Female","5","5","[c]","[c]"
"In post","2023","30-39","HM Treasury","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Home Office","Bedfordshire and Hertfordshire","Female","25","25","[c]","[c]"
"In post","2023","30-39","Home Office","Bedfordshire and Hertfordshire","Male","25","25","[c]","[c]"
"In post","2023","30-39","Home Office","Berkshire, Buckinghamshire and Oxfordshire","Female","10","5","[c]","[c]"
"In post","2023","30-39","Home Office","Berkshire, Buckinghamshire and Oxfordshire","Male","5","5","[c]","[c]"
"In post","2023","30-39","Home Office","Cheshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Home Office","Cheshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Home Office","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Home Office","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Home Office","Devon","Female","10","10","[c]","[c]"
"In post","2023","30-39","Home Office","Devon","Male","10","10","[c]","[c]"
"In post","2023","30-39","Home Office","Dorset and Somerset","Female","5","5","[c]","[c]"
"In post","2023","30-39","Home Office","Dorset and Somerset","Male","10","10","[c]","[c]"
"In post","2023","30-39","Home Office","East Anglia","Female","95","80","24420","22400"
"In post","2023","30-39","Home Office","East Anglia","Male","75","70","26930","25880"
"In post","2023","30-39","Home Office","East Wales","Female","110","100","29600","26160"
"In post","2023","30-39","Home Office","East Wales","Male","75","70","29510","25880"
"In post","2023","30-39","Home Office","East Yorkshire and Northern Lincolnshire","Female","30","30","[c]","[c]"
"In post","2023","30-39","Home Office","East Yorkshire and Northern Lincolnshire","Male","50","50","28660","25880"
"In post","2023","30-39","Home Office","Eastern Scotland","Female","20","20","[c]","[c]"
"In post","2023","30-39","Home Office","Eastern Scotland","Male","30","30","28130","25880"
"In post","2023","30-39","Home Office","Essex","Female","65","60","27140","25890"
"In post","2023","30-39","Home Office","Essex","Male","85","85","27830","25980"
"In post","2023","30-39","Home Office","Gloucestershire, Wiltshire and Bath/Bristol area","Female","30","30","29620","25880"
"In post","2023","30-39","Home Office","Gloucestershire, Wiltshire and Bath/Bristol area","Male","45","45","30610","26110"
"In post","2023","30-39","Home Office","Greater Manchester","Female","270","255","31680","27010"
"In post","2023","30-39","Home Office","Greater Manchester","Male","330","325","33790","32000"
"In post","2023","30-39","Home Office","Hampshire and Isle of Wight","Female","25","25","[c]","[c]"
"In post","2023","30-39","Home Office","Hampshire and Isle of Wight","Male","80","80","30150","27470"
"In post","2023","30-39","Home Office","Herefordshire, Worcestershire and Warwickshire","Female","10","10","[c]","[c]"
"In post","2023","30-39","Home Office","Herefordshire, Worcestershire and Warwickshire","Male","15","15","[c]","[c]"
"In post","2023","30-39","Home Office","Highlands and Islands","Female","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Home Office","Highlands and Islands","Male","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Home Office","Inner London - East","Female","45","35","32810","29940"
"In post","2023","30-39","Home Office","Inner London - East","Male","50","50","34710","29890"
"In post","2023","30-39","Home Office","Inner London - West","Female","740","720","50900","45670"
"In post","2023","30-39","Home Office","Inner London - West","Male","560","560","51860","59290"
"In post","2023","30-39","Home Office","Kent","Female","215","195","27380","25880"
"In post","2023","30-39","Home Office","Kent","Male","350","350","27670","25880"
"In post","2023","30-39","Home Office","Lancashire","Female","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Home Office","Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Home Office","Leicestershire, Rutland and Northamptonshire","Female","25","20","[c]","[c]"
"In post","2023","30-39","Home Office","Leicestershire, Rutland and Northamptonshire","Male","35","35","29180","26500"
"In post","2023","30-39","Home Office","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Home Office","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Home Office","Merseyside","Female","1135","1030","27490","25880"
"In post","2023","30-39","Home Office","Merseyside","Male","855","845","28180","25880"
"In post","2023","30-39","Home Office","North Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Home Office","North Eastern Scotland","Male","5","5","[c]","[c]"
"In post","2023","30-39","Home Office","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Home Office","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Home Office","Northern Ireland","Female","100","90","26190","25810"
"In post","2023","30-39","Home Office","Northern Ireland","Male","95","95","25740","25880"
"In post","2023","30-39","Home Office","Northumberland, and Tyne and Wear","Female","85","80","27760","25880"
"In post","2023","30-39","Home Office","Northumberland, and Tyne and Wear","Male","70","70","28780","25880"
"In post","2023","30-39","Home Office","Outer London - East and North East","Female","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Home Office","Outer London - East and North East","Male","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Home Office","Outer London - South","Female","620","585","39040","36180"
"In post","2023","30-39","Home Office","Outer London - South","Male","545","540","41750","36180"
"In post","2023","30-39","Home Office","Outer London - West and North West","Female","295","275","32110","29980"
"In post","2023","30-39","Home Office","Outer London - West and North West","Male","345","340","32830","30040"
"In post","2023","30-39","Home Office","Overseas","Female","20","20","[c]","[c]"
"In post","2023","30-39","Home Office","Overseas","Male","15","15","[c]","[c]"
"In post","2023","30-39","Home Office","Shropshire and Staffordshire","Female","25","25","[c]","[c]"
"In post","2023","30-39","Home Office","Shropshire and Staffordshire","Male","20","20","[c]","[c]"
"In post","2023","30-39","Home Office","South Yorkshire","Female","540","475","29860","25880"
"In post","2023","30-39","Home Office","South Yorkshire","Male","520","515","30950","25880"
"In post","2023","30-39","Home Office","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Home Office","Southern Scotland","Male","5","5","[c]","[c]"
"In post","2023","30-39","Home Office","Surrey, East and West Sussex","Female","70","65","29460","27180"
"In post","2023","30-39","Home Office","Surrey, East and West Sussex","Male","95","95","29070","27050"
"In post","2023","30-39","Home Office","Tees Valley and Durham","Female","125","105","26490","22400"
"In post","2023","30-39","Home Office","Tees Valley and Durham","Male","115","110","25860","22400"
"In post","2023","30-39","Home Office","Unknown","Female","10","10","[c]","[c]"
"In post","2023","30-39","Home Office","Unknown","Male","25","25","[c]","[c]"
"In post","2023","30-39","Home Office","West Central Scotland","Female","170","160","27300","25880"
"In post","2023","30-39","Home Office","West Central Scotland","Male","135","135","27900","25880"
"In post","2023","30-39","Home Office","West Midlands","Female","210","190","29650","26550"
"In post","2023","30-39","Home Office","West Midlands","Male","145","140","29930","26140"
"In post","2023","30-39","Home Office","West Wales and The Valleys","Female","15","15","[c]","[c]"
"In post","2023","30-39","Home Office","West Wales and The Valleys","Male","20","20","[c]","[c]"
"In post","2023","30-39","Home Office","West Yorkshire","Female","160","145","29570","27430"
"In post","2023","30-39","Home Office","West Yorkshire","Male","110","110","30930","26420"
"In post","2023","30-39","Ministry of Defence","Bedfordshire and Hertfordshire","Female","85","80","41290","38370"
"In post","2023","30-39","Ministry of Defence","Bedfordshire and Hertfordshire","Male","80","80","42180","41000"
"In post","2023","30-39","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","Female","230","215","34690","33990"
"In post","2023","30-39","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","Male","285","280","39320","41190"
"In post","2023","30-39","Ministry of Defence","Cheshire","Female","40","35","29260","23220"
"In post","2023","30-39","Ministry of Defence","Cheshire","Male","35","35","31230","31700"
"In post","2023","30-39","Ministry of Defence","Cornwall and Isles of Scilly","Female","25","20","[c]","[c]"
"In post","2023","30-39","Ministry of Defence","Cornwall and Isles of Scilly","Male","20","20","[c]","[c]"
"In post","2023","30-39","Ministry of Defence","Cumbria","Female","20","20","[c]","[c]"
"In post","2023","30-39","Ministry of Defence","Cumbria","Male","45","45","36820","40880"
"In post","2023","30-39","Ministry of Defence","Derbyshire and Nottinghamshire","Female","45","40","39300","40590"
"In post","2023","30-39","Ministry of Defence","Derbyshire and Nottinghamshire","Male","40","40","36140","34650"
"In post","2023","30-39","Ministry of Defence","Devon","Female","90","85","30620","27140"
"In post","2023","30-39","Ministry of Defence","Devon","Male","145","145","33850","30700"
"In post","2023","30-39","Ministry of Defence","Dorset and Somerset","Female","175","165","34370","34370"
"In post","2023","30-39","Ministry of Defence","Dorset and Somerset","Male","215","215","36010","34370"
"In post","2023","30-39","Ministry of Defence","East Anglia","Female","200","190","31570","30700"
"In post","2023","30-39","Ministry of Defence","East Anglia","Male","205","200","35850","34300"
"In post","2023","30-39","Ministry of Defence","East Wales","Female","35","35","27770","27140"
"In post","2023","30-39","Ministry of Defence","East Wales","Male","50","50","29740","27250"
"In post","2023","30-39","Ministry of Defence","East Yorkshire and Northern Lincolnshire","Female","15","15","[c]","[c]"
"In post","2023","30-39","Ministry of Defence","East Yorkshire and Northern Lincolnshire","Male","30","30","[c]","[c]"
"In post","2023","30-39","Ministry of Defence","Eastern Scotland","Female","45","40","32820","33910"
"In post","2023","30-39","Ministry of Defence","Eastern Scotland","Male","60","60","33450","33830"
"In post","2023","30-39","Ministry of Defence","Essex","Female","20","20","[c]","[c]"
"In post","2023","30-39","Ministry of Defence","Essex","Male","15","15","[c]","[c]"
"In post","2023","30-39","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","Female","2060","1895","37760","35520"
"In post","2023","30-39","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","Male","2280","2270","40990","39890"
"In post","2023","30-39","Ministry of Defence","Greater Manchester","Female","5","5","[c]","[c]"
"In post","2023","30-39","Ministry of Defence","Greater Manchester","Male","15","15","[c]","[c]"
"In post","2023","30-39","Ministry of Defence","Hampshire and Isle of Wight","Female","570","535","36840","34300"
"In post","2023","30-39","Ministry of Defence","Hampshire and Isle of Wight","Male","630","625","39330","39890"
"In post","2023","30-39","Ministry of Defence","Herefordshire, Worcestershire and Warwickshire","Female","55","50","26010","22220"
"In post","2023","30-39","Ministry of Defence","Herefordshire, Worcestershire and Warwickshire","Male","40","40","29350","27480"
"In post","2023","30-39","Ministry of Defence","Highlands and Islands","Female","20","20","[c]","[c]"
"In post","2023","30-39","Ministry of Defence","Highlands and Islands","Male","20","20","[c]","[c]"
"In post","2023","30-39","Ministry of Defence","Inner London - East","Female","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Ministry of Defence","Inner London - East","Male","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Ministry of Defence","Inner London - West","Female","380","370","51720","46470"
"In post","2023","30-39","Ministry of Defence","Inner London - West","Male","470","470","49350","46470"
"In post","2023","30-39","Ministry of Defence","Kent","Female","20","15","[c]","[c]"
"In post","2023","30-39","Ministry of Defence","Kent","Male","5","5","[c]","[c]"
"In post","2023","30-39","Ministry of Defence","Lancashire","Female","75","65","28700","27140"
"In post","2023","30-39","Ministry of Defence","Lancashire","Male","35","35","26710","27140"
"In post","2023","30-39","Ministry of Defence","Leicestershire, Rutland and Northamptonshire","Female","20","15","[c]","[c]"
"In post","2023","30-39","Ministry of Defence","Leicestershire, Rutland and Northamptonshire","Male","10","10","[c]","[c]"
"In post","2023","30-39","Ministry of Defence","Lincolnshire","Female","75","75","29980","27080"
"In post","2023","30-39","Ministry of Defence","Lincolnshire","Male","45","45","32580","30470"
"In post","2023","30-39","Ministry of Defence","Merseyside","Female","15","15","[c]","[c]"
"In post","2023","30-39","Ministry of Defence","Merseyside","Male","15","15","[c]","[c]"
"In post","2023","30-39","Ministry of Defence","North Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Ministry of Defence","North Eastern Scotland","Male","25","25","[c]","[c]"
"In post","2023","30-39","Ministry of Defence","North Yorkshire","Female","80","75","32240","27140"
"In post","2023","30-39","Ministry of Defence","North Yorkshire","Male","85","85","35170","34300"
"In post","2023","30-39","Ministry of Defence","Northern Ireland","Female","20","20","[c]","[c]"
"In post","2023","30-39","Ministry of Defence","Northern Ireland","Male","40","40","27270","22130"
"In post","2023","30-39","Ministry of Defence","Northumberland, and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Ministry of Defence","Northumberland, and Tyne and Wear","Male","5","5","[c]","[c]"
"In post","2023","30-39","Ministry of Defence","Outer London - East and North East","Female","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Ministry of Defence","Outer London - East and North East","Male","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Ministry of Defence","Outer London - West and North West","Female","25","20","[c]","[c]"
"In post","2023","30-39","Ministry of Defence","Outer London - West and North West","Male","45","45","31280","30080"
"In post","2023","30-39","Ministry of Defence","Overseas","Female","80","80","51330","50680"
"In post","2023","30-39","Ministry of Defence","Overseas","Male","100","100","58520","57140"
"In post","2023","30-39","Ministry of Defence","Shropshire and Staffordshire","Female","190","185","35810","33990"
"In post","2023","30-39","Ministry of Defence","Shropshire and Staffordshire","Male","115","110","36000","33990"
"In post","2023","30-39","Ministry of Defence","Southern Scotland","Female","10","10","[c]","[c]"
"In post","2023","30-39","Ministry of Defence","Southern Scotland","Male","30","30","[c]","[c]"
"In post","2023","30-39","Ministry of Defence","Surrey, East and West Sussex","Female","25","25","[c]","[c]"
"In post","2023","30-39","Ministry of Defence","Surrey, East and West Sussex","Male","10","10","[c]","[c]"
"In post","2023","30-39","Ministry of Defence","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Ministry of Defence","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Ministry of Defence","Unknown","Female","45","45","43400","42060"
"In post","2023","30-39","Ministry of Defence","Unknown","Male","340","340","42240","40690"
"In post","2023","30-39","Ministry of Defence","West Central Scotland","Female","170","165","30140","27080"
"In post","2023","30-39","Ministry of Defence","West Central Scotland","Male","345","345","32910","30700"
"In post","2023","30-39","Ministry of Defence","West Midlands","Female","10","10","[c]","[c]"
"In post","2023","30-39","Ministry of Defence","West Midlands","Male","10","10","[c]","[c]"
"In post","2023","30-39","Ministry of Defence","West Wales and The Valleys","Female","10","5","[c]","[c]"
"In post","2023","30-39","Ministry of Defence","West Wales and The Valleys","Male","10","10","[c]","[c]"
"In post","2023","30-39","Ministry of Defence","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Ministry of Defence","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Ministry of Justice","Bedfordshire and Hertfordshire","Female","215","195","30530","30810"
"In post","2023","30-39","Ministry of Justice","Bedfordshire and Hertfordshire","Male","135","135","31880","32410"
"In post","2023","30-39","Ministry of Justice","Berkshire, Buckinghamshire and Oxfordshire","Female","365","340","31900","32050"
"In post","2023","30-39","Ministry of Justice","Berkshire, Buckinghamshire and Oxfordshire","Male","335","330","33120","33910"
"In post","2023","30-39","Ministry of Justice","Cheshire","Female","195","180","29800","28880"
"In post","2023","30-39","Ministry of Justice","Cheshire","Male","140","140","31750","30410"
"In post","2023","30-39","Ministry of Justice","Cornwall and Isles of Scilly","Female","30","25","[c]","[c]"
"In post","2023","30-39","Ministry of Justice","Cornwall and Isles of Scilly","Male","10","10","[c]","[c]"
"In post","2023","30-39","Ministry of Justice","Cumbria","Female","70","65","29040","28720"
"In post","2023","30-39","Ministry of Justice","Cumbria","Male","25","25","[c]","[c]"
"In post","2023","30-39","Ministry of Justice","Derbyshire and Nottinghamshire","Female","565","510","30090","29050"
"In post","2023","30-39","Ministry of Justice","Derbyshire and Nottinghamshire","Male","420","415","31570","31270"
"In post","2023","30-39","Ministry of Justice","Devon","Female","205","185","30460","28880"
"In post","2023","30-39","Ministry of Justice","Devon","Male","185","185","32060","31670"
"In post","2023","30-39","Ministry of Justice","Dorset and Somerset","Female","145","130","30730","28880"
"In post","2023","30-39","Ministry of Justice","Dorset and Somerset","Male","160","160","30230","30410"
"In post","2023","30-39","Ministry of Justice","East Anglia","Female","595","535","30420","29050"
"In post","2023","30-39","Ministry of Justice","East Anglia","Male","530","520","32100","32000"
"In post","2023","30-39","Ministry of Justice","East Wales","Female","490","465","31270","30300"
"In post","2023","30-39","Ministry of Justice","East Wales","Male","350","350","31610","31270"
"In post","2023","30-39","Ministry of Justice","East Yorkshire and Northern Lincolnshire","Female","260","235","30020","29050"
"In post","2023","30-39","Ministry of Justice","East Yorkshire and Northern Lincolnshire","Male","260","255","31180","31270"
"In post","2023","30-39","Ministry of Justice","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Ministry of Justice","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Ministry of Justice","Essex","Female","175","155","29670","28880"
"In post","2023","30-39","Ministry of Justice","Essex","Male","100","100","31150","31270"
"In post","2023","30-39","Ministry of Justice","Gloucestershire, Wiltshire and Bath/Bristol area","Female","390","350","30310","29390"
"In post","2023","30-39","Ministry of Justice","Gloucestershire, Wiltshire and Bath/Bristol area","Male","225","225","30830","30410"
"In post","2023","30-39","Ministry of Justice","Greater Manchester","Female","580","540","29970","28480"
"In post","2023","30-39","Ministry of Justice","Greater Manchester","Male","360","355","30030","28880"
"In post","2023","30-39","Ministry of Justice","Hampshire and Isle of Wight","Female","265","240","29580","28480"
"In post","2023","30-39","Ministry of Justice","Hampshire and Isle of Wight","Male","185","185","31380","31510"
"In post","2023","30-39","Ministry of Justice","Herefordshire, Worcestershire and Warwickshire","Female","225","210","30290","29890"
"In post","2023","30-39","Ministry of Justice","Herefordshire, Worcestershire and Warwickshire","Male","175","175","31430","30410"
"In post","2023","30-39","Ministry of Justice","Highlands and Islands","Female","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Ministry of Justice","Highlands and Islands","Male","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Ministry of Justice","Inner London - East","Female","555","525","38760","35590"
"In post","2023","30-39","Ministry of Justice","Inner London - East","Male","370","365","40710","36870"
"In post","2023","30-39","Ministry of Justice","Inner London - West","Female","925","890","44180","43650"
"In post","2023","30-39","Ministry of Justice","Inner London - West","Male","745","735","43370","39350"
"In post","2023","30-39","Ministry of Justice","Kent","Female","395","365","31040","30940"
"In post","2023","30-39","Ministry of Justice","Kent","Male","365","365","32990","33020"
"In post","2023","30-39","Ministry of Justice","Lancashire","Female","435","410","29900","28880"
"In post","2023","30-39","Ministry of Justice","Lancashire","Male","350","345","31160","30440"
"In post","2023","30-39","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","Female","450","405","30040","28880"
"In post","2023","30-39","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","Male","270","265","30560","30430"
"In post","2023","30-39","Ministry of Justice","Lincolnshire","Female","135","130","30120","30440"
"In post","2023","30-39","Ministry of Justice","Lincolnshire","Male","145","145","31970","31510"
"In post","2023","30-39","Ministry of Justice","Merseyside","Female","340","320","29960","26840"
"In post","2023","30-39","Ministry of Justice","Merseyside","Male","185","180","29430","28880"
"In post","2023","30-39","Ministry of Justice","North Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Ministry of Justice","North Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Ministry of Justice","North Yorkshire","Female","60","60","31350","31490"
"In post","2023","30-39","Ministry of Justice","North Yorkshire","Male","25","25","[c]","[c]"
"In post","2023","30-39","Ministry of Justice","Northumberland, and Tyne and Wear","Female","210","185","29000","25830"
