"Status","Year","Disability","Region_ITL2","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Undeclared","Kent","Female","Unknown","40","35","30250","25750"
"In post","2023","Undeclared","Kent","Male","Heterosexual / straight","150","145","33760","32550"
"In post","2023","Undeclared","Kent","Male","LGBO","10","10","[c]","[c]"
"In post","2023","Undeclared","Kent","Male","Undeclared","150","145","32540","29730"
"In post","2023","Undeclared","Kent","Male","Unknown","50","45","33680","32920"
"In post","2023","Undeclared","Kent","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Kent","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Lancashire","Female","Heterosexual / straight","255","230","30550","28120"
"In post","2023","Undeclared","Lancashire","Female","LGBO","20","15","[c]","[c]"
"In post","2023","Undeclared","Lancashire","Female","Undeclared","130","115","30730","28120"
"In post","2023","Undeclared","Lancashire","Female","Unknown","75","65","30180","28120"
"In post","2023","Undeclared","Lancashire","Male","Heterosexual / straight","220","200","30810","28120"
"In post","2023","Undeclared","Lancashire","Male","LGBO","10","10","[c]","[c]"
"In post","2023","Undeclared","Lancashire","Male","Undeclared","140","130","34660","32920"
"In post","2023","Undeclared","Lancashire","Male","Unknown","105","95","32330","32920"
"In post","2023","Undeclared","Lancashire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Lancashire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Leicestershire, Rutland and Northamptonshire","Female","Heterosexual / straight","100","85","27140","25340"
"In post","2023","Undeclared","Leicestershire, Rutland and Northamptonshire","Female","LGBO","10","10","[c]","[c]"
"In post","2023","Undeclared","Leicestershire, Rutland and Northamptonshire","Female","Undeclared","60","55","28280","25760"
"In post","2023","Undeclared","Leicestershire, Rutland and Northamptonshire","Female","Unknown","30","25","31180","28890"
"In post","2023","Undeclared","Leicestershire, Rutland and Northamptonshire","Male","Heterosexual / straight","95","95","31080","29890"
"In post","2023","Undeclared","Leicestershire, Rutland and Northamptonshire","Male","LGBO","5","5","[c]","[c]"
"In post","2023","Undeclared","Leicestershire, Rutland and Northamptonshire","Male","Undeclared","80","80","33810","32920"
"In post","2023","Undeclared","Leicestershire, Rutland and Northamptonshire","Male","Unknown","25","25","[c]","[c]"
"In post","2023","Undeclared","Leicestershire, Rutland and Northamptonshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Leicestershire, Rutland and Northamptonshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Lincolnshire","Female","Heterosexual / straight","50","45","28650","27300"
"In post","2023","Undeclared","Lincolnshire","Female","LGBO","5","5","[c]","[c]"
"In post","2023","Undeclared","Lincolnshire","Female","Undeclared","30","30","30020","27080"
"In post","2023","Undeclared","Lincolnshire","Female","Unknown","10","5","[c]","[c]"
"In post","2023","Undeclared","Lincolnshire","Male","Heterosexual / straight","70","70","31730","31260"
"In post","2023","Undeclared","Lincolnshire","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Lincolnshire","Male","Undeclared","55","55","34820","32490"
"In post","2023","Undeclared","Lincolnshire","Male","Unknown","20","20","[c]","[c]"
"In post","2023","Undeclared","Lincolnshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Lincolnshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Merseyside","Female","Heterosexual / straight","220","200","30760","28120"
"In post","2023","Undeclared","Merseyside","Female","LGBO","25","25","[c]","[c]"
"In post","2023","Undeclared","Merseyside","Female","Undeclared","160","140","33380","28640"
"In post","2023","Undeclared","Merseyside","Female","Unknown","35","30","29150","24810"
"In post","2023","Undeclared","Merseyside","Male","Heterosexual / straight","170","165","33230","28120"
"In post","2023","Undeclared","Merseyside","Male","LGBO","20","20","[c]","[c]"
"In post","2023","Undeclared","Merseyside","Male","Undeclared","200","195","35360","32610"
"In post","2023","Undeclared","Merseyside","Male","Unknown","55","45","35010","32920"
"In post","2023","Undeclared","Merseyside","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Merseyside","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","North Eastern Scotland","Female","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Undeclared","North Eastern Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","North Eastern Scotland","Female","Undeclared","10","10","[c]","[c]"
"In post","2023","Undeclared","North Eastern Scotland","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","North Eastern Scotland","Male","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Undeclared","North Eastern Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","North Eastern Scotland","Male","Undeclared","15","15","[c]","[c]"
"In post","2023","Undeclared","North Eastern Scotland","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","North Eastern Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","North Eastern Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","North Yorkshire","Female","Heterosexual / straight","90","85","35040","32970"
"In post","2023","Undeclared","North Yorkshire","Female","LGBO","5","5","[c]","[c]"
"In post","2023","Undeclared","North Yorkshire","Female","Undeclared","45","45","33380","32640"
"In post","2023","Undeclared","North Yorkshire","Female","Unknown","10","10","[c]","[c]"
"In post","2023","Undeclared","North Yorkshire","Male","Heterosexual / straight","80","75","35350","30920"
"In post","2023","Undeclared","North Yorkshire","Male","LGBO","10","10","[c]","[c]"
"In post","2023","Undeclared","North Yorkshire","Male","Undeclared","90","85","36040","34320"
"In post","2023","Undeclared","North Yorkshire","Male","Unknown","10","10","[c]","[c]"
"In post","2023","Undeclared","North Yorkshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","North Yorkshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Northern Ireland","Female","Heterosexual / straight","60","55","33700","31260"
"In post","2023","Undeclared","Northern Ireland","Female","LGBO","10","10","[c]","[c]"
"In post","2023","Undeclared","Northern Ireland","Female","Undeclared","25","25","[c]","[c]"
"In post","2023","Undeclared","Northern Ireland","Female","Unknown","5","5","[c]","[c]"
"In post","2023","Undeclared","Northern Ireland","Male","Heterosexual / straight","60","60","29400","22970"
"In post","2023","Undeclared","Northern Ireland","Male","LGBO","5","5","[c]","[c]"
"In post","2023","Undeclared","Northern Ireland","Male","Undeclared","45","45","32310","32070"
"In post","2023","Undeclared","Northern Ireland","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Northern Ireland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Northern Ireland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Northumberland, and Tyne and Wear","Female","Heterosexual / straight","265","235","29730","27890"
"In post","2023","Undeclared","Northumberland, and Tyne and Wear","Female","LGBO","30","25","[c]","[c]"
"In post","2023","Undeclared","Northumberland, and Tyne and Wear","Female","Undeclared","155","135","32990","28120"
"In post","2023","Undeclared","Northumberland, and Tyne and Wear","Female","Unknown","30","25","28380","25880"
"In post","2023","Undeclared","Northumberland, and Tyne and Wear","Male","Heterosexual / straight","220","210","33000","28130"
"In post","2023","Undeclared","Northumberland, and Tyne and Wear","Male","LGBO","25","25","[c]","[c]"
"In post","2023","Undeclared","Northumberland, and Tyne and Wear","Male","Undeclared","275","270","35280","32160"
"In post","2023","Undeclared","Northumberland, and Tyne and Wear","Male","Unknown","55","50","33740","28130"
"In post","2023","Undeclared","Northumberland, and Tyne and Wear","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Northumberland, and Tyne and Wear","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Outer London - East and North East","Female","Heterosexual / straight","65","60","33430","32520"
"In post","2023","Undeclared","Outer London - East and North East","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Outer London - East and North East","Female","Undeclared","35","30","31630","32520"
"In post","2023","Undeclared","Outer London - East and North East","Female","Unknown","35","30","29460","28080"
"In post","2023","Undeclared","Outer London - East and North East","Male","Heterosexual / straight","60","55","35860","35190"
"In post","2023","Undeclared","Outer London - East and North East","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Outer London - East and North East","Male","Undeclared","45","40","33310","31540"
"In post","2023","Undeclared","Outer London - East and North East","Male","Unknown","40","35","37070","36020"
"In post","2023","Undeclared","Outer London - East and North East","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Outer London - East and North East","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Outer London - South","Female","Heterosexual / straight","150","140","39170","34390"
"In post","2023","Undeclared","Outer London - South","Female","LGBO","10","10","[c]","[c]"
"In post","2023","Undeclared","Outer London - South","Female","Undeclared","145","135","41080","36310"
"In post","2023","Undeclared","Outer London - South","Female","Unknown","20","20","[c]","[c]"
"In post","2023","Undeclared","Outer London - South","Male","Heterosexual / straight","85","80","39050","36050"
"In post","2023","Undeclared","Outer London - South","Male","LGBO","10","10","[c]","[c]"
"In post","2023","Undeclared","Outer London - South","Male","Undeclared","160","155","47690","42060"
"In post","2023","Undeclared","Outer London - South","Male","Unknown","20","15","[c]","[c]"
"In post","2023","Undeclared","Outer London - South","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Outer London - South","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Outer London - West and North West","Female","Heterosexual / straight","160","150","38380","32520"
"In post","2023","Undeclared","Outer London - West and North West","Female","LGBO","5","5","[c]","[c]"
"In post","2023","Undeclared","Outer London - West and North West","Female","Undeclared","95","80","37920","34630"
"In post","2023","Undeclared","Outer London - West and North West","Female","Unknown","155","140","49730","41280"
"In post","2023","Undeclared","Outer London - West and North West","Male","Heterosexual / straight","135","130","39380","34180"
"In post","2023","Undeclared","Outer London - West and North West","Male","LGBO","10","10","[c]","[c]"
"In post","2023","Undeclared","Outer London - West and North West","Male","Undeclared","130","120","40870","35810"
"In post","2023","Undeclared","Outer London - West and North West","Male","Unknown","90","90","51900","46000"
"In post","2023","Undeclared","Outer London - West and North West","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Outer London - West and North West","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Overseas","Female","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Undeclared","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Overseas","Female","Undeclared","10","10","[c]","[c]"
"In post","2023","Undeclared","Overseas","Female","Unknown","20","20","[c]","[c]"
"In post","2023","Undeclared","Overseas","Male","Heterosexual / straight","30","30","[c]","[c]"
"In post","2023","Undeclared","Overseas","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Overseas","Male","Undeclared","25","25","[c]","[c]"
"In post","2023","Undeclared","Overseas","Male","Unknown","40","40","54810","55070"
"In post","2023","Undeclared","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Shropshire and Staffordshire","Female","Heterosexual / straight","145","135","33470","28120"
"In post","2023","Undeclared","Shropshire and Staffordshire","Female","LGBO","10","10","[c]","[c]"
"In post","2023","Undeclared","Shropshire and Staffordshire","Female","Undeclared","80","70","33100","32060"
"In post","2023","Undeclared","Shropshire and Staffordshire","Female","Unknown","30","25","[c]","[c]"
"In post","2023","Undeclared","Shropshire and Staffordshire","Male","Heterosexual / straight","155","145","34250","32920"
"In post","2023","Undeclared","Shropshire and Staffordshire","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Shropshire and Staffordshire","Male","Undeclared","155","150","34340","30470"
"In post","2023","Undeclared","Shropshire and Staffordshire","Male","Unknown","40","35","33040","32920"
"In post","2023","Undeclared","Shropshire and Staffordshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Shropshire and Staffordshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","South Yorkshire","Female","Heterosexual / straight","150","130","32650","30520"
"In post","2023","Undeclared","South Yorkshire","Female","LGBO","15","15","[c]","[c]"
"In post","2023","Undeclared","South Yorkshire","Female","Undeclared","80","75","35890","34170"
"In post","2023","Undeclared","South Yorkshire","Female","Unknown","20","15","[c]","[c]"
"In post","2023","Undeclared","South Yorkshire","Male","Heterosexual / straight","130","125","34860","32920"
"In post","2023","Undeclared","South Yorkshire","Male","LGBO","15","15","[c]","[c]"
"In post","2023","Undeclared","South Yorkshire","Male","Undeclared","140","135","37040","33700"
"In post","2023","Undeclared","South Yorkshire","Male","Unknown","25","20","[c]","[c]"
"In post","2023","Undeclared","South Yorkshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","South Yorkshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Southern Scotland","Female","Heterosexual / straight","40","40","30550","27650"
"In post","2023","Undeclared","Southern Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Southern Scotland","Female","Undeclared","25","20","[c]","[c]"
"In post","2023","Undeclared","Southern Scotland","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Southern Scotland","Male","Heterosexual / straight","30","25","[c]","[c]"
"In post","2023","Undeclared","Southern Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Southern Scotland","Male","Undeclared","35","35","30460","27650"
"In post","2023","Undeclared","Southern Scotland","Male","Unknown","5","5","[c]","[c]"
"In post","2023","Undeclared","Southern Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Southern Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Surrey, East and West Sussex","Female","Heterosexual / straight","140","125","32610","28120"
"In post","2023","Undeclared","Surrey, East and West Sussex","Female","LGBO","15","15","[c]","[c]"
"In post","2023","Undeclared","Surrey, East and West Sussex","Female","Undeclared","105","95","35210","31280"
"In post","2023","Undeclared","Surrey, East and West Sussex","Female","Unknown","40","35","42710","36020"
"In post","2023","Undeclared","Surrey, East and West Sussex","Male","Heterosexual / straight","115","110","34520","31280"
"In post","2023","Undeclared","Surrey, East and West Sussex","Male","LGBO","10","10","[c]","[c]"
"In post","2023","Undeclared","Surrey, East and West Sussex","Male","Undeclared","150","140","37980","34970"
"In post","2023","Undeclared","Surrey, East and West Sussex","Male","Unknown","50","45","35410","34480"
"In post","2023","Undeclared","Surrey, East and West Sussex","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Surrey, East and West Sussex","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Tees Valley and Durham","Female","Heterosexual / straight","175","155","31150","28120"
"In post","2023","Undeclared","Tees Valley and Durham","Female","LGBO","20","15","[c]","[c]"
"In post","2023","Undeclared","Tees Valley and Durham","Female","Undeclared","75","65","30310","28120"
"In post","2023","Undeclared","Tees Valley and Durham","Female","Unknown","45","40","29910","28120"
"In post","2023","Undeclared","Tees Valley and Durham","Male","Heterosexual / straight","205","185","33370","32920"
"In post","2023","Undeclared","Tees Valley and Durham","Male","LGBO","15","15","[c]","[c]"
"In post","2023","Undeclared","Tees Valley and Durham","Male","Undeclared","105","100","33490","32610"
"In post","2023","Undeclared","Tees Valley and Durham","Male","Unknown","100","85","32440","32920"
"In post","2023","Undeclared","Tees Valley and Durham","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Tees Valley and Durham","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","Female","Heterosexual / straight","15","10","[c]","[c]"
"In post","2023","Undeclared","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","Female","Undeclared","5","5","[c]","[c]"
"In post","2023","Undeclared","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","Male","Heterosexual / straight","15","10","[c]","[c]"
"In post","2023","Undeclared","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","Male","Undeclared","15","15","[c]","[c]"
"In post","2023","Undeclared","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","West Central Scotland","Female","Heterosexual / straight","190","175","31350","28120"
"In post","2023","Undeclared","West Central Scotland","Female","LGBO","25","25","[c]","[c]"
"In post","2023","Undeclared","West Central Scotland","Female","Undeclared","125","110","30910","28000"
"In post","2023","Undeclared","West Central Scotland","Female","Unknown","40","35","31290","28120"
"In post","2023","Undeclared","West Central Scotland","Male","Heterosexual / straight","155","150","35530","29910"
"In post","2023","Undeclared","West Central Scotland","Male","LGBO","15","15","[c]","[c]"
"In post","2023","Undeclared","West Central Scotland","Male","Undeclared","155","150","34340","30500"
"In post","2023","Undeclared","West Central Scotland","Male","Unknown","35","35","33650","28120"
"In post","2023","Undeclared","West Central Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","West Central Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","West Midlands","Female","Heterosexual / straight","270","245","31630","28120"
"In post","2023","Undeclared","West Midlands","Female","LGBO","25","25","[c]","[c]"
"In post","2023","Undeclared","West Midlands","Female","Undeclared","165","150","33030","28120"
"In post","2023","Undeclared","West Midlands","Female","Unknown","80","70","35070","28120"
"In post","2023","Undeclared","West Midlands","Male","Heterosexual / straight","235","230","33590","28680"
"In post","2023","Undeclared","West Midlands","Male","LGBO","25","25","[c]","[c]"
"In post","2023","Undeclared","West Midlands","Male","Undeclared","165","155","36550","32890"
"In post","2023","Undeclared","West Midlands","Male","Unknown","40","40","41750","34700"
"In post","2023","Undeclared","West Midlands","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","West Midlands","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","West Wales and The Valleys","Female","Heterosexual / straight","260","230","28270","26690"
"In post","2023","Undeclared","West Wales and The Valleys","Female","LGBO","15","15","[c]","[c]"
"In post","2023","Undeclared","West Wales and The Valleys","Female","Undeclared","165","140","29150","26780"
"In post","2023","Undeclared","West Wales and The Valleys","Female","Unknown","35","30","29180","28120"
"In post","2023","Undeclared","West Wales and The Valleys","Male","Heterosexual / straight","190","175","31160","27770"
"In post","2023","Undeclared","West Wales and The Valleys","Male","LGBO","20","20","[c]","[c]"
"In post","2023","Undeclared","West Wales and The Valleys","Male","Undeclared","215","205","33950","30610"
"In post","2023","Undeclared","West Wales and The Valleys","Male","Unknown","40","35","30050","30520"
"In post","2023","Undeclared","West Wales and The Valleys","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","West Wales and The Valleys","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","West Yorkshire","Female","Heterosexual / straight","235","215","32000","28960"
"In post","2023","Undeclared","West Yorkshire","Female","LGBO","35","35","31260","29990"
"In post","2023","Undeclared","West Yorkshire","Female","Undeclared","170","150","34860","31660"
"In post","2023","Undeclared","West Yorkshire","Female","Unknown","100","90","38000","32920"
"In post","2023","Undeclared","West Yorkshire","Male","Heterosexual / straight","240","230","35630","32920"
"In post","2023","Undeclared","West Yorkshire","Male","LGBO","20","20","[c]","[c]"
"In post","2023","Undeclared","West Yorkshire","Male","Undeclared","190","185","37070","34990"
"In post","2023","Undeclared","West Yorkshire","Male","Unknown","75","70","40230","35710"
"In post","2023","Undeclared","West Yorkshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","West Yorkshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Bedfordshire and Hertfordshire","Female","Heterosexual / straight","160","155","38150","35350"
"In post","2023","Unknown","Bedfordshire and Hertfordshire","Female","LGBO","10","10","[c]","[c]"
"In post","2023","Unknown","Bedfordshire and Hertfordshire","Female","Undeclared","20","20","[c]","[c]"
"In post","2023","Unknown","Bedfordshire and Hertfordshire","Female","Unknown","245","225","32760","28750"
"In post","2023","Unknown","Bedfordshire and Hertfordshire","Male","Heterosexual / straight","160","160","39330","37940"
"In post","2023","Unknown","Bedfordshire and Hertfordshire","Male","LGBO","5","5","[c]","[c]"
"In post","2023","Unknown","Bedfordshire and Hertfordshire","Male","Undeclared","25","25","[c]","[c]"
"In post","2023","Unknown","Bedfordshire and Hertfordshire","Male","Unknown","220","210","33810","30880"
"In post","2023","Unknown","Bedfordshire and Hertfordshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Bedfordshire and Hertfordshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Female","Heterosexual / straight","220","210","34410","29930"
"In post","2023","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Female","LGBO","10","10","[c]","[c]"
"In post","2023","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Female","Undeclared","35","35","36300","34640"
"In post","2023","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Female","Unknown","470","430","31890","29050"
"In post","2023","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Male","Heterosexual / straight","280","275","38610","35830"
"In post","2023","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Male","LGBO","5","5","[c]","[c]"
"In post","2023","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Male","Undeclared","30","30","[c]","[c]"
"In post","2023","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Male","Unknown","550","535","33650","30840"
"In post","2023","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Cheshire","Female","Heterosexual / straight","370","355","36690","34670"
"In post","2023","Unknown","Cheshire","Female","LGBO","35","35","38510","38310"
"In post","2023","Unknown","Cheshire","Female","Undeclared","20","20","[c]","[c]"
"In post","2023","Unknown","Cheshire","Female","Unknown","220","205","30660","28880"
"In post","2023","Unknown","Cheshire","Male","Heterosexual / straight","350","350","39350","38310"
"In post","2023","Unknown","Cheshire","Male","LGBO","25","25","[c]","[c]"
"In post","2023","Unknown","Cheshire","Male","Undeclared","30","30","[c]","[c]"
"In post","2023","Unknown","Cheshire","Male","Unknown","180","175","34510","30320"
"In post","2023","Unknown","Cheshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Cheshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Cornwall and Isles of Scilly","Female","Heterosexual / straight","30","25","27460","22220"
"In post","2023","Unknown","Cornwall and Isles of Scilly","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Cornwall and Isles of Scilly","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Cornwall and Isles of Scilly","Female","Unknown","55","45","29960","25300"
"In post","2023","Unknown","Cornwall and Isles of Scilly","Male","Heterosexual / straight","55","55","29500","22840"
"In post","2023","Unknown","Cornwall and Isles of Scilly","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Cornwall and Isles of Scilly","Male","Undeclared","5","5","[c]","[c]"
"In post","2023","Unknown","Cornwall and Isles of Scilly","Male","Unknown","60","55","28730","25900"
"In post","2023","Unknown","Cornwall and Isles of Scilly","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Cornwall and Isles of Scilly","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Cumbria","Female","Heterosexual / straight","45","40","29800","25920"
"In post","2023","Unknown","Cumbria","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Cumbria","Female","Undeclared","5","5","[c]","[c]"
"In post","2023","Unknown","Cumbria","Female","Unknown","155","130","26100","22150"
"In post","2023","Unknown","Cumbria","Male","Heterosexual / straight","40","40","36940","32500"
"In post","2023","Unknown","Cumbria","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Cumbria","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Cumbria","Male","Unknown","160","160","30000","25920"
"In post","2023","Unknown","Cumbria","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Cumbria","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Derbyshire and Nottinghamshire","Female","Heterosexual / straight","255","230","35200","31080"
"In post","2023","Unknown","Derbyshire and Nottinghamshire","Female","LGBO","20","20","[c]","[c]"
"In post","2023","Unknown","Derbyshire and Nottinghamshire","Female","Undeclared","35","30","36480","30050"
"In post","2023","Unknown","Derbyshire and Nottinghamshire","Female","Unknown","1035","960","29330","27890"
"In post","2023","Unknown","Derbyshire and Nottinghamshire","Male","Heterosexual / straight","175","175","37520","34870"
"In post","2023","Unknown","Derbyshire and Nottinghamshire","Male","LGBO","25","25","[c]","[c]"
"In post","2023","Unknown","Derbyshire and Nottinghamshire","Male","Undeclared","20","20","[c]","[c]"
"In post","2023","Unknown","Derbyshire and Nottinghamshire","Male","Unknown","990","965","31060","28130"
"In post","2023","Unknown","Derbyshire and Nottinghamshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Derbyshire and Nottinghamshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Devon","Female","Heterosexual / straight","160","150","32330","27500"
"In post","2023","Unknown","Devon","Female","LGBO","15","15","[c]","[c]"
"In post","2023","Unknown","Devon","Female","Undeclared","20","20","[c]","[c]"
"In post","2023","Unknown","Devon","Female","Unknown","395","365","27060","23640"
"In post","2023","Unknown","Devon","Male","Heterosexual / straight","200","195","35770","31640"
"In post","2023","Unknown","Devon","Male","LGBO","10","10","[c]","[c]"
"In post","2023","Unknown","Devon","Male","Undeclared","25","25","[c]","[c]"
"In post","2023","Unknown","Devon","Male","Unknown","465","455","30640","27950"
"In post","2023","Unknown","Devon","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Devon","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Dorset and Somerset","Female","Heterosexual / straight","80","75","33580","28080"
"In post","2023","Unknown","Dorset and Somerset","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Dorset and Somerset","Female","Undeclared","10","5","[c]","[c]"
"In post","2023","Unknown","Dorset and Somerset","Female","Unknown","245","220","30400","27610"
"In post","2023","Unknown","Dorset and Somerset","Male","Heterosexual / straight","135","130","32540","27720"
"In post","2023","Unknown","Dorset and Somerset","Male","LGBO","5","5","[c]","[c]"
