"Status","Year","Function_of_post","Region_ITL2","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Legal","Leicestershire, Rutland and Northamptonshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Leicestershire, Rutland and Northamptonshire","SEO","10","10","[c]","[c]"
"In post","2023","Legal","Lincolnshire","AO","5","5","[c]","[c]"
"In post","2023","Legal","Lincolnshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Lincolnshire","G7","15","15","56150","56450"
"In post","2023","Legal","Lincolnshire","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Merseyside","AO","110","100","22570","22870"
"In post","2023","Legal","Merseyside","EO","95","90","27700","27400"
"In post","2023","Legal","Merseyside","G6","15","15","70610","70530"
"In post","2023","Legal","Merseyside","G7","160","150","55000","56190"
"In post","2023","Legal","Merseyside","HEO","35","30","33760","34780"
"In post","2023","Legal","Merseyside","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Merseyside","SEO","35","35","39460","38760"
"In post","2023","Legal","North Eastern Scotland","G6","5","5","[c]","[c]"
"In post","2023","Legal","North Eastern Scotland","G7","30","25","56460","52360"
"In post","2023","Legal","North Eastern Scotland","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","North Yorkshire","AO","10","5","[c]","[c]"
"In post","2023","Legal","North Yorkshire","EO","15","10","27380","27170"
"In post","2023","Legal","North Yorkshire","G6","15","15","74170","75600"
"In post","2023","Legal","North Yorkshire","G7","25","25","59850","59690"
"In post","2023","Legal","North Yorkshire","HEO","10","10","[c]","[c]"
"In post","2023","Legal","North Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Legal","North Yorkshire","SEO","10","10","[c]","[c]"
"In post","2023","Legal","Northern Ireland","AO","10","5","[c]","[c]"
"In post","2023","Legal","Northern Ireland","EO","10","10","28150","27890"
"In post","2023","Legal","Northern Ireland","G7","5","5","[c]","[c]"
"In post","2023","Legal","Northern Ireland","HEO","10","10","35230","35000"
"In post","2023","Legal","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Northern Ireland","SEO","5","5","[c]","[c]"
"In post","2023","Legal","Northumberland, and Tyne and Wear","AA","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Northumberland, and Tyne and Wear","AO","80","70","22290","22870"
"In post","2023","Legal","Northumberland, and Tyne and Wear","EO","70","65","28010","27890"
"In post","2023","Legal","Northumberland, and Tyne and Wear","G6","10","10","[c]","[c]"
"In post","2023","Legal","Northumberland, and Tyne and Wear","G7","100","95","55100","56450"
"In post","2023","Legal","Northumberland, and Tyne and Wear","HEO","40","40","34050","34400"
"In post","2023","Legal","Northumberland, and Tyne and Wear","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Northumberland, and Tyne and Wear","SEO","20","20","39740","38760"
"In post","2023","Legal","Outer London - East and North East","AO","10","10","24050","25600"
"In post","2023","Legal","Outer London - East and North East","EO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Outer London - East and North East","G7","10","10","[c]","[c]"
"In post","2023","Legal","Outer London - East and North East","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Outer London - East and North East","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Outer London - South","AO","10","10","24870","25600"
"In post","2023","Legal","Outer London - South","EO","20","20","30130","29970"
"In post","2023","Legal","Outer London - South","G6","35","35","77090","78600"
"In post","2023","Legal","Outer London - South","G7","35","35","64750","65680"
"In post","2023","Legal","Outer London - South","HEO","15","15","35400","35490"
"In post","2023","Legal","Outer London - South","SCS level","10","10","[c]","[c]"
"In post","2023","Legal","Outer London - South","SEO","20","20","43330","42640"
"In post","2023","Legal","Outer London - West and North West","AO","5","5","[c]","[c]"
"In post","2023","Legal","Outer London - West and North West","EO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Outer London - West and North West","G6","10","10","[c]","[c]"
"In post","2023","Legal","Outer London - West and North West","G7","15","15","60990","60930"
"In post","2023","Legal","Outer London - West and North West","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Outer London - West and North West","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Outer London - West and North West","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Overseas","G7","5","5","[c]","[c]"
"In post","2023","Legal","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Shropshire and Staffordshire","AO","15","15","22750","22870"
"In post","2023","Legal","Shropshire and Staffordshire","EO","15","15","27970","28080"
"In post","2023","Legal","Shropshire and Staffordshire","G6","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Shropshire and Staffordshire","G7","40","35","57420","56450"
"In post","2023","Legal","Shropshire and Staffordshire","HEO","5","5","[c]","[c]"
"In post","2023","Legal","Shropshire and Staffordshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Shropshire and Staffordshire","SEO","10","5","[c]","[c]"
"In post","2023","Legal","South Yorkshire","AO","50","45","22590","22870"
"In post","2023","Legal","South Yorkshire","EO","40","35","27790","27150"
"In post","2023","Legal","South Yorkshire","G6","10","10","68910","68670"
"In post","2023","Legal","South Yorkshire","G7","45","40","54600","54520"
"In post","2023","Legal","South Yorkshire","HEO","15","15","32970","33100"
"In post","2023","Legal","South Yorkshire","SEO","15","10","39470","38760"
"In post","2023","Legal","Southern Scotland","AO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Southern Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Southern Scotland","G6","25","20","74400","74000"
"In post","2023","Legal","Southern Scotland","G7","75","70","55490","52360"
"In post","2023","Legal","Southern Scotland","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Southern Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Surrey, East and West Sussex","AO","40","40","23800","24480"
"In post","2023","Legal","Surrey, East and West Sussex","EO","60","55","29060","28200"
"In post","2023","Legal","Surrey, East and West Sussex","G6","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Surrey, East and West Sussex","G7","85","80","59860","60190"
"In post","2023","Legal","Surrey, East and West Sussex","HEO","10","10","34640","34640"
"In post","2023","Legal","Surrey, East and West Sussex","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Surrey, East and West Sussex","SEO","15","15","41080","40800"
"In post","2023","Legal","Tees Valley and Durham","AO","25","20","22580","22870"
"In post","2023","Legal","Tees Valley and Durham","EO","35","35","27660","27740"
"In post","2023","Legal","Tees Valley and Durham","G6","10","10","[c]","[c]"
"In post","2023","Legal","Tees Valley and Durham","G7","65","60","56210","56450"
"In post","2023","Legal","Tees Valley and Durham","HEO","15","10","34030","34850"
"In post","2023","Legal","Tees Valley and Durham","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Tees Valley and Durham","SEO","15","15","40100","38940"
"In post","2023","Legal","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","West Central Scotland","AO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","West Central Scotland","G6","100","90","72300","74000"
"In post","2023","Legal","West Central Scotland","G7","215","200","56840","55990"
"In post","2023","Legal","West Central Scotland","HEO","20","20","35050","35000"
"In post","2023","Legal","West Central Scotland","SCS level","15","15","87450","85200"
"In post","2023","Legal","West Central Scotland","SEO","25","25","44650","42510"
"In post","2023","Legal","West Midlands","AO","135","130","22790","22870"
"In post","2023","Legal","West Midlands","EO","140","135","27710","26940"
"In post","2023","Legal","West Midlands","G6","35","30","72050","69300"
"In post","2023","Legal","West Midlands","G7","250","230","55070","54800"
"In post","2023","Legal","West Midlands","HEO","55","55","34200","34850"
"In post","2023","Legal","West Midlands","SCS level","10","10","92860","85590"
"In post","2023","Legal","West Midlands","SEO","45","45","40820","39610"
"In post","2023","Legal","West Wales and The Valleys","AO","15","15","22730","22870"
"In post","2023","Legal","West Wales and The Valleys","EO","20","15","27450","26900"
"In post","2023","Legal","West Wales and The Valleys","G6","[c]","[c]","[c]","[c]"
"In post","2023","Legal","West Wales and The Valleys","G7","60","55","56340","56450"
"In post","2023","Legal","West Wales and The Valleys","HEO","10","10","33180","33810"
"In post","2023","Legal","West Wales and The Valleys","SEO","15","15","38890","38760"
"In post","2023","Legal","West Yorkshire","AA","[c]","[c]","[c]","[c]"
"In post","2023","Legal","West Yorkshire","AO","115","105","22660","22870"
"In post","2023","Legal","West Yorkshire","EO","155","145","27890","28120"
"In post","2023","Legal","West Yorkshire","G6","75","70","68080","66620"
"In post","2023","Legal","West Yorkshire","G7","270","250","54270","52840"
"In post","2023","Legal","West Yorkshire","HEO","115","110","35050","34990"
"In post","2023","Legal","West Yorkshire","SCS level","15","15","90300","90660"
"In post","2023","Legal","West Yorkshire","SEO","45","45","40030","38760"
"In post","2023","No function","Bedfordshire and Hertfordshire","AA","195","175","22100","23230"
"In post","2023","No function","Bedfordshire and Hertfordshire","AO","780","735","27910","27520"
"In post","2023","No function","Bedfordshire and Hertfordshire","EO","1170","1065","30030","30120"
"In post","2023","No function","Bedfordshire and Hertfordshire","G6","45","40","72030","68180"
"In post","2023","No function","Bedfordshire and Hertfordshire","G7","105","100","61340","58540"
"In post","2023","No function","Bedfordshire and Hertfordshire","HEO","330","320","36160","35300"
"In post","2023","No function","Bedfordshire and Hertfordshire","SCS level","15","15","98160","98970"
"In post","2023","No function","Bedfordshire and Hertfordshire","SEO","215","200","45220","44330"
"In post","2023","No function","Bedfordshire and Hertfordshire","Unknown","445","415","30280","29050"
"In post","2023","No function","Berkshire, Buckinghamshire and Oxfordshire","AA","400","365","22300","23230"
"In post","2023","No function","Berkshire, Buckinghamshire and Oxfordshire","AO","1540","1445","27930","25750"
"In post","2023","No function","Berkshire, Buckinghamshire and Oxfordshire","EO","1440","1340","30920","29470"
"In post","2023","No function","Berkshire, Buckinghamshire and Oxfordshire","G6","100","90","77250","73960"
"In post","2023","No function","Berkshire, Buckinghamshire and Oxfordshire","G7","250","235","58400","56410"
"In post","2023","No function","Berkshire, Buckinghamshire and Oxfordshire","HEO","630","600","36690","35790"
"In post","2023","No function","Berkshire, Buckinghamshire and Oxfordshire","SCS level","30","25","101580","99360"
"In post","2023","No function","Berkshire, Buckinghamshire and Oxfordshire","SEO","410","385","45240","43410"
"In post","2023","No function","Berkshire, Buckinghamshire and Oxfordshire","Unknown","600","560","31170","29050"
"In post","2023","No function","Cheshire","AA","155","140","22680","23230"
"In post","2023","No function","Cheshire","AO","1015","920","26240","25340"
"In post","2023","No function","Cheshire","EO","1115","1050","31850","30740"
"In post","2023","No function","Cheshire","G6","50","45","71590","70940"
"In post","2023","No function","Cheshire","G7","125","120","56000","54440"
"In post","2023","No function","Cheshire","HEO","520","500","38710","39720"
"In post","2023","No function","Cheshire","SCS level","10","10","89800","86030"
"In post","2023","No function","Cheshire","SEO","295","285","45720","47380"
"In post","2023","No function","Cheshire","Unknown","365","345","29580","26840"
"In post","2023","No function","Cornwall and Isles of Scilly","AA","60","50","20230","19770"
"In post","2023","No function","Cornwall and Isles of Scilly","AO","500","445","21920","21690"
"In post","2023","No function","Cornwall and Isles of Scilly","EO","440","400","27910","28120"
"In post","2023","No function","Cornwall and Isles of Scilly","G6","20","15","73800","67680"
"In post","2023","No function","Cornwall and Isles of Scilly","G7","40","35","58430","54190"
"In post","2023","No function","Cornwall and Isles of Scilly","HEO","115","110","33590","34170"
"In post","2023","No function","Cornwall and Isles of Scilly","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","No function","Cornwall and Isles of Scilly","SEO","70","65","41650","39080"
"In post","2023","No function","Cornwall and Isles of Scilly","Unknown","125","110","29380","26500"
"In post","2023","No function","Cumbria","AA","50","45","22310","23230"
"In post","2023","No function","Cumbria","AO","370","345","24000","22150"
"In post","2023","No function","Cumbria","EO","265","240","28270","28120"
"In post","2023","No function","Cumbria","G6","15","15","67910","66860"
"In post","2023","No function","Cumbria","G7","35","35","56060","51770"
"In post","2023","No function","Cumbria","HEO","85","80","33500","32420"
"In post","2023","No function","Cumbria","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","No function","Cumbria","SEO","65","60","42480","39020"
"In post","2023","No function","Cumbria","Unknown","185","170","30330","29050"
"In post","2023","No function","Derbyshire and Nottinghamshire","AA","380","350","22310","23230"
"In post","2023","No function","Derbyshire and Nottinghamshire","AO","3040","2775","24880","22520"
"In post","2023","No function","Derbyshire and Nottinghamshire","EO","2785","2570","28340","28120"
"In post","2023","No function","Derbyshire and Nottinghamshire","G6","170","165","72610","71300"
"In post","2023","No function","Derbyshire and Nottinghamshire","G7","525","505","57570","56870"
"In post","2023","No function","Derbyshire and Nottinghamshire","HEO","1565","1490","34730","34760"
"In post","2023","No function","Derbyshire and Nottinghamshire","SCS level","40","40","95670","93610"
"In post","2023","No function","Derbyshire and Nottinghamshire","SEO","870","830","43510","42510"
"In post","2023","No function","Derbyshire and Nottinghamshire","Unknown","885","810","29470","29050"
"In post","2023","No function","Devon","AA","275","250","21350","20810"
"In post","2023","No function","Devon","AO","1695","1490","24730","22220"
"In post","2023","No function","Devon","EO","1455","1280","28550","28120"
"In post","2023","No function","Devon","G6","80","70","73680","67750"
"In post","2023","No function","Devon","G7","165","155","56230","52250"
"In post","2023","No function","Devon","HEO","550","510","35220","34170"
"In post","2023","No function","Devon","SCS level","20","15","92160","92020"
"In post","2023","No function","Devon","SEO","340","320","43720","41660"
"In post","2023","No function","Devon","Unknown","405","365","30400","26840"
"In post","2023","No function","Dorset and Somerset","AA","275","250","21790","23230"
"In post","2023","No function","Dorset and Somerset","AO","1050","970","25820","23390"
"In post","2023","No function","Dorset and Somerset","EO","1120","1005","28460","28120"
"In post","2023","No function","Dorset and Somerset","G6","55","50","75920","73100"
"In post","2023","No function","Dorset and Somerset","G7","110","110","57150","55470"
"In post","2023","No function","Dorset and Somerset","HEO","610","570","35160","34370"
"In post","2023","No function","Dorset and Somerset","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","No function","Dorset and Somerset","SEO","345","330","44190","43890"
"In post","2023","No function","Dorset and Somerset","Unknown","395","355","29270","26840"
"In post","2023","No function","East Anglia","AA","785","710","22160","23230"
"In post","2023","No function","East Anglia","AO","3360","3075","26350","24320"
"In post","2023","No function","East Anglia","EO","2395","2190","28790","28120"
"In post","2023","No function","East Anglia","G6","110","105","73010","70030"
"In post","2023","No function","East Anglia","G7","265","260","57610","54470"
"In post","2023","No function","East Anglia","HEO","1180","1130","34670","34170"
"In post","2023","No function","East Anglia","SCS level","35","35","108410","106090"
"In post","2023","No function","East Anglia","SEO","630","600","44400","42030"
"In post","2023","No function","East Anglia","Unknown","985","900","29120","26840"
"In post","2023","No function","East Wales","AA","340","320","21660","22520"
"In post","2023","No function","East Wales","AO","3645","3290","23810","22520"
"In post","2023","No function","East Wales","EO","3145","2945","27900","28120"
"In post","2023","No function","East Wales","G6","195","190","67740","67010"
"In post","2023","No function","East Wales","G7","715","690","56670","57580"
"In post","2023","No function","East Wales","HEO","1730","1660","34040","34700"
"In post","2023","No function","East Wales","SCS level","65","65","82330","76430"
"In post","2023","No function","East Wales","SEO","1010","980","42220","42140"
"In post","2023","No function","East Wales","Unknown","685","640","30190","29050"
"In post","2023","No function","East Yorkshire and Northern Lincolnshire","AA","290","270","22790","23230"
"In post","2023","No function","East Yorkshire and Northern Lincolnshire","AO","1660","1495","27060","28880"
"In post","2023","No function","East Yorkshire and Northern Lincolnshire","EO","1190","1080","29050","28120"
"In post","2023","No function","East Yorkshire and Northern Lincolnshire","G6","15","15","73830","71180"
"In post","2023","No function","East Yorkshire and Northern Lincolnshire","G7","60","60","56960","54260"
"In post","2023","No function","East Yorkshire and Northern Lincolnshire","HEO","365","340","34940","34300"
"In post","2023","No function","East Yorkshire and Northern Lincolnshire","SEO","170","160","44930","41910"
"In post","2023","No function","East Yorkshire and Northern Lincolnshire","Unknown","460","425","30330","29050"
"In post","2023","No function","Eastern Scotland","AA","270","240","21910","22080"
"In post","2023","No function","Eastern Scotland","AO","2985","2735","23690","22520"
"In post","2023","No function","Eastern Scotland","EO","3300","3040","31030","28700"
"In post","2023","No function","Eastern Scotland","G6","115","110","73540","71300"
"In post","2023","No function","Eastern Scotland","G7","310","300","56010","55990"
"In post","2023","No function","Eastern Scotland","HEO","1210","1155","36410","35000"
"In post","2023","No function","Eastern Scotland","SCS level","30","30","80270","80430"
"In post","2023","No function","Eastern Scotland","SEO","485","455","44100","42510"
"In post","2023","No function","Essex","AA","135","115","21750","22600"
"In post","2023","No function","Essex","AO","955","875","25640","25610"
"In post","2023","No function","Essex","EO","1550","1410","29760","31280"
"In post","2023","No function","Essex","G6","30","30","74560","70530"
"In post","2023","No function","Essex","G7","70","65","58830","54260"
"In post","2023","No function","Essex","HEO","340","320","34880","33270"
"In post","2023","No function","Essex","SCS level","15","10","105970","106090"
"In post","2023","No function","Essex","SEO","180","175","44460","42930"
"In post","2023","No function","Essex","Unknown","505","465","29500","26840"
"In post","2023","No function","Gloucestershire, Wiltshire and Bath/Bristol area","AA","340","300","21740","21380"
"In post","2023","No function","Gloucestershire, Wiltshire and Bath/Bristol area","AO","2910","2690","23960","22220"
"In post","2023","No function","Gloucestershire, Wiltshire and Bath/Bristol area","EO","2810","2585","28230","28120"
"In post","2023","No function","Gloucestershire, Wiltshire and Bath/Bristol area","G6","520","495","70780","69430"
"In post","2023","No function","Gloucestershire, Wiltshire and Bath/Bristol area","G7","1475","1425","54980","54510"
"In post","2023","No function","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","2910","2765","33710","33480"
"In post","2023","No function","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","130","125","99910","95070"
"In post","2023","No function","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","2715","2610","42250","42140"
"In post","2023","No function","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","820","750","30270","29050"
"In post","2023","No function","Greater Manchester","AA","395","355","22070","23230"
"In post","2023","No function","Greater Manchester","AO","4255","3885","23400","22400"
"In post","2023","No function","Greater Manchester","EO","4275","4000","27770","28120"
"In post","2023","No function","Greater Manchester","G6","225","215","69140","69060"
"In post","2023","No function","Greater Manchester","G7","755","735","54890","54260"
"In post","2023","No function","Greater Manchester","HEO","2200","2125","33780","34400"
"In post","2023","No function","Greater Manchester","SCS level","65","65","92890","81600"
"In post","2023","No function","Greater Manchester","SEO","1180","1145","41550","41070"
"In post","2023","No function","Greater Manchester","Unknown","1400","1325","29660","26840"
"In post","2023","No function","Hampshire and Isle of Wight","AA","720","570","21290","20750"
"In post","2023","No function","Hampshire and Isle of Wight","AO","2765","2340","23890","22220"
"In post","2023","No function","Hampshire and Isle of Wight","EO","2180","2030","28360","28120"
"In post","2023","No function","Hampshire and Isle of Wight","G6","155","140","74880","67730"
"In post","2023","No function","Hampshire and Isle of Wight","G7","395","385","59450","55290"
"In post","2023","No function","Hampshire and Isle of Wight","HEO","1150","1095","34710","34300"
"In post","2023","No function","Hampshire and Isle of Wight","SCS level","35","30","103210","104220"
"In post","2023","No function","Hampshire and Isle of Wight","SEO","640","615","43260","41800"
"In post","2023","No function","Hampshire and Isle of Wight","Unknown","595","545","29780","26840"
"In post","2023","No function","Herefordshire, Worcestershire and Warwickshire","AA","245","225","22320","23230"
"In post","2023","No function","Herefordshire, Worcestershire and Warwickshire","AO","1015","955","26260","25340"
"In post","2023","No function","Herefordshire, Worcestershire and Warwickshire","EO","785","730","29010","28120"
"In post","2023","No function","Herefordshire, Worcestershire and Warwickshire","G6","35","30","76830","74390"
"In post","2023","No function","Herefordshire, Worcestershire and Warwickshire","G7","85","80","57650","52680"
"In post","2023","No function","Herefordshire, Worcestershire and Warwickshire","HEO","255","245","34990","34170"
"In post","2023","No function","Herefordshire, Worcestershire and Warwickshire","SCS level","10","10","[c]","[c]"
"In post","2023","No function","Herefordshire, Worcestershire and Warwickshire","SEO","180","170","44960","44330"
"In post","2023","No function","Herefordshire, Worcestershire and Warwickshire","Unknown","430","395","30620","29050"
"In post","2023","No function","Highlands and Islands","AA","80","65","21160","21380"
"In post","2023","No function","Highlands and Islands","AO","305","285","23170","22220"
"In post","2023","No function","Highlands and Islands","EO","375","340","29510","28120"
"In post","2023","No function","Highlands and Islands","G6","10","5","[c]","[c]"
"In post","2023","No function","Highlands and Islands","G7","10","10","57870","54260"
"In post","2023","No function","Highlands and Islands","HEO","110","105","35130","34170"
"In post","2023","No function","Highlands and Islands","SEO","40","35","41850","41130"
"In post","2023","No function","Inner London - East","AA","205","190","24890","23670"
"In post","2023","No function","Inner London - East","AO","1645","1515","29230","26550"
"In post","2023","No function","Inner London - East","EO","2765","2595","33120","32520"
"In post","2023","No function","Inner London - East","G6","270","260","74240","75630"
"In post","2023","No function","Inner London - East","G7","615","600","61850","62770"
"In post","2023","No function","Inner London - East","HEO","1520","1475","40390","39790"
"In post","2023","No function","Inner London - East","SCS level","100","100","101170","92370"
"In post","2023","No function","Inner London - East","SEO","750","730","48040","46440"
"In post","2023","No function","Inner London - East","Unknown","1105","1050","35930","33050"
"In post","2023","No function","Inner London - West","AA","425","405","24790","23500"
"In post","2023","No function","Inner London - West","AO","2265","2145","28570","25900"
"In post","2023","No function","Inner London - West","EO","3895","3785","30660","29890"
"In post","2023","No function","Inner London - West","G6","3750","3620","68940","67700"
"In post","2023","No function","Inner London - West","G7","8890","8685","57140","55740"
"In post","2023","No function","Inner London - West","HEO","6220","6130","36140","35530"
"In post","2023","No function","Inner London - West","SCS level","2180","2095","89260","79640"
"In post","2023","No function","Inner London - West","SEO","6350","6225","43400","43000"
"In post","2023","No function","Inner London - West","Unknown","220","210","36370","34820"
"In post","2023","No function","Kent","AA","370","345","22510","23230"
"In post","2023","No function","Kent","AO","2155","2025","27290","25610"
"In post","2023","No function","Kent","EO","3405","3160","28950","27650"
"In post","2023","No function","Kent","G6","55","50","76200","73100"
"In post","2023","No function","Kent","G7","130","125","58240","54260"
"In post","2023","No function","Kent","HEO","920","880","35260","32610"
"In post","2023","No function","Kent","SCS level","10","10","100550","101200"
"In post","2023","No function","Kent","SEO","400","385","44610","42080"
"In post","2023","No function","Kent","Unknown","580","540","29610","27530"
"In post","2023","No function","Lancashire","AA","440","385","22350","23230"
"In post","2023","No function","Lancashire","AO","4895","4370","23850","21690"
"In post","2023","No function","Lancashire","EO","3825","3475","28530","28120"
"In post","2023","No function","Lancashire","G6","85","80","74900","73100"
"In post","2023","No function","Lancashire","G7","160","150","55960","52330"
"In post","2023","No function","Lancashire","HEO","850","790","35280","34170"
"In post","2023","No function","Lancashire","SCS level","20","20","91400","85460"
"In post","2023","No function","Lancashire","SEO","390","370","43940","42460"
"In post","2023","No function","Lancashire","Unknown","765","725","29690","26840"
"In post","2023","No function","Leicestershire, Rutland and Northamptonshire","AA","270","245","21960","23230"
"In post","2023","No function","Leicestershire, Rutland and Northamptonshire","AO","1995","1785","24740","21780"
"In post","2023","No function","Leicestershire, Rutland and Northamptonshire","EO","1505","1390","28500","28120"
"In post","2023","No function","Leicestershire, Rutland and Northamptonshire","G6","50","45","74610","73100"
"In post","2023","No function","Leicestershire, Rutland and Northamptonshire","G7","85","85","56900","52770"
"In post","2023","No function","Leicestershire, Rutland and Northamptonshire","HEO","485","460","35200","34170"
"In post","2023","No function","Leicestershire, Rutland and Northamptonshire","SCS level","5","5","[c]","[c]"
"In post","2023","No function","Leicestershire, Rutland and Northamptonshire","SEO","240","230","45420","44330"
"In post","2023","No function","Leicestershire, Rutland and Northamptonshire","Unknown","650","605","30100","29050"
"In post","2023","No function","Lincolnshire","AA","240","225","21960","21810"
"In post","2023","No function","Lincolnshire","AO","885","825","25930","24070"
"In post","2023","No function","Lincolnshire","EO","600","550","29040","28120"
"In post","2023","No function","Lincolnshire","G6","35","30","74660","73900"
"In post","2023","No function","Lincolnshire","G7","50","50","58410","54440"
"In post","2023","No function","Lincolnshire","HEO","280","265","35120","34170"
"In post","2023","No function","Lincolnshire","SCS level","5","5","[c]","[c]"
"In post","2023","No function","Lincolnshire","SEO","180","175","44940","43430"
"In post","2023","No function","Lincolnshire","Unknown","250","240","29740","26840"
"In post","2023","No function","Merseyside","AA","415","360","20540","19500"
"In post","2023","No function","Merseyside","AO","6335","5645","22640","22400"
"In post","2023","No function","Merseyside","EO","5860","5410","27190","27450"
"In post","2023","No function","Merseyside","G6","160","155","69390","68210"
"In post","2023","No function","Merseyside","G7","620","605","56340","55250"
"In post","2023","No function","Merseyside","HEO","2285","2195","33510","33960"
"In post","2023","No function","Merseyside","SCS level","50","50","90410","80400"
"In post","2023","No function","Merseyside","SEO","1165","1125","41840","40620"
"In post","2023","No function","Merseyside","Unknown","910","860","29510","26840"
"In post","2023","No function","North Eastern Scotland","AA","45","35","22330","22080"
"In post","2023","No function","North Eastern Scotland","AO","265","245","24420","24490"
"In post","2023","No function","North Eastern Scotland","EO","400","365","30630","28120"
"In post","2023","No function","North Eastern Scotland","G6","10","10","77460","70800"
"In post","2023","No function","North Eastern Scotland","G7","40","35","74040","61020"
"In post","2023","No function","North Eastern Scotland","HEO","115","110","40050","37940"
"In post","2023","No function","North Eastern Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","No function","North Eastern Scotland","SEO","135","125","70180","78140"
"In post","2023","No function","North Yorkshire","AA","160","150","20480","19770"
"In post","2023","No function","North Yorkshire","AO","570","525","23160","22220"
"In post","2023","No function","North Yorkshire","EO","610","575","27990","27740"
"In post","2023","No function","North Yorkshire","G6","90","85","70360","65030"
"In post","2023","No function","North Yorkshire","G7","235","225","54320","50690"
"In post","2023","No function","North Yorkshire","HEO","400","380","33650","32800"
"In post","2023","No function","North Yorkshire","SCS level","25","20","90750","91630"
"In post","2023","No function","North Yorkshire","SEO","295","285","40370","38580"
"In post","2023","No function","North Yorkshire","Unknown","270","245","30600","29050"
"In post","2023","No function","Northern Ireland","AA","100","95","20910","20520"
"In post","2023","No function","Northern Ireland","AO","1145","1045","22600","22520"
"In post","2023","No function","Northern Ireland","EO","875","830","27940","27890"
"In post","2023","No function","Northern Ireland","G6","45","40","72900","71300"
"In post","2023","No function","Northern Ireland","G7","170","165","56570","56870"
"In post","2023","No function","Northern Ireland","HEO","540","525","34940","34700"
"In post","2023","No function","Northern Ireland","SCS level","5","5","[c]","[c]"
"In post","2023","No function","Northern Ireland","SEO","225","215","41480","42140"
"In post","2023","No function","Northumberland, and Tyne and Wear","AA","425","320","22030","22520"
"In post","2023","No function","Northumberland, and Tyne and Wear","AO","6220","5265","22140","22520"
"In post","2023","No function","Northumberland, and Tyne and Wear","EO","4240","3860","27980","28120"
"In post","2023","No function","Northumberland, and Tyne and Wear","G6","145","140","68010","67880"
"In post","2023","No function","Northumberland, and Tyne and Wear","G7","455","435","54850","55780"
"In post","2023","No function","Northumberland, and Tyne and Wear","HEO","1805","1725","34350","34700"
"In post","2023","No function","Northumberland, and Tyne and Wear","SCS level","35","35","94620","84650"
"In post","2023","No function","Northumberland, and Tyne and Wear","SEO","750","720","41730","42140"
"In post","2023","No function","Northumberland, and Tyne and Wear","Unknown","615","575","29800","29050"
"In post","2023","No function","Outer London - East and North East","AA","265","250","25840","26630"
"In post","2023","No function","Outer London - East and North East","AO","1120","1025","29120","25610"
"In post","2023","No function","Outer London - East and North East","EO","1395","1275","32750","32520"
"In post","2023","No function","Outer London - East and North East","G6","20","20","73160","72550"
"In post","2023","No function","Outer London - East and North East","G7","35","35","64050","61590"
"In post","2023","No function","Outer London - East and North East","HEO","240","235","39240","39150"
