"Status","Year","Age","Organisation","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","60-64","Office of the Public Guardian","East Midlands (England)","Male","20","15","[c]","[c]"
"In post","2023","60-64","Office of the Public Guardian","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Office of the Public Guardian","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Office of the Public Guardian","West Midlands (England)","Female","35","25","24770","21780"
"In post","2023","60-64","Office of the Public Guardian","West Midlands (England)","Male","15","15","[c]","[c]"
"In post","2023","60-64","Office of the Scottish Charity Regulator","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Office of the Scottish Charity Regulator","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Office of the Secretary of State for Wales","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Office of the Secretary of State for Wales","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Office of the Secretary of State for Wales","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Office of the Secretary of State for Wales","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Planning Inspectorate","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Planning Inspectorate","East Midlands (England)","Male","5","5","[c]","[c]"
"In post","2023","60-64","Planning Inspectorate","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Planning Inspectorate","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Planning Inspectorate","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Planning Inspectorate","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Planning Inspectorate","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Planning Inspectorate","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Planning Inspectorate","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Planning Inspectorate","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Planning Inspectorate","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Planning Inspectorate","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Planning Inspectorate","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Planning Inspectorate","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Planning Inspectorate","South West (England)","Female","10","10","[c]","[c]"
"In post","2023","60-64","Planning Inspectorate","South West (England)","Male","15","15","[c]","[c]"
"In post","2023","60-64","Planning Inspectorate","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Planning Inspectorate","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Planning Inspectorate","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Planning Inspectorate","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Planning Inspectorate","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Planning Inspectorate","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Queen Elizabeth II Centre","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Queen Elizabeth II Centre","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Registers of Scotland","Scotland","Female","45","40","33560","32510"
"In post","2023","60-64","Registers of Scotland","Scotland","Male","40","35","35240","32510"
"In post","2023","60-64","Revenue Scotland","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Revenue Scotland","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Royal Fleet Auxiliary","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Royal Fleet Auxiliary","Unknown","Male","130","130","45460","41200"
"In post","2023","60-64","Rural Payments Agency","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Rural Payments Agency","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Rural Payments Agency","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Rural Payments Agency","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Rural Payments Agency","North East (England)","Female","15","10","[c]","[c]"
"In post","2023","60-64","Rural Payments Agency","North East (England)","Male","10","10","[c]","[c]"
"In post","2023","60-64","Rural Payments Agency","North West (England)","Female","55","45","24940","22150"
"In post","2023","60-64","Rural Payments Agency","North West (England)","Male","30","25","[c]","[c]"
"In post","2023","60-64","Rural Payments Agency","South East (England)","Female","10","10","[c]","[c]"
"In post","2023","60-64","Rural Payments Agency","South East (England)","Male","15","15","[c]","[c]"
"In post","2023","60-64","Rural Payments Agency","South West (England)","Female","20","20","[c]","[c]"
"In post","2023","60-64","Rural Payments Agency","South West (England)","Male","15","10","[c]","[c]"
"In post","2023","60-64","Rural Payments Agency","West Midlands (England)","Female","10","10","[c]","[c]"
"In post","2023","60-64","Rural Payments Agency","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Rural Payments Agency","Yorkshire and The Humber","Female","10","10","[c]","[c]"
"In post","2023","60-64","Rural Payments Agency","Yorkshire and The Humber","Male","15","10","[c]","[c]"
"In post","2023","60-64","Scottish Courts and Tribunals Service","Scotland","Female","110","90","27740","25060"
"In post","2023","60-64","Scottish Courts and Tribunals Service","Scotland","Male","80","65","27410","23190"
"In post","2023","60-64","Scottish Fiscal Commission","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Scottish Fiscal Commission","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Scottish Forestry","Scotland","Female","5","5","[c]","[c]"
"In post","2023","60-64","Scottish Forestry","Scotland","Male","10","10","[c]","[c]"
"In post","2023","60-64","Scottish Government (excl. agencies)","Scotland","Female","200","170","47330","42860"
"In post","2023","60-64","Scottish Government (excl. agencies)","Scotland","Male","255","230","49340","43330"
"In post","2023","60-64","Scottish Housing Regulator","Scotland","Female","5","5","[c]","[c]"
"In post","2023","60-64","Scottish Housing Regulator","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Scottish Prison Service","Scotland","Female","50","40","35490","35930"
"In post","2023","60-64","Scottish Prison Service","Scotland","Male","325","210","37710","37060"
"In post","2023","60-64","Scottish Public Pensions Agency","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Scottish Public Pensions Agency","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Scottish Public Pensions Agency","Scotland","Female","15","15","[c]","[c]"
"In post","2023","60-64","Scottish Public Pensions Agency","Scotland","Male","10","10","[c]","[c]"
"In post","2023","60-64","Serious Fraud Office","London","Female","10","10","[c]","[c]"
"In post","2023","60-64","Serious Fraud Office","London","Male","15","15","[c]","[c]"
"In post","2023","60-64","Social Security Scotland","Scotland","Female","90","80","30130","29100"
"In post","2023","60-64","Social Security Scotland","Scotland","Male","45","40","32000","29100"
"In post","2023","60-64","Standards and Testing Agency","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Standards and Testing Agency","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Standards and Testing Agency","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Standards and Testing Agency","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Standards and Testing Agency","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Standards and Testing Agency","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Student Awards Agency for Scotland","Scotland","Female","5","5","[c]","[c]"
"In post","2023","60-64","Student Awards Agency for Scotland","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Submarine Delivery Agency","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Submarine Delivery Agency","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Submarine Delivery Agency","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Submarine Delivery Agency","North West (England)","Male","20","20","[c]","[c]"
"In post","2023","60-64","Submarine Delivery Agency","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Submarine Delivery Agency","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Submarine Delivery Agency","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Submarine Delivery Agency","Scotland","Male","10","5","[c]","[c]"
"In post","2023","60-64","Submarine Delivery Agency","South West (England)","Female","25","20","[c]","[c]"
"In post","2023","60-64","Submarine Delivery Agency","South West (England)","Male","90","80","54420","48060"
"In post","2023","60-64","Teaching Regulation Agency","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Teaching Regulation Agency","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","The Insolvency Service","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","The Insolvency Service","East Midlands (England)","Male","5","5","[c]","[c]"
"In post","2023","60-64","The Insolvency Service","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","The Insolvency Service","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","The Insolvency Service","London","Female","15","15","[c]","[c]"
"In post","2023","60-64","The Insolvency Service","London","Male","15","15","[c]","[c]"
"In post","2023","60-64","The Insolvency Service","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","The Insolvency Service","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","The Insolvency Service","North West (England)","Female","15","15","[c]","[c]"
"In post","2023","60-64","The Insolvency Service","North West (England)","Male","5","5","[c]","[c]"
"In post","2023","60-64","The Insolvency Service","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","The Insolvency Service","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","The Insolvency Service","South East (England)","Female","10","10","[c]","[c]"
"In post","2023","60-64","The Insolvency Service","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","The Insolvency Service","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","The Insolvency Service","South West (England)","Male","5","5","[c]","[c]"
"In post","2023","60-64","The Insolvency Service","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","The Insolvency Service","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","The Insolvency Service","West Midlands (England)","Female","15","15","[c]","[c]"
"In post","2023","60-64","The Insolvency Service","West Midlands (England)","Male","15","10","[c]","[c]"
"In post","2023","60-64","The Insolvency Service","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","The Insolvency Service","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","The National Archives","London","Female","20","20","[c]","[c]"
"In post","2023","60-64","The National Archives","London","Male","25","25","[c]","[c]"
"In post","2023","60-64","Transport Scotland","Scotland","Female","15","10","[c]","[c]"
"In post","2023","60-64","Transport Scotland","Scotland","Male","20","15","[c]","[c]"
"In post","2023","60-64","UK Debt Management Office","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","UK Debt Management Office","London","Male","10","10","[c]","[c]"
"In post","2023","60-64","UK Export Finance","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","UK Export Finance","London","Male","15","15","[c]","[c]"
"In post","2023","60-64","UK Export Finance","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","UK Export Finance","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","UK Export Finance","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","UK Export Finance","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","UK Export Finance","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","UK Export Finance","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","UK Export Finance","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","UK Export Finance","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","UK Health Security Agency","East Midlands (England)","Female","5","5","[c]","[c]"
"In post","2023","60-64","UK Health Security Agency","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","UK Health Security Agency","East of England","Female","15","10","[c]","[c]"
"In post","2023","60-64","UK Health Security Agency","East of England","Male","10","5","[c]","[c]"
"In post","2023","60-64","UK Health Security Agency","London","Female","80","70","54260","39690"
"In post","2023","60-64","UK Health Security Agency","London","Male","55","50","61600","53660"
"In post","2023","60-64","UK Health Security Agency","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","UK Health Security Agency","North East (England)","Male","5","5","[c]","[c]"
"In post","2023","60-64","UK Health Security Agency","North West (England)","Female","15","10","[c]","[c]"
"In post","2023","60-64","UK Health Security Agency","North West (England)","Male","10","5","[c]","[c]"
"In post","2023","60-64","UK Health Security Agency","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","UK Health Security Agency","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","UK Health Security Agency","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","UK Health Security Agency","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","UK Health Security Agency","South East (England)","Female","15","15","[c]","[c]"
"In post","2023","60-64","UK Health Security Agency","South East (England)","Male","20","15","[c]","[c]"
"In post","2023","60-64","UK Health Security Agency","South West (England)","Female","35","30","46650","39590"
"In post","2023","60-64","UK Health Security Agency","South West (England)","Male","30","30","60410","53660"
"In post","2023","60-64","UK Health Security Agency","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","UK Health Security Agency","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","UK Health Security Agency","West Midlands (England)","Female","20","15","[c]","[c]"
"In post","2023","60-64","UK Health Security Agency","West Midlands (England)","Male","10","5","[c]","[c]"
"In post","2023","60-64","UK Health Security Agency","Yorkshire and The Humber","Female","10","10","[c]","[c]"
"In post","2023","60-64","UK Health Security Agency","Yorkshire and The Humber","Male","5","5","[c]","[c]"
"In post","2023","60-64","UK Hydrographic Office","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","UK Hydrographic Office","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","UK Hydrographic Office","South West (England)","Female","20","15","[c]","[c]"
"In post","2023","60-64","UK Hydrographic Office","South West (England)","Male","45","35","41250","37570"
"In post","2023","60-64","UK Space Agency","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","UK Space Agency","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","UK Space Agency","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","UK Space Agency","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","UK Statistics Authority","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","UK Statistics Authority","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","UK Statistics Authority","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","UK Statistics Authority","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","UK Statistics Authority","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","UK Statistics Authority","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","UK Statistics Authority","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","UK Statistics Authority","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","UK Statistics Authority","South East (England)","Female","190","130","25070","21200"
"In post","2023","60-64","UK Statistics Authority","South East (England)","Male","170","125","26090","21200"
"In post","2023","60-64","UK Statistics Authority","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","UK Statistics Authority","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","UK Statistics Authority","Wales","Female","80","65","31560","25830"
"In post","2023","60-64","UK Statistics Authority","Wales","Male","50","45","36790","34560"
"In post","2023","60-64","UK Statistics Authority","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","UK Statistics Authority","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","UK Supreme Court","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","UK Supreme Court","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Valuation Office Agency","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Valuation Office Agency","East Midlands (England)","Male","10","5","[c]","[c]"
"In post","2023","60-64","Valuation Office Agency","East of England","Female","15","15","[c]","[c]"
"In post","2023","60-64","Valuation Office Agency","East of England","Male","10","10","[c]","[c]"
"In post","2023","60-64","Valuation Office Agency","London","Female","35","30","36540","32590"
"In post","2023","60-64","Valuation Office Agency","London","Male","30","25","45890","39140"
"In post","2023","60-64","Valuation Office Agency","North East (England)","Female","20","20","[c]","[c]"
"In post","2023","60-64","Valuation Office Agency","North East (England)","Male","15","10","[c]","[c]"
"In post","2023","60-64","Valuation Office Agency","North West (England)","Female","15","15","[c]","[c]"
"In post","2023","60-64","Valuation Office Agency","North West (England)","Male","15","15","[c]","[c]"
"In post","2023","60-64","Valuation Office Agency","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Valuation Office Agency","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Valuation Office Agency","South East (England)","Female","15","10","[c]","[c]"
"In post","2023","60-64","Valuation Office Agency","South East (England)","Male","20","15","[c]","[c]"
"In post","2023","60-64","Valuation Office Agency","South West (England)","Female","35","30","28540","22520"
"In post","2023","60-64","Valuation Office Agency","South West (England)","Male","30","25","36550","34730"
"In post","2023","60-64","Valuation Office Agency","Wales","Female","10","5","[c]","[c]"
"In post","2023","60-64","Valuation Office Agency","Wales","Male","5","5","[c]","[c]"
"In post","2023","60-64","Valuation Office Agency","West Midlands (England)","Female","15","10","[c]","[c]"
"In post","2023","60-64","Valuation Office Agency","West Midlands (England)","Male","20","15","[c]","[c]"
"In post","2023","60-64","Valuation Office Agency","Yorkshire and The Humber","Female","20","15","[c]","[c]"
"In post","2023","60-64","Valuation Office Agency","Yorkshire and The Humber","Male","20","15","[c]","[c]"
"In post","2023","60-64","Vehicle Certification Agency","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Vehicle Certification Agency","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Vehicle Certification Agency","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Vehicle Certification Agency","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Vehicle Certification Agency","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Vehicle Certification Agency","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Vehicle Certification Agency","South West (England)","Female","5","5","[c]","[c]"
"In post","2023","60-64","Vehicle Certification Agency","South West (England)","Male","10","5","[c]","[c]"
"In post","2023","60-64","Veterinary Medicines Directorate","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Veterinary Medicines Directorate","South East (England)","Male","5","5","[c]","[c]"
"In post","2023","60-64","Water Services Regulation Authority","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Water Services Regulation Authority","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Water Services Regulation Authority","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Water Services Regulation Authority","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Welsh Government (excl. agencies)","Wales","Female","275","240","41470","39690"
"In post","2023","60-64","Welsh Government (excl. agencies)","Wales","Male","210","185","49080","49370"
"In post","2023","60-64","Welsh Revenue Authority","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Welsh Revenue Authority","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Wilton Park","South East (England)","Female","10","10","[c]","[c]"
"In post","2023","60-64","Wilton Park","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","65+","Accountant in Bankruptcy","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Accountant in Bankruptcy","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","65+","Advisory, Conciliation and Arbitration Service","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Advisory, Conciliation and Arbitration Service","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","65+","Advisory, Conciliation and Arbitration Service","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Advisory, Conciliation and Arbitration Service","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2023","65+","Advisory, Conciliation and Arbitration Service","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Advisory, Conciliation and Arbitration Service","London","Male","5","5","[c]","[c]"
"In post","2023","65+","Advisory, Conciliation and Arbitration Service","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Advisory, Conciliation and Arbitration Service","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","65+","Advisory, Conciliation and Arbitration Service","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Advisory, Conciliation and Arbitration Service","North West (England)","Male","5","5","[c]","[c]"
"In post","2023","65+","Advisory, Conciliation and Arbitration Service","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Advisory, Conciliation and Arbitration Service","Scotland","Male","5","5","[c]","[c]"
"In post","2023","65+","Advisory, Conciliation and Arbitration Service","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Advisory, Conciliation and Arbitration Service","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","65+","Advisory, Conciliation and Arbitration Service","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Advisory, Conciliation and Arbitration Service","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","65+","Advisory, Conciliation and Arbitration Service","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Advisory, Conciliation and Arbitration Service","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2023","65+","Advisory, Conciliation and Arbitration Service","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Advisory, Conciliation and Arbitration Service","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","65+","Advisory, Conciliation and Arbitration Service","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Advisory, Conciliation and Arbitration Service","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2023","65+","Animal and Plant Health Agency","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Animal and Plant Health Agency","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","65+","Animal and Plant Health Agency","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Animal and Plant Health Agency","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2023","65+","Animal and Plant Health Agency","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Animal and Plant Health Agency","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","65+","Animal and Plant Health Agency","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Animal and Plant Health Agency","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","65+","Animal and Plant Health Agency","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Animal and Plant Health Agency","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","65+","Animal and Plant Health Agency","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Animal and Plant Health Agency","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","65+","Animal and Plant Health Agency","South East (England)","Female","15","15","[c]","[c]"
"In post","2023","65+","Animal and Plant Health Agency","South East (England)","Male","10","10","[c]","[c]"
"In post","2023","65+","Animal and Plant Health Agency","South West (England)","Female","10","10","[c]","[c]"
"In post","2023","65+","Animal and Plant Health Agency","South West (England)","Male","10","5","[c]","[c]"
"In post","2023","65+","Animal and Plant Health Agency","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Animal and Plant Health Agency","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2023","65+","Animal and Plant Health Agency","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Animal and Plant Health Agency","West Midlands (England)","Male","10","5","[c]","[c]"
"In post","2023","65+","Animal and Plant Health Agency","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Animal and Plant Health Agency","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2023","65+","Building Digital UK","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Building Digital UK","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2023","65+","Cabinet Office (excl. agencies)","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Cabinet Office (excl. agencies)","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2023","65+","Cabinet Office (excl. agencies)","London","Female","15","15","[c]","[c]"
"In post","2023","65+","Cabinet Office (excl. agencies)","London","Male","20","20","[c]","[c]"
"In post","2023","65+","Cabinet Office (excl. agencies)","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Cabinet Office (excl. agencies)","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","65+","Cabinet Office (excl. agencies)","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Cabinet Office (excl. agencies)","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","65+","Cabinet Office (excl. agencies)","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Cabinet Office (excl. agencies)","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","65+","Cabinet Office (excl. agencies)","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Cabinet Office (excl. agencies)","South East (England)","Male","5","5","[c]","[c]"
"In post","2023","65+","Cabinet Office (excl. agencies)","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Cabinet Office (excl. agencies)","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","65+","Cabinet Office (excl. agencies)","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Cabinet Office (excl. agencies)","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","65+","Cabinet Office (excl. agencies)","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Cabinet Office (excl. agencies)","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
