"Status","Year","Function_of_post","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Project Delivery","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Digital, Data and Technology","Heterosexual / straight","55","55","51250","51840"
"In post","2023","Project Delivery","Digital, Data and Technology","LGBO","5","5","[c]","[c]"
"In post","2023","Project Delivery","Digital, Data and Technology","Undeclared","5","5","[c]","[c]"
"In post","2023","Project Delivery","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Finance","Heterosexual / straight","35","35","77110","63340"
"In post","2023","Project Delivery","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Human Resources","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Project Delivery","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Inspector of Education and Training","Heterosexual / straight","55","55","78060","78500"
"In post","2023","Project Delivery","Inspector of Education and Training","LGBO","5","5","[c]","[c]"
"In post","2023","Project Delivery","Inspector of Education and Training","Unknown","5","5","[c]","[c]"
"In post","2023","Project Delivery","International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","International Trade","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","International Trade","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","International Trade","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Knowledge and Information Management","Heterosexual / straight","45","40","44850","41480"
"In post","2023","Project Delivery","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Knowledge and Information Management","Unknown","5","5","[c]","[c]"
"In post","2023","Project Delivery","Legal","Heterosexual / straight","15","10","[c]","[c]"
"In post","2023","Project Delivery","Legal","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Legal","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Medicine","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Project Delivery","Medicine","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Medicine","Undeclared","10","5","[c]","[c]"
"In post","2023","Project Delivery","Medicine","Unknown","15","10","[c]","[c]"
"In post","2023","Project Delivery","Operational Delivery","Heterosexual / straight","1140","1095","39430","35000"
"In post","2023","Project Delivery","Operational Delivery","LGBO","55","55","37290","34110"
"In post","2023","Project Delivery","Operational Delivery","Undeclared","90","85","40740","36990"
"In post","2023","Project Delivery","Operational Delivery","Unknown","270","260","38350","34400"
"In post","2023","Project Delivery","Operational Research","Heterosexual / straight","115","110","46310","42900"
"In post","2023","Project Delivery","Operational Research","LGBO","10","10","[c]","[c]"
"In post","2023","Project Delivery","Operational Research","Undeclared","5","5","[c]","[c]"
"In post","2023","Project Delivery","Operational Research","Unknown","25","25","[c]","[c]"
"In post","2023","Project Delivery","Other","Heterosexual / straight","160","150","39150","37420"
"In post","2023","Project Delivery","Other","LGBO","10","10","[c]","[c]"
"In post","2023","Project Delivery","Other","Undeclared","15","15","[c]","[c]"
"In post","2023","Project Delivery","Other","Unknown","45","45","39810","39890"
"In post","2023","Project Delivery","Planning","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Planning","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Policy","Heterosexual / straight","1200","1150","55950","56870"
"In post","2023","Project Delivery","Policy","LGBO","105","105","56720","55850"
"In post","2023","Project Delivery","Policy","Undeclared","125","115","57660","56870"
"In post","2023","Project Delivery","Policy","Unknown","500","480","52180","53130"
"In post","2023","Project Delivery","Project Delivery","Heterosexual / straight","11450","11020","46180","42140"
"In post","2023","Project Delivery","Project Delivery","LGBO","645","635","45030","41780"
"In post","2023","Project Delivery","Project Delivery","Undeclared","1160","1120","47320","42510"
"In post","2023","Project Delivery","Project Delivery","Unknown","2260","2185","43640","41000"
"In post","2023","Project Delivery","Property","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Project Delivery","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Science and Engineering","Heterosexual / straight","1115","1090","45710","42840"
"In post","2023","Project Delivery","Science and Engineering","LGBO","50","50","40140","34580"
"In post","2023","Project Delivery","Science and Engineering","Undeclared","175","170","46920","43650"
"In post","2023","Project Delivery","Science and Engineering","Unknown","170","165","45220","43540"
"In post","2023","Project Delivery","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Security","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Social Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Social Research","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Social Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Statistics","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Project Delivery","Statistics","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Tax","Heterosexual / straight","400","375","37700","35000"
"In post","2023","Project Delivery","Tax","LGBO","25","25","[c]","[c]"
"In post","2023","Project Delivery","Tax","Undeclared","60","55","35890","35000"
"In post","2023","Project Delivery","Tax","Unknown","185","175","36310","35000"
"In post","2023","Project Delivery","Unknown","Heterosexual / straight","200","195","47940","41780"
"In post","2023","Project Delivery","Unknown","LGBO","15","15","[c]","[c]"
"In post","2023","Project Delivery","Unknown","Undeclared","15","15","[c]","[c]"
"In post","2023","Project Delivery","Unknown","Unknown","85","80","51080","42140"
"In post","2023","Property","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Property","Commercial","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Communications","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Property","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Communications","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Property","Digital, Data and Technology","Heterosexual / straight","30","30","53700","51020"
"In post","2023","Property","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Property","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Property","Finance","Heterosexual / straight","65","65","43690","39830"
"In post","2023","Property","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Finance","Undeclared","5","5","[c]","[c]"
"In post","2023","Property","Finance","Unknown","10","10","[c]","[c]"
"In post","2023","Property","Human Resources","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Property","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Property","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Property","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Property","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Operational Delivery","Heterosexual / straight","850","815","34460","27970"
"In post","2023","Property","Operational Delivery","LGBO","60","55","34190","23380"
"In post","2023","Property","Operational Delivery","Undeclared","85","80","34160","29440"
"In post","2023","Property","Operational Delivery","Unknown","395","380","27240","22520"
"In post","2023","Property","Other","Heterosexual / straight","125","120","34950","31820"
"In post","2023","Property","Other","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Other","Undeclared","5","5","[c]","[c]"
"In post","2023","Property","Other","Unknown","165","160","33330","31490"
"In post","2023","Property","Policy","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Property","Policy","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Policy","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Property","Policy","Unknown","10","10","[c]","[c]"
"In post","2023","Property","Project Delivery","Heterosexual / straight","65","65","51640","51020"
"In post","2023","Property","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Project Delivery","Undeclared","5","5","[c]","[c]"
"In post","2023","Property","Project Delivery","Unknown","10","10","[c]","[c]"
"In post","2023","Property","Property","Heterosexual / straight","4735","4535","38800","35000"
"In post","2023","Property","Property","LGBO","195","190","37570","33990"
"In post","2023","Property","Property","Undeclared","585","545","39380","36030"
"In post","2023","Property","Property","Unknown","1310","1250","34630","31540"
"In post","2023","Property","Science and Engineering","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Property","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Science and Engineering","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Property","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Property","Security","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Property","Security","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Security","Undeclared","5","5","[c]","[c]"
"In post","2023","Property","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Property","Unknown","Heterosexual / straight","65","60","45250","38460"
"In post","2023","Property","Unknown","LGBO","5","5","[c]","[c]"
"In post","2023","Property","Unknown","Undeclared","5","5","[c]","[c]"
"In post","2023","Property","Unknown","Unknown","5","5","[c]","[c]"
"In post","2023","Security","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Security","Commercial","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Security","Digital, Data and Technology","Heterosexual / straight","50","50","52530","48540"
"In post","2023","Security","Digital, Data and Technology","LGBO","5","5","[c]","[c]"
"In post","2023","Security","Digital, Data and Technology","Undeclared","15","15","[c]","[c]"
"In post","2023","Security","Digital, Data and Technology","Unknown","10","10","[c]","[c]"
"In post","2023","Security","Finance","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Security","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Security","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Security","Human Resources","Heterosexual / straight","30","30","[c]","[c]"
"In post","2023","Security","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Security","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Security","Human Resources","Unknown","5","5","[c]","[c]"
"In post","2023","Security","Intelligence Analysis","Heterosexual / straight","110","105","48450","44870"
"In post","2023","Security","Intelligence Analysis","LGBO","5","5","[c]","[c]"
"In post","2023","Security","Intelligence Analysis","Unknown","50","50","48090","42170"
"In post","2023","Security","Knowledge and Information Management","Heterosexual / straight","35","35","39530","37900"
"In post","2023","Security","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Security","Knowledge and Information Management","Undeclared","10","10","[c]","[c]"
"In post","2023","Security","Knowledge and Information Management","Unknown","10","10","[c]","[c]"
"In post","2023","Security","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Security","Legal","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Security","Operational Delivery","Heterosexual / straight","25","20","[c]","[c]"
"In post","2023","Security","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Security","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Security","Operational Delivery","Unknown","5","5","[c]","[c]"
"In post","2023","Security","Other","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Security","Other","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Security","Other","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Security","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Security","Policy","Heterosexual / straight","35","35","51200","53740"
"In post","2023","Security","Policy","LGBO","5","5","[c]","[c]"
"In post","2023","Security","Policy","Unknown","30","30","[c]","[c]"
"In post","2023","Security","Project Delivery","Heterosexual / straight","10","5","[c]","[c]"
"In post","2023","Security","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Security","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Security","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Security","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Security","Science and Engineering","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Security","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Security","Security","Heterosexual / straight","6190","6035","33950","30200"
"In post","2023","Security","Security","LGBO","240","235","35800","34170"
"In post","2023","Security","Security","Undeclared","835","805","36580","36740"
"In post","2023","Security","Security","Unknown","1605","1580","34510","30560"
"In post","2023","Security","Unknown","Heterosexual / straight","450","430","33450","27870"
"In post","2023","Security","Unknown","LGBO","50","45","29800","24610"
"In post","2023","Security","Unknown","Undeclared","50","45","39280","36220"
"In post","2023","Security","Unknown","Unknown","155","150","28170","24610"
"In post","2023","Unknown","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Commercial","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Communications","Heterosexual / straight","120","110","41060","39690"
"In post","2023","Unknown","Communications","LGBO","10","10","[c]","[c]"
"In post","2023","Unknown","Communications","Undeclared","25","20","[c]","[c]"
"In post","2023","Unknown","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Digital, Data and Technology","Heterosexual / straight","175","170","41340","39690"
"In post","2023","Unknown","Digital, Data and Technology","LGBO","10","10","[c]","[c]"
"In post","2023","Unknown","Digital, Data and Technology","Undeclared","30","30","41340","39690"
"In post","2023","Unknown","Digital, Data and Technology","Unknown","5","5","[c]","[c]"
"In post","2023","Unknown","Economics","Heterosexual / straight","40","35","51610","49370"
"In post","2023","Unknown","Economics","LGBO","5","5","[c]","[c]"
"In post","2023","Unknown","Economics","Undeclared","10","10","[c]","[c]"
"In post","2023","Unknown","Economics","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Finance","Heterosexual / straight","280","260","45460","39690"
"In post","2023","Unknown","Finance","LGBO","5","5","[c]","[c]"
"In post","2023","Unknown","Finance","Undeclared","35","35","43890","39690"
"In post","2023","Unknown","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Human Resources","Heterosexual / straight","195","185","34240","30610"
"In post","2023","Unknown","Human Resources","LGBO","15","15","[c]","[c]"
"In post","2023","Unknown","Human Resources","Undeclared","20","15","[c]","[c]"
"In post","2023","Unknown","Human Resources","Unknown","15","15","[c]","[c]"
"In post","2023","Unknown","Inspector of Education and Training","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Unknown","Inspector of Education and Training","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Inspector of Education and Training","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Internal Audit","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Unknown","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Knowledge and Information Management","Heterosexual / straight","95","90","37220","35660"
"In post","2023","Unknown","Knowledge and Information Management","LGBO","10","10","[c]","[c]"
"In post","2023","Unknown","Knowledge and Information Management","Undeclared","20","20","[c]","[c]"
"In post","2023","Unknown","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Legal","Heterosexual / straight","140","130","61070","63900"
"In post","2023","Unknown","Legal","LGBO","10","10","[c]","[c]"
"In post","2023","Unknown","Legal","Undeclared","20","20","[c]","[c]"
"In post","2023","Unknown","Legal","Unknown","5","5","[c]","[c]"
"In post","2023","Unknown","Medicine","Heterosexual / straight","190","180","50700","49370"
"In post","2023","Unknown","Medicine","LGBO","10","10","[c]","[c]"
"In post","2023","Unknown","Medicine","Undeclared","20","20","[c]","[c]"
"In post","2023","Unknown","Medicine","Unknown","15","10","[c]","[c]"
"In post","2023","Unknown","Operational Delivery","Heterosexual / straight","1440","1360","40400","37710"
"In post","2023","Unknown","Operational Delivery","LGBO","70","70","42070","39690"
"In post","2023","Unknown","Operational Delivery","Undeclared","215","200","41470","39690"
"In post","2023","Unknown","Operational Delivery","Unknown","125","120","41530","34520"
"In post","2023","Unknown","Other","Heterosexual / straight","900","860","47250","49260"
"In post","2023","Unknown","Other","LGBO","35","35","41450","39690"
"In post","2023","Unknown","Other","Undeclared","95","90","43810","39690"
"In post","2023","Unknown","Other","Unknown","1815","1810","42290","40200"
"In post","2023","Unknown","Planning","Heterosexual / straight","60","55","47500","40800"
"In post","2023","Unknown","Planning","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Planning","Undeclared","10","10","[c]","[c]"
"In post","2023","Unknown","Planning","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Planning Inspectors","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Planning Inspectors","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Planning Inspectors","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Policy","Heterosexual / straight","2080","1980","46340","39690"
"In post","2023","Unknown","Policy","LGBO","170","165","48000","43760"
"In post","2023","Unknown","Policy","Undeclared","255","245","45370","39690"
"In post","2023","Unknown","Policy","Unknown","185","180","46800","43760"
"In post","2023","Unknown","Project Delivery","Heterosexual / straight","120","115","47600","41700"
"In post","2023","Unknown","Project Delivery","LGBO","5","5","[c]","[c]"
"In post","2023","Unknown","Project Delivery","Undeclared","10","10","[c]","[c]"
"In post","2023","Unknown","Project Delivery","Unknown","5","5","[c]","[c]"
"In post","2023","Unknown","Property","Heterosexual / straight","55","50","44270","39690"
"In post","2023","Unknown","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Property","Undeclared","5","5","[c]","[c]"
"In post","2023","Unknown","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Psychology","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Unknown","Psychology","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Psychology","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Psychology","Unknown","5","5","[c]","[c]"
"In post","2023","Unknown","Science and Engineering","Heterosexual / straight","1250","1205","41490","39890"
"In post","2023","Unknown","Science and Engineering","LGBO","95","90","35630","30650"
"In post","2023","Unknown","Science and Engineering","Undeclared","40","40","41810","39690"
"In post","2023","Unknown","Science and Engineering","Unknown","595","580","40350","39890"
"In post","2023","Unknown","Security","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Unknown","Security","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Security","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Social Research","Heterosexual / straight","75","70","44780","43660"
"In post","2023","Unknown","Social Research","LGBO","15","15","[c]","[c]"
"In post","2023","Unknown","Social Research","Undeclared","10","5","[c]","[c]"
"In post","2023","Unknown","Social Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Statistics","Heterosexual / straight","75","70","42540","41700"
"In post","2023","Unknown","Statistics","LGBO","5","5","[c]","[c]"
"In post","2023","Unknown","Statistics","Undeclared","15","15","[c]","[c]"
"In post","2023","Unknown","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Heterosexual / straight","10590","10165","43560","38330"
"In post","2023","Unknown","Unknown","LGBO","1070","1050","39700","34730"
"In post","2023","Unknown","Unknown","Undeclared","695","670","44110","38330"
"In post","2023","Unknown","Unknown","Unknown","6965","6665","37230","31940"
"In post","2023","Unknown","Veterinarian","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Unknown","Veterinarian","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Veterinarian","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Digital, Data and Technology","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Economics","Heterosexual / straight","135","[c]","36640","30650"
"Leaver CS","2023","Analysis","Economics","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Economics","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Economics","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Finance","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Geography","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Geography","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Geography","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Geography","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Inspector of Education and Training","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Inspector of Education and Training","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Intelligence Analysis","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Operational Delivery","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Operational Delivery","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Operational Research","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Operational Research","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Operational Research","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Other","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Other","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Other","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Policy","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Science and Engineering","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Science and Engineering","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Science and Engineering","Unknown","190","[c]","35910","37300"
"Leaver CS","2023","Analysis","Social Research","Heterosexual / straight","45","[c]","39360","37590"
"Leaver CS","2023","Analysis","Social Research","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Social Research","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Social Research","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Statistics","Heterosexual / straight","90","[c]","36840","35500"
"Leaver CS","2023","Analysis","Statistics","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Statistics","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Statistics","Unknown","75","[c]","27820","24200"
"Leaver CS","2023","Analysis","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Commercial","Heterosexual / straight","245","[c]","41580","38370"
"Leaver CS","2023","Commercial","Commercial","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Commercial","Undeclared","35","[c]","46260","42000"
"Leaver CS","2023","Commercial","Commercial","Unknown","100","[c]","34980","31530"
"Leaver CS","2023","Commercial","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Operational Delivery","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Operational Delivery","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Other","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Policy","LGBO","[c]","[c]","[c]","[c]"
