"Status","Year","Function_of_post","Region_ITL2","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Internal Audit","Hampshire and Isle of Wight","SEO/HEO","25","25","37230","34300"
"In post","2023","Internal Audit","Herefordshire, Worcestershire and Warwickshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Inner London - East","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Inner London - East","EO","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Inner London - East","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Inner London - East","SEO/HEO","10","10","46520","46950"
"In post","2023","Internal Audit","Inner London - West","AA/AO","5","5","[c]","[c]"
"In post","2023","Internal Audit","Inner London - West","EO","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Inner London - West","G6/G7","65","65","61900","60240"
"In post","2023","Internal Audit","Inner London - West","SCS level","15","15","99870","93220"
"In post","2023","Internal Audit","Inner London - West","SEO/HEO","80","80","42730","43160"
"In post","2023","Internal Audit","Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Lancashire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Lancashire","SEO/HEO","10","10","44960","43520"
"In post","2023","Internal Audit","Leicestershire, Rutland and Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Merseyside","G6/G7","5","5","[c]","[c]"
"In post","2023","Internal Audit","Merseyside","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Internal Audit","North Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","North Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","North Yorkshire","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Internal Audit","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Northumberland, and Tyne and Wear","G6/G7","15","15","57530","57970"
"In post","2023","Internal Audit","Northumberland, and Tyne and Wear","SEO/HEO","20","15","43010","43060"
"In post","2023","Internal Audit","Outer London - East and North East","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Outer London - South","EO","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Outer London - South","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Outer London - South","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Outer London - West and North West","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Internal Audit","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Shropshire and Staffordshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Shropshire and Staffordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Shropshire and Staffordshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Shropshire and Staffordshire","SEO/HEO","15","15","39940","38400"
"In post","2023","Internal Audit","South Yorkshire","G6/G7","10","10","[c]","[c]"
"In post","2023","Internal Audit","South Yorkshire","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Internal Audit","Southern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Southern Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Southern Scotland","G6/G7","10","10","53560","49960"
"In post","2023","Internal Audit","Southern Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Southern Scotland","SEO/HEO","20","20","38920","39660"
"In post","2023","Internal Audit","Surrey, East and West Sussex","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Tees Valley and Durham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Tees Valley and Durham","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Tees Valley and Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Unknown","G6/G7","5","5","[c]","[c]"
"In post","2023","Internal Audit","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Unknown","SEO/HEO","15","15","41690","43160"
"In post","2023","Internal Audit","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","West Central Scotland","G6/G7","5","5","[c]","[c]"
"In post","2023","Internal Audit","West Central Scotland","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Internal Audit","West Midlands","G6/G7","15","15","59590","59310"
"In post","2023","Internal Audit","West Midlands","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","West Midlands","SEO/HEO","15","15","40660","43140"
"In post","2023","Internal Audit","West Wales and The Valleys","G6/G7","10","10","[c]","[c]"
"In post","2023","Internal Audit","West Wales and The Valleys","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Internal Audit","West Yorkshire","G6/G7","10","10","59320","59310"
"In post","2023","Internal Audit","West Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","West Yorkshire","SEO/HEO","10","10","40450","42700"
"In post","2023","Legal","Bedfordshire and Hertfordshire","AA/AO","40","40","23990","24480"
"In post","2023","Legal","Bedfordshire and Hertfordshire","EO","40","35","29240","28870"
"In post","2023","Legal","Bedfordshire and Hertfordshire","G6/G7","90","80","61230","63370"
"In post","2023","Legal","Bedfordshire and Hertfordshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Bedfordshire and Hertfordshire","SEO/HEO","25","25","38420","40540"
"In post","2023","Legal","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","35","35","24300","24480"
"In post","2023","Legal","Berkshire, Buckinghamshire and Oxfordshire","EO","35","35","28700","28200"
"In post","2023","Legal","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","90","70","60500","58850"
"In post","2023","Legal","Berkshire, Buckinghamshire and Oxfordshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","40","35","37170","37210"
"In post","2023","Legal","Cheshire","EO","5","5","[c]","[c]"
"In post","2023","Legal","Cheshire","G6/G7","20","20","62780","58650"
"In post","2023","Legal","Cheshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Cheshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Cornwall and Isles of Scilly","AA/AO","5","5","[c]","[c]"
"In post","2023","Legal","Cornwall and Isles of Scilly","EO","10","5","[c]","[c]"
"In post","2023","Legal","Cornwall and Isles of Scilly","G6/G7","10","10","53870","56450"
"In post","2023","Legal","Cornwall and Isles of Scilly","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Cumbria","AA/AO","10","5","22710","22870"
"In post","2023","Legal","Cumbria","EO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Cumbria","G6/G7","15","15","56070","55290"
"In post","2023","Legal","Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Derbyshire and Nottinghamshire","AA/AO","105","95","22400","22870"
"In post","2023","Legal","Derbyshire and Nottinghamshire","EO","85","80","27800","27650"
"In post","2023","Legal","Derbyshire and Nottinghamshire","G6/G7","150","135","55770","55700"
"In post","2023","Legal","Derbyshire and Nottinghamshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Derbyshire and Nottinghamshire","SEO/HEO","75","75","35550","35000"
"In post","2023","Legal","Devon","AA/AO","15","15","22370","22870"
"In post","2023","Legal","Devon","EO","25","25","27900","28080"
"In post","2023","Legal","Devon","G6/G7","65","60","55960","56450"
"In post","2023","Legal","Devon","SEO/HEO","25","25","36430","36210"
"In post","2023","Legal","Dorset and Somerset","EO","5","5","[c]","[c]"
"In post","2023","Legal","Dorset and Somerset","G6/G7","15","10","61770","61730"
"In post","2023","Legal","Dorset and Somerset","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","East Anglia","AA/AO","40","35","22530","22870"
"In post","2023","Legal","East Anglia","EO","35","35","27670","27140"
"In post","2023","Legal","East Anglia","G6/G7","60","50","57880","56450"
"In post","2023","Legal","East Anglia","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Legal","East Anglia","SEO/HEO","30","25","36210","36880"
"In post","2023","Legal","East Wales","AA/AO","75","65","22990","22870"
"In post","2023","Legal","East Wales","EO","65","65","27840","27540"
"In post","2023","Legal","East Wales","G6/G7","180","165","56830","56450"
"In post","2023","Legal","East Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Legal","East Wales","SEO/HEO","100","95","38360","38760"
"In post","2023","Legal","East Yorkshire and Northern Lincolnshire","AA/AO","20","15","22850","22870"
"In post","2023","Legal","East Yorkshire and Northern Lincolnshire","EO","20","20","28030","28640"
"In post","2023","Legal","East Yorkshire and Northern Lincolnshire","G6/G7","45","40","57810","56450"
"In post","2023","Legal","East Yorkshire and Northern Lincolnshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Legal","East Yorkshire and Northern Lincolnshire","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Legal","Eastern Scotland","AA/AO","10","10","[c]","[c]"
"In post","2023","Legal","Eastern Scotland","EO","10","10","31430","30710"
"In post","2023","Legal","Eastern Scotland","G6/G7","280","270","61920","58850"
"In post","2023","Legal","Eastern Scotland","SCS level","5","5","[c]","[c]"
"In post","2023","Legal","Eastern Scotland","SEO/HEO","30","25","44320","43120"
"In post","2023","Legal","Essex","AA/AO","45","40","24020","24480"
"In post","2023","Legal","Essex","EO","45","45","29530","29850"
"In post","2023","Legal","Essex","G6/G7","85","80","60980","58820"
"In post","2023","Legal","Essex","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Essex","SEO/HEO","30","30","38690","40800"
"In post","2023","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","50","50","22390","22870"
"In post","2023","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","EO","70","65","27850","28080"
"In post","2023","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","230","210","58220","56450"
"In post","2023","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","10","10","[c]","[c]"
"In post","2023","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","60","60","36840","35000"
"In post","2023","Legal","Greater Manchester","AA/AO","100","90","22750","22870"
"In post","2023","Legal","Greater Manchester","EO","125","115","28080","28130"
"In post","2023","Legal","Greater Manchester","G6/G7","300","275","57860","56450"
"In post","2023","Legal","Greater Manchester","SCS level","10","10","[c]","[c]"
"In post","2023","Legal","Greater Manchester","SEO/HEO","165","155","37120","35000"
"In post","2023","Legal","Hampshire and Isle of Wight","AA/AO","80","75","23660","24480"
"In post","2023","Legal","Hampshire and Isle of Wight","EO","55","50","28900","28200"
"In post","2023","Legal","Hampshire and Isle of Wight","G6/G7","140","135","60720","58820"
"In post","2023","Legal","Hampshire and Isle of Wight","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Hampshire and Isle of Wight","SEO/HEO","60","55","37400","36830"
"In post","2023","Legal","Herefordshire, Worcestershire and Warwickshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Herefordshire, Worcestershire and Warwickshire","G6/G7","10","10","57050","55880"
"In post","2023","Legal","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Highlands and Islands","G6/G7","30","25","62090","58850"
"In post","2023","Legal","Highlands and Islands","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Highlands and Islands","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Inner London - East","AA/AO","60","60","26090","26920"
"In post","2023","Legal","Inner London - East","EO","95","90","32260","32540"
"In post","2023","Legal","Inner London - East","G6/G7","455","435","67960","65280"
"In post","2023","Legal","Inner London - East","SCS level","55","55","101680","99830"
"In post","2023","Legal","Inner London - East","SEO/HEO","140","140","40930","39790"
"In post","2023","Legal","Inner London - West","AA/AO","355","335","24250","24480"
"In post","2023","Legal","Inner London - West","EO","715","680","29490","28870"
"In post","2023","Legal","Inner London - West","G6/G7","2470","2295","62080","63380"
"In post","2023","Legal","Inner London - West","SCS level","310","295","88250","81670"
"In post","2023","Legal","Inner London - West","SEO/HEO","415","405","38530","38860"
"In post","2023","Legal","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Kent","AA/AO","35","35","24170","24480"
"In post","2023","Legal","Kent","EO","35","30","29090","28540"
"In post","2023","Legal","Kent","G6/G7","55","50","60440","59270"
"In post","2023","Legal","Kent","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Kent","SEO/HEO","20","15","39100","40540"
"In post","2023","Legal","Lancashire","AA/AO","55","50","22700","22870"
"In post","2023","Legal","Lancashire","EO","90","75","28610","28850"
"In post","2023","Legal","Lancashire","G6/G7","110","100","56380","56450"
"In post","2023","Legal","Lancashire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Lancashire","SEO/HEO","55","55","36610","35000"
"In post","2023","Legal","Leicestershire, Rutland and Northamptonshire","AA/AO","50","50","22110","22870"
"In post","2023","Legal","Leicestershire, Rutland and Northamptonshire","EO","30","25","28160","28850"
"In post","2023","Legal","Leicestershire, Rutland and Northamptonshire","G6/G7","85","75","54320","53750"
"In post","2023","Legal","Leicestershire, Rutland and Northamptonshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Leicestershire, Rutland and Northamptonshire","SEO/HEO","20","15","35970","35000"
"In post","2023","Legal","Lincolnshire","AA/AO","5","5","[c]","[c]"
"In post","2023","Legal","Lincolnshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Lincolnshire","G6/G7","15","15","56150","56450"
"In post","2023","Legal","Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Merseyside","AA/AO","110","100","22570","22870"
"In post","2023","Legal","Merseyside","EO","95","90","27700","27400"
"In post","2023","Legal","Merseyside","G6/G7","180","170","56490","56450"
"In post","2023","Legal","Merseyside","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Merseyside","SEO/HEO","70","65","36610","37440"
"In post","2023","Legal","North Eastern Scotland","G6/G7","35","30","59420","55990"
"In post","2023","Legal","North Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","North Yorkshire","AA/AO","10","5","[c]","[c]"
"In post","2023","Legal","North Yorkshire","EO","15","10","27380","27170"
"In post","2023","Legal","North Yorkshire","G6/G7","40","40","64510","63040"
"In post","2023","Legal","North Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Legal","North Yorkshire","SEO/HEO","15","15","35890","37640"
"In post","2023","Legal","Northern Ireland","AA/AO","10","5","[c]","[c]"
"In post","2023","Legal","Northern Ireland","EO","10","10","28150","27890"
"In post","2023","Legal","Northern Ireland","G6/G7","5","5","[c]","[c]"
"In post","2023","Legal","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Northern Ireland","SEO/HEO","15","15","37460","35000"
"In post","2023","Legal","Northumberland, and Tyne and Wear","AA/AO","80","75","22260","22870"
"In post","2023","Legal","Northumberland, and Tyne and Wear","EO","70","65","28010","27890"
"In post","2023","Legal","Northumberland, and Tyne and Wear","G6/G7","110","105","56580","56450"
"In post","2023","Legal","Northumberland, and Tyne and Wear","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Northumberland, and Tyne and Wear","SEO/HEO","60","55","35850","35000"
"In post","2023","Legal","Outer London - East and North East","AA/AO","10","10","24050","25600"
"In post","2023","Legal","Outer London - East and North East","EO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Outer London - East and North East","G6/G7","10","10","[c]","[c]"
"In post","2023","Legal","Outer London - East and North East","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Outer London - South","AA/AO","10","10","24870","25600"
"In post","2023","Legal","Outer London - South","EO","20","20","30130","29970"
"In post","2023","Legal","Outer London - South","G6/G7","75","70","70920","71500"
"In post","2023","Legal","Outer London - South","SCS level","10","10","[c]","[c]"
"In post","2023","Legal","Outer London - South","SEO/HEO","35","35","39930","39440"
"In post","2023","Legal","Outer London - West and North West","AA/AO","5","5","[c]","[c]"
"In post","2023","Legal","Outer London - West and North West","EO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Outer London - West and North West","G6/G7","20","20","64880","66850"
"In post","2023","Legal","Outer London - West and North West","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Outer London - West and North West","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Legal","Overseas","G6/G7","10","10","[c]","[c]"
"In post","2023","Legal","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Shropshire and Staffordshire","AA/AO","15","15","22750","22870"
"In post","2023","Legal","Shropshire and Staffordshire","EO","15","15","27970","28080"
"In post","2023","Legal","Shropshire and Staffordshire","G6/G7","40","40","59330","56450"
"In post","2023","Legal","Shropshire and Staffordshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Shropshire and Staffordshire","SEO/HEO","15","10","36500","38760"
"In post","2023","Legal","South Yorkshire","AA/AO","50","45","22590","22870"
"In post","2023","Legal","South Yorkshire","EO","40","35","27790","27150"
"In post","2023","Legal","South Yorkshire","G6/G7","55","50","57250","56450"
"In post","2023","Legal","South Yorkshire","SEO/HEO","30","25","35990","35000"
"In post","2023","Legal","Southern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Southern Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Southern Scotland","G6/G7","95","90","60020","55990"
"In post","2023","Legal","Southern Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Southern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Surrey, East and West Sussex","AA/AO","40","40","23800","24480"
"In post","2023","Legal","Surrey, East and West Sussex","EO","60","55","29060","28200"
"In post","2023","Legal","Surrey, East and West Sussex","G6/G7","90","80","60930","61920"
"In post","2023","Legal","Surrey, East and West Sussex","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Surrey, East and West Sussex","SEO/HEO","30","25","38320","40540"
"In post","2023","Legal","Tees Valley and Durham","AA/AO","25","20","22580","22870"
"In post","2023","Legal","Tees Valley and Durham","EO","35","35","27660","27740"
"In post","2023","Legal","Tees Valley and Durham","G6/G7","75","65","57330","56450"
"In post","2023","Legal","Tees Valley and Durham","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Tees Valley and Durham","SEO/HEO","25","25","37060","38070"
"In post","2023","Legal","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","West Central Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","West Central Scotland","G6/G7","315","290","61680","58850"
"In post","2023","Legal","West Central Scotland","SCS level","15","15","87450","85200"
"In post","2023","Legal","West Central Scotland","SEO/HEO","50","45","40340","40570"
"In post","2023","Legal","West Midlands","AA/AO","135","130","22790","22870"
"In post","2023","Legal","West Midlands","EO","140","135","27710","26940"
"In post","2023","Legal","West Midlands","G6/G7","280","265","57060","56450"
"In post","2023","Legal","West Midlands","SCS level","10","10","92860","85590"
"In post","2023","Legal","West Midlands","SEO/HEO","100","100","37090","35000"
"In post","2023","Legal","West Wales and The Valleys","AA/AO","15","15","22730","22870"
"In post","2023","Legal","West Wales and The Valleys","EO","20","15","27450","26900"
"In post","2023","Legal","West Wales and The Valleys","G6/G7","65","60","57330","56450"
"In post","2023","Legal","West Wales and The Valleys","SEO/HEO","25","25","36270","38220"
"In post","2023","Legal","West Yorkshire","AA/AO","115","105","22640","22870"
"In post","2023","Legal","West Yorkshire","EO","155","145","27890","28120"
"In post","2023","Legal","West Yorkshire","G6/G7","345","315","57210","56450"
"In post","2023","Legal","West Yorkshire","SCS level","15","15","90300","90660"
"In post","2023","Legal","West Yorkshire","SEO/HEO","160","155","36440","35000"
"In post","2023","No function","Bedfordshire and Hertfordshire","AA/AO","975","905","26750","25480"
"In post","2023","No function","Bedfordshire and Hertfordshire","EO","1170","1065","30030","30120"
"In post","2023","No function","Bedfordshire and Hertfordshire","G6/G7","150","145","64520","60220"
"In post","2023","No function","Bedfordshire and Hertfordshire","SCS level","15","15","98160","98970"
"In post","2023","No function","Bedfordshire and Hertfordshire","SEO/HEO","545","520","39710","38910"
"In post","2023","No function","Bedfordshire and Hertfordshire","Unknown","445","415","30280","29050"
"In post","2023","No function","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","1940","1810","26780","24220"
"In post","2023","No function","Berkshire, Buckinghamshire and Oxfordshire","EO","1440","1340","30920","29470"
"In post","2023","No function","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","345","325","63720","59290"
"In post","2023","No function","Berkshire, Buckinghamshire and Oxfordshire","SCS level","30","25","101580","99360"
"In post","2023","No function","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","1040","985","40050","39380"
"In post","2023","No function","Berkshire, Buckinghamshire and Oxfordshire","Unknown","600","560","31170","29050"
"In post","2023","No function","Cheshire","AA/AO","1170","1060","25770","24070"
"In post","2023","No function","Cheshire","EO","1115","1050","31850","30740"
"In post","2023","No function","Cheshire","G6/G7","170","165","60440","57640"
"In post","2023","No function","Cheshire","SCS level","10","10","89800","86030"
"In post","2023","No function","Cheshire","SEO/HEO","815","785","41240","40660"
"In post","2023","No function","Cheshire","Unknown","365","345","29580","26840"
"In post","2023","No function","Cornwall and Isles of Scilly","AA/AO","560","500","21740","21690"
"In post","2023","No function","Cornwall and Isles of Scilly","EO","440","400","27910","28120"
"In post","2023","No function","Cornwall and Isles of Scilly","G6/G7","60","55","63640","60000"
"In post","2023","No function","Cornwall and Isles of Scilly","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","No function","Cornwall and Isles of Scilly","SEO/HEO","185","175","36570","34300"
"In post","2023","No function","Cornwall and Isles of Scilly","Unknown","125","110","29380","26500"
"In post","2023","No function","Cumbria","AA/AO","420","385","23800","22150"
"In post","2023","No function","Cumbria","EO","265","240","28270","28120"
"In post","2023","No function","Cumbria","G6/G7","55","55","59790","55090"
"In post","2023","No function","Cumbria","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","No function","Cumbria","SEO/HEO","150","145","37360","37300"
"In post","2023","No function","Cumbria","Unknown","185","170","30330","29050"
"In post","2023","No function","Derbyshire and Nottinghamshire","AA/AO","3420","3120","24590","22520"
"In post","2023","No function","Derbyshire and Nottinghamshire","EO","2785","2570","28340","28120"
"In post","2023","No function","Derbyshire and Nottinghamshire","G6/G7","695","665","61270","57970"
"In post","2023","No function","Derbyshire and Nottinghamshire","SCS level","40","40","95670","93610"
"In post","2023","No function","Derbyshire and Nottinghamshire","SEO/HEO","2440","2315","37870","35000"
"In post","2023","No function","Derbyshire and Nottinghamshire","Unknown","885","810","29470","29050"
"In post","2023","No function","Devon","AA/AO","1970","1740","24260","22180"
"In post","2023","No function","Devon","EO","1455","1280","28550","28120"
"In post","2023","No function","Devon","G6/G7","245","225","61860","57640"
"In post","2023","No function","Devon","SCS level","20","15","92160","92020"
"In post","2023","No function","Devon","SEO/HEO","890","830","38450","37300"
"In post","2023","No function","Devon","Unknown","405","365","30400","26840"
"In post","2023","No function","Dorset and Somerset","AA/AO","1320","1220","24990","23230"
"In post","2023","No function","Dorset and Somerset","EO","1120","1005","28460","28120"
"In post","2023","No function","Dorset and Somerset","G6/G7","165","160","63260","58200"
"In post","2023","No function","Dorset and Somerset","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","No function","Dorset and Somerset","SEO/HEO","955","900","38440","35830"
"In post","2023","No function","Dorset and Somerset","Unknown","395","355","29270","26840"
"In post","2023","No function","East Anglia","AA/AO","4145","3790","25550","23230"
"In post","2023","No function","East Anglia","EO","2395","2190","28790","28120"
"In post","2023","No function","East Anglia","G6/G7","380","360","62160","58960"
"In post","2023","No function","East Anglia","SCS level","35","35","108410","106090"
"In post","2023","No function","East Anglia","SEO/HEO","1810","1730","38060","35570"
"In post","2023","No function","East Anglia","Unknown","985","900","29120","26840"
"In post","2023","No function","East Wales","AA/AO","3985","3610","23630","22520"
"In post","2023","No function","East Wales","EO","3145","2945","27900","28120"
"In post","2023","No function","East Wales","G6/G7","910","880","59060","57970"
"In post","2023","No function","East Wales","SCS level","65","65","82330","76430"
"In post","2023","No function","East Wales","SEO/HEO","2745","2640","37050","35000"
"In post","2023","No function","East Wales","Unknown","685","640","30190","29050"
"In post","2023","No function","East Yorkshire and Northern Lincolnshire","AA/AO","1950","1765","26420","24910"
"In post","2023","No function","East Yorkshire and Northern Lincolnshire","EO","1190","1080","29050","28120"
"In post","2023","No function","East Yorkshire and Northern Lincolnshire","G6/G7","80","75","60640","57230"
"In post","2023","No function","East Yorkshire and Northern Lincolnshire","SEO/HEO","535","500","38110","34970"
"In post","2023","No function","East Yorkshire and Northern Lincolnshire","Unknown","460","425","30330","29050"
"In post","2023","No function","Eastern Scotland","AA/AO","3255","2975","23540","22520"
"In post","2023","No function","Eastern Scotland","EO","3300","3040","31030","28700"
"In post","2023","No function","Eastern Scotland","G6/G7","430","415","60770","57970"
"In post","2023","No function","Eastern Scotland","SCS level","30","30","80270","80430"
"In post","2023","No function","Eastern Scotland","SEO/HEO","1695","1610","38610","37940"
"In post","2023","No function","Essex","AA/AO","1090","990","25150","25610"
"In post","2023","No function","Essex","EO","1550","1410","29760","31280"
"In post","2023","No function","Essex","G6/G7","100","95","63750","59290"
"In post","2023","No function","Essex","SCS level","15","10","105970","106090"
"In post","2023","No function","Essex","SEO/HEO","520","495","38220","37520"
"In post","2023","No function","Essex","Unknown","505","465","29500","26840"
"In post","2023","No function","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","3245","2990","23730","22220"
"In post","2023","No function","Gloucestershire, Wiltshire and Bath/Bristol area","EO","2810","2585","28230","28120"
"In post","2023","No function","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","2000","1920","59100","56180"
"In post","2023","No function","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","130","125","99910","95070"
"In post","2023","No function","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","5620","5375","37830","37300"
"In post","2023","No function","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","820","750","30270","29050"
"In post","2023","No function","Greater Manchester","AA/AO","4650","4240","23290","22400"
"In post","2023","No function","Greater Manchester","EO","4275","4000","27770","28120"
"In post","2023","No function","Greater Manchester","G6/G7","980","955","58160","56870"
"In post","2023","No function","Greater Manchester","SCS level","65","65","92890","81600"
"In post","2023","No function","Greater Manchester","SEO/HEO","3385","3270","36490","35000"
"In post","2023","No function","Greater Manchester","Unknown","1400","1325","29660","26840"
"In post","2023","No function","Hampshire and Isle of Wight","AA/AO","3485","2910","23350","22220"
"In post","2023","No function","Hampshire and Isle of Wight","EO","2180","2030","28360","28120"
"In post","2023","No function","Hampshire and Isle of Wight","G6/G7","550","525","63750","57970"
"In post","2023","No function","Hampshire and Isle of Wight","SCS level","35","30","103210","104220"
"In post","2023","No function","Hampshire and Isle of Wight","SEO/HEO","1790","1710","37760","35200"
