"Status","Year","Disability","Ethnicity","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Declared disabled","Unknown","Scotland","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","South East (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","South East (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","South West (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","East Midlands (England)","Female","145","[c]","27890","27570"
"Leaver CS","2023","Declared disabled","White","East Midlands (England)","Male","85","[c]","26900","27570"
"Leaver CS","2023","Declared disabled","White","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","East of England","Female","150","[c]","29420","27740"
"Leaver CS","2023","Declared disabled","White","East of England","Male","105","[c]","32720","27570"
"Leaver CS","2023","Declared disabled","White","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","London","Female","315","[c]","42340","36180"
"Leaver CS","2023","Declared disabled","White","London","Male","240","[c]","47370","40330"
"Leaver CS","2023","Declared disabled","White","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","North East (England)","Female","180","[c]","26850","26180"
"Leaver CS","2023","Declared disabled","White","North East (England)","Male","105","[c]","29630","26940"
"Leaver CS","2023","Declared disabled","White","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","North West (England)","Female","365","[c]","27820","23860"
"Leaver CS","2023","Declared disabled","White","North West (England)","Male","205","[c]","29220","26250"
"Leaver CS","2023","Declared disabled","White","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Northern Ireland","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Northern Ireland","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Scotland","Female","195","[c]","30970","27570"
"Leaver CS","2023","Declared disabled","White","Scotland","Male","155","[c]","32630","28120"
"Leaver CS","2023","Declared disabled","White","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","South East (England)","Female","265","[c]","30930","27570"
"Leaver CS","2023","Declared disabled","White","South East (England)","Male","190","[c]","31510","28120"
"Leaver CS","2023","Declared disabled","White","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","South West (England)","Female","225","[c]","30640","27570"
"Leaver CS","2023","Declared disabled","White","South West (England)","Male","200","[c]","32200","28120"
"Leaver CS","2023","Declared disabled","White","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Wales","Female","200","[c]","26620","22500"
"Leaver CS","2023","Declared disabled","White","Wales","Male","110","[c]","33760","26670"
"Leaver CS","2023","Declared disabled","White","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","West Midlands (England)","Female","215","[c]","26920","24930"
"Leaver CS","2023","Declared disabled","White","West Midlands (England)","Male","110","[c]","28770","27570"
"Leaver CS","2023","Declared disabled","White","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Yorkshire and The Humber","Female","200","[c]","28810","27610"
"Leaver CS","2023","Declared disabled","White","Yorkshire and The Humber","Male","135","[c]","30510","27570"
"Leaver CS","2023","Declared disabled","White","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","East Midlands (England)","Female","70","[c]","25350","21780"
"Leaver CS","2023","Declared non-disabled","Asian","East Midlands (England)","Male","55","[c]","29160","27570"
"Leaver CS","2023","Declared non-disabled","Asian","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","East of England","Female","45","[c]","29040","29290"
"Leaver CS","2023","Declared non-disabled","Asian","East of England","Male","45","[c]","29310","27570"
"Leaver CS","2023","Declared non-disabled","Asian","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","London","Female","525","[c]","36820","32520"
"Leaver CS","2023","Declared non-disabled","Asian","London","Male","425","[c]","38650","32520"
"Leaver CS","2023","Declared non-disabled","Asian","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","North East (England)","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","North East (England)","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","North West (England)","Female","80","[c]","27240","22460"
"Leaver CS","2023","Declared non-disabled","Asian","North West (England)","Male","85","[c]","29460","22400"
"Leaver CS","2023","Declared non-disabled","Asian","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Scotland","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Scotland","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","South East (England)","Female","65","[c]","29850","28120"
"Leaver CS","2023","Declared non-disabled","Asian","South East (England)","Male","60","[c]","30780","28700"
"Leaver CS","2023","Declared non-disabled","Asian","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","South West (England)","Female","40","[c]","28200","26550"
"Leaver CS","2023","Declared non-disabled","Asian","South West (England)","Male","30","[c]","36600","33840"
"Leaver CS","2023","Declared non-disabled","Asian","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Wales","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Wales","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","West Midlands (England)","Female","140","[c]","27950","25130"
"Leaver CS","2023","Declared non-disabled","Asian","West Midlands (England)","Male","100","[c]","28460","26940"
"Leaver CS","2023","Declared non-disabled","Asian","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Yorkshire and The Humber","Female","65","[c]","27000","26480"
"Leaver CS","2023","Declared non-disabled","Asian","Yorkshire and The Humber","Male","80","[c]","32760","27570"
"Leaver CS","2023","Declared non-disabled","Asian","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","East Midlands (England)","Female","40","[c]","30330","27570"
"Leaver CS","2023","Declared non-disabled","Black","East Midlands (England)","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","East of England","Female","60","[c]","30100","29290"
"Leaver CS","2023","Declared non-disabled","Black","East of England","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","London","Female","535","[c]","34400","31060"
"Leaver CS","2023","Declared non-disabled","Black","London","Male","245","[c]","36870","32540"
"Leaver CS","2023","Declared non-disabled","Black","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","North East (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","North West (England)","Female","50","[c]","27620","24820"
"Leaver CS","2023","Declared non-disabled","Black","North West (England)","Male","40","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Scotland","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Scotland","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","South East (England)","Female","60","[c]","32300","29290"
"Leaver CS","2023","Declared non-disabled","Black","South East (England)","Male","40","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","South West (England)","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","South West (England)","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Wales","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Wales","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","West Midlands (England)","Female","75","[c]","28520","26410"
"Leaver CS","2023","Declared non-disabled","Black","West Midlands (England)","Male","50","[c]","30250","27570"
"Leaver CS","2023","Declared non-disabled","Black","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Yorkshire and The Humber","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Yorkshire and The Humber","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","East Midlands (England)","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","East Midlands (England)","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","East of England","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","East of England","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","London","Female","175","[c]","37670","32970"
"Leaver CS","2023","Declared non-disabled","Mixed","London","Male","105","[c]","41240","38150"
"Leaver CS","2023","Declared non-disabled","Mixed","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","North East (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","North East (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","North West (England)","Female","35","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","North West (England)","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Scotland","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Scotland","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","South East (England)","Female","35","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","South East (England)","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","South West (England)","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","South West (England)","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Wales","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Wales","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","West Midlands (England)","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","West Midlands (England)","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Yorkshire and The Humber","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Yorkshire and The Humber","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","East of England","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","East of England","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","London","Female","60","[c]","39810","33570"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","London","Male","45","[c]","48120","38760"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","North West (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Scotland","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","South East (England)","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","South East (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","South West (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","South West (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Wales","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","West Midlands (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","West Midlands (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Yorkshire and The Humber","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Undeclared","East Midlands (England)","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Undeclared","East Midlands (England)","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Undeclared","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Undeclared","East of England","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Undeclared","East of England","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Undeclared","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Undeclared","London","Female","75","[c]","38250","32920"
"Leaver CS","2023","Declared non-disabled","Undeclared","London","Male","75","[c]","43460","40540"
"Leaver CS","2023","Declared non-disabled","Undeclared","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Undeclared","North East (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Undeclared","North East (England)","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Undeclared","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Undeclared","North West (England)","Female","40","[c]","24410","21690"
"Leaver CS","2023","Declared non-disabled","Undeclared","North West (England)","Male","40","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Undeclared","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Undeclared","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Undeclared","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Undeclared","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Undeclared","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Undeclared","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Undeclared","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Undeclared","Scotland","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Undeclared","Scotland","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Undeclared","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Undeclared","South East (England)","Female","45","[c]","28670","26840"
"Leaver CS","2023","Declared non-disabled","Undeclared","South East (England)","Male","45","[c]","34680","29290"
"Leaver CS","2023","Declared non-disabled","Undeclared","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Undeclared","South West (England)","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Undeclared","South West (England)","Male","35","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Undeclared","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Undeclared","Wales","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Undeclared","Wales","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Undeclared","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Undeclared","West Midlands (England)","Female","30","[c]","26150","26900"
"Leaver CS","2023","Declared non-disabled","Undeclared","West Midlands (England)","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Undeclared","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Undeclared","Yorkshire and The Humber","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Undeclared","Yorkshire and The Humber","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Undeclared","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","East Midlands (England)","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","East Midlands (England)","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","East of England","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","East of England","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","London","Female","65","[c]","38540","32520"
"Leaver CS","2023","Declared non-disabled","Unknown","London","Male","45","[c]","57670","47760"
