"Status","Year","Disability","Region_ITL3","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Unknown","Hounslow and Richmond upon Thames","Male","LGBO","5","5","[c]","[c]"
"In post","2023","Unknown","Hounslow and Richmond upon Thames","Male","Undeclared","10","10","[c]","[c]"
"In post","2023","Unknown","Hounslow and Richmond upon Thames","Male","Unknown","230","225","33480","32110"
"In post","2023","Unknown","Hounslow and Richmond upon Thames","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Hounslow and Richmond upon Thames","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Inverclyde, East Renfrewshire, and Renfrewshire","Female","Heterosexual / straight","50","45","38040","37060"
"In post","2023","Unknown","Inverclyde, East Renfrewshire, and Renfrewshire","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Inverclyde, East Renfrewshire, and Renfrewshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Inverclyde, East Renfrewshire, and Renfrewshire","Female","Unknown","95","85","30410","28510"
"In post","2023","Unknown","Inverclyde, East Renfrewshire, and Renfrewshire","Male","Heterosexual / straight","85","75","36890","37060"
"In post","2023","Unknown","Inverclyde, East Renfrewshire, and Renfrewshire","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Inverclyde, East Renfrewshire, and Renfrewshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Inverclyde, East Renfrewshire, and Renfrewshire","Male","Unknown","110","105","32330","29140"
"In post","2023","Unknown","Inverclyde, East Renfrewshire, and Renfrewshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Inverclyde, East Renfrewshire, and Renfrewshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Inverness and Nairn, Moray, and Badenoch and Strathspey","Female","Heterosexual / straight","40","35","31670","29100"
"In post","2023","Unknown","Inverness and Nairn, Moray, and Badenoch and Strathspey","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Inverness and Nairn, Moray, and Badenoch and Strathspey","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Inverness and Nairn, Moray, and Badenoch and Strathspey","Female","Unknown","80","75","30200","26960"
"In post","2023","Unknown","Inverness and Nairn, Moray, and Badenoch and Strathspey","Male","Heterosexual / straight","65","65","32810","31940"
"In post","2023","Unknown","Inverness and Nairn, Moray, and Badenoch and Strathspey","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Inverness and Nairn, Moray, and Badenoch and Strathspey","Male","Undeclared","5","5","[c]","[c]"
"In post","2023","Unknown","Inverness and Nairn, Moray, and Badenoch and Strathspey","Male","Unknown","100","95","30950","28490"
"In post","2023","Unknown","Inverness and Nairn, Moray, and Badenoch and Strathspey","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Inverness and Nairn, Moray, and Badenoch and Strathspey","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Isle of Anglesey","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Isle of Anglesey","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Isle of Anglesey","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Isle of Anglesey","Female","Unknown","15","15","[c]","[c]"
"In post","2023","Unknown","Isle of Anglesey","Male","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Unknown","Isle of Anglesey","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Isle of Anglesey","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Isle of Anglesey","Male","Unknown","15","15","[c]","[c]"
"In post","2023","Unknown","Isle of Anglesey","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Isle of Anglesey","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Isle of Wight","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Isle of Wight","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Isle of Wight","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Isle of Wight","Female","Unknown","20","15","[c]","[c]"
"In post","2023","Unknown","Isle of Wight","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Isle of Wight","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Isle of Wight","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Isle of Wight","Male","Unknown","25","25","[c]","[c]"
"In post","2023","Unknown","Isle of Wight","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Isle of Wight","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Kensington & Chelsea and Hammersmith & Fulham","Female","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Unknown","Kensington & Chelsea and Hammersmith & Fulham","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Kensington & Chelsea and Hammersmith & Fulham","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Kensington & Chelsea and Hammersmith & Fulham","Female","Unknown","60","55","34610","33800"
"In post","2023","Unknown","Kensington & Chelsea and Hammersmith & Fulham","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Kensington & Chelsea and Hammersmith & Fulham","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Kensington & Chelsea and Hammersmith & Fulham","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Kensington & Chelsea and Hammersmith & Fulham","Male","Unknown","55","55","35020","33800"
"In post","2023","Unknown","Kensington & Chelsea and Hammersmith & Fulham","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Kensington & Chelsea and Hammersmith & Fulham","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Kent Thames Gateway","Female","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Unknown","Kent Thames Gateway","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Kent Thames Gateway","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Kent Thames Gateway","Female","Unknown","80","80","29030","29050"
"In post","2023","Unknown","Kent Thames Gateway","Male","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Unknown","Kent Thames Gateway","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Kent Thames Gateway","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Kent Thames Gateway","Male","Unknown","90","90","31230","30880"
"In post","2023","Unknown","Kent Thames Gateway","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Kent Thames Gateway","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Kingston upon Hull, City of","Female","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Unknown","Kingston upon Hull, City of","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Kingston upon Hull, City of","Female","Undeclared","5","5","[c]","[c]"
"In post","2023","Unknown","Kingston upon Hull, City of","Female","Unknown","90","85","27610","25830"
"In post","2023","Unknown","Kingston upon Hull, City of","Male","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Unknown","Kingston upon Hull, City of","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Kingston upon Hull, City of","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Kingston upon Hull, City of","Male","Unknown","85","80","27590","25880"
"In post","2023","Unknown","Kingston upon Hull, City of","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Kingston upon Hull, City of","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Lambeth","Female","Heterosexual / straight","385","370","43250","41910"
"In post","2023","Unknown","Lambeth","Female","LGBO","30","30","[c]","[c]"
"In post","2023","Unknown","Lambeth","Female","Undeclared","35","35","43470","42070"
"In post","2023","Unknown","Lambeth","Female","Unknown","100","95","39550","36190"
"In post","2023","Unknown","Lambeth","Male","Heterosexual / straight","360","360","48710","44040"
"In post","2023","Unknown","Lambeth","Male","LGBO","20","20","[c]","[c]"
"In post","2023","Unknown","Lambeth","Male","Undeclared","40","40","46130","42240"
"In post","2023","Unknown","Lambeth","Male","Unknown","150","150","44500","41830"
"In post","2023","Unknown","Lambeth","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Lambeth","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Lancaster and Wyre","Female","Heterosexual / straight","60","55","27520","27140"
"In post","2023","Unknown","Lancaster and Wyre","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Lancaster and Wyre","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Lancaster and Wyre","Female","Unknown","95","90","27290","23640"
"In post","2023","Unknown","Lancaster and Wyre","Male","Heterosexual / straight","30","30","29180","27300"
"In post","2023","Unknown","Lancaster and Wyre","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Lancaster and Wyre","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Lancaster and Wyre","Male","Unknown","65","65","27250","27470"
"In post","2023","Unknown","Lancaster and Wyre","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Lancaster and Wyre","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Leeds","Female","Heterosexual / straight","365","350","38190","35000"
"In post","2023","Unknown","Leeds","Female","LGBO","35","35","39150","35280"
"In post","2023","Unknown","Leeds","Female","Undeclared","130","125","40440","38120"
"In post","2023","Unknown","Leeds","Female","Unknown","975","920","30730","28120"
"In post","2023","Unknown","Leeds","Male","Heterosexual / straight","235","230","37710","33260"
"In post","2023","Unknown","Leeds","Male","LGBO","20","20","[c]","[c]"
"In post","2023","Unknown","Leeds","Male","Undeclared","100","95","40620","38120"
"In post","2023","Unknown","Leeds","Male","Unknown","1170","1155","31660","28130"
"In post","2023","Unknown","Leeds","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Leeds","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Leicester","Female","Heterosexual / straight","30","30","31320","28080"
"In post","2023","Unknown","Leicester","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Leicester","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Leicester","Female","Unknown","110","100","27350","25850"
"In post","2023","Unknown","Leicester","Male","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Unknown","Leicester","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Leicester","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Leicester","Male","Unknown","65","60","27030","23640"
"In post","2023","Unknown","Leicester","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Leicester","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Leicestershire CC and Rutland","Female","Heterosexual / straight","40","40","32490","30740"
"In post","2023","Unknown","Leicestershire CC and Rutland","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Leicestershire CC and Rutland","Female","Undeclared","5","5","[c]","[c]"
"In post","2023","Unknown","Leicestershire CC and Rutland","Female","Unknown","130","120","25550","23230"
"In post","2023","Unknown","Leicestershire CC and Rutland","Male","Heterosexual / straight","45","45","35620","33830"
"In post","2023","Unknown","Leicestershire CC and Rutland","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Leicestershire CC and Rutland","Male","Undeclared","5","5","[c]","[c]"
"In post","2023","Unknown","Leicestershire CC and Rutland","Male","Unknown","110","105","29270","28300"
"In post","2023","Unknown","Leicestershire CC and Rutland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Leicestershire CC and Rutland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Lewisham and Southwark","Female","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Unknown","Lewisham and Southwark","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Lewisham and Southwark","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Lewisham and Southwark","Female","Unknown","65","65","33320","29710"
"In post","2023","Unknown","Lewisham and Southwark","Male","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Unknown","Lewisham and Southwark","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Lewisham and Southwark","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Lewisham and Southwark","Male","Unknown","105","100","33900","34390"
"In post","2023","Unknown","Lewisham and Southwark","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Lewisham and Southwark","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Lincolnshire CC","Female","Heterosexual / straight","50","45","29750","22860"
"In post","2023","Unknown","Lincolnshire CC","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Lincolnshire CC","Female","Undeclared","5","5","[c]","[c]"
"In post","2023","Unknown","Lincolnshire CC","Female","Unknown","100","100","28520","25870"
"In post","2023","Unknown","Lincolnshire CC","Male","Heterosexual / straight","55","55","30660","27080"
"In post","2023","Unknown","Lincolnshire CC","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Lincolnshire CC","Male","Undeclared","5","5","[c]","[c]"
"In post","2023","Unknown","Lincolnshire CC","Male","Unknown","115","110","28990","28120"
"In post","2023","Unknown","Lincolnshire CC","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Lincolnshire CC","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Lisburn and Castlereagh","Female","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Unknown","Lisburn and Castlereagh","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Lisburn and Castlereagh","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Lisburn and Castlereagh","Female","Unknown","65","60","28820","25750"
"In post","2023","Unknown","Lisburn and Castlereagh","Male","Heterosexual / straight","35","35","28960","25750"
"In post","2023","Unknown","Lisburn and Castlereagh","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Lisburn and Castlereagh","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Lisburn and Castlereagh","Male","Unknown","50","50","28480","25750"
"In post","2023","Unknown","Lisburn and Castlereagh","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Lisburn and Castlereagh","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Liverpool","Female","Heterosexual / straight","365","340","31520","26900"
"In post","2023","Unknown","Liverpool","Female","LGBO","20","20","[c]","[c]"
"In post","2023","Unknown","Liverpool","Female","Undeclared","30","25","[c]","[c]"
"In post","2023","Unknown","Liverpool","Female","Unknown","1795","1655","26440","22520"
"In post","2023","Unknown","Liverpool","Male","Heterosexual / straight","295","295","33460","28130"
"In post","2023","Unknown","Liverpool","Male","LGBO","35","35","33250","25890"
"In post","2023","Unknown","Liverpool","Male","Undeclared","25","20","[c]","[c]"
"In post","2023","Unknown","Liverpool","Male","Unknown","1295","1255","27740","25750"
"In post","2023","Unknown","Liverpool","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Liverpool","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Female","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Unknown","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Female","Unknown","20","15","[c]","[c]"
"In post","2023","Unknown","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Male","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Unknown","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Male","Unknown","15","15","[c]","[c]"
"In post","2023","Unknown","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Luton","Female","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Unknown","Luton","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Luton","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Luton","Female","Unknown","40","40","26970","25850"
"In post","2023","Unknown","Luton","Male","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Unknown","Luton","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Luton","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Luton","Male","Unknown","35","30","28360","25880"
"In post","2023","Unknown","Luton","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Luton","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Manchester","Female","Heterosexual / straight","250","245","35880","31180"
"In post","2023","Unknown","Manchester","Female","LGBO","25","25","[c]","[c]"
"In post","2023","Unknown","Manchester","Female","Undeclared","35","30","35700","30700"
"In post","2023","Unknown","Manchester","Female","Unknown","385","375","32540","28480"
"In post","2023","Unknown","Manchester","Male","Heterosexual / straight","200","200","36120","33950"
"In post","2023","Unknown","Manchester","Male","LGBO","20","20","[c]","[c]"
"In post","2023","Unknown","Manchester","Male","Undeclared","20","20","[c]","[c]"
"In post","2023","Unknown","Manchester","Male","Unknown","375","365","34560","29050"
"In post","2023","Unknown","Manchester","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Manchester","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Medway","Female","Heterosexual / straight","30","30","36620","38270"
"In post","2023","Unknown","Medway","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Medway","Female","Undeclared","5","5","[c]","[c]"
"In post","2023","Unknown","Medway","Female","Unknown","60","55","31810","30880"
"In post","2023","Unknown","Medway","Male","Heterosexual / straight","45","45","40820","43710"
"In post","2023","Unknown","Medway","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Medway","Male","Undeclared","5","5","[c]","[c]"
"In post","2023","Unknown","Medway","Male","Unknown","55","55","35000","31070"
"In post","2023","Unknown","Medway","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Medway","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Merton, Kingston upon Thames and Sutton","Female","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Unknown","Merton, Kingston upon Thames and Sutton","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Merton, Kingston upon Thames and Sutton","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Merton, Kingston upon Thames and Sutton","Female","Unknown","35","30","32310","31020"
"In post","2023","Unknown","Merton, Kingston upon Thames and Sutton","Male","Heterosexual / straight","45","45","43720","41910"
"In post","2023","Unknown","Merton, Kingston upon Thames and Sutton","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Merton, Kingston upon Thames and Sutton","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Merton, Kingston upon Thames and Sutton","Male","Unknown","25","25","[c]","[c]"
"In post","2023","Unknown","Merton, Kingston upon Thames and Sutton","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Merton, Kingston upon Thames and Sutton","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mid Kent","Female","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Unknown","Mid Kent","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mid Kent","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mid Kent","Female","Unknown","50","45","30480","27670"
"In post","2023","Unknown","Mid Kent","Male","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Unknown","Mid Kent","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mid Kent","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mid Kent","Male","Unknown","40","35","35690","30210"
"In post","2023","Unknown","Mid Kent","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mid Kent","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mid Lancashire","Female","Heterosexual / straight","105","95","31550","28080"
"In post","2023","Unknown","Mid Lancashire","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mid Lancashire","Female","Undeclared","10","10","[c]","[c]"
"In post","2023","Unknown","Mid Lancashire","Female","Unknown","300","265","27790","23390"
"In post","2023","Unknown","Mid Lancashire","Male","Heterosexual / straight","60","60","31680","28080"
"In post","2023","Unknown","Mid Lancashire","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mid Lancashire","Male","Undeclared","10","10","[c]","[c]"
"In post","2023","Unknown","Mid Lancashire","Male","Unknown","290","280","28400","23390"
"In post","2023","Unknown","Mid Lancashire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mid Lancashire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mid Ulster","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mid Ulster","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mid Ulster","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mid Ulster","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mid Ulster","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mid Ulster","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mid Ulster","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mid Ulster","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mid Ulster","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mid Ulster","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mid and East Antrim","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mid and East Antrim","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mid and East Antrim","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mid and East Antrim","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mid and East Antrim","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mid and East Antrim","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mid and East Antrim","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mid and East Antrim","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mid and East Antrim","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mid and East Antrim","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Milton Keynes","Female","Heterosexual / straight","45","45","30000","26100"
"In post","2023","Unknown","Milton Keynes","Female","LGBO","5","5","[c]","[c]"
"In post","2023","Unknown","Milton Keynes","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Milton Keynes","Female","Unknown","95","95","28120","25780"
"In post","2023","Unknown","Milton Keynes","Male","Heterosexual / straight","55","50","35760","28540"
"In post","2023","Unknown","Milton Keynes","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Milton Keynes","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Milton Keynes","Male","Unknown","125","120","29850","28120"
"In post","2023","Unknown","Milton Keynes","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Milton Keynes","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Monmouthshire and Newport","Female","Heterosexual / straight","390","370","35090","31560"
"In post","2023","Unknown","Monmouthshire and Newport","Female","LGBO","35","35","34990","31060"
"In post","2023","Unknown","Monmouthshire and Newport","Female","Undeclared","20","20","[c]","[c]"
"In post","2023","Unknown","Monmouthshire and Newport","Female","Unknown","420","390","31670","27920"
"In post","2023","Unknown","Monmouthshire and Newport","Male","Heterosexual / straight","315","310","38190","37690"
"In post","2023","Unknown","Monmouthshire and Newport","Male","LGBO","30","30","[c]","[c]"
"In post","2023","Unknown","Monmouthshire and Newport","Male","Undeclared","55","55","41310","41270"
"In post","2023","Unknown","Monmouthshire and Newport","Male","Unknown","465","455","36980","32000"
"In post","2023","Unknown","Monmouthshire and Newport","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Monmouthshire and Newport","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Monmouthshire and Newport","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Na h-Eileanan Siar","Female","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Unknown","Na h-Eileanan Siar","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Na h-Eileanan Siar","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Na h-Eileanan Siar","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Na h-Eileanan Siar","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Na h-Eileanan Siar","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Na h-Eileanan Siar","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Na h-Eileanan Siar","Male","Unknown","10","10","[c]","[c]"
"In post","2023","Unknown","Na h-Eileanan Siar","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Na h-Eileanan Siar","Unknown","LGBO","[c]","[c]","[c]","[c]"
