"Status","Year","Age","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","65+","Social Research","Female","5","5","[c]","[c]"
"In post","2023","65+","Social Research","Male","[c]","[c]","[c]","[c]"
"In post","2023","65+","Statistics","Female","5","5","[c]","[c]"
"In post","2023","65+","Statistics","Male","20","15","[c]","[c]"
"In post","2023","65+","Tax","Female","150","105","36680","34370"
"In post","2023","65+","Tax","Male","220","145","42590","36990"
"In post","2023","65+","Unknown","Female","165","140","41890","30740"
"In post","2023","65+","Unknown","Male","225","190","41660","34240"
"In post","2023","65+","Veterinarian","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Veterinarian","Male","15","10","[c]","[c]"
"In post","2023","Unknown","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Human Resources","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Operational Delivery","Female","10","10","[c]","[c]"
"In post","2023","Unknown","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Policy","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Policy","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Project Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Project Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Security","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Security","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Digital, Data and Technology","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Operational Delivery","Female","80","[c]","21830","21780"
"Leaver CS","2023","16-19","Operational Delivery","Male","45","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Property","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Property","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Social Research","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Social Research","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Tax","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Tax","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Commercial","Female","65","[c]","29560","28840"
"Leaver CS","2023","20-29","Commercial","Male","55","[c]","30480","28540"
"Leaver CS","2023","20-29","Communications","Female","70","[c]","32740","32270"
"Leaver CS","2023","20-29","Communications","Male","45","[c]","33070","32080"
"Leaver CS","2023","20-29","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Counter Fraud","Female","35","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Counter Fraud","Male","40","[c]","27900","25850"
"Leaver CS","2023","20-29","Digital, Data and Technology","Female","130","[c]","34390","31990"
"Leaver CS","2023","20-29","Digital, Data and Technology","Male","290","[c]","34280","32690"
"Leaver CS","2023","20-29","Economics","Female","55","[c]","32510","26900"
"Leaver CS","2023","20-29","Economics","Male","115","[c]","29510","26250"
"Leaver CS","2023","20-29","Finance","Female","60","[c]","29680","28070"
"Leaver CS","2023","20-29","Finance","Male","95","[c]","31070","28900"
"Leaver CS","2023","20-29","Geography","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Geography","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Human Resources","Female","130","[c]","27850","25400"
"Leaver CS","2023","20-29","Human Resources","Male","45","[c]","28170","26350"
"Leaver CS","2023","20-29","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Intelligence Analysis","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Intelligence Analysis","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","International Trade","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","International Trade","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Knowledge and Information Management","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Knowledge and Information Management","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Legal","Female","85","[c]","34410","32300"
"Leaver CS","2023","20-29","Legal","Male","45","[c]","37930","34260"
"Leaver CS","2023","20-29","Medicine","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Medicine","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Operational Delivery","Female","3835","[c]","25830","24480"
"Leaver CS","2023","20-29","Operational Delivery","Male","2665","[c]","26070","24250"
"Leaver CS","2023","20-29","Operational Research","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Operational Research","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Other","Female","150","[c]","26540","23980"
"Leaver CS","2023","20-29","Other","Male","160","[c]","26390","23500"
"Leaver CS","2023","20-29","Planning","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Planning","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Policy","Female","420","[c]","35370","33730"
"Leaver CS","2023","20-29","Policy","Male","295","[c]","35510","33820"
"Leaver CS","2023","20-29","Project Delivery","Female","125","[c]","32800","32550"
"Leaver CS","2023","20-29","Project Delivery","Male","155","[c]","32460","32000"
"Leaver CS","2023","20-29","Property","Female","35","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Property","Male","50","[c]","31520","28330"
"Leaver CS","2023","20-29","Psychology","Female","35","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Psychology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Science and Engineering","Female","175","[c]","28470","28370"
"Leaver CS","2023","20-29","Science and Engineering","Male","280","[c]","29060","29590"
"Leaver CS","2023","20-29","Security","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Security","Male","130","[c]","27470","27480"
"Leaver CS","2023","20-29","Social Research","Female","35","[c]","30440","30710"
"Leaver CS","2023","20-29","Social Research","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Statistics","Female","70","[c]","27620","23500"
"Leaver CS","2023","20-29","Statistics","Male","75","[c]","27170","25750"
"Leaver CS","2023","20-29","Tax","Female","120","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Tax","Male","145","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Female","560","[c]","31220","29100"
"Leaver CS","2023","20-29","Unknown","Male","375","[c]","31930","29100"
"Leaver CS","2023","20-29","Veterinarian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Veterinarian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Commercial","Female","50","[c]","39630","38410"
"Leaver CS","2023","30-39","Commercial","Male","50","[c]","41670","41500"
"Leaver CS","2023","30-39","Communications","Female","80","[c]","44380","41990"
"Leaver CS","2023","30-39","Communications","Male","50","[c]","43300","41070"
"Leaver CS","2023","30-39","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Counter Fraud","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Counter Fraud","Male","45","[c]","34030","29290"
"Leaver CS","2023","30-39","Digital, Data and Technology","Female","175","[c]","45230","43170"
"Leaver CS","2023","30-39","Digital, Data and Technology","Male","380","[c]","44690","41480"
"Leaver CS","2023","30-39","Economics","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Economics","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Finance","Female","70","[c]","39330","34270"
"Leaver CS","2023","30-39","Finance","Male","70","[c]","47230","44700"
"Leaver CS","2023","30-39","Geography","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Geography","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Human Resources","Female","175","[c]","34910","30850"
"Leaver CS","2023","30-39","Human Resources","Male","70","[c]","37720","33300"
"Leaver CS","2023","30-39","Inspector of Education and Training","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Inspector of Education and Training","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Intelligence Analysis","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Intelligence Analysis","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Internal Audit","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","International Trade","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","International Trade","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Knowledge and Information Management","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Knowledge and Information Management","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Legal","Female","105","[c]","49890","52020"
"Leaver CS","2023","30-39","Legal","Male","95","[c]","53840","52360"
"Leaver CS","2023","30-39","Medicine","Female","75","[c]","40920","36140"
"Leaver CS","2023","30-39","Medicine","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Operational Delivery","Female","2545","[c]","28780","27570"
"Leaver CS","2023","30-39","Operational Delivery","Male","2220","[c]","29630","27570"
"Leaver CS","2023","30-39","Operational Research","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Operational Research","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Other","Female","120","[c]","32280","27140"
"Leaver CS","2023","30-39","Other","Male","130","[c]","34280","31710"
"Leaver CS","2023","30-39","Planning","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Planning","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Policy","Female","255","[c]","46890","45570"
"Leaver CS","2023","30-39","Policy","Male","285","[c]","49710","53130"
"Leaver CS","2023","30-39","Project Delivery","Female","115","[c]","44000","40800"
"Leaver CS","2023","30-39","Project Delivery","Male","150","[c]","43510","41150"
"Leaver CS","2023","30-39","Property","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Property","Male","45","[c]","35580","33000"
"Leaver CS","2023","30-39","Psychology","Female","45","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Psychology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Science and Engineering","Female","130","[c]","37160","36710"
"Leaver CS","2023","30-39","Science and Engineering","Male","155","[c]","38710","38750"
"Leaver CS","2023","30-39","Security","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Security","Male","100","[c]","31770","28890"
"Leaver CS","2023","30-39","Social Research","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Social Research","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Statistics","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Statistics","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Tax","Female","75","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Tax","Male","110","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Female","460","[c]","44040","39670"
"Leaver CS","2023","30-39","Unknown","Male","400","[c]","45920","43750"
"Leaver CS","2023","30-39","Veterinarian","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Veterinarian","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Commercial","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Commercial","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Communications","Female","55","[c]","50020","51780"
"Leaver CS","2023","40-49","Communications","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Counter Fraud","Female","30","[c]","31170","28120"
"Leaver CS","2023","40-49","Counter Fraud","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Digital, Data and Technology","Female","115","[c]","48600","43210"
"Leaver CS","2023","40-49","Digital, Data and Technology","Male","255","[c]","52820","51360"
"Leaver CS","2023","40-49","Economics","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Economics","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Finance","Female","55","[c]","43220","37920"
"Leaver CS","2023","40-49","Finance","Male","45","[c]","49900","42100"
"Leaver CS","2023","40-49","Geography","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Geography","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Human Resources","Female","130","[c]","41170","36940"
"Leaver CS","2023","40-49","Human Resources","Male","55","[c]","37320","32810"
"Leaver CS","2023","40-49","Inspector of Education and Training","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Inspector of Education and Training","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Intelligence Analysis","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Intelligence Analysis","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Internal Audit","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Internal Audit","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","International Trade","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Knowledge and Information Management","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Legal","Female","110","[c]","54630","53750"
"Leaver CS","2023","40-49","Legal","Male","80","[c]","60530","63850"
"Leaver CS","2023","40-49","Medicine","Female","70","[c]","47630","41190"
"Leaver CS","2023","40-49","Medicine","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Operational Delivery","Female","2025","[c]","29460","27570"
"Leaver CS","2023","40-49","Operational Delivery","Male","1470","[c]","32330","27570"
"Leaver CS","2023","40-49","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Operational Research","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Other","Female","90","[c]","34800","27140"
"Leaver CS","2023","40-49","Other","Male","80","[c]","37020","32730"
"Leaver CS","2023","40-49","Planning","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Planning","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Policy","Female","135","[c]","55260","53490"
"Leaver CS","2023","40-49","Policy","Male","115","[c]","58350","53600"
"Leaver CS","2023","40-49","Project Delivery","Female","105","[c]","46290","43200"
"Leaver CS","2023","40-49","Project Delivery","Male","95","[c]","52440","51450"
"Leaver CS","2023","40-49","Property","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","Male","35","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Psychology","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Psychology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Science and Engineering","Female","115","[c]","40700","39520"
"Leaver CS","2023","40-49","Science and Engineering","Male","105","[c]","41350","39890"
"Leaver CS","2023","40-49","Security","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Security","Male","70","[c]","32830","27960"
"Leaver CS","2023","40-49","Social Research","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Social Research","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Statistics","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Tax","Female","55","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Tax","Male","55","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Female","330","[c]","52100","52790"
"Leaver CS","2023","40-49","Unknown","Male","260","[c]","59970","56340"
"Leaver CS","2023","40-49","Veterinarian","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Veterinarian","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Commercial","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Commercial","Male","35","[c]","53150","42530"
"Leaver CS","2023","50-59","Communications","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Communications","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Counter Fraud","Female","45","[c]","27700","27570"
"Leaver CS","2023","50-59","Counter Fraud","Male","50","[c]","31790","28120"
"Leaver CS","2023","50-59","Digital, Data and Technology","Female","100","[c]","48000","43230"
"Leaver CS","2023","50-59","Digital, Data and Technology","Male","205","[c]","48930","47140"
"Leaver CS","2023","50-59","Economics","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Economics","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Finance","Female","75","[c]","44090","40840"
"Leaver CS","2023","50-59","Finance","Male","80","[c]","48930","44710"
"Leaver CS","2023","50-59","Geography","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Geography","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Human Resources","Female","165","[c]","39400","34290"
"Leaver CS","2023","50-59","Human Resources","Male","130","[c]","37830","31470"
"Leaver CS","2023","50-59","Inspector of Education and Training","Female","45","[c]","64870","52750"
"Leaver CS","2023","50-59","Inspector of Education and Training","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Intelligence Analysis","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Intelligence Analysis","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Internal Audit","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Internal Audit","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","International Trade","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","International Trade","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Knowledge and Information Management","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Knowledge and Information Management","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Legal","Female","110","[c]","56420","56450"
"Leaver CS","2023","50-59","Legal","Male","55","[c]","62450","63700"
"Leaver CS","2023","50-59","Medicine","Female","55","[c]","58210","47670"
"Leaver CS","2023","50-59","Medicine","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Operational Delivery","Female","2765","[c]","28600","26750"
"Leaver CS","2023","50-59","Operational Delivery","Male","2010","[c]","32500","27570"
"Leaver CS","2023","50-59","Other","Female","120","[c]","31700","25360"
"Leaver CS","2023","50-59","Other","Male","140","[c]","35530","28120"
"Leaver CS","2023","50-59","Planning","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Planning","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Policy","Female","95","[c]","54980","54130"
"Leaver CS","2023","50-59","Policy","Male","120","[c]","56040","54890"
"Leaver CS","2023","50-59","Project Delivery","Female","100","[c]","46160","41800"
"Leaver CS","2023","50-59","Project Delivery","Male","100","[c]","52320","44990"
"Leaver CS","2023","50-59","Property","Female","35","[c]","34120","31540"
"Leaver CS","2023","50-59","Property","Male","60","[c]","43230","34660"
"Leaver CS","2023","50-59","Psychology","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Psychology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Science and Engineering","Female","85","[c]","44820","41660"
"Leaver CS","2023","50-59","Science and Engineering","Male","130","[c]","43750","42810"
"Leaver CS","2023","50-59","Security","Female","45","[c]","34280","34320"
"Leaver CS","2023","50-59","Security","Male","160","[c]","37080","39070"
"Leaver CS","2023","50-59","Social Research","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Social Research","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Tax","Female","85","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Tax","Male","80","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Female","315","[c]","50680","42860"
"Leaver CS","2023","50-59","Unknown","Male","345","[c]","54720","49860"
"Leaver CS","2023","50-59","Veterinarian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Veterinarian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Commercial","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Commercial","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Communications","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Communications","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Counter Fraud","Female","45","[c]","28570","28120"
"Leaver CS","2023","60-64","Counter Fraud","Male","40","[c]","33210","28120"
"Leaver CS","2023","60-64","Digital, Data and Technology","Female","45","[c]","43070","43440"
"Leaver CS","2023","60-64","Digital, Data and Technology","Male","110","[c]","44850","40920"
"Leaver CS","2023","60-64","Finance","Female","75","[c]","41870","38470"
"Leaver CS","2023","60-64","Finance","Male","65","[c]","47980","46440"
"Leaver CS","2023","60-64","Human Resources","Female","125","[c]","32080","24080"
"Leaver CS","2023","60-64","Human Resources","Male","110","[c]","35760","33140"
"Leaver CS","2023","60-64","Inspector of Education and Training","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Inspector of Education and Training","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Intelligence Analysis","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Intelligence Analysis","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Internal Audit","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Internal Audit","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","International Trade","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Knowledge and Information Management","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Knowledge and Information Management","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Legal","Female","55","[c]","56200","54030"
"Leaver CS","2023","60-64","Legal","Male","55","[c]","62920","63500"
"Leaver CS","2023","60-64","Medicine","Female","35","[c]","61690","40890"
"Leaver CS","2023","60-64","Medicine","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Operational Delivery","Female","1930","[c]","27950","26650"
"Leaver CS","2023","60-64","Operational Delivery","Male","1295","[c]","33470","28120"
"Leaver CS","2023","60-64","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Operational Research","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other","Female","115","[c]","28420","25110"
"Leaver CS","2023","60-64","Other","Male","150","[c]","39310","30430"
"Leaver CS","2023","60-64","Planning","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Planning","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Policy","Female","85","[c]","51220","47470"
"Leaver CS","2023","60-64","Policy","Male","80","[c]","57410","50720"
"Leaver CS","2023","60-64","Project Delivery","Female","65","[c]","49540","46510"
"Leaver CS","2023","60-64","Project Delivery","Male","100","[c]","53010","47900"
"Leaver CS","2023","60-64","Property","Female","40","[c]","33350","29650"
"Leaver CS","2023","60-64","Property","Male","70","[c]","41880","41510"
"Leaver CS","2023","60-64","Psychology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Psychology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Science and Engineering","Female","35","[c]","40390","40110"
"Leaver CS","2023","60-64","Science and Engineering","Male","105","[c]","44660","42620"
"Leaver CS","2023","60-64","Security","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Security","Male","110","[c]","37720","41070"
"Leaver CS","2023","60-64","Social Research","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Social Research","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Statistics","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Statistics","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Tax","Female","110","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Tax","Male","100","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","Female","195","[c]","47110","41500"
"Leaver CS","2023","60-64","Unknown","Male","230","[c]","50030","49860"
"Leaver CS","2023","60-64","Veterinarian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Veterinarian","Male","[c]","[c]","[c]","[c]"
