"Status","Year","Age","Disability","Organisation","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","16-19","Undeclared","Ministry of Defence (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","Ministry of Justice (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","Ministry of Justice (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","National Savings and Investments","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","National Savings and Investments","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","Office of the Public Guardian","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","Office of the Public Guardian","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","Planning Inspectorate","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","Planning Inspectorate","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","Royal Fleet Auxiliary","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","Royal Fleet Auxiliary","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","Rural Payments Agency","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","Rural Payments Agency","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","Scottish Courts and Tribunals Service","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","Scottish Courts and Tribunals Service","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","Scottish Government (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","Scottish Government (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","Scottish Prison Service","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","Scottish Prison Service","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","Scottish Public Pensions Agency","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","Scottish Public Pensions Agency","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","Serious Fraud Office","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","Serious Fraud Office","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","Social Security Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","Social Security Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","Student Awards Agency for Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","Student Awards Agency for Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","Submarine Delivery Agency","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","Submarine Delivery Agency","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","The Insolvency Service","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","The Insolvency Service","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","The National Archives","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","The National Archives","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","UK Health Security Agency","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","UK Health Security Agency","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","UK Statistics Authority","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","UK Statistics Authority","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","Valuation Office Agency","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","Valuation Office Agency","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","Vehicle Certification Agency","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","Vehicle Certification Agency","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","Welsh Government (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","Welsh Government (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Accountant in Bankruptcy","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Accountant in Bankruptcy","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Advisory, Conciliation and Arbitration Service","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Advisory, Conciliation and Arbitration Service","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Animal and Plant Health Agency","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Animal and Plant Health Agency","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Attorney General's Office","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Attorney General's Office","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Building Digital UK","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Building Digital UK","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Cabinet Office (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Cabinet Office (excl. agencies)","Male","5","5","[c]","[c]"
"In post","2023","16-19","Unknown","Crown Office and Procurator Fiscal Service","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Crown Office and Procurator Fiscal Service","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Crown Prosecution Service","Female","5","5","[c]","[c]"
"In post","2023","16-19","Unknown","Crown Prosecution Service","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Defence Electronics and Components Agency","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Defence Electronics and Components Agency","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Defence Equipment and Support","Female","15","15","[c]","[c]"
"In post","2023","16-19","Unknown","Defence Equipment and Support","Male","70","70","18860","18780"
"In post","2023","16-19","Unknown","Defence Science and Technology Laboratory","Female","5","5","[c]","[c]"
"In post","2023","16-19","Unknown","Defence Science and Technology Laboratory","Male","20","20","[c]","[c]"
"In post","2023","16-19","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Department for Digital, Culture, Media and Sport (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Department for Digital, Culture, Media and Sport (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Department for Education (excl. agencies)","Female","5","5","[c]","[c]"
"In post","2023","16-19","Unknown","Department for Education (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Department for Levelling Up, Housing and Communities (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Department for Levelling Up, Housing and Communities (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Department for Transport (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Department for Transport (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Department for Work and Pensions (excl. agencies)","Female","5","5","[c]","[c]"
"In post","2023","16-19","Unknown","Department for Work and Pensions (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Department of Health and Social Care (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Department of Health and Social Care (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Disclosure Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Disclosure Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Driver and Vehicle Licensing Agency","Female","15","10","[c]","[c]"
"In post","2023","16-19","Unknown","Driver and Vehicle Licensing Agency","Male","20","15","[c]","[c]"
"In post","2023","16-19","Unknown","Driver and Vehicle Standards Agency","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Driver and Vehicle Standards Agency","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Education Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Education Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","FCDO Services","Female","5","5","[c]","[c]"
"In post","2023","16-19","Unknown","FCDO Services","Male","10","10","[c]","[c]"
"In post","2023","16-19","Unknown","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Forestry and Land Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Forestry and Land Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Government Legal Department","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Government Legal Department","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","HM Courts and Tribunals Service","Female","10","10","[c]","[c]"
"In post","2023","16-19","Unknown","HM Courts and Tribunals Service","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","HM Land Registry","Male","5","5","[c]","[c]"
"In post","2023","16-19","Unknown","HM Prison and Probation Service","Female","60","55","25840","24070"
"In post","2023","16-19","Unknown","HM Prison and Probation Service","Male","45","45","26680","28880"
"In post","2023","16-19","Unknown","HM Revenue and Customs (excl. agencies)","Female","35","35","22940","22520"
"In post","2023","16-19","Unknown","HM Revenue and Customs (excl. agencies)","Male","35","35","23480","22520"
"In post","2023","16-19","Unknown","HM Treasury (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","HM Treasury (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Health and Safety Executive","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Health and Safety Executive","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Home Office","Female","75","65","23840","22400"
"In post","2023","16-19","Unknown","Home Office","Male","60","60","24100","22400"
"In post","2023","16-19","Unknown","Legal Aid Agency","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Legal Aid Agency","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Maritime and Coastguard Agency","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Maritime and Coastguard Agency","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Medicines and Healthcare Products Regulatory Agency","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Medicines and Healthcare Products Regulatory Agency","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Met Office","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Met Office","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Ministry of Defence (excl. agencies)","Female","15","15","[c]","[c]"
"In post","2023","16-19","Unknown","Ministry of Defence (excl. agencies)","Male","20","20","[c]","[c]"
"In post","2023","16-19","Unknown","Ministry of Justice (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Ministry of Justice (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","National Savings and Investments","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","National Savings and Investments","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Office of the Public Guardian","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Office of the Public Guardian","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Planning Inspectorate","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Planning Inspectorate","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Royal Fleet Auxiliary","Female","10","10","[c]","[c]"
"In post","2023","16-19","Unknown","Royal Fleet Auxiliary","Male","20","20","[c]","[c]"
"In post","2023","16-19","Unknown","Rural Payments Agency","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Rural Payments Agency","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Scottish Courts and Tribunals Service","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Scottish Courts and Tribunals Service","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Scottish Government (excl. agencies)","Female","5","5","[c]","[c]"
"In post","2023","16-19","Unknown","Scottish Government (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Scottish Prison Service","Female","5","5","[c]","[c]"
"In post","2023","16-19","Unknown","Scottish Prison Service","Male","10","10","[c]","[c]"
"In post","2023","16-19","Unknown","Scottish Public Pensions Agency","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Scottish Public Pensions Agency","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Serious Fraud Office","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Serious Fraud Office","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Social Security Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Social Security Scotland","Male","5","5","[c]","[c]"
"In post","2023","16-19","Unknown","Student Awards Agency for Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Student Awards Agency for Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Submarine Delivery Agency","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Submarine Delivery Agency","Male","15","15","[c]","[c]"
"In post","2023","16-19","Unknown","The Insolvency Service","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","The Insolvency Service","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","The National Archives","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","The National Archives","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","UK Health Security Agency","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","UK Health Security Agency","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","UK Statistics Authority","Female","5","5","[c]","[c]"
"In post","2023","16-19","Unknown","UK Statistics Authority","Male","10","10","[c]","[c]"
"In post","2023","16-19","Unknown","Valuation Office Agency","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Valuation Office Agency","Male","10","10","[c]","[c]"
"In post","2023","16-19","Unknown","Vehicle Certification Agency","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Vehicle Certification Agency","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Welsh Government (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Welsh Government (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Accountant in Bankruptcy","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Accountant in Bankruptcy","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Accountant in Bankruptcy","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Active Travel England","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Active Travel England","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Active Travel England","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Advisory, Conciliation and Arbitration Service","Female","5","5","[c]","[c]"
"In post","2023","20-29","Declared disabled","Advisory, Conciliation and Arbitration Service","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Advisory, Conciliation and Arbitration Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Animal and Plant Health Agency","Female","40","40","26860","25920"
"In post","2023","20-29","Declared disabled","Animal and Plant Health Agency","Male","15","15","[c]","[c]"
"In post","2023","20-29","Declared disabled","Animal and Plant Health Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Attorney General's Office","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Attorney General's Office","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Attorney General's Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Building Digital UK","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Building Digital UK","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Building Digital UK","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Cabinet Office (excl. agencies)","Female","85","85","35850","35650"
"In post","2023","20-29","Declared disabled","Cabinet Office (excl. agencies)","Male","55","55","38940","35650"
"In post","2023","20-29","Declared disabled","Cabinet Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Central Civil Service Fast Stream","Female","190","185","30510","30130"
"In post","2023","20-29","Declared disabled","Central Civil Service Fast Stream","Male","80","80","30730","30130"
"In post","2023","20-29","Declared disabled","Central Civil Service Fast Stream","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","Female","10","10","[c]","[c]"
"In post","2023","20-29","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","Male","5","5","[c]","[c]"
"In post","2023","20-29","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Charity Commission","Female","5","5","[c]","[c]"
"In post","2023","20-29","Declared disabled","Charity Commission","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Companies House","Female","5","5","[c]","[c]"
"In post","2023","20-29","Declared disabled","Companies House","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Companies House","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Competition and Markets Authority","Female","10","10","[c]","[c]"
"In post","2023","20-29","Declared disabled","Competition and Markets Authority","Male","5","5","[c]","[c]"
"In post","2023","20-29","Declared disabled","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Criminal Injuries Compensation Authority","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Criminal Injuries Compensation Authority","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Criminal Injuries Compensation Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Crown Commercial Service","Female","5","5","[c]","[c]"
"In post","2023","20-29","Declared disabled","Crown Commercial Service","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Crown Commercial Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Crown Office and Procurator Fiscal Service","Female","30","30","28680","23700"
"In post","2023","20-29","Declared disabled","Crown Office and Procurator Fiscal Service","Male","15","15","[c]","[c]"
"In post","2023","20-29","Declared disabled","Crown Office and Procurator Fiscal Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Crown Prosecution Service","Female","65","65","26870","26900"
"In post","2023","20-29","Declared disabled","Crown Prosecution Service","Male","35","35","27310","26900"
"In post","2023","20-29","Declared disabled","Crown Prosecution Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Defence Electronics and Components Agency","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Defence Electronics and Components Agency","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Defence Electronics and Components Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Defence Equipment and Support","Female","70","70","29260","31850"
"In post","2023","20-29","Declared disabled","Defence Equipment and Support","Male","90","90","27670","26860"
"In post","2023","20-29","Declared disabled","Defence Equipment and Support","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Defence Science and Technology Laboratory","Female","65","65","32590","30650"
"In post","2023","20-29","Declared disabled","Defence Science and Technology Laboratory","Male","100","100","31910","30650"
"In post","2023","20-29","Declared disabled","Defence Science and Technology Laboratory","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Female","90","90","42000","41060"
"In post","2023","20-29","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Male","65","65","43180","41060"
"In post","2023","20-29","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Department for Digital, Culture, Media and Sport (excl. agencies)","Female","35","35","41340","35620"
"In post","2023","20-29","Declared disabled","Department for Digital, Culture, Media and Sport (excl. agencies)","Male","35","35","37000","35040"
"In post","2023","20-29","Declared disabled","Department for Digital, Culture, Media and Sport (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Department for Education (excl. agencies)","Female","60","60","39370","37590"
"In post","2023","20-29","Declared disabled","Department for Education (excl. agencies)","Male","40","40","38550","37590"
"In post","2023","20-29","Declared disabled","Department for Education (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Female","105","100","36370","33830"
"In post","2023","20-29","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Male","60","60","35820","33870"
"In post","2023","20-29","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Department for International Trade","Female","45","45","40340","39800"
"In post","2023","20-29","Declared disabled","Department for International Trade","Male","35","35","38160","35150"
"In post","2023","20-29","Declared disabled","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Female","60","60","39930","37540"
"In post","2023","20-29","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Male","35","35","39170","34310"
"In post","2023","20-29","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Department for Transport (excl. agencies)","Female","35","35","41880","43320"
"In post","2023","20-29","Declared disabled","Department for Transport (excl. agencies)","Male","25","25","[c]","[c]"
"In post","2023","20-29","Declared disabled","Department for Transport (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Department for Work and Pensions (excl. agencies)","Female","685","660","27960","28120"
"In post","2023","20-29","Declared disabled","Department for Work and Pensions (excl. agencies)","Male","415","410","27290","28120"
"In post","2023","20-29","Declared disabled","Department for Work and Pensions (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Department of Health and Social Care (excl. agencies)","Female","40","35","40510","34520"
