"Status","Year","Organisation","Parent_department","Region_ITL2","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","National Crime Agency","National Crime Agency","Bedfordshire and Hertfordshire","Female","55","50","38450","38310"
"In post","2023","National Crime Agency","National Crime Agency","Bedfordshire and Hertfordshire","Male","65","60","42140","39970"
"In post","2023","National Crime Agency","National Crime Agency","Berkshire, Buckinghamshire and Oxfordshire","Female","50","50","39840","39630"
"In post","2023","National Crime Agency","National Crime Agency","Berkshire, Buckinghamshire and Oxfordshire","Male","70","70","46310","45700"
"In post","2023","National Crime Agency","National Crime Agency","Cheshire","Female","620","595","38740","38310"
"In post","2023","National Crime Agency","National Crime Agency","Cheshire","Male","620","615","40740","38640"
"In post","2023","National Crime Agency","National Crime Agency","Derbyshire and Nottinghamshire","Female","35","30","38610","38310"
"In post","2023","National Crime Agency","National Crime Agency","Derbyshire and Nottinghamshire","Male","45","45","42870","39050"
"In post","2023","National Crime Agency","National Crime Agency","Devon","Female","25","20","[c]","[c]"
"In post","2023","National Crime Agency","National Crime Agency","Devon","Male","30","30","40370","38590"
"In post","2023","National Crime Agency","National Crime Agency","East Anglia","Female","[c]","[c]","[c]","[c]"
"In post","2023","National Crime Agency","National Crime Agency","East Anglia","Male","[c]","[c]","[c]","[c]"
"In post","2023","National Crime Agency","National Crime Agency","East Yorkshire and Northern Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","National Crime Agency","National Crime Agency","East Yorkshire and Northern Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","National Crime Agency","National Crime Agency","Essex","Female","20","20","[c]","[c]"
"In post","2023","National Crime Agency","National Crime Agency","Essex","Male","25","25","[c]","[c]"
"In post","2023","National Crime Agency","National Crime Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Female","230","215","37460","36270"
"In post","2023","National Crime Agency","National Crime Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Male","190","190","42470","40440"
"In post","2023","National Crime Agency","National Crime Agency","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"In post","2023","National Crime Agency","National Crime Agency","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"In post","2023","National Crime Agency","National Crime Agency","Hampshire and Isle of Wight","Female","25","25","[c]","[c]"
"In post","2023","National Crime Agency","National Crime Agency","Hampshire and Isle of Wight","Male","40","40","40770","38310"
"In post","2023","National Crime Agency","National Crime Agency","Inner London - East","Female","705","675","45080","42240"
"In post","2023","National Crime Agency","National Crime Agency","Inner London - East","Male","765","760","49530","45700"
"In post","2023","National Crime Agency","National Crime Agency","Kent","Female","75","75","40360","39630"
"In post","2023","National Crime Agency","National Crime Agency","Kent","Male","125","125","44320","44040"
"In post","2023","National Crime Agency","National Crime Agency","Lancashire","Female","30","30","38870","36040"
"In post","2023","National Crime Agency","National Crime Agency","Lancashire","Male","40","40","41040","38310"
"In post","2023","National Crime Agency","National Crime Agency","Leicestershire, Rutland and Northamptonshire","Female","35","35","37090","36350"
"In post","2023","National Crime Agency","National Crime Agency","Leicestershire, Rutland and Northamptonshire","Male","55","55","40840","40440"
"In post","2023","National Crime Agency","National Crime Agency","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","National Crime Agency","National Crime Agency","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","National Crime Agency","National Crime Agency","Merseyside","Female","10","10","[c]","[c]"
"In post","2023","National Crime Agency","National Crime Agency","Merseyside","Male","10","10","[c]","[c]"
"In post","2023","National Crime Agency","National Crime Agency","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","National Crime Agency","National Crime Agency","North Yorkshire","Male","10","10","[c]","[c]"
"In post","2023","National Crime Agency","National Crime Agency","Northern Ireland","Female","55","55","41320","38640"
"In post","2023","National Crime Agency","National Crime Agency","Northern Ireland","Male","80","75","42270","38310"
"In post","2023","National Crime Agency","National Crime Agency","Northumberland, and Tyne and Wear","Female","40","40","37030","36080"
"In post","2023","National Crime Agency","National Crime Agency","Northumberland, and Tyne and Wear","Male","65","65","40390","38310"
"In post","2023","National Crime Agency","National Crime Agency","Outer London - South","Female","30","30","41240","41910"
"In post","2023","National Crime Agency","National Crime Agency","Outer London - South","Male","70","70","44370","41940"
"In post","2023","National Crime Agency","National Crime Agency","Overseas","Female","20","20","[c]","[c]"
"In post","2023","National Crime Agency","National Crime Agency","Overseas","Male","105","105","48990","47380"
"In post","2023","National Crime Agency","National Crime Agency","Shropshire and Staffordshire","Female","15","15","[c]","[c]"
"In post","2023","National Crime Agency","National Crime Agency","Shropshire and Staffordshire","Male","20","20","[c]","[c]"
"In post","2023","National Crime Agency","National Crime Agency","South Yorkshire","Female","45","45","38210","36040"
"In post","2023","National Crime Agency","National Crime Agency","South Yorkshire","Male","40","35","39160","38310"
"In post","2023","National Crime Agency","National Crime Agency","Surrey, East and West Sussex","Female","30","30","42210","41910"
"In post","2023","National Crime Agency","National Crime Agency","Surrey, East and West Sussex","Male","50","50","44340","42130"
"In post","2023","National Crime Agency","National Crime Agency","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"In post","2023","National Crime Agency","National Crime Agency","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"In post","2023","National Crime Agency","National Crime Agency","Unknown","Female","45","40","43680","42520"
"In post","2023","National Crime Agency","National Crime Agency","Unknown","Male","60","60","49710","48410"
"In post","2023","National Crime Agency","National Crime Agency","West Central Scotland","Female","20","20","[c]","[c]"
"In post","2023","National Crime Agency","National Crime Agency","West Central Scotland","Male","35","35","42400","42110"
"In post","2023","National Crime Agency","National Crime Agency","West Midlands","Female","215","205","37960","38310"
"In post","2023","National Crime Agency","National Crime Agency","West Midlands","Male","270","265","43160","40330"
"In post","2023","National Crime Agency","National Crime Agency","West Wales and The Valleys","Female","25","25","[c]","[c]"
"In post","2023","National Crime Agency","National Crime Agency","West Wales and The Valleys","Male","40","40","43890","41700"
"In post","2023","National Crime Agency","National Crime Agency","West Yorkshire","Female","60","60","39220","38310"
"In post","2023","National Crime Agency","National Crime Agency","West Yorkshire","Male","100","95","43700","42250"
"In post","2023","National Infrastructure Commission","HM Treasury","Inner London - West","Female","25","20","[c]","[c]"
"In post","2023","National Infrastructure Commission","HM Treasury","Inner London - West","Male","25","25","[c]","[c]"
"In post","2023","National Infrastructure Commission","HM Treasury","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","National Infrastructure Commission","HM Treasury","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","National Records of Scotland","Scottish Government","Eastern Scotland","Female","230","210","38840","36330"
"In post","2023","National Records of Scotland","Scottish Government","Eastern Scotland","Male","210","205","38110","34450"
"In post","2023","National Records of Scotland","Scottish Government","Southern Scotland","Female","15","15","[c]","[c]"
"In post","2023","National Records of Scotland","Scottish Government","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","National Savings and Investments","Chancellor's other departments","Inner London - West","Female","70","65","49480","46560"
"In post","2023","National Savings and Investments","Chancellor's other departments","Inner London - West","Male","80","80","59190","54500"
"In post","2023","National Savings and Investments","Chancellor's other departments","Lancashire","Female","10","10","[c]","[c]"
"In post","2023","National Savings and Investments","Chancellor's other departments","Lancashire","Male","15","15","[c]","[c]"
"In post","2023","National Savings and Investments","Chancellor's other departments","Tees Valley and Durham","Female","10","10","[c]","[c]"
"In post","2023","National Savings and Investments","Chancellor's other departments","Tees Valley and Durham","Male","15","15","[c]","[c]"
"In post","2023","National Savings and Investments","Chancellor's other departments","West Central Scotland","Female","10","10","[c]","[c]"
"In post","2023","National Savings and Investments","Chancellor's other departments","West Central Scotland","Male","5","5","[c]","[c]"
"In post","2023","Northern Ireland Office","Northern Ireland Office","Inner London - West","Female","45","45","54350","55720"
"In post","2023","Northern Ireland Office","Northern Ireland Office","Inner London - West","Male","45","45","55820","43650"
"In post","2023","Northern Ireland Office","Northern Ireland Office","Northern Ireland","Female","40","40","36210","37680"
"In post","2023","Northern Ireland Office","Northern Ireland Office","Northern Ireland","Male","35","35","40720","37680"
"In post","2023","Office for Budget Responsibility","HM Treasury","Inner London - West","Female","20","20","[c]","[c]"
"In post","2023","Office for Budget Responsibility","HM Treasury","Inner London - West","Male","25","25","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Bedfordshire and Hertfordshire","Female","20","20","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Bedfordshire and Hertfordshire","Male","10","10","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Berkshire, Buckinghamshire and Oxfordshire","Female","20","20","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Berkshire, Buckinghamshire and Oxfordshire","Male","10","10","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Cheshire","Female","15","15","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Cheshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Cornwall and Isles of Scilly","Female","10","10","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Cumbria","Female","10","10","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Cumbria","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Derbyshire and Nottinghamshire","Female","125","115","44250","40850"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Derbyshire and Nottinghamshire","Male","50","45","54200","52750"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Devon","Female","20","20","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Devon","Male","5","5","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Dorset and Somerset","Female","20","20","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Dorset and Somerset","Male","5","5","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","East Anglia","Female","35","35","57390","52750"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","East Anglia","Male","20","20","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","East Wales","Female","10","10","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","East Wales","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","East Yorkshire and Northern Lincolnshire","Female","10","10","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","East Yorkshire and Northern Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Essex","Female","15","15","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Essex","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Gloucestershire, Wiltshire and Bath/Bristol area","Female","170","155","42660","36890"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Gloucestershire, Wiltshire and Bath/Bristol area","Male","105","100","44260","40640"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Greater Manchester","Female","280","265","36860","32650"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Greater Manchester","Male","170","170","39890","33130"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Hampshire and Isle of Wight","Female","30","30","62440","52750"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Hampshire and Isle of Wight","Male","10","10","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Herefordshire, Worcestershire and Warwickshire","Female","25","25","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Herefordshire, Worcestershire and Warwickshire","Male","10","10","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Inner London - East","Female","20","20","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Inner London - East","Male","10","10","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Inner London - West","Female","130","125","50660","44250"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Inner London - West","Male","85","85","51890","43850"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Kent","Female","20","20","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Kent","Male","5","5","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Lancashire","Female","20","20","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Lancashire","Male","5","5","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Leicestershire, Rutland and Northamptonshire","Female","25","25","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Leicestershire, Rutland and Northamptonshire","Male","5","5","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Lincolnshire","Female","10","10","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Lincolnshire","Male","5","5","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Merseyside","Female","30","30","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Merseyside","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","North Yorkshire","Female","30","30","59110","66170"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Northumberland, and Tyne and Wear","Female","20","20","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Northumberland, and Tyne and Wear","Male","5","5","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Outer London - East and North East","Female","15","15","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Outer London - East and North East","Male","5","5","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Outer London - South","Female","20","20","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Outer London - South","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Outer London - West and North West","Female","20","20","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Outer London - West and North West","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Shropshire and Staffordshire","Female","20","20","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Shropshire and Staffordshire","Male","15","15","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","South Yorkshire","Female","15","15","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","South Yorkshire","Male","5","5","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Surrey, East and West Sussex","Female","35","35","62790","52750"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Surrey, East and West Sussex","Male","20","20","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Tees Valley and Durham","Female","25","25","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","West Midlands","Female","75","75","44960","40850"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","West Midlands","Male","30","30","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","West Wales and The Valleys","Female","5","5","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","West Yorkshire","Female","30","30","67960","72470"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","West Yorkshire","Male","10","10","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Bedfordshire and Hertfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","East Wales","Female","15","15","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","East Wales","Male","15","15","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Inner London - East","Female","400","385","49170","46250"
"In post","2023","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Inner London - East","Male","465","465","51260","47030"
"In post","2023","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Lancashire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Outer London - East and North East","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Outer London - East and North East","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Outer London - West and North West","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Outer London - West and North West","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","West Central Scotland","Female","305","295","38960","34930"
"In post","2023","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","West Central Scotland","Male","345","345","38900","32340"
"In post","2023","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","West Midlands","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","West Midlands","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Bedfordshire and Hertfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Herefordshire, Worcestershire and Warwickshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Lancashire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Northumberland, and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Northumberland, and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","West Midlands","Female","210","205","42660","39140"
"In post","2023","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","West Midlands","Male","125","120","47790","47500"
"In post","2023","Office of Rail and Road","Office of Rail and Road","Gloucestershire, Wiltshire and Bath/Bristol area","Female","5","5","[c]","[c]"
"In post","2023","Office of Rail and Road","Office of Rail and Road","Gloucestershire, Wiltshire and Bath/Bristol area","Male","25","25","[c]","[c]"
"In post","2023","Office of Rail and Road","Office of Rail and Road","Greater Manchester","Female","20","20","[c]","[c]"
"In post","2023","Office of Rail and Road","Office of Rail and Road","Greater Manchester","Male","15","15","[c]","[c]"
"In post","2023","Office of Rail and Road","Office of Rail and Road","Inner London - East","Female","95","95","54500","57260"
"In post","2023","Office of Rail and Road","Office of Rail and Road","Inner London - East","Male","110","105","60110","57700"
"In post","2023","Office of Rail and Road","Office of Rail and Road","North Yorkshire","Female","10","10","[c]","[c]"
"In post","2023","Office of Rail and Road","Office of Rail and Road","North Yorkshire","Male","20","20","[c]","[c]"
"In post","2023","Office of Rail and Road","Office of Rail and Road","West Central Scotland","Female","15","15","[c]","[c]"
"In post","2023","Office of Rail and Road","Office of Rail and Road","West Central Scotland","Male","15","15","[c]","[c]"
"In post","2023","Office of Rail and Road","Office of Rail and Road","West Midlands","Female","15","15","[c]","[c]"
"In post","2023","Office of Rail and Road","Office of Rail and Road","West Midlands","Male","20","20","[c]","[c]"
"In post","2023","Office of the Public Guardian","Ministry of Justice","Derbyshire and Nottinghamshire","Female","255","230","25590","25830"
"In post","2023","Office of the Public Guardian","Ministry of Justice","Derbyshire and Nottinghamshire","Male","190","180","24990","25830"
"In post","2023","Office of the Public Guardian","Ministry of Justice","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Public Guardian","Ministry of Justice","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Public Guardian","Ministry of Justice","Greater Manchester","Female","[c]","[c]","[c]","[c]"
