"Status","Year","Age","Disability","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","60-64","Declared disabled","Finance","Female","50","45","37880","33370"
"In post","2023","60-64","Declared disabled","Finance","Male","40","35","40560","37600"
"In post","2023","60-64","Declared disabled","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Geography","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Geography","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Geography","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Human Resources","Female","90","75","37350","34170"
"In post","2023","60-64","Declared disabled","Human Resources","Male","75","70","40100","36600"
"In post","2023","60-64","Declared disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Intelligence Analysis","Female","15","15","[c]","[c]"
"In post","2023","60-64","Declared disabled","Intelligence Analysis","Male","10","5","[c]","[c]"
"In post","2023","60-64","Declared disabled","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Internal Audit","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Internal Audit","Male","10","10","[c]","[c]"
"In post","2023","60-64","Declared disabled","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","International Trade","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","International Trade","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","International Trade","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Knowledge and Information Management","Female","30","25","[c]","[c]"
"In post","2023","60-64","Declared disabled","Knowledge and Information Management","Male","20","15","[c]","[c]"
"In post","2023","60-64","Declared disabled","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Legal","Female","55","45","56210","56450"
"In post","2023","60-64","Declared disabled","Legal","Male","45","35","55620","56450"
"In post","2023","60-64","Declared disabled","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Medicine","Female","10","10","[c]","[c]"
"In post","2023","60-64","Declared disabled","Medicine","Male","5","5","[c]","[c]"
"In post","2023","60-64","Declared disabled","Medicine","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Operational Delivery","Female","3180","2485","27370","27200"
"In post","2023","60-64","Declared disabled","Operational Delivery","Male","1725","1440","29660","28120"
"In post","2023","60-64","Declared disabled","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Operational Research","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Operational Research","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Other","Female","130","105","28960","28120"
"In post","2023","60-64","Declared disabled","Other","Male","100","90","31970","26320"
"In post","2023","60-64","Declared disabled","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Planning","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Planning","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Planning","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Policy","Female","85","75","45750","41530"
"In post","2023","60-64","Declared disabled","Policy","Male","60","55","49410","48720"
"In post","2023","60-64","Declared disabled","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Project Delivery","Female","75","65","41100","38470"
"In post","2023","60-64","Declared disabled","Project Delivery","Male","70","60","43220","42060"
"In post","2023","60-64","Declared disabled","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Property","Female","35","30","35460","32260"
"In post","2023","60-64","Declared disabled","Property","Male","40","35","38600","35020"
"In post","2023","60-64","Declared disabled","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Psychology","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Psychology","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Psychology","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Science and Engineering","Female","15","15","[c]","[c]"
"In post","2023","60-64","Declared disabled","Science and Engineering","Male","105","95","42840","43360"
"In post","2023","60-64","Declared disabled","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Security","Female","20","20","[c]","[c]"
"In post","2023","60-64","Declared disabled","Security","Male","80","70","30700","24830"
"In post","2023","60-64","Declared disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Social Research","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Social Research","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Social Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Statistics","Female","5","5","[c]","[c]"
"In post","2023","60-64","Declared disabled","Statistics","Male","10","10","[c]","[c]"
"In post","2023","60-64","Declared disabled","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Tax","Female","80","60","37580","35000"
"In post","2023","60-64","Declared disabled","Tax","Male","80","65","43410","39790"
"In post","2023","60-64","Declared disabled","Tax","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Unknown","Female","70","65","36100","29450"
"In post","2023","60-64","Declared disabled","Unknown","Male","60","55","44720","37080"
"In post","2023","60-64","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Veterinarian","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Veterinarian","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared disabled","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Commercial","Female","130","110","41250","38470"
"In post","2023","60-64","Declared non-disabled","Commercial","Male","160","145","54230","45370"
"In post","2023","60-64","Declared non-disabled","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Communications","Female","60","55","42740","39990"
"In post","2023","60-64","Declared non-disabled","Communications","Male","60","60","38930","35010"
"In post","2023","60-64","Declared non-disabled","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Counter Fraud","Female","405","300","29580","28120"
"In post","2023","60-64","Declared non-disabled","Counter Fraud","Male","305","240","32870","28120"
"In post","2023","60-64","Declared non-disabled","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Digital, Data and Technology","Female","290","245","41940","38470"
"In post","2023","60-64","Declared non-disabled","Digital, Data and Technology","Male","605","550","44380","41100"
"In post","2023","60-64","Declared non-disabled","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Economics","Female","5","5","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Economics","Male","5","5","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Economics","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Finance","Female","280","240","37650","34170"
"In post","2023","60-64","Declared non-disabled","Finance","Male","230","205","48940","43650"
"In post","2023","60-64","Declared non-disabled","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Geography","Female","10","5","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Geography","Male","15","10","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Geography","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Human Resources","Female","355","310","39360","35530"
"In post","2023","60-64","Declared non-disabled","Human Resources","Male","395","370","37170","34300"
"In post","2023","60-64","Declared non-disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Inspector of Education and Training","Female","55","50","71460","77470"
"In post","2023","60-64","Declared non-disabled","Inspector of Education and Training","Male","20","20","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Intelligence Analysis","Female","45","35","29760","28480"
"In post","2023","60-64","Declared non-disabled","Intelligence Analysis","Male","95","85","36140","31950"
"In post","2023","60-64","Declared non-disabled","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Internal Audit","Female","30","25","46870","44210"
"In post","2023","60-64","Declared non-disabled","Internal Audit","Male","35","30","46850","46220"
"In post","2023","60-64","Declared non-disabled","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","International Trade","Female","20","20","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","International Trade","Male","40","35","52070","46200"
"In post","2023","60-64","Declared non-disabled","International Trade","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Knowledge and Information Management","Female","95","85","32110","28120"
"In post","2023","60-64","Declared non-disabled","Knowledge and Information Management","Male","80","75","35970","34000"
"In post","2023","60-64","Declared non-disabled","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Legal","Female","245","200","56650","56450"
"In post","2023","60-64","Declared non-disabled","Legal","Male","245","210","57770","57900"
"In post","2023","60-64","Declared non-disabled","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Medicine","Female","85","70","50940","40590"
"In post","2023","60-64","Declared non-disabled","Medicine","Male","50","45","71900","76300"
"In post","2023","60-64","Declared non-disabled","Medicine","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Operational Delivery","Female","10355","8090","27690","26630"
"In post","2023","60-64","Declared non-disabled","Operational Delivery","Male","6605","5565","31360","28120"
"In post","2023","60-64","Declared non-disabled","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Operational Research","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Operational Research","Male","15","15","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Other","Female","555","460","30370","28120"
"In post","2023","60-64","Declared non-disabled","Other","Male","555","520","29880","22220"
"In post","2023","60-64","Declared non-disabled","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Planning","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Planning","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Planning","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Planning Inspectors","Female","10","10","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Planning Inspectors","Male","25","20","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Policy","Female","430","395","46300","41420"
"In post","2023","60-64","Declared non-disabled","Policy","Male","425","385","54460","50900"
"In post","2023","60-64","Declared non-disabled","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Project Delivery","Female","360","295","42420","38470"
"In post","2023","60-64","Declared non-disabled","Project Delivery","Male","425","370","49510","44530"
"In post","2023","60-64","Declared non-disabled","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Property","Female","195","165","34950","32970"
"In post","2023","60-64","Declared non-disabled","Property","Male","375","335","39830","36300"
"In post","2023","60-64","Declared non-disabled","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Psychology","Female","10","10","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Psychology","Male","5","5","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Psychology","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Science and Engineering","Female","85","75","46210","40910"
"In post","2023","60-64","Declared non-disabled","Science and Engineering","Male","610","550","43470","42620"
"In post","2023","60-64","Declared non-disabled","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Security","Female","105","90","32960","28540"
"In post","2023","60-64","Declared non-disabled","Security","Male","535","500","30480","22880"
"In post","2023","60-64","Declared non-disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Social Research","Female","10","10","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Social Research","Male","10","10","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Social Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Statistics","Female","15","10","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Statistics","Male","30","30","45930","41740"
"In post","2023","60-64","Declared non-disabled","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Tax","Female","360","265","39200","35070"
"In post","2023","60-64","Declared non-disabled","Tax","Male","355","285","44010","39880"
"In post","2023","60-64","Declared non-disabled","Tax","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Unknown","Female","330","285","42050","37780"
"In post","2023","60-64","Declared non-disabled","Unknown","Male","450","405","47240","40510"
"In post","2023","60-64","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Veterinarian","Female","10","10","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Veterinarian","Male","10","10","[c]","[c]"
"In post","2023","60-64","Declared non-disabled","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Commercial","Female","25","20","[c]","[c]"
"In post","2023","60-64","Undeclared","Commercial","Male","20","15","[c]","[c]"
"In post","2023","60-64","Undeclared","Communications","Female","5","5","[c]","[c]"
"In post","2023","60-64","Undeclared","Communications","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Counter Fraud","Female","20","15","[c]","[c]"
"In post","2023","60-64","Undeclared","Counter Fraud","Male","30","25","29030","28120"
"In post","2023","60-64","Undeclared","Digital, Data and Technology","Female","20","15","[c]","[c]"
"In post","2023","60-64","Undeclared","Digital, Data and Technology","Male","65","55","44680","40330"
"In post","2023","60-64","Undeclared","Economics","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Economics","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Finance","Female","25","20","[c]","[c]"
"In post","2023","60-64","Undeclared","Finance","Male","20","20","[c]","[c]"
"In post","2023","60-64","Undeclared","Geography","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Geography","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Human Resources","Female","35","35","36490","34640"
"In post","2023","60-64","Undeclared","Human Resources","Male","45","45","34800","33730"
"In post","2023","60-64","Undeclared","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Intelligence Analysis","Female","10","10","[c]","[c]"
"In post","2023","60-64","Undeclared","Intelligence Analysis","Male","15","15","[c]","[c]"
"In post","2023","60-64","Undeclared","Internal Audit","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Internal Audit","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","International Trade","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","International Trade","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Knowledge and Information Management","Female","10","10","[c]","[c]"
"In post","2023","60-64","Undeclared","Knowledge and Information Management","Male","5","5","[c]","[c]"
"In post","2023","60-64","Undeclared","Legal","Female","20","15","[c]","[c]"
"In post","2023","60-64","Undeclared","Legal","Male","25","20","[c]","[c]"
"In post","2023","60-64","Undeclared","Medicine","Female","15","15","[c]","[c]"
"In post","2023","60-64","Undeclared","Medicine","Male","10","10","[c]","[c]"
"In post","2023","60-64","Undeclared","Operational Delivery","Female","950","765","27560","25620"
"In post","2023","60-64","Undeclared","Operational Delivery","Male","980","765","31760","30400"
"In post","2023","60-64","Undeclared","Operational Research","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Operational Research","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Other","Female","35","30","33740","31920"
"In post","2023","60-64","Undeclared","Other","Male","65","60","28360","22220"
"In post","2023","60-64","Undeclared","Planning","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Planning","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Policy","Female","35","30","40050","38590"
"In post","2023","60-64","Undeclared","Policy","Male","35","30","57400","57720"
"In post","2023","60-64","Undeclared","Project Delivery","Female","15","15","[c]","[c]"
"In post","2023","60-64","Undeclared","Project Delivery","Male","35","30","47690","44730"
"In post","2023","60-64","Undeclared","Property","Female","15","10","[c]","[c]"
"In post","2023","60-64","Undeclared","Property","Male","45","40","43190","41510"
"In post","2023","60-64","Undeclared","Psychology","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Psychology","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Science and Engineering","Female","30","25","[c]","[c]"
"In post","2023","60-64","Undeclared","Science and Engineering","Male","110","100","43560","40980"
"In post","2023","60-64","Undeclared","Security","Female","15","10","[c]","[c]"
"In post","2023","60-64","Undeclared","Security","Male","75","70","32050","22410"
"In post","2023","60-64","Undeclared","Social Research","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Social Research","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Statistics","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Statistics","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Tax","Female","40","30","41360","35830"
"In post","2023","60-64","Undeclared","Tax","Male","60","45","44830","36990"
"In post","2023","60-64","Undeclared","Unknown","Female","15","15","[c]","[c]"
"In post","2023","60-64","Undeclared","Unknown","Male","20","20","[c]","[c]"
"In post","2023","60-64","Undeclared","Veterinarian","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Veterinarian","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Commercial","Female","20","20","[c]","[c]"
"In post","2023","60-64","Unknown","Commercial","Male","30","30","60120","44040"
"In post","2023","60-64","Unknown","Communications","Female","10","10","[c]","[c]"
"In post","2023","60-64","Unknown","Communications","Male","10","10","[c]","[c]"
"In post","2023","60-64","Unknown","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Counter Fraud","Female","15","10","[c]","[c]"
"In post","2023","60-64","Unknown","Counter Fraud","Male","45","40","39210","36990"
"In post","2023","60-64","Unknown","Digital, Data and Technology","Female","40","40","46940","41510"
"In post","2023","60-64","Unknown","Digital, Data and Technology","Male","130","125","48120","42660"
"In post","2023","60-64","Unknown","Economics","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Economics","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Finance","Female","35","30","35110","31500"
"In post","2023","60-64","Unknown","Finance","Male","40","40","41350","41340"
"In post","2023","60-64","Unknown","Geography","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Geography","Male","5","5","[c]","[c]"
"In post","2023","60-64","Unknown","Human Resources","Female","40","35","34550","31660"
"In post","2023","60-64","Unknown","Human Resources","Male","80","75","33240","31510"
"In post","2023","60-64","Unknown","Inspector of Education and Training","Female","10","10","[c]","[c]"
"In post","2023","60-64","Unknown","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Intelligence Analysis","Male","15","15","[c]","[c]"
"In post","2023","60-64","Unknown","Internal Audit","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Internal Audit","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","International Trade","Female","10","10","[c]","[c]"
"In post","2023","60-64","Unknown","International Trade","Male","15","15","[c]","[c]"
"In post","2023","60-64","Unknown","Knowledge and Information Management","Female","15","10","[c]","[c]"
"In post","2023","60-64","Unknown","Knowledge and Information Management","Male","10","10","[c]","[c]"
"In post","2023","60-64","Unknown","Legal","Female","45","35","53170","56450"
"In post","2023","60-64","Unknown","Legal","Male","60","50","51030","48570"
"In post","2023","60-64","Unknown","Medicine","Female","30","25","55010","41190"
"In post","2023","60-64","Unknown","Medicine","Male","15","10","[c]","[c]"
"In post","2023","60-64","Unknown","Operational Delivery","Female","1415","1125","26530","22520"
"In post","2023","60-64","Unknown","Operational Delivery","Male","1455","1205","30960","28480"
"In post","2023","60-64","Unknown","Operational Research","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Operational Research","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Other","Female","65","60","34250","28490"
"In post","2023","60-64","Unknown","Other","Male","280","270","37930","36160"
"In post","2023","60-64","Unknown","Planning","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Planning","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Policy","Female","60","55","51920","48320"
"In post","2023","60-64","Unknown","Policy","Male","60","60","60480","60050"
"In post","2023","60-64","Unknown","Project Delivery","Female","65","60","44880","41780"
"In post","2023","60-64","Unknown","Project Delivery","Male","70","60","54650","51060"
"In post","2023","60-64","Unknown","Property","Female","35","30","28220","27410"
"In post","2023","60-64","Unknown","Property","Male","85","80","32210","29730"
"In post","2023","60-64","Unknown","Psychology","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Psychology","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Science and Engineering","Female","15","15","[c]","[c]"
"In post","2023","60-64","Unknown","Science and Engineering","Male","95","90","45900","44720"
"In post","2023","60-64","Unknown","Security","Female","15","15","[c]","[c]"
"In post","2023","60-64","Unknown","Security","Male","110","95","32720","27500"
"In post","2023","60-64","Unknown","Social Research","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Social Research","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Statistics","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Statistics","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Tax","Female","115","95","35950","34700"
"In post","2023","60-64","Unknown","Tax","Male","130","110","40260","36990"
"In post","2023","60-64","Unknown","Unknown","Female","220","195","40060","31210"
"In post","2023","60-64","Unknown","Unknown","Male","200","185","44060","38330"
"In post","2023","60-64","Unknown","Veterinarian","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Veterinarian","Male","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","Commercial","Female","10","10","[c]","[c]"
"In post","2023","65+","Declared disabled","Commercial","Male","15","10","[c]","[c]"
"In post","2023","65+","Declared disabled","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","Communications","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","Communications","Male","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","Counter Fraud","Female","30","20","27600","27380"
"In post","2023","65+","Declared disabled","Counter Fraud","Male","30","20","28640","28120"
"In post","2023","65+","Declared disabled","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","Digital, Data and Technology","Female","15","10","[c]","[c]"
"In post","2023","65+","Declared disabled","Digital, Data and Technology","Male","35","30","43660","41490"
"In post","2023","65+","Declared disabled","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","Economics","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","Economics","Male","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","Economics","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","Finance","Female","20","20","[c]","[c]"
"In post","2023","65+","Declared disabled","Finance","Male","10","10","[c]","[c]"
"In post","2023","65+","Declared disabled","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","Geography","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","Geography","Male","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","Geography","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","Human Resources","Female","25","15","[c]","[c]"
"In post","2023","65+","Declared disabled","Human Resources","Male","35","30","35030","33470"
"In post","2023","65+","Declared disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","Intelligence Analysis","Male","5","5","[c]","[c]"
"In post","2023","65+","Declared disabled","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
