"Status","Year","Profession_of_post","Region_ITL2","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Other","Shropshire and Staffordshire","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Other","South Yorkshire","AA/AO","AO","30","[c]","21570","21690"
"Leaver CS","2023","Other","South Yorkshire","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Other","South Yorkshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","South Yorkshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","South Yorkshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Southern Scotland","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Southern Scotland","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Southern Scotland","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Surrey, East and West Sussex","AA/AO","AA","5","[c]","[c]","[c]"
"Leaver CS","2023","Other","Surrey, East and West Sussex","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Surrey, East and West Sussex","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Other","Surrey, East and West Sussex","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Surrey, East and West Sussex","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Tees Valley and Durham","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Tees Valley and Durham","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Tees Valley and Durham","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Unknown","AA/AO","AO","15","[c]","23820","25110"
"Leaver CS","2023","Other","Unknown","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Unknown","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Unknown","Unknown","Unknown","200","[c]","36910","34110"
"Leaver CS","2023","Other","West Central Scotland","AA/AO","AA","10","[c]","[c]","[c]"
"Leaver CS","2023","Other","West Central Scotland","AA/AO","AO","15","[c]","23500","22400"
"Leaver CS","2023","Other","West Central Scotland","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Other","West Central Scotland","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Other","West Central Scotland","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","West Central Scotland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","West Midlands","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","West Midlands","AA/AO","AO","65","[c]","21600","21690"
"Leaver CS","2023","Other","West Midlands","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Other","West Midlands","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","West Midlands","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","West Wales and The Valleys","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","West Wales and The Valleys","AA/AO","AO","30","[c]","21740","21690"
"Leaver CS","2023","Other","West Wales and The Valleys","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","West Wales and The Valleys","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","West Wales and The Valleys","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","West Wales and The Valleys","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Other","West Wales and The Valleys","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Other","West Yorkshire","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","West Yorkshire","AA/AO","AO","20","[c]","21570","21650"
"Leaver CS","2023","Other","West Yorkshire","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","West Yorkshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","West Yorkshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","West Yorkshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning","East Anglia","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning","East Wales","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning","East Wales","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning","Greater Manchester","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning","Inner London - West","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning","Inner London - West","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning","Inner London - West","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning","Inner London - West","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning","Inner London - West","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning","West Midlands","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning","West Midlands","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning","West Yorkshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning Inspectors","Cheshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning Inspectors","Devon","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning Inspectors","Devon","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning Inspectors","East Anglia","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning Inspectors","East Anglia","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning Inspectors","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning Inspectors","Greater Manchester","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning Inspectors","Hampshire and Isle of Wight","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning Inspectors","Hampshire and Isle of Wight","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning Inspectors","Herefordshire, Worcestershire and Warwickshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning Inspectors","Inner London - East","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning Inspectors","North Yorkshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning Inspectors","Northumberland, and Tyne and Wear","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning Inspectors","Northumberland, and Tyne and Wear","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning Inspectors","Outer London - West and North West","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning Inspectors","Surrey, East and West Sussex","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning Inspectors","Tees Valley and Durham","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning Inspectors","West Wales and The Valleys","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Bedfordshire and Hertfordshire","AA/AO","AA","10","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Bedfordshire and Hertfordshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Cheshire","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Cheshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Cheshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Cornwall and Isles of Scilly","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Cornwall and Isles of Scilly","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Cornwall and Isles of Scilly","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Cornwall and Isles of Scilly","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Cumbria","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Cumbria","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Derbyshire and Nottinghamshire","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Derbyshire and Nottinghamshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Derbyshire and Nottinghamshire","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Derbyshire and Nottinghamshire","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Devon","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Devon","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Devon","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Devon","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Dorset and Somerset","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Dorset and Somerset","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Dorset and Somerset","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Dorset and Somerset","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","East Anglia","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","East Anglia","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","East Anglia","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","East Anglia","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","East Anglia","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","East Anglia","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","East Wales","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","East Wales","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Policy","East Wales","EO","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Policy","East Wales","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","East Wales","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Policy","East Wales","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","East Wales","SEO/HEO","HEO","10","[c]","33390","31260"
"Leaver CS","2023","Policy","East Wales","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Policy","East Yorkshire and Northern Lincolnshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Eastern Scotland","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Eastern Scotland","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Eastern Scotland","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Eastern Scotland","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Eastern Scotland","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Eastern Scotland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Essex","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Essex","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Essex","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","EO","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","HEO","15","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Greater Manchester","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Greater Manchester","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Greater Manchester","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Greater Manchester","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Greater Manchester","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Greater Manchester","SEO/HEO","HEO","15","[c]","30960","30360"
"Leaver CS","2023","Policy","Greater Manchester","SEO/HEO","SEO","15","[c]","37260","37160"
"Leaver CS","2023","Policy","Hampshire and Isle of Wight","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Hampshire and Isle of Wight","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Hampshire and Isle of Wight","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Hampshire and Isle of Wight","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Hampshire and Isle of Wight","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Hampshire and Isle of Wight","SEO/HEO","SEO","10","[c]","42470","41200"
"Leaver CS","2023","Policy","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Inner London - East","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Inner London - East","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Inner London - East","G6/G7","G6","10","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Inner London - East","G6/G7","G7","15","[c]","58570","58310"
"Leaver CS","2023","Policy","Inner London - East","SCS level","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Inner London - East","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Inner London - East","SEO/HEO","SEO","15","[c]","43390","42900"
"Leaver CS","2023","Policy","Inner London - West","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Inner London - West","AA/AO","AO","75","[c]","23510","24900"
"Leaver CS","2023","Policy","Inner London - West","EO","EO","145","[c]","27780","28380"
"Leaver CS","2023","Policy","Inner London - West","G6/G7","G6","140","[c]","66930","65780"
"Leaver CS","2023","Policy","Inner London - West","G6/G7","G7","355","[c]","55130","53610"
"Leaver CS","2023","Policy","Inner London - West","SCS level","SCS level","90","[c]","90910","78510"
"Leaver CS","2023","Policy","Inner London - West","SEO/HEO","HEO","330","[c]","34870","34020"
"Leaver CS","2023","Policy","Inner London - West","SEO/HEO","SEO","235","[c]","41900","41360"
"Leaver CS","2023","Policy","Inner London - West","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Kent","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Lancashire","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Lancashire","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Lancashire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Lancashire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Merseyside","EO","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Merseyside","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Merseyside","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Merseyside","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Merseyside","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","North Eastern Scotland","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","North Eastern Scotland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","North Yorkshire","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Policy","North Yorkshire","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Policy","North Yorkshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","North Yorkshire","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Policy","North Yorkshire","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Policy","North Yorkshire","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Northern Ireland","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Northern Ireland","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Northern Ireland","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Northumberland, and Tyne and Wear","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Northumberland, and Tyne and Wear","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Northumberland, and Tyne and Wear","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Northumberland, and Tyne and Wear","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Northumberland, and Tyne and Wear","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Northumberland, and Tyne and Wear","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Outer London - East and North East","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Outer London - South","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Outer London - South","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Outer London - South","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Outer London - South","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Outer London - South","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Outer London - West and North West","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Outer London - West and North West","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Outer London - West and North West","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Outer London - West and North West","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Overseas","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Shropshire and Staffordshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Shropshire and Staffordshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","South Yorkshire","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Policy","South Yorkshire","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Policy","South Yorkshire","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Policy","South Yorkshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","South Yorkshire","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Policy","South Yorkshire","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Surrey, East and West Sussex","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Surrey, East and West Sussex","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Surrey, East and West Sussex","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Surrey, East and West Sussex","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Surrey, East and West Sussex","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Surrey, East and West Sussex","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Tees Valley and Durham","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Tees Valley and Durham","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Tees Valley and Durham","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Tees Valley and Durham","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Tees Valley and Durham","SEO/HEO","HEO","10","[c]","31230","30420"
"Leaver CS","2023","Policy","Tees Valley and Durham","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Unknown","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Unknown","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Unknown","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","West Central Scotland","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","West Central Scotland","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","West Central Scotland","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","West Central Scotland","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","West Central Scotland","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","West Central Scotland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","West Midlands","AA/AO","AA","5","[c]","[c]","[c]"
"Leaver CS","2023","Policy","West Midlands","EO","EO","10","[c]","25890","25120"
"Leaver CS","2023","Policy","West Midlands","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","West Midlands","G6/G7","G7","15","[c]","52730","51360"
"Leaver CS","2023","Policy","West Midlands","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","West Midlands","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Policy","West Midlands","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Policy","West Wales and The Valleys","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Policy","West Wales and The Valleys","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","West Wales and The Valleys","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","West Wales and The Valleys","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","West Wales and The Valleys","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Policy","West Wales and The Valleys","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Policy","West Yorkshire","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","West Yorkshire","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Policy","West Yorkshire","EO","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Policy","West Yorkshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","West Yorkshire","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Policy","West Yorkshire","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Policy","West Yorkshire","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Bedfordshire and Hertfordshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Bedfordshire and Hertfordshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Bedfordshire and Hertfordshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Cheshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Cheshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Cumbria","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Derbyshire and Nottinghamshire","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Derbyshire and Nottinghamshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Derbyshire and Nottinghamshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Derbyshire and Nottinghamshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Derbyshire and Nottinghamshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
