"Status","Year","Age","Parent_department","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","50-59","National Crime Agency","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","National Crime Agency","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","National Crime Agency","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","National Crime Agency","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","National Crime Agency","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","National Crime Agency","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","National Crime Agency","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","National Crime Agency","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","National Crime Agency","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","National Crime Agency","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","National Crime Agency","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","National Crime Agency","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","National Crime Agency","SEO/HEO","Heterosexual / straight","30","[c]","44830","45540"
"Leaver CS","2023","50-59","National Crime Agency","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","National Crime Agency","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","National Crime Agency","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Northern Ireland Office","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Northern Ireland Office","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Northern Ireland Office","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Northern Ireland Office","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Northern Ireland Office","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Northern Ireland Office","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Northern Ireland Office","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Northern Ireland Office","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Northern Ireland Office","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Office for Standards in Education, Children's Services and Skills","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Office for Standards in Education, Children's Services and Skills","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Office for Standards in Education, Children's Services and Skills","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Office for Standards in Education, Children's Services and Skills","G6/G7","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Office for Standards in Education, Children's Services and Skills","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Office for Standards in Education, Children's Services and Skills","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Office for Standards in Education, Children's Services and Skills","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Office for Standards in Education, Children's Services and Skills","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Office for Standards in Education, Children's Services and Skills","SEO/HEO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Office for Standards in Education, Children's Services and Skills","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Office for Standards in Education, Children's Services and Skills","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Office of Gas and Electricity Markets","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Office of Gas and Electricity Markets","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Office of Gas and Electricity Markets","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Office of Gas and Electricity Markets","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Office of Gas and Electricity Markets","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Office of Gas and Electricity Markets","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Office of Gas and Electricity Markets","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Office of Gas and Electricity Markets","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Office of Gas and Electricity Markets","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Office of Gas and Electricity Markets","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Office of Gas and Electricity Markets","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Office of Qualifications and Examinations Regulation","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Office of Qualifications and Examinations Regulation","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Office of Qualifications and Examinations Regulation","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Office of Qualifications and Examinations Regulation","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Office of Qualifications and Examinations Regulation","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Office of Qualifications and Examinations Regulation","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Office of Qualifications and Examinations Regulation","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Office of Qualifications and Examinations Regulation","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Office of Qualifications and Examinations Regulation","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Office of Qualifications and Examinations Regulation","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Office of Rail and Road","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Office of Rail and Road","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Office of Rail and Road","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Office of Rail and Road","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Office of Rail and Road","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Office of the Secretary of State for Scotland","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Office of the Secretary of State for Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Office of the Secretary of State for Scotland","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Office of the Secretary of State for Scotland","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Office of the Secretary of State for Scotland","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Office of the Secretary of State for Wales","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Office of the Secretary of State for Wales","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Office of the Secretary of State for Wales","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Scottish Government","AA/AO","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Scottish Government","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Scottish Government","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Scottish Government","AA/AO","Unknown","50","[c]","24380","24020"
"Leaver CS","2023","50-59","Scottish Government","EO","Heterosexual / straight","35","[c]","34770","37060"
"Leaver CS","2023","50-59","Scottish Government","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Scottish Government","EO","Unknown","50","[c]","35210","37060"
"Leaver CS","2023","50-59","Scottish Government","G6/G7","Heterosexual / straight","35","[c]","68940","68540"
"Leaver CS","2023","50-59","Scottish Government","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Scottish Government","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Scottish Government","G6/G7","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Scottish Government","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Scottish Government","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Scottish Government","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Scottish Government","SEO/HEO","Heterosexual / straight","50","[c]","43350","42590"
"Leaver CS","2023","50-59","Scottish Government","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Scottish Government","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Scottish Government","SEO/HEO","Unknown","40","[c]","44190","42860"
"Leaver CS","2023","50-59","The National Archives","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","The National Archives","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","The National Archives","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","The National Archives","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","The National Archives","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","The National Archives","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","The National Archives","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","The National Archives","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","UK Export Finance","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","UK Export Finance","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","UK Export Finance","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","UK Export Finance","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","UK Export Finance","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","UK Export Finance","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","UK Statistics Authority","AA/AO","Heterosexual / straight","55","[c]","20710","21200"
"Leaver CS","2023","50-59","UK Statistics Authority","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","UK Statistics Authority","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","UK Statistics Authority","AA/AO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","UK Statistics Authority","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","UK Statistics Authority","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","UK Statistics Authority","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","UK Statistics Authority","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","UK Statistics Authority","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","UK Statistics Authority","G6/G7","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","UK Statistics Authority","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","UK Statistics Authority","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","UK Statistics Authority","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","UK Statistics Authority","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","UK Statistics Authority","SEO/HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","UK Statistics Authority","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","UK Statistics Authority","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","UK Statistics Authority","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","UK Supreme Court","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","UK Supreme Court","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","UK Supreme Court","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","UK Supreme Court","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","UK Supreme Court","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Water Services Regulation Authority","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Water Services Regulation Authority","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Water Services Regulation Authority","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Water Services Regulation Authority","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Water Services Regulation Authority","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Water Services Regulation Authority","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Water Services Regulation Authority","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Welsh Government","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Welsh Government","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Welsh Government","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Welsh Government","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Welsh Government","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Welsh Government","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Welsh Government","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Welsh Government","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Welsh Government","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Welsh Government","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Welsh Government","SEO/HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Welsh Government","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Welsh Government","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Attorney General's Departments","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Attorney General's Departments","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Attorney General's Departments","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Attorney General's Departments","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Attorney General's Departments","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Attorney General's Departments","G6/G7","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Attorney General's Departments","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Attorney General's Departments","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Attorney General's Departments","G6/G7","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Attorney General's Departments","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Attorney General's Departments","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Attorney General's Departments","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Attorney General's Departments","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Attorney General's Departments","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Attorney General's Departments","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Cabinet Office","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Cabinet Office","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Cabinet Office","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Cabinet Office","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Cabinet Office","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Cabinet Office","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Cabinet Office","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Cabinet Office","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Cabinet Office","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Cabinet Office","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Cabinet Office","G6/G7","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Cabinet Office","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Cabinet Office","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Cabinet Office","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Cabinet Office","SEO/HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Cabinet Office","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Cabinet Office","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Cabinet Office","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Chancellor's other departments","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Chancellor's other departments","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Chancellor's other departments","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Chancellor's other departments","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Chancellor's other departments","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Charity Commission","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Charity Commission","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Charity Commission","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Charity Commission","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Charity Commission","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Charity Commission","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Charity Commission","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Charity Commission","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Competition and Markets Authority","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Competition and Markets Authority","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Competition and Markets Authority","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Competition and Markets Authority","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Business, Energy and Industrial Strategy","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Business, Energy and Industrial Strategy","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Business, Energy and Industrial Strategy","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Business, Energy and Industrial Strategy","AA/AO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Business, Energy and Industrial Strategy","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Business, Energy and Industrial Strategy","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Business, Energy and Industrial Strategy","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Business, Energy and Industrial Strategy","G6/G7","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Business, Energy and Industrial Strategy","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Business, Energy and Industrial Strategy","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Business, Energy and Industrial Strategy","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Business, Energy and Industrial Strategy","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Business, Energy and Industrial Strategy","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Business, Energy and Industrial Strategy","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Business, Energy and Industrial Strategy","SEO/HEO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Business, Energy and Industrial Strategy","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Business, Energy and Industrial Strategy","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Business, Energy and Industrial Strategy","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Digital, Culture, Media and Sport","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Digital, Culture, Media and Sport","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Digital, Culture, Media and Sport","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Digital, Culture, Media and Sport","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Digital, Culture, Media and Sport","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Digital, Culture, Media and Sport","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Digital, Culture, Media and Sport","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Digital, Culture, Media and Sport","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Education","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Education","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Education","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Education","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Education","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Education","G6/G7","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Education","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Education","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Education","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Education","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Education","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Education","SEO/HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Education","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Education","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Environment, Food and Rural Affairs","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Environment, Food and Rural Affairs","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Environment, Food and Rural Affairs","AA/AO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Environment, Food and Rural Affairs","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Environment, Food and Rural Affairs","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Environment, Food and Rural Affairs","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Environment, Food and Rural Affairs","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Environment, Food and Rural Affairs","G6/G7","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Environment, Food and Rural Affairs","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Environment, Food and Rural Affairs","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Environment, Food and Rural Affairs","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Environment, Food and Rural Affairs","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Environment, Food and Rural Affairs","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Environment, Food and Rural Affairs","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Environment, Food and Rural Affairs","SEO/HEO","Heterosexual / straight","30","[c]","[c]","[c]"
