"Status","Year","Function_of_post","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Counter Fraud","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","Female","Unknown","95","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","Male","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","Male","Unknown","50","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Female","Heterosexual / straight","190","[c]","42470","38470"
"Leaver Dept.","2023","Digital, Data & Technology","Female","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Female","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Female","Unknown","95","[c]","38300","33840"
"Leaver Dept.","2023","Digital, Data & Technology","Male","Heterosexual / straight","235","[c]","42240","38270"
"Leaver Dept.","2023","Digital, Data & Technology","Male","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Male","Undeclared","40","[c]","44620","39820"
"Leaver Dept.","2023","Digital, Data & Technology","Male","Unknown","125","[c]","39710","37560"
"Leaver Dept.","2023","Digital, Data & Technology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Female","Heterosexual / straight","155","[c]","43760","38470"
"Leaver Dept.","2023","Finance","Female","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Female","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Female","Unknown","60","[c]","41120","33250"
"Leaver Dept.","2023","Finance","Male","Heterosexual / straight","110","[c]","48220","42200"
"Leaver Dept.","2023","Finance","Male","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Male","Unknown","90","[c]","35190","33250"
"Leaver Dept.","2023","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","Female","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","Male","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Female","Heterosexual / straight","405","[c]","38070","33060"
"Leaver Dept.","2023","Human Resources","Female","LGBO","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Female","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Female","Unknown","95","[c]","37110","32160"
"Leaver Dept.","2023","Human Resources","Male","Heterosexual / straight","135","[c]","37490","33940"
"Leaver Dept.","2023","Human Resources","Male","LGBO","35","[c]","34090","28560"
"Leaver Dept.","2023","Human Resources","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Male","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Internal Audit","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Female","Heterosexual / straight","105","[c]","42720","32420"
"Leaver Dept.","2023","Legal","Female","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Female","Unknown","50","[c]","44310","41510"
"Leaver Dept.","2023","Legal","Male","Heterosexual / straight","60","[c]","42530","40790"
"Leaver Dept.","2023","Legal","Male","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Male","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Female","Heterosexual / straight","3325","[c]","35000","30330"
"Leaver Dept.","2023","No function","Female","LGBO","290","[c]","34970","31900"
"Leaver Dept.","2023","No function","Female","Undeclared","325","[c]","35200","31660"
"Leaver Dept.","2023","No function","Female","Unknown","1260","[c]","36000","31060"
"Leaver Dept.","2023","No function","Male","Heterosexual / straight","2250","[c]","37530","32160"
"Leaver Dept.","2023","No function","Male","LGBO","300","[c]","37600","33210"
"Leaver Dept.","2023","No function","Male","Undeclared","255","[c]","39310","34030"
"Leaver Dept.","2023","No function","Male","Unknown","1025","[c]","38930","34130"
"Leaver Dept.","2023","No function","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","No function","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Female","Heterosexual / straight","155","[c]","42370","38270"
"Leaver Dept.","2023","Project Delivery","Female","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Female","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Female","Unknown","115","[c]","35900","32960"
"Leaver Dept.","2023","Project Delivery","Male","Heterosexual / straight","115","[c]","40900","38340"
"Leaver Dept.","2023","Project Delivery","Male","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Male","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Male","Unknown","95","[c]","36480","33250"
"Leaver Dept.","2023","Project Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Female","Heterosexual / straight","70","[c]","36670","34270"
"Leaver Dept.","2023","Property","Female","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Female","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Male","Heterosexual / straight","60","[c]","41230","34280"
"Leaver Dept.","2023","Property","Male","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Male","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Female","Heterosexual / straight","65","[c]","37580","34550"
"Leaver Dept.","2023","Security","Female","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Female","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Male","Heterosexual / straight","75","[c]","32150","32440"
"Leaver Dept.","2023","Security","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Male","Unknown","40","[c]","29540","27100"
"Leaver Dept.","2023","Security","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Female","Heterosexual / straight","315","[c]","42710","37540"
"Leaver Dept.","2023","Unknown","Female","LGBO","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Female","Undeclared","125","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Female","Unknown","300","[c]","35330","32000"
"Leaver Dept.","2023","Unknown","Male","Heterosexual / straight","225","[c]","40580","36650"
"Leaver Dept.","2023","Unknown","Male","LGBO","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Male","Undeclared","75","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Male","Unknown","230","[c]","35780","32000"
"Leaver Dept.","2023","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Female","Heterosexual / straight","370","[c]","34560","32940"
"New entrant CS","2023","Analysis","Female","LGBO","85","[c]","31600","31560"
"New entrant CS","2023","Analysis","Female","Undeclared","40","[c]","31890","31410"
"New entrant CS","2023","Analysis","Female","Unknown","185","[c]","31490","30350"
"New entrant CS","2023","Analysis","Male","Heterosexual / straight","495","[c]","34700","32520"
"New entrant CS","2023","Analysis","Male","LGBO","55","[c]","34590","31560"
"New entrant CS","2023","Analysis","Male","Undeclared","45","[c]","34440","33900"
"New entrant CS","2023","Analysis","Male","Unknown","205","[c]","31320","30730"
"New entrant CS","2023","Analysis","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Analysis","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Female","Heterosexual / straight","225","[c]","35340","32700"
"New entrant CS","2023","Commercial","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Female","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Female","Unknown","145","[c]","42070","31270"
"New entrant CS","2023","Commercial","Male","Heterosexual / straight","175","[c]","36850","33830"
"New entrant CS","2023","Commercial","Male","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Male","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Male","Unknown","135","[c]","46820","33990"
"New entrant CS","2023","Commercial","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Female","Heterosexual / straight","225","[c]","37800","35410"
"New entrant CS","2023","Communications","Female","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Female","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Female","Unknown","90","[c]","36290","35410"
"New entrant CS","2023","Communications","Male","Heterosexual / straight","110","[c]","41210","36290"
"New entrant CS","2023","Communications","Male","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Male","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Male","Unknown","70","[c]","37970","35720"
"New entrant CS","2023","Communications","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Female","Heterosexual / straight","255","[c]","28290","27340"
"New entrant CS","2023","Counter Fraud","Female","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Female","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Female","Unknown","55","[c]","29690","27890"
"New entrant CS","2023","Counter Fraud","Male","Heterosexual / straight","190","[c]","28180","27650"
"New entrant CS","2023","Counter Fraud","Male","LGBO","30","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Male","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Male","Unknown","75","[c]","30190","28700"
"New entrant CS","2023","Counter Fraud","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Counter Fraud","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Debt","Female","Heterosexual / straight","500","[c]","22700","22520"
"New entrant CS","2023","Debt","Female","LGBO","45","[c]","22380","22520"
"New entrant CS","2023","Debt","Female","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2023","Debt","Female","Unknown","405","[c]","22960","22520"
"New entrant CS","2023","Debt","Male","Heterosexual / straight","360","[c]","22680","22520"
"New entrant CS","2023","Debt","Male","LGBO","50","[c]","22710","22520"
"New entrant CS","2023","Debt","Male","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","Debt","Male","Unknown","270","[c]","22850","22520"
"New entrant CS","2023","Debt","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Debt","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Female","Heterosexual / straight","655","[c]","38280","37300"
"New entrant CS","2023","Digital, Data & Technology","Female","LGBO","95","[c]","35500","34340"
"New entrant CS","2023","Digital, Data & Technology","Female","Undeclared","85","[c]","36800","34970"
"New entrant CS","2023","Digital, Data & Technology","Female","Unknown","315","[c]","36820","33910"
"New entrant CS","2023","Digital, Data & Technology","Male","Heterosexual / straight","1205","[c]","40900","37590"
"New entrant CS","2023","Digital, Data & Technology","Male","LGBO","95","[c]","38460","34410"
"New entrant CS","2023","Digital, Data & Technology","Male","Undeclared","110","[c]","39660","37420"
"New entrant CS","2023","Digital, Data & Technology","Male","Unknown","645","[c]","40020","36000"
"New entrant CS","2023","Digital, Data & Technology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Digital, Data & Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Female","Heterosexual / straight","285","[c]","35100","31980"
"New entrant CS","2023","Finance","Female","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Female","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Female","Unknown","125","[c]","30240","27110"
"New entrant CS","2023","Finance","Male","Heterosexual / straight","215","[c]","34980","30950"
"New entrant CS","2023","Finance","Male","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Male","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Male","Unknown","115","[c]","30780","28840"
"New entrant CS","2023","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","Female","Heterosexual / straight","140","[c]","22810","22150"
"New entrant CS","2023","Grants Management","Female","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","Female","Unknown","50","[c]","22680","22150"
"New entrant CS","2023","Grants Management","Male","Heterosexual / straight","95","[c]","23330","22150"
"New entrant CS","2023","Grants Management","Male","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","Male","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","Male","Unknown","55","[c]","22450","22150"
"New entrant CS","2023","Grants Management","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Female","Heterosexual / straight","470","[c]","34150","31060"
"New entrant CS","2023","Human Resources","Female","LGBO","50","[c]","31060","28000"
"New entrant CS","2023","Human Resources","Female","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Female","Unknown","220","[c]","32320","28000"
"New entrant CS","2023","Human Resources","Male","Heterosexual / straight","220","[c]","32390","30080"
"New entrant CS","2023","Human Resources","Male","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Male","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Male","Unknown","135","[c]","32080","30080"
"New entrant CS","2023","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Female","Heterosexual / straight","825","[c]","34380","27760"
"New entrant CS","2023","Legal","Female","LGBO","70","[c]","32490","27760"
"New entrant CS","2023","Legal","Female","Undeclared","60","[c]","38180","37680"
"New entrant CS","2023","Legal","Female","Unknown","100","[c]","36110","31270"
"New entrant CS","2023","Legal","Male","Heterosexual / straight","345","[c]","35850","31070"
"New entrant CS","2023","Legal","Male","LGBO","55","[c]","33030","26900"
"New entrant CS","2023","Legal","Male","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Male","Unknown","60","[c]","39210","30160"
"New entrant CS","2023","Legal","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Female","Heterosexual / straight","9635","[c]","27700","23640"
"New entrant CS","2023","No function","Female","LGBO","1300","[c]","27540","24810"
"New entrant CS","2023","No function","Female","Undeclared","720","[c]","29600","25900"
"New entrant CS","2023","No function","Female","Unknown","8365","[c]","26600","23640"
"New entrant CS","2023","No function","Male","Heterosexual / straight","7740","[c]","29570","27690"
"New entrant CS","2023","No function","Male","LGBO","760","[c]","28650","25750"
"New entrant CS","2023","No function","Male","Undeclared","530","[c]","30710","28120"
"New entrant CS","2023","No function","Male","Unknown","6955","[c]","27690","25750"
"New entrant CS","2023","No function","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","No function","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Female","Heterosexual / straight","560","[c]","37240","33990"
"New entrant CS","2023","Project Delivery","Female","LGBO","60","[c]","32200","30160"
"New entrant CS","2023","Project Delivery","Female","Undeclared","45","[c]","34320","33010"
"New entrant CS","2023","Project Delivery","Female","Unknown","270","[c]","33220","28840"
"New entrant CS","2023","Project Delivery","Male","Heterosexual / straight","530","[c]","40690","37510"
"New entrant CS","2023","Project Delivery","Male","LGBO","45","[c]","36090","33830"
"New entrant CS","2023","Project Delivery","Male","Undeclared","40","[c]","38480","36410"
"New entrant CS","2023","Project Delivery","Male","Unknown","250","[c]","35850","31880"
"New entrant CS","2023","Project Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Female","Heterosexual / straight","195","[c]","33720","29370"
"New entrant CS","2023","Property","Female","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2023","Property","Female","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Property","Female","Unknown","165","[c]","27750","22520"
"New entrant CS","2023","Property","Male","Heterosexual / straight","270","[c]","35580","33830"
"New entrant CS","2023","Property","Male","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Property","Male","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Property","Male","Unknown","210","[c]","30330","26020"
"New entrant CS","2023","Property","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Female","Heterosexual / straight","130","[c]","29350","27500"
"New entrant CS","2023","Security","Female","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2023","Security","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Female","Unknown","100","[c]","28840","26400"
"New entrant CS","2023","Security","Male","Heterosexual / straight","280","[c]","30470","27500"
"New entrant CS","2023","Security","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Security","Male","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","Security","Male","Unknown","405","[c]","30180","27500"
"New entrant CS","2023","Security","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Female","Heterosexual / straight","985","[c]","33180","29100"
"New entrant CS","2023","Unknown","Female","LGBO","130","[c]","31240","29100"
"New entrant CS","2023","Unknown","Female","Undeclared","75","[c]","32800","30650"
"New entrant CS","2023","Unknown","Female","Unknown","1480","[c]","30500","28840"
"New entrant CS","2023","Unknown","Male","Heterosexual / straight","645","[c]","34040","29100"
"New entrant CS","2023","Unknown","Male","LGBO","115","[c]","32090","29100"
"New entrant CS","2023","Unknown","Male","Undeclared","60","[c]","33120","29100"
"New entrant CS","2023","Unknown","Male","Unknown","1220","[c]","30550","28840"
"New entrant CS","2023","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Notes","Summary figures are suppressed when information relates to less than 5 civil servants for FTE or Headcount, and less than 10 civil servants for median and mean salary (shown as [c]). Zero responses and salaries for less than 30 civil servants have been suppressed for GPDR special category data. FTE figures are not shown for entrants or leavers due to data quality concerns for these groups. Figures are rounded to the nearest 5, or £10 as appropriate.","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","",""
"Version","Generated on 2023-07-26, with GIT d545f65.","","","","","","",""
"Data column","Description","","","","","","",""
"Status","Employment status of the civil servants.","","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","","",""
"","Four organisations do not report when their employees first entered the Civil Service and so entrants data for these organisations is not available . These are as follows: Foreign Commonwealth and Development Office (excl. agencies), Foreign Commonwealth and Development Office Services, Scottish Forestry and Forest and Land Scotland. A further three organisations also could not provide entrants data in 2021. These are as follows: Department for International Development, Foreign and Commonwealth Office (excl. agencies) and Royal Fleet Auxiliary.","","","","","","",""
"Year","Year of data collection (as at 31 March).","","","","","","",""
"Function_of_post","Functions relate to the post occupied by the person and are not dependent on qualifications the individual may have.","","","","","","",""
"","Welsh Government and Royal Fleet Auxiliary did not report any functions information for their employees.","","","","","","",""
"","Of the 20 bodies under the Scottish Government, 16 did not report any functions information for their employees.","","","","","","",""
"Sex","Self reported sex.","","","","","","",""
"","""Unknown"" accounts for employees who were recorded with an unknown sex.","","","","","","",""
"Sexual_orientation","Self reported sexual orientation.","","","","","","",""
"","""Undeclared"" accounts for employees who have actively declared that they do not want to disclose their sexual orientation and ""Unknown"" accounts for employees who have not made an active declaration about their sexual orientation.","","","","","","",""
"Headcount","Total number of civil servants (rounded to nearest 5).","","","","","","",""
"FTE","Total full-time equivalent (FTE) employment numbers (rounded to nearest 5).","","","","","","",""
"","FTE figures are not shown for entrants or leavers due to data quality concerns for these groups.","","","","","","",""
"Mean_salary","Average salary (mean, rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","","",""
"Median_salary","Median salary (rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","","",""
