"Status","Year","Ethnicity","Function_of_post","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","White","Communications","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Communications","Psychology","Female","[c]","[c]","[c]","[c]"
"In post","2023","White","Communications","Psychology","Male","[c]","[c]","[c]","[c]"
"In post","2023","White","Communications","Psychology","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Communications","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"In post","2023","White","Communications","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"In post","2023","White","Communications","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Communications","Unknown","Female","50","50","54850","55790"
"In post","2023","White","Communications","Unknown","Male","30","30","[c]","[c]"
"In post","2023","White","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Counter Fraud","Commercial","Female","5","5","[c]","[c]"
"In post","2023","White","Counter Fraud","Commercial","Male","5","5","[c]","[c]"
"In post","2023","White","Counter Fraud","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Counter Fraud","Communications","Female","[c]","[c]","[c]","[c]"
"In post","2023","White","Counter Fraud","Communications","Male","[c]","[c]","[c]","[c]"
"In post","2023","White","Counter Fraud","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Counter Fraud","Counter Fraud","Female","3700","3305","30500","28120"
"In post","2023","White","Counter Fraud","Counter Fraud","Male","2750","2605","33000","28130"
"In post","2023","White","Counter Fraud","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Counter Fraud","Digital, Data and Technology","Female","5","5","[c]","[c]"
"In post","2023","White","Counter Fraud","Digital, Data and Technology","Male","15","15","[c]","[c]"
"In post","2023","White","Counter Fraud","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Counter Fraud","Economics","Female","[c]","[c]","[c]","[c]"
"In post","2023","White","Counter Fraud","Economics","Male","[c]","[c]","[c]","[c]"
"In post","2023","White","Counter Fraud","Economics","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Counter Fraud","Finance","Female","5","5","[c]","[c]"
"In post","2023","White","Counter Fraud","Finance","Male","[c]","[c]","[c]","[c]"
"In post","2023","White","Counter Fraud","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Counter Fraud","Human Resources","Female","[c]","[c]","[c]","[c]"
"In post","2023","White","Counter Fraud","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2023","White","Counter Fraud","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Counter Fraud","Intelligence Analysis","Female","80","75","39800","35000"
"In post","2023","White","Counter Fraud","Intelligence Analysis","Male","95","90","43010","40970"
"In post","2023","White","Counter Fraud","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Counter Fraud","International Trade","Female","[c]","[c]","[c]","[c]"
"In post","2023","White","Counter Fraud","International Trade","Male","[c]","[c]","[c]","[c]"
"In post","2023","White","Counter Fraud","International Trade","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Counter Fraud","Knowledge and Information Management","Female","10","10","[c]","[c]"
"In post","2023","White","Counter Fraud","Knowledge and Information Management","Male","10","10","[c]","[c]"
"In post","2023","White","Counter Fraud","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Counter Fraud","Legal","Female","550","505","33830","32540"
"In post","2023","White","Counter Fraud","Legal","Male","735","720","36380","35000"
"In post","2023","White","Counter Fraud","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Counter Fraud","Operational Delivery","Female","1320","1175","33580","34170"
"In post","2023","White","Counter Fraud","Operational Delivery","Male","900","865","35250","34700"
"In post","2023","White","Counter Fraud","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Counter Fraud","Operational Research","Female","[c]","[c]","[c]","[c]"
"In post","2023","White","Counter Fraud","Operational Research","Male","[c]","[c]","[c]","[c]"
"In post","2023","White","Counter Fraud","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Counter Fraud","Other","Female","105","90","44900","42140"
"In post","2023","White","Counter Fraud","Other","Male","80","75","48420","43130"
"In post","2023","White","Counter Fraud","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Counter Fraud","Policy","Female","10","5","[c]","[c]"
"In post","2023","White","Counter Fraud","Policy","Male","[c]","[c]","[c]","[c]"
"In post","2023","White","Counter Fraud","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Counter Fraud","Project Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2023","White","Counter Fraud","Project Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2023","White","Counter Fraud","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Counter Fraud","Security","Female","[c]","[c]","[c]","[c]"
"In post","2023","White","Counter Fraud","Security","Male","[c]","[c]","[c]","[c]"
"In post","2023","White","Counter Fraud","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Counter Fraud","Tax","Female","470","425","41880","35330"
"In post","2023","White","Counter Fraud","Tax","Male","610","585","45470","42140"
"In post","2023","White","Counter Fraud","Tax","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Counter Fraud","Unknown","Female","60","60","37310","34700"
"In post","2023","White","Counter Fraud","Unknown","Male","75","75","36680","34550"
"In post","2023","White","Counter Fraud","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Debt","Operational Delivery","Female","1375","1195","26380","22520"
"In post","2023","White","Debt","Operational Delivery","Male","945","905","26480","22520"
"In post","2023","White","Debt","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Debt","Operational Research","Female","[c]","[c]","[c]","[c]"
"In post","2023","White","Debt","Operational Research","Male","[c]","[c]","[c]","[c]"
"In post","2023","White","Debt","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Debt","Other","Female","1260","1040","23330","21690"
"In post","2023","White","Debt","Other","Male","555","525","23330","21690"
"In post","2023","White","Debt","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Debt","Policy","Female","5","5","[c]","[c]"
"In post","2023","White","Debt","Policy","Male","[c]","[c]","[c]","[c]"
"In post","2023","White","Debt","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Debt","Tax","Female","135","125","25100","22520"
"In post","2023","White","Debt","Tax","Male","130","130","24010","22520"
"In post","2023","White","Debt","Tax","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Debt","Unknown","Female","15","15","[c]","[c]"
"In post","2023","White","Debt","Unknown","Male","20","20","[c]","[c]"
"In post","2023","White","Debt","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Digital, Data & Technology","Commercial","Female","10","10","[c]","[c]"
"In post","2023","White","Digital, Data & Technology","Commercial","Male","[c]","[c]","[c]","[c]"
"In post","2023","White","Digital, Data & Technology","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Digital, Data & Technology","Communications","Female","[c]","[c]","[c]","[c]"
"In post","2023","White","Digital, Data & Technology","Communications","Male","5","5","[c]","[c]"
"In post","2023","White","Digital, Data & Technology","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Digital, Data & Technology","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"In post","2023","White","Digital, Data & Technology","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"In post","2023","White","Digital, Data & Technology","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Digital, Data & Technology","Digital, Data and Technology","Female","5290","5020","43060","39460"
"In post","2023","White","Digital, Data & Technology","Digital, Data and Technology","Male","9100","8935","44990","41540"
"In post","2023","White","Digital, Data & Technology","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Digital, Data & Technology","Economics","Female","[c]","[c]","[c]","[c]"
"In post","2023","White","Digital, Data & Technology","Economics","Male","[c]","[c]","[c]","[c]"
"In post","2023","White","Digital, Data & Technology","Economics","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Digital, Data & Technology","Finance","Female","35","30","38450","38080"
"In post","2023","White","Digital, Data & Technology","Finance","Male","45","45","37700","34970"
"In post","2023","White","Digital, Data & Technology","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Digital, Data & Technology","Geography","Female","[c]","[c]","[c]","[c]"
"In post","2023","White","Digital, Data & Technology","Geography","Male","[c]","[c]","[c]","[c]"
"In post","2023","White","Digital, Data & Technology","Geography","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Digital, Data & Technology","Human Resources","Female","25","25","[c]","[c]"
"In post","2023","White","Digital, Data & Technology","Human Resources","Male","15","15","[c]","[c]"
"In post","2023","White","Digital, Data & Technology","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Digital, Data & Technology","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"In post","2023","White","Digital, Data & Technology","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"In post","2023","White","Digital, Data & Technology","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Digital, Data & Technology","International Trade","Female","[c]","[c]","[c]","[c]"
"In post","2023","White","Digital, Data & Technology","International Trade","Male","[c]","[c]","[c]","[c]"
"In post","2023","White","Digital, Data & Technology","International Trade","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Digital, Data & Technology","Knowledge and Information Management","Female","450","430","31730","27470"
"In post","2023","White","Digital, Data & Technology","Knowledge and Information Management","Male","380","375","34570","31390"
"In post","2023","White","Digital, Data & Technology","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Digital, Data & Technology","Operational Delivery","Female","395","375","37710","37420"
"In post","2023","White","Digital, Data & Technology","Operational Delivery","Male","415","400","39020","38200"
"In post","2023","White","Digital, Data & Technology","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Digital, Data & Technology","Operational Research","Female","5","5","[c]","[c]"
"In post","2023","White","Digital, Data & Technology","Operational Research","Male","15","10","[c]","[c]"
"In post","2023","White","Digital, Data & Technology","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Digital, Data & Technology","Other","Female","120","110","37070","37420"
"In post","2023","White","Digital, Data & Technology","Other","Male","60","60","36330","36180"
"In post","2023","White","Digital, Data & Technology","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Digital, Data & Technology","Policy","Female","30","30","51250","49590"
"In post","2023","White","Digital, Data & Technology","Policy","Male","30","30","59680","60490"
"In post","2023","White","Digital, Data & Technology","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Digital, Data & Technology","Project Delivery","Female","80","80","43070","39190"
"In post","2023","White","Digital, Data & Technology","Project Delivery","Male","60","60","41780","39190"
"In post","2023","White","Digital, Data & Technology","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Digital, Data & Technology","Property","Female","[c]","[c]","[c]","[c]"
"In post","2023","White","Digital, Data & Technology","Property","Male","[c]","[c]","[c]","[c]"
"In post","2023","White","Digital, Data & Technology","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Digital, Data & Technology","Science and Engineering","Female","150","130","39430","39650"
"In post","2023","White","Digital, Data & Technology","Science and Engineering","Male","305","290","42170","40420"
"In post","2023","White","Digital, Data & Technology","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Digital, Data & Technology","Security","Female","10","10","[c]","[c]"
"In post","2023","White","Digital, Data & Technology","Security","Male","25","25","[c]","[c]"
"In post","2023","White","Digital, Data & Technology","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Digital, Data & Technology","Social Research","Female","[c]","[c]","[c]","[c]"
"In post","2023","White","Digital, Data & Technology","Social Research","Male","[c]","[c]","[c]","[c]"
"In post","2023","White","Digital, Data & Technology","Social Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Digital, Data & Technology","Statistics","Female","10","10","[c]","[c]"
"In post","2023","White","Digital, Data & Technology","Statistics","Male","5","5","[c]","[c]"
"In post","2023","White","Digital, Data & Technology","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Digital, Data & Technology","Tax","Female","35","35","42970","35000"
"In post","2023","White","Digital, Data & Technology","Tax","Male","35","35","37730","35000"
"In post","2023","White","Digital, Data & Technology","Tax","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Digital, Data & Technology","Unknown","Female","240","235","47430","42140"
"In post","2023","White","Digital, Data & Technology","Unknown","Male","325","325","50390","44930"
"In post","2023","White","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Finance","Commercial","Female","365","330","38020","38470"
"In post","2023","White","Finance","Commercial","Male","220","210","39300","38470"
"In post","2023","White","Finance","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Finance","Communications","Female","[c]","[c]","[c]","[c]"
"In post","2023","White","Finance","Communications","Male","[c]","[c]","[c]","[c]"
"In post","2023","White","Finance","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Finance","Corporate Finance","Female","20","20","[c]","[c]"
"In post","2023","White","Finance","Corporate Finance","Male","10","10","[c]","[c]"
"In post","2023","White","Finance","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Finance","Counter Fraud","Female","10","10","[c]","[c]"
"In post","2023","White","Finance","Counter Fraud","Male","10","10","[c]","[c]"
"In post","2023","White","Finance","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Finance","Digital, Data and Technology","Female","5","5","[c]","[c]"
"In post","2023","White","Finance","Digital, Data and Technology","Male","5","5","[c]","[c]"
"In post","2023","White","Finance","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Finance","Economics","Female","[c]","[c]","[c]","[c]"
"In post","2023","White","Finance","Economics","Male","[c]","[c]","[c]","[c]"
"In post","2023","White","Finance","Economics","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Finance","Finance","Female","3640","3405","41400","37650"
"In post","2023","White","Finance","Finance","Male","2775","2720","46000","41910"
"In post","2023","White","Finance","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Finance","Human Resources","Female","5","5","[c]","[c]"
"In post","2023","White","Finance","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2023","White","Finance","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Finance","Legal","Female","[c]","[c]","[c]","[c]"
"In post","2023","White","Finance","Legal","Male","[c]","[c]","[c]","[c]"
"In post","2023","White","Finance","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Finance","Medicine","Female","[c]","[c]","[c]","[c]"
"In post","2023","White","Finance","Medicine","Male","[c]","[c]","[c]","[c]"
"In post","2023","White","Finance","Medicine","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Finance","Operational Delivery","Female","810","675","28240","22520"
"In post","2023","White","Finance","Operational Delivery","Male","365","345","30790","28130"
"In post","2023","White","Finance","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Finance","Operational Research","Female","[c]","[c]","[c]","[c]"
"In post","2023","White","Finance","Operational Research","Male","[c]","[c]","[c]","[c]"
"In post","2023","White","Finance","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Finance","Other","Female","10","10","[c]","[c]"
"In post","2023","White","Finance","Other","Male","5","5","[c]","[c]"
"In post","2023","White","Finance","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Finance","Planning","Female","[c]","[c]","[c]","[c]"
"In post","2023","White","Finance","Planning","Male","[c]","[c]","[c]","[c]"
"In post","2023","White","Finance","Planning","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Finance","Policy","Female","10","10","[c]","[c]"
"In post","2023","White","Finance","Policy","Male","15","15","[c]","[c]"
"In post","2023","White","Finance","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Finance","Project Delivery","Female","20","20","[c]","[c]"
"In post","2023","White","Finance","Project Delivery","Male","10","10","[c]","[c]"
"In post","2023","White","Finance","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Finance","Property","Female","[c]","[c]","[c]","[c]"
"In post","2023","White","Finance","Property","Male","[c]","[c]","[c]","[c]"
"In post","2023","White","Finance","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Finance","Security","Female","125","115","41670","38470"
"In post","2023","White","Finance","Security","Male","155","150","44840","38470"
"In post","2023","White","Finance","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Finance","Social Research","Female","[c]","[c]","[c]","[c]"
"In post","2023","White","Finance","Social Research","Male","[c]","[c]","[c]","[c]"
"In post","2023","White","Finance","Social Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Finance","Statistics","Female","[c]","[c]","[c]","[c]"
"In post","2023","White","Finance","Statistics","Male","5","5","[c]","[c]"
"In post","2023","White","Finance","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Finance","Tax","Female","35","35","35910","35000"
"In post","2023","White","Finance","Tax","Male","25","25","[c]","[c]"
"In post","2023","White","Finance","Tax","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Finance","Unknown","Female","90","85","44940","41170"
"In post","2023","White","Finance","Unknown","Male","95","95","50560","45560"
"In post","2023","White","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Grants Management","Communications","Female","[c]","[c]","[c]","[c]"
"In post","2023","White","Grants Management","Communications","Male","[c]","[c]","[c]","[c]"
"In post","2023","White","Grants Management","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Grants Management","Finance","Female","[c]","[c]","[c]","[c]"
"In post","2023","White","Grants Management","Finance","Male","[c]","[c]","[c]","[c]"
"In post","2023","White","Grants Management","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Grants Management","Operational Delivery","Female","1080","965","26130","22150"
"In post","2023","White","Grants Management","Operational Delivery","Male","700","675","26150","22150"
"In post","2023","White","Grants Management","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Grants Management","Policy","Female","20","20","[c]","[c]"
"In post","2023","White","Grants Management","Policy","Male","15","15","[c]","[c]"
"In post","2023","White","Grants Management","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Grants Management","Project Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2023","White","Grants Management","Project Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2023","White","Grants Management","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Grants Management","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"In post","2023","White","Grants Management","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"In post","2023","White","Grants Management","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Human Resources","Commercial","Female","5","5","[c]","[c]"
"In post","2023","White","Human Resources","Commercial","Male","[c]","[c]","[c]","[c]"
"In post","2023","White","Human Resources","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Human Resources","Communications","Female","5","5","[c]","[c]"
"In post","2023","White","Human Resources","Communications","Male","5","5","[c]","[c]"
"In post","2023","White","Human Resources","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Human Resources","Digital, Data and Technology","Female","15","15","[c]","[c]"
"In post","2023","White","Human Resources","Digital, Data and Technology","Male","15","15","[c]","[c]"
"In post","2023","White","Human Resources","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Human Resources","Economics","Female","[c]","[c]","[c]","[c]"
"In post","2023","White","Human Resources","Economics","Male","[c]","[c]","[c]","[c]"
"In post","2023","White","Human Resources","Economics","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Human Resources","Finance","Female","[c]","[c]","[c]","[c]"
"In post","2023","White","Human Resources","Finance","Male","5","5","[c]","[c]"
"In post","2023","White","Human Resources","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Human Resources","Human Resources","Female","5765","5425","40290","36010"
"In post","2023","White","Human Resources","Human Resources","Male","3440","3370","39690","34770"
"In post","2023","White","Human Resources","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Human Resources","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"In post","2023","White","Human Resources","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"In post","2023","White","Human Resources","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Human Resources","International Trade","Female","[c]","[c]","[c]","[c]"
"In post","2023","White","Human Resources","International Trade","Male","[c]","[c]","[c]","[c]"
"In post","2023","White","Human Resources","International Trade","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Human Resources","Knowledge and Information Management","Female","10","10","[c]","[c]"
"In post","2023","White","Human Resources","Knowledge and Information Management","Male","10","10","[c]","[c]"
"In post","2023","White","Human Resources","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Human Resources","Legal","Female","[c]","[c]","[c]","[c]"
"In post","2023","White","Human Resources","Legal","Male","[c]","[c]","[c]","[c]"
"In post","2023","White","Human Resources","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Human Resources","Operational Delivery","Female","630","570","33280","28120"
"In post","2023","White","Human Resources","Operational Delivery","Male","375","360","33110","28120"
"In post","2023","White","Human Resources","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Human Resources","Other","Female","15","15","[c]","[c]"
"In post","2023","White","Human Resources","Other","Male","10","10","[c]","[c]"
"In post","2023","White","Human Resources","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Human Resources","Planning","Female","[c]","[c]","[c]","[c]"
"In post","2023","White","Human Resources","Planning","Male","[c]","[c]","[c]","[c]"
"In post","2023","White","Human Resources","Planning","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Human Resources","Policy","Female","20","20","[c]","[c]"
"In post","2023","White","Human Resources","Policy","Male","10","10","[c]","[c]"
"In post","2023","White","Human Resources","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Human Resources","Project Delivery","Female","25","20","[c]","[c]"
"In post","2023","White","Human Resources","Project Delivery","Male","15","15","[c]","[c]"
"In post","2023","White","Human Resources","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Human Resources","Property","Female","[c]","[c]","[c]","[c]"
"In post","2023","White","Human Resources","Property","Male","[c]","[c]","[c]","[c]"
"In post","2023","White","Human Resources","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Human Resources","Psychology","Female","[c]","[c]","[c]","[c]"
"In post","2023","White","Human Resources","Psychology","Male","[c]","[c]","[c]","[c]"
"In post","2023","White","Human Resources","Psychology","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Human Resources","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"In post","2023","White","Human Resources","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"In post","2023","White","Human Resources","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Human Resources","Security","Female","[c]","[c]","[c]","[c]"
"In post","2023","White","Human Resources","Security","Male","[c]","[c]","[c]","[c]"
"In post","2023","White","Human Resources","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Human Resources","Statistics","Female","[c]","[c]","[c]","[c]"
"In post","2023","White","Human Resources","Statistics","Male","[c]","[c]","[c]","[c]"
"In post","2023","White","Human Resources","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Human Resources","Tax","Female","70","65","38910","34700"
"In post","2023","White","Human Resources","Tax","Male","75","70","36590","34700"
"In post","2023","White","Human Resources","Tax","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Human Resources","Unknown","Female","185","175","45010","38500"
"In post","2023","White","Human Resources","Unknown","Male","85","80","47220","41950"
"In post","2023","White","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Internal Audit","Internal Audit","Female","285","265","46820","43980"
"In post","2023","White","Internal Audit","Internal Audit","Male","235","225","50450","48570"
"In post","2023","White","Internal Audit","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Internal Audit","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2023","White","Internal Audit","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2023","White","Internal Audit","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Internal Audit","Policy","Female","[c]","[c]","[c]","[c]"
"In post","2023","White","Internal Audit","Policy","Male","[c]","[c]","[c]","[c]"
"In post","2023","White","Internal Audit","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Legal","Communications","Female","[c]","[c]","[c]","[c]"
"In post","2023","White","Legal","Communications","Male","[c]","[c]","[c]","[c]"
"In post","2023","White","Legal","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Legal","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"In post","2023","White","Legal","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"In post","2023","White","Legal","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Legal","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"In post","2023","White","Legal","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"In post","2023","White","Legal","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Legal","Finance","Female","30","30","25400","24480"
"In post","2023","White","Legal","Finance","Male","20","20","[c]","[c]"
"In post","2023","White","Legal","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Legal","Human Resources","Female","[c]","[c]","[c]","[c]"
"In post","2023","White","Legal","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2023","White","Legal","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Legal","Internal Audit","Female","[c]","[c]","[c]","[c]"
"In post","2023","White","Legal","Internal Audit","Male","[c]","[c]","[c]","[c]"
"In post","2023","White","Legal","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Legal","Knowledge and Information Management","Female","60","50","42290","34170"
"In post","2023","White","Legal","Knowledge and Information Management","Male","70","55","46100","53750"
"In post","2023","White","Legal","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Legal","Legal","Female","3480","3165","57630","56450"
"In post","2023","White","Legal","Legal","Male","2015","1955","59930","57900"
"In post","2023","White","Legal","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Legal","Operational Delivery","Female","1930","1760","28820","26900"
"In post","2023","White","Legal","Operational Delivery","Male","750","730","29490","27400"
"In post","2023","White","Legal","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Legal","Other","Female","50","45","54420","52720"
"In post","2023","White","Legal","Other","Male","15","15","[c]","[c]"
"In post","2023","White","Legal","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Legal","Policy","Female","55","50","50630","51310"
"In post","2023","White","Legal","Policy","Male","45","45","57050","54460"
"In post","2023","White","Legal","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Legal","Project Delivery","Female","10","10","[c]","[c]"
