"Status","Year","Disability","Ethnicity","Region_ITL2","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Undeclared","Black","Kent","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Kent","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Kent","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Kent","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Kent","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Lancashire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Lancashire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Lancashire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Leicestershire, Rutland and Northamptonshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Leicestershire, Rutland and Northamptonshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Leicestershire, Rutland and Northamptonshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Leicestershire, Rutland and Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Lincolnshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Merseyside","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Merseyside","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Merseyside","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","North Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","North Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","North Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","North Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","North Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","North Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","North Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","North Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","North Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Northumberland, and Tyne and Wear","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Northumberland, and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Northumberland, and Tyne and Wear","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Northumberland, and Tyne and Wear","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Northumberland, and Tyne and Wear","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Northumberland, and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Outer London - East and North East","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Outer London - East and North East","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Outer London - East and North East","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Outer London - East and North East","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Outer London - East and North East","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Outer London - South","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Outer London - South","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Outer London - South","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Outer London - South","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Outer London - South","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Outer London - West and North West","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Outer London - West and North West","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Outer London - West and North West","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Outer London - West and North West","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Outer London - West and North West","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Overseas","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Shropshire and Staffordshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Shropshire and Staffordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Shropshire and Staffordshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Shropshire and Staffordshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Shropshire and Staffordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","South Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","South Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","South Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","South Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","South Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Southern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Southern Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Southern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Southern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Surrey, East and West Sussex","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Surrey, East and West Sussex","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Surrey, East and West Sussex","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Surrey, East and West Sussex","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Surrey, East and West Sussex","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Tees Valley and Durham","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Tees Valley and Durham","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Tees Valley and Durham","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Tees Valley and Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","West Central Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","West Central Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","West Central Scotland","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","West Central Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","West Midlands","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","West Midlands","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","West Midlands","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","West Midlands","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","West Wales and The Valleys","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","West Wales and The Valleys","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","West Wales and The Valleys","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","West Wales and The Valleys","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","West Wales and The Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","West Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","West Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","West Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","West Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Bedfordshire and Hertfordshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Bedfordshire and Hertfordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Bedfordshire and Hertfordshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Bedfordshire and Hertfordshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Bedfordshire and Hertfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Berkshire, Buckinghamshire and Oxfordshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Cheshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Cheshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Cheshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Cheshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Cheshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Cornwall and Isles of Scilly","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Cornwall and Isles of Scilly","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Cornwall and Isles of Scilly","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Cumbria","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Cumbria","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Cumbria","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Derbyshire and Nottinghamshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Derbyshire and Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Derbyshire and Nottinghamshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Derbyshire and Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Devon","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Devon","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Devon","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Devon","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Devon","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Devon","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Dorset and Somerset","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Dorset and Somerset","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Dorset and Somerset","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Dorset and Somerset","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Dorset and Somerset","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","East Anglia","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","East Anglia","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","East Anglia","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","East Anglia","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","East Anglia","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","East Wales","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","East Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","East Wales","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","East Wales","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","East Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","East Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","East Yorkshire and Northern Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","East Yorkshire and Northern Lincolnshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","East Yorkshire and Northern Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","East Yorkshire and Northern Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Eastern Scotland","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Essex","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Essex","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Essex","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Essex","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Greater Manchester","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Greater Manchester","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Greater Manchester","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Greater Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Hampshire and Isle of Wight","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Hampshire and Isle of Wight","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Hampshire and Isle of Wight","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Hampshire and Isle of Wight","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Herefordshire, Worcestershire and Warwickshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Herefordshire, Worcestershire and Warwickshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Herefordshire, Worcestershire and Warwickshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Highlands and Islands","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Highlands and Islands","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Highlands and Islands","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Highlands and Islands","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Inner London - East","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Inner London - East","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Inner London - East","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Inner London - East","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Inner London - West","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Inner London - West","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Kent","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Kent","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Kent","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Kent","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Kent","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Lancashire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Lancashire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Lancashire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Leicestershire, Rutland and Northamptonshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Leicestershire, Rutland and Northamptonshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Leicestershire, Rutland and Northamptonshire","G6/G7","[c]","[c]","[c]","[c]"
