"Status","Year","Disability","Parent_department","Region_ITL1","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Undeclared","Department for Transport","London","London","25","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Transport","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Transport","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Transport","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Transport","South East (England)","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Transport","South West (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Transport","Wales","Outside London","55","[c]","24320","22500"
"Leaver CS","2023","Undeclared","Department for Transport","West Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Transport","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Work and Pensions","East Midlands (England)","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Work and Pensions","East of England","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Work and Pensions","London","London","40","[c]","32270","31060"
"Leaver CS","2023","Undeclared","Department for Work and Pensions","North East (England)","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Work and Pensions","North West (England)","Outside London","50","[c]","29080","27340"
"Leaver CS","2023","Undeclared","Department for Work and Pensions","Scotland","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Work and Pensions","South East (England)","Outside London","35","[c]","27500","27570"
"Leaver CS","2023","Undeclared","Department for Work and Pensions","South West (England)","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Work and Pensions","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Work and Pensions","Wales","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Work and Pensions","West Midlands (England)","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Work and Pensions","Yorkshire and The Humber","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department of Health and Social Care","East Midlands (England)","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department of Health and Social Care","East of England","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department of Health and Social Care","London","London","70","[c]","47160","40810"
"Leaver CS","2023","Undeclared","Department of Health and Social Care","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department of Health and Social Care","North West (England)","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department of Health and Social Care","South East (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department of Health and Social Care","South West (England)","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department of Health and Social Care","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department of Health and Social Care","West Midlands (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department of Health and Social Care","Yorkshire and The Humber","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Food Standards Agency","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Food Standards Agency","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Food Standards Agency","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Food Standards Agency","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Food Standards Agency","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Food Standards Agency","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Food Standards Agency","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Food Standards Agency","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Foreign, Commonwealth and Development Office","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Foreign, Commonwealth and Development Office","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Land Registry","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Land Registry","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Land Registry","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Land Registry","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Land Registry","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Revenue and Customs","East Midlands (England)","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Revenue and Customs","East of England","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Revenue and Customs","London","London","30","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Revenue and Customs","North East (England)","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Revenue and Customs","North West (England)","Outside London","50","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Revenue and Customs","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Revenue and Customs","Scotland","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Revenue and Customs","South East (England)","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Revenue and Customs","South West (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Revenue and Customs","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Revenue and Customs","West Midlands (England)","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Revenue and Customs","Yorkshire and The Humber","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Treasury","London","London","55","[c]","37810","32960"
"Leaver CS","2023","Undeclared","HM Treasury","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Treasury","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Treasury","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Home Office","East of England","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Home Office","London","London","25","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Home Office","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Home Office","North West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Home Office","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Home Office","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Home Office","South East (England)","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Home Office","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Home Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Home Office","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Home Office","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Defence","East Midlands (England)","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Defence","East of England","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Defence","London","London","20","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Defence","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Defence","North West (England)","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Defence","Northern Ireland","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Defence","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Defence","Scotland","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Defence","South East (England)","Outside London","55","[c]","36280","33630"
"Leaver CS","2023","Undeclared","Ministry of Defence","South West (England)","Outside London","110","[c]","39800","37110"
"Leaver CS","2023","Undeclared","Ministry of Defence","Wales","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Defence","West Midlands (England)","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Defence","Yorkshire and The Humber","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Justice","East Midlands (England)","Outside London","65","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Justice","East of England","Outside London","75","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Justice","London","London","130","[c]","38120","29790"
"Leaver CS","2023","Undeclared","Ministry of Justice","North East (England)","Outside London","60","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Justice","North West (England)","Outside London","115","[c]","28100","21780"
"Leaver CS","2023","Undeclared","Ministry of Justice","Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Justice","South East (England)","Outside London","120","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Justice","South West (England)","Outside London","40","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Justice","Wales","Outside London","35","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Justice","West Midlands (England)","Outside London","70","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Justice","Yorkshire and The Humber","Outside London","95","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Office of Gas and Electricity Markets","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Office of Rail and Road","London","London","25","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Office of Rail and Road","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Office of Rail and Road","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Office of Rail and Road","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Office of the Secretary of State for Scotland","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Scottish Government","Scotland","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","UK Export Finance","London","London","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","UK Statistics Authority","South East (England)","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","UK Statistics Authority","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Water Services Regulation Authority","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Welsh Government","Wales","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Attorney General's Departments","East Midlands (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Attorney General's Departments","East of England","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Attorney General's Departments","London","London","90","[c]","47190","51770"
"Leaver CS","2023","Unknown","Attorney General's Departments","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Attorney General's Departments","North West (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Attorney General's Departments","South East (England)","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Attorney General's Departments","South West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Attorney General's Departments","Wales","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Attorney General's Departments","West Midlands (England)","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Attorney General's Departments","Yorkshire and The Humber","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Cabinet Office","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Cabinet Office","East of England","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Cabinet Office","London","London","280","[c]","50280","41870"
"Leaver CS","2023","Unknown","Cabinet Office","North East (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Cabinet Office","North West (England)","Outside London","35","[c]","41710","37300"
"Leaver CS","2023","Unknown","Cabinet Office","Scotland","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Cabinet Office","South East (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Cabinet Office","South West (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Cabinet Office","Unknown","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Cabinet Office","Wales","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Cabinet Office","West Midlands (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Cabinet Office","Yorkshire and The Humber","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Chancellor's other departments","London","London","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Chancellor's other departments","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Charity Commission","London","London","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Charity Commission","North West (England)","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Charity Commission","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Competition and Markets Authority","London","London","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Business, Energy and Industrial Strategy","East of England","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Business, Energy and Industrial Strategy","London","London","115","[c]","43450","40050"
"Leaver CS","2023","Unknown","Department for Business, Energy and Industrial Strategy","North East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Business, Energy and Industrial Strategy","North West (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Business, Energy and Industrial Strategy","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Business, Energy and Industrial Strategy","Scotland","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Business, Energy and Industrial Strategy","South East (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Business, Energy and Industrial Strategy","South West (England)","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Business, Energy and Industrial Strategy","Wales","Outside London","65","[c]","33650","27380"
"Leaver CS","2023","Unknown","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Digital, Culture, Media and Sport","London","London","50","[c]","46590","46850"
"Leaver CS","2023","Unknown","Department for Education","East Midlands (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Education","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Education","London","London","70","[c]","38820","36170"
"Leaver CS","2023","Unknown","Department for Education","North East (England)","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Education","North West (England)","Outside London","30","[c]","37020","37590"
"Leaver CS","2023","Unknown","Department for Education","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Education","South West (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Education","West Midlands (England)","Outside London","40","[c]","38560","37590"
"Leaver CS","2023","Unknown","Department for Education","Yorkshire and The Humber","Outside London","35","[c]","38160","37590"
"Leaver CS","2023","Unknown","Department for Environment, Food and Rural Affairs","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Environment, Food and Rural Affairs","East of England","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Environment, Food and Rural Affairs","London","London","75","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Environment, Food and Rural Affairs","North East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Environment, Food and Rural Affairs","North West (England)","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Environment, Food and Rural Affairs","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Environment, Food and Rural Affairs","South East (England)","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Environment, Food and Rural Affairs","South West (England)","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Environment, Food and Rural Affairs","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Environment, Food and Rural Affairs","Wales","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Environment, Food and Rural Affairs","West Midlands (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for International Trade","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for International Trade","London","London","105","[c]","38580","36610"
"Leaver CS","2023","Unknown","Department for International Trade","North East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for International Trade","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for International Trade","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for International Trade","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for International Trade","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for International Trade","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for International Trade","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for International Trade","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for International Trade","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Levelling Up, Housing and Communities","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Levelling Up, Housing and Communities","East of England","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Levelling Up, Housing and Communities","London","London","35","[c]","46040","37270"
"Leaver CS","2023","Unknown","Department for Levelling Up, Housing and Communities","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Levelling Up, Housing and Communities","North West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Levelling Up, Housing and Communities","South West (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Levelling Up, Housing and Communities","West Midlands (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Transport","East Midlands (England)","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Transport","East of England","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Transport","London","London","65","[c]","39710","34710"
"Leaver CS","2023","Unknown","Department for Transport","North East (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Transport","North West (England)","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Transport","Scotland","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Transport","South East (England)","Outside London","60","[c]","27150","26130"
"Leaver CS","2023","Unknown","Department for Transport","South West (England)","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Transport","Wales","Outside London","135","[c]","23090","21840"
"Leaver CS","2023","Unknown","Department for Transport","West Midlands (England)","Outside London","40","[c]","26430","26130"
"Leaver CS","2023","Unknown","Department for Transport","Yorkshire and The Humber","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Work and Pensions","East Midlands (England)","Outside London","30","[c]","26080","21690"
"Leaver CS","2023","Unknown","Department for Work and Pensions","East of England","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Work and Pensions","London","London","130","[c]","34850","31060"
"Leaver CS","2023","Unknown","Department for Work and Pensions","North East (England)","Outside London","65","[c]","31280","27570"
"Leaver CS","2023","Unknown","Department for Work and Pensions","North West (England)","Outside London","110","[c]","29470","27570"
"Leaver CS","2023","Unknown","Department for Work and Pensions","Scotland","Outside London","55","[c]","24420","21690"
"Leaver CS","2023","Unknown","Department for Work and Pensions","South East (England)","Outside London","50","[c]","27650","27570"
"Leaver CS","2023","Unknown","Department for Work and Pensions","South West (England)","Outside London","35","[c]","25290","27570"
"Leaver CS","2023","Unknown","Department for Work and Pensions","Unknown","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Work and Pensions","Wales","Outside London","40","[c]","24220","21690"
"Leaver CS","2023","Unknown","Department for Work and Pensions","West Midlands (England)","Outside London","55","[c]","24280","21690"
"Leaver CS","2023","Unknown","Department for Work and Pensions","Yorkshire and The Humber","Outside London","75","[c]","29690","27570"
"Leaver CS","2023","Unknown","Department of Health and Social Care","East Midlands (England)","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department of Health and Social Care","East of England","Outside London","55","[c]","47120","41250"
"Leaver CS","2023","Unknown","Department of Health and Social Care","London","London","685","[c]","49130","41870"
"Leaver CS","2023","Unknown","Department of Health and Social Care","North East (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department of Health and Social Care","North West (England)","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department of Health and Social Care","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department of Health and Social Care","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department of Health and Social Care","South East (England)","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department of Health and Social Care","South West (England)","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department of Health and Social Care","Unknown","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department of Health and Social Care","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department of Health and Social Care","West Midlands (England)","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department of Health and Social Care","Yorkshire and The Humber","Outside London","190","[c]","43410","37920"
"Leaver CS","2023","Unknown","Estyn","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Food Standards Agency","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Food Standards Agency","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Food Standards Agency","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Food Standards Agency","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Food Standards Agency","Northern Ireland","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Food Standards Agency","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Food Standards Agency","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Food Standards Agency","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Food Standards Agency","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Foreign, Commonwealth and Development Office","London","London","225","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Foreign, Commonwealth and Development Office","Overseas","Overseas","40","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Foreign, Commonwealth and Development Office","Scotland","Outside London","55","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Foreign, Commonwealth and Development Office","South East (England)","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","HM Land Registry","East Midlands (England)","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","HM Land Registry","East of England","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","HM Land Registry","London","London","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","HM Land Registry","North East (England)","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","HM Land Registry","North West (England)","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","HM Land Registry","South West (England)","Outside London","50","[c]","35460","32690"
"Leaver CS","2023","Unknown","HM Land Registry","Wales","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","HM Land Registry","West Midlands (England)","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","HM Land Registry","Yorkshire and The Humber","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","HM Revenue and Customs","East Midlands (England)","Outside London","70","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","HM Revenue and Customs","East of England","Outside London","35","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","HM Revenue and Customs","London","London","155","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","HM Revenue and Customs","North East (England)","Outside London","245","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","HM Revenue and Customs","North West (England)","Outside London","285","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","HM Revenue and Customs","Northern Ireland","Outside London","35","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","HM Revenue and Customs","Scotland","Outside London","180","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","HM Revenue and Customs","South East (England)","Outside London","55","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","HM Revenue and Customs","South West (England)","Outside London","35","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","HM Revenue and Customs","Wales","Outside London","95","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","HM Revenue and Customs","West Midlands (England)","Outside London","95","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","HM Revenue and Customs","Yorkshire and The Humber","Outside London","100","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","HM Treasury","London","London","40","[c]","46990","50000"
"Leaver CS","2023","Unknown","HM Treasury","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","HM Treasury","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
