"Status","Year","Age","Ethnicity","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","40-49","White","Male","795","[c]","44080","38790"
"Leaver Dept.","2023","40-49","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Asian","Female","55","[c]","40620","33570"
"Leaver Dept.","2023","50-59","Asian","Male","50","[c]","41850","36740"
"Leaver Dept.","2023","50-59","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","Female","50","[c]","35590","32520"
"Leaver Dept.","2023","50-59","Black","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other ethnicity","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","Female","40","[c]","33760","28120"
"Leaver Dept.","2023","50-59","Undeclared","Male","50","[c]","39670","34000"
"Leaver Dept.","2023","50-59","Unknown","Female","155","[c]","42450","35460"
"Leaver Dept.","2023","50-59","Unknown","Male","140","[c]","42020","34170"
"Leaver Dept.","2023","50-59","White","Female","810","[c]","36220","30870"
"Leaver Dept.","2023","50-59","White","Male","565","[c]","46060","37680"
"Leaver Dept.","2023","50-59","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Asian","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Asian","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Black","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Black","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Mixed","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Mixed","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Undeclared","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Undeclared","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","White","Female","85","[c]","32800","27840"
"Leaver Dept.","2023","60-64","White","Male","75","[c]","36030","28120"
"Leaver Dept.","2023","60-64","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Asian","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Asian","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Black","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Black","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Mixed","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Mixed","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","White","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","White","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Asian","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Asian","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Black","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Black","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Mixed","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Mixed","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","White","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","White","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","White","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Asian","Female","35","[c]","22450","22520"
"New entrant CS","2023","16-19","Asian","Male","40","[c]","23440","22520"
"New entrant CS","2023","16-19","Asian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Black","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Black","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Black","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Mixed","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Mixed","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Unknown","Female","250","[c]","23210","22400"
"New entrant CS","2023","16-19","Unknown","Male","275","[c]","22430","22400"
"New entrant CS","2023","16-19","White","Female","300","[c]","23500","22520"
"New entrant CS","2023","16-19","White","Male","235","[c]","23760","23230"
"New entrant CS","2023","16-19","White","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Asian","Female","955","[c]","26870","25540"
"New entrant CS","2023","20-29","Asian","Male","865","[c]","27100","25750"
"New entrant CS","2023","20-29","Asian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Black","Female","420","[c]","28390","27640"
"New entrant CS","2023","20-29","Black","Male","205","[c]","28810","28120"
"New entrant CS","2023","20-29","Black","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Mixed","Female","410","[c]","27370","25900"
"New entrant CS","2023","20-29","Mixed","Male","225","[c]","28260","27330"
"New entrant CS","2023","20-29","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Other ethnicity","Female","90","[c]","28160","27640"
"New entrant CS","2023","20-29","Other ethnicity","Male","75","[c]","29460","28750"
"New entrant CS","2023","20-29","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","Female","75","[c]","27400","24250"
"New entrant CS","2023","20-29","Undeclared","Male","140","[c]","30540","28880"
"New entrant CS","2023","20-29","Unknown","Female","4665","[c]","26230","24750"
"New entrant CS","2023","20-29","Unknown","Male","4170","[c]","26850","25750"
"New entrant CS","2023","20-29","White","Female","6230","[c]","27150","25750"
"New entrant CS","2023","20-29","White","Male","4480","[c]","28010","27540"
"New entrant CS","2023","20-29","White","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Asian","Female","515","[c]","32290","28120"
"New entrant CS","2023","30-39","Asian","Male","470","[c]","32760","28860"
"New entrant CS","2023","30-39","Asian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Black","Female","295","[c]","31470","28120"
"New entrant CS","2023","30-39","Black","Male","245","[c]","32720","30880"
"New entrant CS","2023","30-39","Black","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Female","165","[c]","30880","27650"
"New entrant CS","2023","30-39","Mixed","Male","135","[c]","34480","31030"
"New entrant CS","2023","30-39","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Other ethnicity","Female","40","[c]","32700","32720"
"New entrant CS","2023","30-39","Other ethnicity","Male","40","[c]","35060","28880"
"New entrant CS","2023","30-39","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Female","55","[c]","31190","27650"
"New entrant CS","2023","30-39","Undeclared","Male","125","[c]","35850","31530"
"New entrant CS","2023","30-39","Unknown","Female","2740","[c]","29180","25750"
"New entrant CS","2023","30-39","Unknown","Male","2500","[c]","30500","26960"
"New entrant CS","2023","30-39","White","Female","3685","[c]","31490","28120"
"New entrant CS","2023","30-39","White","Male","2880","[c]","33230","28880"
"New entrant CS","2023","30-39","White","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Female","345","[c]","33120","27650"
"New entrant CS","2023","40-49","Asian","Male","305","[c]","36140","31110"
"New entrant CS","2023","40-49","Asian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Female","185","[c]","32020","27640"
"New entrant CS","2023","40-49","Black","Male","200","[c]","33370","30880"
"New entrant CS","2023","40-49","Black","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Female","105","[c]","35430","28880"
"New entrant CS","2023","40-49","Mixed","Male","65","[c]","34980","31280"
"New entrant CS","2023","40-49","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Female","40","[c]","39370","31850"
"New entrant CS","2023","40-49","Undeclared","Male","75","[c]","37770","31400"
"New entrant CS","2023","40-49","Unknown","Female","1825","[c]","30410","25750"
"New entrant CS","2023","40-49","Unknown","Male","1360","[c]","32400","27490"
"New entrant CS","2023","40-49","White","Female","2690","[c]","33320","28480"
"New entrant CS","2023","40-49","White","Male","2025","[c]","36950","31060"
"New entrant CS","2023","40-49","White","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Asian","Female","125","[c]","30560","26400"
"New entrant CS","2023","50-59","Asian","Male","115","[c]","36100","28880"
"New entrant CS","2023","50-59","Asian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Female","105","[c]","32070","27140"
"New entrant CS","2023","50-59","Black","Male","100","[c]","32630","29750"
"New entrant CS","2023","50-59","Black","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Female","45","[c]","30450","26000"
"New entrant CS","2023","50-59","Mixed","Male","40","[c]","41810","31980"
"New entrant CS","2023","50-59","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Female","45","[c]","29210","25900"
"New entrant CS","2023","50-59","Undeclared","Male","70","[c]","36670","33830"
"New entrant CS","2023","50-59","Unknown","Female","1380","[c]","28880","24490"
"New entrant CS","2023","50-59","Unknown","Male","1360","[c]","32000","26780"
"New entrant CS","2023","50-59","White","Female","1985","[c]","31610","25750"
"New entrant CS","2023","50-59","White","Male","1930","[c]","35880","29640"
"New entrant CS","2023","50-59","White","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Asian","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Asian","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Asian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Black","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Black","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Black","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Mixed","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Mixed","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Undeclared","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Undeclared","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Female","270","[c]","26970","22520"
"New entrant CS","2023","60-64","Unknown","Male","345","[c]","29750","25750"
"New entrant CS","2023","60-64","White","Female","315","[c]","29410","22520"
"New entrant CS","2023","60-64","White","Male","485","[c]","32420","27490"
"New entrant CS","2023","60-64","White","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Asian","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","65+","Asian","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","65+","Asian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Black","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Black","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","65+","Black","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Mixed","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Mixed","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","Female","65","[c]","28750","22400"
"New entrant CS","2023","65+","Unknown","Male","110","[c]","33580","27610"
"New entrant CS","2023","65+","White","Female","60","[c]","27980","22400"
"New entrant CS","2023","65+","White","Male","150","[c]","33270","24170"
"New entrant CS","2023","65+","White","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Asian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Black","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Mixed","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Mixed","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","Female","35","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","White","Unknown","[c]","[c]","[c]","[c]"
"Notes","Summary figures are suppressed when information relates to less than 5 civil servants for FTE or Headcount, and less than 10 civil servants for median and mean salary (shown as [c]). Zero responses and salaries for less than 30 civil servants have been suppressed for GPDR special category data. FTE figures are not shown for entrants or leavers due to data quality concerns for these groups. Figures are rounded to the nearest 5, or £10 as appropriate.","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","",""
"Version","Generated on 2023-07-26, with GIT d545f65.","","","","","","",""
"Data column","Description","","","","","","",""
"Status","Employment status of the civil servants.","","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","","",""
"","Four organisations do not report when their employees first entered the Civil Service and so entrants data for these organisations is not available . These are as follows: Foreign Commonwealth and Development Office (excl. agencies), Foreign Commonwealth and Development Office Services, Scottish Forestry and Forest and Land Scotland. A further three organisations also could not provide entrants data in 2021. These are as follows: Department for International Development, Foreign and Commonwealth Office (excl. agencies) and Royal Fleet Auxiliary.","","","","","","",""
"Year","Year of data collection (as at 31 March).","","","","","","",""
"Sex","Self reported sex.","","","","","","",""
"","""Unknown"" accounts for employees who were recorded with an unknown sex.","","","","","","",""
"Ethnicity","Self reported ethnicity. ""Undeclared"" accounts for employees who have actively declared that they do not want to disclose their ethnicity and ""Unknown"" accounts for employees who have not made an active declaration about their ethnicity.","","","","","","",""
"Age","Age in 10 year bands. Age is calculated as at the reference date in each year (31st March), so entrants or leavers may have been up to one year younger at the date of exit or entry.","","","","","","",""
"Headcount","Total number of civil servants (rounded to nearest 5).","","","","","","",""
"FTE","Total full-time equivalent (FTE) employment numbers (rounded to nearest 5).","","","","","","",""
"","FTE figures are not shown for entrants or leavers due to data quality concerns for these groups.","","","","","","",""
"Mean_salary","Average salary (mean, rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","","",""
"Median_salary","Median salary (rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","","",""
