"Status","Year","Function_of_post","Profession_of_post","Region_ITL1","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","No function","Inspector of Education and Training","Yorkshire and The Humber","York","5","5","[c]","[c]"
"In post","2023","No function","Intelligence Analysis","East Midlands (England)","Leicester","[c]","[c]","[c]","[c]"
"In post","2023","No function","Intelligence Analysis","East Midlands (England)","Leicestershire CC and Rutland","55","55","29860","27650"
"In post","2023","No function","Intelligence Analysis","East Midlands (England)","Lincolnshire CC","40","35","30160","30470"
"In post","2023","No function","Intelligence Analysis","East Midlands (England)","North Nottinghamshire","5","5","[c]","[c]"
"In post","2023","No function","Intelligence Analysis","East Midlands (England)","Nottingham","[c]","[c]","[c]","[c]"
"In post","2023","No function","Intelligence Analysis","East Midlands (England)","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","No function","Intelligence Analysis","East Midlands (England)","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2023","No function","Intelligence Analysis","East Midlands (England)","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","No function","Intelligence Analysis","East of England","Bedford","10","10","28510","27650"
"In post","2023","No function","Intelligence Analysis","East of England","Breckland and South Norfolk","5","5","[c]","[c]"
"In post","2023","No function","Intelligence Analysis","East of England","Cambridgeshire CC","285","280","34620","34300"
"In post","2023","No function","Intelligence Analysis","East of England","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2023","No function","Intelligence Analysis","East of England","Essex Haven Gateway","10","10","[c]","[c]"
"In post","2023","No function","Intelligence Analysis","East of England","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2023","No function","Intelligence Analysis","East of England","Hertfordshire CC","15","15","36960","36850"
"In post","2023","No function","Intelligence Analysis","East of England","Luton","[c]","[c]","[c]","[c]"
"In post","2023","No function","Intelligence Analysis","East of England","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2023","No function","Intelligence Analysis","East of England","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2023","No function","Intelligence Analysis","East of England","Peterborough","10","10","[c]","[c]"
"In post","2023","No function","Intelligence Analysis","East of England","Suffolk CC","70","65","28500","27580"
"In post","2023","No function","Intelligence Analysis","East of England","Thurrock","[c]","[c]","[c]","[c]"
"In post","2023","No function","Intelligence Analysis","East of England","West Essex","[c]","[c]","[c]","[c]"
"In post","2023","No function","Intelligence Analysis","London","Bexley and Greenwich","10","10","31310","31310"
"In post","2023","No function","Intelligence Analysis","London","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2023","No function","Intelligence Analysis","London","Croydon","150","145","34640","30600"
"In post","2023","No function","Intelligence Analysis","London","Hackney and Newham","35","35","36660","31950"
"In post","2023","No function","Intelligence Analysis","London","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2023","No function","Intelligence Analysis","London","Harrow and Hillingdon","210","195","33110","31230"
"In post","2023","No function","Intelligence Analysis","London","Hounslow and Richmond upon Thames","205","195","34290","31310"
"In post","2023","No function","Intelligence Analysis","London","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"In post","2023","No function","Intelligence Analysis","London","Lambeth","[c]","[c]","[c]","[c]"
"In post","2023","No function","Intelligence Analysis","London","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2023","No function","Intelligence Analysis","London","Wandsworth","5","5","[c]","[c]"
"In post","2023","No function","Intelligence Analysis","London","Westminster","325","320","47010","45750"
"In post","2023","No function","Intelligence Analysis","North East (England)","Durham","30","25","33590","33240"
"In post","2023","No function","Intelligence Analysis","North East (England)","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2023","No function","Intelligence Analysis","North East (England)","South Teesside","[c]","[c]","[c]","[c]"
"In post","2023","No function","Intelligence Analysis","North East (England)","Tyneside","10","10","31770","27650"
"In post","2023","No function","Intelligence Analysis","North West (England)","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2023","No function","Intelligence Analysis","North West (England)","Chorley and West Lancashire","5","5","[c]","[c]"
"In post","2023","No function","Intelligence Analysis","North West (England)","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2023","No function","Intelligence Analysis","North West (England)","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2023","No function","Intelligence Analysis","North West (England)","Greater Manchester South West","30","30","29730","26780"
"In post","2023","No function","Intelligence Analysis","North West (England)","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2023","No function","Intelligence Analysis","North West (England)","Liverpool","105","100","28260","26370"
"In post","2023","No function","Intelligence Analysis","North West (England)","Manchester","165","160","29020","26450"
"In post","2023","No function","Intelligence Analysis","North West (England)","Mid Lancashire","5","5","[c]","[c]"
"In post","2023","No function","Intelligence Analysis","North West (England)","Sefton","[c]","[c]","[c]","[c]"
"In post","2023","No function","Intelligence Analysis","North West (England)","Warrington","[c]","[c]","[c]","[c]"
"In post","2023","No function","Intelligence Analysis","North West (England)","West Cumbria","5","5","[c]","[c]"
"In post","2023","No function","Intelligence Analysis","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"In post","2023","No function","Intelligence Analysis","Northern Ireland","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2023","No function","Intelligence Analysis","Overseas","Overseas","15","15","54410","56400"
"In post","2023","No function","Intelligence Analysis","Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2023","No function","Intelligence Analysis","Scotland","Glasgow City","20","20","29340","26420"
"In post","2023","No function","Intelligence Analysis","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","15","15","31510","27650"
"In post","2023","No function","Intelligence Analysis","South East (England)","Berkshire","[c]","[c]","[c]","[c]"
"In post","2023","No function","Intelligence Analysis","South East (England)","Buckinghamshire","5","5","[c]","[c]"
"In post","2023","No function","Intelligence Analysis","South East (England)","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2023","No function","Intelligence Analysis","South East (England)","East Kent","270","255","28890","27580"
"In post","2023","No function","Intelligence Analysis","South East (England)","East Surrey","[c]","[c]","[c]","[c]"
"In post","2023","No function","Intelligence Analysis","South East (England)","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2023","No function","Intelligence Analysis","South East (England)","Isle of Wight","5","5","[c]","[c]"
"In post","2023","No function","Intelligence Analysis","South East (England)","Kent Thames Gateway","15","15","30900","28480"
"In post","2023","No function","Intelligence Analysis","South East (England)","Medway","5","5","[c]","[c]"
"In post","2023","No function","Intelligence Analysis","South East (England)","Mid Kent","5","5","[c]","[c]"
"In post","2023","No function","Intelligence Analysis","South East (England)","Milton Keynes","15","15","32770","34170"
"In post","2023","No function","Intelligence Analysis","South East (England)","Oxfordshire CC","5","5","[c]","[c]"
"In post","2023","No function","Intelligence Analysis","South East (England)","Portsmouth","40","40","27490","26410"
"In post","2023","No function","Intelligence Analysis","South East (England)","West Surrey","[c]","[c]","[c]","[c]"
"In post","2023","No function","Intelligence Analysis","South East (England)","West Sussex (North East)","20","15","30380","28730"
"In post","2023","No function","Intelligence Analysis","South East (England)","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2023","No function","Intelligence Analysis","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","10","10","29000","28480"
"In post","2023","No function","Intelligence Analysis","South West (England)","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"In post","2023","No function","Intelligence Analysis","South West (England)","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2023","No function","Intelligence Analysis","South West (England)","Devon CC","5","5","[c]","[c]"
"In post","2023","No function","Intelligence Analysis","South West (England)","Dorset","10","10","28480","28480"
"In post","2023","No function","Intelligence Analysis","South West (England)","Gloucestershire CC","[c]","[c]","[c]","[c]"
"In post","2023","No function","Intelligence Analysis","South West (England)","Plymouth","[c]","[c]","[c]","[c]"
"In post","2023","No function","Intelligence Analysis","South West (England)","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2023","No function","Intelligence Analysis","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","No function","Intelligence Analysis","Wales","Cardiff and Vale of Glamorgan","25","25","30490","27650"
"In post","2023","No function","Intelligence Analysis","Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2023","No function","Intelligence Analysis","Wales","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2023","No function","Intelligence Analysis","Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2023","No function","Intelligence Analysis","Wales","South West Wales","[c]","[c]","[c]","[c]"
"In post","2023","No function","Intelligence Analysis","Wales","Swansea","[c]","[c]","[c]","[c]"
"In post","2023","No function","Intelligence Analysis","West Midlands (England)","Birmingham","10","10","[c]","[c]"
"In post","2023","No function","Intelligence Analysis","West Midlands (England)","Shropshire","[c]","[c]","[c]","[c]"
"In post","2023","No function","Intelligence Analysis","West Midlands (England)","Solihull","25","25","28220","26030"
"In post","2023","No function","Intelligence Analysis","West Midlands (England)","Staffordshire CC","20","20","31080","29790"
"In post","2023","No function","Intelligence Analysis","West Midlands (England)","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2023","No function","Intelligence Analysis","West Midlands (England)","Warwickshire CC","[c]","[c]","[c]","[c]"
"In post","2023","No function","Intelligence Analysis","West Midlands (England)","Worcestershire CC","15","10","31350","30040"
"In post","2023","No function","Intelligence Analysis","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","20","20","32540","32420"
"In post","2023","No function","Intelligence Analysis","Yorkshire and The Humber","East Riding of Yorkshire","20","20","32500","34170"
"In post","2023","No function","Intelligence Analysis","Yorkshire and The Humber","Kingston upon Hull, City of","35","30","28370","26540"
"In post","2023","No function","Intelligence Analysis","Yorkshire and The Humber","Leeds","40","40","28920","27650"
"In post","2023","No function","Intelligence Analysis","Yorkshire and The Humber","North and North East Lincolnshire","20","20","27250","26110"
"In post","2023","No function","Intelligence Analysis","Yorkshire and The Humber","Sheffield","80","70","29520","26110"
"In post","2023","No function","Intelligence Analysis","Yorkshire and The Humber","Wakefield","15","15","31630","31230"
"In post","2023","No function","Internal Audit","North East (England)","Tyneside","[c]","[c]","[c]","[c]"
"In post","2023","No function","Internal Audit","South West (England)","Plymouth","[c]","[c]","[c]","[c]"
"In post","2023","No function","Internal Audit","Yorkshire and The Humber","Leeds","[c]","[c]","[c]","[c]"
"In post","2023","No function","International Trade","East Midlands (England)","Nottingham","45","40","45650","45250"
"In post","2023","No function","International Trade","East of England","Cambridgeshire CC","30","30","46600","45190"
"In post","2023","No function","International Trade","East of England","Hertfordshire CC","5","5","[c]","[c]"
"In post","2023","No function","International Trade","East of England","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2023","No function","International Trade","East of England","Suffolk CC","[c]","[c]","[c]","[c]"
"In post","2023","No function","International Trade","London","Croydon","15","15","41190","39790"
"In post","2023","No function","International Trade","London","Hackney and Newham","10","10","43890","39790"
"In post","2023","No function","International Trade","London","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2023","No function","International Trade","London","Lambeth","[c]","[c]","[c]","[c]"
"In post","2023","No function","International Trade","London","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"In post","2023","No function","International Trade","London","Westminster","1360","1340","50600","53030"
"In post","2023","No function","International Trade","North East (England)","Darlington","100","95","39550","38050"
"In post","2023","No function","International Trade","North East (England)","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2023","No function","International Trade","North East (England)","Tyneside","[c]","[c]","[c]","[c]"
"In post","2023","No function","International Trade","North West (England)","Greater Manchester South West","15","15","36660","35000"
"In post","2023","No function","International Trade","North West (England)","Liverpool","10","10","[c]","[c]"
"In post","2023","No function","International Trade","North West (England)","Manchester","70","65","42550","40170"
"In post","2023","No function","International Trade","Northern Ireland","Belfast","15","15","45170","38050"
"In post","2023","No function","International Trade","Northern Ireland","Mid and East Antrim","[c]","[c]","[c]","[c]"
"In post","2023","No function","International Trade","Overseas","Overseas","175","175","57480","55370"
"In post","2023","No function","International Trade","Scotland","City of Edinburgh","25","25","49010","52000"
"In post","2023","No function","International Trade","Scotland","Glasgow City","5","5","[c]","[c]"
"In post","2023","No function","International Trade","South East (England)","Berkshire","[c]","[c]","[c]","[c]"
"In post","2023","No function","International Trade","South East (England)","Buckinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","No function","International Trade","South East (England)","Medway","[c]","[c]","[c]","[c]"
"In post","2023","No function","International Trade","South East (England)","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2023","No function","International Trade","South East (England)","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2023","No function","International Trade","South East (England)","South Hampshire","25","25","42480","42930"
"In post","2023","No function","International Trade","South East (England)","West Surrey","[c]","[c]","[c]","[c]"
"In post","2023","No function","International Trade","South West (England)","Bristol, City of","50","45","39560","41780"
"In post","2023","No function","International Trade","Wales","Cardiff and Vale of Glamorgan","20","20","48970","52000"
"In post","2023","No function","International Trade","Wales","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2023","No function","International Trade","Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2023","No function","International Trade","West Midlands (England)","Birmingham","75","75","41450","38740"
"In post","2023","No function","International Trade","Yorkshire and The Humber","Leeds","65","65","42500","42510"
"In post","2023","No function","International Trade","Yorkshire and The Humber","York","[c]","[c]","[c]","[c]"
"In post","2023","No function","Knowledge and Information Management","East Midlands (England)","Derby","[c]","[c]","[c]","[c]"
"In post","2023","No function","Knowledge and Information Management","East Midlands (England)","Leicester","[c]","[c]","[c]","[c]"
"In post","2023","No function","Knowledge and Information Management","East Midlands (England)","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2023","No function","Knowledge and Information Management","East Midlands (England)","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","No function","Knowledge and Information Management","East Midlands (England)","Nottingham","10","10","31270","30800"
"In post","2023","No function","Knowledge and Information Management","East Midlands (England)","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2023","No function","Knowledge and Information Management","East of England","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2023","No function","Knowledge and Information Management","East of England","Suffolk CC","[c]","[c]","[c]","[c]"
"In post","2023","No function","Knowledge and Information Management","London","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2023","No function","Knowledge and Information Management","London","Croydon","25","25","42740","41020"
"In post","2023","No function","Knowledge and Information Management","London","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2023","No function","Knowledge and Information Management","London","Hounslow and Richmond upon Thames","85","85","34970","31450"
"In post","2023","No function","Knowledge and Information Management","London","Lambeth","[c]","[c]","[c]","[c]"
"In post","2023","No function","Knowledge and Information Management","London","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2023","No function","Knowledge and Information Management","London","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2023","No function","Knowledge and Information Management","London","Westminster","245","235","42300","39150"
"In post","2023","No function","Knowledge and Information Management","North East (England)","Darlington","[c]","[c]","[c]","[c]"
"In post","2023","No function","Knowledge and Information Management","North East (England)","Durham","[c]","[c]","[c]","[c]"
"In post","2023","No function","Knowledge and Information Management","North East (England)","Tyneside","5","5","[c]","[c]"
"In post","2023","No function","Knowledge and Information Management","North West (England)","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"In post","2023","No function","Knowledge and Information Management","North West (England)","Blackpool","10","10","[c]","[c]"
"In post","2023","No function","Knowledge and Information Management","North West (England)","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","No function","Knowledge and Information Management","North West (England)","East Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","No function","Knowledge and Information Management","North West (England)","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2023","No function","Knowledge and Information Management","North West (England)","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2023","No function","Knowledge and Information Management","North West (England)","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2023","No function","Knowledge and Information Management","North West (England)","Liverpool","5","5","[c]","[c]"
"In post","2023","No function","Knowledge and Information Management","North West (England)","Manchester","5","5","[c]","[c]"
"In post","2023","No function","Knowledge and Information Management","North West (England)","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","No function","Knowledge and Information Management","North West (England)","Sefton","120","115","30550","28120"
"In post","2023","No function","Knowledge and Information Management","North West (England)","Wirral","[c]","[c]","[c]","[c]"
"In post","2023","No function","Knowledge and Information Management","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"In post","2023","No function","Knowledge and Information Management","Scotland","City of Edinburgh","15","15","34970","30490"
"In post","2023","No function","Knowledge and Information Management","Scotland","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"In post","2023","No function","Knowledge and Information Management","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2023","No function","Knowledge and Information Management","Scotland","Glasgow City","15","15","38000","34170"
"In post","2023","No function","Knowledge and Information Management","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2023","No function","Knowledge and Information Management","Scotland","South Ayrshire","[c]","[c]","[c]","[c]"
"In post","2023","No function","Knowledge and Information Management","South East (England)","East Sussex CC","10","10","38170","36640"
"In post","2023","No function","Knowledge and Information Management","South East (England)","Medway","[c]","[c]","[c]","[c]"
"In post","2023","No function","Knowledge and Information Management","South East (England)","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2023","No function","Knowledge and Information Management","South East (England)","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2023","No function","Knowledge and Information Management","South East (England)","West Kent","[c]","[c]","[c]","[c]"
"In post","2023","No function","Knowledge and Information Management","South East (England)","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2023","No function","Knowledge and Information Management","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2023","No function","Knowledge and Information Management","South West (England)","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"In post","2023","No function","Knowledge and Information Management","South West (England)","Bristol, City of","30","30","30250","26590"
"In post","2023","No function","Knowledge and Information Management","South West (England)","Devon CC","[c]","[c]","[c]","[c]"
"In post","2023","No function","Knowledge and Information Management","South West (England)","Plymouth","[c]","[c]","[c]","[c]"
"In post","2023","No function","Knowledge and Information Management","South West (England)","Somerset CC","15","10","32160","29540"
"In post","2023","No function","Knowledge and Information Management","South West (England)","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2023","No function","Knowledge and Information Management","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","No function","Knowledge and Information Management","Wales","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2023","No function","Knowledge and Information Management","Wales","Cardiff and Vale of Glamorgan","15","10","34580","36930"
"In post","2023","No function","Knowledge and Information Management","Wales","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2023","No function","Knowledge and Information Management","Wales","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2023","No function","Knowledge and Information Management","Wales","Monmouthshire and Newport","15","15","31540","31060"
"In post","2023","No function","Knowledge and Information Management","Wales","Swansea","[c]","[c]","[c]","[c]"
"In post","2023","No function","Knowledge and Information Management","West Midlands (England)","Birmingham","10","10","33550","33510"
"In post","2023","No function","Knowledge and Information Management","West Midlands (England)","Coventry","[c]","[c]","[c]","[c]"
"In post","2023","No function","Knowledge and Information Management","West Midlands (England)","Solihull","[c]","[c]","[c]","[c]"
"In post","2023","No function","Knowledge and Information Management","West Midlands (England)","Staffordshire CC","65","60","25000","21780"
"In post","2023","No function","Knowledge and Information Management","West Midlands (England)","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2023","No function","Knowledge and Information Management","West Midlands (England)","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2023","No function","Knowledge and Information Management","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2023","No function","Knowledge and Information Management","Yorkshire and The Humber","Bradford","[c]","[c]","[c]","[c]"
"In post","2023","No function","Knowledge and Information Management","Yorkshire and The Humber","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2023","No function","Knowledge and Information Management","Yorkshire and The Humber","Leeds","20","20","42670","38470"
"In post","2023","No function","Knowledge and Information Management","Yorkshire and The Humber","Sheffield","15","10","38470","34170"
"In post","2023","No function","Legal","East Midlands (England)","Derby","5","5","[c]","[c]"
"In post","2023","No function","Legal","East Midlands (England)","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2023","No function","Legal","East Midlands (England)","Leicester","15","15","43290","43950"
"In post","2023","No function","Legal","East Midlands (England)","Lincolnshire CC","5","5","[c]","[c]"
"In post","2023","No function","Legal","East Midlands (England)","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","No function","Legal","East Midlands (England)","Nottingham","25","20","41500","39070"
"In post","2023","No function","Legal","East Midlands (England)","West Northamptonshire","15","15","44120","45170"
"In post","2023","No function","Legal","East of England","Bedford","[c]","[c]","[c]","[c]"
"In post","2023","No function","Legal","East of England","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2023","No function","Legal","East of England","Essex Haven Gateway","5","5","[c]","[c]"
"In post","2023","No function","Legal","East of England","Essex Thames Gateway","10","5","[c]","[c]"
"In post","2023","No function","Legal","East of England","Heart of Essex","10","10","[c]","[c]"
"In post","2023","No function","Legal","East of England","Hertfordshire CC","15","15","43080","40410"
"In post","2023","No function","Legal","East of England","Luton","5","5","[c]","[c]"
"In post","2023","No function","Legal","East of England","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2023","No function","Legal","East of England","Norwich and East Norfolk","10","10","41500","42890"
"In post","2023","No function","Legal","East of England","Peterborough","10","5","[c]","[c]"
"In post","2023","No function","Legal","East of England","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2023","No function","Legal","East of England","Suffolk CC","10","10","43510","43440"
"In post","2023","No function","Legal","London","Barnet","[c]","[c]","[c]","[c]"
"In post","2023","No function","Legal","London","Brent","15","15","45810","45050"
"In post","2023","No function","Legal","London","Bromley","20","15","48790","50970"
"In post","2023","No function","Legal","London","Camden and City of London","35","30","56540","58740"
"In post","2023","No function","Legal","London","Croydon","15","10","45790","51210"
"In post","2023","No function","Legal","London","Ealing","[c]","[c]","[c]","[c]"
"In post","2023","No function","Legal","London","Haringey and Islington","20","20","44200","43650"
"In post","2023","No function","Legal","London","Harrow and Hillingdon","15","10","46430","43650"
"In post","2023","No function","Legal","London","Hounslow and Richmond upon Thames","10","10","45570","45510"
"In post","2023","No function","Legal","London","Merton, Kingston upon Thames and Sutton","10","10","45500","43890"
"In post","2023","No function","Legal","London","Redbridge and Waltham Forest","10","5","[c]","[c]"
"In post","2023","No function","Legal","London","Tower Hamlets","35","30","46520","46500"
"In post","2023","No function","Legal","London","Wandsworth","5","5","[c]","[c]"
"In post","2023","No function","Legal","London","Westminster","150","140","59920","59800"
"In post","2023","No function","Legal","North East (England)","Darlington","10","10","[c]","[c]"
"In post","2023","No function","Legal","North East (England)","Durham","10","10","[c]","[c]"
"In post","2023","No function","Legal","North East (England)","Northumberland","[c]","[c]","[c]","[c]"
"In post","2023","No function","Legal","North East (England)","South Teesside","20","15","42520","43730"
"In post","2023","No function","Legal","North East (England)","Sunderland","5","5","[c]","[c]"
"In post","2023","No function","Legal","North East (England)","Tyneside","30","25","43580","40460"
"In post","2023","No function","Legal","North West (England)","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"In post","2023","No function","Legal","North West (England)","Blackpool","[c]","[c]","[c]","[c]"
"In post","2023","No function","Legal","North West (England)","Cheshire East","5","5","[c]","[c]"
"In post","2023","No function","Legal","North West (England)","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2023","No function","Legal","North West (England)","East Cumbria","10","5","[c]","[c]"
"In post","2023","No function","Legal","North West (England)","East Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","No function","Legal","North West (England)","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2023","No function","Legal","North West (England)","Greater Manchester North West","5","5","[c]","[c]"
"In post","2023","No function","Legal","North West (England)","Greater Manchester South East","5","5","[c]","[c]"
"In post","2023","No function","Legal","North West (England)","Liverpool","30","30","43820","38910"
"In post","2023","No function","Legal","North West (England)","Manchester","40","35","43510","42370"
"In post","2023","No function","Legal","North West (England)","Mid Lancashire","15","15","41410","37680"
"In post","2023","No function","Legal","North West (England)","Sefton","[c]","[c]","[c]","[c]"
"In post","2023","No function","Legal","North West (England)","Warrington","10","10","[c]","[c]"
"In post","2023","No function","Legal","North West (England)","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","No function","Legal","North West (England)","Wirral","[c]","[c]","[c]","[c]"
"In post","2023","No function","Legal","Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2023","No function","Legal","Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2023","No function","Legal","South East (England)","Berkshire","15","15","45090","43800"
"In post","2023","No function","Legal","South East (England)","Brighton and Hove","15","15","43540","42950"
"In post","2023","No function","Legal","South East (England)","Buckinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","No function","Legal","South East (England)","East Kent","10","10","43980","42870"
"In post","2023","No function","Legal","South East (England)","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2023","No function","Legal","South East (England)","Medway","10","10","[c]","[c]"
"In post","2023","No function","Legal","South East (England)","Mid Kent","10","5","[c]","[c]"
"In post","2023","No function","Legal","South East (England)","Milton Keynes","5","5","[c]","[c]"
"In post","2023","No function","Legal","South East (England)","North Hampshire","10","10","44080","47010"
"In post","2023","No function","Legal","South East (England)","Oxfordshire CC","10","5","[c]","[c]"
"In post","2023","No function","Legal","South East (England)","Portsmouth","10","10","46540","45450"
"In post","2023","No function","Legal","South East (England)","Southampton","10","10","44150","47010"
"In post","2023","No function","Legal","South East (England)","West Surrey","10","5","[c]","[c]"
"In post","2023","No function","Legal","South East (England)","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2023","No function","Legal","South East (England)","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2023","No function","Legal","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","10","5","[c]","[c]"
"In post","2023","No function","Legal","South West (England)","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"In post","2023","No function","Legal","South West (England)","Bristol, City of","15","15","44380","45310"
"In post","2023","No function","Legal","South West (England)","Cornwall and Isles of Scilly","5","5","[c]","[c]"
"In post","2023","No function","Legal","South West (England)","Devon CC","5","5","[c]","[c]"
"In post","2023","No function","Legal","South West (England)","Dorset","[c]","[c]","[c]","[c]"
"In post","2023","No function","Legal","South West (England)","Gloucestershire CC","10","10","44510","41700"
"In post","2023","No function","Legal","South West (England)","Plymouth","5","5","[c]","[c]"
"In post","2023","No function","Legal","South West (England)","Somerset CC","5","5","[c]","[c]"
"In post","2023","No function","Legal","South West (England)","Swindon","5","5","[c]","[c]"
"In post","2023","No function","Legal","Wales","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2023","No function","Legal","Wales","Cardiff and Vale of Glamorgan","15","15","50920","45160"
"In post","2023","No function","Legal","Wales","Central Valleys","10","10","42050","42160"
"In post","2023","No function","Legal","Wales","Conwy and Denbighshire","5","5","[c]","[c]"
"In post","2023","No function","Legal","Wales","Flintshire and Wrexham","5","5","[c]","[c]"
"In post","2023","No function","Legal","Wales","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2023","No function","Legal","Wales","Monmouthshire and Newport","10","10","45980","42610"
