"Status","Year","Age","Parent_department","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","40-49","Home Office","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Home Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Home Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Home Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Ministry of Defence","AA","Heterosexual / straight","45","[c]","22330","21380"
"Leaver CS","2023","40-49","Ministry of Defence","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Ministry of Defence","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Ministry of Defence","AA","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Ministry of Defence","AO","Heterosexual / straight","85","[c]","24630","22220"
"Leaver CS","2023","40-49","Ministry of Defence","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Ministry of Defence","AO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Ministry of Defence","AO","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Ministry of Defence","EO","Heterosexual / straight","65","[c]","29750","27670"
"Leaver CS","2023","40-49","Ministry of Defence","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Ministry of Defence","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Ministry of Defence","EO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Ministry of Defence","G6","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Ministry of Defence","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Ministry of Defence","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Ministry of Defence","G6","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Ministry of Defence","G7","Heterosexual / straight","35","[c]","57240","56180"
"Leaver CS","2023","40-49","Ministry of Defence","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Ministry of Defence","G7","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Ministry of Defence","G7","Unknown","30","[c]","52010","49260"
"Leaver CS","2023","40-49","Ministry of Defence","HEO","Heterosexual / straight","85","[c]","35740","33990"
"Leaver CS","2023","40-49","Ministry of Defence","HEO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Ministry of Defence","HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Ministry of Defence","HEO","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Ministry of Defence","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Ministry of Defence","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Ministry of Defence","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Ministry of Defence","SEO","Heterosexual / straight","65","[c]","43570","43180"
"Leaver CS","2023","40-49","Ministry of Defence","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Ministry of Defence","SEO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Ministry of Defence","SEO","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Ministry of Defence","Unknown","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Ministry of Defence","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Ministry of Defence","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Ministry of Defence","Unknown","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Ministry of Justice","AA","Heterosexual / straight","100","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Ministry of Justice","AA","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Ministry of Justice","AA","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Ministry of Justice","AA","Unknown","55","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Ministry of Justice","AO","Heterosexual / straight","345","[c]","22410","21780"
"Leaver CS","2023","40-49","Ministry of Justice","AO","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Ministry of Justice","AO","Undeclared","45","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Ministry of Justice","AO","Unknown","115","[c]","22240","21780"
"Leaver CS","2023","40-49","Ministry of Justice","EO","Heterosexual / straight","95","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Ministry of Justice","EO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Ministry of Justice","EO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Ministry of Justice","EO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Ministry of Justice","G6","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Ministry of Justice","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Ministry of Justice","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Ministry of Justice","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Ministry of Justice","G7","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Ministry of Justice","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Ministry of Justice","G7","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Ministry of Justice","G7","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Ministry of Justice","HEO","Heterosexual / straight","45","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Ministry of Justice","HEO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Ministry of Justice","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Ministry of Justice","HEO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Ministry of Justice","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Ministry of Justice","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Ministry of Justice","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Ministry of Justice","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Ministry of Justice","SEO","Heterosexual / straight","50","[c]","42880","43650"
"Leaver CS","2023","40-49","Ministry of Justice","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Ministry of Justice","SEO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Ministry of Justice","SEO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Ministry of Justice","Unknown","Heterosexual / straight","175","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Ministry of Justice","Unknown","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Ministry of Justice","Unknown","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Ministry of Justice","Unknown","Unknown","90","[c]","[c]","[c]"
"Leaver CS","2023","40-49","National Crime Agency","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","National Crime Agency","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","National Crime Agency","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","National Crime Agency","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","National Crime Agency","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","National Crime Agency","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","National Crime Agency","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","National Crime Agency","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","National Crime Agency","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","National Crime Agency","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","National Crime Agency","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","National Crime Agency","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","National Crime Agency","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","National Crime Agency","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","National Crime Agency","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","National Crime Agency","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","National Crime Agency","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","National Crime Agency","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","National Crime Agency","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","National Crime Agency","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","National Crime Agency","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","National Crime Agency","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Office for Standards in Education, Children's Services and Skills","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Office for Standards in Education, Children's Services and Skills","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Office for Standards in Education, Children's Services and Skills","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Office for Standards in Education, Children's Services and Skills","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Office for Standards in Education, Children's Services and Skills","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Office for Standards in Education, Children's Services and Skills","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Office for Standards in Education, Children's Services and Skills","G7","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Office for Standards in Education, Children's Services and Skills","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Office for Standards in Education, Children's Services and Skills","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Office for Standards in Education, Children's Services and Skills","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Office for Standards in Education, Children's Services and Skills","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Office for Standards in Education, Children's Services and Skills","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Office for Standards in Education, Children's Services and Skills","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Office for Standards in Education, Children's Services and Skills","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Office of Gas and Electricity Markets","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Office of Gas and Electricity Markets","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Office of Gas and Electricity Markets","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Office of Gas and Electricity Markets","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Office of Gas and Electricity Markets","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Office of Gas and Electricity Markets","G6","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Office of Gas and Electricity Markets","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Office of Gas and Electricity Markets","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Office of Gas and Electricity Markets","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Office of Gas and Electricity Markets","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Office of Gas and Electricity Markets","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Office of Gas and Electricity Markets","G7","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Office of Gas and Electricity Markets","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Office of Gas and Electricity Markets","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Office of Gas and Electricity Markets","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Office of Gas and Electricity Markets","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Office of Gas and Electricity Markets","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Office of Gas and Electricity Markets","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Office of Gas and Electricity Markets","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Office of Gas and Electricity Markets","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Office of Gas and Electricity Markets","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Office of Qualifications and Examinations Regulation","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Office of Qualifications and Examinations Regulation","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Office of Qualifications and Examinations Regulation","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Office of Qualifications and Examinations Regulation","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Office of Qualifications and Examinations Regulation","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Office of Qualifications and Examinations Regulation","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Office of Rail and Road","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Office of Rail and Road","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Office of Rail and Road","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Office of Rail and Road","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Office of Rail and Road","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Office of Rail and Road","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Scottish Government","AA","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Scottish Government","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Scottish Government","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Scottish Government","AA","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Scottish Government","AO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Scottish Government","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Scottish Government","AO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Scottish Government","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Scottish Government","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Scottish Government","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Scottish Government","EO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Scottish Government","G6","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Scottish Government","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Scottish Government","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Scottish Government","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Scottish Government","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Scottish Government","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Scottish Government","G7","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Scottish Government","HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Scottish Government","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Scottish Government","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Scottish Government","HEO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Scottish Government","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Scottish Government","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Scottish Government","SEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Scottish Government","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Scottish Government","SEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","The National Archives","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","The National Archives","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","The National Archives","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","The National Archives","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","The National Archives","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","The National Archives","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","The National Archives","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","The National Archives","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","The National Archives","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","The National Archives","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","The National Archives","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","The National Archives","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","The National Archives","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","The National Archives","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","The National Archives","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","The National Archives","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","The National Archives","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","The National Archives","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","The National Archives","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","UK Export Finance","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","UK Export Finance","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","UK Export Finance","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","UK Export Finance","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","UK Export Finance","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","UK Export Finance","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","UK Export Finance","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","UK Export Finance","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","UK Export Finance","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","UK Export Finance","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","UK Export Finance","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","UK Export Finance","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","UK Statistics Authority","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","UK Statistics Authority","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","UK Statistics Authority","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","UK Statistics Authority","AO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","UK Statistics Authority","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","UK Statistics Authority","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","UK Statistics Authority","AO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","UK Statistics Authority","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","UK Statistics Authority","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","UK Statistics Authority","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","UK Statistics Authority","G6","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","UK Statistics Authority","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","UK Statistics Authority","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","UK Statistics Authority","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","UK Statistics Authority","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","UK Statistics Authority","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","UK Statistics Authority","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","UK Statistics Authority","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","UK Statistics Authority","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","UK Statistics Authority","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","UK Statistics Authority","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","UK Statistics Authority","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","UK Statistics Authority","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","UK Statistics Authority","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","UK Statistics Authority","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","UK Supreme Court","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","UK Supreme Court","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","UK Supreme Court","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Water Services Regulation Authority","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Water Services Regulation Authority","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Water Services Regulation Authority","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Water Services Regulation Authority","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Water Services Regulation Authority","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Water Services Regulation Authority","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Water Services Regulation Authority","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Water Services Regulation Authority","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Water Services Regulation Authority","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Water Services Regulation Authority","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Water Services Regulation Authority","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Welsh Government","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Welsh Government","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Welsh Government","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Welsh Government","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Welsh Government","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Welsh Government","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Welsh Government","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Welsh Government","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Welsh Government","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Welsh Government","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Welsh Government","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Welsh Government","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Welsh Government","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Welsh Government","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Welsh Government","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Welsh Government","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Welsh Government","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Attorney General's Departments","AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Attorney General's Departments","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Attorney General's Departments","AO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Attorney General's Departments","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Attorney General's Departments","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Attorney General's Departments","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Attorney General's Departments","EO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Attorney General's Departments","G6","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Attorney General's Departments","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Attorney General's Departments","G6","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Attorney General's Departments","G7","Heterosexual / straight","40","[c]","58200","56450"
"Leaver CS","2023","50-59","Attorney General's Departments","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Attorney General's Departments","G7","Undeclared","[c]","[c]","[c]","[c]"
