"Status","Year","Profession_of_post","Region_ITL1","Region_ITL2","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Human Resources","Northern Ireland","Northern Ireland","AA","5","5","[c]","[c]"
"In post","2023","Human Resources","Northern Ireland","Northern Ireland","AO","10","10","22730","22970"
"In post","2023","Human Resources","Northern Ireland","Northern Ireland","EO","15","15","27580","28050"
"In post","2023","Human Resources","Northern Ireland","Northern Ireland","G6","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Northern Ireland","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Northern Ireland","Northern Ireland","HEO","10","10","35390","34400"
"In post","2023","Human Resources","Northern Ireland","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Overseas","Overseas","EO","15","15","35960","36720"
"In post","2023","Human Resources","Overseas","Overseas","G6","10","10","[c]","[c]"
"In post","2023","Human Resources","Overseas","Overseas","G7","20","20","78810","81660"
"In post","2023","Human Resources","Overseas","Overseas","HEO","190","190","55070","56420"
"In post","2023","Human Resources","Overseas","Overseas","SEO","5","5","[c]","[c]"
"In post","2023","Human Resources","Scotland","Eastern Scotland","AA","10","5","[c]","[c]"
"In post","2023","Human Resources","Scotland","Eastern Scotland","AO","60","55","24380","24710"
"In post","2023","Human Resources","Scotland","Eastern Scotland","EO","75","75","32290","31970"
"In post","2023","Human Resources","Scotland","Eastern Scotland","G6","10","10","70030","68540"
"In post","2023","Human Resources","Scotland","Eastern Scotland","G7","40","40","54290","52360"
"In post","2023","Human Resources","Scotland","Eastern Scotland","HEO","100","95","39220","39360"
"In post","2023","Human Resources","Scotland","Eastern Scotland","SEO","50","50","47470","48410"
"In post","2023","Human Resources","Scotland","Highlands and Islands","AA","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Scotland","Highlands and Islands","AO","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Scotland","Highlands and Islands","EO","10","10","28470","27470"
"In post","2023","Human Resources","Scotland","Highlands and Islands","G7","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Scotland","Highlands and Islands","HEO","5","5","[c]","[c]"
"In post","2023","Human Resources","Scotland","Highlands and Islands","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Scotland","North Eastern Scotland","AA","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Scotland","North Eastern Scotland","AO","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Scotland","North Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Scotland","North Eastern Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Scotland","Southern Scotland","AA","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Scotland","Southern Scotland","AO","15","15","24000","23950"
"In post","2023","Human Resources","Scotland","Southern Scotland","EO","10","10","28270","27480"
"In post","2023","Human Resources","Scotland","Southern Scotland","G6","5","5","[c]","[c]"
"In post","2023","Human Resources","Scotland","Southern Scotland","G7","10","10","53970","53230"
"In post","2023","Human Resources","Scotland","Southern Scotland","HEO","10","10","34660","34940"
"In post","2023","Human Resources","Scotland","Southern Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Scotland","Southern Scotland","SEO","5","5","[c]","[c]"
"In post","2023","Human Resources","Scotland","West Central Scotland","AA","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Scotland","West Central Scotland","AO","105","100","22350","22220"
"In post","2023","Human Resources","Scotland","West Central Scotland","EO","65","65","27470","27140"
"In post","2023","Human Resources","Scotland","West Central Scotland","G6","15","15","62940","62390"
"In post","2023","Human Resources","Scotland","West Central Scotland","G7","35","35","53600","53730"
"In post","2023","Human Resources","Scotland","West Central Scotland","HEO","75","70","34530","34300"
"In post","2023","Human Resources","Scotland","West Central Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Scotland","West Central Scotland","SEO","35","35","39960","38520"
"In post","2023","Human Resources","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","AA","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","AO","40","40","24300","24220"
"In post","2023","Human Resources","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","EO","100","95","28840","28540"
"In post","2023","Human Resources","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","G6","10","10","[c]","[c]"
"In post","2023","Human Resources","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","G7","35","35","56270","56180"
"In post","2023","Human Resources","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","HEO","125","125","34890","34300"
"In post","2023","Human Resources","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","SEO","115","110","43960","41920"
"In post","2023","Human Resources","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Unknown","5","5","[c]","[c]"
"In post","2023","Human Resources","South East (England)","Hampshire and Isle of Wight","AA","15","10","21280","21380"
"In post","2023","Human Resources","South East (England)","Hampshire and Isle of Wight","AO","75","70","22150","22220"
"In post","2023","Human Resources","South East (England)","Hampshire and Isle of Wight","EO","235","235","29510","27470"
"In post","2023","Human Resources","South East (England)","Hampshire and Isle of Wight","G6","25","20","66150","65140"
"In post","2023","Human Resources","South East (England)","Hampshire and Isle of Wight","G7","50","50","54980","54850"
"In post","2023","Human Resources","South East (England)","Hampshire and Isle of Wight","HEO","185","180","34590","34300"
"In post","2023","Human Resources","South East (England)","Hampshire and Isle of Wight","SCS level","10","10","[c]","[c]"
"In post","2023","Human Resources","South East (England)","Hampshire and Isle of Wight","SEO","110","105","43040","41800"
"In post","2023","Human Resources","South East (England)","Hampshire and Isle of Wight","Unknown","5","5","[c]","[c]"
"In post","2023","Human Resources","South East (England)","Kent","AO","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","South East (England)","Kent","EO","25","25","28290","27510"
"In post","2023","Human Resources","South East (England)","Kent","G6","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","South East (England)","Kent","G7","10","10","55410","54130"
"In post","2023","Human Resources","South East (England)","Kent","HEO","45","40","34480","33190"
"In post","2023","Human Resources","South East (England)","Kent","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","South East (England)","Kent","SEO","30","25","41720","41510"
"In post","2023","Human Resources","South East (England)","Kent","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","South East (England)","Surrey, East and West Sussex","AA","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","South East (England)","Surrey, East and West Sussex","AO","20","20","22660","22520"
"In post","2023","Human Resources","South East (England)","Surrey, East and West Sussex","EO","15","15","28420","28120"
"In post","2023","Human Resources","South East (England)","Surrey, East and West Sussex","G6","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","South East (England)","Surrey, East and West Sussex","G7","10","10","56780","57220"
"In post","2023","Human Resources","South East (England)","Surrey, East and West Sussex","HEO","35","35","35020","33960"
"In post","2023","Human Resources","South East (England)","Surrey, East and West Sussex","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","South East (England)","Surrey, East and West Sussex","SEO","20","15","43160","42450"
"In post","2023","Human Resources","South West (England)","Cornwall and Isles of Scilly","AA","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","South West (England)","Cornwall and Isles of Scilly","AO","10","10","[c]","[c]"
"In post","2023","Human Resources","South West (England)","Cornwall and Isles of Scilly","EO","25","25","27650","27470"
"In post","2023","Human Resources","South West (England)","Cornwall and Isles of Scilly","G6","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","South West (England)","Cornwall and Isles of Scilly","G7","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","South West (England)","Cornwall and Isles of Scilly","HEO","15","15","35060","34300"
"In post","2023","Human Resources","South West (England)","Cornwall and Isles of Scilly","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","South West (England)","Devon","AA","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","South West (England)","Devon","AO","10","10","22130","22220"
"In post","2023","Human Resources","South West (England)","Devon","EO","40","40","26890","27140"
"In post","2023","Human Resources","South West (England)","Devon","G6","15","10","60930","60490"
"In post","2023","Human Resources","South West (England)","Devon","G7","25","20","49470","47960"
"In post","2023","Human Resources","South West (England)","Devon","HEO","60","60","32780","32730"
"In post","2023","Human Resources","South West (England)","Devon","SEO","35","35","40170","37560"
"In post","2023","Human Resources","South West (England)","Dorset and Somerset","AA","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","South West (England)","Dorset and Somerset","AO","30","30","22510","22220"
"In post","2023","Human Resources","South West (England)","Dorset and Somerset","EO","95","95","31590","33470"
"In post","2023","Human Resources","South West (England)","Dorset and Somerset","G6","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","South West (England)","Dorset and Somerset","G7","10","10","54460","54970"
"In post","2023","Human Resources","South West (England)","Dorset and Somerset","HEO","60","60","36380","34750"
"In post","2023","Human Resources","South West (England)","Dorset and Somerset","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","South West (England)","Dorset and Somerset","SEO","25","25","45430","43890"
"In post","2023","Human Resources","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","AA","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","AO","100","90","22140","22220"
"In post","2023","Human Resources","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","EO","190","175","28030","27470"
"In post","2023","Human Resources","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","G6","45","45","66400","65540"
"In post","2023","Human Resources","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","G7","160","155","52750","52590"
"In post","2023","Human Resources","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","280","265","33690","33990"
"In post","2023","Human Resources","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","20","20","91870","86390"
"In post","2023","Human Resources","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","225","215","41130","41200"
"In post","2023","Human Resources","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","40","35","39540","38790"
"In post","2023","Human Resources","Unknown","Unknown","AO","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Unknown","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Unknown","Unknown","G7","10","10","53080","51320"
"In post","2023","Human Resources","Unknown","Unknown","HEO","5","5","[c]","[c]"
"In post","2023","Human Resources","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Unknown","Unknown","SEO","5","5","[c]","[c]"
"In post","2023","Human Resources","Wales","East Wales","AO","125","120","23400","22520"
"In post","2023","Human Resources","Wales","East Wales","EO","170","160","27750","27470"
"In post","2023","Human Resources","Wales","East Wales","G6","25","25","65810","65820"
"In post","2023","Human Resources","Wales","East Wales","G7","85","80","55120","53680"
"In post","2023","Human Resources","Wales","East Wales","HEO","180","170","33570","32200"
"In post","2023","Human Resources","Wales","East Wales","SCS level","10","10","84520","82400"
"In post","2023","Human Resources","Wales","East Wales","SEO","125","120","41510","40680"
"In post","2023","Human Resources","Wales","East Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Wales","West Wales and The Valleys","AA","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Wales","West Wales and The Valleys","AO","50","45","22430","22220"
"In post","2023","Human Resources","Wales","West Wales and The Valleys","EO","70","65","27490","27420"
"In post","2023","Human Resources","Wales","West Wales and The Valleys","G6","10","10","[c]","[c]"
"In post","2023","Human Resources","Wales","West Wales and The Valleys","G7","30","25","54420","53380"
"In post","2023","Human Resources","Wales","West Wales and The Valleys","HEO","100","95","33100","32200"
"In post","2023","Human Resources","Wales","West Wales and The Valleys","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Wales","West Wales and The Valleys","SEO","70","65","41400","40180"
"In post","2023","Human Resources","Wales","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","AA","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","AO","20","20","21930","21780"
"In post","2023","Human Resources","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","EO","20","20","27970","27140"
"In post","2023","Human Resources","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","G6","5","5","[c]","[c]"
"In post","2023","Human Resources","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","G7","10","10","55650","56860"
"In post","2023","Human Resources","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","HEO","45","40","33000","32410"
"In post","2023","Human Resources","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","SEO","25","25","42440","41510"
"In post","2023","Human Resources","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","West Midlands (England)","Shropshire and Staffordshire","AA","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","West Midlands (England)","Shropshire and Staffordshire","AO","10","10","22550","22220"
"In post","2023","Human Resources","West Midlands (England)","Shropshire and Staffordshire","EO","220","215","29500","30140"
"In post","2023","Human Resources","West Midlands (England)","Shropshire and Staffordshire","G6","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","West Midlands (England)","Shropshire and Staffordshire","G7","25","25","54550","55920"
"In post","2023","Human Resources","West Midlands (England)","Shropshire and Staffordshire","HEO","135","125","34810","34710"
"In post","2023","Human Resources","West Midlands (England)","Shropshire and Staffordshire","SEO","50","50","43160","41220"
"In post","2023","Human Resources","West Midlands (England)","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","West Midlands (England)","West Midlands","AO","10","10","22260","22220"
"In post","2023","Human Resources","West Midlands (England)","West Midlands","EO","40","40","26660","26900"
"In post","2023","Human Resources","West Midlands (England)","West Midlands","G6","20","20","67330","66860"
"In post","2023","Human Resources","West Midlands (England)","West Midlands","G7","50","50","52820","51770"
"In post","2023","Human Resources","West Midlands (England)","West Midlands","HEO","80","75","33120","32430"
"In post","2023","Human Resources","West Midlands (England)","West Midlands","SCS level","5","5","[c]","[c]"
"In post","2023","Human Resources","West Midlands (England)","West Midlands","SEO","55","55","41370","39710"
"In post","2023","Human Resources","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","AA","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","AO","35","35","22250","22220"
"In post","2023","Human Resources","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","EO","260","250","27620","27470"
"In post","2023","Human Resources","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","G7","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","HEO","35","35","33970","34140"
"In post","2023","Human Resources","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","SEO","10","10","40480","41190"
"In post","2023","Human Resources","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Yorkshire and The Humber","North Yorkshire","AO","15","15","22160","22220"
"In post","2023","Human Resources","Yorkshire and The Humber","North Yorkshire","EO","65","65","28700","27470"
"In post","2023","Human Resources","Yorkshire and The Humber","North Yorkshire","G6","10","10","63520","62390"
"In post","2023","Human Resources","Yorkshire and The Humber","North Yorkshire","G7","35","30","53950","51770"
"In post","2023","Human Resources","Yorkshire and The Humber","North Yorkshire","HEO","65","60","34000","33990"
"In post","2023","Human Resources","Yorkshire and The Humber","North Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Yorkshire and The Humber","North Yorkshire","SEO","35","30","39700","38460"
"In post","2023","Human Resources","Yorkshire and The Humber","South Yorkshire","AO","10","10","[c]","[c]"
"In post","2023","Human Resources","Yorkshire and The Humber","South Yorkshire","EO","35","30","27150","27530"
"In post","2023","Human Resources","Yorkshire and The Humber","South Yorkshire","G6","20","20","65380","66130"
"In post","2023","Human Resources","Yorkshire and The Humber","South Yorkshire","G7","50","50","52560","51770"
"In post","2023","Human Resources","Yorkshire and The Humber","South Yorkshire","HEO","65","60","32800","33320"
"In post","2023","Human Resources","Yorkshire and The Humber","South Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Yorkshire and The Humber","South Yorkshire","SEO","50","45","39280","38470"
"In post","2023","Human Resources","Yorkshire and The Humber","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Yorkshire and The Humber","West Yorkshire","AO","10","10","[c]","[c]"
"In post","2023","Human Resources","Yorkshire and The Humber","West Yorkshire","EO","55","50","26850","26890"
"In post","2023","Human Resources","Yorkshire and The Humber","West Yorkshire","G6","35","35","65910","66860"
"In post","2023","Human Resources","Yorkshire and The Humber","West Yorkshire","G7","85","85","52920","51320"
"In post","2023","Human Resources","Yorkshire and The Humber","West Yorkshire","HEO","105","100","32970","32330"
"In post","2023","Human Resources","Yorkshire and The Humber","West Yorkshire","SCS level","5","5","[c]","[c]"
"In post","2023","Human Resources","Yorkshire and The Humber","West Yorkshire","SEO","100","95","39870","38470"
"In post","2023","Human Resources","Yorkshire and The Humber","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Inspector of Education and Training","East Midlands (England)","Derbyshire and Nottinghamshire","G6","5","5","[c]","[c]"
"In post","2023","Inspector of Education and Training","East Midlands (England)","Derbyshire and Nottinghamshire","G7","25","25","75200","77470"
"In post","2023","Inspector of Education and Training","East Midlands (England)","Derbyshire and Nottinghamshire","SEO","35","35","51870","52750"
"In post","2023","Inspector of Education and Training","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","G6","[c]","[c]","[c]","[c]"
"In post","2023","Inspector of Education and Training","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","G7","10","10","[c]","[c]"
"In post","2023","Inspector of Education and Training","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","SEO","20","15","51640","52750"
"In post","2023","Inspector of Education and Training","East Midlands (England)","Lincolnshire","G6","[c]","[c]","[c]","[c]"
"In post","2023","Inspector of Education and Training","East Midlands (England)","Lincolnshire","G7","5","5","[c]","[c]"
"In post","2023","Inspector of Education and Training","East Midlands (England)","Lincolnshire","SEO","10","10","[c]","[c]"
"In post","2023","Inspector of Education and Training","East of England","Bedfordshire and Hertfordshire","G6","[c]","[c]","[c]","[c]"
"In post","2023","Inspector of Education and Training","East of England","Bedfordshire and Hertfordshire","G7","15","15","76510","77470"
"In post","2023","Inspector of Education and Training","East of England","Bedfordshire and Hertfordshire","SEO","10","10","51800","52750"
"In post","2023","Inspector of Education and Training","East of England","East Anglia","G6","5","5","[c]","[c]"
"In post","2023","Inspector of Education and Training","East of England","East Anglia","G7","20","20","74710","77470"
"In post","2023","Inspector of Education and Training","East of England","East Anglia","SEO","20","20","51560","52750"
"In post","2023","Inspector of Education and Training","East of England","Essex","G6","[c]","[c]","[c]","[c]"
"In post","2023","Inspector of Education and Training","East of England","Essex","G7","5","5","[c]","[c]"
"In post","2023","Inspector of Education and Training","East of England","Essex","SEO","10","10","52340","52750"
"In post","2023","Inspector of Education and Training","London","Inner London - East","G6","5","5","[c]","[c]"
"In post","2023","Inspector of Education and Training","London","Inner London - East","G7","15","15","74970","77470"
"In post","2023","Inspector of Education and Training","London","Inner London - East","SEO","10","10","52340","52750"
"In post","2023","Inspector of Education and Training","London","Inner London - West","G6","[c]","[c]","[c]","[c]"
"In post","2023","Inspector of Education and Training","London","Inner London - West","G7","5","5","[c]","[c]"
"In post","2023","Inspector of Education and Training","London","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Inspector of Education and Training","London","Outer London - East and North East","G7","10","10","75700","77470"
"In post","2023","Inspector of Education and Training","London","Outer London - East and North East","SEO","10","10","[c]","[c]"
"In post","2023","Inspector of Education and Training","London","Outer London - South","G7","15","15","72460","72470"
"In post","2023","Inspector of Education and Training","London","Outer London - South","SEO","10","10","[c]","[c]"
"In post","2023","Inspector of Education and Training","London","Outer London - West and North West","G6","[c]","[c]","[c]","[c]"
"In post","2023","Inspector of Education and Training","London","Outer London - West and North West","G7","5","5","[c]","[c]"
"In post","2023","Inspector of Education and Training","London","Outer London - West and North West","SEO","15","15","51980","52750"
"In post","2023","Inspector of Education and Training","North East (England)","Northumberland, and Tyne and Wear","G6","5","5","[c]","[c]"
"In post","2023","Inspector of Education and Training","North East (England)","Northumberland, and Tyne and Wear","G7","5","5","[c]","[c]"
"In post","2023","Inspector of Education and Training","North East (England)","Northumberland, and Tyne and Wear","SEO","10","10","51390","52750"
"In post","2023","Inspector of Education and Training","North East (England)","Tees Valley and Durham","G6","[c]","[c]","[c]","[c]"
"In post","2023","Inspector of Education and Training","North East (England)","Tees Valley and Durham","G7","10","10","74080","77470"
"In post","2023","Inspector of Education and Training","North East (England)","Tees Valley and Durham","SEO","10","10","52340","52750"
"In post","2023","Inspector of Education and Training","North West (England)","Cheshire","G6","[c]","[c]","[c]","[c]"
"In post","2023","Inspector of Education and Training","North West (England)","Cheshire","G7","10","10","[c]","[c]"
"In post","2023","Inspector of Education and Training","North West (England)","Cheshire","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Inspector of Education and Training","North West (England)","Cumbria","G6","[c]","[c]","[c]","[c]"
"In post","2023","Inspector of Education and Training","North West (England)","Cumbria","G7","5","5","[c]","[c]"
"In post","2023","Inspector of Education and Training","North West (England)","Cumbria","SEO","5","5","[c]","[c]"
"In post","2023","Inspector of Education and Training","North West (England)","Greater Manchester","G6","5","5","[c]","[c]"
"In post","2023","Inspector of Education and Training","North West (England)","Greater Manchester","G7","20","20","73380","77470"
"In post","2023","Inspector of Education and Training","North West (England)","Greater Manchester","SEO","35","35","51120","52750"
"In post","2023","Inspector of Education and Training","North West (England)","Lancashire","G6","[c]","[c]","[c]","[c]"
"In post","2023","Inspector of Education and Training","North West (England)","Lancashire","G7","15","15","74130","77470"
"In post","2023","Inspector of Education and Training","North West (England)","Lancashire","SEO","10","10","51250","52750"
"In post","2023","Inspector of Education and Training","North West (England)","Merseyside","G6","5","5","[c]","[c]"
"In post","2023","Inspector of Education and Training","North West (England)","Merseyside","G7","15","15","72260","77470"
"In post","2023","Inspector of Education and Training","North West (England)","Merseyside","SEO","15","15","51600","52750"
"In post","2023","Inspector of Education and Training","Scotland","Southern Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Inspector of Education and Training","Scotland","West Central Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2023","Inspector of Education and Training","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","G6","[c]","[c]","[c]","[c]"
"In post","2023","Inspector of Education and Training","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","G7","15","15","77140","77470"
"In post","2023","Inspector of Education and Training","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Inspector of Education and Training","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","SEO","10","10","51500","52750"
"In post","2023","Inspector of Education and Training","South East (England)","Hampshire and Isle of Wight","G6","5","5","[c]","[c]"
"In post","2023","Inspector of Education and Training","South East (England)","Hampshire and Isle of Wight","G7","20","20","74410","77470"
"In post","2023","Inspector of Education and Training","South East (England)","Hampshire and Isle of Wight","SEO","20","20","52480","52750"
"In post","2023","Inspector of Education and Training","South East (England)","Kent","G6","[c]","[c]","[c]","[c]"
"In post","2023","Inspector of Education and Training","South East (England)","Kent","G7","10","10","75540","77470"
"In post","2023","Inspector of Education and Training","South East (England)","Kent","SEO","10","10","51920","52750"
"In post","2023","Inspector of Education and Training","South East (England)","Surrey, East and West Sussex","G6","5","5","[c]","[c]"
"In post","2023","Inspector of Education and Training","South East (England)","Surrey, East and West Sussex","G7","25","25","74870","77470"
"In post","2023","Inspector of Education and Training","South East (England)","Surrey, East and West Sussex","SEO","25","20","51450","52750"
"In post","2023","Inspector of Education and Training","South West (England)","Cornwall and Isles of Scilly","G7","10","10","[c]","[c]"
"In post","2023","Inspector of Education and Training","South West (England)","Cornwall and Isles of Scilly","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Inspector of Education and Training","South West (England)","Devon","G6","5","5","[c]","[c]"
"In post","2023","Inspector of Education and Training","South West (England)","Devon","G7","15","15","74300","77470"
"In post","2023","Inspector of Education and Training","South West (England)","Devon","SEO","5","5","[c]","[c]"
"In post","2023","Inspector of Education and Training","South West (England)","Dorset and Somerset","G6","5","5","[c]","[c]"
"In post","2023","Inspector of Education and Training","South West (England)","Dorset and Somerset","G7","10","10","[c]","[c]"
"In post","2023","Inspector of Education and Training","South West (England)","Dorset and Somerset","SEO","10","10","52750","52750"
"In post","2023","Inspector of Education and Training","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","G6","15","15","85250","87570"
"In post","2023","Inspector of Education and Training","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","G7","15","15","73710","77470"
"In post","2023","Inspector of Education and Training","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","15","15","52690","52750"
"In post","2023","Inspector of Education and Training","Wales","East Wales","AO","[c]","[c]","[c]","[c]"
"In post","2023","Inspector of Education and Training","Wales","East Wales","G6","35","35","79730","78500"
"In post","2023","Inspector of Education and Training","Wales","East Wales","G7","[c]","[c]","[c]","[c]"
"In post","2023","Inspector of Education and Training","Wales","East Wales","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Inspector of Education and Training","Wales","East Wales","SEO","5","5","[c]","[c]"
"In post","2023","Inspector of Education and Training","Wales","West Wales and The Valleys","AO","[c]","[c]","[c]","[c]"
"In post","2023","Inspector of Education and Training","Wales","West Wales and The Valleys","EO","[c]","[c]","[c]","[c]"
"In post","2023","Inspector of Education and Training","Wales","West Wales and The Valleys","G6","30","30","77080","78500"
"In post","2023","Inspector of Education and Training","Wales","West Wales and The Valleys","G7","[c]","[c]","[c]","[c]"
"In post","2023","Inspector of Education and Training","Wales","West Wales and The Valleys","HEO","25","20","35240","36590"
"In post","2023","Inspector of Education and Training","Wales","West Wales and The Valleys","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Inspector of Education and Training","Wales","West Wales and The Valleys","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Inspector of Education and Training","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","G6","5","5","[c]","[c]"
"In post","2023","Inspector of Education and Training","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","G7","15","15","76220","77470"
"In post","2023","Inspector of Education and Training","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Inspector of Education and Training","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","SEO","15","15","51980","52750"
"In post","2023","Inspector of Education and Training","West Midlands (England)","Shropshire and Staffordshire","G6","[c]","[c]","[c]","[c]"
"In post","2023","Inspector of Education and Training","West Midlands (England)","Shropshire and Staffordshire","G7","20","20","75430","77470"
"In post","2023","Inspector of Education and Training","West Midlands (England)","Shropshire and Staffordshire","SCS level","[c]","[c]","[c]","[c]"
