"Status","Year","Parent_department","Region_london","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Department of Health and Social Care","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","London","AA/AO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","London","AA/AO","Unknown","40","[c]","23690","24490"
"New entrant CS","2023","Department of Health and Social Care","London","EO","Heterosexual / straight","75","[c]","28200","27840"
"New entrant CS","2023","Department of Health and Social Care","London","EO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","London","EO","Undeclared","45","[c]","28530","28770"
"New entrant CS","2023","Department of Health and Social Care","London","EO","Unknown","40","[c]","27590","27690"
"New entrant CS","2023","Department of Health and Social Care","London","G6/G7","Heterosexual / straight","65","[c]","58560","54460"
"New entrant CS","2023","Department of Health and Social Care","London","G6/G7","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","London","G6/G7","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","London","G6/G7","Unknown","55","[c]","67100","56420"
"New entrant CS","2023","Department of Health and Social Care","London","SCS level","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","London","SCS level","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","London","SEO/HEO","Heterosexual / straight","120","[c]","37570","36230"
"New entrant CS","2023","Department of Health and Social Care","London","SEO/HEO","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","London","SEO/HEO","Undeclared","65","[c]","36470","34190"
"New entrant CS","2023","Department of Health and Social Care","London","SEO/HEO","Unknown","110","[c]","38040","39280"
"New entrant CS","2023","Department of Health and Social Care","Outside London","AA/AO","Heterosexual / straight","30","[c]","21650","20880"
"New entrant CS","2023","Department of Health and Social Care","Outside London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Outside London","AA/AO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Outside London","AA/AO","Unknown","70","[c]","20920","20470"
"New entrant CS","2023","Department of Health and Social Care","Outside London","EO","Heterosexual / straight","40","[c]","25150","24390"
"New entrant CS","2023","Department of Health and Social Care","Outside London","EO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Outside London","EO","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Outside London","EO","Unknown","55","[c]","25280","24390"
"New entrant CS","2023","Department of Health and Social Care","Outside London","G6/G7","Heterosexual / straight","60","[c]","57200","53920"
"New entrant CS","2023","Department of Health and Social Care","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Outside London","G6/G7","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Outside London","G6/G7","Unknown","90","[c]","56340","53190"
"New entrant CS","2023","Department of Health and Social Care","Outside London","SCS level","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Outside London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Outside London","SCS level","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Outside London","SEO/HEO","Heterosexual / straight","100","[c]","35050","34250"
"New entrant CS","2023","Department of Health and Social Care","Outside London","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Outside London","SEO/HEO","Undeclared","30","[c]","33790","31860"
"New entrant CS","2023","Department of Health and Social Care","Outside London","SEO/HEO","Unknown","125","[c]","35610","37060"
"New entrant CS","2023","Estyn","Outside London","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","Outside London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","Outside London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","Outside London","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","Outside London","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","Outside London","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","Outside London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","Outside London","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","London","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","London","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","London","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","London","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","London","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","London","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Outside London","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Outside London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Outside London","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Outside London","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Outside London","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Outside London","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Outside London","EO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Outside London","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Outside London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Outside London","SEO/HEO","Heterosexual / straight","50","[c]","34990","35170"
"New entrant CS","2023","Food Standards Agency","Outside London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Outside London","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Outside London","SEO/HEO","Unknown","30","[c]","34080","31260"
"New entrant CS","2023","Foreign, Commonwealth and Development Office","Outside London","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Foreign, Commonwealth and Development Office","Outside London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Foreign, Commonwealth and Development Office","Outside London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Foreign, Commonwealth and Development Office","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Foreign, Commonwealth and Development Office","Outside London","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Foreign, Commonwealth and Development Office","Outside London","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Foreign, Commonwealth and Development Office","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","London","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","London","AA/AO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","London","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","London","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","London","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","London","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","London","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","London","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","Outside London","AA/AO","Heterosexual / straight","55","[c]","23280","23390"
"New entrant CS","2023","HM Land Registry","Outside London","AA/AO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","Outside London","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","Outside London","AA/AO","Unknown","155","[c]","23320","23390"
"New entrant CS","2023","HM Land Registry","Outside London","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","Outside London","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","Outside London","EO","Unknown","40","[c]","28320","28080"
"New entrant CS","2023","HM Land Registry","Outside London","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","Outside London","G6/G7","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","Outside London","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","Outside London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","Outside London","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","Outside London","SEO/HEO","Unknown","30","[c]","38890","39460"
"New entrant CS","2023","HM Revenue and Customs","London","AA/AO","Heterosexual / straight","110","[c]","26920","26920"
"New entrant CS","2023","HM Revenue and Customs","London","AA/AO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs","London","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs","London","AA/AO","Unknown","100","[c]","26820","26920"
"New entrant CS","2023","HM Revenue and Customs","London","EO","Heterosexual / straight","40","[c]","31910","31980"
"New entrant CS","2023","HM Revenue and Customs","London","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs","London","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs","London","EO","Unknown","45","[c]","31760","31980"
"New entrant CS","2023","HM Revenue and Customs","London","G6/G7","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs","London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs","London","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs","London","G6/G7","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs","London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs","London","SEO/HEO","Heterosexual / straight","80","[c]","40320","39110"
"New entrant CS","2023","HM Revenue and Customs","London","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs","London","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs","London","SEO/HEO","Unknown","70","[c]","39340","39110"
"New entrant CS","2023","HM Revenue and Customs","Outside London","AA/AO","Heterosexual / straight","1365","[c]","22520","22520"
"New entrant CS","2023","HM Revenue and Customs","Outside London","AA/AO","LGBO","210","[c]","22520","22520"
"New entrant CS","2023","HM Revenue and Customs","Outside London","AA/AO","Undeclared","90","[c]","22520","22520"
"New entrant CS","2023","HM Revenue and Customs","Outside London","AA/AO","Unknown","1545","[c]","22520","22520"
"New entrant CS","2023","HM Revenue and Customs","Outside London","EO","Heterosexual / straight","305","[c]","27600","27650"
"New entrant CS","2023","HM Revenue and Customs","Outside London","EO","LGBO","30","[c]","27710","27650"
"New entrant CS","2023","HM Revenue and Customs","Outside London","EO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs","Outside London","EO","Unknown","180","[c]","27600","27650"
"New entrant CS","2023","HM Revenue and Customs","Outside London","G6/G7","Heterosexual / straight","120","[c]","56510","52600"
"New entrant CS","2023","HM Revenue and Customs","Outside London","G6/G7","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs","Outside London","G6/G7","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs","Outside London","G6/G7","Unknown","50","[c]","55890","54680"
"New entrant CS","2023","HM Revenue and Customs","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs","Outside London","SEO/HEO","Heterosexual / straight","415","[c]","37700","34700"
"New entrant CS","2023","HM Revenue and Customs","Outside London","SEO/HEO","LGBO","45","[c]","36010","34400"
"New entrant CS","2023","HM Revenue and Customs","Outside London","SEO/HEO","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs","Outside London","SEO/HEO","Unknown","215","[c]","36900","34400"
"New entrant CS","2023","HM Treasury","London","AA/AO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","London","AA/AO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","London","EO","Heterosexual / straight","35","[c]","27570","27820"
"New entrant CS","2023","HM Treasury","London","EO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","London","EO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","London","G6/G7","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","London","G6/G7","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","London","SEO/HEO","Heterosexual / straight","70","[c]","34170","32970"
"New entrant CS","2023","HM Treasury","London","SEO/HEO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","London","SEO/HEO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","London","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Outside London","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Outside London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Outside London","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Outside London","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Outside London","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Outside London","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Outside London","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Outside London","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Outside London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Outside London","SEO/HEO","Heterosexual / straight","35","[c]","32520","30130"
"New entrant CS","2023","HM Treasury","Outside London","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Outside London","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Unknown","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","London","AA/AO","Heterosexual / straight","95","[c]","26200","26400"
"New entrant CS","2023","Home Office","London","AA/AO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","London","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","London","AA/AO","Unknown","575","[c]","26110","26400"
"New entrant CS","2023","Home Office","London","EO","Heterosexual / straight","125","[c]","29800","29750"
"New entrant CS","2023","Home Office","London","EO","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","London","EO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","London","EO","Unknown","640","[c]","29950","29750"
"New entrant CS","2023","Home Office","London","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","London","G6/G7","Unknown","50","[c]","62980","60000"
"New entrant CS","2023","Home Office","London","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","London","SCS level","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","London","SEO/HEO","Heterosexual / straight","45","[c]","38060","36180"
"New entrant CS","2023","Home Office","London","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","London","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","London","SEO/HEO","Unknown","200","[c]","37900","36180"
"New entrant CS","2023","Home Office","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Outside London","AA/AO","Heterosexual / straight","520","[c]","22310","22400"
"New entrant CS","2023","Home Office","Outside London","AA/AO","LGBO","55","[c]","22350","22400"
"New entrant CS","2023","Home Office","Outside London","AA/AO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Outside London","AA/AO","Unknown","2530","[c]","22370","22400"
"New entrant CS","2023","Home Office","Outside London","EO","Heterosexual / straight","475","[c]","26120","25750"
"New entrant CS","2023","Home Office","Outside London","EO","LGBO","65","[c]","25850","25750"
"New entrant CS","2023","Home Office","Outside London","EO","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Outside London","EO","Unknown","1890","[c]","26150","25750"
"New entrant CS","2023","Home Office","Outside London","G6/G7","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Outside London","G6/G7","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Outside London","G6/G7","Unknown","30","[c]","56850","54390"
"New entrant CS","2023","Home Office","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Outside London","SEO/HEO","Heterosexual / straight","65","[c]","35030","32160"
"New entrant CS","2023","Home Office","Outside London","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Outside London","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Outside London","SEO/HEO","Unknown","205","[c]","34440","32000"
"New entrant CS","2023","Home Office","Overseas","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Overseas","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Overseas","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Overseas","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Overseas","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Overseas","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Unknown","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Unknown","AA/AO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Unknown","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Unknown","EO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","London","AA/AO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","London","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","London","AA/AO","Unknown","40","[c]","27140","26560"
"New entrant CS","2023","Ministry of Defence","London","EO","Heterosexual / straight","35","[c]","29740","29480"
"New entrant CS","2023","Ministry of Defence","London","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","London","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","London","EO","Unknown","40","[c]","29780","29520"
"New entrant CS","2023","Ministry of Defence","London","G6/G7","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","London","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","London","G6/G7","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","London","SCS level","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","London","SEO/HEO","Heterosexual / straight","65","[c]","40350","38020"
"New entrant CS","2023","Ministry of Defence","London","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","London","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","London","SEO/HEO","Unknown","95","[c]","39660","37850"
"New entrant CS","2023","Ministry of Defence","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Outside London","AA/AO","Heterosexual / straight","895","[c]","22800","22220"
"New entrant CS","2023","Ministry of Defence","Outside London","AA/AO","LGBO","60","[c]","23010","22220"
"New entrant CS","2023","Ministry of Defence","Outside London","AA/AO","Undeclared","40","[c]","22130","22220"
"New entrant CS","2023","Ministry of Defence","Outside London","AA/AO","Unknown","1180","[c]","23700","22220"
"New entrant CS","2023","Ministry of Defence","Outside London","EO","Heterosexual / straight","440","[c]","27340","27080"
"New entrant CS","2023","Ministry of Defence","Outside London","EO","LGBO","35","[c]","26680","27080"
"New entrant CS","2023","Ministry of Defence","Outside London","EO","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Outside London","EO","Unknown","345","[c]","27760","27080"
"New entrant CS","2023","Ministry of Defence","Outside London","G6/G7","Heterosexual / straight","210","[c]","57340","54440"
"New entrant CS","2023","Ministry of Defence","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
