"Status","Year","Profession_of_post","Region_ITL1","Region_ITL2","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Security","South West (England)","Dorset and Somerset","Female","40","40","25730","22220"
"In post","2023","Security","South West (England)","Dorset and Somerset","Male","120","115","26670","22220"
"In post","2023","Security","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Female","195","190","32880","31920"
"In post","2023","Security","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Male","525","520","34150","30650"
"In post","2023","Security","Unknown","Unknown","Female","15","15","[c]","[c]"
"In post","2023","Security","Unknown","Unknown","Male","10","10","[c]","[c]"
"In post","2023","Security","Wales","East Wales","Female","30","30","28520","25250"
"In post","2023","Security","Wales","East Wales","Male","130","125","31080","24530"
"In post","2023","Security","Wales","West Wales and The Valleys","Female","65","60","30330","27450"
"In post","2023","Security","Wales","West Wales and The Valleys","Male","135","135","29330","25650"
"In post","2023","Security","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Female","20","20","[c]","[c]"
"In post","2023","Security","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Male","105","105","33120","31730"
"In post","2023","Security","West Midlands (England)","Shropshire and Staffordshire","Female","55","55","34700","33160"
"In post","2023","Security","West Midlands (England)","Shropshire and Staffordshire","Male","130","125","30940","27500"
"In post","2023","Security","West Midlands (England)","West Midlands","Female","20","20","[c]","[c]"
"In post","2023","Security","West Midlands (England)","West Midlands","Male","40","40","34590","27500"
"In post","2023","Security","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Female","5","5","[c]","[c]"
"In post","2023","Security","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Male","55","55","37110","40880"
"In post","2023","Security","Yorkshire and The Humber","North Yorkshire","Female","95","90","33800","34160"
"In post","2023","Security","Yorkshire and The Humber","North Yorkshire","Male","310","295","33590","34320"
"In post","2023","Security","Yorkshire and The Humber","South Yorkshire","Female","30","25","36850","31150"
"In post","2023","Security","Yorkshire and The Humber","South Yorkshire","Male","45","45","34780","34170"
"In post","2023","Security","Yorkshire and The Humber","West Yorkshire","Female","40","35","39360","37680"
"In post","2023","Security","Yorkshire and The Humber","West Yorkshire","Male","80","80","44190","40360"
"In post","2023","Social Research","East Midlands (England)","Derbyshire and Nottinghamshire","Female","15","15","[c]","[c]"
"In post","2023","Social Research","East Midlands (England)","Derbyshire and Nottinghamshire","Male","5","5","[c]","[c]"
"In post","2023","Social Research","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Social Research","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Social Research","East Midlands (England)","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Social Research","East Midlands (England)","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Social Research","East of England","Bedfordshire and Hertfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Social Research","East of England","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Social Research","East of England","East Anglia","Female","[c]","[c]","[c]","[c]"
"In post","2023","Social Research","East of England","East Anglia","Male","[c]","[c]","[c]","[c]"
"In post","2023","Social Research","London","Inner London - East","Female","90","90","51480","47380"
"In post","2023","Social Research","London","Inner London - East","Male","30","25","[c]","[c]"
"In post","2023","Social Research","London","Inner London - West","Female","335","320","49010","44740"
"In post","2023","Social Research","London","Inner London - West","Male","115","115","51810","55190"
"In post","2023","Social Research","London","Outer London - East and North East","Female","[c]","[c]","[c]","[c]"
"In post","2023","Social Research","London","Outer London - East and North East","Male","[c]","[c]","[c]","[c]"
"In post","2023","Social Research","London","Outer London - South","Female","20","15","[c]","[c]"
"In post","2023","Social Research","London","Outer London - South","Male","10","10","[c]","[c]"
"In post","2023","Social Research","North East (England)","Northumberland, and Tyne and Wear","Female","10","10","[c]","[c]"
"In post","2023","Social Research","North East (England)","Northumberland, and Tyne and Wear","Male","5","5","[c]","[c]"
"In post","2023","Social Research","North East (England)","Tees Valley and Durham","Female","25","25","[c]","[c]"
"In post","2023","Social Research","North East (England)","Tees Valley and Durham","Male","15","15","[c]","[c]"
"In post","2023","Social Research","North West (England)","Greater Manchester","Female","45","45","40530","41780"
"In post","2023","Social Research","North West (England)","Greater Manchester","Male","15","15","[c]","[c]"
"In post","2023","Social Research","North West (England)","Merseyside","Female","15","15","[c]","[c]"
"In post","2023","Social Research","North West (England)","Merseyside","Male","10","10","[c]","[c]"
"In post","2023","Social Research","Northern Ireland","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Social Research","Northern Ireland","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Social Research","Scotland","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Social Research","Scotland","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Social Research","Scotland","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Social Research","Scotland","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Social Research","Scotland","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Social Research","Scotland","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Social Research","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Social Research","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Social Research","South East (England)","Hampshire and Isle of Wight","Female","150","140","39180","39190"
"In post","2023","Social Research","South East (England)","Hampshire and Isle of Wight","Male","75","70","40710","39300"
"In post","2023","Social Research","South East (England)","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Social Research","South East (England)","Kent","Female","[c]","[c]","[c]","[c]"
"In post","2023","Social Research","South East (England)","Kent","Male","[c]","[c]","[c]","[c]"
"In post","2023","Social Research","South East (England)","Surrey, East and West Sussex","Female","5","5","[c]","[c]"
"In post","2023","Social Research","South East (England)","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"In post","2023","Social Research","South West (England)","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"In post","2023","Social Research","South West (England)","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"In post","2023","Social Research","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Female","25","20","[c]","[c]"
"In post","2023","Social Research","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Male","10","10","[c]","[c]"
"In post","2023","Social Research","Wales","East Wales","Female","265","250","41590","39300"
"In post","2023","Social Research","Wales","East Wales","Male","105","105","41780","39300"
"In post","2023","Social Research","Wales","West Wales and The Valleys","Female","10","10","[c]","[c]"
"In post","2023","Social Research","Wales","West Wales and The Valleys","Male","5","5","[c]","[c]"
"In post","2023","Social Research","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Social Research","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Social Research","West Midlands (England)","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Social Research","West Midlands (England)","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Social Research","West Midlands (England)","West Midlands","Female","10","10","[c]","[c]"
"In post","2023","Social Research","West Midlands (England)","West Midlands","Male","5","5","[c]","[c]"
"In post","2023","Social Research","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Social Research","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Social Research","Yorkshire and The Humber","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Social Research","Yorkshire and The Humber","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Social Research","Yorkshire and The Humber","South Yorkshire","Female","50","50","42820","42710"
"In post","2023","Social Research","Yorkshire and The Humber","South Yorkshire","Male","25","25","[c]","[c]"
"In post","2023","Social Research","Yorkshire and The Humber","West Yorkshire","Female","25","20","[c]","[c]"
"In post","2023","Social Research","Yorkshire and The Humber","West Yorkshire","Male","10","10","[c]","[c]"
"In post","2023","Statistics","East Midlands (England)","Derbyshire and Nottinghamshire","Female","5","5","[c]","[c]"
"In post","2023","Statistics","East Midlands (England)","Derbyshire and Nottinghamshire","Male","15","15","[c]","[c]"
"In post","2023","Statistics","East Midlands (England)","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","East Midlands (England)","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","East of England","Bedfordshire and Hertfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","East of England","Bedfordshire and Hertfordshire","Male","5","5","[c]","[c]"
"In post","2023","Statistics","East of England","East Anglia","Female","5","5","[c]","[c]"
"In post","2023","Statistics","East of England","East Anglia","Male","5","5","[c]","[c]"
"In post","2023","Statistics","East of England","Essex","Female","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","East of England","Essex","Male","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","London","Inner London - East","Female","95","90","53660","54540"
"In post","2023","Statistics","London","Inner London - East","Male","115","110","49630","45560"
"In post","2023","Statistics","London","Inner London - West","Female","420","405","47360","43840"
"In post","2023","Statistics","London","Inner London - West","Male","515","510","47610","43850"
"In post","2023","Statistics","London","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","London","Outer London - East and North East","Female","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","London","Outer London - East and North East","Male","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","London","Outer London - South","Female","40","40","44720","43880"
"In post","2023","Statistics","London","Outer London - South","Male","30","30","39880","37180"
"In post","2023","Statistics","London","Outer London - West and North West","Female","10","10","[c]","[c]"
"In post","2023","Statistics","London","Outer London - West and North West","Male","10","10","[c]","[c]"
"In post","2023","Statistics","North East (England)","Northumberland, and Tyne and Wear","Female","55","50","44200","38470"
"In post","2023","Statistics","North East (England)","Northumberland, and Tyne and Wear","Male","55","55","43880","38470"
"In post","2023","Statistics","North East (England)","Tees Valley and Durham","Female","25","25","[c]","[c]"
"In post","2023","Statistics","North East (England)","Tees Valley and Durham","Male","35","35","39770","37760"
"In post","2023","Statistics","North West (England)","Cheshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","North West (England)","Cheshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","North West (England)","Cumbria","Female","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","North West (England)","Cumbria","Male","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","North West (England)","Greater Manchester","Female","60","60","43620","42000"
"In post","2023","Statistics","North West (England)","Greater Manchester","Male","90","90","41470","39430"
"In post","2023","Statistics","North West (England)","Lancashire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","North West (England)","Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","North West (England)","Merseyside","Female","30","30","44920","41960"
"In post","2023","Statistics","North West (England)","Merseyside","Male","45","45","41840","41780"
"In post","2023","Statistics","North West (England)","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Northern Ireland","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Northern Ireland","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Scotland","Eastern Scotland","Female","10","10","[c]","[c]"
"In post","2023","Statistics","Scotland","Eastern Scotland","Male","10","10","[c]","[c]"
"In post","2023","Statistics","Scotland","West Central Scotland","Female","5","5","[c]","[c]"
"In post","2023","Statistics","Scotland","West Central Scotland","Male","10","10","[c]","[c]"
"In post","2023","Statistics","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Female","5","5","[c]","[c]"
"In post","2023","Statistics","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Male","5","5","[c]","[c]"
"In post","2023","Statistics","South East (England)","Hampshire and Isle of Wight","Female","105","100","42440","39300"
"In post","2023","Statistics","South East (England)","Hampshire and Isle of Wight","Male","110","105","42940","39300"
"In post","2023","Statistics","South East (England)","Kent","Female","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","South East (England)","Kent","Male","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","South East (England)","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","South East (England)","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","South West (England)","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","South West (England)","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","South West (England)","Devon","Female","5","5","[c]","[c]"
"In post","2023","Statistics","South West (England)","Devon","Male","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","South West (England)","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","South West (England)","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Female","105","95","42610","41050"
"In post","2023","Statistics","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Male","105","100","40870","37620"
"In post","2023","Statistics","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Wales","East Wales","Female","180","170","44300","39980"
"In post","2023","Statistics","Wales","East Wales","Male","225","220","44250","39300"
"In post","2023","Statistics","Wales","East Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Wales","West Wales and The Valleys","Female","5","5","[c]","[c]"
"In post","2023","Statistics","Wales","West Wales and The Valleys","Male","5","5","[c]","[c]"
"In post","2023","Statistics","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","West Midlands (England)","Shropshire and Staffordshire","Female","5","5","[c]","[c]"
"In post","2023","Statistics","West Midlands (England)","Shropshire and Staffordshire","Male","5","5","[c]","[c]"
"In post","2023","Statistics","West Midlands (England)","West Midlands","Female","40","40","38500","35510"
"In post","2023","Statistics","West Midlands (England)","West Midlands","Male","40","40","42390","40260"
"In post","2023","Statistics","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Yorkshire and The Humber","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","Yorkshire and The Humber","North Yorkshire","Male","5","5","[c]","[c]"
"In post","2023","Statistics","Yorkshire and The Humber","South Yorkshire","Female","70","65","43980","43250"
"In post","2023","Statistics","Yorkshire and The Humber","South Yorkshire","Male","75","75","45350","43250"
"In post","2023","Statistics","Yorkshire and The Humber","West Yorkshire","Female","40","40","41350","38470"
"In post","2023","Statistics","Yorkshire and The Humber","West Yorkshire","Male","45","40","44080","38470"
"In post","2023","Tax","East Midlands (England)","Derbyshire and Nottinghamshire","Female","635","590","37430","35000"
"In post","2023","Tax","East Midlands (England)","Derbyshire and Nottinghamshire","Male","760","745","37820","35000"
"In post","2023","Tax","East of England","East Anglia","Female","45","35","36970","34700"
"In post","2023","Tax","East of England","East Anglia","Male","55","50","43600","36990"
"In post","2023","Tax","East of England","Essex","Female","[c]","[c]","[c]","[c]"
"In post","2023","Tax","East of England","Essex","Male","[c]","[c]","[c]","[c]"
"In post","2023","Tax","London","Inner London - East","Female","655","615","42650","39790"
"In post","2023","Tax","London","Inner London - East","Male","700","670","46920","42060"
"In post","2023","Tax","London","Inner London - West","Female","40","40","59130","63990"
"In post","2023","Tax","London","Inner London - West","Male","60","60","64740","65230"
"In post","2023","Tax","London","Outer London - South","Female","380","350","43190","39790"
"In post","2023","Tax","London","Outer London - South","Male","500","470","47490","42060"
"In post","2023","Tax","London","Outer London - West and North West","Female","[c]","[c]","[c]","[c]"
"In post","2023","Tax","London","Outer London - West and North West","Male","[c]","[c]","[c]","[c]"
"In post","2023","Tax","North East (England)","Northumberland, and Tyne and Wear","Female","1085","1010","32750","28130"
"In post","2023","Tax","North East (England)","Northumberland, and Tyne and Wear","Male","1055","1030","35040","34700"
"In post","2023","Tax","North East (England)","Tees Valley and Durham","Female","30","25","[c]","[c]"
"In post","2023","Tax","North East (England)","Tees Valley and Durham","Male","20","20","[c]","[c]"
"In post","2023","Tax","North West (England)","Greater Manchester","Female","725","680","37470","35000"
"In post","2023","Tax","North West (England)","Greater Manchester","Male","930","910","38360","35000"
"In post","2023","Tax","North West (England)","Lancashire","Female","50","40","31900","27890"
"In post","2023","Tax","North West (England)","Lancashire","Male","50","45","33020","22520"
"In post","2023","Tax","North West (England)","Merseyside","Female","720","665","35630","34700"
"In post","2023","Tax","North West (England)","Merseyside","Male","660","640","37660","34700"
"In post","2023","Tax","Northern Ireland","Northern Ireland","Female","370","345","35740","34700"
"In post","2023","Tax","Northern Ireland","Northern Ireland","Male","380","370","38140","35000"
"In post","2023","Tax","Scotland","Eastern Scotland","Female","425","385","34540","34400"
"In post","2023","Tax","Scotland","Eastern Scotland","Male","520","500","34830","34550"
"In post","2023","Tax","Scotland","Southern Scotland","Female","155","135","32600","29730"
"In post","2023","Tax","Scotland","Southern Scotland","Male","110","100","34320","34700"
"In post","2023","Tax","Scotland","West Central Scotland","Female","370","335","37490","35000"
"In post","2023","Tax","Scotland","West Central Scotland","Male","400","385","40550","35000"
"In post","2023","Tax","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Female","80","70","40560","36990"
"In post","2023","Tax","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Male","65","60","42760","36990"
"In post","2023","Tax","South East (England)","Hampshire and Isle of Wight","Female","160","140","34330","34700"
"In post","2023","Tax","South East (England)","Hampshire and Isle of Wight","Male","150","135","37970","35070"
"In post","2023","Tax","South East (England)","Kent","Female","[c]","[c]","[c]","[c]"
"In post","2023","Tax","South East (England)","Kent","Male","5","5","[c]","[c]"
"In post","2023","Tax","South East (England)","Surrey, East and West Sussex","Female","5","5","[c]","[c]"
"In post","2023","Tax","South East (England)","Surrey, East and West Sussex","Male","5","5","[c]","[c]"
"In post","2023","Tax","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Female","220","200","43400","36990"
"In post","2023","Tax","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Male","325","315","45750","42140"
"In post","2023","Tax","Wales","East Wales","Female","770","715","34520","34700"
"In post","2023","Tax","Wales","East Wales","Male","840","825","35950","34700"
"In post","2023","Tax","Wales","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"In post","2023","Tax","Wales","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"In post","2023","Tax","West Midlands (England)","Shropshire and Staffordshire","Female","35","35","42020","35330"
"In post","2023","Tax","West Midlands (England)","Shropshire and Staffordshire","Male","30","25","[c]","[c]"
"In post","2023","Tax","West Midlands (England)","West Midlands","Female","620","575","36850","34700"
"In post","2023","Tax","West Midlands (England)","West Midlands","Male","695","675","38980","35000"
"In post","2023","Tax","Yorkshire and The Humber","West Yorkshire","Female","655","600","35930","34700"
"In post","2023","Tax","Yorkshire and The Humber","West Yorkshire","Male","835","815","36200","34700"
"In post","2023","Unknown","East Midlands (England)","Derbyshire and Nottinghamshire","Female","220","210","37440","34700"
"In post","2023","Unknown","East Midlands (England)","Derbyshire and Nottinghamshire","Male","210","205","38720","34700"
"In post","2023","Unknown","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Female","5","5","[c]","[c]"
"In post","2023","Unknown","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","East Midlands (England)","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","East Midlands (England)","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","East of England","Bedfordshire and Hertfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","East of England","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","East of England","East Anglia","Female","35","30","48480","40380"
"In post","2023","Unknown","East of England","East Anglia","Male","20","20","[c]","[c]"
"In post","2023","Unknown","East of England","Essex","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","East of England","Essex","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","London","Inner London - East","Female","515","500","48780","45170"
"In post","2023","Unknown","London","Inner London - East","Male","550","540","52090","45960"
"In post","2023","Unknown","London","Inner London - West","Female","2845","2755","47450","41950"
"In post","2023","Unknown","London","Inner London - West","Male","1795","1780","51710","45960"
"In post","2023","Unknown","London","Outer London - East and North East","Female","10","5","[c]","[c]"
"In post","2023","Unknown","London","Outer London - East and North East","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","London","Outer London - South","Female","165","160","46260","39790"
"In post","2023","Unknown","London","Outer London - South","Male","150","150","45960","39790"
"In post","2023","Unknown","London","Outer London - West and North West","Female","15","15","[c]","[c]"
"In post","2023","Unknown","London","Outer London - West and North West","Male","20","20","[c]","[c]"
"In post","2023","Unknown","North East (England)","Northumberland, and Tyne and Wear","Female","345","325","34810","34400"
"In post","2023","Unknown","North East (England)","Northumberland, and Tyne and Wear","Male","290","285","36720","34400"
"In post","2023","Unknown","North East (England)","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","North East (England)","Tees Valley and Durham","Male","10","10","[c]","[c]"
"In post","2023","Unknown","North West (England)","Cheshire","Female","5","5","[c]","[c]"
"In post","2023","Unknown","North West (England)","Cheshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","North West (England)","Cumbria","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","North West (England)","Cumbria","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","North West (England)","Greater Manchester","Female","330","320","37450","34700"
"In post","2023","Unknown","North West (England)","Greater Manchester","Male","330","330","37400","34700"
"In post","2023","Unknown","North West (England)","Lancashire","Female","55","50","37720","33990"
"In post","2023","Unknown","North West (England)","Lancashire","Male","55","50","34230","25190"
"In post","2023","Unknown","North West (England)","Merseyside","Female","185","175","37590","34700"
"In post","2023","Unknown","North West (England)","Merseyside","Male","170","170","38840","34700"
"In post","2023","Unknown","Northern Ireland","Northern Ireland","Female","60","55","35370","34700"
"In post","2023","Unknown","Northern Ireland","Northern Ireland","Male","55","55","30830","28130"
"In post","2023","Unknown","Overseas","Overseas","Female","80","80","61010","58940"
"In post","2023","Unknown","Overseas","Overseas","Male","85","85","[c]","[c]"
"In post","2023","Unknown","Scotland","Eastern Scotland","Female","5550","5215","43360","38330"
"In post","2023","Unknown","Scotland","Eastern Scotland","Male","4430","4345","43950","38330"
"In post","2023","Unknown","Scotland","Highlands and Islands","Female","365","340","34030","31940"
"In post","2023","Unknown","Scotland","Highlands and Islands","Male","390","380","35520","32220"
"In post","2023","Unknown","Scotland","North Eastern Scotland","Female","360","335","37890","34730"
"In post","2023","Unknown","Scotland","North Eastern Scotland","Male","315","305","40020","34730"
"In post","2023","Unknown","Scotland","Southern Scotland","Female","580","535","32880","29450"
"In post","2023","Unknown","Scotland","Southern Scotland","Male","500","490","33890","30440"
"In post","2023","Unknown","Scotland","West Central Scotland","Female","3300","3140","39100","33980"
"In post","2023","Unknown","Scotland","West Central Scotland","Male","2400","2365","40760","34730"
"In post","2023","Unknown","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Female","60","55","32770","28120"
"In post","2023","Unknown","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Male","40","40","33900","28130"
"In post","2023","Unknown","South East (England)","Hampshire and Isle of Wight","Female","50","50","40540","29550"
"In post","2023","Unknown","South East (England)","Hampshire and Isle of Wight","Male","90","90","68900","80770"
"In post","2023","Unknown","South East (England)","Kent","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","South East (England)","Kent","Male","15","15","[c]","[c]"
"In post","2023","Unknown","South East (England)","Surrey, East and West Sussex","Female","85","75","39060","36660"
"In post","2023","Unknown","South East (England)","Surrey, East and West Sussex","Male","115","115","43550","42960"
"In post","2023","Unknown","South West (England)","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","South West (England)","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","South West (England)","Devon","Female","10","10","[c]","[c]"
"In post","2023","Unknown","South West (England)","Devon","Male","5","5","[c]","[c]"
"In post","2023","Unknown","South West (England)","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","South West (England)","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Female","175","170","43840","38120"
"In post","2023","Unknown","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Male","155","150","41490","35000"
"In post","2023","Unknown","Unknown","Unknown","Female","60","55","47910","41050"
"In post","2023","Unknown","Unknown","Unknown","Male","60","60","33510","26880"
"In post","2023","Unknown","Wales","East Wales","Female","175","170","36420","35000"
"In post","2023","Unknown","Wales","East Wales","Male","170","165","35790","33190"
"In post","2023","Unknown","Wales","West Wales and The Valleys","Female","50","50","36480","33040"
"In post","2023","Unknown","Wales","West Wales and The Valleys","Male","25","25","[c]","[c]"
"In post","2023","Unknown","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Female","5","5","[c]","[c]"
"In post","2023","Unknown","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","West Midlands (England)","Shropshire and Staffordshire","Female","90","90","41800","36990"
"In post","2023","Unknown","West Midlands (England)","Shropshire and Staffordshire","Male","185","185","42930","41780"
"In post","2023","Unknown","West Midlands (England)","West Midlands","Female","260","245","38680","34700"
"In post","2023","Unknown","West Midlands (England)","West Midlands","Male","205","200","38440","34700"
"In post","2023","Unknown","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Yorkshire and The Humber","North Yorkshire","Female","195","180","31400","27430"
"In post","2023","Unknown","Yorkshire and The Humber","North Yorkshire","Male","135","135","32790","27110"
"In post","2023","Unknown","Yorkshire and The Humber","South Yorkshire","Female","30","30","39950","34170"
"In post","2023","Unknown","Yorkshire and The Humber","South Yorkshire","Male","25","25","[c]","[c]"
"In post","2023","Unknown","Yorkshire and The Humber","West Yorkshire","Female","510","490","40710","38120"
"In post","2023","Unknown","Yorkshire and The Humber","West Yorkshire","Male","425","415","40940","35000"
"In post","2023","Veterinarian","East Midlands (England)","Derbyshire and Nottinghamshire","Female","5","5","[c]","[c]"
"In post","2023","Veterinarian","East Midlands (England)","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
