"Status","Year","Disability","Function_of_post","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Unknown","Human Resources","Economics","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Human Resources","Finance","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Human Resources","Finance","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Human Resources","Human Resources","Female","1385","1325","38650","34300"
"In post","2023","Unknown","Human Resources","Human Resources","Male","885","875","37960","33830"
"In post","2023","Unknown","Human Resources","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Human Resources","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Human Resources","International Trade","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Human Resources","International Trade","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Human Resources","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Human Resources","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Human Resources","Legal","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Human Resources","Legal","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Human Resources","Operational Delivery","Female","55","55","33460","28130"
"In post","2023","Unknown","Human Resources","Operational Delivery","Male","30","30","35040","34430"
"In post","2023","Unknown","Human Resources","Other","Female","10","10","[c]","[c]"
"In post","2023","Unknown","Human Resources","Other","Male","10","10","[c]","[c]"
"In post","2023","Unknown","Human Resources","Planning","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Human Resources","Planning","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Human Resources","Policy","Female","5","5","[c]","[c]"
"In post","2023","Unknown","Human Resources","Policy","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Human Resources","Project Delivery","Female","10","10","[c]","[c]"
"In post","2023","Unknown","Human Resources","Project Delivery","Male","5","5","[c]","[c]"
"In post","2023","Unknown","Human Resources","Property","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Human Resources","Property","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Human Resources","Psychology","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Human Resources","Psychology","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Human Resources","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Human Resources","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Human Resources","Security","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Human Resources","Security","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Human Resources","Statistics","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Human Resources","Statistics","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Human Resources","Tax","Female","25","25","[c]","[c]"
"In post","2023","Unknown","Human Resources","Tax","Male","20","20","[c]","[c]"
"In post","2023","Unknown","Human Resources","Unknown","Female","60","55","43990","35650"
"In post","2023","Unknown","Human Resources","Unknown","Male","25","25","[c]","[c]"
"In post","2023","Unknown","Internal Audit","Internal Audit","Female","55","50","41620","39620"
"In post","2023","Unknown","Internal Audit","Internal Audit","Male","50","50","48040","42830"
"In post","2023","Unknown","Internal Audit","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Internal Audit","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Internal Audit","Policy","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Internal Audit","Policy","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Legal","Communications","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Legal","Communications","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Legal","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Legal","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Legal","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Legal","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Legal","Finance","Female","5","5","[c]","[c]"
"In post","2023","Unknown","Legal","Finance","Male","5","5","[c]","[c]"
"In post","2023","Unknown","Legal","Human Resources","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Legal","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Legal","Internal Audit","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Legal","Internal Audit","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Legal","Knowledge and Information Management","Female","10","10","[c]","[c]"
"In post","2023","Unknown","Legal","Knowledge and Information Management","Male","10","10","[c]","[c]"
"In post","2023","Unknown","Legal","Legal","Female","1020","950","53790","54100"
"In post","2023","Unknown","Legal","Legal","Male","520","510","55390","54100"
"In post","2023","Unknown","Legal","Operational Delivery","Female","585","550","27260","26900"
"In post","2023","Unknown","Legal","Operational Delivery","Male","230","230","28020","26900"
"In post","2023","Unknown","Legal","Other","Female","25","20","[c]","[c]"
"In post","2023","Unknown","Legal","Other","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Legal","Policy","Female","15","15","[c]","[c]"
"In post","2023","Unknown","Legal","Policy","Male","15","15","[c]","[c]"
"In post","2023","Unknown","Legal","Project Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Legal","Project Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Legal","Property","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Legal","Property","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Legal","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Legal","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Legal","Security","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Legal","Security","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Legal","Tax","Female","30","25","[c]","[c]"
"In post","2023","Unknown","Legal","Tax","Male","40","35","43870","42140"
"In post","2023","Unknown","Legal","Unknown","Female","40","40","44230","35000"
"In post","2023","Unknown","Legal","Unknown","Male","15","15","[c]","[c]"
"In post","2023","Unknown","No function","Commercial","Female","15","15","[c]","[c]"
"In post","2023","Unknown","No function","Commercial","Male","10","10","[c]","[c]"
"In post","2023","Unknown","No function","Communications","Female","30","30","47440","43210"
"In post","2023","Unknown","No function","Communications","Male","20","20","[c]","[c]"
"In post","2023","Unknown","No function","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","No function","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","No function","Counter Fraud","Female","10","10","[c]","[c]"
"In post","2023","Unknown","No function","Counter Fraud","Male","10","10","[c]","[c]"
"In post","2023","Unknown","No function","Digital, Data and Technology","Female","85","85","51240","46800"
"In post","2023","Unknown","No function","Digital, Data and Technology","Male","135","135","56770","58100"
"In post","2023","Unknown","No function","Economics","Female","15","15","[c]","[c]"
"In post","2023","Unknown","No function","Economics","Male","45","45","49770","44140"
"In post","2023","Unknown","No function","Finance","Female","10","10","[c]","[c]"
"In post","2023","Unknown","No function","Finance","Male","10","10","[c]","[c]"
"In post","2023","Unknown","No function","Geography","Female","40","35","30300","27610"
"In post","2023","Unknown","No function","Geography","Male","95","95","31290","29880"
"In post","2023","Unknown","No function","Geography","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","No function","Human Resources","Female","25","25","[c]","[c]"
"In post","2023","Unknown","No function","Human Resources","Male","10","10","[c]","[c]"
"In post","2023","Unknown","No function","Inspector of Education and Training","Female","55","50","60010","52750"
"In post","2023","Unknown","No function","Inspector of Education and Training","Male","5","5","[c]","[c]"
"In post","2023","Unknown","No function","Intelligence Analysis","Female","150","145","32110","29520"
"In post","2023","Unknown","No function","Intelligence Analysis","Male","230","230","34070","29890"
"In post","2023","Unknown","No function","Internal Audit","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","No function","Internal Audit","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","No function","International Trade","Female","430","420","47560","42950"
"In post","2023","Unknown","No function","International Trade","Male","460","455","50430","45350"
"In post","2023","Unknown","No function","Knowledge and Information Management","Female","70","65","36740","34170"
"In post","2023","Unknown","No function","Knowledge and Information Management","Male","55","55","39700","36000"
"In post","2023","Unknown","No function","Legal","Female","70","70","40720","37680"
"In post","2023","Unknown","No function","Legal","Male","30","30","[c]","[c]"
"In post","2023","Unknown","No function","Medicine","Female","550","475","48900","40590"
"In post","2023","Unknown","No function","Medicine","Male","195","170","63130","47670"
"In post","2023","Unknown","No function","Operational Delivery","Female","23785","21905","28050","25880"
"In post","2023","Unknown","No function","Operational Delivery","Male","20790","20035","30040","27650"
"In post","2023","Unknown","No function","Operational Research","Female","50","50","26680","22520"
"In post","2023","Unknown","No function","Operational Research","Male","50","50","28030","22520"
"In post","2023","Unknown","No function","Other","Female","745","700","32070","28490"
"In post","2023","Unknown","No function","Other","Male","860","825","31370","24500"
"In post","2023","Unknown","No function","Planning","Female","10","10","[c]","[c]"
"In post","2023","Unknown","No function","Planning","Male","15","15","[c]","[c]"
"In post","2023","Unknown","No function","Planning Inspectors","Female","20","15","[c]","[c]"
"In post","2023","Unknown","No function","Planning Inspectors","Male","35","30","55760","48660"
"In post","2023","Unknown","No function","Policy","Female","3320","3245","47360","43210"
"In post","2023","Unknown","No function","Policy","Male","2635","2620","48890","45540"
"In post","2023","Unknown","No function","Project Delivery","Female","220","215","42970","39190"
"In post","2023","Unknown","No function","Project Delivery","Male","205","205","45400","41410"
"In post","2023","Unknown","No function","Property","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","No function","Property","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","No function","Psychology","Female","155","140","35600","31310"
"In post","2023","Unknown","No function","Psychology","Male","20","20","[c]","[c]"
"In post","2023","Unknown","No function","Science and Engineering","Female","255","250","37160","32500"
"In post","2023","Unknown","No function","Science and Engineering","Male","760","750","36810","33430"
"In post","2023","Unknown","No function","Security","Female","25","25","[c]","[c]"
"In post","2023","Unknown","No function","Security","Male","15","15","[c]","[c]"
"In post","2023","Unknown","No function","Social Research","Female","15","15","[c]","[c]"
"In post","2023","Unknown","No function","Social Research","Male","5","5","[c]","[c]"
"In post","2023","Unknown","No function","Statistics","Female","15","15","[c]","[c]"
"In post","2023","Unknown","No function","Statistics","Male","10","10","[c]","[c]"
"In post","2023","Unknown","No function","Tax","Female","1540","1430","32780","29730"
"In post","2023","Unknown","No function","Tax","Male","1895","1845","35180","34700"
"In post","2023","Unknown","No function","Unknown","Female","1690","1610","46020","41950"
"In post","2023","Unknown","No function","Unknown","Male","1230","1215","45970","41780"
"In post","2023","Unknown","No function","Veterinarian","Female","20","20","[c]","[c]"
"In post","2023","Unknown","No function","Veterinarian","Male","5","5","[c]","[c]"
"In post","2023","Unknown","Project Delivery","Commercial","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Project Delivery","Commercial","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Project Delivery","Communications","Female","10","10","[c]","[c]"
"In post","2023","Unknown","Project Delivery","Communications","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Project Delivery","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Project Delivery","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Project Delivery","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Project Delivery","Digital, Data and Technology","Male","10","10","[c]","[c]"
"In post","2023","Unknown","Project Delivery","Finance","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Project Delivery","Finance","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Project Delivery","Human Resources","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Project Delivery","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Project Delivery","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Project Delivery","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Project Delivery","International Trade","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Project Delivery","International Trade","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Project Delivery","Knowledge and Information Management","Female","5","5","[c]","[c]"
"In post","2023","Unknown","Project Delivery","Knowledge and Information Management","Male","10","10","[c]","[c]"
"In post","2023","Unknown","Project Delivery","Legal","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Project Delivery","Legal","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Project Delivery","Medicine","Female","10","10","[c]","[c]"
"In post","2023","Unknown","Project Delivery","Medicine","Male","10","10","[c]","[c]"
"In post","2023","Unknown","Project Delivery","Operational Delivery","Female","245","235","36930","32110"
"In post","2023","Unknown","Project Delivery","Operational Delivery","Male","170","170","41370","35000"
"In post","2023","Unknown","Project Delivery","Operational Research","Female","20","20","[c]","[c]"
"In post","2023","Unknown","Project Delivery","Operational Research","Male","30","30","[c]","[c]"
"In post","2023","Unknown","Project Delivery","Other","Female","20","20","[c]","[c]"
"In post","2023","Unknown","Project Delivery","Other","Male","30","30","[c]","[c]"
"In post","2023","Unknown","Project Delivery","Planning","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Project Delivery","Planning","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Project Delivery","Policy","Female","345","330","49880","47010"
"In post","2023","Unknown","Project Delivery","Policy","Male","280","275","53980","54710"
"In post","2023","Unknown","Project Delivery","Project Delivery","Female","1590","1525","42820","39890"
"In post","2023","Unknown","Project Delivery","Project Delivery","Male","1450","1430","46290","42140"
"In post","2023","Unknown","Project Delivery","Property","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Project Delivery","Property","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Project Delivery","Science and Engineering","Female","150","145","47230","42130"
"In post","2023","Unknown","Project Delivery","Science and Engineering","Male","210","205","45110","43230"
"In post","2023","Unknown","Project Delivery","Security","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Project Delivery","Security","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Project Delivery","Social Research","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Project Delivery","Social Research","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Project Delivery","Statistics","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Project Delivery","Statistics","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Project Delivery","Tax","Female","65","60","35690","35000"
"In post","2023","Unknown","Project Delivery","Tax","Male","95","90","36520","35000"
"In post","2023","Unknown","Project Delivery","Unknown","Female","40","40","48010","41960"
"In post","2023","Unknown","Project Delivery","Unknown","Male","40","40","54150","43840"
"In post","2023","Unknown","Property","Commercial","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Property","Commercial","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Property","Communications","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Property","Communications","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Property","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Property","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Property","Finance","Female","5","5","[c]","[c]"
"In post","2023","Unknown","Property","Finance","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Property","Human Resources","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Property","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Property","Internal Audit","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Property","Internal Audit","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Property","Operational Delivery","Female","200","190","26160","22520"
"In post","2023","Unknown","Property","Operational Delivery","Male","140","140","26150","22520"
"In post","2023","Unknown","Property","Other","Female","25","20","[c]","[c]"
"In post","2023","Unknown","Property","Other","Male","190","190","34810","32930"
"In post","2023","Unknown","Property","Policy","Female","5","5","[c]","[c]"
"In post","2023","Unknown","Property","Policy","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Property","Project Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Property","Project Delivery","Male","5","5","[c]","[c]"
"In post","2023","Unknown","Property","Property","Female","490","465","32290","28840"
"In post","2023","Unknown","Property","Property","Male","835","820","34960","32260"
"In post","2023","Unknown","Property","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Property","Science and Engineering","Male","5","5","[c]","[c]"
"In post","2023","Unknown","Property","Security","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Property","Security","Male","5","5","[c]","[c]"
"In post","2023","Unknown","Property","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Property","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Security","Commercial","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Security","Commercial","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Security","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Security","Digital, Data and Technology","Male","5","5","[c]","[c]"
"In post","2023","Unknown","Security","Finance","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Security","Finance","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Security","Human Resources","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Security","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Security","Intelligence Analysis","Female","20","20","[c]","[c]"
"In post","2023","Unknown","Security","Intelligence Analysis","Male","20","20","[c]","[c]"
"In post","2023","Unknown","Security","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Security","Knowledge and Information Management","Male","5","5","[c]","[c]"
"In post","2023","Unknown","Security","Legal","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Security","Legal","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Security","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Security","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Security","Other","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Security","Other","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Security","Policy","Female","20","15","[c]","[c]"
"In post","2023","Unknown","Security","Policy","Male","25","25","[c]","[c]"
"In post","2023","Unknown","Security","Project Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Security","Project Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Security","Property","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Security","Property","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Security","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Security","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Security","Security","Female","470","460","34580","30700"
"In post","2023","Unknown","Security","Security","Male","1950","1920","34050","30200"
"In post","2023","Unknown","Security","Unknown","Female","75","70","32970","27110"
"In post","2023","Unknown","Security","Unknown","Male","105","105","29090","24610"
"In post","2023","Unknown","Unknown","Commercial","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Commercial","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Communications","Female","5","5","[c]","[c]"
"In post","2023","Unknown","Unknown","Communications","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Digital, Data and Technology","Male","15","15","[c]","[c]"
"In post","2023","Unknown","Unknown","Economics","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Economics","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Finance","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Finance","Male","5","5","[c]","[c]"
"In post","2023","Unknown","Unknown","Human Resources","Female","20","20","[c]","[c]"
"In post","2023","Unknown","Unknown","Human Resources","Male","15","15","[c]","[c]"
"In post","2023","Unknown","Unknown","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Internal Audit","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Internal Audit","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Legal","Female","5","5","[c]","[c]"
"In post","2023","Unknown","Unknown","Legal","Male","10","10","[c]","[c]"
"In post","2023","Unknown","Unknown","Medicine","Female","20","20","[c]","[c]"
"In post","2023","Unknown","Unknown","Medicine","Male","10","10","[c]","[c]"
"In post","2023","Unknown","Unknown","Operational Delivery","Female","95","85","38150","34520"
"In post","2023","Unknown","Unknown","Operational Delivery","Male","75","70","40390","34520"
"In post","2023","Unknown","Unknown","Other","Female","275","270","37920","36860"
"In post","2023","Unknown","Unknown","Other","Male","1640","1640","42500","40490"
"In post","2023","Unknown","Unknown","Planning","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Planning","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Policy","Female","85","85","46100","41480"
"In post","2023","Unknown","Unknown","Policy","Male","65","65","44810","39690"
"In post","2023","Unknown","Unknown","Project Delivery","Female","5","5","[c]","[c]"
"In post","2023","Unknown","Unknown","Project Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Property","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Property","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Psychology","Female","5","5","[c]","[c]"
"In post","2023","Unknown","Unknown","Psychology","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Science and Engineering","Female","175","165","33170","30650"
"In post","2023","Unknown","Unknown","Science and Engineering","Male","510","500","38670","36940"
"In post","2023","Unknown","Unknown","Security","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Security","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Social Research","Female","5","5","[c]","[c]"
"In post","2023","Unknown","Unknown","Social Research","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Statistics","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Statistics","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Unknown","Female","4380","4150","38380","32960"
"In post","2023","Unknown","Unknown","Unknown","Male","3280","3220","39450","33520"
"In post","2023","Unknown","Unknown","Veterinarian","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Veterinarian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Analysis","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Analysis","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Analysis","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Analysis","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Analysis","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Analysis","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Analysis","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Analysis","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Analysis","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Analysis","Economics","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Analysis","Economics","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Analysis","Economics","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Analysis","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Analysis","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Analysis","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Analysis","Geography","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Analysis","Geography","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Analysis","Geography","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Analysis","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Analysis","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Analysis","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Analysis","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Analysis","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Analysis","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Analysis","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Analysis","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Analysis","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Analysis","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Analysis","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Analysis","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Analysis","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Analysis","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Analysis","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Analysis","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Analysis","Operational Research","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Analysis","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Analysis","Other","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Analysis","Other","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Analysis","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Analysis","Policy","Female","[c]","[c]","[c]","[c]"
