"Status","Year","Organisation","Responsibility_level_ungrouped","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Office for Standards in Education, Children's Services and Skills","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","EO","Female","Heterosexual / straight","120","115","27550","27140"
"In post","2023","Office for Standards in Education, Children's Services and Skills","EO","Female","LGBO","10","10","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","EO","Female","Undeclared","5","5","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","EO","Female","Unknown","10","10","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","EO","Male","Heterosexual / straight","50","50","27650","27140"
"In post","2023","Office for Standards in Education, Children's Services and Skills","EO","Male","LGBO","10","10","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","EO","Male","Undeclared","10","10","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","EO","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","G6","Female","Heterosexual / straight","80","80","84190","87570"
"In post","2023","Office for Standards in Education, Children's Services and Skills","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","G6","Female","Undeclared","5","5","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","G6","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","G6","Male","Heterosexual / straight","60","60","82670","82390"
"In post","2023","Office for Standards in Education, Children's Services and Skills","G6","Male","LGBO","10","10","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","G6","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","G6","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","G7","Female","Heterosexual / straight","315","310","72030","77470"
"In post","2023","Office for Standards in Education, Children's Services and Skills","G7","Female","LGBO","25","25","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","G7","Female","Undeclared","10","10","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","G7","Female","Unknown","5","5","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","G7","Male","Heterosexual / straight","155","155","73270","77470"
"In post","2023","Office for Standards in Education, Children's Services and Skills","G7","Male","LGBO","20","20","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","G7","Male","Undeclared","10","10","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","G7","Male","Unknown","5","5","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","HEO","Female","Heterosexual / straight","110","105","33710","33130"
"In post","2023","Office for Standards in Education, Children's Services and Skills","HEO","Female","LGBO","5","5","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","HEO","Female","Undeclared","15","10","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","HEO","Female","Unknown","10","10","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","HEO","Male","Heterosexual / straight","60","55","33910","33130"
"In post","2023","Office for Standards in Education, Children's Services and Skills","HEO","Male","LGBO","15","15","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","HEO","Male","Unknown","10","10","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","SCS level","Female","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","SCS level","Male","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","SEO","Female","Heterosexual / straight","440","425","49420","52750"
"In post","2023","Office for Standards in Education, Children's Services and Skills","SEO","Female","LGBO","20","20","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","SEO","Female","Undeclared","20","20","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","SEO","Female","Unknown","20","20","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","SEO","Male","Heterosexual / straight","115","115","45520","43840"
"In post","2023","Office for Standards in Education, Children's Services and Skills","SEO","Male","LGBO","10","10","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","SEO","Male","Undeclared","5","5","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","SEO","Male","Unknown","5","5","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","AO","Female","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","AO","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","AO","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","AO","Male","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","AO","Male","LGBO","5","5","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","AO","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","EO","Female","Heterosexual / straight","130","130","26780","26000"
"In post","2023","Office of Gas and Electricity Markets","EO","Female","LGBO","20","20","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","EO","Female","Undeclared","15","15","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","EO","Female","Unknown","25","25","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","EO","Male","Heterosexual / straight","130","130","25970","25750"
"In post","2023","Office of Gas and Electricity Markets","EO","Male","LGBO","30","30","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","EO","Male","Undeclared","10","10","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","EO","Male","Unknown","20","20","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","G6","Female","Heterosexual / straight","75","70","66550","66000"
"In post","2023","Office of Gas and Electricity Markets","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","G6","Female","Undeclared","5","5","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","G6","Female","Unknown","45","45","66830","63450"
"In post","2023","Office of Gas and Electricity Markets","G6","Male","Heterosexual / straight","90","90","68830","65450"
"In post","2023","Office of Gas and Electricity Markets","G6","Male","LGBO","10","10","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","G6","Male","Undeclared","10","10","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","G6","Male","Unknown","55","55","67670","67090"
"In post","2023","Office of Gas and Electricity Markets","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","G7","Female","Heterosexual / straight","115","110","51250","50000"
"In post","2023","Office of Gas and Electricity Markets","G7","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","G7","Female","Undeclared","10","10","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","G7","Female","Unknown","40","40","49580","48230"
"In post","2023","Office of Gas and Electricity Markets","G7","Male","Heterosexual / straight","115","115","52600","50000"
"In post","2023","Office of Gas and Electricity Markets","G7","Male","LGBO","15","15","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","G7","Male","Undeclared","20","20","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","G7","Male","Unknown","50","50","52210","48340"
"In post","2023","Office of Gas and Electricity Markets","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","HEO","Female","Heterosexual / straight","65","65","33970","33400"
"In post","2023","Office of Gas and Electricity Markets","HEO","Female","LGBO","15","15","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","HEO","Female","Undeclared","5","5","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","HEO","Female","Unknown","25","25","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","HEO","Male","Heterosexual / straight","90","90","34550","33400"
"In post","2023","Office of Gas and Electricity Markets","HEO","Male","LGBO","15","15","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","HEO","Male","Undeclared","10","10","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","HEO","Male","Unknown","40","40","33580","33150"
"In post","2023","Office of Gas and Electricity Markets","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","SCS level","Female","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","SCS level","Female","Unknown","10","10","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","SCS level","Male","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","SCS level","Male","Unknown","15","15","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","SEO","Female","Heterosexual / straight","60","60","40590","41330"
"In post","2023","Office of Gas and Electricity Markets","SEO","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","SEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","SEO","Female","Unknown","10","10","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","SEO","Male","Heterosexual / straight","50","50","41140","41580"
"In post","2023","Office of Gas and Electricity Markets","SEO","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","SEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","SEO","Male","Unknown","20","20","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","AO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","AO","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","AO","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","AO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","AO","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","AO","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","EO","Female","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","EO","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","EO","Male","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","EO","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","G6","Female","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","G6","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","G6","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","G6","Male","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","G6","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","G6","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","G6","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","G7","Female","Heterosexual / straight","40","40","49460","48060"
"In post","2023","Office of Qualifications and Examinations Regulation","G7","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","G7","Female","Undeclared","5","5","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","G7","Female","Unknown","5","5","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","G7","Male","Heterosexual / straight","35","35","51000","49440"
"In post","2023","Office of Qualifications and Examinations Regulation","G7","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","G7","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","HEO","Female","Heterosexual / straight","50","50","32990","32020"
"In post","2023","Office of Qualifications and Examinations Regulation","HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","HEO","Female","Undeclared","5","5","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","HEO","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","HEO","Male","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","HEO","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","SCS level","Female","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","SCS level","Male","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","SEO","Female","Heterosexual / straight","45","45","40120","39140"
"In post","2023","Office of Qualifications and Examinations Regulation","SEO","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","SEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","SEO","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","SEO","Male","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","SEO","Male","LGBO","5","5","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","SEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","SEO","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","AO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","AO","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","AO","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","AO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","AO","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","AO","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","EO","Female","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Office of Rail and Road","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","EO","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","EO","Male","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Office of Rail and Road","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","EO","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","G6","Female","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Office of Rail and Road","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","G6","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","G6","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","G6","Male","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Office of Rail and Road","G6","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","G6","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","G6","Male","Unknown","5","5","[c]","[c]"
"In post","2023","Office of Rail and Road","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","G7","Female","Heterosexual / straight","45","40","58650","57700"
"In post","2023","Office of Rail and Road","G7","Female","LGBO","5","5","[c]","[c]"
"In post","2023","Office of Rail and Road","G7","Female","Undeclared","10","10","[c]","[c]"
"In post","2023","Office of Rail and Road","G7","Female","Unknown","10","10","[c]","[c]"
"In post","2023","Office of Rail and Road","G7","Male","Heterosexual / straight","65","60","58780","57680"
"In post","2023","Office of Rail and Road","G7","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","G7","Male","Undeclared","5","5","[c]","[c]"
"In post","2023","Office of Rail and Road","G7","Male","Unknown","25","20","[c]","[c]"
"In post","2023","Office of Rail and Road","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","HEO","Female","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Office of Rail and Road","HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","HEO","Female","Unknown","5","5","[c]","[c]"
"In post","2023","Office of Rail and Road","HEO","Male","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Office of Rail and Road","HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","HEO","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","SCS level","Female","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Office of Rail and Road","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","SCS level","Male","Heterosexual / straight","10","5","[c]","[c]"
"In post","2023","Office of Rail and Road","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","SCS level","Male","Unknown","5","5","[c]","[c]"
"In post","2023","Office of Rail and Road","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","SEO","Female","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Office of Rail and Road","SEO","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","SEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","SEO","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","SEO","Male","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Office of Rail and Road","SEO","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","SEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","SEO","Male","Unknown","5","5","[c]","[c]"
