"Status","Year","Parent_department","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Foreign, Commonwealth and Development Office","Female","Heterosexual / straight","60","[c]","[c]","[c]"
"Leaver Dept.","2023","Foreign, Commonwealth and Development Office","Female","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Foreign, Commonwealth and Development Office","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Foreign, Commonwealth and Development Office","Female","Unknown","45","[c]","[c]","[c]"
"Leaver Dept.","2023","Foreign, Commonwealth and Development Office","Male","Heterosexual / straight","65","[c]","[c]","[c]"
"Leaver Dept.","2023","Foreign, Commonwealth and Development Office","Male","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Foreign, Commonwealth and Development Office","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Foreign, Commonwealth and Development Office","Male","Unknown","45","[c]","[c]","[c]"
"Leaver Dept.","2023","Foreign, Commonwealth and Development Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Foreign, Commonwealth and Development Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","Female","Heterosexual / straight","30","[c]","34760","30350"
"Leaver Dept.","2023","HM Revenue and Customs","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","Female","Unknown","725","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","Male","Unknown","630","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Treasury","Female","Heterosexual / straight","110","[c]","46230","41400"
"Leaver Dept.","2023","HM Treasury","Female","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Treasury","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Treasury","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Treasury","Male","Heterosexual / straight","100","[c]","51400","43160"
"Leaver Dept.","2023","HM Treasury","Male","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Treasury","Male","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Treasury","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Treasury","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Treasury","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Female","Heterosexual / straight","425","[c]","39250","35070"
"Leaver Dept.","2023","Home Office","Female","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Female","Undeclared","45","[c]","36820","36180"
"Leaver Dept.","2023","Home Office","Female","Unknown","175","[c]","36890","32000"
"Leaver Dept.","2023","Home Office","Male","Heterosexual / straight","315","[c]","38830","32160"
"Leaver Dept.","2023","Home Office","Male","LGBO","30","[c]","39450","34170"
"Leaver Dept.","2023","Home Office","Male","Undeclared","35","[c]","39410","32160"
"Leaver Dept.","2023","Home Office","Male","Unknown","145","[c]","35660","32160"
"Leaver Dept.","2023","Home Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","Female","Heterosexual / straight","250","[c]","35840","33990"
"Leaver Dept.","2023","Ministry of Defence","Female","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","Female","Undeclared","30","[c]","36590","34680"
"Leaver Dept.","2023","Ministry of Defence","Female","Unknown","70","[c]","41050","40080"
"Leaver Dept.","2023","Ministry of Defence","Male","Heterosexual / straight","225","[c]","37740","36850"
"Leaver Dept.","2023","Ministry of Defence","Male","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","Male","Undeclared","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","Male","Unknown","90","[c]","40130","39890"
"Leaver Dept.","2023","Ministry of Defence","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","Female","Heterosexual / straight","735","[c]","33230","28480"
"Leaver Dept.","2023","Ministry of Justice","Female","LGBO","65","[c]","34090","31270"
"Leaver Dept.","2023","Ministry of Justice","Female","Undeclared","80","[c]","31240","28310"
"Leaver Dept.","2023","Ministry of Justice","Female","Unknown","180","[c]","33030","31270"
"Leaver Dept.","2023","Ministry of Justice","Male","Heterosexual / straight","505","[c]","36760","33390"
"Leaver Dept.","2023","Ministry of Justice","Male","LGBO","45","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","Male","Undeclared","70","[c]","36140","31270"
"Leaver Dept.","2023","Ministry of Justice","Male","Unknown","125","[c]","33280","30450"
"Leaver Dept.","2023","Ministry of Justice","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","Female","Heterosexual / straight","40","[c]","42120","40270"
"Leaver Dept.","2023","National Crime Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","Female","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","Male","Heterosexual / straight","35","[c]","41430","39320"
"Leaver Dept.","2023","National Crime Agency","Male","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","Male","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Northern Ireland Office","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Northern Ireland Office","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Northern Ireland Office","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Northern Ireland Office","Female","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Northern Ireland Office","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Northern Ireland Office","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Northern Ireland Office","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Northern Ireland Office","Male","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Northern Ireland Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Northern Ireland Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Gas and Electricity Markets","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Gas and Electricity Markets","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Gas and Electricity Markets","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Gas and Electricity Markets","Female","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Gas and Electricity Markets","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Gas and Electricity Markets","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Gas and Electricity Markets","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Gas and Electricity Markets","Male","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Gas and Electricity Markets","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Gas and Electricity Markets","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Qualifications and Examinations Regulation","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Qualifications and Examinations Regulation","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Qualifications and Examinations Regulation","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Qualifications and Examinations Regulation","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Qualifications and Examinations Regulation","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Qualifications and Examinations Regulation","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Qualifications and Examinations Regulation","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Qualifications and Examinations Regulation","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Qualifications and Examinations Regulation","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Qualifications and Examinations Regulation","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Rail and Road","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Rail and Road","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Rail and Road","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Rail and Road","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Rail and Road","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Rail and Road","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Rail and Road","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Rail and Road","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Rail and Road","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Rail and Road","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Scotland","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Scotland","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Scotland","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Scotland","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Wales","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Wales","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Wales","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Wales","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Wales","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Wales","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Wales","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Wales","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Wales","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Wales","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government","Female","Heterosexual / straight","50","[c]","40960","35050"
"Leaver Dept.","2023","Scottish Government","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government","Female","Unknown","45","[c]","40210","33520"
"Leaver Dept.","2023","Scottish Government","Male","Heterosexual / straight","30","[c]","41250","36700"
"Leaver Dept.","2023","Scottish Government","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government","Male","Unknown","35","[c]","40390","34730"
"Leaver Dept.","2023","Scottish Government","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The National Archives","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The National Archives","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The National Archives","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The National Archives","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The National Archives","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","The National Archives","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The National Archives","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The National Archives","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The National Archives","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","The National Archives","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Export Finance","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Export Finance","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Export Finance","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Export Finance","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Export Finance","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Export Finance","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Export Finance","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Export Finance","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Export Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Export Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Statistics Authority","Female","Heterosexual / straight","105","[c]","34750","31560"
"Leaver Dept.","2023","UK Statistics Authority","Female","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Statistics Authority","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Statistics Authority","Female","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Statistics Authority","Male","Heterosexual / straight","55","[c]","36720","31560"
"Leaver Dept.","2023","UK Statistics Authority","Male","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Statistics Authority","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Statistics Authority","Male","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Statistics Authority","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Statistics Authority","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Supreme Court","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Supreme Court","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Supreme Court","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Supreme Court","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Supreme Court","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Supreme Court","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Supreme Court","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Supreme Court","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Supreme Court","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Supreme Court","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Water Services Regulation Authority","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Water Services Regulation Authority","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Water Services Regulation Authority","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Water Services Regulation Authority","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Water Services Regulation Authority","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Water Services Regulation Authority","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Water Services Regulation Authority","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Water Services Regulation Authority","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Water Services Regulation Authority","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Water Services Regulation Authority","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government","Female","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government","Male","Heterosexual / straight","30","[c]","39700","38160"
"Leaver Dept.","2023","Welsh Government","Male","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","Female","Heterosexual / straight","735","[c]","32280","27760"
"New entrant CS","2023","Attorney General's Departments","Female","LGBO","55","[c]","31090","27760"
"New entrant CS","2023","Attorney General's Departments","Female","Undeclared","45","[c]","33900","30160"
"New entrant CS","2023","Attorney General's Departments","Female","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","Male","Heterosexual / straight","320","[c]","34170","27980"
"New entrant CS","2023","Attorney General's Departments","Male","LGBO","45","[c]","31780","27760"
"New entrant CS","2023","Attorney General's Departments","Male","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","Male","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Attorney General's Departments","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Female","Heterosexual / straight","235","[c]","38070","32820"
"New entrant CS","2023","Cabinet Office","Female","LGBO","50","[c]","34150","28050"
"New entrant CS","2023","Cabinet Office","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Female","Unknown","380","[c]","35310","28840"
"New entrant CS","2023","Cabinet Office","Male","Heterosexual / straight","205","[c]","41330","37300"
"New entrant CS","2023","Cabinet Office","Male","LGBO","35","[c]","35640","32640"
"New entrant CS","2023","Cabinet Office","Male","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Male","Unknown","335","[c]","39300","28840"
"New entrant CS","2023","Cabinet Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Chancellor's other departments","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Chancellor's other departments","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Chancellor's other departments","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Chancellor's other departments","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Chancellor's other departments","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Chancellor's other departments","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Chancellor's other departments","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Chancellor's other departments","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Chancellor's other departments","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Chancellor's other departments","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Charity Commission","Female","Heterosexual / straight","30","[c]","34320","30170"
"New entrant CS","2023","Charity Commission","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Charity Commission","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Charity Commission","Female","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Charity Commission","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Charity Commission","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Charity Commission","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Charity Commission","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Charity Commission","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Charity Commission","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","Female","Heterosexual / straight","65","[c]","44240","34110"
"New entrant CS","2023","Competition and Markets Authority","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","Male","Heterosexual / straight","55","[c]","43780","34110"
"New entrant CS","2023","Competition and Markets Authority","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Female","Heterosexual / straight","385","[c]","33660","31120"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Female","LGBO","60","[c]","29850","26650"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Female","Undeclared","50","[c]","32110","29830"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Female","Unknown","140","[c]","34140","31120"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Male","Heterosexual / straight","360","[c]","33270","31340"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Male","LGBO","45","[c]","34060","31550"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Male","Undeclared","55","[c]","32600","31140"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Male","Unknown","140","[c]","35190","31920"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Business, Energy and Industrial Strategy","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport","Female","Heterosexual / straight","55","[c]","34390","35040"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport","Female","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport","Female","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport","Male","Heterosexual / straight","35","[c]","38180","35040"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport","Male","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport","Male","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Digital, Culture, Media and Sport","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Education","Female","Heterosexual / straight","220","[c]","34850","30890"
"New entrant CS","2023","Department for Education","Female","LGBO","30","[c]","32040","30330"
