"Status","Year","Parent_department","Responsibility_level_ungrouped","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","AO","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","AO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","AO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","AO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","AO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","AO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","EO","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","EO","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","EO","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","EO","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","EO","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","G6","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","G6","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","G6","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","G6","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","G6","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","G6","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","G6","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","G7","Female","Heterosexual / straight","50","[c]","54300","52150"
"Leaver CS","2023","Department for Education","G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","G7","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","G7","Male","Heterosexual / straight","45","[c]","54250","52150"
"Leaver CS","2023","Department for Education","G7","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","G7","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","HEO","Female","Heterosexual / straight","40","[c]","32230","31210"
"Leaver CS","2023","Department for Education","HEO","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","HEO","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","HEO","Male","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","HEO","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","SCS level","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","SCS level","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","SEO","Female","Heterosexual / straight","55","[c]","40820","40570"
"Leaver CS","2023","Department for Education","SEO","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","SEO","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","SEO","Female","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","SEO","Male","Heterosexual / straight","40","[c]","40090","38210"
"Leaver CS","2023","Department for Education","SEO","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","SEO","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","SEO","Male","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","AA","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","AA","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","AA","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","AA","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","AA","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","AA","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","AA","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","AA","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","AO","Female","Heterosexual / straight","90","[c]","22360","22150"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","AO","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","AO","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","AO","Female","Unknown","65","[c]","21910","22150"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","AO","Male","Heterosexual / straight","45","[c]","22730","22150"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","AO","Male","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","AO","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","AO","Male","Unknown","50","[c]","22000","22150"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","EO","Female","Heterosexual / straight","80","[c]","26440","25920"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","EO","Female","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","EO","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","EO","Female","Unknown","60","[c]","25850","25920"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","EO","Male","Heterosexual / straight","55","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","EO","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","EO","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","EO","Male","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","G6","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","G6","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","G6","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","G6","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","G6","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","G6","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","G6","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","G7","Female","Heterosexual / straight","45","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","G7","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","G7","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","G7","Male","Heterosexual / straight","45","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","G7","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","G7","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","G7","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","HEO","Female","Heterosexual / straight","75","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","HEO","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","HEO","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","HEO","Female","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","HEO","Male","Heterosexual / straight","50","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","HEO","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","HEO","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","HEO","Male","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","SCS level","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","SCS level","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","SEO","Female","Heterosexual / straight","60","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","SEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","SEO","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","SEO","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","SEO","Male","Heterosexual / straight","55","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","SEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","SEO","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","SEO","Male","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","AO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","AO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","AO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","AO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","AO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","AO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","EO","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","EO","Female","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","EO","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","EO","Male","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","G6","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","G6","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","G6","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","G6","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","G6","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","G6","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","G6","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","G7","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","G7","Female","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","G7","Male","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","G7","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","G7","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","HEO","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","HEO","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","HEO","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","HEO","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","SEO","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","SEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","SEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","SEO","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","SEO","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","SEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","SEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","SEO","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","AA","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","AA","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","AA","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","AA","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","AA","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","AA","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","AA","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","AA","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","AO","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","AO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","AO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","AO","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","AO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","AO","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","EO","Female","Heterosexual / straight","15","[c]","[c]","[c]"
