"Status","Year","Age","Disability","Region_ITL2","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","30-39","Unknown","Dorset and Somerset","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Dorset and Somerset","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Dorset and Somerset","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","East Anglia","AA/AO","30","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","East Anglia","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","East Anglia","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","East Anglia","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","East Wales","AA/AO","35","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","East Wales","EO","30","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","East Wales","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","East Wales","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","East Wales","SEO/HEO","25","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","East Wales","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","East Yorkshire and Northern Lincolnshire","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","East Yorkshire and Northern Lincolnshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Eastern Scotland","AA/AO","55","[c]","25140","24710"
"Leaver CS","2023","30-39","Unknown","Eastern Scotland","EO","30","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Eastern Scotland","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Eastern Scotland","SEO/HEO","40","[c]","39280","38330"
"Leaver CS","2023","30-39","Unknown","Essex","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Essex","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Essex","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","30","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","EO","20","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","40","[c]","52710","49260"
"Leaver CS","2023","30-39","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","45","[c]","37110","38700"
"Leaver CS","2023","30-39","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Greater Manchester","AA/AO","50","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Greater Manchester","EO","20","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Greater Manchester","G6/G7","20","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Greater Manchester","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Greater Manchester","SEO/HEO","25","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Greater Manchester","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Hampshire and Isle of Wight","AA/AO","25","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Hampshire and Isle of Wight","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Hampshire and Isle of Wight","G6/G7","20","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Hampshire and Isle of Wight","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Hampshire and Isle of Wight","SEO/HEO","40","[c]","38240","39890"
"Leaver CS","2023","30-39","Unknown","Hampshire and Isle of Wight","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Herefordshire, Worcestershire and Warwickshire","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Herefordshire, Worcestershire and Warwickshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Highlands and Islands","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Highlands and Islands","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Inner London - East","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Inner London - East","EO","25","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Inner London - East","G6/G7","40","[c]","61120","58540"
"Leaver CS","2023","30-39","Unknown","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Inner London - East","SEO/HEO","40","[c]","39450","40860"
"Leaver CS","2023","30-39","Unknown","Inner London - East","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Inner London - West","AA/AO","40","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Inner London - West","EO","40","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Inner London - West","G6/G7","250","[c]","60410","59290"
"Leaver CS","2023","30-39","Unknown","Inner London - West","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Inner London - West","SEO/HEO","190","[c]","38590","38860"
"Leaver CS","2023","30-39","Unknown","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Kent","AA/AO","25","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Kent","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Lancashire","AA/AO","25","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Lancashire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Lancashire","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Leicestershire, Rutland and Northamptonshire","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Leicestershire, Rutland and Northamptonshire","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Leicestershire, Rutland and Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Lincolnshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Merseyside","AA/AO","50","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Merseyside","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Merseyside","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Merseyside","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","North Eastern Scotland","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","North Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","North Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","North Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","North Yorkshire","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","North Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","North Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","North Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Northern Ireland","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Northern Ireland","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Northern Ireland","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Northumberland, and Tyne and Wear","AA/AO","35","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Northumberland, and Tyne and Wear","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Northumberland, and Tyne and Wear","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Northumberland, and Tyne and Wear","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Northumberland, and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Outer London - East and North East","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Outer London - East and North East","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Outer London - East and North East","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Outer London - East and North East","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Outer London - South","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Outer London - South","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Outer London - South","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Outer London - South","SEO/HEO","20","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Outer London - West and North West","AA/AO","25","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Outer London - West and North West","EO","25","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Outer London - West and North West","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Outer London - West and North West","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Overseas","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Overseas","SEO/HEO","20","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Shropshire and Staffordshire","AA/AO","25","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Shropshire and Staffordshire","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Shropshire and Staffordshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Shropshire and Staffordshire","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","South Yorkshire","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","South Yorkshire","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","South Yorkshire","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","South Yorkshire","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Southern Scotland","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Southern Scotland","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Southern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Southern Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Southern Scotland","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Surrey, East and West Sussex","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Surrey, East and West Sussex","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Surrey, East and West Sussex","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Surrey, East and West Sussex","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Surrey, East and West Sussex","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Tees Valley and Durham","AA/AO","30","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Tees Valley and Durham","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Tees Valley and Durham","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Unknown","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Unknown","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Unknown","Unknown","50","[c]","40080","38090"
"Leaver CS","2023","30-39","Unknown","West Central Scotland","AA/AO","50","[c]","23760","23340"
"Leaver CS","2023","30-39","Unknown","West Central Scotland","EO","35","[c]","31440","31290"
"Leaver CS","2023","30-39","Unknown","West Central Scotland","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","West Central Scotland","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","West Midlands","AA/AO","50","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","West Midlands","EO","25","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","West Midlands","G6/G7","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","West Midlands","SEO/HEO","25","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","West Wales and The Valleys","AA/AO","30","[c]","21500","21840"
"Leaver CS","2023","30-39","Unknown","West Wales and The Valleys","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","West Wales and The Valleys","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","West Wales and The Valleys","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","West Yorkshire","AA/AO","35","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","West Yorkshire","EO","30","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","West Yorkshire","G6/G7","20","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","West Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","West Yorkshire","SEO/HEO","35","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Bedfordshire and Hertfordshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Bedfordshire and Hertfordshire","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Bedfordshire and Hertfordshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Bedfordshire and Hertfordshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Bedfordshire and Hertfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Berkshire, Buckinghamshire and Oxfordshire","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Berkshire, Buckinghamshire and Oxfordshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Cheshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Cheshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Cheshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Cheshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Cheshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Cornwall and Isles of Scilly","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Cornwall and Isles of Scilly","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Cornwall and Isles of Scilly","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Cumbria","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Cumbria","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Cumbria","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Derbyshire and Nottinghamshire","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Derbyshire and Nottinghamshire","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Derbyshire and Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Derbyshire and Nottinghamshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Derbyshire and Nottinghamshire","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Devon","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Devon","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Devon","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Devon","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Devon","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Dorset and Somerset","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Dorset and Somerset","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Dorset and Somerset","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Dorset and Somerset","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Dorset and Somerset","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","East Anglia","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","East Anglia","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","East Anglia","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","East Anglia","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","East Anglia","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","East Wales","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","East Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","East Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","East Wales","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","East Wales","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","East Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","East Yorkshire and Northern Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","East Yorkshire and Northern Lincolnshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","East Yorkshire and Northern Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","East Yorkshire and Northern Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Eastern Scotland","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Eastern Scotland","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Eastern Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Essex","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Essex","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Essex","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Greater Manchester","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Greater Manchester","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Greater Manchester","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Greater Manchester","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Greater Manchester","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Hampshire and Isle of Wight","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Hampshire and Isle of Wight","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Hampshire and Isle of Wight","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Hampshire and Isle of Wight","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Hampshire and Isle of Wight","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Herefordshire, Worcestershire and Warwickshire","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Herefordshire, Worcestershire and Warwickshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Herefordshire, Worcestershire and Warwickshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Highlands and Islands","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Highlands and Islands","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Highlands and Islands","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Highlands and Islands","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Inner London - East","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Inner London - East","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Inner London - East","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Inner London - East","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
