"Status","Year","Profession_of_post","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Tax","Scotland","Unknown","485","455","33120","29730"
"In post","2023","Tax","South East (England)","Heterosexual / straight","285","255","38230","35030"
"In post","2023","Tax","South East (England)","LGBO","20","15","[c]","[c]"
"In post","2023","Tax","South East (England)","Undeclared","70","65","39230","35070"
"In post","2023","Tax","South East (England)","Unknown","100","90","36420","35000"
"In post","2023","Tax","South West (England)","Heterosexual / straight","355","335","45210","42140"
"In post","2023","Tax","South West (England)","LGBO","35","30","43970","35000"
"In post","2023","Tax","South West (England)","Undeclared","60","55","46960","42510"
"In post","2023","Tax","South West (England)","Unknown","100","95","42380","35000"
"In post","2023","Tax","Wales","Heterosexual / straight","960","915","36310","34700"
"In post","2023","Tax","Wales","LGBO","95","90","35330","34700"
"In post","2023","Tax","Wales","Undeclared","95","90","38060","35000"
"In post","2023","Tax","Wales","Unknown","470","445","32800","28520"
"In post","2023","Tax","West Midlands (England)","Heterosexual / straight","885","845","38750","35000"
"In post","2023","Tax","West Midlands (England)","LGBO","50","45","39710","35000"
"In post","2023","Tax","West Midlands (England)","Undeclared","100","95","42650","36160"
"In post","2023","Tax","West Midlands (England)","Unknown","340","325","35000","34700"
"In post","2023","Tax","Yorkshire and The Humber","Heterosexual / straight","830","790","38180","35000"
"In post","2023","Tax","Yorkshire and The Humber","LGBO","60","60","38000","34700"
"In post","2023","Tax","Yorkshire and The Humber","Undeclared","110","100","38380","35000"
"In post","2023","Tax","Yorkshire and The Humber","Unknown","490","465","31770","28130"
"In post","2023","Unknown","East Midlands (England)","Heterosexual / straight","275","265","38010","34700"
"In post","2023","Unknown","East Midlands (England)","LGBO","20","20","[c]","[c]"
"In post","2023","Unknown","East Midlands (England)","Undeclared","30","30","43980","38120"
"In post","2023","Unknown","East Midlands (England)","Unknown","115","115","35830","34700"
"In post","2023","Unknown","East of England","Heterosexual / straight","40","40","46240","35000"
"In post","2023","Unknown","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","East of England","Undeclared","10","10","[c]","[c]"
"In post","2023","Unknown","East of England","Unknown","10","10","[c]","[c]"
"In post","2023","Unknown","London","Heterosexual / straight","3225","3140","50730","45170"
"In post","2023","Unknown","London","LGBO","390","385","51420","45170"
"In post","2023","Unknown","London","Undeclared","975","950","48870","43870"
"In post","2023","Unknown","London","Unknown","1475","1455","45030","35650"
"In post","2023","Unknown","North East (England)","Heterosexual / straight","405","390","36050","34400"
"In post","2023","Unknown","North East (England)","LGBO","40","40","35530","29520"
"In post","2023","Unknown","North East (England)","Undeclared","30","30","36740","34550"
"In post","2023","Unknown","North East (England)","Unknown","175","165","34530","30130"
"In post","2023","Unknown","North West (England)","Heterosexual / straight","685","670","38700","34700"
"In post","2023","Unknown","North West (England)","LGBO","75","75","36260","34400"
"In post","2023","Unknown","North West (England)","Undeclared","65","60","40110","34700"
"In post","2023","Unknown","North West (England)","Unknown","310","305","35300","34400"
"In post","2023","Unknown","Northern Ireland","Heterosexual / straight","65","65","32980","34400"
"In post","2023","Unknown","Northern Ireland","LGBO","10","10","[c]","[c]"
"In post","2023","Unknown","Northern Ireland","Undeclared","5","5","[c]","[c]"
"In post","2023","Unknown","Northern Ireland","Unknown","35","35","32610","29200"
"In post","2023","Unknown","Overseas","Heterosexual / straight","125","125","63820","58940"
"In post","2023","Unknown","Overseas","LGBO","5","5","[c]","[c]"
"In post","2023","Unknown","Overseas","Undeclared","25","25","[c]","[c]"
"In post","2023","Unknown","Overseas","Unknown","15","15","[c]","[c]"
"In post","2023","Unknown","Scotland","Heterosexual / straight","10220","9805","43570","38330"
"In post","2023","Unknown","Scotland","LGBO","1035","1010","39430","34730"
"In post","2023","Unknown","Scotland","Undeclared","635","610","44450","38530"
"In post","2023","Unknown","Scotland","Unknown","6305","6015","37520","32740"
"In post","2023","Unknown","South East (England)","Heterosexual / straight","270","260","45120","35950"
"In post","2023","Unknown","South East (England)","LGBO","10","10","[c]","[c]"
"In post","2023","Unknown","South East (England)","Undeclared","70","65","52170","44930"
"In post","2023","Unknown","South East (England)","Unknown","110","105","40310","34400"
"In post","2023","Unknown","South West (England)","Heterosexual / straight","215","210","41340","35000"
"In post","2023","Unknown","South West (England)","LGBO","25","25","[c]","[c]"
"In post","2023","Unknown","South West (England)","Undeclared","45","40","50420","50830"
"In post","2023","Unknown","South West (England)","Unknown","70","65","41610","35000"
"In post","2023","Unknown","Unknown","Heterosexual / straight","50","45","41440","38460"
"In post","2023","Unknown","Unknown","LGBO","10","10","[c]","[c]"
"In post","2023","Unknown","Unknown","Undeclared","10","10","[c]","[c]"
"In post","2023","Unknown","Unknown","Unknown","50","50","38090","25880"
"In post","2023","Unknown","Wales","Heterosexual / straight","280","270","36010","34700"
"In post","2023","Unknown","Wales","LGBO","25","25","[c]","[c]"
"In post","2023","Unknown","Wales","Undeclared","20","20","[c]","[c]"
"In post","2023","Unknown","Wales","Unknown","95","95","37390","33520"
"In post","2023","Unknown","West Midlands (England)","Heterosexual / straight","440","430","41350","36280"
"In post","2023","Unknown","West Midlands (England)","LGBO","25","25","[c]","[c]"
"In post","2023","Unknown","West Midlands (England)","Undeclared","35","35","38810","36990"
"In post","2023","Unknown","West Midlands (England)","Unknown","245","240","37980","34700"
"In post","2023","Unknown","Yorkshire and The Humber","Heterosexual / straight","750","720","39600","35000"
"In post","2023","Unknown","Yorkshire and The Humber","LGBO","85","85","36240","32590"
"In post","2023","Unknown","Yorkshire and The Humber","Undeclared","240","235","42500","38120"
"In post","2023","Unknown","Yorkshire and The Humber","Unknown","250","240","32030","28130"
"In post","2023","Veterinarian","East Midlands (England)","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Veterinarian","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","East Midlands (England)","Undeclared","5","5","[c]","[c]"
"In post","2023","Veterinarian","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","East of England","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Veterinarian","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","East of England","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Veterinarian","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","North West (England)","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Veterinarian","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","North West (England)","Undeclared","5","5","[c]","[c]"
"In post","2023","Veterinarian","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","Scotland","Heterosexual / straight","30","30","43660","38200"
"In post","2023","Veterinarian","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","Scotland","Undeclared","5","5","[c]","[c]"
"In post","2023","Veterinarian","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","South East (England)","Heterosexual / straight","35","35","48010","44670"
"In post","2023","Veterinarian","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","South East (England)","Undeclared","10","10","[c]","[c]"
"In post","2023","Veterinarian","South East (England)","Unknown","5","5","[c]","[c]"
"In post","2023","Veterinarian","South West (England)","Heterosexual / straight","70","65","41380","38550"
"In post","2023","Veterinarian","South West (England)","LGBO","5","5","[c]","[c]"
"In post","2023","Veterinarian","South West (England)","Undeclared","20","20","[c]","[c]"
"In post","2023","Veterinarian","South West (England)","Unknown","10","10","[c]","[c]"
"In post","2023","Veterinarian","Wales","Heterosexual / straight","35","35","47260","47680"
"In post","2023","Veterinarian","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","Wales","Undeclared","5","5","[c]","[c]"
"In post","2023","Veterinarian","Wales","Unknown","5","5","[c]","[c]"
"In post","2023","Veterinarian","West Midlands (England)","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Veterinarian","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","West Midlands (England)","Undeclared","5","5","[c]","[c]"
"In post","2023","Veterinarian","West Midlands (England)","Unknown","5","5","[c]","[c]"
"In post","2023","Veterinarian","Yorkshire and The Humber","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Veterinarian","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","East Midlands (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","East of England","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","East of England","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","East of England","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","London","Heterosexual / straight","50","[c]","40620","37640"
"Leaver CS","2023","Commercial","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","London","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","North East (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","North West (England)","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","North West (England)","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Scotland","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Scotland","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","South East (England)","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","South East (England)","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","South West (England)","Heterosexual / straight","90","[c]","44240","41500"
"Leaver CS","2023","Commercial","South West (England)","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","South West (England)","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","South West (England)","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Wales","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Wales","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","West Midlands (England)","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","West Midlands (England)","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Yorkshire and The Humber","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","East of England","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Communications","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","East of England","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","London","Heterosexual / straight","150","[c]","45630","41550"
"Leaver CS","2023","Communications","London","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2023","Communications","London","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Communications","London","Unknown","60","[c]","41340","39820"
"Leaver CS","2023","Communications","North East (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Communications","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","North West (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Communications","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","North West (England)","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","South East (England)","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Communications","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","South East (England)","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Communications","South West (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Communications","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","South West (England)","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Communications","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Wales","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","West Midlands (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Communications","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Yorkshire and The Humber","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Corporate Finance","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Corporate Finance","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Corporate Finance","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Corporate Finance","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Corporate Finance","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Corporate Finance","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Corporate Finance","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Corporate Finance","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","East Midlands (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","East Midlands (England)","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","East of England","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","East of England","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","East of England","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","London","Heterosexual / straight","60","[c]","36610","34260"
"Leaver CS","2023","Counter Fraud","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","London","Unknown","50","[c]","40070","33740"
"Leaver CS","2023","Counter Fraud","North East (England)","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","North East (England)","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","North West (England)","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","North West (England)","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","North West (England)","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Scotland","Heterosexual / straight","45","[c]","25890","26120"
"Leaver CS","2023","Counter Fraud","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Scotland","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Scotland","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","South East (England)","Heterosexual / straight","30","[c]","28210","28120"
"Leaver CS","2023","Counter Fraud","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","South East (England)","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","South West (England)","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","South West (England)","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Wales","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Wales","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","West Midlands (England)","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","West Midlands (England)","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Yorkshire and The Humber","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Yorkshire and The Humber","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Yorkshire and The Humber","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","East Midlands (England)","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","East Midlands (England)","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","East of England","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","East of England","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","East of England","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","London","Heterosexual / straight","305","[c]","49810","44500"
"Leaver CS","2023","Digital, Data and Technology","London","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","London","Undeclared","35","[c]","49020","43680"
"Leaver CS","2023","Digital, Data and Technology","London","Unknown","155","[c]","49910","49050"
"Leaver CS","2023","Digital, Data and Technology","North East (England)","Heterosexual / straight","75","[c]","45570","42700"
"Leaver CS","2023","Digital, Data and Technology","North East (England)","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","North East (England)","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","North East (England)","Unknown","60","[c]","41900","40870"
"Leaver CS","2023","Digital, Data and Technology","North West (England)","Heterosexual / straight","160","[c]","44370","40000"
"Leaver CS","2023","Digital, Data and Technology","North West (England)","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","North West (England)","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","North West (England)","Unknown","65","[c]","44730","39000"
"Leaver CS","2023","Digital, Data and Technology","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","Scotland","Heterosexual / straight","30","[c]","38440","36840"
"Leaver CS","2023","Digital, Data and Technology","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","Scotland","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","South East (England)","Heterosexual / straight","55","[c]","37980","35730"
"Leaver CS","2023","Digital, Data and Technology","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","South East (England)","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","South East (England)","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","South West (England)","Heterosexual / straight","165","[c]","40530","37590"
"Leaver CS","2023","Digital, Data and Technology","South West (England)","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","South West (England)","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","South West (England)","Unknown","60","[c]","37740","38720"
"Leaver CS","2023","Digital, Data and Technology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","Wales","Heterosexual / straight","90","[c]","41550","37690"
"Leaver CS","2023","Digital, Data and Technology","Wales","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","Wales","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","Wales","Unknown","50","[c]","39310","37690"
"Leaver CS","2023","Digital, Data and Technology","West Midlands (England)","Heterosexual / straight","50","[c]","45980","47100"
"Leaver CS","2023","Digital, Data and Technology","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","West Midlands (England)","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","West Midlands (England)","Unknown","60","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","Yorkshire and The Humber","Heterosexual / straight","70","[c]","47450","45540"
"Leaver CS","2023","Digital, Data and Technology","Yorkshire and The Humber","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","Yorkshire and The Humber","Undeclared","15","[c]","[c]","[c]"
