"Status","Year","Age","Organisation","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","50-59","Forestry and Land Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Forestry and Land Scotland","Female","Unknown","45","45","35060","32220"
"In post","2023","50-59","Forestry and Land Scotland","Male","Heterosexual / straight","75","75","38430","36230"
"In post","2023","50-59","Forestry and Land Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Forestry and Land Scotland","Male","Undeclared","5","5","[c]","[c]"
"In post","2023","50-59","Forestry and Land Scotland","Male","Unknown","125","120","35130","33260"
"In post","2023","50-59","Forestry and Land Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Forestry and Land Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Government Actuary's Department","Female","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","50-59","Government Actuary's Department","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Government Actuary's Department","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Government Actuary's Department","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Government Actuary's Department","Male","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","50-59","Government Actuary's Department","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Government Actuary's Department","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Government Actuary's Department","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Government Actuary's Department","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Government Actuary's Department","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Government Commercial Organisation","Female","Heterosexual / straight","150","150","75790","68710"
"In post","2023","50-59","Government Commercial Organisation","Female","LGBO","5","5","[c]","[c]"
"In post","2023","50-59","Government Commercial Organisation","Female","Undeclared","10","10","[c]","[c]"
"In post","2023","50-59","Government Commercial Organisation","Female","Unknown","45","45","70250","62000"
"In post","2023","50-59","Government Commercial Organisation","Male","Heterosexual / straight","185","185","86480","73000"
"In post","2023","50-59","Government Commercial Organisation","Male","LGBO","10","10","[c]","[c]"
"In post","2023","50-59","Government Commercial Organisation","Male","Undeclared","20","20","[c]","[c]"
"In post","2023","50-59","Government Commercial Organisation","Male","Unknown","65","60","79460","65500"
"In post","2023","50-59","Government Commercial Organisation","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Government Commercial Organisation","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Government Internal Audit Agency","Female","Heterosexual / straight","90","80","49730","46200"
"In post","2023","50-59","Government Internal Audit Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Government Internal Audit Agency","Female","Undeclared","15","15","[c]","[c]"
"In post","2023","50-59","Government Internal Audit Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Government Internal Audit Agency","Male","Heterosexual / straight","65","65","57270","55220"
"In post","2023","50-59","Government Internal Audit Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Government Internal Audit Agency","Male","Undeclared","10","10","[c]","[c]"
"In post","2023","50-59","Government Internal Audit Agency","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Government Internal Audit Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Government Internal Audit Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Government Legal Department","Female","Heterosexual / straight","230","210","63860","66620"
"In post","2023","50-59","Government Legal Department","Female","LGBO","10","10","[c]","[c]"
"In post","2023","50-59","Government Legal Department","Female","Undeclared","20","20","[c]","[c]"
"In post","2023","50-59","Government Legal Department","Female","Unknown","100","90","64210","67620"
"In post","2023","50-59","Government Legal Department","Male","Heterosexual / straight","105","100","60280","66130"
"In post","2023","50-59","Government Legal Department","Male","LGBO","20","20","[c]","[c]"
"In post","2023","50-59","Government Legal Department","Male","Undeclared","25","25","[c]","[c]"
"In post","2023","50-59","Government Legal Department","Male","Unknown","45","45","61750","67880"
"In post","2023","50-59","Government Legal Department","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Government Legal Department","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Government Property Agency","Female","Heterosexual / straight","40","40","49550","50200"
"In post","2023","50-59","Government Property Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Government Property Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Government Property Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Government Property Agency","Male","Heterosexual / straight","55","55","59630","56090"
"In post","2023","50-59","Government Property Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Government Property Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Government Property Agency","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Government Property Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Government Property Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","HM Courts and Tribunals Service","Female","Heterosexual / straight","2840","2540","28080","25480"
"In post","2023","50-59","HM Courts and Tribunals Service","Female","LGBO","55","50","28470","21780"
"In post","2023","50-59","HM Courts and Tribunals Service","Female","Undeclared","540","480","28190","25480"
"In post","2023","50-59","HM Courts and Tribunals Service","Female","Unknown","210","190","27150","25480"
"In post","2023","50-59","HM Courts and Tribunals Service","Male","Heterosexual / straight","930","900","30230","25480"
"In post","2023","50-59","HM Courts and Tribunals Service","Male","LGBO","90","85","32950","25480"
"In post","2023","50-59","HM Courts and Tribunals Service","Male","Undeclared","215","205","31120","25480"
"In post","2023","50-59","HM Courts and Tribunals Service","Male","Unknown","90","90","27390","23000"
"In post","2023","50-59","HM Courts and Tribunals Service","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","50-59","HM Courts and Tribunals Service","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","HM Crown Prosecution Service Inspectorate","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","50-59","HM Crown Prosecution Service Inspectorate","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","HM Crown Prosecution Service Inspectorate","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","50-59","HM Crown Prosecution Service Inspectorate","Female","Unknown","5","5","[c]","[c]"
"In post","2023","50-59","HM Crown Prosecution Service Inspectorate","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","50-59","HM Crown Prosecution Service Inspectorate","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","HM Crown Prosecution Service Inspectorate","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","50-59","HM Crown Prosecution Service Inspectorate","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","HM Crown Prosecution Service Inspectorate","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","50-59","HM Crown Prosecution Service Inspectorate","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","HM Land Registry","Female","Heterosexual / straight","975","855","33590","28080"
"In post","2023","50-59","HM Land Registry","Female","LGBO","10","10","[c]","[c]"
"In post","2023","50-59","HM Land Registry","Female","Undeclared","205","180","33580","29880"
"In post","2023","50-59","HM Land Registry","Female","Unknown","365","320","29880","28080"
"In post","2023","50-59","HM Land Registry","Male","Heterosexual / straight","505","485","36680","34850"
"In post","2023","50-59","HM Land Registry","Male","LGBO","20","20","[c]","[c]"
"In post","2023","50-59","HM Land Registry","Male","Undeclared","145","135","36260","34850"
"In post","2023","50-59","HM Land Registry","Male","Unknown","185","180","33550","31680"
"In post","2023","50-59","HM Land Registry","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","50-59","HM Land Registry","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","HM Prison and Probation Service","Female","Heterosexual / straight","5605","5275","32770","29050"
"In post","2023","50-59","HM Prison and Probation Service","Female","LGBO","320","305","34830","32920"
"In post","2023","50-59","HM Prison and Probation Service","Female","Undeclared","590","550","33980","32330"
"In post","2023","50-59","HM Prison and Probation Service","Female","Unknown","950","870","30490","29050"
"In post","2023","50-59","HM Prison and Probation Service","Male","Heterosexual / straight","5680","5480","35990","32920"
"In post","2023","50-59","HM Prison and Probation Service","Male","LGBO","235","230","36570","32920"
"In post","2023","50-59","HM Prison and Probation Service","Male","Undeclared","760","720","37130","34230"
"In post","2023","50-59","HM Prison and Probation Service","Male","Unknown","1400","1305","32830","32920"
"In post","2023","50-59","HM Prison and Probation Service","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","50-59","HM Prison and Probation Service","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","HM Revenue and Customs (excl. agencies)","Female","Heterosexual / straight","6805","6195","37550","34700"
"In post","2023","50-59","HM Revenue and Customs (excl. agencies)","Female","LGBO","190","180","37210","35000"
"In post","2023","50-59","HM Revenue and Customs (excl. agencies)","Female","Undeclared","865","775","36440","34370"
"In post","2023","50-59","HM Revenue and Customs (excl. agencies)","Female","Unknown","2630","2280","31390","27890"
"In post","2023","50-59","HM Revenue and Customs (excl. agencies)","Male","Heterosexual / straight","4845","4725","40690","35070"
"In post","2023","50-59","HM Revenue and Customs (excl. agencies)","Male","LGBO","310","300","37820","34700"
"In post","2023","50-59","HM Revenue and Customs (excl. agencies)","Male","Undeclared","795","770","40750","36600"
"In post","2023","50-59","HM Revenue and Customs (excl. agencies)","Male","Unknown","2015","1950","35420","29730"
"In post","2023","50-59","HM Revenue and Customs (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","50-59","HM Revenue and Customs (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","HM Treasury (excl. agencies)","Female","Heterosexual / straight","70","65","45370","40070"
"In post","2023","50-59","HM Treasury (excl. agencies)","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","HM Treasury (excl. agencies)","Female","Undeclared","5","5","[c]","[c]"
"In post","2023","50-59","HM Treasury (excl. agencies)","Female","Unknown","5","5","[c]","[c]"
"In post","2023","50-59","HM Treasury (excl. agencies)","Male","Heterosexual / straight","55","55","53290","53820"
"In post","2023","50-59","HM Treasury (excl. agencies)","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","HM Treasury (excl. agencies)","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","50-59","HM Treasury (excl. agencies)","Male","Unknown","5","5","[c]","[c]"
"In post","2023","50-59","HM Treasury (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","50-59","HM Treasury (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Health and Safety Executive","Female","Heterosexual / straight","375","340","41020","36630"
"In post","2023","50-59","Health and Safety Executive","Female","LGBO","10","10","[c]","[c]"
"In post","2023","50-59","Health and Safety Executive","Female","Undeclared","90","85","41990","40790"
"In post","2023","50-59","Health and Safety Executive","Female","Unknown","40","35","40760","40540"
"In post","2023","50-59","Health and Safety Executive","Male","Heterosexual / straight","365","360","52820","51880"
"In post","2023","50-59","Health and Safety Executive","Male","LGBO","10","10","[c]","[c]"
"In post","2023","50-59","Health and Safety Executive","Male","Undeclared","95","95","49260","47250"
"In post","2023","50-59","Health and Safety Executive","Male","Unknown","40","40","48220","46780"
"In post","2023","50-59","Health and Safety Executive","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Health and Safety Executive","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Home Office","Female","Heterosexual / straight","3870","3575","34040","29890"
"In post","2023","50-59","Home Office","Female","LGBO","85","80","38200","30530"
"In post","2023","50-59","Home Office","Female","Undeclared","675","620","33200","29750"
"In post","2023","50-59","Home Office","Female","Unknown","725","675","29250","25880"
"In post","2023","50-59","Home Office","Male","Heterosexual / straight","3560","3435","35680","30200"
"In post","2023","50-59","Home Office","Male","LGBO","165","155","35390","32000"
"In post","2023","50-59","Home Office","Male","Undeclared","765","740","36270","31950"
"In post","2023","50-59","Home Office","Male","Unknown","710","650","33510","27590"
"In post","2023","50-59","Home Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Home Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Institute for Apprenticeships and Technical Education","Female","Heterosexual / straight","45","40","54270","51460"
"In post","2023","50-59","Institute for Apprenticeships and Technical Education","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Institute for Apprenticeships and Technical Education","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Institute for Apprenticeships and Technical Education","Female","Unknown","5","5","[c]","[c]"
"In post","2023","50-59","Institute for Apprenticeships and Technical Education","Male","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","50-59","Institute for Apprenticeships and Technical Education","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Institute for Apprenticeships and Technical Education","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Institute for Apprenticeships and Technical Education","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Institute for Apprenticeships and Technical Education","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Institute for Apprenticeships and Technical Education","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Intellectual Property Office","Female","Heterosexual / straight","125","115","37840","31390"
"In post","2023","50-59","Intellectual Property Office","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Intellectual Property Office","Female","Undeclared","10","10","[c]","[c]"
"In post","2023","50-59","Intellectual Property Office","Female","Unknown","40","40","36930","29320"
"In post","2023","50-59","Intellectual Property Office","Male","Heterosexual / straight","105","100","51210","55810"
"In post","2023","50-59","Intellectual Property Office","Male","LGBO","5","5","[c]","[c]"
"In post","2023","50-59","Intellectual Property Office","Male","Undeclared","20","20","[c]","[c]"
"In post","2023","50-59","Intellectual Property Office","Male","Unknown","60","60","52560","61980"
"In post","2023","50-59","Intellectual Property Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Intellectual Property Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Legal Aid Agency","Female","Heterosexual / straight","155","145","31520","25830"
"In post","2023","50-59","Legal Aid Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Legal Aid Agency","Female","Undeclared","15","15","[c]","[c]"
"In post","2023","50-59","Legal Aid Agency","Female","Unknown","5","5","[c]","[c]"
"In post","2023","50-59","Legal Aid Agency","Male","Heterosexual / straight","85","85","36050","27170"
"In post","2023","50-59","Legal Aid Agency","Male","LGBO","10","10","[c]","[c]"
"In post","2023","50-59","Legal Aid Agency","Male","Undeclared","15","15","[c]","[c]"
"In post","2023","50-59","Legal Aid Agency","Male","Unknown","5","5","[c]","[c]"
"In post","2023","50-59","Legal Aid Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Legal Aid Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Maritime and Coastguard Agency","Female","Heterosexual / straight","90","85","34220","31800"
"In post","2023","50-59","Maritime and Coastguard Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Maritime and Coastguard Agency","Female","Undeclared","20","20","[c]","[c]"
"In post","2023","50-59","Maritime and Coastguard Agency","Female","Unknown","5","5","[c]","[c]"
"In post","2023","50-59","Maritime and Coastguard Agency","Male","Heterosexual / straight","145","145","39220","33780"
"In post","2023","50-59","Maritime and Coastguard Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Maritime and Coastguard Agency","Male","Undeclared","20","20","[c]","[c]"
"In post","2023","50-59","Maritime and Coastguard Agency","Male","Unknown","5","5","[c]","[c]"
"In post","2023","50-59","Maritime and Coastguard Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Maritime and Coastguard Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Medicines and Healthcare Products Regulatory Agency","Female","Heterosexual / straight","95","90","55610","54460"
"In post","2023","50-59","Medicines and Healthcare Products Regulatory Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Medicines and Healthcare Products Regulatory Agency","Female","Undeclared","20","20","[c]","[c]"
"In post","2023","50-59","Medicines and Healthcare Products Regulatory Agency","Female","Unknown","30","30","55790","55320"
"In post","2023","50-59","Medicines and Healthcare Products Regulatory Agency","Male","Heterosexual / straight","85","85","55290","52720"
"In post","2023","50-59","Medicines and Healthcare Products Regulatory Agency","Male","LGBO","5","5","[c]","[c]"
"In post","2023","50-59","Medicines and Healthcare Products Regulatory Agency","Male","Undeclared","15","15","[c]","[c]"
"In post","2023","50-59","Medicines and Healthcare Products Regulatory Agency","Male","Unknown","25","25","[c]","[c]"
"In post","2023","50-59","Medicines and Healthcare Products Regulatory Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Medicines and Healthcare Products Regulatory Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Met Office","Female","Heterosexual / straight","130","120","43680","40040"
"In post","2023","50-59","Met Office","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Met Office","Female","Undeclared","15","15","[c]","[c]"
"In post","2023","50-59","Met Office","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Met Office","Male","Heterosexual / straight","310","305","45340","43540"
"In post","2023","50-59","Met Office","Male","LGBO","10","10","[c]","[c]"
"In post","2023","50-59","Met Office","Male","Undeclared","85","80","43600","40730"
"In post","2023","50-59","Met Office","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Met Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Met Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Ministry of Defence (excl. agencies)","Female","Heterosexual / straight","4535","4345","32910","27470"
"In post","2023","50-59","Ministry of Defence (excl. agencies)","Female","LGBO","65","65","31590","27470"
"In post","2023","50-59","Ministry of Defence (excl. agencies)","Female","Undeclared","700","665","34520","31850"
"In post","2023","50-59","Ministry of Defence (excl. agencies)","Female","Unknown","465","445","34920","27470"
"In post","2023","50-59","Ministry of Defence (excl. agencies)","Male","Heterosexual / straight","5840","5795","35530","33750"
"In post","2023","50-59","Ministry of Defence (excl. agencies)","Male","LGBO","85","80","37730","34300"
"In post","2023","50-59","Ministry of Defence (excl. agencies)","Male","Undeclared","930","920","37100","34300"
"In post","2023","50-59","Ministry of Defence (excl. agencies)","Male","Unknown","710","705","36130","30140"
"In post","2023","50-59","Ministry of Defence (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Ministry of Defence (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Ministry of Justice (excl. agencies)","Female","Heterosexual / straight","665","645","44010","41510"
"In post","2023","50-59","Ministry of Justice (excl. agencies)","Female","LGBO","15","15","[c]","[c]"
"In post","2023","50-59","Ministry of Justice (excl. agencies)","Female","Undeclared","85","80","48030","43650"
"In post","2023","50-59","Ministry of Justice (excl. agencies)","Female","Unknown","95","90","44570","39280"
"In post","2023","50-59","Ministry of Justice (excl. agencies)","Male","Heterosexual / straight","490","490","47100","43650"
"In post","2023","50-59","Ministry of Justice (excl. agencies)","Male","LGBO","40","40","51700","55220"
"In post","2023","50-59","Ministry of Justice (excl. agencies)","Male","Undeclared","75","75","50300","48070"
"In post","2023","50-59","Ministry of Justice (excl. agencies)","Male","Unknown","95","90","43490","37870"
"In post","2023","50-59","Ministry of Justice (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Ministry of Justice (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","National Crime Agency","Female","Heterosexual / straight","410","390","42390","39830"
"In post","2023","50-59","National Crime Agency","Female","LGBO","15","15","[c]","[c]"
"In post","2023","50-59","National Crime Agency","Female","Undeclared","30","30","42090","40840"
"In post","2023","50-59","National Crime Agency","Female","Unknown","70","65","42360","41890"
"In post","2023","50-59","National Crime Agency","Male","Heterosexual / straight","825","815","47210","45610"
"In post","2023","50-59","National Crime Agency","Male","LGBO","15","15","[c]","[c]"
"In post","2023","50-59","National Crime Agency","Male","Undeclared","70","65","43990","44790"
"In post","2023","50-59","National Crime Agency","Male","Unknown","180","180","47300","45610"
"In post","2023","50-59","National Crime Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","50-59","National Crime Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","National Infrastructure Commission","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","50-59","National Infrastructure Commission","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","National Infrastructure Commission","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","50-59","National Infrastructure Commission","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","National Infrastructure Commission","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","50-59","National Infrastructure Commission","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","National Infrastructure Commission","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","50-59","National Infrastructure Commission","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","National Infrastructure Commission","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","50-59","National Infrastructure Commission","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","National Records of Scotland","Female","Heterosexual / straight","30","30","46930","44750"
"In post","2023","50-59","National Records of Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","National Records of Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","50-59","National Records of Scotland","Female","Unknown","45","40","35920","27740"
"In post","2023","50-59","National Records of Scotland","Male","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","50-59","National Records of Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","National Records of Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","50-59","National Records of Scotland","Male","Unknown","35","30","36120","27740"
"In post","2023","50-59","National Records of Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","50-59","National Records of Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","National Savings and Investments","Female","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","50-59","National Savings and Investments","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","National Savings and Investments","Female","Undeclared","10","10","[c]","[c]"
"In post","2023","50-59","National Savings and Investments","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","National Savings and Investments","Male","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","50-59","National Savings and Investments","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","National Savings and Investments","Male","Undeclared","10","10","[c]","[c]"
"In post","2023","50-59","National Savings and Investments","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","National Savings and Investments","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","50-59","National Savings and Investments","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Northern Ireland Office","Female","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","50-59","Northern Ireland Office","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Northern Ireland Office","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Northern Ireland Office","Female","Unknown","5","5","[c]","[c]"
"In post","2023","50-59","Northern Ireland Office","Male","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","50-59","Northern Ireland Office","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Northern Ireland Office","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Northern Ireland Office","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Northern Ireland Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Northern Ireland Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Office for Budget Responsibility","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Office for Budget Responsibility","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Office for Budget Responsibility","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Office for Budget Responsibility","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Office for Budget Responsibility","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Office for Budget Responsibility","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Office for Budget Responsibility","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Office for Budget Responsibility","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Office for Budget Responsibility","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Office for Budget Responsibility","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Office for Standards in Education, Children's Services and Skills","Female","Heterosexual / straight","385","375","57910","52750"
"In post","2023","50-59","Office for Standards in Education, Children's Services and Skills","Female","LGBO","10","10","[c]","[c]"
"In post","2023","50-59","Office for Standards in Education, Children's Services and Skills","Female","Undeclared","20","20","[c]","[c]"
"In post","2023","50-59","Office for Standards in Education, Children's Services and Skills","Female","Unknown","20","20","[c]","[c]"
"In post","2023","50-59","Office for Standards in Education, Children's Services and Skills","Male","Heterosexual / straight","155","155","62530","66170"
"In post","2023","50-59","Office for Standards in Education, Children's Services and Skills","Male","LGBO","15","15","[c]","[c]"
"In post","2023","50-59","Office for Standards in Education, Children's Services and Skills","Male","Undeclared","5","5","[c]","[c]"
"In post","2023","50-59","Office for Standards in Education, Children's Services and Skills","Male","Unknown","10","10","[c]","[c]"
"In post","2023","50-59","Office for Standards in Education, Children's Services and Skills","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Office for Standards in Education, Children's Services and Skills","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Office of Gas and Electricity Markets","Female","Heterosexual / straight","60","55","50510","52520"
"In post","2023","50-59","Office of Gas and Electricity Markets","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Office of Gas and Electricity Markets","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Office of Gas and Electricity Markets","Female","Unknown","35","30","51900","45610"
"In post","2023","50-59","Office of Gas and Electricity Markets","Male","Heterosexual / straight","55","55","58340","55920"
