"Status","Year","Disability","Ethnicity","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Declared disabled","Black","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","London","Female","35","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","London","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Outside London","Female","45","[c]","29320","22500"
"Leaver CS","2023","Declared disabled","Mixed","Outside London","Male","35","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","London","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","London","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","London","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Outside London","Female","75","[c]","31520","27450"
"Leaver CS","2023","Declared disabled","Undeclared","Outside London","Male","75","[c]","34240","29690"
"Leaver CS","2023","Declared disabled","Undeclared","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","London","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","London","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Outside London","Female","55","[c]","33510","28300"
"Leaver CS","2023","Declared disabled","Unknown","Outside London","Male","45","[c]","31740","33990"
"Leaver CS","2023","Declared disabled","Unknown","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","London","Female","315","[c]","42340","36180"
"Leaver CS","2023","Declared disabled","White","London","Male","240","[c]","47370","40330"
"Leaver CS","2023","Declared disabled","White","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Outside London","Female","2150","[c]","28730","27370"
"Leaver CS","2023","Declared disabled","White","Outside London","Male","1425","[c]","31080","27570"
"Leaver CS","2023","Declared disabled","White","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","London","Female","525","[c]","36820","32520"
"Leaver CS","2023","Declared non-disabled","Asian","London","Male","425","[c]","38650","32520"
"Leaver CS","2023","Declared non-disabled","Asian","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Outside London","Female","575","[c]","27840","26240"
"Leaver CS","2023","Declared non-disabled","Asian","Outside London","Male","535","[c]","30770","27570"
"Leaver CS","2023","Declared non-disabled","Asian","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","London","Female","535","[c]","34400","31060"
"Leaver CS","2023","Declared non-disabled","Black","London","Male","245","[c]","36870","32540"
"Leaver CS","2023","Declared non-disabled","Black","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Outside London","Female","360","[c]","29930","28020"
"Leaver CS","2023","Declared non-disabled","Black","Outside London","Male","275","[c]","31680","29290"
"Leaver CS","2023","Declared non-disabled","Black","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","London","Female","175","[c]","37670","32970"
"Leaver CS","2023","Declared non-disabled","Mixed","London","Male","105","[c]","41240","38150"
"Leaver CS","2023","Declared non-disabled","Mixed","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Outside London","Female","215","[c]","29370","27570"
"Leaver CS","2023","Declared non-disabled","Mixed","Outside London","Male","195","[c]","32760","28120"
"Leaver CS","2023","Declared non-disabled","Mixed","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","London","Female","60","[c]","39810","33570"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","London","Male","45","[c]","48120","38760"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Outside London","Female","60","[c]","27670","25630"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Outside London","Male","35","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Undeclared","London","Female","75","[c]","38250","32920"
"Leaver CS","2023","Declared non-disabled","Undeclared","London","Male","75","[c]","43460","40540"
"Leaver CS","2023","Declared non-disabled","Undeclared","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Undeclared","Outside London","Female","225","[c]","27810","25980"
"Leaver CS","2023","Declared non-disabled","Undeclared","Outside London","Male","270","[c]","33550","28120"
"Leaver CS","2023","Declared non-disabled","Undeclared","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Undeclared","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Undeclared","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Undeclared","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","London","Female","65","[c]","38540","32520"
"Leaver CS","2023","Declared non-disabled","Unknown","London","Male","45","[c]","57670","47760"
"Leaver CS","2023","Declared non-disabled","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Outside London","Female","330","[c]","29370","23190"
"Leaver CS","2023","Declared non-disabled","Unknown","Outside London","Male","285","[c]","31950","26450"
"Leaver CS","2023","Declared non-disabled","Unknown","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","White","London","Female","1730","[c]","46600","41280"
"Leaver CS","2023","Declared non-disabled","White","London","Male","1690","[c]","49270","43750"
"Leaver CS","2023","Declared non-disabled","White","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","White","Outside London","Female","9345","[c]","30350","27570"
"Leaver CS","2023","Declared non-disabled","White","Outside London","Male","7685","[c]","34370","28120"
"Leaver CS","2023","Declared non-disabled","White","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","White","Overseas","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","White","Overseas","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","White","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","White","Unknown","Female","35","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","White","Unknown","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","London","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","London","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Outside London","Female","35","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Outside London","Male","35","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","London","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","London","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","London","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","London","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","London","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","London","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Undeclared","London","Female","45","[c]","41720","37420"
"Leaver CS","2023","Undeclared","Undeclared","London","Male","80","[c]","46390","42010"
"Leaver CS","2023","Undeclared","Undeclared","Outside London","Female","145","[c]","31760","27610"
"Leaver CS","2023","Undeclared","Undeclared","Outside London","Male","290","[c]","35180","29860"
"Leaver CS","2023","Undeclared","Undeclared","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Undeclared","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","London","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Outside London","Female","45","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Outside London","Male","45","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","White","London","Female","100","[c]","43490","38910"
"Leaver CS","2023","Undeclared","White","London","Male","130","[c]","51760","45880"
"Leaver CS","2023","Undeclared","White","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","White","Outside London","Female","565","[c]","28670","26050"
"Leaver CS","2023","Undeclared","White","Outside London","Male","625","[c]","34120","28120"
"Leaver CS","2023","Undeclared","White","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","White","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","White","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","White","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","White","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","White","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","London","Female","95","[c]","35050","33420"
"Leaver CS","2023","Unknown","Asian","London","Male","70","[c]","41470","34410"
"Leaver CS","2023","Unknown","Asian","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","Outside London","Female","75","[c]","37960","30350"
"Leaver CS","2023","Unknown","Asian","Outside London","Male","95","[c]","33080","27500"
"Leaver CS","2023","Unknown","Asian","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","London","Female","75","[c]","35980","30340"
"Leaver CS","2023","Unknown","Black","London","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","Outside London","Female","35","[c]","36830","37590"
"Leaver CS","2023","Unknown","Black","Outside London","Male","35","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","London","Female","50","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","London","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","Outside London","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","London","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","London","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","London","Male","35","[c]","48340","43160"
"Leaver CS","2023","Unknown","Undeclared","Outside London","Female","35","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","Outside London","Male","110","[c]","36490","37060"
"Leaver CS","2023","Unknown","Undeclared","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","London","Female","1230","[c]","39450","32790"
"Leaver CS","2023","Unknown","Unknown","London","Male","1100","[c]","42840","35410"
"Leaver CS","2023","Unknown","Unknown","Outside London","Female","3000","[c]","28880","23880"
"Leaver CS","2023","Unknown","Unknown","Outside London","Male","3065","[c]","30730","26410"
"Leaver CS","2023","Unknown","Unknown","Overseas","Female","45","[c]","47300","45520"
"Leaver CS","2023","Unknown","Unknown","Overseas","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Unknown","Female","85","[c]","31230","28680"
"Leaver CS","2023","Unknown","Unknown","Unknown","Male","230","[c]","38360","33710"
"Leaver CS","2023","Unknown","White","London","Female","310","[c]","45890","40920"
"Leaver CS","2023","Unknown","White","London","Male","250","[c]","48750","43540"
"Leaver CS","2023","Unknown","White","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","White","Outside London","Female","975","[c]","33420","29340"
"Leaver CS","2023","Unknown","White","Outside London","Male","1110","[c]","36560","33630"
"Leaver CS","2023","Unknown","White","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","White","Overseas","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","White","Overseas","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","White","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","White","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","White","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
