"Status","Year","Ethnicity","Profession_of_post","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Mixed","Unknown","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Unknown","East of England","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Unknown","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Unknown","London","Heterosexual / straight","50","[c]","43550","38220"
"Leaver Dept.","2023","Mixed","Unknown","London","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Unknown","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Unknown","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Unknown","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Unknown","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Unknown","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Unknown","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Unknown","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Unknown","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Unknown","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Unknown","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Unknown","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Unknown","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Unknown","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Unknown","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Unknown","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Unknown","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Unknown","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Unknown","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Unknown","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Unknown","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Unknown","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Unknown","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Unknown","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Unknown","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Unknown","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Unknown","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Unknown","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Unknown","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Unknown","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Unknown","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Unknown","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Unknown","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Unknown","Yorkshire and The Humber","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Unknown","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Unknown","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Unknown","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Veterinarian","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Veterinarian","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Veterinarian","East of England","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Veterinarian","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Veterinarian","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Veterinarian","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Veterinarian","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Veterinarian","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Veterinarian","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Veterinarian","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Veterinarian","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Veterinarian","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Commercial","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Commercial","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Commercial","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Commercial","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Commercial","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Commercial","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Commercial","East of England","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Commercial","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Commercial","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Commercial","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Commercial","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Commercial","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Commercial","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Commercial","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Commercial","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Commercial","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Commercial","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Commercial","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Commercial","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Commercial","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Commercial","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Commercial","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Commercial","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Commercial","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Commercial","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Commercial","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Commercial","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Commercial","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Commercial","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Commercial","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Commercial","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Commercial","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Commercial","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Commercial","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Commercial","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Commercial","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Commercial","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Commercial","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Commercial","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Commercial","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Commercial","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Commercial","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Commercial","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Commercial","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Commercial","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Commercial","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Commercial","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Commercial","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Commercial","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Commercial","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Communications","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Communications","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Communications","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Communications","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Communications","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Communications","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Communications","East of England","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Communications","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Communications","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Communications","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Communications","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Communications","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Communications","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Communications","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Communications","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Communications","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Communications","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Communications","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Communications","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Communications","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Communications","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Communications","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Communications","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Communications","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Communications","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Communications","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Communications","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Communications","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Communications","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Communications","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Communications","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Communications","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Communications","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Communications","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Communications","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Communications","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Communications","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Communications","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Communications","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Communications","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Communications","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Communications","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Communications","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Communications","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Communications","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Communications","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Communications","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Communications","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Communications","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Communications","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Corporate Finance","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Corporate Finance","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Corporate Finance","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Corporate Finance","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Corporate Finance","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Corporate Finance","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Corporate Finance","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Corporate Finance","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Corporate Finance","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Corporate Finance","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Corporate Finance","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Corporate Finance","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Counter Fraud","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Counter Fraud","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Counter Fraud","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Counter Fraud","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Counter Fraud","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Counter Fraud","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Counter Fraud","East of England","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Counter Fraud","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Counter Fraud","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Counter Fraud","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Counter Fraud","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Counter Fraud","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Counter Fraud","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Counter Fraud","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Counter Fraud","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Counter Fraud","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Counter Fraud","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Counter Fraud","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Counter Fraud","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Counter Fraud","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Counter Fraud","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Counter Fraud","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Counter Fraud","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Counter Fraud","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Counter Fraud","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Counter Fraud","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Counter Fraud","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Counter Fraud","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Counter Fraud","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Counter Fraud","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Counter Fraud","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Counter Fraud","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Counter Fraud","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Counter Fraud","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Counter Fraud","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Counter Fraud","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Counter Fraud","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Counter Fraud","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Counter Fraud","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Counter Fraud","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Counter Fraud","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Counter Fraud","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Counter Fraud","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Counter Fraud","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Counter Fraud","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Counter Fraud","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Counter Fraud","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Counter Fraud","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Counter Fraud","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Counter Fraud","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Counter Fraud","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Counter Fraud","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Digital, Data and Technology","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Digital, Data and Technology","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Digital, Data and Technology","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Digital, Data and Technology","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Digital, Data and Technology","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Digital, Data and Technology","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Digital, Data and Technology","East of England","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Digital, Data and Technology","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Digital, Data and Technology","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Digital, Data and Technology","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Digital, Data and Technology","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Digital, Data and Technology","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Digital, Data and Technology","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Digital, Data and Technology","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Digital, Data and Technology","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Digital, Data and Technology","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Digital, Data and Technology","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Digital, Data and Technology","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Digital, Data and Technology","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Digital, Data and Technology","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Digital, Data and Technology","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Digital, Data and Technology","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
