"Status","Year","Disability","Parent_department","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Undeclared","Department for Environment, Food and Rural Affairs","EO","Undeclared","55","50","26630","25920"
"In post","2023","Undeclared","Department for Environment, Food and Rural Affairs","G6/G7","Heterosexual / straight","70","70","53830","53730"
"In post","2023","Undeclared","Department for Environment, Food and Rural Affairs","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Environment, Food and Rural Affairs","G6/G7","Undeclared","70","65","54590","54330"
"In post","2023","Undeclared","Department for Environment, Food and Rural Affairs","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Environment, Food and Rural Affairs","SCS level","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Undeclared","Department for Environment, Food and Rural Affairs","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Environment, Food and Rural Affairs","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Environment, Food and Rural Affairs","SEO/HEO","Heterosexual / straight","100","100","35050","37300"
"In post","2023","Undeclared","Department for Environment, Food and Rural Affairs","SEO/HEO","LGBO","15","10","[c]","[c]"
"In post","2023","Undeclared","Department for Environment, Food and Rural Affairs","SEO/HEO","Undeclared","125","115","35830","37300"
"In post","2023","Undeclared","Department for Environment, Food and Rural Affairs","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Environment, Food and Rural Affairs","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Environment, Food and Rural Affairs","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for International Trade","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for International Trade","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for International Trade","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for International Trade","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for International Trade","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for International Trade","G6/G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Undeclared","Department for International Trade","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for International Trade","G6/G7","Undeclared","20","20","[c]","[c]"
"In post","2023","Undeclared","Department for International Trade","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for International Trade","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for International Trade","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for International Trade","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for International Trade","SEO/HEO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Undeclared","Department for International Trade","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for International Trade","SEO/HEO","Undeclared","15","15","[c]","[c]"
"In post","2023","Undeclared","Department for International Trade","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Levelling Up, Housing and Communities","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Levelling Up, Housing and Communities","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Levelling Up, Housing and Communities","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Levelling Up, Housing and Communities","EO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Undeclared","Department for Levelling Up, Housing and Communities","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Levelling Up, Housing and Communities","EO","Undeclared","15","15","[c]","[c]"
"In post","2023","Undeclared","Department for Levelling Up, Housing and Communities","G6/G7","Heterosexual / straight","45","45","59510","56200"
"In post","2023","Undeclared","Department for Levelling Up, Housing and Communities","G6/G7","LGBO","5","5","[c]","[c]"
"In post","2023","Undeclared","Department for Levelling Up, Housing and Communities","G6/G7","Undeclared","45","40","59300","60050"
"In post","2023","Undeclared","Department for Levelling Up, Housing and Communities","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Levelling Up, Housing and Communities","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Levelling Up, Housing and Communities","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Levelling Up, Housing and Communities","SEO/HEO","Heterosexual / straight","45","45","37800","37540"
"In post","2023","Undeclared","Department for Levelling Up, Housing and Communities","SEO/HEO","LGBO","10","10","[c]","[c]"
"In post","2023","Undeclared","Department for Levelling Up, Housing and Communities","SEO/HEO","Undeclared","30","25","[c]","[c]"
"In post","2023","Undeclared","Department for Transport","AA/AO","Heterosexual / straight","170","150","23030","22500"
"In post","2023","Undeclared","Department for Transport","AA/AO","LGBO","20","20","[c]","[c]"
"In post","2023","Undeclared","Department for Transport","AA/AO","Undeclared","145","130","22240","22500"
"In post","2023","Undeclared","Department for Transport","EO","Heterosexual / straight","105","105","28330","27400"
"In post","2023","Undeclared","Department for Transport","EO","LGBO","15","15","[c]","[c]"
"In post","2023","Undeclared","Department for Transport","EO","Undeclared","130","120","28420","27450"
"In post","2023","Undeclared","Department for Transport","G6/G7","Heterosexual / straight","80","80","61500","57770"
"In post","2023","Undeclared","Department for Transport","G6/G7","LGBO","10","10","[c]","[c]"
"In post","2023","Undeclared","Department for Transport","G6/G7","Undeclared","65","60","63310","60430"
"In post","2023","Undeclared","Department for Transport","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Transport","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Transport","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Transport","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Transport","SEO/HEO","Heterosexual / straight","150","150","38210","38830"
"In post","2023","Undeclared","Department for Transport","SEO/HEO","LGBO","15","15","[c]","[c]"
"In post","2023","Undeclared","Department for Transport","SEO/HEO","Undeclared","160","155","40040","39820"
"In post","2023","Undeclared","Department for Transport","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Work and Pensions","AA/AO","Heterosexual / straight","645","570","22000","21690"
"In post","2023","Undeclared","Department for Work and Pensions","AA/AO","LGBO","50","45","21770","21690"
"In post","2023","Undeclared","Department for Work and Pensions","AA/AO","Undeclared","300","270","21970","21690"
"In post","2023","Undeclared","Department for Work and Pensions","AA/AO","Unknown","165","140","22010","21690"
"In post","2023","Undeclared","Department for Work and Pensions","EO","Heterosexual / straight","1090","995","28860","28120"
"In post","2023","Undeclared","Department for Work and Pensions","EO","LGBO","110","105","28740","28120"
"In post","2023","Undeclared","Department for Work and Pensions","EO","Undeclared","490","450","28780","28120"
"In post","2023","Undeclared","Department for Work and Pensions","EO","Unknown","270","240","28850","28120"
"In post","2023","Undeclared","Department for Work and Pensions","G6/G7","Heterosexual / straight","85","80","58310","55320"
"In post","2023","Undeclared","Department for Work and Pensions","G6/G7","LGBO","10","10","[c]","[c]"
"In post","2023","Undeclared","Department for Work and Pensions","G6/G7","Undeclared","90","85","62250","58600"
"In post","2023","Undeclared","Department for Work and Pensions","G6/G7","Unknown","15","10","[c]","[c]"
"In post","2023","Undeclared","Department for Work and Pensions","SCS level","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Undeclared","Department for Work and Pensions","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Work and Pensions","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Work and Pensions","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Work and Pensions","SEO/HEO","Heterosexual / straight","305","295","37400","34700"
"In post","2023","Undeclared","Department for Work and Pensions","SEO/HEO","LGBO","35","30","36500","34170"
"In post","2023","Undeclared","Department for Work and Pensions","SEO/HEO","Undeclared","200","190","39050","38470"
"In post","2023","Undeclared","Department for Work and Pensions","SEO/HEO","Unknown","60","55","37160","37370"
"In post","2023","Undeclared","Department of Health and Social Care","AA/AO","Heterosexual / straight","45","35","23490","23470"
"In post","2023","Undeclared","Department of Health and Social Care","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department of Health and Social Care","AA/AO","Undeclared","15","15","[c]","[c]"
"In post","2023","Undeclared","Department of Health and Social Care","AA/AO","Unknown","55","50","22730","22970"
"In post","2023","Undeclared","Department of Health and Social Care","EO","Heterosexual / straight","65","60","28280","28080"
"In post","2023","Undeclared","Department of Health and Social Care","EO","LGBO","5","5","[c]","[c]"
"In post","2023","Undeclared","Department of Health and Social Care","EO","Undeclared","15","15","[c]","[c]"
"In post","2023","Undeclared","Department of Health and Social Care","EO","Unknown","80","75","28870","28360"
"In post","2023","Undeclared","Department of Health and Social Care","G6/G7","Heterosexual / straight","195","190","59280","56500"
"In post","2023","Undeclared","Department of Health and Social Care","G6/G7","LGBO","10","10","[c]","[c]"
"In post","2023","Undeclared","Department of Health and Social Care","G6/G7","Undeclared","75","70","61110","57890"
"In post","2023","Undeclared","Department of Health and Social Care","G6/G7","Unknown","365","360","60230","56500"
"In post","2023","Undeclared","Department of Health and Social Care","SCS level","Heterosexual / straight","50","45","108710","110390"
"In post","2023","Undeclared","Department of Health and Social Care","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department of Health and Social Care","SCS level","Undeclared","15","15","[c]","[c]"
"In post","2023","Undeclared","Department of Health and Social Care","SCS level","Unknown","65","60","114230","115030"
"In post","2023","Undeclared","Department of Health and Social Care","SEO/HEO","Heterosexual / straight","175","165","38820","38930"
"In post","2023","Undeclared","Department of Health and Social Care","SEO/HEO","LGBO","15","15","[c]","[c]"
"In post","2023","Undeclared","Department of Health and Social Care","SEO/HEO","Undeclared","65","55","39400","41280"
"In post","2023","Undeclared","Department of Health and Social Care","SEO/HEO","Unknown","360","340","38560","38950"
"In post","2023","Undeclared","Estyn","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Estyn","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Estyn","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Estyn","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Estyn","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Estyn","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Estyn","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Estyn","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Estyn","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Estyn","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Estyn","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Food Standards Agency","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Food Standards Agency","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Food Standards Agency","EO","Heterosexual / straight","45","45","28560","28090"
"In post","2023","Undeclared","Food Standards Agency","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Food Standards Agency","EO","Undeclared","10","10","[c]","[c]"
"In post","2023","Undeclared","Food Standards Agency","EO","Unknown","5","5","[c]","[c]"
"In post","2023","Undeclared","Food Standards Agency","G6/G7","Heterosexual / straight","40","40","57520","56320"
"In post","2023","Undeclared","Food Standards Agency","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Food Standards Agency","G6/G7","Undeclared","15","15","[c]","[c]"
"In post","2023","Undeclared","Food Standards Agency","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Food Standards Agency","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Food Standards Agency","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Food Standards Agency","SEO/HEO","Heterosexual / straight","115","110","36630","38100"
"In post","2023","Undeclared","Food Standards Agency","SEO/HEO","LGBO","5","5","[c]","[c]"
"In post","2023","Undeclared","Food Standards Agency","SEO/HEO","Undeclared","35","35","37020","38100"
"In post","2023","Undeclared","Food Standards Agency","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Foreign, Commonwealth and Development Office","AA/AO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Undeclared","Foreign, Commonwealth and Development Office","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Foreign, Commonwealth and Development Office","AA/AO","Unknown","5","5","[c]","[c]"
"In post","2023","Undeclared","Foreign, Commonwealth and Development Office","EO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Undeclared","Foreign, Commonwealth and Development Office","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Foreign, Commonwealth and Development Office","EO","Undeclared","5","5","[c]","[c]"
"In post","2023","Undeclared","Foreign, Commonwealth and Development Office","EO","Unknown","10","10","[c]","[c]"
"In post","2023","Undeclared","Foreign, Commonwealth and Development Office","G6/G7","Heterosexual / straight","35","35","63900","64060"
"In post","2023","Undeclared","Foreign, Commonwealth and Development Office","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Foreign, Commonwealth and Development Office","G6/G7","Undeclared","10","10","[c]","[c]"
"In post","2023","Undeclared","Foreign, Commonwealth and Development Office","G6/G7","Unknown","55","55","62650","62710"
"In post","2023","Undeclared","Foreign, Commonwealth and Development Office","SCS level","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Undeclared","Foreign, Commonwealth and Development Office","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Foreign, Commonwealth and Development Office","SCS level","Unknown","15","15","[c]","[c]"
"In post","2023","Undeclared","Foreign, Commonwealth and Development Office","SEO/HEO","Heterosexual / straight","35","35","39590","38860"
"In post","2023","Undeclared","Foreign, Commonwealth and Development Office","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Foreign, Commonwealth and Development Office","SEO/HEO","Undeclared","15","15","[c]","[c]"
"In post","2023","Undeclared","Foreign, Commonwealth and Development Office","SEO/HEO","Unknown","50","50","39240","38550"
"In post","2023","Undeclared","Foreign, Commonwealth and Development Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Foreign, Commonwealth and Development Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","HM Land Registry","AA/AO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Undeclared","HM Land Registry","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","HM Land Registry","AA/AO","Undeclared","5","5","[c]","[c]"
"In post","2023","Undeclared","HM Land Registry","AA/AO","Unknown","5","5","[c]","[c]"
"In post","2023","Undeclared","HM Land Registry","EO","Heterosexual / straight","35","35","28570","28080"
"In post","2023","Undeclared","HM Land Registry","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","HM Land Registry","EO","Undeclared","55","50","28660","28080"
"In post","2023","Undeclared","HM Land Registry","EO","Unknown","10","10","[c]","[c]"
"In post","2023","Undeclared","HM Land Registry","G6/G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Undeclared","HM Land Registry","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","HM Land Registry","G6/G7","Undeclared","10","10","[c]","[c]"
"In post","2023","Undeclared","HM Land Registry","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","HM Land Registry","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","HM Land Registry","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","HM Land Registry","SEO/HEO","Heterosexual / straight","30","25","[c]","[c]"
"In post","2023","Undeclared","HM Land Registry","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","HM Land Registry","SEO/HEO","Undeclared","85","75","37630","34850"
"In post","2023","Undeclared","HM Land Registry","SEO/HEO","Unknown","15","15","[c]","[c]"
"In post","2023","Undeclared","HM Revenue and Customs","AA/AO","Heterosexual / straight","300","270","22760","22520"
"In post","2023","Undeclared","HM Revenue and Customs","AA/AO","LGBO","50","45","22620","22520"
"In post","2023","Undeclared","HM Revenue and Customs","AA/AO","Undeclared","345","295","22850","22520"
"In post","2023","Undeclared","HM Revenue and Customs","AA/AO","Unknown","85","70","23110","22520"
"In post","2023","Undeclared","HM Revenue and Customs","EO","Heterosexual / straight","270","250","28860","28130"
"In post","2023","Undeclared","HM Revenue and Customs","EO","LGBO","35","35","28470","27890"
"In post","2023","Undeclared","HM Revenue and Customs","EO","Undeclared","360","330","29360","28130"
"In post","2023","Undeclared","HM Revenue and Customs","EO","Unknown","75","65","29710","29730"
"In post","2023","Undeclared","HM Revenue and Customs","G6/G7","Heterosexual / straight","150","145","62370","57970"
"In post","2023","Undeclared","HM Revenue and Customs","G6/G7","LGBO","15","15","[c]","[c]"
"In post","2023","Undeclared","HM Revenue and Customs","G6/G7","Undeclared","335","320","63300","59290"
"In post","2023","Undeclared","HM Revenue and Customs","G6/G7","Unknown","40","40","65290","63990"
"In post","2023","Undeclared","HM Revenue and Customs","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","HM Revenue and Customs","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","HM Revenue and Customs","SCS level","Undeclared","20","20","[c]","[c]"
"In post","2023","Undeclared","HM Revenue and Customs","SEO/HEO","Heterosexual / straight","400","385","38070","35000"
"In post","2023","Undeclared","HM Revenue and Customs","SEO/HEO","LGBO","60","60","36950","35000"
"In post","2023","Undeclared","HM Revenue and Customs","SEO/HEO","Undeclared","830","790","38950","36990"
"In post","2023","Undeclared","HM Revenue and Customs","SEO/HEO","Unknown","75","70","40320","39520"
"In post","2023","Undeclared","HM Treasury","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","HM Treasury","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","HM Treasury","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","HM Treasury","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","HM Treasury","EO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Undeclared","HM Treasury","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","HM Treasury","EO","Undeclared","10","10","[c]","[c]"
"In post","2023","Undeclared","HM Treasury","G6/G7","Heterosexual / straight","90","90","57950","55180"
"In post","2023","Undeclared","HM Treasury","G6/G7","LGBO","10","10","[c]","[c]"
"In post","2023","Undeclared","HM Treasury","G6/G7","Undeclared","60","60","58300","55120"
"In post","2023","Undeclared","HM Treasury","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","HM Treasury","SCS level","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Undeclared","HM Treasury","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","HM Treasury","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","HM Treasury","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","HM Treasury","SEO/HEO","Heterosexual / straight","65","65","35580","33720"
"In post","2023","Undeclared","HM Treasury","SEO/HEO","LGBO","10","10","[c]","[c]"
"In post","2023","Undeclared","HM Treasury","SEO/HEO","Undeclared","55","50","35510","33820"
"In post","2023","Undeclared","HM Treasury","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Home Office","AA/AO","Heterosexual / straight","105","90","23260","22400"
"In post","2023","Undeclared","Home Office","AA/AO","LGBO","5","5","[c]","[c]"
"In post","2023","Undeclared","Home Office","AA/AO","Undeclared","105","90","23480","22400"
"In post","2023","Undeclared","Home Office","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Home Office","EO","Heterosexual / straight","200","180","28090","27650"
"In post","2023","Undeclared","Home Office","EO","LGBO","15","15","[c]","[c]"
"In post","2023","Undeclared","Home Office","EO","Undeclared","385","340","28070","27650"
"In post","2023","Undeclared","Home Office","EO","Unknown","5","5","[c]","[c]"
"In post","2023","Undeclared","Home Office","G6/G7","Heterosexual / straight","55","55","61600","59510"
"In post","2023","Undeclared","Home Office","G6/G7","LGBO","5","5","[c]","[c]"
"In post","2023","Undeclared","Home Office","G6/G7","Undeclared","115","115","63020","60300"
"In post","2023","Undeclared","Home Office","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Home Office","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Home Office","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Home Office","SCS level","Undeclared","5","5","[c]","[c]"
"In post","2023","Undeclared","Home Office","SEO/HEO","Heterosexual / straight","170","165","37200","36180"
"In post","2023","Undeclared","Home Office","SEO/HEO","LGBO","10","10","[c]","[c]"
"In post","2023","Undeclared","Home Office","SEO/HEO","Undeclared","360","345","37420","36180"
"In post","2023","Undeclared","Home Office","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Home Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Home Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Home Office","Unknown","Undeclared","10","10","[c]","[c]"
"In post","2023","Undeclared","Ministry of Defence","AA/AO","Heterosexual / straight","545","515","23850","22220"
"In post","2023","Undeclared","Ministry of Defence","AA/AO","LGBO","20","20","[c]","[c]"
"In post","2023","Undeclared","Ministry of Defence","AA/AO","Undeclared","405","390","25420","22220"
"In post","2023","Undeclared","Ministry of Defence","AA/AO","Unknown","45","40","25030","22220"
"In post","2023","Undeclared","Ministry of Defence","EO","Heterosexual / straight","255","250","29480","27470"
"In post","2023","Undeclared","Ministry of Defence","EO","LGBO","10","10","[c]","[c]"
"In post","2023","Undeclared","Ministry of Defence","EO","Undeclared","330","315","30770","28710"
"In post","2023","Undeclared","Ministry of Defence","EO","Unknown","20","15","[c]","[c]"
"In post","2023","Undeclared","Ministry of Defence","G6/G7","Heterosexual / straight","155","150","60770","58620"
"In post","2023","Undeclared","Ministry of Defence","G6/G7","LGBO","10","10","[c]","[c]"
"In post","2023","Undeclared","Ministry of Defence","G6/G7","Undeclared","200","195","60340","57330"
"In post","2023","Undeclared","Ministry of Defence","G6/G7","Unknown","20","20","[c]","[c]"
"In post","2023","Undeclared","Ministry of Defence","SCS level","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Undeclared","Ministry of Defence","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Ministry of Defence","SCS level","Undeclared","10","10","[c]","[c]"
"In post","2023","Undeclared","Ministry of Defence","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Ministry of Defence","SEO/HEO","Heterosexual / straight","600","575","39660","38790"
"In post","2023","Undeclared","Ministry of Defence","SEO/HEO","LGBO","25","25","[c]","[c]"
"In post","2023","Undeclared","Ministry of Defence","SEO/HEO","Undeclared","675","655","39350","38790"
"In post","2023","Undeclared","Ministry of Defence","SEO/HEO","Unknown","50","50","41400","41200"
"In post","2023","Undeclared","Ministry of Defence","Unknown","Heterosexual / straight","55","55","45950","42620"
"In post","2023","Undeclared","Ministry of Defence","Unknown","LGBO","5","5","[c]","[c]"
"In post","2023","Undeclared","Ministry of Defence","Unknown","Undeclared","55","50","47720","47100"
"In post","2023","Undeclared","Ministry of Defence","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Ministry of Justice","AA/AO","Heterosexual / straight","1755","1560","27410","25340"
"In post","2023","Undeclared","Ministry of Justice","AA/AO","LGBO","140","135","27510","25740"
"In post","2023","Undeclared","Ministry of Justice","AA/AO","Undeclared","935","850","27400","25480"
"In post","2023","Undeclared","Ministry of Justice","AA/AO","Unknown","1015","850","29560","32920"
"In post","2023","Undeclared","Ministry of Justice","EO","Heterosexual / straight","685","640","32390","34170"
"In post","2023","Undeclared","Ministry of Justice","EO","LGBO","50","45","32480","34170"
"In post","2023","Undeclared","Ministry of Justice","EO","Undeclared","410","390","32570","34170"
"In post","2023","Undeclared","Ministry of Justice","EO","Unknown","325","300","34260","35710"
"In post","2023","Undeclared","Ministry of Justice","G6/G7","Heterosexual / straight","115","115","64810","63190"
"In post","2023","Undeclared","Ministry of Justice","G6/G7","LGBO","15","15","[c]","[c]"
"In post","2023","Undeclared","Ministry of Justice","G6/G7","Undeclared","105","105","62850","61530"
"In post","2023","Undeclared","Ministry of Justice","G6/G7","Unknown","20","20","[c]","[c]"
"In post","2023","Undeclared","Ministry of Justice","SCS level","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Undeclared","Ministry of Justice","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Ministry of Justice","SCS level","Undeclared","10","10","[c]","[c]"
"In post","2023","Undeclared","Ministry of Justice","SEO/HEO","Heterosexual / straight","745","710","41850","40660"
"In post","2023","Undeclared","Ministry of Justice","SEO/HEO","LGBO","60","55","39850","39670"
"In post","2023","Undeclared","Ministry of Justice","SEO/HEO","Undeclared","455","430","41150","40660"
"In post","2023","Undeclared","Ministry of Justice","SEO/HEO","Unknown","210","205","42800","40660"
"In post","2023","Undeclared","Ministry of Justice","Unknown","Heterosexual / straight","520","480","30840","29050"
"In post","2023","Undeclared","Ministry of Justice","Unknown","LGBO","60","60","28890","26840"
"In post","2023","Undeclared","Ministry of Justice","Unknown","Undeclared","270","250","33640","33130"
"In post","2023","Undeclared","Ministry of Justice","Unknown","Unknown","10","5","[c]","[c]"
"In post","2023","Undeclared","National Crime Agency","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","National Crime Agency","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","National Crime Agency","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","National Crime Agency","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","National Crime Agency","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","National Crime Agency","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","National Crime Agency","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","National Crime Agency","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","National Crime Agency","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","National Crime Agency","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
