"Status","Year","Age","Disability","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","65+","Declared non-disabled","Internal Audit","5","5","[c]","[c]"
"In post","2023","65+","Declared non-disabled","Legal","170","125","50060","55990"
"In post","2023","65+","Declared non-disabled","No function","6260","4740","29730","27190"
"In post","2023","65+","Declared non-disabled","Project Delivery","255","205","49070","43400"
"In post","2023","65+","Declared non-disabled","Property","250","215","36450","34300"
"In post","2023","65+","Declared non-disabled","Security","225","200","28820","23500"
"In post","2023","65+","Declared non-disabled","Unknown","390","310","43300","38690"
"In post","2023","65+","Undeclared","Analysis","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","Commercial","5","5","[c]","[c]"
"In post","2023","65+","Undeclared","Communications","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","Counter Fraud","30","20","[c]","[c]"
"In post","2023","65+","Undeclared","Debt","10","5","[c]","[c]"
"In post","2023","65+","Undeclared","Digital, Data & Technology","35","30","36570","34450"
"In post","2023","65+","Undeclared","Finance","20","15","[c]","[c]"
"In post","2023","65+","Undeclared","Grants Management","10","10","[c]","[c]"
"In post","2023","65+","Undeclared","Human Resources","30","25","[c]","[c]"
"In post","2023","65+","Undeclared","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","Legal","5","5","[c]","[c]"
"In post","2023","65+","Undeclared","No function","705","530","32520","27850"
"In post","2023","65+","Undeclared","Project Delivery","25","20","[c]","[c]"
"In post","2023","65+","Undeclared","Property","35","30","34760","29910"
"In post","2023","65+","Undeclared","Security","35","30","33490","27500"
"In post","2023","65+","Undeclared","Unknown","10","10","[c]","[c]"
"In post","2023","65+","Unknown","Analysis","15","10","[c]","[c]"
"In post","2023","65+","Unknown","Commercial","15","10","[c]","[c]"
"In post","2023","65+","Unknown","Communications","5","5","[c]","[c]"
"In post","2023","65+","Unknown","Counter Fraud","55","35","36770","34370"
"In post","2023","65+","Unknown","Debt","30","25","24640","22520"
"In post","2023","65+","Unknown","Digital, Data & Technology","70","60","41180","38170"
"In post","2023","65+","Unknown","Finance","40","35","35540","30740"
"In post","2023","65+","Unknown","Grants Management","15","10","[c]","[c]"
"In post","2023","65+","Unknown","Human Resources","30","25","36930","34420"
"In post","2023","65+","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Legal","55","40","49810","56190"
"In post","2023","65+","Unknown","No function","1035","780","32100","26920"
"In post","2023","65+","Unknown","Project Delivery","70","55","50450","48080"
"In post","2023","65+","Unknown","Property","70","60","28660","24080"
"In post","2023","65+","Unknown","Security","40","35","31550","27500"
"In post","2023","65+","Unknown","Unknown","150","130","41530","35360"
"In post","2023","Unknown","Declared disabled","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","Human Resources","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","No function","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","Security","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","Human Resources","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","No function","10","10","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","Security","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","No function","10","10","[c]","[c]"
"In post","2023","Unknown","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","Debt","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","Grants Management","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","Debt","5","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","Grants Management","5","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","No function","35","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Debt","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","No function","75","[c]","21840","21780"
"Leaver CS","2023","16-19","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Analysis","25","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Commercial","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Communications","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Counter Fraud","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Debt","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Digital, Data & Technology","45","[c]","31000","29080"
"Leaver CS","2023","20-29","Declared disabled","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Grants Management","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Human Resources","25","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Legal","25","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","No function","525","[c]","27200","25990"
"Leaver CS","2023","20-29","Declared disabled","Project Delivery","25","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Security","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared non-disabled","Analysis","220","[c]","30510","26870"
"Leaver CS","2023","20-29","Declared non-disabled","Commercial","75","[c]","33120","33000"
"Leaver CS","2023","20-29","Declared non-disabled","Communications","70","[c]","34420","33210"
"Leaver CS","2023","20-29","Declared non-disabled","Counter Fraud","90","[c]","28060","28120"
"Leaver CS","2023","20-29","Declared non-disabled","Debt","120","[c]","21910","21690"
"Leaver CS","2023","20-29","Declared non-disabled","Digital, Data & Technology","255","[c]","32940","31580"
"Leaver CS","2023","20-29","Declared non-disabled","Finance","100","[c]","31230","28530"
"Leaver CS","2023","20-29","Declared non-disabled","Grants Management","45","[c]","22260","22150"
"Leaver CS","2023","20-29","Declared non-disabled","Human Resources","110","[c]","28750","26050"
"Leaver CS","2023","20-29","Declared non-disabled","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared non-disabled","Legal","120","[c]","29110","26900"
"Leaver CS","2023","20-29","Declared non-disabled","No function","4250","[c]","28280","27570"
"Leaver CS","2023","20-29","Declared non-disabled","Project Delivery","195","[c]","31930","31950"
"Leaver CS","2023","20-29","Declared non-disabled","Property","65","[c]","30230","27690"
"Leaver CS","2023","20-29","Declared non-disabled","Security","80","[c]","27020","27240"
"Leaver CS","2023","20-29","Declared non-disabled","Unknown","210","[c]","29470","26950"
"Leaver CS","2023","20-29","Undeclared","Analysis","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Debt","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Digital, Data & Technology","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Human Resources","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","No function","270","[c]","28580","27570"
"Leaver CS","2023","20-29","Undeclared","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Property","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Analysis","230","[c]","27950","27930"
"Leaver CS","2023","20-29","Unknown","Commercial","60","[c]","35760","30130"
"Leaver CS","2023","20-29","Unknown","Communications","55","[c]","32530","32000"
"Leaver CS","2023","20-29","Unknown","Counter Fraud","30","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Debt","90","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Digital, Data & Technology","185","[c]","34440","32500"
"Leaver CS","2023","20-29","Unknown","Finance","65","[c]","31490","30270"
"Leaver CS","2023","20-29","Unknown","Human Resources","65","[c]","26040","22860"
"Leaver CS","2023","20-29","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Legal","60","[c]","28830","26900"
"Leaver CS","2023","20-29","Unknown","No function","2730","[c]","27230","24710"
"Leaver CS","2023","20-29","Unknown","Project Delivery","90","[c]","31200","30650"
"Leaver CS","2023","20-29","Unknown","Property","55","[c]","28130","26030"
"Leaver CS","2023","20-29","Unknown","Security","85","[c]","27800","27500"
"Leaver CS","2023","20-29","Unknown","Unknown","515","[c]","27410","27840"
"Leaver CS","2023","30-39","Declared disabled","Analysis","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared disabled","Commercial","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared disabled","Communications","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared disabled","Counter Fraud","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared disabled","Debt","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared disabled","Digital, Data & Technology","50","[c]","45720","41230"
"Leaver CS","2023","30-39","Declared disabled","Finance","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared disabled","Grants Management","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared disabled","Human Resources","35","[c]","40760","32960"
"Leaver CS","2023","30-39","Declared disabled","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared disabled","Legal","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared disabled","No function","520","[c]","31360","27820"
"Leaver CS","2023","30-39","Declared disabled","Project Delivery","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared disabled","Property","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared disabled","Security","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared disabled","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared non-disabled","Analysis","85","[c]","46290","43370"
"Leaver CS","2023","30-39","Declared non-disabled","Commercial","75","[c]","44390","41930"
"Leaver CS","2023","30-39","Declared non-disabled","Communications","95","[c]","44530","42000"
"Leaver CS","2023","30-39","Declared non-disabled","Counter Fraud","65","[c]","33490","29710"
"Leaver CS","2023","30-39","Declared non-disabled","Debt","60","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared non-disabled","Digital, Data & Technology","355","[c]","45460","43010"
"Leaver CS","2023","30-39","Declared non-disabled","Finance","95","[c]","43610","41080"
"Leaver CS","2023","30-39","Declared non-disabled","Grants Management","30","[c]","23710","22150"
"Leaver CS","2023","30-39","Declared non-disabled","Human Resources","155","[c]","35440","31180"
"Leaver CS","2023","30-39","Declared non-disabled","Internal Audit","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared non-disabled","Legal","120","[c]","49860","52060"
"Leaver CS","2023","30-39","Declared non-disabled","No function","3500","[c]","33510","29290"
"Leaver CS","2023","30-39","Declared non-disabled","Project Delivery","205","[c]","42790","40970"
"Leaver CS","2023","30-39","Declared non-disabled","Property","55","[c]","36360","34160"
"Leaver CS","2023","30-39","Declared non-disabled","Security","80","[c]","34620","32700"
"Leaver CS","2023","30-39","Declared non-disabled","Unknown","220","[c]","39810","36050"
"Leaver CS","2023","30-39","Undeclared","Analysis","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","Communications","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","Debt","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","Digital, Data & Technology","25","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","Finance","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","Grants Management","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","Human Resources","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","Legal","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","No function","295","[c]","34200","29290"
"Leaver CS","2023","30-39","Undeclared","Project Delivery","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","Property","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","Security","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Analysis","75","[c]","43520","40040"
"Leaver CS","2023","30-39","Unknown","Commercial","65","[c]","50950","42830"
"Leaver CS","2023","30-39","Unknown","Communications","30","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Counter Fraud","40","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Debt","55","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Digital, Data & Technology","215","[c]","45350","43160"
"Leaver CS","2023","30-39","Unknown","Finance","50","[c]","40690","38890"
"Leaver CS","2023","30-39","Unknown","Grants Management","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Human Resources","70","[c]","33850","31880"
"Leaver CS","2023","30-39","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Legal","60","[c]","47460","51650"
"Leaver CS","2023","30-39","Unknown","No function","1655","[c]","34060","29750"
"Leaver CS","2023","30-39","Unknown","Project Delivery","65","[c]","43600","41200"
"Leaver CS","2023","30-39","Unknown","Property","40","[c]","35880","31290"
"Leaver CS","2023","30-39","Unknown","Security","50","[c]","29440","27500"
"Leaver CS","2023","30-39","Unknown","Unknown","380","[c]","38560","34730"
"Leaver CS","2023","40-49","Declared disabled","Analysis","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Commercial","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Communications","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Counter Fraud","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Debt","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Digital, Data & Technology","30","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Finance","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Grants Management","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Human Resources","25","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Legal","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","No function","510","[c]","31050","27570"
"Leaver CS","2023","40-49","Declared disabled","Project Delivery","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Property","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Security","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Analysis","30","[c]","55150","48050"
"Leaver CS","2023","40-49","Declared non-disabled","Commercial","45","[c]","52400","47770"
"Leaver CS","2023","40-49","Declared non-disabled","Communications","60","[c]","59190","55390"
"Leaver CS","2023","40-49","Declared non-disabled","Counter Fraud","50","[c]","32230","28120"
"Leaver CS","2023","40-49","Declared non-disabled","Debt","50","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Digital, Data & Technology","250","[c]","52300","48540"
"Leaver CS","2023","40-49","Declared non-disabled","Finance","65","[c]","51550","49060"
"Leaver CS","2023","40-49","Declared non-disabled","Grants Management","30","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Human Resources","135","[c]","39870","33630"
"Leaver CS","2023","40-49","Declared non-disabled","Internal Audit","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Legal","115","[c]","55990","55970"
"Leaver CS","2023","40-49","Declared non-disabled","No function","2545","[c]","34100","28120"
"Leaver CS","2023","40-49","Declared non-disabled","Project Delivery","140","[c]","51430","47960"
"Leaver CS","2023","40-49","Declared non-disabled","Property","50","[c]","39780","38760"
"Leaver CS","2023","40-49","Declared non-disabled","Security","50","[c]","31580","27500"
"Leaver CS","2023","40-49","Declared non-disabled","Unknown","140","[c]","52500","44930"
"Leaver CS","2023","40-49","Undeclared","Analysis","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Commercial","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Counter Fraud","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Debt","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Digital, Data & Technology","25","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Finance","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Grants Management","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Human Resources","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Legal","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","No function","230","[c]","38820","32050"
"Leaver CS","2023","40-49","Undeclared","Project Delivery","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Security","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Analysis","35","[c]","48650","49260"
"Leaver CS","2023","40-49","Unknown","Commercial","75","[c]","71770","66270"
"Leaver CS","2023","40-49","Unknown","Communications","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Counter Fraud","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Debt","40","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Digital, Data & Technology","115","[c]","51250","51770"
"Leaver CS","2023","40-49","Unknown","Finance","30","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Grants Management","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Human Resources","45","[c]","44520","41160"
"Leaver CS","2023","40-49","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Legal","35","[c]","49250","53930"
"Leaver CS","2023","40-49","Unknown","No function","960","[c]","37310","29660"
"Leaver CS","2023","40-49","Unknown","Project Delivery","50","[c]","47230","45750"
"Leaver CS","2023","40-49","Unknown","Property","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Security","30","[c]","35480","39070"
"Leaver CS","2023","40-49","Unknown","Unknown","245","[c]","40780","36330"
"Leaver CS","2023","50-59","Declared disabled","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Commercial","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Counter Fraud","30","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Debt","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Digital, Data & Technology","30","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Finance","25","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Grants Management","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Human Resources","45","[c]","42010","34140"
"Leaver CS","2023","50-59","Declared disabled","Internal Audit","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Legal","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","No function","855","[c]","30680","27570"
"Leaver CS","2023","50-59","Declared disabled","Project Delivery","30","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Property","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","Security","30","[c]","35010","34320"
"Leaver CS","2023","50-59","Declared disabled","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared non-disabled","Analysis","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared non-disabled","Commercial","50","[c]","64790","46580"
"Leaver CS","2023","50-59","Declared non-disabled","Communications","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared non-disabled","Counter Fraud","125","[c]","28880","27570"
"Leaver CS","2023","50-59","Declared non-disabled","Debt","85","[c]","22860","21690"
"Leaver CS","2023","50-59","Declared non-disabled","Digital, Data & Technology","230","[c]","48650","45970"
"Leaver CS","2023","50-59","Declared non-disabled","Finance","105","[c]","46430","41800"
"Leaver CS","2023","50-59","Declared non-disabled","Grants Management","25","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared non-disabled","Human Resources","185","[c]","38560","33450"
"Leaver CS","2023","50-59","Declared non-disabled","Internal Audit","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared non-disabled","Legal","110","[c]","50110","54070"
"Leaver CS","2023","50-59","Declared non-disabled","No function","3185","[c]","33280","27570"
"Leaver CS","2023","50-59","Declared non-disabled","Project Delivery","150","[c]","51140","44160"
"Leaver CS","2023","50-59","Declared non-disabled","Property","75","[c]","40150","34300"
"Leaver CS","2023","50-59","Declared non-disabled","Security","135","[c]","37690","36120"
"Leaver CS","2023","50-59","Declared non-disabled","Unknown","175","[c]","49820","47470"
"Leaver CS","2023","50-59","Undeclared","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Counter Fraud","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Debt","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Digital, Data & Technology","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Finance","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Human Resources","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Legal","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","No function","425","[c]","33870","27570"
"Leaver CS","2023","50-59","Undeclared","Project Delivery","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Property","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Security","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Undeclared","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Analysis","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Commercial","40","[c]","67510","68000"
"Leaver CS","2023","50-59","Unknown","Communications","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Counter Fraud","25","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Debt","30","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Digital, Data & Technology","70","[c]","52050","51970"
"Leaver CS","2023","50-59","Unknown","Finance","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Grants Management","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Human Resources","75","[c]","41520","36920"
"Leaver CS","2023","50-59","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Legal","25","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","No function","1070","[c]","35150","28070"
"Leaver CS","2023","50-59","Unknown","Project Delivery","40","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Property","30","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Security","55","[c]","32420","27500"
