"Status","Year","Parent_department","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Scottish Government","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Government","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Government","Overseas","Female","10","10","[c]","[c]"
"In post","2023","Scottish Government","Overseas","Male","10","10","[c]","[c]"
"In post","2023","Scottish Government","Scotland","Female","15090","14135","38840","33520"
"In post","2023","Scottish Government","Scotland","Male","12495","12085","39790","37060"
"In post","2023","The National Archives","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","The National Archives","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","The National Archives","London","Female","315","295","36930","34900"
"In post","2023","The National Archives","London","Male","270","260","38010","35080"
"In post","2023","The National Archives","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","The National Archives","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","The National Archives","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","The National Archives","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","The National Archives","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","The National Archives","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","UK Export Finance","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","UK Export Finance","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","UK Export Finance","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2023","UK Export Finance","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2023","UK Export Finance","London","Female","225","215","50920","43720"
"In post","2023","UK Export Finance","London","Male","275","275","58030","54000"
"In post","2023","UK Export Finance","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","UK Export Finance","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","UK Export Finance","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","UK Export Finance","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","UK Export Finance","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2023","UK Export Finance","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2023","UK Export Finance","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","UK Export Finance","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","UK Export Finance","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","UK Export Finance","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","UK Export Finance","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2023","UK Export Finance","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2023","UK Export Finance","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","UK Export Finance","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","UK Export Finance","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2023","UK Export Finance","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","East Midlands (England)","Female","10","10","[c]","[c]"
"In post","2023","UK Statistics Authority","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","East of England","Female","5","5","[c]","[c]"
"In post","2023","UK Statistics Authority","East of England","Male","5","5","[c]","[c]"
"In post","2023","UK Statistics Authority","London","Female","160","160","47960","41800"
"In post","2023","UK Statistics Authority","London","Male","150","145","49060","42370"
"In post","2023","UK Statistics Authority","London","Unknown","5","5","[c]","[c]"
"In post","2023","UK Statistics Authority","North East (England)","Female","75","70","34720","31560"
"In post","2023","UK Statistics Authority","North East (England)","Male","65","65","34690","31560"
"In post","2023","UK Statistics Authority","North West (England)","Female","20","20","[c]","[c]"
"In post","2023","UK Statistics Authority","North West (England)","Male","15","15","[c]","[c]"
"In post","2023","UK Statistics Authority","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Scotland","Female","15","15","[c]","[c]"
"In post","2023","UK Statistics Authority","Scotland","Male","15","15","[c]","[c]"
"In post","2023","UK Statistics Authority","South East (England)","Female","1430","1160","31380","27070"
"In post","2023","UK Statistics Authority","South East (England)","Male","1095","910","31370","25100"
"In post","2023","UK Statistics Authority","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","South West (England)","Female","15","10","[c]","[c]"
"In post","2023","UK Statistics Authority","South West (England)","Male","5","5","[c]","[c]"
"In post","2023","UK Statistics Authority","Wales","Female","1700","1575","35770","31660"
"In post","2023","UK Statistics Authority","Wales","Male","1300","1275","39580","37760"
"In post","2023","UK Statistics Authority","Wales","Unknown","5","5","[c]","[c]"
"In post","2023","UK Statistics Authority","West Midlands (England)","Female","10","10","[c]","[c]"
"In post","2023","UK Statistics Authority","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Yorkshire and The Humber","Female","10","10","[c]","[c]"
"In post","2023","UK Statistics Authority","Yorkshire and The Humber","Male","5","5","[c]","[c]"
"In post","2023","UK Supreme Court","London","Female","30","30","39180","31620"
"In post","2023","UK Supreme Court","London","Male","25","25","[c]","[c]"
"In post","2023","Water Services Regulation Authority","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2023","Water Services Regulation Authority","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2023","Water Services Regulation Authority","London","Female","35","35","64490","63000"
"In post","2023","Water Services Regulation Authority","London","Male","40","40","65820","67520"
"In post","2023","Water Services Regulation Authority","West Midlands (England)","Female","95","90","50840","43700"
"In post","2023","Water Services Regulation Authority","West Midlands (England)","Male","90","90","54660","52140"
"In post","2023","Welsh Government","London","Female","10","10","[c]","[c]"
"In post","2023","Welsh Government","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government","Overseas","Female","5","5","[c]","[c]"
"In post","2023","Welsh Government","Overseas","Male","5","5","[c]","[c]"
"In post","2023","Welsh Government","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government","Wales","Female","3590","3330","42560","39690"
"In post","2023","Welsh Government","Wales","Male","2425","2355","45360","39690"
"In post","2023","Welsh Government","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","East Midlands (England)","Female","35","[c]","39690","36880"
"Leaver CS","2023","Attorney General's Departments","East Midlands (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","East of England","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","East of England","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","London","Female","240","[c]","44740","43000"
"Leaver CS","2023","Attorney General's Departments","London","Male","195","[c]","51350","52020"
"Leaver CS","2023","Attorney General's Departments","North East (England)","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","North East (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","North West (England)","Female","35","[c]","38010","32520"
"Leaver CS","2023","Attorney General's Departments","North West (England)","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","South East (England)","Female","35","[c]","36100","30560"
"Leaver CS","2023","Attorney General's Departments","South East (England)","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","South West (England)","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","South West (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Wales","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Wales","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","West Midlands (England)","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","West Midlands (England)","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Yorkshire and The Humber","Female","40","[c]","38310","30510"
"Leaver CS","2023","Attorney General's Departments","Yorkshire and The Humber","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","East of England","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","East of England","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","London","Female","365","[c]","49260","41870"
"Leaver CS","2023","Cabinet Office","London","Male","335","[c]","55540","54700"
"Leaver CS","2023","Cabinet Office","North East (England)","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","North East (England)","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","North West (England)","Female","50","[c]","36110","34320"
"Leaver CS","2023","Cabinet Office","North West (England)","Male","30","[c]","43560","40230"
"Leaver CS","2023","Cabinet Office","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Scotland","Female","30","[c]","41460","38460"
"Leaver CS","2023","Cabinet Office","Scotland","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","South East (England)","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","South East (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","South West (England)","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","South West (England)","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Unknown","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Unknown","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Wales","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Wales","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","West Midlands (England)","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","West Midlands (England)","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office","Yorkshire and The Humber","Female","40","[c]","38410","34320"
"Leaver CS","2023","Cabinet Office","Yorkshire and The Humber","Male","35","[c]","44220","35390"
"Leaver CS","2023","Chancellor's other departments","London","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","London","Male","30","[c]","57750","38280"
"Leaver CS","2023","Chancellor's other departments","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Chancellor's other departments","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","North West (England)","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","North West (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","London","Female","55","[c]","48630","45190"
"Leaver CS","2023","Competition and Markets Authority","London","Male","60","[c]","61540","55130"
"Leaver CS","2023","Competition and Markets Authority","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","East of England","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","East of England","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","London","Female","285","[c]","46680","40220"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","London","Male","285","[c]","49280","48220"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","North East (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","North East (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","North West (England)","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","North West (England)","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Scotland","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Scotland","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","South East (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","South East (England)","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","South West (England)","Female","70","[c]","34510","35230"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","South West (England)","Male","100","[c]","38230","35310"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Wales","Female","90","[c]","32360","27520"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Wales","Male","105","[c]","37780","34530"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport","London","Female","135","[c]","43970","38020"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport","London","Male","105","[c]","46650","51730"
"Leaver CS","2023","Department for Education","East Midlands (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","East Midlands (England)","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","London","Female","110","[c]","44800","41560"
"Leaver CS","2023","Department for Education","London","Male","60","[c]","50970","46240"
"Leaver CS","2023","Department for Education","North East (England)","Female","30","[c]","37610","31620"
"Leaver CS","2023","Department for Education","North East (England)","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","North West (England)","Female","40","[c]","40530","37590"
"Leaver CS","2023","Department for Education","North West (England)","Male","50","[c]","41540","37590"
"Leaver CS","2023","Department for Education","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","South West (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","South West (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education","West Midlands (England)","Female","55","[c]","40290","37790"
"Leaver CS","2023","Department for Education","West Midlands (England)","Male","45","[c]","45580","39640"
"Leaver CS","2023","Department for Education","Yorkshire and The Humber","Female","40","[c]","38830","37590"
"Leaver CS","2023","Department for Education","Yorkshire and The Humber","Male","40","[c]","44570","42380"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","East Midlands (England)","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","East Midlands (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","East of England","Female","35","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","East of England","Male","45","[c]","32720","29750"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","London","Female","160","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","London","Male","140","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","North East (England)","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","North East (England)","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","North West (England)","Female","85","[c]","25350","22150"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","North West (England)","Male","55","[c]","25220","22150"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Scotland","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","South East (England)","Female","75","[c]","31670","27960"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","South East (England)","Male","50","[c]","34810","30320"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","South West (England)","Female","110","[c]","25080","22150"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","South West (England)","Male","80","[c]","29610","25920"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Wales","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Wales","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","West Midlands (England)","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","West Midlands (England)","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Female","65","[c]","24530","23530"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Male","50","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","London","Female","95","[c]","44660","41550"
"Leaver CS","2023","Department for International Trade","London","Male","120","[c]","40090","38160"
"Leaver CS","2023","Department for International Trade","North East (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","North East (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","Overseas","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","West Midlands (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","East of England","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","East of England","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","London","Female","100","[c]","47210","40750"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","London","Male","115","[c]","44220","38300"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","North East (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","North West (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","North West (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","South West (England)","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","South West (England)","Male","40","[c]","36650","33450"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","Wales","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","West Midlands (England)","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","West Midlands (England)","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","East Midlands (England)","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","East Midlands (England)","Male","50","[c]","30030","27490"
"Leaver CS","2023","Department for Transport","East of England","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","East of England","Male","40","[c]","27620","26780"
"Leaver CS","2023","Department for Transport","London","Female","100","[c]","46930","43530"
"Leaver CS","2023","Department for Transport","London","Male","155","[c]","45220","42470"
"Leaver CS","2023","Department for Transport","North East (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","North East (England)","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","North West (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","North West (England)","Male","45","[c]","30080","27330"
"Leaver CS","2023","Department for Transport","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Scotland","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Scotland","Male","55","[c]","28370","26830"
"Leaver CS","2023","Department for Transport","South East (England)","Female","65","[c]","30790","26960"
"Leaver CS","2023","Department for Transport","South East (England)","Male","125","[c]","37200","28760"
"Leaver CS","2023","Department for Transport","South West (England)","Female","30","[c]","32910","27420"
"Leaver CS","2023","Department for Transport","South West (England)","Male","50","[c]","32330","27490"
"Leaver CS","2023","Department for Transport","Wales","Female","370","[c]","23880","22500"
"Leaver CS","2023","Department for Transport","Wales","Male","255","[c]","27510","22500"
"Leaver CS","2023","Department for Transport","West Midlands (England)","Female","50","[c]","26200","22500"
"Leaver CS","2023","Department for Transport","West Midlands (England)","Male","80","[c]","27180","26780"
"Leaver CS","2023","Department for Transport","Yorkshire and The Humber","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Yorkshire and The Humber","Male","60","[c]","29460","27400"
"Leaver CS","2023","Department for Work and Pensions","East Midlands (England)","Female","295","[c]","27270","27570"
"Leaver CS","2023","Department for Work and Pensions","East Midlands (England)","Male","170","[c]","28380","27570"
"Leaver CS","2023","Department for Work and Pensions","East of England","Female","315","[c]","28850","29290"
"Leaver CS","2023","Department for Work and Pensions","East of England","Male","185","[c]","29170","28120"
"Leaver CS","2023","Department for Work and Pensions","London","Female","675","[c]","32540","31060"
"Leaver CS","2023","Department for Work and Pensions","London","Male","415","[c]","34920","31060"
"Leaver CS","2023","Department for Work and Pensions","North East (England)","Female","440","[c]","26180","21690"
"Leaver CS","2023","Department for Work and Pensions","North East (England)","Male","285","[c]","31370","27570"
"Leaver CS","2023","Department for Work and Pensions","North West (England)","Female","870","[c]","26920","27320"
"Leaver CS","2023","Department for Work and Pensions","North West (England)","Male","555","[c]","30790","27570"
"Leaver CS","2023","Department for Work and Pensions","Scotland","Female","530","[c]","25130","21690"
"Leaver CS","2023","Department for Work and Pensions","Scotland","Male","265","[c]","25890","21690"
"Leaver CS","2023","Department for Work and Pensions","South East (England)","Female","530","[c]","27030","27570"
