"Status","Year","Age","Disability","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","60-64","Undeclared","Outside London","Unknown","355","265","34720","32920"
"In post","2023","60-64","Undeclared","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Overseas","Undeclared","5","5","[c]","[c]"
"In post","2023","60-64","Undeclared","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","London","Heterosexual / straight","220","200","50420","43140"
"In post","2023","60-64","Unknown","London","LGBO","10","10","[c]","[c]"
"In post","2023","60-64","Unknown","London","Undeclared","60","55","55850","46790"
"In post","2023","60-64","Unknown","London","Unknown","495","450","43330","35750"
"In post","2023","60-64","Unknown","Outside London","Heterosexual / straight","1235","1030","34010","29730"
"In post","2023","60-64","Unknown","Outside London","LGBO","25","20","[c]","[c]"
"In post","2023","60-64","Unknown","Outside London","Undeclared","170","140","35910","31280"
"In post","2023","60-64","Unknown","Outside London","Unknown","2865","2395","31380","27400"
"In post","2023","60-64","Unknown","Overseas","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","60-64","Unknown","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Overseas","Unknown","10","10","[c]","[c]"
"In post","2023","60-64","Unknown","Unknown","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","60-64","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Unknown","Unknown","145","145","45570","41200"
"In post","2023","65+","Declared disabled","London","Heterosexual / straight","315","260","36320","31570"
"In post","2023","65+","Declared disabled","London","LGBO","10","5","[c]","[c]"
"In post","2023","65+","Declared disabled","London","Undeclared","55","45","34940","32520"
"In post","2023","65+","Declared disabled","London","Unknown","40","30","35330","32520"
"In post","2023","65+","Declared disabled","Outside London","Heterosexual / straight","1380","1020","29400","27810"
"In post","2023","65+","Declared disabled","Outside London","LGBO","40","30","31160","28120"
"In post","2023","65+","Declared disabled","Outside London","Undeclared","220","165","27620","26880"
"In post","2023","65+","Declared disabled","Outside London","Unknown","155","110","26960","24890"
"In post","2023","65+","Declared disabled","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared non-disabled","London","Heterosexual / straight","1300","1085","38740","32230"
"In post","2023","65+","Declared non-disabled","London","LGBO","45","35","38750","32520"
"In post","2023","65+","Declared non-disabled","London","Undeclared","220","175","37620","31810"
"In post","2023","65+","Declared non-disabled","London","Unknown","210","175","35390","32520"
"In post","2023","65+","Declared non-disabled","Outside London","Heterosexual / straight","5445","4190","30910","27810"
"In post","2023","65+","Declared non-disabled","Outside London","LGBO","105","85","28820","28120"
"In post","2023","65+","Declared non-disabled","Outside London","Undeclared","720","520","30430","27450"
"In post","2023","65+","Declared non-disabled","Outside London","Unknown","900","625","30290","28120"
"In post","2023","65+","Declared non-disabled","Overseas","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","65+","Declared non-disabled","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared non-disabled","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared non-disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared non-disabled","Unknown","Heterosexual / straight","20","15","[c]","[c]"
"In post","2023","65+","Declared non-disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared non-disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","London","Heterosexual / straight","85","70","36540","30640"
"In post","2023","65+","Undeclared","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","London","Undeclared","70","55","43210","35500"
"In post","2023","65+","Undeclared","London","Unknown","55","45","42870","32690"
"In post","2023","65+","Undeclared","Outside London","Heterosexual / straight","330","255","30540","26730"
"In post","2023","65+","Undeclared","Outside London","LGBO","10","5","[c]","[c]"
"In post","2023","65+","Undeclared","Outside London","Undeclared","285","220","33880","29570"
"In post","2023","65+","Undeclared","Outside London","Unknown","125","85","30800","27810"
"In post","2023","65+","Undeclared","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","London","Heterosexual / straight","90","75","48250","36000"
"In post","2023","65+","Unknown","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","London","Undeclared","20","20","[c]","[c]"
"In post","2023","65+","Unknown","London","Unknown","205","165","43570","34630"
"In post","2023","65+","Unknown","Outside London","Heterosexual / straight","375","295","32210","27740"
"In post","2023","65+","Unknown","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Outside London","Undeclared","60","50","37190","34300"
"In post","2023","65+","Unknown","Outside London","Unknown","895","670","31120","26850"
"In post","2023","65+","Unknown","Overseas","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","65+","Unknown","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Unknown","Unknown","30","25","[c]","[c]"
"In post","2023","Unknown","Declared disabled","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","Outside London","Heterosexual / straight","15","10","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Undeclared","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Undeclared","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Undeclared","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Undeclared","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Undeclared","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Undeclared","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","London","Unknown","10","10","[c]","[c]"
"In post","2023","Unknown","Unknown","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Outside London","Unknown","5","5","[c]","[c]"
"In post","2023","Unknown","Unknown","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","Outside London","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Outside London","Unknown","80","[c]","21250","21780"
"Leaver CS","2023","16-19","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","London","Heterosexual / straight","130","[c]","32700","31430"
"Leaver CS","2023","20-29","Declared disabled","London","LGBO","50","[c]","33040","32520"
"Leaver CS","2023","20-29","Declared disabled","London","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Outside London","Heterosexual / straight","305","[c]","25300","24610"
"Leaver CS","2023","20-29","Declared disabled","Outside London","LGBO","160","[c]","26130","24100"
"Leaver CS","2023","20-29","Declared disabled","Outside London","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Outside London","Unknown","55","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared non-disabled","London","Heterosexual / straight","1325","[c]","33800","32320"
"Leaver CS","2023","20-29","Declared non-disabled","London","LGBO","180","[c]","36500","33570"
"Leaver CS","2023","20-29","Declared non-disabled","London","Undeclared","100","[c]","34640","32980"
"Leaver CS","2023","20-29","Declared non-disabled","London","Unknown","80","[c]","36490","37660"
"Leaver CS","2023","20-29","Declared non-disabled","Outside London","Heterosexual / straight","3120","[c]","26310","25340"
"Leaver CS","2023","20-29","Declared non-disabled","Outside London","LGBO","415","[c]","26430","24840"
"Leaver CS","2023","20-29","Declared non-disabled","Outside London","Undeclared","185","[c]","25990","25120"
"Leaver CS","2023","20-29","Declared non-disabled","Outside London","Unknown","585","[c]","26250","24920"
"Leaver CS","2023","20-29","Declared non-disabled","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared non-disabled","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared non-disabled","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared non-disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared non-disabled","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared non-disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared non-disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","London","Heterosexual / straight","65","[c]","35890","33330"
"Leaver CS","2023","20-29","Undeclared","London","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","London","Undeclared","50","[c]","32900","31060"
"Leaver CS","2023","20-29","Undeclared","London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Outside London","Heterosexual / straight","90","[c]","24520","22510"
"Leaver CS","2023","20-29","Undeclared","Outside London","LGBO","35","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Outside London","Undeclared","65","[c]","25460","23150"
"Leaver CS","2023","20-29","Undeclared","Outside London","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","London","Heterosexual / straight","270","[c]","33310","32440"
"Leaver CS","2023","20-29","Unknown","London","LGBO","45","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","London","Undeclared","85","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","London","Unknown","990","[c]","32100","29820"
"Leaver CS","2023","20-29","Unknown","Outside London","Heterosexual / straight","345","[c]","27040","25170"
"Leaver CS","2023","20-29","Unknown","Outside London","LGBO","55","[c]","27240","24890"
"Leaver CS","2023","20-29","Unknown","Outside London","Undeclared","50","[c]","29580","26400"
"Leaver CS","2023","20-29","Unknown","Outside London","Unknown","2385","[c]","25440","22500"
"Leaver CS","2023","20-29","Unknown","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Unknown","Unknown","80","[c]","27480","28980"
"Leaver CS","2023","30-39","Declared disabled","London","Heterosexual / straight","110","[c]","46240","44870"
"Leaver CS","2023","30-39","Declared disabled","London","LGBO","50","[c]","46700","42940"
"Leaver CS","2023","30-39","Declared disabled","London","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared disabled","London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared disabled","Outside London","Heterosexual / straight","360","[c]","29120","27570"
"Leaver CS","2023","30-39","Declared disabled","Outside London","LGBO","90","[c]","28010","27570"
"Leaver CS","2023","30-39","Declared disabled","Outside London","Undeclared","35","[c]","29940","28120"
"Leaver CS","2023","30-39","Declared disabled","Outside London","Unknown","55","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared disabled","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared disabled","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared disabled","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared non-disabled","London","Heterosexual / straight","1200","[c]","45160","42710"
"Leaver CS","2023","30-39","Declared non-disabled","London","LGBO","130","[c]","47090","47740"
"Leaver CS","2023","30-39","Declared non-disabled","London","Undeclared","90","[c]","44790","41950"
"Leaver CS","2023","30-39","Declared non-disabled","London","Unknown","105","[c]","49050","45190"
"Leaver CS","2023","30-39","Declared non-disabled","Outside London","Heterosexual / straight","2740","[c]","32440","28120"
"Leaver CS","2023","30-39","Declared non-disabled","Outside London","LGBO","255","[c]","32650","29100"
"Leaver CS","2023","30-39","Declared non-disabled","Outside London","Undeclared","175","[c]","31000","28120"
"Leaver CS","2023","30-39","Declared non-disabled","Outside London","Unknown","505","[c]","29980","26220"
"Leaver CS","2023","30-39","Declared non-disabled","Overseas","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared non-disabled","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared non-disabled","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared non-disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared non-disabled","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared non-disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared non-disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","London","Heterosexual / straight","60","[c]","41620","36180"
"Leaver CS","2023","30-39","Undeclared","London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","London","Undeclared","50","[c]","46440","42010"
"Leaver CS","2023","30-39","Undeclared","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","Outside London","Heterosexual / straight","145","[c]","31200","28120"
"Leaver CS","2023","30-39","Undeclared","Outside London","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","Outside London","Undeclared","85","[c]","32770","29270"
"Leaver CS","2023","30-39","Undeclared","Outside London","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","London","Heterosexual / straight","180","[c]","45150","41250"
"Leaver CS","2023","30-39","Unknown","London","LGBO","35","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","London","Undeclared","70","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","London","Unknown","535","[c]","45840","42570"
"Leaver CS","2023","30-39","Unknown","Outside London","Heterosexual / straight","325","[c]","34700","32080"
"Leaver CS","2023","30-39","Unknown","Outside London","LGBO","35","[c]","35270","31050"
"Leaver CS","2023","30-39","Unknown","Outside London","Undeclared","35","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Outside London","Unknown","1550","[c]","33080","28490"
"Leaver CS","2023","30-39","Unknown","Overseas","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Overseas","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Unknown","Unknown","60","[c]","37110","34580"
"Leaver CS","2023","40-49","Declared disabled","London","Heterosexual / straight","95","[c]","45970","39150"
"Leaver CS","2023","40-49","Declared disabled","London","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Outside London","Heterosexual / straight","405","[c]","31490","27570"
"Leaver CS","2023","40-49","Declared disabled","Outside London","LGBO","40","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Outside London","Undeclared","45","[c]","30570","25880"
"Leaver CS","2023","40-49","Declared disabled","Outside London","Unknown","70","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","London","Heterosexual / straight","725","[c]","52090","50500"
"Leaver CS","2023","40-49","Declared non-disabled","London","LGBO","40","[c]","59380","60500"
"Leaver CS","2023","40-49","Declared non-disabled","London","Undeclared","80","[c]","51210","50380"
"Leaver CS","2023","40-49","Declared non-disabled","London","Unknown","70","[c]","50970","46270"
"Leaver CS","2023","40-49","Declared non-disabled","Outside London","Heterosexual / straight","2105","[c]","34360","28120"
"Leaver CS","2023","40-49","Declared non-disabled","Outside London","LGBO","110","[c]","36570","28120"
"Leaver CS","2023","40-49","Declared non-disabled","Outside London","Undeclared","160","[c]","34860","28590"
