"Status","Year","Age","Disability","Ethnicity","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Unknown","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Unknown","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Unknown","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","White","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","White","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","White","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","White","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","White","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","Asian","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","Asian","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","Asian","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","Black","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","Black","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","Black","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","Mixed","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","Mixed","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","Mixed","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","Other ethnicity","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","Other ethnicity","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","Undeclared","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","Undeclared","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","Undeclared","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","White","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","White","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","White","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","Asian","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","Asian","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","Asian","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","Black","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","Black","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","Black","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","Mixed","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","Mixed","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","Mixed","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","Other ethnicity","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","Other ethnicity","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","Undeclared","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","Undeclared","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","Undeclared","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","Unknown","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","White","AA/AO","30","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","White","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","White","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","Asian","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","Asian","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","Asian","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","Black","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","Black","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","Black","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","Mixed","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","Mixed","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","Mixed","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","Other ethnicity","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","Other ethnicity","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","White","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","White","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","White","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Asian","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Asian","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Asian","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Black","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Black","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Black","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Mixed","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Mixed","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Mixed","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Other ethnicity","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Other ethnicity","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Undeclared","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Unknown","AA/AO","80","[c]","21810","21780"
"Leaver CS","2023","16-19","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","White","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","White","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","White","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Asian","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Asian","EO","25","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Asian","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Asian","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Asian","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Black","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Black","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Black","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Black","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Black","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Mixed","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Mixed","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Mixed","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Mixed","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Mixed","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Mixed","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Other ethnicity","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Other ethnicity","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Other ethnicity","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Other ethnicity","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Undeclared","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Undeclared","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Undeclared","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Undeclared","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Undeclared","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Unknown","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Unknown","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","White","AA/AO","280","[c]","21960","21690"
"Leaver CS","2023","20-29","Declared disabled","White","EO","140","[c]","27320","27570"
"Leaver CS","2023","20-29","Declared disabled","White","G6/G7","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","White","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","White","SEO/HEO","105","[c]","35080","33830"
"Leaver CS","2023","20-29","Declared disabled","White","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared non-disabled","Asian","AA/AO","340","[c]","22260","21780"
"Leaver CS","2023","20-29","Declared non-disabled","Asian","EO","250","[c]","28550","28120"
"Leaver CS","2023","20-29","Declared non-disabled","Asian","G6/G7","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared non-disabled","Asian","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared non-disabled","Asian","SEO/HEO","150","[c]","36160","35620"
"Leaver CS","2023","20-29","Declared non-disabled","Asian","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared non-disabled","Black","AA/AO","120","[c]","23250","23720"
"Leaver CS","2023","20-29","Declared non-disabled","Black","EO","145","[c]","29140","29290"
"Leaver CS","2023","20-29","Declared non-disabled","Black","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared non-disabled","Black","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared non-disabled","Black","SEO/HEO","60","[c]","35640","34900"
"Leaver CS","2023","20-29","Declared non-disabled","Black","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared non-disabled","Mixed","AA/AO","115","[c]","22170","21690"
"Leaver CS","2023","20-29","Declared non-disabled","Mixed","EO","80","[c]","28220","27960"
"Leaver CS","2023","20-29","Declared non-disabled","Mixed","G6/G7","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared non-disabled","Mixed","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared non-disabled","Mixed","SEO/HEO","65","[c]","35310","34020"
"Leaver CS","2023","20-29","Declared non-disabled","Mixed","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared non-disabled","Other ethnicity","AA/AO","30","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared non-disabled","Other ethnicity","EO","25","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared non-disabled","Other ethnicity","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared non-disabled","Other ethnicity","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared non-disabled","Other ethnicity","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared non-disabled","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared non-disabled","Undeclared","AA/AO","35","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared non-disabled","Undeclared","EO","25","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared non-disabled","Undeclared","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared non-disabled","Undeclared","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared non-disabled","Undeclared","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared non-disabled","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared non-disabled","Unknown","AA/AO","65","[c]","22260","22080"
"Leaver CS","2023","20-29","Declared non-disabled","Unknown","EO","25","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared non-disabled","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared non-disabled","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared non-disabled","Unknown","SEO/HEO","30","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared non-disabled","White","AA/AO","2120","[c]","22290","21690"
"Leaver CS","2023","20-29","Declared non-disabled","White","EO","890","[c]","27810","27570"
"Leaver CS","2023","20-29","Declared non-disabled","White","G6/G7","165","[c]","54900","54130"
"Leaver CS","2023","20-29","Declared non-disabled","White","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared non-disabled","White","SEO/HEO","865","[c]","35950","34550"
"Leaver CS","2023","20-29","Declared non-disabled","White","Unknown","250","[c]","28340","31370"
"Leaver CS","2023","20-29","Undeclared","Asian","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Asian","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Asian","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Asian","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Asian","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Black","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Black","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Black","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Black","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Black","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Mixed","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Mixed","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Mixed","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Mixed","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Mixed","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Other ethnicity","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Other ethnicity","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Other ethnicity","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Other ethnicity","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Undeclared","AA/AO","35","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Undeclared","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Undeclared","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Undeclared","SEO/HEO","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Unknown","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","White","AA/AO","90","[c]","21880","21690"
"Leaver CS","2023","20-29","Undeclared","White","EO","40","[c]","27860","27750"
"Leaver CS","2023","20-29","Undeclared","White","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","White","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","White","SEO/HEO","40","[c]","35470","34550"
"Leaver CS","2023","20-29","Undeclared","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Asian","AA/AO","55","[c]","22000","22400"
"Leaver CS","2023","20-29","Unknown","Asian","EO","25","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Asian","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Asian","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Asian","SEO/HEO","45","[c]","36090","34260"
"Leaver CS","2023","20-29","Unknown","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Black","AA/AO","25","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Black","EO","25","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Black","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Black","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Black","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Mixed","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Mixed","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Mixed","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Mixed","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Mixed","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Other ethnicity","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Other ethnicity","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Other ethnicity","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Other ethnicity","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Other ethnicity","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Undeclared","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Undeclared","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Undeclared","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Undeclared","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Unknown","AA/AO","1845","[c]","22540","21840"
"Leaver CS","2023","20-29","Unknown","Unknown","EO","580","[c]","27480","27680"
"Leaver CS","2023","20-29","Unknown","Unknown","G6/G7","90","[c]","56670","54860"
"Leaver CS","2023","20-29","Unknown","Unknown","SEO/HEO","615","[c]","34740","33790"
"Leaver CS","2023","20-29","Unknown","Unknown","Unknown","230","[c]","27170","28980"
"Leaver CS","2023","20-29","Unknown","White","AA/AO","250","[c]","22610","22400"
"Leaver CS","2023","20-29","Unknown","White","EO","155","[c]","28990","27840"
"Leaver CS","2023","20-29","Unknown","White","G6/G7","30","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","White","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","White","SEO/HEO","215","[c]","35480","34850"
"Leaver CS","2023","20-29","Unknown","White","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared disabled","Asian","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared disabled","Asian","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared disabled","Asian","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared disabled","Asian","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared disabled","Asian","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared disabled","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared disabled","Black","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared disabled","Black","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared disabled","Black","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared disabled","Black","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared disabled","Black","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared disabled","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared disabled","Mixed","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared disabled","Mixed","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared disabled","Mixed","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared disabled","Mixed","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared disabled","Mixed","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared disabled","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared disabled","Other ethnicity","AA/AO","[c]","[c]","[c]","[c]"
