"Status","Year","Parent_department","Region_ITL1","Region_ITL2","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Home Office","East Midlands (England)","Lincolnshire","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Home Office","East Midlands (England)","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","East Midlands (England)","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","East of England","Bedfordshire and Hertfordshire","Heterosexual / straight","215","195","30780","27580"
"In post","2023","Home Office","East of England","Bedfordshire and Hertfordshire","LGBO","5","5","[c]","[c]"
"In post","2023","Home Office","East of England","Bedfordshire and Hertfordshire","Undeclared","30","25","[c]","[c]"
"In post","2023","Home Office","East of England","Bedfordshire and Hertfordshire","Unknown","75","70","28200","25880"
"In post","2023","Home Office","East of England","East Anglia","Heterosexual / straight","625","560","27370","25880"
"In post","2023","Home Office","East of England","East Anglia","LGBO","20","20","[c]","[c]"
"In post","2023","Home Office","East of England","East Anglia","Undeclared","100","85","27830","26180"
"In post","2023","Home Office","East of England","East Anglia","Unknown","180","170","24890","22400"
"In post","2023","Home Office","East of England","Essex","Heterosexual / straight","590","545","29080","26530"
"In post","2023","Home Office","East of England","Essex","LGBO","25","25","[c]","[c]"
"In post","2023","Home Office","East of England","Essex","Undeclared","100","90","29980","27650"
"In post","2023","Home Office","East of England","Essex","Unknown","170","160","25770","25750"
"In post","2023","Home Office","London","Inner London - East","Heterosexual / straight","385","345","35520","30200"
"In post","2023","Home Office","London","Inner London - East","LGBO","10","10","[c]","[c]"
"In post","2023","Home Office","London","Inner London - East","Undeclared","55","50","34930","30200"
"In post","2023","Home Office","London","Inner London - East","Unknown","135","130","32540","29750"
"In post","2023","Home Office","London","Inner London - West","Heterosexual / straight","2845","2760","51180","44470"
"In post","2023","Home Office","London","Inner London - West","LGBO","210","210","51800","46570"
"In post","2023","Home Office","London","Inner London - West","Undeclared","370","360","50220","44480"
"In post","2023","Home Office","London","Inner London - West","Unknown","1015","1005","44130","43000"
"In post","2023","Home Office","London","Outer London - East and North East","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Home Office","London","Outer London - East and North East","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","London","Outer London - East and North East","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","London","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","London","Outer London - South","Heterosexual / straight","4165","3950","40520","36180"
"In post","2023","Home Office","London","Outer London - South","LGBO","160","155","44340","37720"
"In post","2023","Home Office","London","Outer London - South","Undeclared","575","545","40960","36190"
"In post","2023","Home Office","London","Outer London - South","Unknown","1295","1275","36060","29890"
"In post","2023","Home Office","London","Outer London - West and North West","Heterosexual / straight","2195","2005","33700","30200"
"In post","2023","Home Office","London","Outer London - West and North West","LGBO","45","45","31190","29960"
"In post","2023","Home Office","London","Outer London - West and North West","Undeclared","405","360","34640","31230"
"In post","2023","Home Office","London","Outer London - West and North West","Unknown","715","695","30300","29750"
"In post","2023","Home Office","North East (England)","Northumberland, and Tyne and Wear","Heterosexual / straight","295","280","30680","27260"
"In post","2023","Home Office","North East (England)","Northumberland, and Tyne and Wear","LGBO","25","25","[c]","[c]"
"In post","2023","Home Office","North East (England)","Northumberland, and Tyne and Wear","Undeclared","30","30","31080","27650"
"In post","2023","Home Office","North East (England)","Northumberland, and Tyne and Wear","Unknown","210","205","27450","25880"
"In post","2023","Home Office","North East (England)","Tees Valley and Durham","Heterosexual / straight","835","715","26500","22400"
"In post","2023","Home Office","North East (England)","Tees Valley and Durham","LGBO","40","40","25720","22400"
"In post","2023","Home Office","North East (England)","Tees Valley and Durham","Undeclared","90","85","26100","25880"
"In post","2023","Home Office","North East (England)","Tees Valley and Durham","Unknown","250","230","24380","22400"
"In post","2023","Home Office","North West (England)","Cheshire","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Home Office","North West (England)","Cheshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","North West (England)","Cheshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","North West (England)","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","North West (England)","Cumbria","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","North West (England)","Cumbria","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","North West (England)","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","North West (England)","Greater Manchester","Heterosexual / straight","1250","1195","33850","32000"
"In post","2023","Home Office","North West (England)","Greater Manchester","LGBO","110","105","31820","27650"
"In post","2023","Home Office","North West (England)","Greater Manchester","Undeclared","155","150","33540","32000"
"In post","2023","Home Office","North West (England)","Greater Manchester","Unknown","580","570","31520","25880"
"In post","2023","Home Office","North West (England)","Lancashire","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Home Office","North West (England)","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","North West (England)","Lancashire","Unknown","5","5","[c]","[c]"
"In post","2023","Home Office","North West (England)","Merseyside","Heterosexual / straight","4595","4275","29110","25880"
"In post","2023","Home Office","North West (England)","Merseyside","LGBO","220","210","28730","25880"
"In post","2023","Home Office","North West (England)","Merseyside","Undeclared","425","385","28440","25880"
"In post","2023","Home Office","North West (England)","Merseyside","Unknown","1890","1800","24600","22400"
"In post","2023","Home Office","Northern Ireland","Northern Ireland","Heterosexual / straight","445","415","27600","25880"
"In post","2023","Home Office","Northern Ireland","Northern Ireland","LGBO","20","20","[c]","[c]"
"In post","2023","Home Office","Northern Ireland","Northern Ireland","Undeclared","40","35","27280","26080"
"In post","2023","Home Office","Northern Ireland","Northern Ireland","Unknown","265","250","25590","25750"
"In post","2023","Home Office","Overseas","Overseas","Heterosexual / straight","105","105","[c]","[c]"
"In post","2023","Home Office","Overseas","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Overseas","Overseas","Undeclared","25","25","[c]","[c]"
"In post","2023","Home Office","Overseas","Overseas","Unknown","20","20","[c]","[c]"
"In post","2023","Home Office","Scotland","Eastern Scotland","Heterosexual / straight","125","120","29810","26710"
"In post","2023","Home Office","Scotland","Eastern Scotland","LGBO","5","5","[c]","[c]"
"In post","2023","Home Office","Scotland","Eastern Scotland","Undeclared","25","25","[c]","[c]"
"In post","2023","Home Office","Scotland","Eastern Scotland","Unknown","55","50","30460","25880"
"In post","2023","Home Office","Scotland","Highlands and Islands","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Home Office","Scotland","Highlands and Islands","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Scotland","Highlands and Islands","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Scotland","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Scotland","North Eastern Scotland","Heterosexual / straight","25","20","[c]","[c]"
"In post","2023","Home Office","Scotland","North Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Scotland","North Eastern Scotland","Undeclared","5","5","[c]","[c]"
"In post","2023","Home Office","Scotland","North Eastern Scotland","Unknown","5","5","[c]","[c]"
"In post","2023","Home Office","Scotland","Southern Scotland","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Home Office","Scotland","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Scotland","Southern Scotland","Undeclared","10","5","[c]","[c]"
"In post","2023","Home Office","Scotland","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Scotland","West Central Scotland","Heterosexual / straight","680","645","29570","26180"
"In post","2023","Home Office","Scotland","West Central Scotland","LGBO","50","50","28990","25880"
"In post","2023","Home Office","Scotland","West Central Scotland","Undeclared","70","65","30970","27650"
"In post","2023","Home Office","Scotland","West Central Scotland","Unknown","450","430","25140","22400"
"In post","2023","Home Office","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","60","55","32840","29820"
"In post","2023","Home Office","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","5","5","[c]","[c]"
"In post","2023","Home Office","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Unknown","15","15","[c]","[c]"
"In post","2023","Home Office","South East (England)","Hampshire and Isle of Wight","Heterosexual / straight","390","375","32110","27650"
"In post","2023","Home Office","South East (England)","Hampshire and Isle of Wight","LGBO","15","15","[c]","[c]"
"In post","2023","Home Office","South East (England)","Hampshire and Isle of Wight","Undeclared","95","90","33950","32000"
"In post","2023","Home Office","South East (England)","Hampshire and Isle of Wight","Unknown","125","125","29230","25880"
"In post","2023","Home Office","South East (England)","Kent","Heterosexual / straight","1860","1720","29170","26380"
"In post","2023","Home Office","South East (England)","Kent","LGBO","80","75","28710","26290"
"In post","2023","Home Office","South East (England)","Kent","Undeclared","350","315","29780","27650"
"In post","2023","Home Office","South East (England)","Kent","Unknown","735","715","25460","25750"
"In post","2023","Home Office","South East (England)","Surrey, East and West Sussex","Heterosexual / straight","535","470","30340","27710"
"In post","2023","Home Office","South East (England)","Surrey, East and West Sussex","LGBO","25","25","[c]","[c]"
"In post","2023","Home Office","South East (England)","Surrey, East and West Sussex","Undeclared","140","125","31070","28730"
"In post","2023","Home Office","South East (England)","Surrey, East and West Sussex","Unknown","175","155","28320","26880"
"In post","2023","Home Office","South West (England)","Cornwall and Isles of Scilly","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Home Office","South West (England)","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","South West (England)","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","South West (England)","Devon","Heterosexual / straight","85","75","33490","27650"
"In post","2023","Home Office","South West (England)","Devon","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","South West (England)","Devon","Undeclared","20","15","[c]","[c]"
"In post","2023","Home Office","South West (England)","Devon","Unknown","25","20","[c]","[c]"
"In post","2023","Home Office","South West (England)","Dorset and Somerset","Heterosexual / straight","60","55","30460","27650"
"In post","2023","Home Office","South West (England)","Dorset and Somerset","LGBO","5","5","[c]","[c]"
"In post","2023","Home Office","South West (England)","Dorset and Somerset","Undeclared","15","15","[c]","[c]"
"In post","2023","Home Office","South West (England)","Dorset and Somerset","Unknown","15","15","[c]","[c]"
"In post","2023","Home Office","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","170","160","31150","26780"
"In post","2023","Home Office","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","15","15","[c]","[c]"
"In post","2023","Home Office","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","30","25","[c]","[c]"
"In post","2023","Home Office","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","75","75","27800","25750"
"In post","2023","Home Office","Unknown","Unknown","Heterosexual / straight","110","100","29700","27190"
"In post","2023","Home Office","Unknown","Unknown","LGBO","10","10","[c]","[c]"
"In post","2023","Home Office","Unknown","Unknown","Undeclared","35","30","29030","27650"
"In post","2023","Home Office","Unknown","Unknown","Unknown","55","45","28640","25750"
"In post","2023","Home Office","Wales","East Wales","Heterosexual / straight","470","435","30790","26380"
"In post","2023","Home Office","Wales","East Wales","LGBO","35","35","31670","26780"
"In post","2023","Home Office","Wales","East Wales","Undeclared","35","35","29960","27650"
"In post","2023","Home Office","Wales","East Wales","Unknown","215","205","28030","25750"
"In post","2023","Home Office","Wales","West Wales and The Valleys","Heterosexual / straight","105","100","30940","26240"
"In post","2023","Home Office","Wales","West Wales and The Valleys","LGBO","5","5","[c]","[c]"
"In post","2023","Home Office","Wales","West Wales and The Valleys","Undeclared","10","10","[c]","[c]"
"In post","2023","Home Office","Wales","West Wales and The Valleys","Unknown","40","40","29970","25880"
"In post","2023","Home Office","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","90","80","27850","25880"
"In post","2023","Home Office","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Undeclared","10","5","[c]","[c]"
"In post","2023","Home Office","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Unknown","15","15","[c]","[c]"
"In post","2023","Home Office","West Midlands (England)","Shropshire and Staffordshire","Heterosexual / straight","55","55","37390","32080"
"In post","2023","Home Office","West Midlands (England)","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","West Midlands (England)","Shropshire and Staffordshire","Undeclared","5","5","[c]","[c]"
"In post","2023","Home Office","West Midlands (England)","Shropshire and Staffordshire","Unknown","65","65","27440","25750"
"In post","2023","Home Office","West Midlands (England)","West Midlands","Heterosexual / straight","770","710","31080","27350"
"In post","2023","Home Office","West Midlands (England)","West Midlands","LGBO","30","30","33150","29830"
"In post","2023","Home Office","West Midlands (England)","West Midlands","Undeclared","90","80","31820","27650"
"In post","2023","Home Office","West Midlands (England)","West Midlands","Unknown","335","320","27830","25880"
"In post","2023","Home Office","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","205","195","29570","26180"
"In post","2023","Home Office","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","LGBO","15","15","[c]","[c]"
"In post","2023","Home Office","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Undeclared","25","25","[c]","[c]"
"In post","2023","Home Office","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Unknown","75","75","24500","25750"
"In post","2023","Home Office","Yorkshire and The Humber","North Yorkshire","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Home Office","Yorkshire and The Humber","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Yorkshire and The Humber","North Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Yorkshire and The Humber","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Yorkshire and The Humber","South Yorkshire","Heterosexual / straight","2080","1910","30940","26180"
"In post","2023","Home Office","Yorkshire and The Humber","South Yorkshire","LGBO","125","120","32870","26460"
"In post","2023","Home Office","Yorkshire and The Humber","South Yorkshire","Undeclared","210","200","30680","25980"
"In post","2023","Home Office","Yorkshire and The Humber","South Yorkshire","Unknown","1045","1015","27770","25750"
"In post","2023","Home Office","Yorkshire and The Humber","West Yorkshire","Heterosexual / straight","650","610","31440","27650"
"In post","2023","Home Office","Yorkshire and The Humber","West Yorkshire","LGBO","35","35","31910","32000"
"In post","2023","Home Office","Yorkshire and The Humber","West Yorkshire","Undeclared","65","60","31690","27650"
"In post","2023","Home Office","Yorkshire and The Humber","West Yorkshire","Unknown","305","295","27320","25750"
"In post","2023","Ministry of Defence","East Midlands (England)","Derbyshire and Nottinghamshire","Heterosexual / straight","295","280","33880","31310"
"In post","2023","Ministry of Defence","East Midlands (England)","Derbyshire and Nottinghamshire","LGBO","10","10","[c]","[c]"
"In post","2023","Ministry of Defence","East Midlands (England)","Derbyshire and Nottinghamshire","Undeclared","35","35","30400","24140"
"In post","2023","Ministry of Defence","East Midlands (England)","Derbyshire and Nottinghamshire","Unknown","65","60","34780","33320"
"In post","2023","Ministry of Defence","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","140","135","28630","27140"
"In post","2023","Ministry of Defence","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","LGBO","5","5","[c]","[c]"
"In post","2023","Ministry of Defence","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Undeclared","25","25","[c]","[c]"
"In post","2023","Ministry of Defence","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Unknown","55","55","25710","19770"
"In post","2023","Ministry of Defence","East Midlands (England)","Lincolnshire","Heterosexual / straight","880","850","29830","27080"
"In post","2023","Ministry of Defence","East Midlands (England)","Lincolnshire","LGBO","10","10","[c]","[c]"
"In post","2023","Ministry of Defence","East Midlands (England)","Lincolnshire","Undeclared","110","105","31690","27470"
"In post","2023","Ministry of Defence","East Midlands (England)","Lincolnshire","Unknown","90","85","30340","27080"
"In post","2023","Ministry of Defence","East of England","Bedfordshire and Hertfordshire","Heterosexual / straight","630","620","38860","37300"
"In post","2023","Ministry of Defence","East of England","Bedfordshire and Hertfordshire","LGBO","25","25","[c]","[c]"
"In post","2023","Ministry of Defence","East of England","Bedfordshire and Hertfordshire","Undeclared","80","80","38970","37570"
"In post","2023","Ministry of Defence","East of England","Bedfordshire and Hertfordshire","Unknown","100","95","38170","37850"
"In post","2023","Ministry of Defence","East of England","East Anglia","Heterosexual / straight","1935","1875","33050","33260"
"In post","2023","Ministry of Defence","East of England","East Anglia","LGBO","40","40","29680","27470"
"In post","2023","Ministry of Defence","East of England","East Anglia","Undeclared","270","260","33690","33990"
"In post","2023","Ministry of Defence","East of England","East Anglia","Unknown","340","330","30800","27140"
"In post","2023","Ministry of Defence","East of England","Essex","Heterosexual / straight","205","200","30860","27470"
"In post","2023","Ministry of Defence","East of England","Essex","LGBO","5","5","[c]","[c]"
"In post","2023","Ministry of Defence","East of England","Essex","Undeclared","30","30","31540","27300"
"In post","2023","Ministry of Defence","East of England","Essex","Unknown","40","40","31680","26610"
"In post","2023","Ministry of Defence","London","Inner London - East","Heterosexual / straight","55","50","27320","25860"
"In post","2023","Ministry of Defence","London","Inner London - East","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","London","Inner London - East","Undeclared","5","5","[c]","[c]"
"In post","2023","Ministry of Defence","London","Inner London - East","Unknown","5","5","[c]","[c]"
"In post","2023","Ministry of Defence","London","Inner London - West","Heterosexual / straight","2300","2260","48390","45750"
"In post","2023","Ministry of Defence","London","Inner London - West","LGBO","140","140","47280","45750"
"In post","2023","Ministry of Defence","London","Inner London - West","Undeclared","360","355","49430","46470"
"In post","2023","Ministry of Defence","London","Inner London - West","Unknown","645","635","45600","42540"
"In post","2023","Ministry of Defence","London","Outer London - East and North East","Heterosexual / straight","90","85","35270","34800"
"In post","2023","Ministry of Defence","London","Outer London - East and North East","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","London","Outer London - East and North East","Undeclared","15","15","[c]","[c]"
"In post","2023","Ministry of Defence","London","Outer London - East and North East","Unknown","15","15","[c]","[c]"
"In post","2023","Ministry of Defence","London","Outer London - South","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Ministry of Defence","London","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","London","Outer London - South","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","London","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","London","Outer London - West and North West","Heterosexual / straight","465","445","32470","30070"
"In post","2023","Ministry of Defence","London","Outer London - West and North West","LGBO","15","15","[c]","[c]"
"In post","2023","Ministry of Defence","London","Outer London - West and North West","Undeclared","50","50","34330","30360"
"In post","2023","Ministry of Defence","London","Outer London - West and North West","Unknown","80","80","31280","29520"
"In post","2023","Ministry of Defence","North East (England)","Northumberland, and Tyne and Wear","Heterosexual / straight","150","145","25950","22220"
"In post","2023","Ministry of Defence","North East (England)","Northumberland, and Tyne and Wear","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","North East (England)","Northumberland, and Tyne and Wear","Undeclared","20","20","[c]","[c]"
"In post","2023","Ministry of Defence","North East (England)","Northumberland, and Tyne and Wear","Unknown","15","10","[c]","[c]"
"In post","2023","Ministry of Defence","North East (England)","Tees Valley and Durham","Heterosexual / straight","30","25","[c]","[c]"
"In post","2023","Ministry of Defence","North East (England)","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","North East (England)","Tees Valley and Durham","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","North East (England)","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","North West (England)","Cheshire","Heterosexual / straight","260","245","29990","27140"
"In post","2023","Ministry of Defence","North West (England)","Cheshire","LGBO","10","10","[c]","[c]"
"In post","2023","Ministry of Defence","North West (England)","Cheshire","Undeclared","30","30","28850","22330"
"In post","2023","Ministry of Defence","North West (England)","Cheshire","Unknown","30","25","30390","27140"
"In post","2023","Ministry of Defence","North West (England)","Cumbria","Heterosexual / straight","300","295","36530","32500"
"In post","2023","Ministry of Defence","North West (England)","Cumbria","LGBO","5","5","[c]","[c]"
"In post","2023","Ministry of Defence","North West (England)","Cumbria","Undeclared","40","40","36940","34300"
"In post","2023","Ministry of Defence","North West (England)","Cumbria","Unknown","50","50","34140","28020"
"In post","2023","Ministry of Defence","North West (England)","Greater Manchester","Heterosexual / straight","105","105","32980","33830"
"In post","2023","Ministry of Defence","North West (England)","Greater Manchester","LGBO","5","5","[c]","[c]"
"In post","2023","Ministry of Defence","North West (England)","Greater Manchester","Undeclared","20","20","[c]","[c]"
"In post","2023","Ministry of Defence","North West (England)","Greater Manchester","Unknown","10","10","[c]","[c]"
"In post","2023","Ministry of Defence","North West (England)","Lancashire","Heterosexual / straight","510","470","31020","27470"
"In post","2023","Ministry of Defence","North West (England)","Lancashire","LGBO","15","15","[c]","[c]"
"In post","2023","Ministry of Defence","North West (England)","Lancashire","Undeclared","40","35","32070","27740"
"In post","2023","Ministry of Defence","North West (England)","Lancashire","Unknown","120","110","27350","22220"
"In post","2023","Ministry of Defence","North West (England)","Merseyside","Heterosexual / straight","295","280","28550","25720"
"In post","2023","Ministry of Defence","North West (England)","Merseyside","LGBO","10","10","[c]","[c]"
"In post","2023","Ministry of Defence","North West (England)","Merseyside","Undeclared","35","35","29500","24900"
"In post","2023","Ministry of Defence","North West (England)","Merseyside","Unknown","35","35","25430","22220"
"In post","2023","Ministry of Defence","Northern Ireland","Northern Ireland","Heterosexual / straight","720","700","26040","22130"
"In post","2023","Ministry of Defence","Northern Ireland","Northern Ireland","LGBO","10","10","[c]","[c]"
"In post","2023","Ministry of Defence","Northern Ireland","Northern Ireland","Undeclared","55","55","25310","22970"
"In post","2023","Ministry of Defence","Northern Ireland","Northern Ireland","Unknown","70","65","27800","22130"
"In post","2023","Ministry of Defence","Overseas","Overseas","Heterosexual / straight","430","425","54990","50520"
"In post","2023","Ministry of Defence","Overseas","Overseas","LGBO","15","15","[c]","[c]"
"In post","2023","Ministry of Defence","Overseas","Overseas","Undeclared","60","60","54600","49430"
"In post","2023","Ministry of Defence","Overseas","Overseas","Unknown","235","235","57020","56420"
"In post","2023","Ministry of Defence","Scotland","Eastern Scotland","Heterosexual / straight","590","565","31700","27470"
"In post","2023","Ministry of Defence","Scotland","Eastern Scotland","LGBO","20","20","[c]","[c]"
"In post","2023","Ministry of Defence","Scotland","Eastern Scotland","Undeclared","75","70","36070","34640"
"In post","2023","Ministry of Defence","Scotland","Eastern Scotland","Unknown","115","110","34920","33280"
"In post","2023","Ministry of Defence","Scotland","Highlands and Islands","Heterosexual / straight","295","280","27140","22220"
"In post","2023","Ministry of Defence","Scotland","Highlands and Islands","LGBO","5","5","[c]","[c]"
"In post","2023","Ministry of Defence","Scotland","Highlands and Islands","Undeclared","30","25","30940","22830"
"In post","2023","Ministry of Defence","Scotland","Highlands and Islands","Unknown","50","50","27000","22220"
"In post","2023","Ministry of Defence","Scotland","North Eastern Scotland","Heterosexual / straight","60","60","42860","45880"
"In post","2023","Ministry of Defence","Scotland","North Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Scotland","North Eastern Scotland","Undeclared","15","15","[c]","[c]"
"In post","2023","Ministry of Defence","Scotland","North Eastern Scotland","Unknown","20","20","[c]","[c]"
"In post","2023","Ministry of Defence","Scotland","Southern Scotland","Heterosexual / straight","255","245","28100","27180"
"In post","2023","Ministry of Defence","Scotland","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Scotland","Southern Scotland","Undeclared","30","30","30980","34300"
"In post","2023","Ministry of Defence","Scotland","Southern Scotland","Unknown","45","45","25830","23430"
"In post","2023","Ministry of Defence","Scotland","West Central Scotland","Heterosexual / straight","1915","1840","32550","27480"
"In post","2023","Ministry of Defence","Scotland","West Central Scotland","LGBO","45","45","30830","27140"
"In post","2023","Ministry of Defence","Scotland","West Central Scotland","Undeclared","220","210","33570","31920"
"In post","2023","Ministry of Defence","Scotland","West Central Scotland","Unknown","405","395","29750","26410"
"In post","2023","Ministry of Defence","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","1910","1855","35800","33990"
"In post","2023","Ministry of Defence","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","LGBO","45","45","36410","34640"
"In post","2023","Ministry of Defence","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","275","265","37300","36300"
"In post","2023","Ministry of Defence","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Unknown","360","350","35650","33830"
"In post","2023","Ministry of Defence","South East (England)","Hampshire and Isle of Wight","Heterosexual / straight","5195","5015","37110","34300"
"In post","2023","Ministry of Defence","South East (England)","Hampshire and Isle of Wight","LGBO","190","190","34500","33830"
"In post","2023","Ministry of Defence","South East (England)","Hampshire and Isle of Wight","Undeclared","610","595","36620","34300"
"In post","2023","Ministry of Defence","South East (England)","Hampshire and Isle of Wight","Unknown","960","930","37940","34260"
"In post","2023","Ministry of Defence","South East (England)","Kent","Heterosexual / straight","190","185","30730","27470"
"In post","2023","Ministry of Defence","South East (England)","Kent","LGBO","5","5","[c]","[c]"
"In post","2023","Ministry of Defence","South East (England)","Kent","Undeclared","25","25","[c]","[c]"
"In post","2023","Ministry of Defence","South East (England)","Kent","Unknown","30","30","34250","27500"
"In post","2023","Ministry of Defence","South East (England)","Surrey, East and West Sussex","Heterosexual / straight","195","185","29200","22680"
"In post","2023","Ministry of Defence","South East (England)","Surrey, East and West Sussex","LGBO","5","5","[c]","[c]"
"In post","2023","Ministry of Defence","South East (England)","Surrey, East and West Sussex","Undeclared","20","20","[c]","[c]"
"In post","2023","Ministry of Defence","South East (England)","Surrey, East and West Sussex","Unknown","25","25","[c]","[c]"
"In post","2023","Ministry of Defence","South West (England)","Cornwall and Isles of Scilly","Heterosexual / straight","345","325","27260","22860"
"In post","2023","Ministry of Defence","South West (England)","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","South West (England)","Cornwall and Isles of Scilly","Undeclared","60","55","27300","23640"
"In post","2023","Ministry of Defence","South West (England)","Cornwall and Isles of Scilly","Unknown","50","45","31210","22860"
"In post","2023","Ministry of Defence","South West (England)","Devon","Heterosexual / straight","1045","1005","33080","27500"
"In post","2023","Ministry of Defence","South West (England)","Devon","LGBO","35","35","32900","30700"
"In post","2023","Ministry of Defence","South West (England)","Devon","Undeclared","140","135","33610","31920"
"In post","2023","Ministry of Defence","South West (England)","Devon","Unknown","240","230","29500","27480"
"In post","2023","Ministry of Defence","South West (England)","Dorset and Somerset","Heterosexual / straight","1610","1550","34170","33470"
"In post","2023","Ministry of Defence","South West (England)","Dorset and Somerset","LGBO","45","45","30430","27610"
"In post","2023","Ministry of Defence","South West (England)","Dorset and Somerset","Undeclared","230","220","34450","33990"
"In post","2023","Ministry of Defence","South West (England)","Dorset and Somerset","Unknown","360","340","34140","29880"
