"Status","Year","Disability","Ethnicity","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Declared disabled","Asian","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Asian","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Asian","Female","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Asian","Male","Heterosexual / straight","90","[c]","31840","28120"
"Leaver CS","2023","Declared disabled","Asian","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Asian","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Asian","Male","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Asian","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Asian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Asian","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","Female","Heterosexual / straight","115","[c]","33290","29910"
"Leaver CS","2023","Declared disabled","Black","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","Male","Heterosexual / straight","40","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Female","Heterosexual / straight","45","[c]","33690","28120"
"Leaver CS","2023","Declared disabled","Mixed","Female","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Male","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Female","Undeclared","50","[c]","33390","27880"
"Leaver CS","2023","Declared disabled","Undeclared","Female","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Male","Undeclared","55","[c]","39570","32910"
"Leaver CS","2023","Declared disabled","Undeclared","Male","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Female","Unknown","50","[c]","34820","29240"
"Leaver CS","2023","Declared disabled","Unknown","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Male","Unknown","45","[c]","33500","35840"
"Leaver CS","2023","Declared disabled","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Female","Heterosexual / straight","1740","[c]","30720","27570"
"Leaver CS","2023","Declared disabled","White","Female","LGBO","255","[c]","31700","28120"
"Leaver CS","2023","Declared disabled","White","Female","Undeclared","175","[c]","28540","26780"
"Leaver CS","2023","Declared disabled","White","Female","Unknown","300","[c]","29370","26590"
"Leaver CS","2023","Declared disabled","White","Male","Heterosexual / straight","1150","[c]","33910","28120"
"Leaver CS","2023","Declared disabled","White","Male","LGBO","195","[c]","33440","28120"
"Leaver CS","2023","Declared disabled","White","Male","Undeclared","110","[c]","32930","28120"
"Leaver CS","2023","Declared disabled","White","Male","Unknown","210","[c]","31490","27490"
"Leaver CS","2023","Declared disabled","White","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Female","Heterosexual / straight","850","[c]","32710","29290"
"Leaver CS","2023","Declared non-disabled","Asian","Female","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Female","Undeclared","50","[c]","31600","30200"
"Leaver CS","2023","Declared non-disabled","Asian","Female","Unknown","180","[c]","32500","25690"
"Leaver CS","2023","Declared non-disabled","Asian","Male","Heterosexual / straight","725","[c]","34680","30390"
"Leaver CS","2023","Declared non-disabled","Asian","Male","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Male","Undeclared","30","[c]","32320","28370"
"Leaver CS","2023","Declared non-disabled","Asian","Male","Unknown","180","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Female","Heterosexual / straight","740","[c]","32780","31060"
"Leaver CS","2023","Declared non-disabled","Black","Female","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Female","Undeclared","35","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Female","Unknown","100","[c]","31390","28120"
"Leaver CS","2023","Declared non-disabled","Black","Male","Heterosexual / straight","430","[c]","34090","31580"
"Leaver CS","2023","Declared non-disabled","Black","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Male","Unknown","65","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Female","Heterosexual / straight","305","[c]","33460","29470"
"Leaver CS","2023","Declared non-disabled","Mixed","Female","LGBO","40","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Female","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Female","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Male","Heterosexual / straight","225","[c]","35740","31260"
"Leaver CS","2023","Declared non-disabled","Mixed","Male","LGBO","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Male","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Male","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Female","Heterosexual / straight","85","[c]","32000","29290"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Male","Heterosexual / straight","50","[c]","42230","28980"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Male","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Undeclared","Female","Heterosexual / straight","80","[c]","30730","28010"
"Leaver CS","2023","Declared non-disabled","Undeclared","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Undeclared","Female","Undeclared","130","[c]","32880","28120"
"Leaver CS","2023","Declared non-disabled","Undeclared","Female","Unknown","90","[c]","26110","21690"
"Leaver CS","2023","Declared non-disabled","Undeclared","Male","Heterosexual / straight","80","[c]","35940","31060"
"Leaver CS","2023","Declared non-disabled","Undeclared","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Undeclared","Male","Undeclared","195","[c]","36870","33150"
"Leaver CS","2023","Declared non-disabled","Undeclared","Male","Unknown","65","[c]","32100","28120"
"Leaver CS","2023","Declared non-disabled","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Undeclared","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Female","Heterosexual / straight","75","[c]","35170","29920"
"Leaver CS","2023","Declared non-disabled","Unknown","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Female","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Female","Unknown","300","[c]","29720","24920"
"Leaver CS","2023","Declared non-disabled","Unknown","Male","Heterosexual / straight","60","[c]","36730","33430"
"Leaver CS","2023","Declared non-disabled","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Male","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Male","Unknown","240","[c]","34890","26240"
"Leaver CS","2023","Declared non-disabled","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","White","Female","Heterosexual / straight","8185","[c]","33570","28120"
"Leaver CS","2023","Declared non-disabled","White","Female","LGBO","645","[c]","34000","29190"
"Leaver CS","2023","Declared non-disabled","White","Female","Undeclared","660","[c]","31840","27570"
"Leaver CS","2023","Declared non-disabled","White","Female","Unknown","1630","[c]","29880","26880"
"Leaver CS","2023","Declared non-disabled","White","Male","Heterosexual / straight","7135","[c]","37760","31920"
"Leaver CS","2023","Declared non-disabled","White","Male","LGBO","530","[c]","37470","31920"
"Leaver CS","2023","Declared non-disabled","White","Male","Undeclared","480","[c]","35890","31270"
"Leaver CS","2023","Declared non-disabled","White","Male","Unknown","1275","[c]","36830","29110"
"Leaver CS","2023","Declared non-disabled","White","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","White","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","White","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Female","Heterosexual / straight","40","[c]","30040","27840"
"Leaver CS","2023","Undeclared","Asian","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Male","Heterosexual / straight","45","[c]","34500","32410"
"Leaver CS","2023","Undeclared","Asian","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Female","Heterosexual / straight","40","[c]","32930","31060"
"Leaver CS","2023","Undeclared","Black","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Undeclared","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Undeclared","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Undeclared","Female","Undeclared","135","[c]","35210","31280"
"Leaver CS","2023","Undeclared","Undeclared","Female","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Undeclared","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Undeclared","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Undeclared","Male","Undeclared","280","[c]","37840","33210"
"Leaver CS","2023","Undeclared","Undeclared","Male","Unknown","70","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Female","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Female","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Male","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","White","Female","Heterosexual / straight","405","[c]","31470","27570"
"Leaver CS","2023","Undeclared","White","Female","LGBO","55","[c]","31460","27570"
"Leaver CS","2023","Undeclared","White","Female","Undeclared","100","[c]","31030","25480"
"Leaver CS","2023","Undeclared","White","Female","Unknown","105","[c]","30750","26840"
"Leaver CS","2023","Undeclared","White","Male","Heterosexual / straight","425","[c]","37170","31060"
"Leaver CS","2023","Undeclared","White","Male","LGBO","40","[c]","38690","33330"
"Leaver CS","2023","Undeclared","White","Male","Undeclared","130","[c]","38520","34300"
"Leaver CS","2023","Undeclared","White","Male","Unknown","165","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","White","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","White","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","White","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","Female","Heterosexual / straight","110","[c]","35130","31270"
"Leaver CS","2023","Unknown","Asian","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","Female","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","Male","Heterosexual / straight","110","[c]","37550","30330"
"Leaver CS","2023","Unknown","Asian","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","Male","Unknown","50","[c]","33370","30050"
"Leaver CS","2023","Unknown","Asian","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","Female","Heterosexual / straight","75","[c]","35200","31060"
"Leaver CS","2023","Unknown","Black","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","Female","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","Male","Heterosexual / straight","50","[c]","39290","33960"
"Leaver CS","2023","Unknown","Black","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","Female","Heterosexual / straight","50","[c]","38480","34420"
"Leaver CS","2023","Unknown","Mixed","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","Female","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","Male","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Male","Heterosexual / straight","15","[c]","[c]","[c]"
