"Status","Year","Disability","Ethnicity","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Declared non-disabled","Asian","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Inspector of Education and Training","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Inspector of Education and Training","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Inspector of Education and Training","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Intelligence Analysis","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Intelligence Analysis","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Internal Audit","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","International Trade","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","International Trade","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Knowledge and Information Management","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Legal","Heterosexual / straight","35","[c]","48570","51260"
"Leaver CS","2023","Declared non-disabled","Asian","Legal","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Legal","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Legal","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Medicine","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Medicine","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Medicine","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Medicine","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Operational Delivery","Heterosexual / straight","875","[c]","28340","27570"
"Leaver CS","2023","Declared non-disabled","Asian","Operational Delivery","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Operational Delivery","Undeclared","45","[c]","28030","27370"
"Leaver CS","2023","Declared non-disabled","Asian","Operational Delivery","Unknown","200","[c]","26030","23470"
"Leaver CS","2023","Declared non-disabled","Asian","Operational Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Operational Research","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Other","Heterosexual / straight","60","[c]","27340","25290"
"Leaver CS","2023","Declared non-disabled","Asian","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Other","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Other","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Planning","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Planning","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Planning","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Planning","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Planning Inspectors","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Planning Inspectors","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Planning Inspectors","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Policy","Heterosexual / straight","110","[c]","40280","39050"
"Leaver CS","2023","Declared non-disabled","Asian","Policy","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Policy","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Project Delivery","Heterosexual / straight","50","[c]","43790","41050"
"Leaver CS","2023","Declared non-disabled","Asian","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Property","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Property","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Property","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Psychology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Psychology","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Psychology","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Psychology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Science and Engineering","Heterosexual / straight","55","[c]","33770","32550"
"Leaver CS","2023","Declared non-disabled","Asian","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Science and Engineering","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Security","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Security","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Security","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Social Research","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Social Research","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Social Research","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Social Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Statistics","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Statistics","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Statistics","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Tax","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Tax","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Tax","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Tax","Unknown","80","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Unknown","Heterosexual / straight","105","[c]","43590","35930"
"Leaver CS","2023","Declared non-disabled","Asian","Unknown","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Veterinarian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Veterinarian","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Veterinarian","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Commercial","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Communications","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Communications","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Corporate Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Corporate Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Counter Fraud","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Digital, Data and Technology","Heterosexual / straight","60","[c]","38090","36530"
"Leaver CS","2023","Declared non-disabled","Black","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Digital, Data and Technology","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Economics","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Economics","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Economics","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Economics","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Finance","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Finance","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Geography","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Geography","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Geography","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Geography","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Human Resources","Heterosexual / straight","35","[c]","34310","28990"
"Leaver CS","2023","Declared non-disabled","Black","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Inspector of Education and Training","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Inspector of Education and Training","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Inspector of Education and Training","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Intelligence Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Intelligence Analysis","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","International Trade","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","International Trade","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Legal","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Legal","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Legal","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Legal","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Medicine","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Medicine","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Medicine","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Medicine","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Operational Delivery","Heterosexual / straight","720","[c]","29720","29290"
"Leaver CS","2023","Declared non-disabled","Black","Operational Delivery","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Operational Delivery","Undeclared","35","[c]","29970","31060"
"Leaver CS","2023","Declared non-disabled","Black","Operational Delivery","Unknown","95","[c]","27570","26650"
"Leaver CS","2023","Declared non-disabled","Black","Operational Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Operational Research","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Other","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Other","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Planning","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Planning","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Planning","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Planning","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Planning Inspectors","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Planning Inspectors","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Planning Inspectors","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Policy","Heterosexual / straight","65","[c]","39420","35790"
"Leaver CS","2023","Declared non-disabled","Black","Policy","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Policy","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Project Delivery","Heterosexual / straight","35","[c]","43030","36840"
"Leaver CS","2023","Declared non-disabled","Black","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Project Delivery","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Property","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Property","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Property","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Psychology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Psychology","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Psychology","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Psychology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Science and Engineering","Heterosexual / straight","40","[c]","35540","35590"
"Leaver CS","2023","Declared non-disabled","Black","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Science and Engineering","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Security","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Security","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Security","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Social Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Social Research","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Social Research","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Social Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Statistics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Statistics","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Statistics","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Tax","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Tax","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Tax","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Tax","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Unknown","Heterosexual / straight","60","[c]","36280","35700"
"Leaver CS","2023","Declared non-disabled","Black","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Unknown","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Veterinarian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Veterinarian","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Veterinarian","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Communications","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Communications","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Corporate Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Corporate Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Counter Fraud","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Digital, Data and Technology","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Economics","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Economics","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Economics","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Economics","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Finance","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Geography","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Geography","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Geography","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Geography","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Human Resources","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Inspector of Education and Training","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Inspector of Education and Training","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Inspector of Education and Training","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Intelligence Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Intelligence Analysis","Undeclared","[c]","[c]","[c]","[c]"
