"Status","Year","Organisation","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Criminal Injuries Compensation Authority","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Criminal Injuries Compensation Authority","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Criminal Injuries Compensation Authority","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Criminal Injuries Compensation Authority","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Criminal Injuries Compensation Authority","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Criminal Injuries Compensation Authority","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Criminal Injuries Compensation Authority","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Commercial Service","Female","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","Crown Commercial Service","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Commercial Service","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Commercial Service","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Commercial Service","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Crown Commercial Service","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Crown Commercial Service","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Commercial Service","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Crown Commercial Service","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Commercial Service","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Office and Procurator Fiscal Service","Female","Heterosexual / straight","70","[c]","32380","24490"
"Leaver CS","2023","Crown Office and Procurator Fiscal Service","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Crown Office and Procurator Fiscal Service","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Office and Procurator Fiscal Service","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Office and Procurator Fiscal Service","Male","Heterosexual / straight","35","[c]","39440","24490"
"Leaver CS","2023","Crown Office and Procurator Fiscal Service","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Office and Procurator Fiscal Service","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Office and Procurator Fiscal Service","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Office and Procurator Fiscal Service","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Office and Procurator Fiscal Service","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Prosecution Service","Female","Heterosexual / straight","240","[c]","36200","28850"
"Leaver CS","2023","Crown Prosecution Service","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Crown Prosecution Service","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Crown Prosecution Service","Female","Unknown","55","[c]","42630","38760"
"Leaver CS","2023","Crown Prosecution Service","Male","Heterosexual / straight","110","[c]","40880","38760"
"Leaver CS","2023","Crown Prosecution Service","Male","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2023","Crown Prosecution Service","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Prosecution Service","Male","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Crown Prosecution Service","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Prosecution Service","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Defence Electronics and Components Agency","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Defence Electronics and Components Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Defence Electronics and Components Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Defence Electronics and Components Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Defence Electronics and Components Agency","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Defence Electronics and Components Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Defence Electronics and Components Agency","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Defence Electronics and Components Agency","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Defence Electronics and Components Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Defence Electronics and Components Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Defence Equipment and Support","Female","Heterosexual / straight","210","[c]","35530","32550"
"Leaver CS","2023","Defence Equipment and Support","Female","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Defence Equipment and Support","Female","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","Defence Equipment and Support","Female","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Defence Equipment and Support","Male","Heterosexual / straight","515","[c]","39130","35260"
"Leaver CS","2023","Defence Equipment and Support","Male","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Defence Equipment and Support","Male","Undeclared","60","[c]","43270","40190"
"Leaver CS","2023","Defence Equipment and Support","Male","Unknown","70","[c]","35380","33000"
"Leaver CS","2023","Defence Equipment and Support","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Defence Equipment and Support","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Defence Science and Technology Laboratory","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Defence Science and Technology Laboratory","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Defence Science and Technology Laboratory","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Defence Science and Technology Laboratory","Female","Unknown","115","[c]","36150","34080"
"Leaver CS","2023","Defence Science and Technology Laboratory","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Defence Science and Technology Laboratory","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Defence Science and Technology Laboratory","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Defence Science and Technology Laboratory","Male","Unknown","230","[c]","37420","38070"
"Leaver CS","2023","Defence Science and Technology Laboratory","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Defence Science and Technology Laboratory","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Female","Heterosexual / straight","210","[c]","46130","40050"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Female","LGBO","30","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Female","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Female","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Male","Heterosexual / straight","195","[c]","49530","53380"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Male","LGBO","30","[c]","47660","41080"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Male","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Male","Unknown","35","[c]","48900","40050"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Female","Heterosexual / straight","65","[c]","42610","36520"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Female","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Female","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Male","Heterosexual / straight","55","[c]","49370","52750"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Male","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education (excl. agencies)","Female","Heterosexual / straight","180","[c]","44390","41440"
"Leaver CS","2023","Department for Education (excl. agencies)","Female","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education (excl. agencies)","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education (excl. agencies)","Female","Unknown","35","[c]","34040","30450"
"Leaver CS","2023","Department for Education (excl. agencies)","Male","Heterosexual / straight","130","[c]","44820","41440"
"Leaver CS","2023","Department for Education (excl. agencies)","Male","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education (excl. agencies)","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education (excl. agencies)","Male","Unknown","35","[c]","38900","37580"
"Leaver CS","2023","Department for Education (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Female","Heterosexual / straight","205","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Female","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Female","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Female","Unknown","60","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Male","Heterosexual / straight","150","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Male","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Male","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Male","Unknown","55","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","Female","Heterosexual / straight","55","[c]","46100","41550"
"Leaver CS","2023","Department for International Trade","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","Female","Unknown","50","[c]","41090","40040"
"Leaver CS","2023","Department for International Trade","Male","Heterosexual / straight","75","[c]","44420","44200"
"Leaver CS","2023","Department for International Trade","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","Male","Unknown","55","[c]","34050","30270"
"Leaver CS","2023","Department for International Trade","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Female","Heterosexual / straight","105","[c]","45210","40800"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Female","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Female","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Male","Heterosexual / straight","105","[c]","42440","36340"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Male","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Male","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport (excl. agencies)","Female","Heterosexual / straight","75","[c]","47850","43320"
"Leaver CS","2023","Department for Transport (excl. agencies)","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport (excl. agencies)","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport (excl. agencies)","Female","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport (excl. agencies)","Male","Heterosexual / straight","100","[c]","51910","45640"
"Leaver CS","2023","Department for Transport (excl. agencies)","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport (excl. agencies)","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport (excl. agencies)","Male","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Female","Heterosexual / straight","3630","[c]","27300","27570"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Female","LGBO","230","[c]","27240","27570"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Female","Undeclared","390","[c]","26600","27570"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Female","Unknown","975","[c]","26460","24250"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Male","Heterosexual / straight","1955","[c]","28890","27570"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Male","LGBO","210","[c]","28050","27570"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Male","Undeclared","235","[c]","28610","27570"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Male","Unknown","575","[c]","29470","27570"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Female","Heterosexual / straight","140","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Female","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Female","Undeclared","170","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Male","Heterosexual / straight","65","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Male","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Male","Undeclared","95","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Disclosure Scotland","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Disclosure Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Disclosure Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Disclosure Scotland","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Disclosure Scotland","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Disclosure Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Disclosure Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Disclosure Scotland","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Disclosure Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Disclosure Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Licensing Agency","Female","Heterosexual / straight","225","[c]","23870","22500"
"Leaver CS","2023","Driver and Vehicle Licensing Agency","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Licensing Agency","Female","Undeclared","70","[c]","24900","21840"
"Leaver CS","2023","Driver and Vehicle Licensing Agency","Female","Unknown","60","[c]","21670","21840"
"Leaver CS","2023","Driver and Vehicle Licensing Agency","Male","Heterosexual / straight","140","[c]","27550","22500"
"Leaver CS","2023","Driver and Vehicle Licensing Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Licensing Agency","Male","Undeclared","35","[c]","28160","22500"
"Leaver CS","2023","Driver and Vehicle Licensing Agency","Male","Unknown","55","[c]","22200","21840"
"Leaver CS","2023","Driver and Vehicle Licensing Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Licensing Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Female","Heterosexual / straight","75","[c]","30050","26960"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Female","Unknown","50","[c]","26800","26130"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Male","Heterosexual / straight","200","[c]","29310","27450"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Male","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Male","Undeclared","65","[c]","29740","27810"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Male","Unknown","155","[c]","27270","26780"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Standards Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education Scotland","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Education Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education Scotland","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Education Scotland","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education Scotland","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education and Skills Funding Agency","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Education and Skills Funding Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education and Skills Funding Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education and Skills Funding Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education and Skills Funding Agency","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Education and Skills Funding Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education and Skills Funding Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education and Skills Funding Agency","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Education and Skills Funding Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Education and Skills Funding Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Estyn","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Estyn","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Estyn","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Estyn","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Estyn","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Estyn","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Estyn","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Estyn","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Estyn","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Estyn","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","FCDO Services","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","FCDO Services","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","FCDO Services","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","FCDO Services","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","FCDO Services","Male","Heterosexual / straight","45","[c]","39300","32750"
"Leaver CS","2023","FCDO Services","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","FCDO Services","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","FCDO Services","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","FCDO Services","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","FCDO Services","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Female","Heterosexual / straight","35","[c]","38830","34190"
"Leaver CS","2023","Food Standards Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Male","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Male","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Scotland","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Scotland","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Scotland","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Scotland","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office (excl. agencies)","Female","Heterosexual / straight","125","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office (excl. agencies)","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office (excl. agencies)","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office (excl. agencies)","Female","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office (excl. agencies)","Male","Heterosexual / straight","105","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office (excl. agencies)","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office (excl. agencies)","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office (excl. agencies)","Male","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Forestry and Land Scotland","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Forestry and Land Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Forestry and Land Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Forestry and Land Scotland","Female","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Forestry and Land Scotland","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Forestry and Land Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Forestry and Land Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Forestry and Land Scotland","Male","Unknown","45","[c]","33850","29560"
"Leaver CS","2023","Forestry and Land Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Forestry and Land Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Actuary's Department","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Government Actuary's Department","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Actuary's Department","Female","Undeclared","[c]","[c]","[c]","[c]"
