"Status","Year","Disability","Parent_department","Region_ITL1","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Wales","Swansea","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","West Midlands (England)","Birmingham","10","10","[c]","[c]"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","West Midlands (England)","Coventry","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","West Midlands (England)","Dudley","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","West Midlands (England)","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","West Midlands (England)","Shropshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","West Midlands (England)","Solihull","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","West Midlands (England)","Staffordshire CC","20","20","[c]","[c]"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","West Midlands (England)","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","West Midlands (England)","Warwickshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","West Midlands (England)","Worcestershire CC","65","65","31490","25920"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Bradford","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","East Riding of Yorkshire","5","5","[c]","[c]"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Leeds","35","35","32840","30320"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","North Yorkshire CC","30","25","[c]","[c]"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Sheffield","10","10","[c]","[c]"
"In post","2023","Declared disabled","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","York","120","115","33440","30320"
"In post","2023","Declared disabled","Department for International Trade","East Midlands (England)","Nottingham","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","East of England","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","East of England","Hertfordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","East of England","Suffolk CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","London","Westminster","215","215","48370","41750"
"In post","2023","Declared disabled","Department for International Trade","North East (England)","Darlington","25","25","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","North East (England)","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","North East (England)","Tyneside","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","North West (England)","Manchester","5","5","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","South East (England)","Berkshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","South East (England)","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","South East (England)","West Surrey","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","South West (England)","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","West Midlands (England)","Birmingham","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for International Trade","Yorkshire and The Humber","Leeds","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","East Midlands (England)","Derby","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","East Midlands (England)","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","East Midlands (England)","Leicester","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","East Midlands (England)","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","East Midlands (England)","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","East Midlands (England)","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","East Midlands (England)","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","East Midlands (England)","Nottingham","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","East Midlands (England)","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","East Midlands (England)","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","East Midlands (England)","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","East of England","Bedford","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","East of England","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","East of England","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","East of England","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","East of England","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","East of England","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","East of England","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","East of England","Hertfordshire CC","10","10","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","East of England","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","East of England","Suffolk CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","London","Barnet","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","London","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","London","Bromley","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","London","Ealing","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","London","Enfield","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","London","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","London","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","London","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","London","Lambeth","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","London","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","London","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","London","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","London","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","London","Westminster","250","245","47930","43180"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","North East (England)","Darlington","10","10","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","North East (England)","Durham","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","North East (England)","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","North East (England)","Northumberland","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","North East (England)","Sunderland","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","North East (England)","Tyneside","5","5","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","North West (England)","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","North West (England)","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","North West (England)","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","North West (England)","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","North West (England)","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","North West (England)","East Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","North West (England)","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","North West (England)","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","North West (England)","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","North West (England)","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","North West (England)","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","North West (England)","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","North West (England)","Manchester","15","15","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","North West (England)","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","North West (England)","Sefton","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","North West (England)","Warrington","10","10","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","North West (England)","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","North West (England)","Wirral","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Northern Ireland","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Scotland","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","South East (England)","Berkshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","South East (England)","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","South East (England)","Buckinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","South East (England)","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","South East (England)","East Kent","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","South East (England)","East Surrey","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","South East (England)","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","South East (England)","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","South East (England)","Medway","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","South East (England)","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","South East (England)","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","South East (England)","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","South East (England)","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","South East (England)","West Kent","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","South East (England)","West Surrey","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","South East (England)","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","South West (England)","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","South West (England)","Bristol, City of","55","50","33910","28430"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","South West (England)","Devon CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","South West (England)","Dorset","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","South West (England)","Gloucestershire CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","South West (England)","Plymouth","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","South West (England)","Somerset CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","South West (England)","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Wales","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Wales","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Wales","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Wales","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Wales","Powys","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Wales","South West Wales","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Wales","Swansea","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","West Midlands (England)","Birmingham","15","15","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","West Midlands (England)","Dudley","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","West Midlands (England)","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","West Midlands (England)","Sandwell","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","West Midlands (England)","Shropshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","West Midlands (England)","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","West Midlands (England)","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","West Midlands (England)","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","West Midlands (England)","Walsall","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","West Midlands (England)","Warwickshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","West Midlands (England)","Wolverhampton","30","30","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","West Midlands (England)","Worcestershire CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","Bradford","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","Leeds","15","15","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","Sheffield","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","Wakefield","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","York","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","East Midlands (England)","Derby","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","East Midlands (England)","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","East Midlands (England)","Leicester","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","East Midlands (England)","Leicestershire CC and Rutland","5","5","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","East Midlands (England)","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","East Midlands (England)","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","East Midlands (England)","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","East Midlands (England)","Nottingham","55","55","33950","32240"
"In post","2023","Declared disabled","Department for Transport","East Midlands (England)","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","East Midlands (England)","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","East Midlands (England)","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","East of England","Bedford","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","East of England","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","East of England","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","East of England","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","East of England","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","East of England","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","East of England","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","East of England","Hertfordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","East of England","Luton","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","East of England","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","East of England","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","East of England","Peterborough","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","East of England","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","East of England","Suffolk CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","East of England","Thurrock","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","East of England","West Essex","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","London","Barking & Dagenham and Havering","10","5","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","London","Barnet","5","5","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","London","Bexley and Greenwich","10","10","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","London","Bromley","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","London","Ealing","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","London","Enfield","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","London","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","London","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","London","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","London","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","London","Merton, Kingston upon Thames and Sutton","5","5","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","London","Redbridge and Waltham Forest","5","5","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","London","Wandsworth","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","London","Westminster","185","180","50670","47420"
"In post","2023","Declared disabled","Department for Transport","North East (England)","Darlington","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","North East (England)","Durham","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","North East (England)","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","North East (England)","Northumberland","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","North East (England)","South Teesside","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","North East (England)","Sunderland","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","North East (England)","Tyneside","15","15","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","North West (England)","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","North West (England)","Blackpool","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","North West (England)","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","North West (England)","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","North West (England)","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","North West (England)","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","North West (England)","East Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","North West (England)","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","North West (England)","Greater Manchester North East","10","5","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","North West (England)","Greater Manchester North West","5","5","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","North West (England)","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","North West (England)","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","North West (England)","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","North West (England)","Liverpool","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","North West (England)","Manchester","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","North West (England)","Mid Lancashire","5","5","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","North West (England)","Sefton","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","North West (England)","Warrington","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","North West (England)","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","North West (England)","Wirral","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","Northern Ireland","Ards and North Down","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","Scotland","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","Scotland","Angus and Dundee City","[c]","[c]","[c]","[c]"
