"Status","Year","Parent_department","Region_london","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Ministry of Defence","London","EO","Male","330","325","32020","31060"
"In post","2023","Ministry of Defence","London","G6","Female","115","115","71200","70470"
"In post","2023","Ministry of Defence","London","G6","Male","170","170","70580","70470"
"In post","2023","Ministry of Defence","London","G7","Female","265","255","59510","60220"
"In post","2023","Ministry of Defence","London","G7","Male","315","310","59780","60220"
"In post","2023","Ministry of Defence","London","HEO","Female","330","320","38070","38020"
"In post","2023","Ministry of Defence","London","HEO","Male","465","460","38760","38270"
"In post","2023","Ministry of Defence","London","SCS level","Female","80","80","92130","81350"
"In post","2023","Ministry of Defence","London","SCS level","Male","115","115","93170","85040"
"In post","2023","Ministry of Defence","London","SEO","Female","445","440","46080","45750"
"In post","2023","Ministry of Defence","London","SEO","Male","600","590","46450","46470"
"In post","2023","Ministry of Defence","Outside London","AA","Female","1210","1130","21160","21380"
"In post","2023","Ministry of Defence","Outside London","AA","Male","3270","3185","21390","21380"
"In post","2023","Ministry of Defence","Outside London","AO","Female","5130","4745","23090","22220"
"In post","2023","Ministry of Defence","Outside London","AO","Male","5440","5345","27650","22840"
"In post","2023","Ministry of Defence","Outside London","EO","Female","3505","3335","27870","27470"
"In post","2023","Ministry of Defence","Outside London","EO","Male","4260","4180","29570","27470"
"In post","2023","Ministry of Defence","Outside London","G6","Female","565","520","73130","70470"
"In post","2023","Ministry of Defence","Outside London","G6","Male","940","900","71730","70550"
"In post","2023","Ministry of Defence","Outside London","G7","Female","1880","1785","53920","54510"
"In post","2023","Ministry of Defence","Outside London","G7","Male","3445","3360","54660","55110"
"In post","2023","Ministry of Defence","Outside London","HEO","Female","4805","4555","33950","33990"
"In post","2023","Ministry of Defence","Outside London","HEO","Male","5700","5610","34500","34000"
"In post","2023","Ministry of Defence","Outside London","SCS level","Female","105","100","88000","85590"
"In post","2023","Ministry of Defence","Outside London","SCS level","Male","210","200","99720","93650"
"In post","2023","Ministry of Defence","Outside London","SEO","Female","3400","3235","41750","41200"
"In post","2023","Ministry of Defence","Outside London","SEO","Male","5460","5340","42700","41800"
"In post","2023","Ministry of Defence","Outside London","Unknown","Female","670","635","39170","35020"
"In post","2023","Ministry of Defence","Outside London","Unknown","Male","1455","1435","45160","42620"
"In post","2023","Ministry of Defence","Overseas","AA","Female","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Overseas","AA","Male","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Overseas","AO","Female","10","10","[c]","[c]"
"In post","2023","Ministry of Defence","Overseas","AO","Male","15","15","[c]","[c]"
"In post","2023","Ministry of Defence","Overseas","EO","Female","60","60","39180","37450"
"In post","2023","Ministry of Defence","Overseas","EO","Male","55","55","39520","37150"
"In post","2023","Ministry of Defence","Overseas","G6","Female","20","15","[c]","[c]"
"In post","2023","Ministry of Defence","Overseas","G6","Male","25","25","[c]","[c]"
"In post","2023","Ministry of Defence","Overseas","G7","Female","25","25","[c]","[c]"
"In post","2023","Ministry of Defence","Overseas","G7","Male","40","40","75650","75330"
"In post","2023","Ministry of Defence","Overseas","HEO","Female","170","170","52180","54350"
"In post","2023","Ministry of Defence","Overseas","HEO","Male","140","140","50560","46720"
"In post","2023","Ministry of Defence","Overseas","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Overseas","SCS level","Male","5","5","[c]","[c]"
"In post","2023","Ministry of Defence","Overseas","SEO","Female","45","45","57090","56680"
"In post","2023","Ministry of Defence","Overseas","SEO","Male","100","100","60600","58470"
"In post","2023","Ministry of Defence","Overseas","Unknown","Female","10","10","[c]","[c]"
"In post","2023","Ministry of Defence","Overseas","Unknown","Male","15","15","[c]","[c]"
"In post","2023","Ministry of Defence","Unknown","AA","Female","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Unknown","AA","Male","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Unknown","AO","Female","5","5","[c]","[c]"
"In post","2023","Ministry of Defence","Unknown","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Unknown","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Unknown","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Unknown","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Unknown","G7","Male","5","5","[c]","[c]"
"In post","2023","Ministry of Defence","Unknown","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Unknown","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Unknown","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Unknown","SEO","Male","5","5","[c]","[c]"
"In post","2023","Ministry of Defence","Unknown","Unknown","Female","170","170","38020","36860"
"In post","2023","Ministry of Defence","Unknown","Unknown","Male","1530","1530","42380","40530"
"In post","2023","Ministry of Justice","London","AA","Female","530","480","25240","25760"
"In post","2023","Ministry of Justice","London","AA","Male","440","420","25330","25760"
"In post","2023","Ministry of Justice","London","AO","Female","2120","1955","28820","25480"
"In post","2023","Ministry of Justice","London","AO","Male","1890","1840","31880","33800"
"In post","2023","Ministry of Justice","London","EO","Female","1325","1275","31320","29660"
"In post","2023","Ministry of Justice","London","EO","Male","815","800","33830","31310"
"In post","2023","Ministry of Justice","London","G6","Female","275","265","72570","70250"
"In post","2023","Ministry of Justice","London","G6","Male","205","200","74220","70250"
"In post","2023","Ministry of Justice","London","G7","Female","805","770","59380","57740"
"In post","2023","Ministry of Justice","London","G7","Male","675","665","60910","59920"
"In post","2023","Ministry of Justice","London","HEO","Female","1120","1095","36380","35410"
"In post","2023","Ministry of Justice","London","HEO","Male","790","775","37820","35410"
"In post","2023","Ministry of Justice","London","SCS level","Female","110","105","87420","82450"
"In post","2023","Ministry of Justice","London","SCS level","Male","95","95","92070","85470"
"In post","2023","Ministry of Justice","London","SEO","Female","1210","1165","46140","43650"
"In post","2023","Ministry of Justice","London","SEO","Male","840","830","47030","43650"
"In post","2023","Ministry of Justice","London","Unknown","Female","1755","1650","35020","33050"
"In post","2023","Ministry of Justice","London","Unknown","Male","660","635","35820","33050"
"In post","2023","Ministry of Justice","Outside London","AA","Female","3805","3380","22310","23230"
"In post","2023","Ministry of Justice","Outside London","AA","Male","3140","2920","22830","23230"
"In post","2023","Ministry of Justice","Outside London","AO","Female","13875","12425","26080","25340"
"In post","2023","Ministry of Justice","Outside London","AO","Male","14185","13600","29680","30440"
"In post","2023","Ministry of Justice","Outside London","EO","Female","4540","4275","28910","28480"
"In post","2023","Ministry of Justice","Outside London","EO","Male","4800","4590","32290","34170"
"In post","2023","Ministry of Justice","Outside London","G6","Female","305","300","72630","66000"
"In post","2023","Ministry of Justice","Outside London","G6","Male","255","255","76790","72720"
"In post","2023","Ministry of Justice","Outside London","G7","Female","725","705","57240","54820"
"In post","2023","Ministry of Justice","Outside London","G7","Male","610","600","57970","54720"
"In post","2023","Ministry of Justice","Outside London","HEO","Female","3440","3305","33670","32070"
"In post","2023","Ministry of Justice","Outside London","HEO","Male","2760","2610","37030","38910"
"In post","2023","Ministry of Justice","Outside London","SCS level","Female","65","65","92590","88480"
"In post","2023","Ministry of Justice","Outside London","SCS level","Male","70","70","97530","101660"
"In post","2023","Ministry of Justice","Outside London","SEO","Female","2530","2395","44510","42740"
"In post","2023","Ministry of Justice","Outside London","SEO","Male","1840","1785","46750","46110"
"In post","2023","Ministry of Justice","Outside London","Unknown","Female","14525","13405","29720","29050"
"In post","2023","Ministry of Justice","Outside London","Unknown","Male","4625","4365","30510","29050"
"In post","2023","Ministry of Justice","Unknown","AA","Female","15","15","[c]","[c]"
"In post","2023","Ministry of Justice","Unknown","AA","Male","10","10","[c]","[c]"
"In post","2023","Ministry of Justice","Unknown","AO","Female","30","25","[c]","[c]"
"In post","2023","Ministry of Justice","Unknown","AO","Male","30","30","27660","28880"
"In post","2023","Ministry of Justice","Unknown","EO","Female","5","5","[c]","[c]"
"In post","2023","Ministry of Justice","Unknown","EO","Male","5","5","[c]","[c]"
"In post","2023","Ministry of Justice","Unknown","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Unknown","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Unknown","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Unknown","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Unknown","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Unknown","SEO","Male","5","5","[c]","[c]"
"In post","2023","Ministry of Justice","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","National Crime Agency","London","AO","Female","40","40","27850","26550"
"In post","2023","National Crime Agency","London","AO","Male","30","30","[c]","[c]"
"In post","2023","National Crime Agency","London","EO","Female","285","275","37800","38270"
"In post","2023","National Crime Agency","London","EO","Male","275","275","38780","39630"
"In post","2023","National Crime Agency","London","G6","Female","15","15","[c]","[c]"
"In post","2023","National Crime Agency","London","G6","Male","45","45","77610","76080"
"In post","2023","National Crime Agency","London","G7","Female","55","50","62840","61240"
"In post","2023","National Crime Agency","London","G7","Male","80","80","65570","66490"
"In post","2023","National Crime Agency","London","HEO","Female","205","195","44560","43930"
"In post","2023","National Crime Agency","London","HEO","Male","250","250","46190","45700"
"In post","2023","National Crime Agency","London","SCS level","Female","10","10","[c]","[c]"
"In post","2023","National Crime Agency","London","SCS level","Male","15","15","[c]","[c]"
"In post","2023","National Crime Agency","London","SEO","Female","120","115","51610","50980"
"In post","2023","National Crime Agency","London","SEO","Male","135","135","52360","50980"
"In post","2023","National Crime Agency","Outside London","AO","Female","95","80","25120","24750"
"In post","2023","National Crime Agency","Outside London","AO","Male","50","50","24740","22950"
"In post","2023","National Crime Agency","Outside London","EO","Female","925","885","34890","34670"
"In post","2023","National Crime Agency","Outside London","EO","Male","900","885","36210","36040"
"In post","2023","National Crime Agency","Outside London","G6","Female","15","15","[c]","[c]"
"In post","2023","National Crime Agency","Outside London","G6","Male","30","30","74100","72490"
"In post","2023","National Crime Agency","Outside London","G7","Female","60","55","60150","59440"
"In post","2023","National Crime Agency","Outside London","G7","Male","100","100","62730","62890"
"In post","2023","National Crime Agency","Outside London","HEO","Female","460","440","41530","40440"
"In post","2023","National Crime Agency","Outside London","HEO","Male","675","665","43560","44360"
"In post","2023","National Crime Agency","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","National Crime Agency","Outside London","SCS level","Male","5","5","[c]","[c]"
"In post","2023","National Crime Agency","Outside London","SEO","Female","175","170","47580","47380"
"In post","2023","National Crime Agency","Outside London","SEO","Male","275","275","48810","47380"
"In post","2023","National Crime Agency","Overseas","EO","Female","5","5","[c]","[c]"
"In post","2023","National Crime Agency","Overseas","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","National Crime Agency","Overseas","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","National Crime Agency","Overseas","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","National Crime Agency","Overseas","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","National Crime Agency","Overseas","G7","Male","10","10","[c]","[c]"
"In post","2023","National Crime Agency","Overseas","HEO","Female","10","10","[c]","[c]"
"In post","2023","National Crime Agency","Overseas","HEO","Male","25","25","[c]","[c]"
"In post","2023","National Crime Agency","Overseas","SEO","Female","5","5","[c]","[c]"
"In post","2023","National Crime Agency","Overseas","SEO","Male","65","65","48760","47380"
"In post","2023","National Crime Agency","Unknown","AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","National Crime Agency","Unknown","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","National Crime Agency","Unknown","EO","Female","15","10","[c]","[c]"
"In post","2023","National Crime Agency","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","National Crime Agency","Unknown","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","National Crime Agency","Unknown","G7","Male","5","5","[c]","[c]"
"In post","2023","National Crime Agency","Unknown","HEO","Female","15","15","[c]","[c]"
"In post","2023","National Crime Agency","Unknown","HEO","Male","30","30","46370","45700"
"In post","2023","National Crime Agency","Unknown","SEO","Female","10","10","[c]","[c]"
"In post","2023","National Crime Agency","Unknown","SEO","Male","25","20","[c]","[c]"
"In post","2023","Northern Ireland Office","London","AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Northern Ireland Office","London","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Northern Ireland Office","London","EO","Female","5","5","[c]","[c]"
"In post","2023","Northern Ireland Office","London","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Northern Ireland Office","London","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Northern Ireland Office","London","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Northern Ireland Office","London","G7","Female","15","15","[c]","[c]"
"In post","2023","Northern Ireland Office","London","G7","Male","10","10","[c]","[c]"
"In post","2023","Northern Ireland Office","London","HEO","Female","5","5","[c]","[c]"
"In post","2023","Northern Ireland Office","London","HEO","Male","5","5","[c]","[c]"
"In post","2023","Northern Ireland Office","London","SCS level","Female","5","5","[c]","[c]"
"In post","2023","Northern Ireland Office","London","SCS level","Male","10","10","[c]","[c]"
"In post","2023","Northern Ireland Office","London","SEO","Female","5","5","[c]","[c]"
"In post","2023","Northern Ireland Office","London","SEO","Male","15","15","[c]","[c]"
"In post","2023","Northern Ireland Office","Outside London","AO","Female","5","5","[c]","[c]"
"In post","2023","Northern Ireland Office","Outside London","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Northern Ireland Office","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Northern Ireland Office","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Northern Ireland Office","Outside London","G7","Female","5","5","[c]","[c]"
"In post","2023","Northern Ireland Office","Outside London","G7","Male","10","10","[c]","[c]"
"In post","2023","Northern Ireland Office","Outside London","HEO","Female","10","10","[c]","[c]"
"In post","2023","Northern Ireland Office","Outside London","HEO","Male","5","5","[c]","[c]"
"In post","2023","Northern Ireland Office","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Northern Ireland Office","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Northern Ireland Office","Outside London","SEO","Female","15","15","[c]","[c]"
"In post","2023","Northern Ireland Office","Outside London","SEO","Male","15","15","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","London","AO","Female","5","5","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","London","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","London","EO","Female","20","20","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","London","EO","Male","15","15","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","London","G6","Female","10","10","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","London","G6","Male","15","15","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","London","G7","Female","65","60","69440","66170"
"In post","2023","Office for Standards in Education, Children's Services and Skills","London","G7","Male","30","30","70870","72470"
"In post","2023","Office for Standards in Education, Children's Services and Skills","London","HEO","Female","30","30","36160","36330"
"In post","2023","Office for Standards in Education, Children's Services and Skills","London","HEO","Male","20","20","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","London","SCS level","Female","5","5","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","London","SCS level","Male","5","5","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","London","SEO","Female","70","65","48770","52750"
"In post","2023","Office for Standards in Education, Children's Services and Skills","London","SEO","Male","20","20","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Outside London","AO","Female","145","125","22360","22490"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Outside London","AO","Male","55","55","22280","22490"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Outside London","EO","Female","120","115","27060","27140"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Outside London","EO","Male","60","60","27020","27140"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Outside London","G6","Female","80","80","84810","87570"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Outside London","G6","Male","65","65","83310","87570"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Outside London","G7","Female","295","290","72330","77470"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Outside London","G7","Male","165","160","73440","77470"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Outside London","HEO","Female","110","100","33000","33130"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Outside London","HEO","Male","65","65","33000","33130"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Outside London","SCS level","Female","5","5","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Outside London","SCS level","Male","15","15","[c]","[c]"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Outside London","SEO","Female","430","415","49420","52750"
"In post","2023","Office for Standards in Education, Children's Services and Skills","Outside London","SEO","Male","115","115","45220","41050"
"In post","2023","Office of Gas and Electricity Markets","London","AO","Female","5","5","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","London","AO","Male","10","10","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","London","EO","Female","90","90","28750","27950"
"In post","2023","Office of Gas and Electricity Markets","London","EO","Male","85","85","27340","26500"
"In post","2023","Office of Gas and Electricity Markets","London","G6","Female","80","80","68960","67990"
"In post","2023","Office of Gas and Electricity Markets","London","G6","Male","110","110","70210","68530"
"In post","2023","Office of Gas and Electricity Markets","London","G7","Female","95","90","52680","53080"
"In post","2023","Office of Gas and Electricity Markets","London","G7","Male","120","120","53830","52620"
"In post","2023","Office of Gas and Electricity Markets","London","HEO","Female","60","60","35440","35200"
"In post","2023","Office of Gas and Electricity Markets","London","HEO","Male","80","80","36130","34900"
"In post","2023","Office of Gas and Electricity Markets","London","SCS level","Female","25","25","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","London","SCS level","Male","25","25","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","London","SEO","Female","40","40","43050","43220"
"In post","2023","Office of Gas and Electricity Markets","London","SEO","Male","35","35","42560","42000"
"In post","2023","Office of Gas and Electricity Markets","Outside London","AO","Female","10","10","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Outside London","AO","Male","15","15","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Outside London","EO","Female","100","95","25130","24510"
"In post","2023","Office of Gas and Electricity Markets","Outside London","EO","Male","110","110","24960","24510"
"In post","2023","Office of Gas and Electricity Markets","Outside London","G6","Female","50","45","63530","61550"
"In post","2023","Office of Gas and Electricity Markets","Outside London","G6","Male","50","50","65240","63050"
"In post","2023","Office of Gas and Electricity Markets","Outside London","G7","Female","75","70","48160","45610"
"In post","2023","Office of Gas and Electricity Markets","Outside London","G7","Male","80","80","50420","46740"
"In post","2023","Office of Gas and Electricity Markets","Outside London","HEO","Female","45","45","32500","32340"
"In post","2023","Office of Gas and Electricity Markets","Outside London","HEO","Male","70","70","32220","32340"
"In post","2023","Office of Gas and Electricity Markets","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Outside London","SCS level","Male","10","10","[c]","[c]"
"In post","2023","Office of Gas and Electricity Markets","Outside London","SEO","Female","35","35","38040","37100"
"In post","2023","Office of Gas and Electricity Markets","Outside London","SEO","Male","35","35","39190","38500"
"In post","2023","Office of Qualifications and Examinations Regulation","Outside London","AO","Female","5","5","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","Outside London","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","Outside London","EO","Female","20","20","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","Outside London","EO","Male","5","5","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","Outside London","G6","Female","20","20","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","Outside London","G6","Male","10","10","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","Outside London","G7","Female","55","50","50000","49310"
"In post","2023","Office of Qualifications and Examinations Regulation","Outside London","G7","Male","45","45","50990","49440"
"In post","2023","Office of Qualifications and Examinations Regulation","Outside London","HEO","Female","60","55","33050","32020"
"In post","2023","Office of Qualifications and Examinations Regulation","Outside London","HEO","Male","20","20","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","Outside London","SCS level","Female","10","5","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","Outside London","SCS level","Male","10","10","[c]","[c]"
"In post","2023","Office of Qualifications and Examinations Regulation","Outside London","SEO","Female","50","50","40100","39140"
"In post","2023","Office of Qualifications and Examinations Regulation","Outside London","SEO","Male","30","30","40260","39140"
"In post","2023","Office of Rail and Road","London","AO","Female","5","5","[c]","[c]"
"In post","2023","Office of Rail and Road","London","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","London","EO","Female","10","10","[c]","[c]"
"In post","2023","Office of Rail and Road","London","EO","Male","10","10","[c]","[c]"
"In post","2023","Office of Rail and Road","London","G6","Female","10","10","[c]","[c]"
"In post","2023","Office of Rail and Road","London","G6","Male","10","10","[c]","[c]"
"In post","2023","Office of Rail and Road","London","G7","Female","40","40","61190","59410"
"In post","2023","Office of Rail and Road","London","G7","Male","45","45","61570","61130"
"In post","2023","Office of Rail and Road","London","HEO","Female","15","15","[c]","[c]"
"In post","2023","Office of Rail and Road","London","HEO","Male","10","10","[c]","[c]"
"In post","2023","Office of Rail and Road","London","SCS level","Female","5","5","[c]","[c]"
"In post","2023","Office of Rail and Road","London","SCS level","Male","10","10","[c]","[c]"
"In post","2023","Office of Rail and Road","London","SEO","Female","10","10","[c]","[c]"
"In post","2023","Office of Rail and Road","London","SEO","Male","15","15","[c]","[c]"
"In post","2023","Office of Rail and Road","Outside London","AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","Outside London","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","Outside London","EO","Female","5","5","[c]","[c]"
"In post","2023","Office of Rail and Road","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","Outside London","G6","Female","5","5","[c]","[c]"
"In post","2023","Office of Rail and Road","Outside London","G6","Male","15","15","[c]","[c]"
"In post","2023","Office of Rail and Road","Outside London","G7","Female","25","25","[c]","[c]"
"In post","2023","Office of Rail and Road","Outside London","G7","Male","50","50","58580","60320"
"In post","2023","Office of Rail and Road","Outside London","HEO","Female","10","10","[c]","[c]"
"In post","2023","Office of Rail and Road","Outside London","HEO","Male","5","5","[c]","[c]"
"In post","2023","Office of Rail and Road","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","Outside London","SEO","Female","15","15","[c]","[c]"
"In post","2023","Office of Rail and Road","Outside London","SEO","Male","15","15","[c]","[c]"
"In post","2023","Office of the Secretary of State for Scotland","London","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Secretary of State for Scotland","London","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Secretary of State for Scotland","London","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Secretary of State for Scotland","London","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Secretary of State for Scotland","London","G7","Female","5","5","[c]","[c]"
"In post","2023","Office of the Secretary of State for Scotland","London","G7","Male","5","5","[c]","[c]"
"In post","2023","Office of the Secretary of State for Scotland","London","HEO","Female","5","5","[c]","[c]"
"In post","2023","Office of the Secretary of State for Scotland","London","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Secretary of State for Scotland","London","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Secretary of State for Scotland","London","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Secretary of State for Scotland","London","SEO","Female","5","5","[c]","[c]"
"In post","2023","Office of the Secretary of State for Scotland","London","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Secretary of State for Scotland","Outside London","AA","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Secretary of State for Scotland","Outside London","AA","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Secretary of State for Scotland","Outside London","AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Secretary of State for Scotland","Outside London","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Secretary of State for Scotland","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Secretary of State for Scotland","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Secretary of State for Scotland","Outside London","G6","Female","10","10","[c]","[c]"
"In post","2023","Office of the Secretary of State for Scotland","Outside London","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Secretary of State for Scotland","Outside London","G7","Female","15","15","[c]","[c]"
"In post","2023","Office of the Secretary of State for Scotland","Outside London","G7","Male","15","15","[c]","[c]"
"In post","2023","Office of the Secretary of State for Scotland","Outside London","HEO","Female","5","5","[c]","[c]"
"In post","2023","Office of the Secretary of State for Scotland","Outside London","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Secretary of State for Scotland","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Secretary of State for Scotland","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Secretary of State for Scotland","Outside London","SEO","Female","5","5","[c]","[c]"
"In post","2023","Office of the Secretary of State for Scotland","Outside London","SEO","Male","5","5","[c]","[c]"
"In post","2023","Office of the Secretary of State for Wales","London","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Secretary of State for Wales","London","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Secretary of State for Wales","London","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Secretary of State for Wales","London","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Secretary of State for Wales","London","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Secretary of State for Wales","London","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Secretary of State for Wales","London","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Secretary of State for Wales","London","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Secretary of State for Wales","London","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Secretary of State for Wales","London","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Secretary of State for Wales","London","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Secretary of State for Wales","London","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Secretary of State for Wales","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Secretary of State for Wales","Outside London","EO","Male","[c]","[c]","[c]","[c]"
