"Status","Year","Disability","Organisation","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Declared non-disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Male","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office of the Secretary of State for Wales","Female","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Office of the Secretary of State for Wales","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office of the Secretary of State for Wales","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office of the Secretary of State for Wales","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office of the Secretary of State for Wales","Male","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Office of the Secretary of State for Wales","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office of the Secretary of State for Wales","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office of the Secretary of State for Wales","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office of the Secretary of State for Wales","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office of the Secretary of State for Wales","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office of the Secretary of State for Wales","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Office of the Secretary of State for Wales","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Planning Inspectorate","Female","Heterosexual / straight","275","245","44670","42570"
"In post","2023","Declared non-disabled","Planning Inspectorate","Female","LGBO","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Planning Inspectorate","Female","Undeclared","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Planning Inspectorate","Female","Unknown","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Planning Inspectorate","Male","Heterosexual / straight","285","265","53040","57990"
"In post","2023","Declared non-disabled","Planning Inspectorate","Male","LGBO","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Planning Inspectorate","Male","Undeclared","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Planning Inspectorate","Male","Unknown","30","25","[c]","[c]"
"In post","2023","Declared non-disabled","Planning Inspectorate","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Planning Inspectorate","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Planning Inspectorate","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Planning Inspectorate","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Queen Elizabeth II Centre","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Queen Elizabeth II Centre","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Queen Elizabeth II Centre","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Queen Elizabeth II Centre","Female","Unknown","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Queen Elizabeth II Centre","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Queen Elizabeth II Centre","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Queen Elizabeth II Centre","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Queen Elizabeth II Centre","Male","Unknown","30","30","[c]","[c]"
"In post","2023","Declared non-disabled","Queen Elizabeth II Centre","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Queen Elizabeth II Centre","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Queen Elizabeth II Centre","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Queen Elizabeth II Centre","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Registers of Scotland","Female","Heterosexual / straight","255","245","37190","32510"
"In post","2023","Declared non-disabled","Registers of Scotland","Female","LGBO","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Registers of Scotland","Female","Undeclared","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Registers of Scotland","Female","Unknown","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Registers of Scotland","Male","Heterosexual / straight","260","260","37270","32510"
"In post","2023","Declared non-disabled","Registers of Scotland","Male","LGBO","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Registers of Scotland","Male","Undeclared","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Registers of Scotland","Male","Unknown","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Registers of Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Registers of Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Registers of Scotland","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Registers of Scotland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Revenue Scotland","Female","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Revenue Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Revenue Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Revenue Scotland","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Revenue Scotland","Male","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Revenue Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Revenue Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Revenue Scotland","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Revenue Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Revenue Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Revenue Scotland","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Revenue Scotland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Royal Fleet Auxiliary","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Royal Fleet Auxiliary","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Royal Fleet Auxiliary","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Royal Fleet Auxiliary","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Royal Fleet Auxiliary","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Royal Fleet Auxiliary","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Royal Fleet Auxiliary","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Royal Fleet Auxiliary","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Royal Fleet Auxiliary","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Royal Fleet Auxiliary","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Royal Fleet Auxiliary","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Royal Fleet Auxiliary","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Rural Payments Agency","Female","Heterosexual / straight","785","695","27190","25920"
"In post","2023","Declared non-disabled","Rural Payments Agency","Female","LGBO","45","40","27870","22150"
"In post","2023","Declared non-disabled","Rural Payments Agency","Female","Undeclared","55","50","26160","25920"
"In post","2023","Declared non-disabled","Rural Payments Agency","Female","Unknown","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Rural Payments Agency","Male","Heterosexual / straight","525","510","27540","25920"
"In post","2023","Declared non-disabled","Rural Payments Agency","Male","LGBO","50","50","25500","22150"
"In post","2023","Declared non-disabled","Rural Payments Agency","Male","Undeclared","45","45","27240","22150"
"In post","2023","Declared non-disabled","Rural Payments Agency","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Rural Payments Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Rural Payments Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Rural Payments Agency","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Rural Payments Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Scottish Courts and Tribunals Service","Female","Heterosexual / straight","405","375","32130","28540"
"In post","2023","Declared non-disabled","Scottish Courts and Tribunals Service","Female","LGBO","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Scottish Courts and Tribunals Service","Female","Undeclared","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Scottish Courts and Tribunals Service","Female","Unknown","120","110","24900","23190"
"In post","2023","Declared non-disabled","Scottish Courts and Tribunals Service","Male","Heterosexual / straight","195","190","34020","28540"
"In post","2023","Declared non-disabled","Scottish Courts and Tribunals Service","Male","LGBO","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Scottish Courts and Tribunals Service","Male","Undeclared","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Scottish Courts and Tribunals Service","Male","Unknown","40","40","26440","24130"
"In post","2023","Declared non-disabled","Scottish Courts and Tribunals Service","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Scottish Courts and Tribunals Service","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Scottish Courts and Tribunals Service","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Scottish Courts and Tribunals Service","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Scottish Fiscal Commission","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Scottish Fiscal Commission","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Scottish Fiscal Commission","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Scottish Fiscal Commission","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Scottish Fiscal Commission","Male","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Scottish Fiscal Commission","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Scottish Fiscal Commission","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Scottish Fiscal Commission","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Scottish Fiscal Commission","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Scottish Fiscal Commission","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Scottish Fiscal Commission","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Scottish Fiscal Commission","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Scottish Forestry","Female","Heterosexual / straight","50","50","34680","33260"
"In post","2023","Declared non-disabled","Scottish Forestry","Female","LGBO","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Scottish Forestry","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Scottish Forestry","Female","Unknown","40","40","34240","32220"
"In post","2023","Declared non-disabled","Scottish Forestry","Male","Heterosexual / straight","50","50","41600","38530"
"In post","2023","Declared non-disabled","Scottish Forestry","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Scottish Forestry","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Scottish Forestry","Male","Unknown","30","30","44600","41500"
"In post","2023","Declared non-disabled","Scottish Forestry","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Scottish Forestry","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Scottish Forestry","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Scottish Forestry","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Scottish Government (excl. agencies)","Female","Heterosexual / straight","2310","2180","48020","42860"
"In post","2023","Declared non-disabled","Scottish Government (excl. agencies)","Female","LGBO","155","150","43900","41640"
"In post","2023","Declared non-disabled","Scottish Government (excl. agencies)","Female","Undeclared","120","115","47050","42860"
"In post","2023","Declared non-disabled","Scottish Government (excl. agencies)","Female","Unknown","210","185","49340","49860"
"In post","2023","Declared non-disabled","Scottish Government (excl. agencies)","Male","Heterosexual / straight","1635","1610","49470","44890"
"In post","2023","Declared non-disabled","Scottish Government (excl. agencies)","Male","LGBO","150","150","49000","44110"
"In post","2023","Declared non-disabled","Scottish Government (excl. agencies)","Male","Undeclared","100","100","49720","47250"
"In post","2023","Declared non-disabled","Scottish Government (excl. agencies)","Male","Unknown","225","215","50860","44890"
"In post","2023","Declared non-disabled","Scottish Government (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Scottish Government (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Scottish Government (excl. agencies)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Scottish Government (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Scottish Housing Regulator","Female","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Scottish Housing Regulator","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Scottish Housing Regulator","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Scottish Housing Regulator","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Scottish Housing Regulator","Male","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Scottish Housing Regulator","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Scottish Housing Regulator","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Scottish Housing Regulator","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Scottish Housing Regulator","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Scottish Housing Regulator","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Scottish Housing Regulator","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Scottish Housing Regulator","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Scottish Prison Service","Female","Heterosexual / straight","25","20","[c]","[c]"
"In post","2023","Declared non-disabled","Scottish Prison Service","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Scottish Prison Service","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Scottish Prison Service","Female","Unknown","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Scottish Prison Service","Male","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Scottish Prison Service","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Scottish Prison Service","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Scottish Prison Service","Male","Unknown","10","5","[c]","[c]"
"In post","2023","Declared non-disabled","Scottish Prison Service","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Scottish Prison Service","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Scottish Prison Service","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Scottish Prison Service","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Scottish Public Pensions Agency","Female","Heterosexual / straight","40","35","36990","33520"
"In post","2023","Declared non-disabled","Scottish Public Pensions Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Scottish Public Pensions Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Scottish Public Pensions Agency","Female","Unknown","25","20","[c]","[c]"
"In post","2023","Declared non-disabled","Scottish Public Pensions Agency","Male","Heterosexual / straight","40","40","35340","31940"
"In post","2023","Declared non-disabled","Scottish Public Pensions Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Scottish Public Pensions Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Scottish Public Pensions Agency","Male","Unknown","20","15","[c]","[c]"
"In post","2023","Declared non-disabled","Scottish Public Pensions Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Scottish Public Pensions Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Scottish Public Pensions Agency","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Scottish Public Pensions Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Serious Fraud Office","Female","Heterosexual / straight","130","130","44610","40000"
"In post","2023","Declared non-disabled","Serious Fraud Office","Female","LGBO","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Serious Fraud Office","Female","Undeclared","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Serious Fraud Office","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Serious Fraud Office","Male","Heterosexual / straight","160","160","50130","45600"
"In post","2023","Declared non-disabled","Serious Fraud Office","Male","LGBO","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Serious Fraud Office","Male","Undeclared","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Serious Fraud Office","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Serious Fraud Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Serious Fraud Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Serious Fraud Office","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Serious Fraud Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Social Security Scotland","Female","Heterosexual / straight","895","850","32960","29450"
"In post","2023","Declared non-disabled","Social Security Scotland","Female","LGBO","65","65","32280","29100"
"In post","2023","Declared non-disabled","Social Security Scotland","Female","Undeclared","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Social Security Scotland","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Social Security Scotland","Male","Heterosexual / straight","540","535","35300","30440"
"In post","2023","Declared non-disabled","Social Security Scotland","Male","LGBO","65","65","30750","29100"
"In post","2023","Declared non-disabled","Social Security Scotland","Male","Undeclared","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Social Security Scotland","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Social Security Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Social Security Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Social Security Scotland","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Social Security Scotland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Standards and Testing Agency","Female","Heterosexual / straight","55","55","44830","43250"
"In post","2023","Declared non-disabled","Standards and Testing Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Standards and Testing Agency","Female","Undeclared","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Standards and Testing Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Standards and Testing Agency","Male","Heterosexual / straight","30","25","[c]","[c]"
"In post","2023","Declared non-disabled","Standards and Testing Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Standards and Testing Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Standards and Testing Agency","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Standards and Testing Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Standards and Testing Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Standards and Testing Agency","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Standards and Testing Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Student Awards Agency for Scotland","Female","Heterosexual / straight","35","30","33940","29100"
"In post","2023","Declared non-disabled","Student Awards Agency for Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Student Awards Agency for Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Student Awards Agency for Scotland","Female","Unknown","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Student Awards Agency for Scotland","Male","Heterosexual / straight","30","30","36870","34730"
"In post","2023","Declared non-disabled","Student Awards Agency for Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Student Awards Agency for Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Student Awards Agency for Scotland","Male","Unknown","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Student Awards Agency for Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Student Awards Agency for Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Student Awards Agency for Scotland","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Student Awards Agency for Scotland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Submarine Delivery Agency","Female","Heterosexual / straight","365","345","40480","38790"
"In post","2023","Declared non-disabled","Submarine Delivery Agency","Female","LGBO","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Submarine Delivery Agency","Female","Undeclared","30","30","39980","35580"
"In post","2023","Declared non-disabled","Submarine Delivery Agency","Female","Unknown","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Submarine Delivery Agency","Male","Heterosexual / straight","870","860","46010","43180"
"In post","2023","Declared non-disabled","Submarine Delivery Agency","Male","LGBO","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Submarine Delivery Agency","Male","Undeclared","55","55","49310","47590"
"In post","2023","Declared non-disabled","Submarine Delivery Agency","Male","Unknown","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Submarine Delivery Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Submarine Delivery Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Submarine Delivery Agency","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Submarine Delivery Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Teaching Regulation Agency","Female","Heterosexual / straight","30","30","33470","30330"
"In post","2023","Declared non-disabled","Teaching Regulation Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Teaching Regulation Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Teaching Regulation Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Teaching Regulation Agency","Male","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Teaching Regulation Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Teaching Regulation Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Teaching Regulation Agency","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Teaching Regulation Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Teaching Regulation Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Teaching Regulation Agency","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Teaching Regulation Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","The Insolvency Service","Female","Heterosexual / straight","405","380","35520","32710"
"In post","2023","Declared non-disabled","The Insolvency Service","Female","LGBO","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","The Insolvency Service","Female","Undeclared","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","The Insolvency Service","Female","Unknown","155","140","31800","26940"
"In post","2023","Declared non-disabled","The Insolvency Service","Male","Heterosexual / straight","270","260","40060","38280"
"In post","2023","Declared non-disabled","The Insolvency Service","Male","LGBO","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","The Insolvency Service","Male","Undeclared","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","The Insolvency Service","Male","Unknown","120","115","35800","34400"
"In post","2023","Declared non-disabled","The Insolvency Service","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
