"Status","Year","Disability","Region_london","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Unknown","Overseas","SCS level","Unknown","35","35","83440","77410"
"In post","2023","Unknown","Overseas","SEO","Heterosexual / straight","70","70","48420","46690"
"In post","2023","Unknown","Overseas","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Overseas","SEO","Undeclared","5","5","[c]","[c]"
"In post","2023","Unknown","Overseas","SEO","Unknown","60","60","46300","43440"
"In post","2023","Unknown","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Overseas","Unknown","Unknown","10","10","[c]","[c]"
"In post","2023","Unknown","Unknown","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","AA","Unknown","10","10","[c]","[c]"
"In post","2023","Unknown","Unknown","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","AO","Unknown","40","40","23370","22400"
"In post","2023","Unknown","Unknown","EO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Unknown","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","EO","Unknown","75","65","27270","25750"
"In post","2023","Unknown","Unknown","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","G7","Unknown","15","15","[c]","[c]"
"In post","2023","Unknown","Unknown","HEO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Unknown","Unknown","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","HEO","Unknown","25","25","[c]","[c]"
"In post","2023","Unknown","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","SEO","Heterosexual / straight","20","15","[c]","[c]"
"In post","2023","Unknown","Unknown","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","SEO","Unknown","20","20","[c]","[c]"
"In post","2023","Unknown","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Unknown","Unknown","1705","1700","41910","39970"
"Leaver CS","2023","Declared disabled","London","AA","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","London","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","London","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","London","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","London","AO","Heterosexual / straight","85","[c]","24440","25480"
"Leaver CS","2023","Declared disabled","London","AO","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","London","AO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","London","AO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","London","EO","Heterosexual / straight","155","[c]","30560","31060"
"Leaver CS","2023","Declared disabled","London","EO","LGBO","35","[c]","30860","31060"
"Leaver CS","2023","Declared disabled","London","EO","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","London","EO","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","London","G6","Heterosexual / straight","40","[c]","69680","68070"
"Leaver CS","2023","Declared disabled","London","G6","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","London","G6","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","London","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","London","G7","Heterosexual / straight","80","[c]","56550","56340"
"Leaver CS","2023","Declared disabled","London","G7","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","London","G7","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","London","G7","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","London","HEO","Heterosexual / straight","85","[c]","35840","34850"
"Leaver CS","2023","Declared disabled","London","HEO","LGBO","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","London","HEO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","London","HEO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","London","SCS level","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","London","SCS level","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","London","SEO","Heterosexual / straight","55","[c]","44650","43210"
"Leaver CS","2023","Declared disabled","London","SEO","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","London","SEO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","London","SEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","London","Unknown","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","London","Unknown","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Outside London","AA","Heterosexual / straight","180","[c]","20570","19930"
"Leaver CS","2023","Declared disabled","Outside London","AA","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Outside London","AA","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Outside London","AA","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Outside London","AO","Heterosexual / straight","950","[c]","22330","21690"
"Leaver CS","2023","Declared disabled","Outside London","AO","LGBO","145","[c]","21790","21690"
"Leaver CS","2023","Declared disabled","Outside London","AO","Undeclared","140","[c]","22380","21690"
"Leaver CS","2023","Declared disabled","Outside London","AO","Unknown","290","[c]","23020","21690"
"Leaver CS","2023","Declared disabled","Outside London","EO","Heterosexual / straight","810","[c]","28030","28120"
"Leaver CS","2023","Declared disabled","Outside London","EO","LGBO","100","[c]","27200","27570"
"Leaver CS","2023","Declared disabled","Outside London","EO","Undeclared","95","[c]","28330","28120"
"Leaver CS","2023","Declared disabled","Outside London","EO","Unknown","140","[c]","30230","28120"
"Leaver CS","2023","Declared disabled","Outside London","G6","Heterosexual / straight","45","[c]","69400","66930"
"Leaver CS","2023","Declared disabled","Outside London","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Outside London","G6","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Outside London","G6","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Outside London","G7","Heterosexual / straight","90","[c]","56050","54540"
"Leaver CS","2023","Declared disabled","Outside London","G7","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Outside London","G7","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Outside London","G7","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Outside London","HEO","Heterosexual / straight","265","[c]","34030","34170"
"Leaver CS","2023","Declared disabled","Outside London","HEO","LGBO","45","[c]","32270","31790"
"Leaver CS","2023","Declared disabled","Outside London","HEO","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Outside London","HEO","Unknown","70","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Outside London","SCS level","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Outside London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Outside London","SEO","Heterosexual / straight","195","[c]","42530","41480"
"Leaver CS","2023","Declared disabled","Outside London","SEO","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Outside London","SEO","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Outside London","SEO","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Outside London","Unknown","Heterosexual / straight","235","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Outside London","Unknown","LGBO","35","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Outside London","Unknown","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Outside London","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Overseas","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Overseas","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Overseas","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Overseas","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Overseas","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Overseas","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Overseas","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Overseas","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Overseas","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Overseas","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Overseas","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Overseas","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Overseas","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Overseas","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Overseas","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Overseas","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Overseas","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Overseas","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Overseas","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Overseas","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Overseas","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Overseas","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Overseas","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Overseas","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Overseas","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Overseas","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Overseas","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","London","AA","Heterosexual / straight","95","[c]","22860","23000"
"Leaver CS","2023","Declared non-disabled","London","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","London","AA","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","London","AA","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","London","AO","Heterosexual / straight","575","[c]","24850","25480"
"Leaver CS","2023","Declared non-disabled","London","AO","LGBO","40","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","London","AO","Undeclared","50","[c]","24700","25480"
"Leaver CS","2023","Declared non-disabled","London","AO","Unknown","85","[c]","24950","25480"
"Leaver CS","2023","Declared non-disabled","London","EO","Heterosexual / straight","1000","[c]","30100","31060"
"Leaver CS","2023","Declared non-disabled","London","EO","LGBO","80","[c]","29650","30220"
"Leaver CS","2023","Declared non-disabled","London","EO","Undeclared","90","[c]","30310","30500"
"Leaver CS","2023","Declared non-disabled","London","EO","Unknown","110","[c]","30910","31880"
"Leaver CS","2023","Declared non-disabled","London","G6","Heterosexual / straight","305","[c]","69830","68710"
"Leaver CS","2023","Declared non-disabled","London","G6","LGBO","35","[c]","67400","66730"
"Leaver CS","2023","Declared non-disabled","London","G6","Undeclared","30","[c]","71350","71050"
"Leaver CS","2023","Declared non-disabled","London","G6","Unknown","55","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","London","G7","Heterosexual / straight","785","[c]","56510","55200"
"Leaver CS","2023","Declared non-disabled","London","G7","LGBO","90","[c]","56020","54700"
"Leaver CS","2023","Declared non-disabled","London","G7","Undeclared","65","[c]","57400","56160"
"Leaver CS","2023","Declared non-disabled","London","G7","Unknown","85","[c]","55940","56040"
"Leaver CS","2023","Declared non-disabled","London","HEO","Heterosexual / straight","695","[c]","35530","35170"
"Leaver CS","2023","Declared non-disabled","London","HEO","LGBO","85","[c]","35100","34550"
"Leaver CS","2023","Declared non-disabled","London","HEO","Undeclared","85","[c]","35420","34500"
"Leaver CS","2023","Declared non-disabled","London","HEO","Unknown","110","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","London","SCS level","Heterosexual / straight","225","[c]","98270","89000"
"Leaver CS","2023","Declared non-disabled","London","SCS level","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","London","SCS level","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","London","SCS level","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","London","SEO","Heterosexual / straight","605","[c]","43020","42890"
"Leaver CS","2023","Declared non-disabled","London","SEO","LGBO","50","[c]","42640","42000"
"Leaver CS","2023","Declared non-disabled","London","SEO","Undeclared","60","[c]","42260","41980"
"Leaver CS","2023","Declared non-disabled","London","SEO","Unknown","70","[c]","44170","43290"
"Leaver CS","2023","Declared non-disabled","London","Unknown","Heterosexual / straight","140","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","London","Unknown","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","London","Unknown","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Outside London","AA","Heterosexual / straight","940","[c]","20710","19930"
"Leaver CS","2023","Declared non-disabled","Outside London","AA","LGBO","70","[c]","20360","19930"
"Leaver CS","2023","Declared non-disabled","Outside London","AA","Undeclared","65","[c]","19730","19200"
"Leaver CS","2023","Declared non-disabled","Outside London","AA","Unknown","120","[c]","21800","22080"
"Leaver CS","2023","Declared non-disabled","Outside London","AO","Heterosexual / straight","4985","[c]","22370","21690"
"Leaver CS","2023","Declared non-disabled","Outside London","AO","LGBO","350","[c]","22100","21690"
"Leaver CS","2023","Declared non-disabled","Outside London","AO","Undeclared","440","[c]","22300","21690"
"Leaver CS","2023","Declared non-disabled","Outside London","AO","Unknown","1630","[c]","22230","21690"
"Leaver CS","2023","Declared non-disabled","Outside London","EO","Heterosexual / straight","3540","[c]","27900","27570"
"Leaver CS","2023","Declared non-disabled","Outside London","EO","LGBO","220","[c]","27620","27570"
"Leaver CS","2023","Declared non-disabled","Outside London","EO","Undeclared","345","[c]","28060","27570"
"Leaver CS","2023","Declared non-disabled","Outside London","EO","Unknown","855","[c]","28010","28120"
"Leaver CS","2023","Declared non-disabled","Outside London","G6","Heterosexual / straight","325","[c]","71520","69240"
"Leaver CS","2023","Declared non-disabled","Outside London","G6","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Outside London","G6","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Outside London","G6","Unknown","75","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Outside London","G7","Heterosexual / straight","800","[c]","56950","55220"
"Leaver CS","2023","Declared non-disabled","Outside London","G7","LGBO","40","[c]","54870","52610"
"Leaver CS","2023","Declared non-disabled","Outside London","G7","Undeclared","60","[c]","55840","54280"
"Leaver CS","2023","Declared non-disabled","Outside London","G7","Unknown","185","[c]","55770","55590"
"Leaver CS","2023","Declared non-disabled","Outside London","HEO","Heterosexual / straight","1605","[c]","34120","33710"
"Leaver CS","2023","Declared non-disabled","Outside London","HEO","LGBO","95","[c]","32810","32690"
"Leaver CS","2023","Declared non-disabled","Outside London","HEO","Undeclared","130","[c]","34720","33900"
"Leaver CS","2023","Declared non-disabled","Outside London","HEO","Unknown","435","[c]","35090","34330"
"Leaver CS","2023","Declared non-disabled","Outside London","SCS level","Heterosexual / straight","100","[c]","102760","99430"
"Leaver CS","2023","Declared non-disabled","Outside London","SCS level","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Outside London","SCS level","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Outside London","SCS level","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Outside London","SEO","Heterosexual / straight","1345","[c]","42690","41660"
"Leaver CS","2023","Declared non-disabled","Outside London","SEO","LGBO","80","[c]","41270","40640"
"Leaver CS","2023","Declared non-disabled","Outside London","SEO","Undeclared","160","[c]","42630","41220"
"Leaver CS","2023","Declared non-disabled","Outside London","SEO","Unknown","280","[c]","42310","41120"
"Leaver CS","2023","Declared non-disabled","Outside London","Unknown","Heterosexual / straight","855","[c]","40370","33990"
"Leaver CS","2023","Declared non-disabled","Outside London","Unknown","LGBO","75","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Outside London","Unknown","Undeclared","60","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Outside London","Unknown","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Overseas","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Overseas","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Overseas","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Overseas","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Overseas","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Overseas","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Overseas","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Overseas","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Overseas","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Overseas","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Overseas","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Overseas","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Overseas","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Overseas","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Overseas","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Overseas","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Overseas","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Overseas","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Overseas","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Overseas","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Overseas","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Overseas","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Overseas","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Overseas","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Overseas","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Overseas","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Overseas","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","EO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
