"Status","Year","Disability","Ethnicity","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Declared disabled","Asian","Digital, Data and Technology","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Asian","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Asian","Finance","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Asian","Geography","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Asian","Human Resources","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Asian","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Asian","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Asian","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Asian","International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Asian","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Asian","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Asian","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Asian","Operational Delivery","145","[c]","29110","28120"
"Leaver CS","2023","Declared disabled","Asian","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Asian","Other","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Asian","Planning","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Asian","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Asian","Policy","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Asian","Project Delivery","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Asian","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Asian","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Asian","Science and Engineering","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Asian","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Asian","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Asian","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Asian","Tax","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Asian","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Asian","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","Geography","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","Human Resources","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","Operational Delivery","125","[c]","28910","29290"
"Leaver CS","2023","Declared disabled","Black","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","Other","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","Planning","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","Policy","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","Project Delivery","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","Tax","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Black","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Digital, Data and Technology","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Geography","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Human Resources","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Operational Delivery","85","[c]","26740","27570"
"Leaver CS","2023","Declared disabled","Mixed","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Planning","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Policy","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Tax","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Mixed","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Geography","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Operational Delivery","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Planning","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Tax","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Digital, Data and Technology","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Geography","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Human Resources","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Legal","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Operational Delivery","100","[c]","27940","26850"
"Leaver CS","2023","Declared disabled","Undeclared","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Other","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Planning","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Policy","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Project Delivery","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Science and Engineering","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Tax","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Digital, Data and Technology","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Geography","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Operational Delivery","75","[c]","31660","28570"
"Leaver CS","2023","Declared disabled","Unknown","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Planning","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Security","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Tax","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Commercial","40","[c]","38400","37140"
"Leaver CS","2023","Declared disabled","White","Communications","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Counter Fraud","60","[c]","27900","28120"
"Leaver CS","2023","Declared disabled","White","Digital, Data and Technology","125","[c]","40490","36110"
"Leaver CS","2023","Declared disabled","White","Economics","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Finance","60","[c]","38430","34290"
"Leaver CS","2023","Declared disabled","White","Geography","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Human Resources","150","[c]","36820","32500"
"Leaver CS","2023","Declared disabled","White","Inspector of Education and Training","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Intelligence Analysis","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Internal Audit","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Knowledge and Information Management","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Legal","70","[c]","54230","54100"
"Leaver CS","2023","Declared disabled","White","Medicine","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Operational Delivery","2655","[c]","27290","26560"
"Leaver CS","2023","Declared disabled","White","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Other","120","[c]","26440","21690"
"Leaver CS","2023","Declared disabled","White","Planning","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Policy","140","[c]","47040","41480"
"Leaver CS","2023","Declared disabled","White","Project Delivery","80","[c]","41530","40580"
"Leaver CS","2023","Declared disabled","White","Property","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Psychology","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Science and Engineering","90","[c]","36090","33710"
"Leaver CS","2023","Declared disabled","White","Security","60","[c]","35410","35650"
"Leaver CS","2023","Declared disabled","White","Social Research","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Statistics","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Tax","75","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","White","Unknown","250","[c]","43020","36460"
"Leaver CS","2023","Declared disabled","White","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Commercial","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Communications","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Counter Fraud","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Digital, Data and Technology","120","[c]","45600","42050"
"Leaver CS","2023","Declared non-disabled","Asian","Economics","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Finance","50","[c]","37100","33630"
"Leaver CS","2023","Declared non-disabled","Asian","Geography","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Human Resources","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Intelligence Analysis","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Internal Audit","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Knowledge and Information Management","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Legal","50","[c]","50340","51550"
"Leaver CS","2023","Declared non-disabled","Asian","Medicine","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Operational Delivery","1145","[c]","28190","27570"
"Leaver CS","2023","Declared non-disabled","Asian","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Other","75","[c]","28530","25610"
"Leaver CS","2023","Declared non-disabled","Asian","Planning","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Policy","125","[c]","40310","39250"
"Leaver CS","2023","Declared non-disabled","Asian","Project Delivery","55","[c]","43030","41000"
"Leaver CS","2023","Declared non-disabled","Asian","Property","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Science and Engineering","60","[c]","33490","32550"
"Leaver CS","2023","Declared non-disabled","Asian","Security","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Social Research","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Statistics","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Tax","80","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Asian","Unknown","115","[c]","43080","35700"
"Leaver CS","2023","Declared non-disabled","Asian","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Commercial","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Communications","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Counter Fraud","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Digital, Data and Technology","75","[c]","39090","37350"
"Leaver CS","2023","Declared non-disabled","Black","Economics","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Finance","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Geography","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Human Resources","40","[c]","34530","29400"
"Leaver CS","2023","Declared non-disabled","Black","Inspector of Education and Training","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Legal","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Medicine","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Operational Delivery","865","[c]","29600","29290"
"Leaver CS","2023","Declared non-disabled","Black","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Other","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Planning","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Policy","70","[c]","40090","36180"
"Leaver CS","2023","Declared non-disabled","Black","Project Delivery","45","[c]","42510","36840"
"Leaver CS","2023","Declared non-disabled","Black","Property","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Psychology","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Science and Engineering","40","[c]","35540","35590"
"Leaver CS","2023","Declared non-disabled","Black","Security","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Tax","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Unknown","65","[c]","37470","35760"
"Leaver CS","2023","Declared non-disabled","Black","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Commercial","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Communications","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Counter Fraud","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Digital, Data and Technology","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Economics","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Finance","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Geography","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Human Resources","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Legal","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Operational Delivery","370","[c]","28900","27570"
"Leaver CS","2023","Declared non-disabled","Mixed","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Other","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Planning","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Policy","65","[c]","43220","40050"
"Leaver CS","2023","Declared non-disabled","Mixed","Project Delivery","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Property","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Psychology","5","[c]","[c]","[c]"
