"Status","Year","Parent_department","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Office of Rail and Road","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","Human Resources","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Office of Rail and Road","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","Legal","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Office of Rail and Road","Legal","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","Legal","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","Operational Delivery","Heterosexual / straight","90","85","55310","55410"
"In post","2023","Office of Rail and Road","Operational Delivery","LGBO","10","10","[c]","[c]"
"In post","2023","Office of Rail and Road","Operational Delivery","Undeclared","10","10","[c]","[c]"
"In post","2023","Office of Rail and Road","Operational Delivery","Unknown","30","30","57010","60320"
"In post","2023","Office of Rail and Road","Policy","Heterosexual / straight","50","50","57240","57140"
"In post","2023","Office of Rail and Road","Policy","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","Policy","Undeclared","10","10","[c]","[c]"
"In post","2023","Office of Rail and Road","Policy","Unknown","15","10","[c]","[c]"
"In post","2023","Office of Rail and Road","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","Science and Engineering","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Office of Rail and Road","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","Science and Engineering","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","Science and Engineering","Unknown","5","5","[c]","[c]"
"In post","2023","Office of Rail and Road","Statistics","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Office of Rail and Road","Statistics","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Office of Rail and Road","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Secretary of State for Scotland","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Secretary of State for Scotland","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Secretary of State for Scotland","Communications","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Secretary of State for Scotland","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Secretary of State for Scotland","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Secretary of State for Scotland","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Secretary of State for Scotland","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Secretary of State for Scotland","Operational Delivery","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Office of the Secretary of State for Scotland","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Secretary of State for Scotland","Operational Delivery","Unknown","10","10","[c]","[c]"
"In post","2023","Office of the Secretary of State for Scotland","Policy","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Office of the Secretary of State for Scotland","Policy","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Secretary of State for Scotland","Policy","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Secretary of State for Scotland","Policy","Unknown","15","15","[c]","[c]"
"In post","2023","Office of the Secretary of State for Scotland","Unknown","Heterosexual / straight","30","30","59410","65280"
"In post","2023","Office of the Secretary of State for Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Secretary of State for Scotland","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Secretary of State for Scotland","Unknown","Unknown","40","40","45950","52360"
"In post","2023","Office of the Secretary of State for Wales","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Secretary of State for Wales","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Secretary of State for Wales","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Secretary of State for Wales","Corporate Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Secretary of State for Wales","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Secretary of State for Wales","Economics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Secretary of State for Wales","Economics","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Secretary of State for Wales","Economics","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Secretary of State for Wales","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Secretary of State for Wales","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Secretary of State for Wales","Policy","Heterosexual / straight","20","15","[c]","[c]"
"In post","2023","Office of the Secretary of State for Wales","Policy","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Secretary of State for Wales","Policy","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Secretary of State for Wales","Policy","Unknown","10","10","[c]","[c]"
"In post","2023","Scottish Government","Commercial","Heterosexual / straight","55","50","40220","37060"
"In post","2023","Scottish Government","Commercial","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Government","Commercial","Unknown","55","50","31690","28490"
"In post","2023","Scottish Government","Communications","Heterosexual / straight","35","35","42690","39590"
"In post","2023","Scottish Government","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Government","Communications","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Government","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Government","Digital, Data and Technology","Heterosexual / straight","160","160","41780","39590"
"In post","2023","Scottish Government","Digital, Data and Technology","LGBO","15","15","[c]","[c]"
"In post","2023","Scottish Government","Digital, Data and Technology","Undeclared","20","20","[c]","[c]"
"In post","2023","Scottish Government","Digital, Data and Technology","Unknown","110","110","40540","37060"
"In post","2023","Scottish Government","Finance","Heterosexual / straight","85","80","38360","35220"
"In post","2023","Scottish Government","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Government","Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Government","Finance","Unknown","70","70","35280","29910"
"In post","2023","Scottish Government","Human Resources","Heterosexual / straight","190","175","39230","37060"
"In post","2023","Scottish Government","Human Resources","LGBO","10","10","[c]","[c]"
"In post","2023","Scottish Government","Human Resources","Undeclared","5","5","[c]","[c]"
"In post","2023","Scottish Government","Human Resources","Unknown","70","65","37640","37060"
"In post","2023","Scottish Government","Internal Audit","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Scottish Government","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Government","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Government","Knowledge and Information Management","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Scottish Government","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Government","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Government","Legal","Heterosexual / straight","590","560","61610","58770"
"In post","2023","Scottish Government","Legal","LGBO","30","30","59620","55990"
"In post","2023","Scottish Government","Legal","Undeclared","50","45","61870","62060"
"In post","2023","Scottish Government","Legal","Unknown","90","80","57480","55990"
"In post","2023","Scottish Government","Operational Delivery","Heterosexual / straight","3470","3250","32770","31970"
"In post","2023","Scottish Government","Operational Delivery","LGBO","235","230","30920","28700"
"In post","2023","Scottish Government","Operational Delivery","Undeclared","190","180","32030","31540"
"In post","2023","Scottish Government","Operational Delivery","Unknown","3720","3455","31570","31290"
"In post","2023","Scottish Government","Other","Heterosexual / straight","190","175","38900","37060"
"In post","2023","Scottish Government","Other","LGBO","5","5","[c]","[c]"
"In post","2023","Scottish Government","Other","Undeclared","5","5","[c]","[c]"
"In post","2023","Scottish Government","Other","Unknown","425","385","33620","30490"
"In post","2023","Scottish Government","Policy","Heterosexual / straight","35","35","51670","51610"
"In post","2023","Scottish Government","Policy","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Government","Policy","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Government","Policy","Unknown","15","15","[c]","[c]"
"In post","2023","Scottish Government","Project Delivery","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Scottish Government","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Government","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Government","Project Delivery","Unknown","10","10","[c]","[c]"
"In post","2023","Scottish Government","Property","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Scottish Government","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Government","Property","Unknown","15","15","[c]","[c]"
"In post","2023","Scottish Government","Psychology","Heterosexual / straight","15","10","[c]","[c]"
"In post","2023","Scottish Government","Psychology","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Government","Psychology","Unknown","55","55","42580","37060"
"In post","2023","Scottish Government","Security","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Scottish Government","Security","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Government","Security","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Government","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Government","Statistics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Government","Statistics","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Government","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Government","Unknown","Heterosexual / straight","9790","9390","43940","38330"
"In post","2023","Scottish Government","Unknown","LGBO","975","950","40170","34730"
"In post","2023","Scottish Government","Unknown","Undeclared","600","580","44980","41640"
"In post","2023","Scottish Government","Unknown","Unknown","6130","5845","37660","33260"
"In post","2023","The National Archives","Commercial","Heterosexual / straight","20","15","[c]","[c]"
"In post","2023","The National Archives","Commercial","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","The National Archives","Commercial","Undeclared","5","5","[c]","[c]"
"In post","2023","The National Archives","Commercial","Unknown","15","10","[c]","[c]"
"In post","2023","The National Archives","Communications","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","The National Archives","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","The National Archives","Communications","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","The National Archives","Communications","Unknown","5","5","[c]","[c]"
"In post","2023","The National Archives","Digital, Data and Technology","Heterosexual / straight","70","65","42540","41080"
"In post","2023","The National Archives","Digital, Data and Technology","LGBO","10","10","[c]","[c]"
"In post","2023","The National Archives","Digital, Data and Technology","Undeclared","10","10","[c]","[c]"
"In post","2023","The National Archives","Digital, Data and Technology","Unknown","30","30","46220","46380"
"In post","2023","The National Archives","Finance","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","The National Archives","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","The National Archives","Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","The National Archives","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","The National Archives","Human Resources","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","The National Archives","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","The National Archives","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","The National Archives","Human Resources","Unknown","5","5","[c]","[c]"
"In post","2023","The National Archives","Knowledge and Information Management","Heterosexual / straight","45","45","34770","30600"
"In post","2023","The National Archives","Knowledge and Information Management","LGBO","15","15","[c]","[c]"
"In post","2023","The National Archives","Knowledge and Information Management","Undeclared","5","5","[c]","[c]"
"In post","2023","The National Archives","Knowledge and Information Management","Unknown","35","35","37190","35270"
"In post","2023","The National Archives","Operational Delivery","Heterosexual / straight","60","60","32130","29840"
"In post","2023","The National Archives","Operational Delivery","LGBO","10","10","[c]","[c]"
"In post","2023","The National Archives","Operational Delivery","Undeclared","20","20","[c]","[c]"
"In post","2023","The National Archives","Operational Delivery","Unknown","70","65","29370","25770"
"In post","2023","The National Archives","Other","Heterosexual / straight","45","40","43590","35700"
"In post","2023","The National Archives","Other","LGBO","5","5","[c]","[c]"
"In post","2023","The National Archives","Other","Undeclared","10","10","[c]","[c]"
"In post","2023","The National Archives","Other","Unknown","35","35","45420","37980"
"In post","2023","The National Archives","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","The National Archives","Policy","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","The National Archives","Policy","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","The National Archives","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","The National Archives","Property","Heterosexual / straight","10","5","[c]","[c]"
"In post","2023","The National Archives","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","The National Archives","Property","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","The National Archives","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","UK Export Finance","Communications","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","UK Export Finance","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","UK Export Finance","Communications","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","UK Export Finance","Digital, Data and Technology","Heterosexual / straight","45","45","57610","54250"
"In post","2023","UK Export Finance","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","UK Export Finance","Digital, Data and Technology","Undeclared","5","5","[c]","[c]"
"In post","2023","UK Export Finance","Economics","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","UK Export Finance","Economics","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","UK Export Finance","Finance","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","UK Export Finance","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","UK Export Finance","Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","UK Export Finance","Human Resources","Heterosexual / straight","30","25","[c]","[c]"
"In post","2023","UK Export Finance","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","UK Export Finance","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","UK Export Finance","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","UK Export Finance","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","UK Export Finance","Knowledge and Information Management","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","UK Export Finance","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","UK Export Finance","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","UK Export Finance","Legal","Heterosexual / straight","35","35","62830","76000"
"In post","2023","UK Export Finance","Legal","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","UK Export Finance","Legal","Undeclared","5","5","[c]","[c]"
"In post","2023","UK Export Finance","Operational Delivery","Heterosexual / straight","235","230","53690","51480"
"In post","2023","UK Export Finance","Operational Delivery","LGBO","20","20","[c]","[c]"
"In post","2023","UK Export Finance","Operational Delivery","Undeclared","30","30","59170","52600"
"In post","2023","UK Export Finance","Policy","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","UK Export Finance","Policy","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","UK Export Finance","Policy","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","UK Export Finance","Project Delivery","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","UK Export Finance","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","UK Export Finance","Security","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","UK Export Finance","Security","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Commercial","Heterosexual / straight","30","30","42540","37760"
"In post","2023","UK Statistics Authority","Commercial","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Commercial","Unknown","5","5","[c]","[c]"
"In post","2023","UK Statistics Authority","Communications","Heterosexual / straight","50","45","42500","37760"
"In post","2023","UK Statistics Authority","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Communications","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Communications","Unknown","20","20","[c]","[c]"
"In post","2023","UK Statistics Authority","Corporate Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Corporate Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Digital, Data and Technology","Heterosexual / straight","590","570","42930","39200"
"In post","2023","UK Statistics Authority","Digital, Data and Technology","LGBO","50","50","39670","37690"
"In post","2023","UK Statistics Authority","Digital, Data and Technology","Undeclared","45","45","41760","39080"
"In post","2023","UK Statistics Authority","Digital, Data and Technology","Unknown","210","205","43350","38670"
"In post","2023","UK Statistics Authority","Economics","Heterosexual / straight","125","125","36930","31560"
"In post","2023","UK Statistics Authority","Economics","LGBO","15","15","[c]","[c]"
"In post","2023","UK Statistics Authority","Economics","Undeclared","10","10","[c]","[c]"
"In post","2023","UK Statistics Authority","Economics","Unknown","30","30","[c]","[c]"
"In post","2023","UK Statistics Authority","Finance","Heterosexual / straight","45","40","42060","37690"
"In post","2023","UK Statistics Authority","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Finance","Unknown","10","10","[c]","[c]"
"In post","2023","UK Statistics Authority","Geography","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Geography","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Human Resources","Heterosexual / straight","160","145","37460","32270"
"In post","2023","UK Statistics Authority","Human Resources","LGBO","15","15","[c]","[c]"
"In post","2023","UK Statistics Authority","Human Resources","Undeclared","10","10","[c]","[c]"
"In post","2023","UK Statistics Authority","Human Resources","Unknown","30","25","[c]","[c]"
"In post","2023","UK Statistics Authority","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Knowledge and Information Management","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","UK Statistics Authority","Knowledge and Information Management","LGBO","5","5","[c]","[c]"
"In post","2023","UK Statistics Authority","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Operational Delivery","Heterosexual / straight","2010","1660","29060","24840"
"In post","2023","UK Statistics Authority","Operational Delivery","LGBO","100","90","30390","31060"
"In post","2023","UK Statistics Authority","Operational Delivery","Undeclared","120","105","29830","25100"
"In post","2023","UK Statistics Authority","Operational Delivery","Unknown","725","605","28090","24840"
"In post","2023","UK Statistics Authority","Operational Research","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","UK Statistics Authority","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Operational Research","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Policy","Heterosexual / straight","65","60","37320","34060"
"In post","2023","UK Statistics Authority","Policy","LGBO","10","10","[c]","[c]"
"In post","2023","UK Statistics Authority","Policy","Undeclared","10","10","[c]","[c]"
"In post","2023","UK Statistics Authority","Policy","Unknown","20","20","[c]","[c]"
"In post","2023","UK Statistics Authority","Project Delivery","Heterosexual / straight","210","205","42690","37760"
"In post","2023","UK Statistics Authority","Project Delivery","LGBO","15","15","[c]","[c]"
"In post","2023","UK Statistics Authority","Project Delivery","Undeclared","10","10","[c]","[c]"
"In post","2023","UK Statistics Authority","Project Delivery","Unknown","40","40","42920","37760"
"In post","2023","UK Statistics Authority","Property","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","UK Statistics Authority","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Security","Heterosexual / straight","40","35","39730","32790"
"In post","2023","UK Statistics Authority","Security","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Security","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Security","Unknown","15","15","[c]","[c]"
"In post","2023","UK Statistics Authority","Social Research","Heterosexual / straight","455","430","39630","39190"
"In post","2023","UK Statistics Authority","Social Research","LGBO","60","60","36710","31610"
"In post","2023","UK Statistics Authority","Social Research","Undeclared","40","40","38200","39190"
"In post","2023","UK Statistics Authority","Social Research","Unknown","80","75","42280","39300"
"In post","2023","UK Statistics Authority","Statistics","Heterosexual / straight","380","365","45960","39830"
"In post","2023","UK Statistics Authority","Statistics","LGBO","50","50","39610","39300"
"In post","2023","UK Statistics Authority","Statistics","Undeclared","25","25","[c]","[c]"
"In post","2023","UK Statistics Authority","Statistics","Unknown","120","115","45810","39640"
"In post","2023","UK Supreme Court","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","UK Supreme Court","Commercial","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","UK Supreme Court","Communications","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","UK Supreme Court","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","UK Supreme Court","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","UK Supreme Court","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","UK Supreme Court","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","UK Supreme Court","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","UK Supreme Court","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","UK Supreme Court","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","UK Supreme Court","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","UK Supreme Court","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","UK Supreme Court","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","UK Supreme Court","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","UK Supreme Court","Legal","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","UK Supreme Court","Legal","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","UK Supreme Court","Operational Delivery","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","UK Supreme Court","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","UK Supreme Court","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","UK Supreme Court","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","UK Supreme Court","Policy","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","UK Supreme Court","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","UK Supreme Court","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","UK Supreme Court","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Water Services Regulation Authority","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Water Services Regulation Authority","Commercial","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Water Services Regulation Authority","Communications","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Water Services Regulation Authority","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Water Services Regulation Authority","Communications","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Water Services Regulation Authority","Corporate Finance","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Water Services Regulation Authority","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Water Services Regulation Authority","Corporate Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Water Services Regulation Authority","Digital, Data and Technology","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Water Services Regulation Authority","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Water Services Regulation Authority","Digital, Data and Technology","Undeclared","5","5","[c]","[c]"
"In post","2023","Water Services Regulation Authority","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Water Services Regulation Authority","Economics","Heterosexual / straight","30","30","60350","52830"
"In post","2023","Water Services Regulation Authority","Economics","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Water Services Regulation Authority","Economics","Undeclared","5","5","[c]","[c]"
"In post","2023","Water Services Regulation Authority","Economics","Unknown","10","10","[c]","[c]"
"In post","2023","Water Services Regulation Authority","Finance","Heterosexual / straight","10","5","[c]","[c]"
"In post","2023","Water Services Regulation Authority","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Water Services Regulation Authority","Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Water Services Regulation Authority","Finance","Unknown","5","5","[c]","[c]"
"In post","2023","Water Services Regulation Authority","Human Resources","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Water Services Regulation Authority","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Water Services Regulation Authority","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Water Services Regulation Authority","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Water Services Regulation Authority","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Water Services Regulation Authority","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Water Services Regulation Authority","Legal","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Water Services Regulation Authority","Legal","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Water Services Regulation Authority","Legal","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Water Services Regulation Authority","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Water Services Regulation Authority","Operational Delivery","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Water Services Regulation Authority","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Water Services Regulation Authority","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Water Services Regulation Authority","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Water Services Regulation Authority","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Water Services Regulation Authority","Other","LGBO","[c]","[c]","[c]","[c]"
