"Status","Year","Disability","Organisation","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","Undeclared","30","30","45150","42670"
"In post","2023","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","635","625","47830","42350"
"In post","2023","Unknown","Department for Digital, Culture, Media and Sport (excl. agencies)","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Unknown","Department for Digital, Culture, Media and Sport (excl. agencies)","LGBO","5","5","[c]","[c]"
"In post","2023","Unknown","Department for Digital, Culture, Media and Sport (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Digital, Culture, Media and Sport (excl. agencies)","Unknown","150","150","47070","43250"
"In post","2023","Unknown","Department for Education (excl. agencies)","Heterosexual / straight","1185","1160","39970","37590"
"In post","2023","Unknown","Department for Education (excl. agencies)","LGBO","110","110","38770","37590"
"In post","2023","Unknown","Department for Education (excl. agencies)","Undeclared","110","110","41760","37590"
"In post","2023","Unknown","Department for Education (excl. agencies)","Unknown","395","385","44990","41440"
"In post","2023","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Heterosexual / straight","70","65","47170","41310"
"In post","2023","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","LGBO","5","5","[c]","[c]"
"In post","2023","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Undeclared","10","10","[c]","[c]"
"In post","2023","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","640","615","43250","40260"
"In post","2023","Unknown","Department for International Trade","Heterosexual / straight","535","525","49300","43550"
"In post","2023","Unknown","Department for International Trade","LGBO","55","55","48860","44730"
"In post","2023","Unknown","Department for International Trade","Undeclared","35","35","51400","44180"
"In post","2023","Unknown","Department for International Trade","Unknown","775","765","48240","42610"
"In post","2023","Unknown","Department for Levelling Up, Housing and Communities (excl. agencies)","Heterosexual / straight","50","45","45840","40800"
"In post","2023","Unknown","Department for Levelling Up, Housing and Communities (excl. agencies)","LGBO","5","5","[c]","[c]"
"In post","2023","Unknown","Department for Levelling Up, Housing and Communities (excl. agencies)","Undeclared","45","45","46020","40080"
"In post","2023","Unknown","Department for Levelling Up, Housing and Communities (excl. agencies)","Unknown","265","260","47720","40800"
"In post","2023","Unknown","Department for Transport (excl. agencies)","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Unknown","Department for Transport (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Transport (excl. agencies)","Undeclared","5","5","[c]","[c]"
"In post","2023","Unknown","Department for Transport (excl. agencies)","Unknown","745","730","46830","43750"
"In post","2023","Unknown","Department for Work and Pensions (excl. agencies)","Heterosexual / straight","370","340","29230","28120"
"In post","2023","Unknown","Department for Work and Pensions (excl. agencies)","LGBO","30","30","28550","28120"
"In post","2023","Unknown","Department for Work and Pensions (excl. agencies)","Undeclared","40","40","33400","28120"
"In post","2023","Unknown","Department for Work and Pensions (excl. agencies)","Unknown","2300","2205","31930","28120"
"In post","2023","Unknown","Department of Health and Social Care (excl. agencies)","Heterosexual / straight","1190","1150","49570","50830"
"In post","2023","Unknown","Department of Health and Social Care (excl. agencies)","LGBO","160","160","48470","41950"
"In post","2023","Unknown","Department of Health and Social Care (excl. agencies)","Undeclared","1130","1100","47710","43750"
"In post","2023","Unknown","Disclosure Scotland","Heterosexual / straight","55","50","36640","31940"
"In post","2023","Unknown","Disclosure Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Disclosure Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Disclosure Scotland","Unknown","110","105","26800","24890"
"In post","2023","Unknown","Driver and Vehicle Licensing Agency","Heterosexual / straight","45","40","23490","22500"
"In post","2023","Unknown","Driver and Vehicle Licensing Agency","LGBO","5","5","[c]","[c]"
"In post","2023","Unknown","Driver and Vehicle Licensing Agency","Undeclared","10","10","[c]","[c]"
"In post","2023","Unknown","Driver and Vehicle Licensing Agency","Unknown","625","565","25870","22500"
"In post","2023","Unknown","Driver and Vehicle Standards Agency","Heterosexual / straight","30","30","30560","27450"
"In post","2023","Unknown","Driver and Vehicle Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Driver and Vehicle Standards Agency","Undeclared","5","5","[c]","[c]"
"In post","2023","Unknown","Driver and Vehicle Standards Agency","Unknown","1000","965","27910","27190"
"In post","2023","Unknown","Education Scotland","Heterosexual / straight","60","60","63660","67780"
"In post","2023","Unknown","Education Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Education Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Education Scotland","Unknown","125","120","54760","54860"
"In post","2023","Unknown","Education and Skills Funding Agency","Heterosexual / straight","70","70","36830","33950"
"In post","2023","Unknown","Education and Skills Funding Agency","LGBO","10","10","[c]","[c]"
"In post","2023","Unknown","Education and Skills Funding Agency","Undeclared","10","10","[c]","[c]"
"In post","2023","Unknown","Education and Skills Funding Agency","Unknown","30","30","[c]","[c]"
"In post","2023","Unknown","Estyn","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Estyn","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Estyn","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","FCDO Services","Heterosexual / straight","85","85","37430","29880"
"In post","2023","Unknown","FCDO Services","LGBO","5","5","[c]","[c]"
"In post","2023","Unknown","FCDO Services","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","FCDO Services","Unknown","55","55","34440","29100"
"In post","2023","Unknown","Food Standards Agency","Heterosexual / straight","60","60","35500","33320"
"In post","2023","Unknown","Food Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Food Standards Agency","Undeclared","5","5","[c]","[c]"
"In post","2023","Unknown","Food Standards Agency","Unknown","110","105","36870","32540"
"In post","2023","Unknown","Food Standards Scotland","Heterosexual / straight","30","25","[c]","[c]"
"In post","2023","Unknown","Food Standards Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Food Standards Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Food Standards Scotland","Unknown","100","100","38290","34730"
"In post","2023","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","Heterosexual / straight","1325","1290","52160","53500"
"In post","2023","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","LGBO","115","110","50330","53050"
"In post","2023","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","Undeclared","35","35","55780","54260"
"In post","2023","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","Unknown","1825","1795","49180","49960"
"In post","2023","Unknown","Forestry and Land Scotland","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Unknown","Forestry and Land Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Forestry and Land Scotland","Undeclared","5","5","[c]","[c]"
"In post","2023","Unknown","Forestry and Land Scotland","Unknown","40","40","30730","29560"
"In post","2023","Unknown","Government Actuary's Department","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Unknown","Government Actuary's Department","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Government Actuary's Department","Undeclared","15","15","[c]","[c]"
"In post","2023","Unknown","Government Actuary's Department","Unknown","15","15","[c]","[c]"
"In post","2023","Unknown","Government Commercial Organisation","Heterosexual / straight","75","75","80520","73000"
"In post","2023","Unknown","Government Commercial Organisation","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Government Commercial Organisation","Undeclared","10","10","[c]","[c]"
"In post","2023","Unknown","Government Commercial Organisation","Unknown","110","110","73950","66270"
"In post","2023","Unknown","Government Internal Audit Agency","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Unknown","Government Internal Audit Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Government Internal Audit Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Government Internal Audit Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Government Legal Department","Heterosexual / straight","35","35","52050","52690"
"In post","2023","Unknown","Government Legal Department","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Government Legal Department","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Government Legal Department","Unknown","325","305","58110","60960"
"In post","2023","Unknown","Government Property Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Government Property Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Government Property Agency","Unknown","35","35","54660","51020"
"In post","2023","Unknown","HM Courts and Tribunals Service","Heterosexual / straight","75","75","27330","25480"
"In post","2023","Unknown","HM Courts and Tribunals Service","LGBO","5","5","[c]","[c]"
"In post","2023","Unknown","HM Courts and Tribunals Service","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","HM Courts and Tribunals Service","Unknown","1220","1160","26840","23000"
"In post","2023","Unknown","HM Crown Prosecution Service Inspectorate","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","HM Crown Prosecution Service Inspectorate","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","HM Crown Prosecution Service Inspectorate","Unknown","15","15","[c]","[c]"
"In post","2023","Unknown","HM Land Registry","Heterosexual / straight","520","495","29690","28080"
"In post","2023","Unknown","HM Land Registry","LGBO","55","55","27840","23390"
"In post","2023","Unknown","HM Land Registry","Undeclared","25","25","[c]","[c]"
"In post","2023","Unknown","HM Land Registry","Unknown","1160","1110","29290","28080"
"In post","2023","Unknown","HM Prison and Probation Service","Heterosexual / straight","515","490","29520","28880"
"In post","2023","Unknown","HM Prison and Probation Service","LGBO","55","55","29360","28880"
"In post","2023","Unknown","HM Prison and Probation Service","Undeclared","45","40","31320","30410"
"In post","2023","Unknown","HM Prison and Probation Service","Unknown","7835","7420","29060","28880"
"In post","2023","Unknown","HM Revenue and Customs (excl. agencies)","Heterosexual / straight","1770","1585","33760","29730"
"In post","2023","Unknown","HM Revenue and Customs (excl. agencies)","LGBO","115","110","32820","27890"
"In post","2023","Unknown","HM Revenue and Customs (excl. agencies)","Undeclared","260","230","34070","34370"
"In post","2023","Unknown","HM Revenue and Customs (excl. agencies)","Unknown","16115","15080","31710","28130"
"In post","2023","Unknown","HM Treasury (excl. agencies)","Heterosexual / straight","115","115","44360","39050"
"In post","2023","Unknown","HM Treasury (excl. agencies)","LGBO","15","15","[c]","[c]"
"In post","2023","Unknown","HM Treasury (excl. agencies)","Undeclared","30","30","48110","36460"
"In post","2023","Unknown","HM Treasury (excl. agencies)","Unknown","10","10","[c]","[c]"
"In post","2023","Unknown","Health and Safety Executive","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Unknown","Health and Safety Executive","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Health and Safety Executive","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Health and Safety Executive","Unknown","90","90","39060","32800"
"In post","2023","Unknown","Home Office","Heterosexual / straight","2780","2710","31850","26400"
"In post","2023","Unknown","Home Office","LGBO","290","290","31920","25950"
"In post","2023","Unknown","Home Office","Undeclared","110","110","32460","26140"
"In post","2023","Unknown","Home Office","Unknown","10420","10060","29670","25880"
"In post","2023","Unknown","Institute for Apprenticeships and Technical Education","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Unknown","Institute for Apprenticeships and Technical Education","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Institute for Apprenticeships and Technical Education","Undeclared","5","5","[c]","[c]"
"In post","2023","Unknown","Institute for Apprenticeships and Technical Education","Unknown","55","55","43060","41680"
"In post","2023","Unknown","Intellectual Property Office","Heterosexual / straight","85","80","44020","42920"
"In post","2023","Unknown","Intellectual Property Office","LGBO","5","5","[c]","[c]"
"In post","2023","Unknown","Intellectual Property Office","Undeclared","45","40","45060","43220"
"In post","2023","Unknown","Intellectual Property Office","Unknown","315","305","36380","31390"
"In post","2023","Unknown","Legal Aid Agency","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Unknown","Legal Aid Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Legal Aid Agency","Unknown","95","90","25790","21780"
"In post","2023","Unknown","Maritime and Coastguard Agency","Heterosexual / straight","160","155","30150","26960"
"In post","2023","Unknown","Maritime and Coastguard Agency","LGBO","15","15","[c]","[c]"
"In post","2023","Unknown","Maritime and Coastguard Agency","Undeclared","25","25","[c]","[c]"
"In post","2023","Unknown","Maritime and Coastguard Agency","Unknown","115","110","29720","22500"
"In post","2023","Unknown","Medicines and Healthcare Products Regulatory Agency","Heterosexual / straight","480","475","45170","41480"
"In post","2023","Unknown","Medicines and Healthcare Products Regulatory Agency","LGBO","30","30","[c]","[c]"
"In post","2023","Unknown","Medicines and Healthcare Products Regulatory Agency","Undeclared","70","70","48800","42910"
"In post","2023","Unknown","Medicines and Healthcare Products Regulatory Agency","Unknown","135","125","53480","46110"
"In post","2023","Unknown","Met Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Met Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Ministry of Defence (excl. agencies)","Heterosexual / straight","3665","3540","34750","30140"
"In post","2023","Unknown","Ministry of Defence (excl. agencies)","LGBO","135","135","32700","31890"
"In post","2023","Unknown","Ministry of Defence (excl. agencies)","Undeclared","510","495","36310","33990"
"In post","2023","Unknown","Ministry of Defence (excl. agencies)","Unknown","4205","4075","34990","29790"
"In post","2023","Unknown","Ministry of Justice (excl. agencies)","Heterosexual / straight","60","60","42200","40980"
"In post","2023","Unknown","Ministry of Justice (excl. agencies)","LGBO","10","10","[c]","[c]"
"In post","2023","Unknown","Ministry of Justice (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Ministry of Justice (excl. agencies)","Unknown","1240","1220","41750","37680"
"In post","2023","Unknown","National Crime Agency","Heterosexual / straight","2805","2740","41380","38640"
"In post","2023","Unknown","National Crime Agency","LGBO","160","160","39620","38310"
"In post","2023","Unknown","National Crime Agency","Undeclared","230","225","41230","38640"
"In post","2023","Unknown","National Crime Agency","Unknown","565","545","43870","42110"
"In post","2023","Unknown","National Infrastructure Commission","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","National Infrastructure Commission","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","National Records of Scotland","Heterosexual / straight","45","45","40280","38330"
"In post","2023","Unknown","National Records of Scotland","LGBO","5","5","[c]","[c]"
"In post","2023","Unknown","National Records of Scotland","Undeclared","5","5","[c]","[c]"
"In post","2023","Unknown","National Records of Scotland","Unknown","165","160","34700","29270"
"In post","2023","Unknown","National Savings and Investments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","National Savings and Investments","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Northern Ireland Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Northern Ireland Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Northern Ireland Office","Unknown","40","40","48270","43650"
"In post","2023","Unknown","Office for Budget Responsibility","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Office for Budget Responsibility","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Office for Budget Responsibility","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Office for Standards in Education, Children's Services and Skills","Heterosexual / straight","70","70","46500","52750"
"In post","2023","Unknown","Office for Standards in Education, Children's Services and Skills","LGBO","5","5","[c]","[c]"
"In post","2023","Unknown","Office for Standards in Education, Children's Services and Skills","Undeclared","20","20","[c]","[c]"
"In post","2023","Unknown","Office for Standards in Education, Children's Services and Skills","Unknown","65","60","40730","33130"
"In post","2023","Unknown","Office of Gas and Electricity Markets","Heterosexual / straight","40","40","45440","46250"
"In post","2023","Unknown","Office of Gas and Electricity Markets","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Office of Gas and Electricity Markets","Undeclared","15","15","[c]","[c]"
"In post","2023","Unknown","Office of Gas and Electricity Markets","Unknown","45","40","49270","43650"
"In post","2023","Unknown","Office of Qualifications and Examinations Regulation","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Office of Qualifications and Examinations Regulation","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Office of Qualifications and Examinations Regulation","Unknown","15","15","[c]","[c]"
"In post","2023","Unknown","Office of Rail and Road","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Office of Rail and Road","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Office of the Public Guardian","Heterosexual / straight","25","20","[c]","[c]"
"In post","2023","Unknown","Office of the Public Guardian","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Office of the Public Guardian","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Office of the Public Guardian","Unknown","345","320","23250","21780"
"In post","2023","Unknown","Office of the Scottish Charity Regulator","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Unknown","Office of the Scottish Charity Regulator","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Office of the Scottish Charity Regulator","Unknown","10","10","[c]","[c]"
"In post","2023","Unknown","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Unknown","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Unknown","65","60","47270","51770"
"In post","2023","Unknown","Office of the Secretary of State for Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Office of the Secretary of State for Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Office of the Secretary of State for Wales","Unknown","10","10","[c]","[c]"
"In post","2023","Unknown","Planning Inspectorate","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Unknown","Planning Inspectorate","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Planning Inspectorate","Undeclared","10","10","[c]","[c]"
"In post","2023","Unknown","Planning Inspectorate","Unknown","90","80","41010","41560"
"In post","2023","Unknown","Queen Elizabeth II Centre","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Queen Elizabeth II Centre","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Registers of Scotland","Heterosexual / straight","50","45","34870","32510"
"In post","2023","Unknown","Registers of Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Registers of Scotland","Undeclared","5","5","[c]","[c]"
"In post","2023","Unknown","Registers of Scotland","Unknown","355","335","33320","32510"
"In post","2023","Unknown","Revenue Scotland","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Unknown","Revenue Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Revenue Scotland","Unknown","20","20","[c]","[c]"
"In post","2023","Unknown","Royal Fleet Auxiliary","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Royal Fleet Auxiliary","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Royal Fleet Auxiliary","Unknown","1695","1695","41950","40010"
"In post","2023","Unknown","Rural Payments Agency","Heterosexual / straight","100","90","27500","25920"
"In post","2023","Unknown","Rural Payments Agency","LGBO","5","5","[c]","[c]"
"In post","2023","Unknown","Rural Payments Agency","Undeclared","15","10","[c]","[c]"
"In post","2023","Unknown","Rural Payments Agency","Unknown","550","505","27260","22150"
"In post","2023","Unknown","Scottish Courts and Tribunals Service","Heterosexual / straight","30","25","28540","25060"
"In post","2023","Unknown","Scottish Courts and Tribunals Service","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Scottish Courts and Tribunals Service","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Scottish Courts and Tribunals Service","Unknown","995","885","30160","28540"
"In post","2023","Unknown","Scottish Fiscal Commission","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Scottish Fiscal Commission","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Scottish Fiscal Commission","Unknown","5","5","[c]","[c]"
"In post","2023","Unknown","Scottish Forestry","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Unknown","Scottish Forestry","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Scottish Forestry","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Scottish Forestry","Unknown","5","5","[c]","[c]"
"In post","2023","Unknown","Scottish Government (excl. agencies)","Heterosexual / straight","1080","1030","48630","46520"
"In post","2023","Unknown","Scottish Government (excl. agencies)","LGBO","90","90","45990","42860"
"In post","2023","Unknown","Scottish Government (excl. agencies)","Undeclared","70","70","50000","49860"
"In post","2023","Unknown","Scottish Government (excl. agencies)","Unknown","2070","2000","43250","38330"
"In post","2023","Unknown","Scottish Housing Regulator","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Unknown","Scottish Housing Regulator","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Scottish Housing Regulator","Unknown","10","10","[c]","[c]"
"In post","2023","Unknown","Scottish Prison Service","Heterosexual / straight","1210","1120","37540","37060"
"In post","2023","Unknown","Scottish Prison Service","LGBO","65","65","35420","37060"
"In post","2023","Unknown","Scottish Prison Service","Undeclared","45","40","38110","37060"
"In post","2023","Unknown","Scottish Prison Service","Unknown","2760","2610","33380","31290"
"In post","2023","Unknown","Scottish Public Pensions Agency","Heterosexual / straight","50","45","31580","29100"
"In post","2023","Unknown","Scottish Public Pensions Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Scottish Public Pensions Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Scottish Public Pensions Agency","Unknown","160","155","29150","26600"
"In post","2023","Unknown","Serious Fraud Office","Heterosexual / straight","10","5","[c]","[c]"
"In post","2023","Unknown","Serious Fraud Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Serious Fraud Office","Undeclared","5","5","[c]","[c]"
"In post","2023","Unknown","Serious Fraud Office","Unknown","55","55","51270","41680"
"In post","2023","Unknown","Social Security Scotland","Heterosexual / straight","245","235","36080","29450"
"In post","2023","Unknown","Social Security Scotland","LGBO","30","30","31120","29270"
"In post","2023","Unknown","Social Security Scotland","Undeclared","10","10","[c]","[c]"
"In post","2023","Unknown","Social Security Scotland","Unknown","1665","1580","28870","29100"
"In post","2023","Unknown","Standards and Testing Agency","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Unknown","Standards and Testing Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Standards and Testing Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Standards and Testing Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Student Awards Agency for Scotland","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Unknown","Student Awards Agency for Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Student Awards Agency for Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Student Awards Agency for Scotland","Unknown","130","125","29840","24890"
"In post","2023","Unknown","Submarine Delivery Agency","Heterosexual / straight","165","160","42630","41050"
"In post","2023","Unknown","Submarine Delivery Agency","LGBO","10","10","[c]","[c]"
"In post","2023","Unknown","Submarine Delivery Agency","Undeclared","15","15","[c]","[c]"
"In post","2023","Unknown","Submarine Delivery Agency","Unknown","155","155","37120","32500"
"In post","2023","Unknown","Teaching Regulation Agency","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Unknown","Teaching Regulation Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Teaching Regulation Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Teaching Regulation Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","The Insolvency Service","Heterosexual / straight","140","135","31560","29850"
"In post","2023","Unknown","The Insolvency Service","LGBO","10","10","[c]","[c]"
"In post","2023","Unknown","The Insolvency Service","Undeclared","5","5","[c]","[c]"
"In post","2023","Unknown","The Insolvency Service","Unknown","260","250","31730","27090"
"In post","2023","Unknown","The National Archives","Heterosexual / straight","60","55","35370","29920"
"In post","2023","Unknown","The National Archives","LGBO","10","10","[c]","[c]"
"In post","2023","Unknown","The National Archives","Undeclared","15","15","[c]","[c]"
"In post","2023","Unknown","The National Archives","Unknown","110","105","37510","32650"
"In post","2023","Unknown","Transport Scotland","Heterosexual / straight","70","70","53510","54860"
"In post","2023","Unknown","Transport Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Transport Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Transport Scotland","Unknown","135","135","44510","42080"
"In post","2023","Unknown","UK Debt Management Office","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Unknown","UK Debt Management Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","UK Debt Management Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","UK Debt Management Office","Unknown","95","95","63710","57190"
"In post","2023","Unknown","UK Export Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","UK Export Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","UK Health Security Agency","Heterosexual / straight","265","245","45980","40880"
"In post","2023","Unknown","UK Health Security Agency","LGBO","30","30","37200","35020"
"In post","2023","Unknown","UK Health Security Agency","Undeclared","50","50","38170","32980"
"In post","2023","Unknown","UK Health Security Agency","Unknown","630","595","42140","37060"
"In post","2023","Unknown","UK Hydrographic Office","Heterosexual / straight","35","30","39350","34370"
"In post","2023","Unknown","UK Hydrographic Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","UK Hydrographic Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","UK Hydrographic Office","Unknown","225","210","36140","34370"
"In post","2023","Unknown","UK Space Agency","Heterosexual / straight","40","40","50020","41540"
"In post","2023","Unknown","UK Space Agency","LGBO","5","5","[c]","[c]"
"In post","2023","Unknown","UK Space Agency","Undeclared","5","5","[c]","[c]"
"In post","2023","Unknown","UK Space Agency","Unknown","75","75","47190","43740"
"In post","2023","Unknown","UK Statistics Authority","Heterosexual / straight","1205","1090","34540","31560"
"In post","2023","Unknown","UK Statistics Authority","LGBO","90","90","35790","31560"
"In post","2023","Unknown","UK Statistics Authority","Undeclared","70","65","34400","31560"
"In post","2023","Unknown","UK Statistics Authority","Unknown","880","790","33830","31060"
"In post","2023","Unknown","UK Supreme Court","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","UK Supreme Court","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","UK Supreme Court","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Valuation Office Agency","Heterosexual / straight","40","40","30850","26020"
"In post","2023","Unknown","Valuation Office Agency","LGBO","5","5","[c]","[c]"
"In post","2023","Unknown","Valuation Office Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Valuation Office Agency","Unknown","790","765","30700","26890"
"In post","2023","Unknown","Vehicle Certification Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
