"Status","Year","Disability","Responsibility_level_ungrouped","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Unknown","EO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","G6","Female","Heterosexual / straight","700","665","70930","68690"
"In post","2023","Unknown","G6","Female","LGBO","20","20","[c]","[c]"
"In post","2023","Unknown","G6","Female","Undeclared","150","145","69840","67890"
"In post","2023","Unknown","G6","Female","Unknown","1000","945","70890","69910"
"In post","2023","Unknown","G6","Male","Heterosexual / straight","650","640","71490","70330"
"In post","2023","Unknown","G6","Male","LGBO","55","55","69190","67890"
"In post","2023","Unknown","G6","Male","Undeclared","140","135","69840","67890"
"In post","2023","Unknown","G6","Male","Unknown","1085","1060","71410","70470"
"In post","2023","Unknown","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","G7","Female","Heterosexual / straight","1955","1870","55690","54690"
"In post","2023","Unknown","G7","Female","LGBO","130","125","55030","54690"
"In post","2023","Unknown","G7","Female","Undeclared","335","315","55260","54690"
"In post","2023","Unknown","G7","Female","Unknown","2825","2710","56780","55960"
"In post","2023","Unknown","G7","Male","Heterosexual / straight","1730","1705","56700","55370"
"In post","2023","Unknown","G7","Male","LGBO","150","150","56140","55020"
"In post","2023","Unknown","G7","Male","Undeclared","345","340","55980","54690"
"In post","2023","Unknown","G7","Male","Unknown","3185","3130","57240","56640"
"In post","2023","Unknown","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","HEO","Female","Heterosexual / straight","2740","2630","35030","34190"
"In post","2023","Unknown","HEO","Female","LGBO","225","220","34170","33610"
"In post","2023","Unknown","HEO","Female","Undeclared","395","375","34600","34190"
"In post","2023","Unknown","HEO","Female","Unknown","5635","5445","35060","34700"
"In post","2023","Unknown","HEO","Male","Heterosexual / straight","2590","2545","36410","34730"
"In post","2023","Unknown","HEO","Male","LGBO","225","225","34540","34030"
"In post","2023","Unknown","HEO","Male","Undeclared","375","370","35700","34310"
"In post","2023","Unknown","HEO","Male","Unknown","5850","5755","35390","34850"
"In post","2023","Unknown","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","SCS level","Female","Heterosexual / straight","225","215","90490","83530"
"In post","2023","Unknown","SCS level","Female","LGBO","15","15","[c]","[c]"
"In post","2023","Unknown","SCS level","Female","Undeclared","55","50","96420","91130"
"In post","2023","Unknown","SCS level","Female","Unknown","355","340","92430","83990"
"In post","2023","Unknown","SCS level","Male","Heterosexual / straight","225","220","99460","89560"
"In post","2023","Unknown","SCS level","Male","LGBO","20","20","[c]","[c]"
"In post","2023","Unknown","SCS level","Male","Undeclared","50","50","93880","85000"
"In post","2023","Unknown","SCS level","Male","Unknown","395","385","98490","91700"
"In post","2023","Unknown","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","SEO","Female","Heterosexual / straight","2080","2000","42850","41950"
"In post","2023","Unknown","SEO","Female","LGBO","170","165","42010","41950"
"In post","2023","Unknown","SEO","Female","Undeclared","320","305","42150","41950"
"In post","2023","Unknown","SEO","Female","Unknown","3110","2995","42920","42510"
"In post","2023","Unknown","SEO","Male","Heterosexual / straight","1930","1905","43640","42450"
"In post","2023","Unknown","SEO","Male","LGBO","150","150","42450","41950"
"In post","2023","Unknown","SEO","Male","Undeclared","310","305","43430","42140"
"In post","2023","Unknown","SEO","Male","Unknown","3580","3515","43150","42510"
"In post","2023","Unknown","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","SEO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Female","Heterosexual / straight","230","215","29390","26920"
"In post","2023","Unknown","Unknown","Female","LGBO","20","20","[c]","[c]"
"In post","2023","Unknown","Unknown","Female","Undeclared","25","25","[c]","[c]"
"In post","2023","Unknown","Unknown","Female","Unknown","2360","2160","28120","26840"
"In post","2023","Unknown","Unknown","Male","Heterosexual / straight","170","170","39830","33310"
"In post","2023","Unknown","Unknown","Male","LGBO","10","10","[c]","[c]"
"In post","2023","Unknown","Unknown","Male","Undeclared","15","15","[c]","[c]"
"In post","2023","Unknown","Unknown","Male","Unknown","2495","2415","37380","34870"
"In post","2023","Unknown","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","AA","Female","Heterosexual / straight","90","[c]","21140","20750"
"Leaver CS","2023","Declared disabled","AA","Female","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","AA","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","AA","Female","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","AA","Male","Heterosexual / straight","110","[c]","20410","19860"
"Leaver CS","2023","Declared disabled","AA","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","AA","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","AA","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","AA","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","AA","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","AO","Female","Heterosexual / straight","640","[c]","22200","21690"
"Leaver CS","2023","Declared disabled","AO","Female","LGBO","95","[c]","22180","21690"
"Leaver CS","2023","Declared disabled","AO","Female","Undeclared","95","[c]","22180","21690"
"Leaver CS","2023","Declared disabled","AO","Female","Unknown","190","[c]","22430","21690"
"Leaver CS","2023","Declared disabled","AO","Male","Heterosexual / straight","395","[c]","23110","21690"
"Leaver CS","2023","Declared disabled","AO","Male","LGBO","60","[c]","22070","21690"
"Leaver CS","2023","Declared disabled","AO","Male","Undeclared","55","[c]","23380","21690"
"Leaver CS","2023","Declared disabled","AO","Male","Unknown","120","[c]","24070","21840"
"Leaver CS","2023","Declared disabled","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","AO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","AO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","EO","Female","Heterosexual / straight","600","[c]","28320","28120"
"Leaver CS","2023","Declared disabled","EO","Female","LGBO","65","[c]","28140","28120"
"Leaver CS","2023","Declared disabled","EO","Female","Undeclared","70","[c]","28630","28120"
"Leaver CS","2023","Declared disabled","EO","Female","Unknown","95","[c]","28740","28120"
"Leaver CS","2023","Declared disabled","EO","Male","Heterosexual / straight","365","[c]","28650","28120"
"Leaver CS","2023","Declared disabled","EO","Male","LGBO","70","[c]","28230","28120"
"Leaver CS","2023","Declared disabled","EO","Male","Undeclared","50","[c]","29430","28120"
"Leaver CS","2023","Declared disabled","EO","Male","Unknown","65","[c]","32120","31680"
"Leaver CS","2023","Declared disabled","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","EO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","EO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","G6","Female","Heterosexual / straight","55","[c]","69200","67080"
"Leaver CS","2023","Declared disabled","G6","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","G6","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","G6","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","G6","Male","Heterosexual / straight","35","[c]","70020","67700"
"Leaver CS","2023","Declared disabled","G6","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","G6","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","G6","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","G6","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","G6","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","G7","Female","Heterosexual / straight","90","[c]","55960","55680"
"Leaver CS","2023","Declared disabled","G7","Female","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","G7","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","G7","Female","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","G7","Male","Heterosexual / straight","80","[c]","56660","55620"
"Leaver CS","2023","Declared disabled","G7","Male","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","G7","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","G7","Male","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","G7","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","G7","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HEO","Female","Heterosexual / straight","205","[c]","34320","34170"
"Leaver CS","2023","Declared disabled","HEO","Female","LGBO","45","[c]","32580","32230"
"Leaver CS","2023","Declared disabled","HEO","Female","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HEO","Female","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HEO","Male","Heterosexual / straight","145","[c]","34720","34170"
"Leaver CS","2023","Declared disabled","HEO","Male","LGBO","35","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HEO","Male","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HEO","Male","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HEO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HEO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","SCS level","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","SCS level","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","SCS level","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","SCS level","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","SEO","Female","Heterosexual / straight","135","[c]","42080","41230"
"Leaver CS","2023","Declared disabled","SEO","Female","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","SEO","Female","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","SEO","Female","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","SEO","Male","Heterosexual / straight","120","[c]","44050","42870"
"Leaver CS","2023","Declared disabled","SEO","Male","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","SEO","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","SEO","Male","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","SEO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","SEO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Female","Heterosexual / straight","195","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Female","LGBO","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Female","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Male","Heterosexual / straight","80","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","AA","Female","Heterosexual / straight","500","[c]","20550","19930"
"Leaver CS","2023","Declared non-disabled","AA","Female","LGBO","50","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","AA","Female","Undeclared","45","[c]","19940","19480"
"Leaver CS","2023","Declared non-disabled","AA","Female","Unknown","70","[c]","21550","22080"
"Leaver CS","2023","Declared non-disabled","AA","Male","Heterosexual / straight","540","[c]","21270","20750"
"Leaver CS","2023","Declared non-disabled","AA","Male","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","AA","Male","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","AA","Male","Unknown","65","[c]","22070","21840"
"Leaver CS","2023","Declared non-disabled","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","AA","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","AA","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","AO","Female","Heterosexual / straight","3085","[c]","22270","21690"
"Leaver CS","2023","Declared non-disabled","AO","Female","LGBO","230","[c]","22050","21690"
"Leaver CS","2023","Declared non-disabled","AO","Female","Undeclared","310","[c]","22330","21690"
"Leaver CS","2023","Declared non-disabled","AO","Female","Unknown","1060","[c]","22130","21690"
"Leaver CS","2023","Declared non-disabled","AO","Male","Heterosexual / straight","2485","[c]","23250","21780"
"Leaver CS","2023","Declared non-disabled","AO","Male","LGBO","160","[c]","22590","21780"
"Leaver CS","2023","Declared non-disabled","AO","Male","Undeclared","185","[c]","23020","21690"
"Leaver CS","2023","Declared non-disabled","AO","Male","Unknown","660","[c]","23100","21690"
"Leaver CS","2023","Declared non-disabled","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","AO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","AO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","EO","Female","Heterosexual / straight","2665","[c]","28290","28120"
"Leaver CS","2023","Declared non-disabled","EO","Female","LGBO","170","[c]","28110","27570"
"Leaver CS","2023","Declared non-disabled","EO","Female","Undeclared","225","[c]","28060","28080"
"Leaver CS","2023","Declared non-disabled","EO","Female","Unknown","575","[c]","28300","28120"
"Leaver CS","2023","Declared non-disabled","EO","Male","Heterosexual / straight","1900","[c]","28570","27960"
"Leaver CS","2023","Declared non-disabled","EO","Male","LGBO","125","[c]","28150","27570"
"Leaver CS","2023","Declared non-disabled","EO","Male","Undeclared","210","[c]","29030","28120"
"Leaver CS","2023","Declared non-disabled","EO","Male","Unknown","395","[c]","28480","28120"
"Leaver CS","2023","Declared non-disabled","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","EO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","EO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","G6","Female","Heterosexual / straight","280","[c]","70590","68590"
"Leaver CS","2023","Declared non-disabled","G6","Female","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","G6","Female","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","G6","Female","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","G6","Male","Heterosexual / straight","355","[c]","70850","68730"
"Leaver CS","2023","Declared non-disabled","G6","Male","LGBO","35","[c]","67670","66730"
"Leaver CS","2023","Declared non-disabled","G6","Male","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","G6","Male","Unknown","75","[c]","72830","71530"
"Leaver CS","2023","Declared non-disabled","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","G6","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","G6","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","G7","Female","Heterosexual / straight","785","[c]","56010","54700"
"Leaver CS","2023","Declared non-disabled","G7","Female","LGBO","55","[c]","55260","53390"
"Leaver CS","2023","Declared non-disabled","G7","Female","Undeclared","55","[c]","55470","54410"
"Leaver CS","2023","Declared non-disabled","G7","Female","Unknown","115","[c]","55380","55450"
"Leaver CS","2023","Declared non-disabled","G7","Male","Heterosexual / straight","810","[c]","57490","56180"
"Leaver CS","2023","Declared non-disabled","G7","Male","LGBO","75","[c]","55930","54790"
"Leaver CS","2023","Declared non-disabled","G7","Male","Undeclared","70","[c]","57480","56240"
"Leaver CS","2023","Declared non-disabled","G7","Male","Unknown","150","[c]","56270","56340"
"Leaver CS","2023","Declared non-disabled","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","G7","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","G7","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","HEO","Female","Heterosexual / straight","1200","[c]","34360","33990"
"Leaver CS","2023","Declared non-disabled","HEO","Female","LGBO","95","[c]","33520","33570"
"Leaver CS","2023","Declared non-disabled","HEO","Female","Undeclared","95","[c]","34640","33830"
"Leaver CS","2023","Declared non-disabled","HEO","Female","Unknown","260","[c]","35000","34300"
"Leaver CS","2023","Declared non-disabled","HEO","Male","Heterosexual / straight","1120","[c]","34820","34170"
"Leaver CS","2023","Declared non-disabled","HEO","Male","LGBO","85","[c]","34210","33430"
"Leaver CS","2023","Declared non-disabled","HEO","Male","Undeclared","120","[c]","35360","34320"
"Leaver CS","2023","Declared non-disabled","HEO","Male","Unknown","290","[c]","35960","34970"
"Leaver CS","2023","Declared non-disabled","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","HEO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","HEO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","SCS level","Female","Heterosexual / straight","160","[c]","96570","90810"
"Leaver CS","2023","Declared non-disabled","SCS level","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","SCS level","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","SCS level","Female","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","SCS level","Male","Heterosexual / straight","170","[c]","102740","94300"
"Leaver CS","2023","Declared non-disabled","SCS level","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","SCS level","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","SCS level","Male","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","SCS level","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","SCS level","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","SEO","Female","Heterosexual / straight","935","[c]","42260","41660"
"Leaver CS","2023","Declared non-disabled","SEO","Female","LGBO","60","[c]","41450","40800"
"Leaver CS","2023","Declared non-disabled","SEO","Female","Undeclared","110","[c]","41690","41560"
"Leaver CS","2023","Declared non-disabled","SEO","Female","Unknown","155","[c]","42480","41660"
"Leaver CS","2023","Declared non-disabled","SEO","Male","Heterosexual / straight","1025","[c]","43330","42410"
"Leaver CS","2023","Declared non-disabled","SEO","Male","LGBO","70","[c]","42090","41610"
"Leaver CS","2023","Declared non-disabled","SEO","Male","Undeclared","110","[c]","43420","41910"
"Leaver CS","2023","Declared non-disabled","SEO","Male","Unknown","195","[c]","43050","42180"
"Leaver CS","2023","Declared non-disabled","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","SEO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","SEO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Female","Heterosexual / straight","700","[c]","36750","31920"
"Leaver CS","2023","Declared non-disabled","Unknown","Female","LGBO","55","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Female","Undeclared","50","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Female","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Male","Heterosexual / straight","295","[c]","42790","38170"
"Leaver CS","2023","Declared non-disabled","Unknown","Male","LGBO","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","AA","Female","Heterosexual / straight","50","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","AA","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","AA","Female","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","AA","Female","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","AA","Male","Heterosexual / straight","50","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","AA","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","AA","Male","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","AA","Male","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","AO","Female","Heterosexual / straight","160","[c]","22060","21690"
"Leaver CS","2023","Undeclared","AO","Female","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","AO","Female","Undeclared","95","[c]","22390","21780"
"Leaver CS","2023","Undeclared","AO","Female","Unknown","90","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","AO","Male","Heterosexual / straight","155","[c]","24020","21780"
"Leaver CS","2023","Undeclared","AO","Male","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","AO","Male","Undeclared","120","[c]","24940","22330"
"Leaver CS","2023","Undeclared","AO","Male","Unknown","135","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","EO","Female","Heterosexual / straight","125","[c]","28200","28120"
"Leaver CS","2023","Undeclared","EO","Female","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","EO","Female","Undeclared","50","[c]","28200","27670"
"Leaver CS","2023","Undeclared","EO","Female","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","EO","Male","Heterosexual / straight","110","[c]","28480","28120"
"Leaver CS","2023","Undeclared","EO","Male","LGBO","10","[c]","[c]","[c]"
