"Status","Year","Age","Disability","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","60-64","Undeclared","Science and Engineering","135","125","44400","42100"
"In post","2023","60-64","Undeclared","Security","90","80","32250","26050"
"In post","2023","60-64","Undeclared","Statistics","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Tax","95","75","43470","36990"
"In post","2023","60-64","Undeclared","Unknown","35","30","41190","34710"
"In post","2023","60-64","Undeclared","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Commercial","55","50","51190","40810"
"In post","2023","60-64","Unknown","Communications","20","15","[c]","[c]"
"In post","2023","60-64","Unknown","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Counter Fraud","60","50","40040","35100"
"In post","2023","60-64","Unknown","Digital, Data and Technology","170","160","47840","42540"
"In post","2023","60-64","Unknown","Economics","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Finance","80","70","38470","35320"
"In post","2023","60-64","Unknown","Geography","10","5","[c]","[c]"
"In post","2023","60-64","Unknown","Human Resources","115","110","33670","31550"
"In post","2023","60-64","Unknown","Inspector of Education and Training","15","10","[c]","[c]"
"In post","2023","60-64","Unknown","Intelligence Analysis","20","15","[c]","[c]"
"In post","2023","60-64","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","International Trade","30","25","[c]","[c]"
"In post","2023","60-64","Unknown","Knowledge and Information Management","25","25","[c]","[c]"
"In post","2023","60-64","Unknown","Legal","105","90","51950","52240"
"In post","2023","60-64","Unknown","Medicine","45","40","63260","47820"
"In post","2023","60-64","Unknown","Operational Delivery","2870","2330","28780","25750"
"In post","2023","60-64","Unknown","Operational Research","5","5","[c]","[c]"
"In post","2023","60-64","Unknown","Other","350","330","37240","34580"
"In post","2023","60-64","Unknown","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Policy","120","115","56270","55890"
"In post","2023","60-64","Unknown","Project Delivery","135","120","49870","46000"
"In post","2023","60-64","Unknown","Property","120","115","31090","27810"
"In post","2023","60-64","Unknown","Psychology","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Science and Engineering","110","100","46050","44430"
"In post","2023","60-64","Unknown","Security","125","110","32810","27500"
"In post","2023","60-64","Unknown","Statistics","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Tax","245","205","38260","35070"
"In post","2023","60-64","Unknown","Unknown","420","380","41980","34590"
"In post","2023","60-64","Unknown","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","Commercial","25","20","[c]","[c]"
"In post","2023","65+","Declared disabled","Communications","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","Counter Fraud","65","45","28120","28120"
"In post","2023","65+","Declared disabled","Digital, Data and Technology","55","45","42480","38480"
"In post","2023","65+","Declared disabled","Economics","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","Finance","35","30","36600","34550"
"In post","2023","65+","Declared disabled","Geography","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","Human Resources","60","50","35160","33470"
"In post","2023","65+","Declared disabled","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","Intelligence Analysis","10","5","[c]","[c]"
"In post","2023","65+","Declared disabled","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","International Trade","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","Knowledge and Information Management","15","10","[c]","[c]"
"In post","2023","65+","Declared disabled","Legal","25","20","[c]","[c]"
"In post","2023","65+","Declared disabled","Medicine","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","Operational Delivery","1545","1135","27340","26270"
"In post","2023","65+","Declared disabled","Operational Research","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","Other","90","70","27510","25610"
"In post","2023","65+","Declared disabled","Planning","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","Policy","50","45","43040","37480"
"In post","2023","65+","Declared disabled","Project Delivery","30","25","41310","39220"
"In post","2023","65+","Declared disabled","Property","25","25","[c]","[c]"
"In post","2023","65+","Declared disabled","Psychology","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","Science and Engineering","55","45","44200","42990"
"In post","2023","65+","Declared disabled","Security","25","20","[c]","[c]"
"In post","2023","65+","Declared disabled","Social Research","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","Statistics","5","5","[c]","[c]"
"In post","2023","65+","Declared disabled","Tax","50","30","40400","36990"
"In post","2023","65+","Declared disabled","Unknown","35","25","33680","30320"
"In post","2023","65+","Declared disabled","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared non-disabled","Commercial","70","60","49370","43470"
"In post","2023","65+","Declared non-disabled","Communications","35","30","37260","34980"
"In post","2023","65+","Declared non-disabled","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared non-disabled","Counter Fraud","270","185","30330","28120"
"In post","2023","65+","Declared non-disabled","Digital, Data and Technology","250","210","41860","37880"
"In post","2023","65+","Declared non-disabled","Economics","5","5","[c]","[c]"
"In post","2023","65+","Declared non-disabled","Finance","155","130","37160","34340"
"In post","2023","65+","Declared non-disabled","Geography","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared non-disabled","Human Resources","220","190","34490","32810"
"In post","2023","65+","Declared non-disabled","Inspector of Education and Training","10","10","[c]","[c]"
"In post","2023","65+","Declared non-disabled","Intelligence Analysis","35","25","32750","30940"
"In post","2023","65+","Declared non-disabled","Internal Audit","5","5","[c]","[c]"
"In post","2023","65+","Declared non-disabled","International Trade","25","20","[c]","[c]"
"In post","2023","65+","Declared non-disabled","Knowledge and Information Management","55","40","43810","42640"
"In post","2023","65+","Declared non-disabled","Legal","130","100","55930","56450"
"In post","2023","65+","Declared non-disabled","Medicine","30","30","71820","76300"
"In post","2023","65+","Declared non-disabled","Operational Delivery","5695","4255","27910","26400"
"In post","2023","65+","Declared non-disabled","Operational Research","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared non-disabled","Other","350","295","28930","23280"
"In post","2023","65+","Declared non-disabled","Planning","5","5","[c]","[c]"
"In post","2023","65+","Declared non-disabled","Planning Inspectors","35","25","66410","66510"
"In post","2023","65+","Declared non-disabled","Policy","235","205","47260","42060"
"In post","2023","65+","Declared non-disabled","Project Delivery","185","150","48170","43210"
"In post","2023","65+","Declared non-disabled","Property","235","200","37190","34300"
"In post","2023","65+","Declared non-disabled","Psychology","5","5","[c]","[c]"
"In post","2023","65+","Declared non-disabled","Science and Engineering","255","210","42500","41800"
"In post","2023","65+","Declared non-disabled","Security","230","200","29070","23500"
"In post","2023","65+","Declared non-disabled","Social Research","5","5","[c]","[c]"
"In post","2023","65+","Declared non-disabled","Statistics","20","15","[c]","[c]"
"In post","2023","65+","Declared non-disabled","Tax","205","140","40970","36990"
"In post","2023","65+","Declared non-disabled","Unknown","215","180","41800","31940"
"In post","2023","65+","Declared non-disabled","Veterinarian","10","10","[c]","[c]"
"In post","2023","65+","Undeclared","Commercial","5","5","[c]","[c]"
"In post","2023","65+","Undeclared","Communications","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","Counter Fraud","10","10","[c]","[c]"
"In post","2023","65+","Undeclared","Digital, Data and Technology","30","25","[c]","[c]"
"In post","2023","65+","Undeclared","Finance","20","15","[c]","[c]"
"In post","2023","65+","Undeclared","Geography","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","Human Resources","25","20","[c]","[c]"
"In post","2023","65+","Undeclared","Intelligence Analysis","10","5","[c]","[c]"
"In post","2023","65+","Undeclared","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","International Trade","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","Knowledge and Information Management","10","10","[c]","[c]"
"In post","2023","65+","Undeclared","Legal","15","10","[c]","[c]"
"In post","2023","65+","Undeclared","Medicine","15","15","[c]","[c]"
"In post","2023","65+","Undeclared","Operational Delivery","575","425","28760","26010"
"In post","2023","65+","Undeclared","Other","40","35","30280","25610"
"In post","2023","65+","Undeclared","Planning","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","Planning Inspectors","5","5","[c]","[c]"
"In post","2023","65+","Undeclared","Policy","30","25","[c]","[c]"
"In post","2023","65+","Undeclared","Project Delivery","20","15","[c]","[c]"
"In post","2023","65+","Undeclared","Property","30","25","34530","28330"
"In post","2023","65+","Undeclared","Psychology","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","Science and Engineering","45","40","40050","35170"
"In post","2023","65+","Undeclared","Security","35","30","33830","27620"
"In post","2023","65+","Undeclared","Statistics","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","Tax","25","20","[c]","[c]"
"In post","2023","65+","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Commercial","10","10","[c]","[c]"
"In post","2023","65+","Unknown","Communications","5","5","[c]","[c]"
"In post","2023","65+","Unknown","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Counter Fraud","20","15","[c]","[c]"
"In post","2023","65+","Unknown","Digital, Data and Technology","55","50","43020","39790"
"In post","2023","65+","Unknown","Economics","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Finance","25","20","[c]","[c]"
"In post","2023","65+","Unknown","Geography","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Human Resources","30","25","36930","34420"
"In post","2023","65+","Unknown","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Intelligence Analysis","5","5","[c]","[c]"
"In post","2023","65+","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","International Trade","25","20","[c]","[c]"
"In post","2023","65+","Unknown","Knowledge and Information Management","20","15","[c]","[c]"
"In post","2023","65+","Unknown","Legal","35","25","55580","60140"
"In post","2023","65+","Unknown","Medicine","25","20","[c]","[c]"
"In post","2023","65+","Unknown","Operational Delivery","875","645","28000","25060"
"In post","2023","65+","Unknown","Operational Research","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Other","100","85","34490","31490"
"In post","2023","65+","Unknown","Planning","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Planning Inspectors","5","5","[c]","[c]"
"In post","2023","65+","Unknown","Policy","40","35","54390","50150"
"In post","2023","65+","Unknown","Project Delivery","25","25","[c]","[c]"
"In post","2023","65+","Unknown","Property","55","50","28880","22520"
"In post","2023","65+","Unknown","Psychology","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Science and Engineering","50","40","45170","34300"
"In post","2023","65+","Unknown","Security","40","35","31550","27500"
"In post","2023","65+","Unknown","Statistics","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Tax","85","60","37620","36160"
"In post","2023","65+","Unknown","Unknown","140","120","43240","34390"
"In post","2023","65+","Unknown","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","Human Resources","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","Other","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","Policy","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","Security","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","Human Resources","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","Operational Delivery","10","10","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","Other","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","Policy","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","Security","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Other","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Policy","5","5","[c]","[c]"
"In post","2023","Unknown","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","Tax","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","Operational Delivery","45","[c]","21910","21820"
"Leaver CS","2023","16-19","Declared non-disabled","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","Tax","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Operational Delivery","70","[c]","21690","21780"
"Leaver CS","2023","16-19","Unknown","Other","15","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Tax","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Commercial","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Communications","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Counter Fraud","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Digital, Data and Technology","35","[c]","32340","30530"
"Leaver CS","2023","20-29","Declared disabled","Economics","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Geography","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Human Resources","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Legal","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Operational Delivery","440","[c]","25300","23780"
"Leaver CS","2023","20-29","Declared disabled","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Other","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Planning","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Policy","55","[c]","34500","33210"
"Leaver CS","2023","20-29","Declared disabled","Project Delivery","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Science and Engineering","30","[c]","28570","28480"
"Leaver CS","2023","20-29","Declared disabled","Security","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Statistics","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Tax","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Unknown","55","[c]","29030","27500"
"Leaver CS","2023","20-29","Declared disabled","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared non-disabled","Commercial","60","[c]","31770","31800"
"Leaver CS","2023","20-29","Declared non-disabled","Communications","60","[c]","34270","33210"
"Leaver CS","2023","20-29","Declared non-disabled","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared non-disabled","Counter Fraud","45","[c]","29020","28120"
"Leaver CS","2023","20-29","Declared non-disabled","Digital, Data and Technology","195","[c]","34460","32960"
"Leaver CS","2023","20-29","Declared non-disabled","Economics","110","[c]","30820","26250"
"Leaver CS","2023","20-29","Declared non-disabled","Finance","90","[c]","30510","28120"
"Leaver CS","2023","20-29","Declared non-disabled","Geography","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared non-disabled","Human Resources","100","[c]","28610","26280"
"Leaver CS","2023","20-29","Declared non-disabled","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared non-disabled","Intelligence Analysis","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared non-disabled","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared non-disabled","International Trade","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared non-disabled","Knowledge and Information Management","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared non-disabled","Legal","75","[c]","35370","32300"
"Leaver CS","2023","20-29","Declared non-disabled","Medicine","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared non-disabled","Operational Delivery","3545","[c]","25980","25060"
"Leaver CS","2023","20-29","Declared non-disabled","Operational Research","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared non-disabled","Other","140","[c]","26550","22390"
"Leaver CS","2023","20-29","Declared non-disabled","Planning","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared non-disabled","Policy","405","[c]","36500","34150"
"Leaver CS","2023","20-29","Declared non-disabled","Project Delivery","160","[c]","32720","32550"
"Leaver CS","2023","20-29","Declared non-disabled","Property","45","[c]","30930","29380"
"Leaver CS","2023","20-29","Declared non-disabled","Psychology","30","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared non-disabled","Science and Engineering","240","[c]","29960","29590"
"Leaver CS","2023","20-29","Declared non-disabled","Security","75","[c]","27250","27480"
"Leaver CS","2023","20-29","Declared non-disabled","Social Research","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared non-disabled","Statistics","55","[c]","28750","26870"
"Leaver CS","2023","20-29","Declared non-disabled","Tax","135","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared non-disabled","Unknown","335","[c]","33000","31180"
"Leaver CS","2023","20-29","Declared non-disabled","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Digital, Data and Technology","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Economics","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Human Resources","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Operational Delivery","190","[c]","26030","25480"
"Leaver CS","2023","20-29","Undeclared","Other","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Planning","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Policy","45","[c]","35800","32640"
"Leaver CS","2023","20-29","Undeclared","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Science and Engineering","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Tax","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Undeclared","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Commercial","45","[c]","27940","27080"
"Leaver CS","2023","20-29","Unknown","Communications","50","[c]","32000","30760"
"Leaver CS","2023","20-29","Unknown","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Counter Fraud","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Digital, Data and Technology","175","[c]","34440","32470"
"Leaver CS","2023","20-29","Unknown","Economics","35","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Finance","60","[c]","30860","30210"
"Leaver CS","2023","20-29","Unknown","Human Resources","50","[c]","25740","22220"
"Leaver CS","2023","20-29","Unknown","Intelligence Analysis","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","International Trade","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Legal","45","[c]","34920","34260"
"Leaver CS","2023","20-29","Unknown","Medicine","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Operational Delivery","2325","[c]","25950","23500"
"Leaver CS","2023","20-29","Unknown","Operational Research","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Other","140","[c]","26780","25990"
"Leaver CS","2023","20-29","Unknown","Planning","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Policy","215","[c]","33440","33570"
"Leaver CS","2023","20-29","Unknown","Project Delivery","100","[c]","32270","31370"
"Leaver CS","2023","20-29","Unknown","Property","35","[c]","29510","26890"
"Leaver CS","2023","20-29","Unknown","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Science and Engineering","165","[c]","27350","27960"
"Leaver CS","2023","20-29","Unknown","Security","75","[c]","28000","27500"
"Leaver CS","2023","20-29","Unknown","Social Research","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Statistics","80","[c]","26120","23500"
"Leaver CS","2023","20-29","Unknown","Tax","110","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Unknown","Unknown","525","[c]","30310","28840"
"Leaver CS","2023","30-39","Declared disabled","Commercial","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared disabled","Communications","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared disabled","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared disabled","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared disabled","Digital, Data and Technology","35","[c]","45390","40000"
"Leaver CS","2023","30-39","Declared disabled","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared disabled","Finance","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared disabled","Geography","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared disabled","Human Resources","30","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared disabled","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared disabled","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared disabled","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared disabled","International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared disabled","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared disabled","Legal","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared disabled","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared disabled","Operational Delivery","425","[c]","27110","27570"
"Leaver CS","2023","30-39","Declared disabled","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared disabled","Other","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared disabled","Planning","[c]","[c]","[c]","[c]"
