"Status","Year","Disability","Region_ITL2","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Declared non-disabled","Inner London - West","SEO","Male","3010","2975","44190","43650"
"In post","2023","Declared non-disabled","Inner London - West","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Inner London - West","Unknown","Female","95","90","38390","36050"
"In post","2023","Declared non-disabled","Inner London - West","Unknown","Male","50","45","37600","33050"
"In post","2023","Declared non-disabled","Inner London - West","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Kent","AA","Female","130","120","22270","23230"
"In post","2023","Declared non-disabled","Kent","AA","Male","130","125","22960","23230"
"In post","2023","Declared non-disabled","Kent","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Kent","AO","Female","760","675","26270","25610"
"In post","2023","Declared non-disabled","Kent","AO","Male","675","650","29590","30880"
"In post","2023","Declared non-disabled","Kent","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Kent","EO","Female","1145","1020","29230","28480"
"In post","2023","Declared non-disabled","Kent","EO","Male","1125","1070","29130","27650"
"In post","2023","Declared non-disabled","Kent","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Kent","G6","Female","25","20","[c]","[c]"
"In post","2023","Declared non-disabled","Kent","G6","Male","30","30","75460","73010"
"In post","2023","Declared non-disabled","Kent","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Kent","G7","Female","75","75","57810","54260"
"In post","2023","Declared non-disabled","Kent","G7","Male","75","70","58380","54680"
"In post","2023","Declared non-disabled","Kent","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Kent","HEO","Female","350","330","34550","32610"
"In post","2023","Declared non-disabled","Kent","HEO","Male","420","405","35220","33100"
"In post","2023","Declared non-disabled","Kent","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Kent","SCS level","Female","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Kent","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Kent","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Kent","SEO","Female","165","155","43870","42170"
"In post","2023","Declared non-disabled","Kent","SEO","Male","170","165","43610","41140"
"In post","2023","Declared non-disabled","Kent","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Kent","Unknown","Female","255","235","29770","27530"
"In post","2023","Declared non-disabled","Kent","Unknown","Male","75","70","30970","29050"
"In post","2023","Declared non-disabled","Kent","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Lancashire","AA","Female","150","125","22130","23230"
"In post","2023","Declared non-disabled","Lancashire","AA","Male","110","100","22570","23230"
"In post","2023","Declared non-disabled","Lancashire","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Lancashire","AO","Female","1880","1585","22960","21690"
"In post","2023","Declared non-disabled","Lancashire","AO","Male","1435","1370","24770","21690"
"In post","2023","Declared non-disabled","Lancashire","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Lancashire","EO","Female","1875","1650","28180","28120"
"In post","2023","Declared non-disabled","Lancashire","EO","Male","1225","1180","28680","28120"
"In post","2023","Declared non-disabled","Lancashire","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Lancashire","G6","Female","95","95","70260","67440"
"In post","2023","Declared non-disabled","Lancashire","G6","Male","130","125","72170","68400"
"In post","2023","Declared non-disabled","Lancashire","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Lancashire","G7","Female","310","290","53900","50950"
"In post","2023","Declared non-disabled","Lancashire","G7","Male","290","285","55430","55210"
"In post","2023","Declared non-disabled","Lancashire","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Lancashire","HEO","Female","665","615","34280","34170"
"In post","2023","Declared non-disabled","Lancashire","HEO","Male","480","455","35300","34170"
"In post","2023","Declared non-disabled","Lancashire","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Lancashire","SCS level","Female","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Lancashire","SCS level","Male","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Lancashire","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Lancashire","SEO","Female","525","495","41220","38470"
"In post","2023","Declared non-disabled","Lancashire","SEO","Male","350","340","42170","41070"
"In post","2023","Declared non-disabled","Lancashire","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Lancashire","Unknown","Female","380","360","29920","26840"
"In post","2023","Declared non-disabled","Lancashire","Unknown","Male","115","115","31260","29050"
"In post","2023","Declared non-disabled","Lancashire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","AA","Female","110","95","21710","22020"
"In post","2023","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","AA","Male","65","65","22090","23230"
"In post","2023","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","AO","Female","890","745","23430","21780"
"In post","2023","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","AO","Male","585","570","26450","25340"
"In post","2023","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","EO","Female","640","570","28110","28120"
"In post","2023","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","EO","Male","515","495","29000","28120"
"In post","2023","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","G6","Female","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","G6","Male","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","G7","Female","90","80","55430","52770"
"In post","2023","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","G7","Male","60","60","56960","54550"
"In post","2023","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","HEO","Female","235","220","33980","34170"
"In post","2023","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","HEO","Male","190","180","36020","34850"
"In post","2023","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","SCS level","Female","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","SEO","Female","135","130","43630","41510"
"In post","2023","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","SEO","Male","110","105","45150","41900"
"In post","2023","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","Unknown","Female","335","310","30130","29050"
"In post","2023","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","Unknown","Male","90","90","31040","29050"
"In post","2023","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Lincolnshire","AA","Female","85","80","22030","21380"
"In post","2023","Declared non-disabled","Lincolnshire","AA","Male","85","80","21760","21380"
"In post","2023","Declared non-disabled","Lincolnshire","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Lincolnshire","AO","Female","360","320","23950","22220"
"In post","2023","Declared non-disabled","Lincolnshire","AO","Male","300","290","27520","28880"
"In post","2023","Declared non-disabled","Lincolnshire","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Lincolnshire","EO","Female","260","235","28060","28120"
"In post","2023","Declared non-disabled","Lincolnshire","EO","Male","210","200","29420","28120"
"In post","2023","Declared non-disabled","Lincolnshire","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Lincolnshire","G6","Female","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Lincolnshire","G6","Male","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Lincolnshire","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Lincolnshire","G7","Female","30","30","54350","52120"
"In post","2023","Declared non-disabled","Lincolnshire","G7","Male","40","40","58930","56450"
"In post","2023","Declared non-disabled","Lincolnshire","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Lincolnshire","HEO","Female","125","115","34180","34170"
"In post","2023","Declared non-disabled","Lincolnshire","HEO","Male","145","140","35240","34300"
"In post","2023","Declared non-disabled","Lincolnshire","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Lincolnshire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Lincolnshire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Lincolnshire","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Lincolnshire","SEO","Female","85","80","43730","41200"
"In post","2023","Declared non-disabled","Lincolnshire","SEO","Male","110","105","44170","43360"
"In post","2023","Declared non-disabled","Lincolnshire","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Lincolnshire","Unknown","Female","125","120","30040","25630"
"In post","2023","Declared non-disabled","Lincolnshire","Unknown","Male","35","35","29700","26070"
"In post","2023","Declared non-disabled","Lincolnshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Merseyside","AA","Female","140","110","20210","19500"
"In post","2023","Declared non-disabled","Merseyside","AA","Male","150","135","20850","19930"
"In post","2023","Declared non-disabled","Merseyside","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Merseyside","AO","Female","2395","2015","22370","22400"
"In post","2023","Declared non-disabled","Merseyside","AO","Male","1320","1265","23010","22400"
"In post","2023","Declared non-disabled","Merseyside","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Merseyside","EO","Female","2715","2415","27340","27890"
"In post","2023","Declared non-disabled","Merseyside","EO","Male","1640","1585","27430","27890"
"In post","2023","Declared non-disabled","Merseyside","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Merseyside","G6","Female","135","130","69840","69900"
"In post","2023","Declared non-disabled","Merseyside","G6","Male","145","140","69560","69970"
"In post","2023","Declared non-disabled","Merseyside","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Merseyside","G7","Female","545","520","56170","56000"
"In post","2023","Declared non-disabled","Merseyside","G7","Male","440","435","57200","56870"
"In post","2023","Declared non-disabled","Merseyside","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Merseyside","HEO","Female","1340","1260","33420","33860"
"In post","2023","Declared non-disabled","Merseyside","HEO","Male","1020","1000","33690","34170"
"In post","2023","Declared non-disabled","Merseyside","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Merseyside","SCS level","Female","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Merseyside","SCS level","Male","35","35","88630","82580"
"In post","2023","Declared non-disabled","Merseyside","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Merseyside","SEO","Female","830","790","41210","40840"
"In post","2023","Declared non-disabled","Merseyside","SEO","Male","680","665","42490","42140"
"In post","2023","Declared non-disabled","Merseyside","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Merseyside","Unknown","Female","390","370","29750","27530"
"In post","2023","Declared non-disabled","Merseyside","Unknown","Male","125","120","30620","27720"
"In post","2023","Declared non-disabled","Merseyside","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","North Eastern Scotland","AA","Female","25","20","[c]","[c]"
"In post","2023","Declared non-disabled","North Eastern Scotland","AA","Male","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","North Eastern Scotland","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","North Eastern Scotland","AO","Female","105","90","24640","23700"
"In post","2023","Declared non-disabled","North Eastern Scotland","AO","Male","110","105","31710","28590"
"In post","2023","Declared non-disabled","North Eastern Scotland","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","North Eastern Scotland","EO","Female","190","165","29260","28120"
"In post","2023","Declared non-disabled","North Eastern Scotland","EO","Male","135","135","30850","29450"
"In post","2023","Declared non-disabled","North Eastern Scotland","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","North Eastern Scotland","G6","Female","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","North Eastern Scotland","G6","Male","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","North Eastern Scotland","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","North Eastern Scotland","G7","Female","45","40","60250","58850"
"In post","2023","Declared non-disabled","North Eastern Scotland","G7","Male","45","45","68880","65280"
"In post","2023","Declared non-disabled","North Eastern Scotland","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","North Eastern Scotland","HEO","Female","85","80","36440","34730"
"In post","2023","Declared non-disabled","North Eastern Scotland","HEO","Male","90","90","40120","38330"
"In post","2023","Declared non-disabled","North Eastern Scotland","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","North Eastern Scotland","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","North Eastern Scotland","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","North Eastern Scotland","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","North Eastern Scotland","SEO","Female","75","70","50750","47250"
"In post","2023","Declared non-disabled","North Eastern Scotland","SEO","Male","125","115","65650","54860"
"In post","2023","Declared non-disabled","North Eastern Scotland","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","North Yorkshire","AA","Female","40","35","20910","21380"
"In post","2023","Declared non-disabled","North Yorkshire","AA","Male","105","100","20500","19770"
"In post","2023","Declared non-disabled","North Yorkshire","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","North Yorkshire","AO","Female","330","290","23270","22220"
"In post","2023","Declared non-disabled","North Yorkshire","AO","Male","275","265","25860","22220"
"In post","2023","Declared non-disabled","North Yorkshire","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","North Yorkshire","EO","Female","360","335","27640","27410"
"In post","2023","Declared non-disabled","North Yorkshire","EO","Male","325","315","28400","27470"
"In post","2023","Declared non-disabled","North Yorkshire","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","North Yorkshire","G6","Female","60","55","68780","63370"
"In post","2023","Declared non-disabled","North Yorkshire","G6","Male","80","80","66440","63510"
"In post","2023","Declared non-disabled","North Yorkshire","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","North Yorkshire","G7","Female","185","175","54640","51290"
"In post","2023","Declared non-disabled","North Yorkshire","G7","Male","170","165","53700","51830"
"In post","2023","Declared non-disabled","North Yorkshire","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","North Yorkshire","HEO","Female","305","290","33210","33020"
"In post","2023","Declared non-disabled","North Yorkshire","HEO","Male","270","265","33980","33990"
"In post","2023","Declared non-disabled","North Yorkshire","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","North Yorkshire","SCS level","Female","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","North Yorkshire","SCS level","Male","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","North Yorkshire","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","North Yorkshire","SEO","Female","225","210","40440","38940"
"In post","2023","Declared non-disabled","North Yorkshire","SEO","Male","210","205","40100","38670"
"In post","2023","Declared non-disabled","North Yorkshire","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","North Yorkshire","Unknown","Female","130","115","31590","29050"
"In post","2023","Declared non-disabled","North Yorkshire","Unknown","Male","50","45","29730","29050"
"In post","2023","Declared non-disabled","North Yorkshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Northern Ireland","AA","Female","45","40","21230","22130"
"In post","2023","Declared non-disabled","Northern Ireland","AA","Male","240","235","21600","22130"
"In post","2023","Declared non-disabled","Northern Ireland","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Northern Ireland","AO","Female","345","300","22680","22520"
"In post","2023","Declared non-disabled","Northern Ireland","AO","Male","300","290","22630","22520"
"In post","2023","Declared non-disabled","Northern Ireland","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Northern Ireland","EO","Female","340","315","28060","27890"
"In post","2023","Declared non-disabled","Northern Ireland","EO","Male","290","285","27980","27890"
"In post","2023","Declared non-disabled","Northern Ireland","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Northern Ireland","G6","Female","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Northern Ireland","G6","Male","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Northern Ireland","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Northern Ireland","G7","Female","90","85","55880","56870"
"In post","2023","Declared non-disabled","Northern Ireland","G7","Male","105","100","56760","57970"
"In post","2023","Declared non-disabled","Northern Ireland","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Northern Ireland","HEO","Female","260","245","34640","34700"
"In post","2023","Declared non-disabled","Northern Ireland","HEO","Male","265","265","34700","34700"
"In post","2023","Declared non-disabled","Northern Ireland","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Northern Ireland","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Northern Ireland","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Northern Ireland","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Northern Ireland","SEO","Female","125","120","41260","42140"
"In post","2023","Declared non-disabled","Northern Ireland","SEO","Male","150","145","41700","42140"
"In post","2023","Declared non-disabled","Northern Ireland","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Northumberland, and Tyne and Wear","AA","Female","190","130","22060","22520"
"In post","2023","Declared non-disabled","Northumberland, and Tyne and Wear","AA","Male","100","90","21350","21380"
"In post","2023","Declared non-disabled","Northumberland, and Tyne and Wear","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Northumberland, and Tyne and Wear","AO","Female","3070","2490","22070","22150"
"In post","2023","Declared non-disabled","Northumberland, and Tyne and Wear","AO","Male","1675","1590","22090","21780"
"In post","2023","Declared non-disabled","Northumberland, and Tyne and Wear","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Northumberland, and Tyne and Wear","EO","Female","2295","2025","27940","28120"
"In post","2023","Declared non-disabled","Northumberland, and Tyne and Wear","EO","Male","1520","1460","27980","28120"
"In post","2023","Declared non-disabled","Northumberland, and Tyne and Wear","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Northumberland, and Tyne and Wear","G6","Female","195","185","68770","69940"
"In post","2023","Declared non-disabled","Northumberland, and Tyne and Wear","G6","Male","240","235","69480","69920"
"In post","2023","Declared non-disabled","Northumberland, and Tyne and Wear","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Northumberland, and Tyne and Wear","G7","Female","585","555","54850","55780"
"In post","2023","Declared non-disabled","Northumberland, and Tyne and Wear","G7","Male","760","750","55430","56870"
"In post","2023","Declared non-disabled","Northumberland, and Tyne and Wear","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Northumberland, and Tyne and Wear","HEO","Female","1375","1285","34220","34400"
"In post","2023","Declared non-disabled","Northumberland, and Tyne and Wear","HEO","Male","1105","1080","34330","34700"
"In post","2023","Declared non-disabled","Northumberland, and Tyne and Wear","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Northumberland, and Tyne and Wear","SCS level","Female","35","35","82880","77000"
"In post","2023","Declared non-disabled","Northumberland, and Tyne and Wear","SCS level","Male","45","45","91040","85310"
"In post","2023","Declared non-disabled","Northumberland, and Tyne and Wear","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Northumberland, and Tyne and Wear","SEO","Female","920","865","41250","42140"
"In post","2023","Declared non-disabled","Northumberland, and Tyne and Wear","SEO","Male","860","840","41390","41780"
"In post","2023","Declared non-disabled","Northumberland, and Tyne and Wear","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Northumberland, and Tyne and Wear","Unknown","Female","320","300","29340","29050"
"In post","2023","Declared non-disabled","Northumberland, and Tyne and Wear","Unknown","Male","100","95","31480","29050"
"In post","2023","Declared non-disabled","Northumberland, and Tyne and Wear","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Outer London - East and North East","AA","Female","95","80","25640","26630"
"In post","2023","Declared non-disabled","Outer London - East and North East","AA","Male","55","55","25820","26630"
"In post","2023","Declared non-disabled","Outer London - East and North East","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Outer London - East and North East","AO","Female","500","425","26600","25610"
"In post","2023","Declared non-disabled","Outer London - East and North East","AO","Male","380","370","29970","28380"
"In post","2023","Declared non-disabled","Outer London - East and North East","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Outer London - East and North East","EO","Female","745","660","32320","32520"
"In post","2023","Declared non-disabled","Outer London - East and North East","EO","Male","440","430","33260","32520"
"In post","2023","Declared non-disabled","Outer London - East and North East","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Outer London - East and North East","G6","Female","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Outer London - East and North East","G6","Male","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Outer London - East and North East","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Outer London - East and North East","G7","Female","25","20","[c]","[c]"
"In post","2023","Declared non-disabled","Outer London - East and North East","G7","Male","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Outer London - East and North East","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Outer London - East and North East","HEO","Female","105","105","38380","39150"
"In post","2023","Declared non-disabled","Outer London - East and North East","HEO","Male","135","130","40310","39150"
"In post","2023","Declared non-disabled","Outer London - East and North East","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Outer London - East and North East","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Outer London - East and North East","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Outer London - East and North East","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Outer London - East and North East","SEO","Female","55","50","46940","43790"
"In post","2023","Declared non-disabled","Outer London - East and North East","SEO","Male","45","40","48290","44970"
"In post","2023","Declared non-disabled","Outer London - East and North East","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Outer London - East and North East","Unknown","Female","190","180","34730","33050"
"In post","2023","Declared non-disabled","Outer London - East and North East","Unknown","Male","60","60","36210","36370"
"In post","2023","Declared non-disabled","Outer London - East and North East","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Outer London - South","AA","Female","80","65","23320","23500"
"In post","2023","Declared non-disabled","Outer London - South","AA","Male","70","65","23290","23500"
"In post","2023","Declared non-disabled","Outer London - South","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Outer London - South","AO","Female","710","615","26330","26400"
"In post","2023","Declared non-disabled","Outer London - South","AO","Male","335","325","26420","26400"
"In post","2023","Declared non-disabled","Outer London - South","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Outer London - South","EO","Female","1295","1175","31240","31190"
"In post","2023","Declared non-disabled","Outer London - South","EO","Male","785","770","31390","31310"
"In post","2023","Declared non-disabled","Outer London - South","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Outer London - South","G6","Female","195","185","75380","75680"
"In post","2023","Declared non-disabled","Outer London - South","G6","Male","225","220","75570","76340"
"In post","2023","Declared non-disabled","Outer London - South","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Outer London - South","G7","Female","445","425","61860","59570"
"In post","2023","Declared non-disabled","Outer London - South","G7","Male","500","490","62620","62380"
"In post","2023","Declared non-disabled","Outer London - South","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Outer London - South","HEO","Female","840","795","37820","37450"
"In post","2023","Declared non-disabled","Outer London - South","HEO","Male","705","690","38180","38410"
"In post","2023","Declared non-disabled","Outer London - South","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Outer London - South","SCS level","Female","55","55","85920","83000"
"In post","2023","Declared non-disabled","Outer London - South","SCS level","Male","40","40","90420","83420"
"In post","2023","Declared non-disabled","Outer London - South","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Outer London - South","SEO","Female","655","630","45340","43790"
"In post","2023","Declared non-disabled","Outer London - South","SEO","Male","555","545","45730","45560"
"In post","2023","Declared non-disabled","Outer London - South","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Outer London - South","Unknown","Female","160","150","34790","33050"
"In post","2023","Declared non-disabled","Outer London - South","Unknown","Male","55","50","33150","29300"
"In post","2023","Declared non-disabled","Outer London - South","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Outer London - West and North West","AA","Female","80","65","24570","23500"
"In post","2023","Declared non-disabled","Outer London - West and North West","AA","Male","85","80","24930","24630"
"In post","2023","Declared non-disabled","Outer London - West and North West","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Outer London - West and North West","AO","Female","540","465","27040","25610"
"In post","2023","Declared non-disabled","Outer London - West and North West","AO","Male","420","405","28410","26400"
"In post","2023","Declared non-disabled","Outer London - West and North West","AO","Unknown","[c]","[c]","[c]","[c]"
